罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,府中,本宿交番,132063,東京都,府中市,西原町４丁目,2021/2/27,3,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,府中,本宿交番,132063,東京都,府中市,日新町２丁目,2021/9/12,21,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町１丁目,2021/11/16,8,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,栄町交番,132063,東京都,府中市,栄町２丁目,2021/4/10,20,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,栄町交番,132063,東京都,府中市,晴見町１丁目,2021/11/30,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,府中,武蔵台交番,132063,東京都,府中市,北山町３丁目,2021/9/16,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,府中,白糸台交番,132063,東京都,府中市,清水が丘３丁目,2021/8/21,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,白糸台交番,132063,東京都,府中市,白糸台４丁目,2021/3/28,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,白糸台交番,132063,東京都,府中市,紅葉丘２丁目,2021/3/26,9,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,府中,第五中学校前交番,132063,東京都,府中市,浅間町２丁目,2021/4/9,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,第五中学校前交番,132063,東京都,府中市,浅間町２丁目,2021/4/16,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,第五中学校前交番,132063,東京都,府中市,浅間町４丁目,2021/2/6,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,府中,第五中学校前交番,132063,東京都,府中市,天神町３丁目,2021/12/10,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小金井,光町交番,132144,東京都,国分寺市,西町２丁目,2021/11/9,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,光町交番,132144,東京都,国分寺市,光町１丁目,2021/1/6,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小金井,光町交番,132144,東京都,国分寺市,光町２丁目,2021/3/20,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小金井,光町交番,132144,東京都,国分寺市,富士本３丁目,2021/2/2,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小金井,共益駐在所,132144,東京都,国分寺市,並木町１丁目,2021/9/22,23,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小金井,前原交番,132101,東京都,小金井市,前原町５丁目,2021/10/5,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,国分寺駅北口交番,132144,東京都,国分寺市,東恋ヶ窪２丁目,2021/1/7,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,南町１丁目,2021/12/13,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,南町３丁目,2021/1/17,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,南町３丁目,2021/11/27,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,恋ケ窪駅前交番,132144,東京都,国分寺市,東戸倉２丁目,2021/3/15,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,小金井,恋ケ窪駅前交番,132144,東京都,国分寺市,東戸倉２丁目,2021/3/22,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,梶野町５丁目,2021/8/16,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,中町２丁目,2021/9/13,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,中町２丁目,2021/9/16,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,中町２丁目,2021/9/18,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,中町４丁目,2021/2/22,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,泉町２丁目,2021/1/31,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,泉町２丁目,2021/12/1,8,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,西町交番,132144,東京都,国分寺市,高木町１丁目,2021/5/19,3,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小金井,西町交番,132144,東京都,国分寺市,西町２丁目,2021/3/18,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小金井,西町交番,132144,東京都,国分寺市,西町２丁目,2021/8/19,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小金井,貫井北町交番,132101,東京都,小金井市,本町５丁目,2021/6/10,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,ひばりが丘団地交番,132225,東京都,東久留米市,南沢３丁目,2021/5/22,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,ひばりが丘団地交番,132292,東京都,西東京市,西原町５丁目,2021/10/19,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,住吉町５丁目,2021/10/27,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,ひばりが丘北４丁目,2021/12/6,0,その他,その他,施錠せず,なし
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,谷戸町１丁目,2021/6/7,11,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,田無,下里駐在所,132225,東京都,東久留米市,下里４丁目,2021/6/4,18,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,田無,保谷新町交番,132292,東京都,西東京市,向台町６丁目,2021/1/24,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,保谷駅前交番,132292,東京都,西東京市,下保谷５丁目,2021/6/2,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,前沢交番,132225,東京都,東久留米市,前沢５丁目,2021/10/20,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,南沢交番,132225,東京都,東久留米市,幸町１丁目,2021/4/21,22,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,田無,南沢交番,132225,東京都,東久留米市,幸町１丁目,2021/6/6,11,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,南沢交番,132225,東京都,東久留米市,中央町２丁目,2021/1/10,23,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,田無,南沢交番,132225,東京都,東久留米市,中央町６丁目,2021/10/25,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,坂下交番,132292,東京都,西東京市,東伏見１丁目,2021/12/12,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,田無,坂下交番,132292,東京都,西東京市,柳沢２丁目,2021/11/27,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,新川町１丁目,2021/12/13,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,東伏見交番,132292,東京都,西東京市,東伏見３丁目,2021/8/19,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,滝山交番,132225,東京都,東久留米市,滝山３丁目,2021/10/14,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,田無,滝山交番,132225,東京都,東久留米市,前沢５丁目,2021/5/11,14,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,田無,滝山交番,132225,東京都,東久留米市,前沢５丁目,2021/8/28,9,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,田無駅前交番,132292,東京都,西東京市,南町３丁目,2021/7/14,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,田無,野火止交番,132225,東京都,東久留米市,下里７丁目,2021/2/9,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,田無,野火止交番,132225,東京都,東久留米市,野火止１丁目,2021/5/27,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,,132110,東京都,小平市,大沼町４丁目,2021/4/23,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,下清戸駐在所,132217,東京都,清瀬市,下清戸２丁目,2021/3/8,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,下清戸駐在所,132217,東京都,清瀬市,下清戸２丁目,2021/4/9,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,中清戸駐在所,132217,東京都,清瀬市,上清戸２丁目,2021/4/15,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,中清戸駐在所,132217,東京都,清瀬市,中清戸３丁目,2021/8/28,7,道路上,その他,施錠せず,なし
窃盗,車上ねらい,東村山,中清戸駐在所,132217,東京都,清瀬市,中清戸３丁目,2021/9/12,20,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,中里駐在所,132217,東京都,清瀬市,中里１丁目,2021/1/8,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,東村山,中里駐在所,132217,東京都,清瀬市,中里３丁目,2021/1/20,9,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,東村山,中里駐在所,132217,東京都,清瀬市,中里４丁目,2021/8/27,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町１丁目,2021/10/15,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町２丁目,2020/9/28,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町２丁目,2021/11/22,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町３丁目,2021/5/4,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町３丁目,2021/5/14,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,東村山,八坂交番,132136,東京都,東村山市,富士見町３丁目,2021/9/17,1,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,東村山,八坂交番,132136,東京都,東村山市,富士見町５丁目,2020/8/30,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,東村山,廻田駐在所,132136,東京都,東村山市,多摩湖町３丁目,2021/8/12,23,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,廻田駐在所,132136,東京都,東村山市,富士見町４丁目,2021/11/30,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,東村山,旭が丘交番,132217,東京都,清瀬市,旭が丘２丁目,2021/2/3,10,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,東村山,旭が丘交番,132217,東京都,清瀬市,旭が丘２丁目,2021/8/21,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,美住町２丁目,2021/3/1,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,梅園駐在所,132217,東京都,清瀬市,野塩４丁目,2021/8/8,23,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,秋津三丁目交番,132136,東京都,東村山市,青葉町３丁目,2021/2/4,7,道路上,その他,施錠せず,あり
窃盗,車上ねらい,東村山,秋津三丁目交番,132136,東京都,東村山市,秋津町２丁目,2021/9/18,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,東村山,秋津三丁目交番,132136,東京都,東村山市,秋津町３丁目,2021/1/22,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,東村山,秋津三丁目交番,132136,東京都,東村山市,秋津町３丁目,2021/1/25,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,東村山,秋津三丁目交番,132136,東京都,東村山市,秋津町３丁目,2021/7/22,2,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,東村山,秋津三丁目交番,132136,東京都,東村山市,久米川町１丁目,2021/11/17,17,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,東村山,秋津駅前交番,132136,東京都,東村山市,秋津町４丁目,2021/11/2,15,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,秋津駅前交番,132217,東京都,清瀬市,野塩１丁目,2021/5/23,19,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,武蔵野,三鷹駅北口交番,132039,東京都,武蔵野市,中町２丁目,2021/4/1,3,道路上,その他,施錠せず,なし
窃盗,車上ねらい,武蔵野,八幡町交番,132039,東京都,武蔵野市,八幡町１丁目,2021/4/13,20,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,武蔵野,南町交番,132039,東京都,武蔵野市,吉祥寺南町３丁目,2021/5/10,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,武蔵野,吉祥寺駅東口交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2021/1/30,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,武蔵野,吉祥寺駅東口交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2021/12/27,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,武蔵野,桜堤交番,132039,東京都,武蔵野市,境５丁目,2021/5/4,8,駐車（輪）場,駐車（輪）場,施錠せず,あり
