罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,葛飾,たつみ橋交番,131229,東京都,葛飾区,西新小岩２丁目,2019-02-13,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,葛飾,たつみ橋交番,131229,東京都,葛飾区,東新小岩２丁目,2019-10-08,15,道路上,その他
窃盗,部品ねらい,葛飾,たつみ橋交番,131229,東京都,葛飾区,東新小岩３丁目,2019-01-08,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛飾,平和橋交番,131229,東京都,葛飾区,東四つ木２丁目,2019-09-29,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸１丁目,2019-01-04,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸７丁目,2019-11-07,20,駐車（輪）場,その他
窃盗,部品ねらい,小松川,小松川四丁目交番,131237,東京都,江戸川区,小松川３丁目,2019-10-01,15,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井３丁目,2018-05-10,不明,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井３丁目,2019-10-15,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井４丁目,2019-07-31,16,一戸建住宅,その他
窃盗,部品ねらい,小松川,平井七丁目交番,131237,東京都,江戸川区,平井７丁目,2019-01-05,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,小松川,平井七丁目交番,131237,東京都,江戸川区,平井７丁目,2019-01-08,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,小松川,松島四丁目交番,131237,東京都,江戸川区,松島２丁目,2019-06-21,23,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,小松川,松島四丁目交番,131237,東京都,江戸川区,松島２丁目,2019-10-02,02,道路上,その他
窃盗,部品ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,中央１丁目,2019-09-26,16,その他,その他
窃盗,部品ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,松島１丁目,2019-07-18,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小松川,京葉通交番,131237,東京都,江戸川区,中央２丁目,2019-08-01,21,駐車（輪）場,その他
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,一之江２丁目,2019-04-08,10,駐車（輪）場,その他
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,一之江２丁目,2019-06-30,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,一之江４丁目,2019-01-06,10,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,春江町４丁目,2019-06-29,20,道路上,ナンバープレート
窃盗,部品ねらい,小松川,椿町駐在所,131237,東京都,江戸川区,春江町３丁目,2019-08-20,17,駐車（輪）場,その他
窃盗,部品ねらい,小松川,南篠崎交番,131237,東京都,江戸川区,江戸川１丁目,2019-06-26,21,その他,その他
窃盗,部品ねらい,小松川,東小松川交番,131237,東京都,江戸川区,松江５丁目,2019-05-03,18,駐車（輪）場,その他
窃盗,部品ねらい,小松川,東瑞江交番,131237,東京都,江戸川区,江戸川２丁目,2019-07-19,06,４階建て以上共同住宅,その他
窃盗,部品ねらい,小松川,東瑞江交番,131237,東京都,江戸川区,東瑞江２丁目,2019-08-06,08,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,江戸川２丁目,2019-09-05,21,駐車（輪）場,その他
窃盗,部品ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,篠崎町４丁目,2019-08-11,05,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,西瑞江３丁目,2019-05-02,08,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,瑞江２丁目,2019-11-01,20,道路上,ナンバープレート
窃盗,部品ねらい,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2019-12-01,13,４階建て以上共同住宅,その他
窃盗,部品ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町４丁目,2019-06-17,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町７丁目,2019-06-11,05,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,新堀１丁目,2019-03-17,02,一戸建住宅,その他
窃盗,部品ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,谷河内２丁目,2019-04-13,01,一戸建住宅,その他
窃盗,部品ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,谷河内２丁目,2019-09-06,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,小岩,南小岩交番,131237,東京都,江戸川区,北篠崎１丁目,2019-11-16,21,一戸建住宅,その他
窃盗,部品ねらい,小岩,南小岩交番,131237,東京都,江戸川区,北篠崎２丁目,2019-01-20,10,道路上,その他
窃盗,部品ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色２丁目,2019-09-25,18,駐車（輪）場,その他
窃盗,部品ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,松本１丁目,2019-06-15,20,駐車（輪）場,その他
窃盗,部品ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2019-10-09,10,駐車（輪）場,その他
窃盗,部品ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩７丁目,2019-09-21,11,駐車（輪）場,その他
窃盗,部品ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩７丁目,2019-12-08,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,小岩,西小岩交番,131237,東京都,江戸川区,西小岩１丁目,2019-02-13,01,駐車（輪）場,その他
窃盗,部品ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,北小岩１丁目,2019-02-03,17,駐車（輪）場,その他
窃盗,部品ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,西小岩５丁目,2019-08-29,08,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,東小岩６丁目,2019-03-18,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,東小岩６丁目,2019-08-18,09,一戸建住宅,その他
窃盗,部品ねらい,小岩,江戸川交番,131237,東京都,江戸川区,北小岩３丁目,2019-05-02,15,道路上,タイヤ・ホイール
窃盗,部品ねらい,小岩,北小岩駐在所,131237,東京都,江戸川区,北小岩７丁目,2019-10-23,21,駐車（輪）場,その他
窃盗,部品ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨１丁目,2019-08-27,12,駐車（輪）場,その他
窃盗,部品ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨２丁目,2019-07-03,18,駐車（輪）場,その他
窃盗,部品ねらい,小岩,上篠崎駐在所,131237,東京都,江戸川区,上篠崎１丁目,2019-06-18,19,駐車（輪）場,その他
窃盗,部品ねらい,小岩,上篠崎駐在所,131237,東京都,江戸川区,上篠崎１丁目,2019-11-24,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2017-07-20,12,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2019-04-02,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2019-08-01,12,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2019-08-19,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2019-08-20,12,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2019-09-16,08,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2019-11-22,16,駐車（輪）場,その他
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀２丁目,2019-09-05,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀２丁目,2019-10-08,10,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀２丁目,2019-10-30,07,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,葛西橋東交番,131237,東京都,江戸川区,西葛西３丁目,2019-07-10,20,駐車（輪）場,その他
窃盗,部品ねらい,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西３丁目,2019-02-25,07,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛西,東葛西五丁目交番,131237,東京都,江戸川区,東葛西１丁目,2019-02-14,17,道路上,タイヤ・ホイール
窃盗,部品ねらい,葛西,東葛西五丁目交番,131237,東京都,江戸川区,東葛西３丁目,2019-04-20,07,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西３丁目,2019-09-26,18,道路上,その他
窃盗,部品ねらい,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西４丁目,2019-05-07,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西４丁目,2019-06-08,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西７丁目,2019-03-30,19,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,葛西,宇喜田駐在所,131237,東京都,江戸川区,北葛西５丁目,2018-12-21,09,一戸建住宅,ナンバープレート
窃盗,部品ねらい,葛西,東葛西九丁目駐在所,131237,東京都,江戸川区,東葛西８丁目,2019-03-30,21,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西２丁目,2019-07-18,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西３丁目,2018-08-13,13,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西３丁目,2019-11-03,09,一戸建住宅,ナンバープレート
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西５丁目,2019-04-25,00,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西５丁目,2019-11-17,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西６丁目,2019-01-14,20,駐車（輪）場,その他
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,南葛西３丁目,2019-09-13,13,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,清新町１丁目,2019-03-24,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,清新町２丁目,2018-11-10,不明,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,清新町２丁目,2019-01-10,21,駐車（輪）場,その他
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,清新町２丁目,2019-03-13,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,清新町２丁目,2019-08-06,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,葛西,葛西駅前交番,131237,東京都,江戸川区,中葛西５丁目,2019-06-01,07,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,葛西駅前交番,131237,東京都,江戸川区,中葛西６丁目,2019-05-16,20,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,葛西,葛西駅前交番,131237,東京都,江戸川区,東葛西６丁目,2019-02-19,08,駐車（輪）場,その他
窃盗,部品ねらい,葛西,葛西駅前交番,131237,東京都,江戸川区,東葛西６丁目,2019-06-30,14,駐車（輪）場,その他
窃盗,部品ねらい,葛西,葛西駅前交番,131237,東京都,江戸川区,東葛西６丁目,2019-09-08,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,葛西駅前交番,131237,東京都,江戸川区,東葛西８丁目,2019-09-08,08,一戸建住宅,その他
窃盗,部品ねらい,葛西,江戸川六丁目交番,131237,東京都,江戸川区,江戸川６丁目,2019-11-13,15,道路上,ナンバープレート
窃盗,部品ねらい,葛西,江戸川六丁目交番,131237,東京都,江戸川区,西瑞江５丁目,2019-07-08,13,駐車（輪）場,その他
窃盗,部品ねらい,葛西,臨海公園交番,131237,東京都,江戸川区,東葛西６丁目,2019-01-11,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,葛西,臨海公園交番,131237,東京都,江戸川区,南葛西５丁目,2019-04-23,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,臨海公園交番,131237,東京都,江戸川区,南葛西５丁目,2019-05-17,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町２丁目,2019-05-17,18,４階建て以上共同住宅,その他
