罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,現金被害の有無
窃盗,車上ねらい,中野,中野坂上交番,131148,東京都,中野区,中央２丁目,2018-03-21,11,道路上,施錠せず,あり
窃盗,車上ねらい,中野,中野坂上交番,131148,東京都,中野区,中央２丁目,2018-04-10,00,道路上,施錠せず,あり
窃盗,車上ねらい,中野,中野坂上交番,131148,東京都,中野区,中央２丁目,2018-04-11,不明,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,中野,中野坂上交番,131148,東京都,中野区,中央２丁目,2018-04-15,14,道路上,施錠せず,あり
窃盗,車上ねらい,中野,中野坂上交番,131148,東京都,中野区,本町２丁目,2018-07-04,12,道路上,施錠せず,なし
窃盗,車上ねらい,中野,東中野駅前交番,131148,東京都,中野区,東中野１丁目,2018-03-27,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,中野,東中野駅前交番,131148,東京都,中野区,東中野１丁目,2018-11-23,08,道路上,施錠せず,あり
窃盗,車上ねらい,中野,早稲田通交番,131148,東京都,中野区,中野１丁目,2018-04-22,12,道路上,施錠せず,なし
窃盗,車上ねらい,中野,早稲田通交番,131148,東京都,中野区,中野１丁目,2018-05-02,10,道路上,施錠せず,あり
窃盗,車上ねらい,中野,早稲田通交番,131148,東京都,中野区,中野５丁目,2018-03-22,17,道路上,施錠せず,あり
窃盗,車上ねらい,中野,中野駅前交番,131148,東京都,中野区,中野１丁目,2018-02-13,08,道路上,施錠せず,なし
窃盗,車上ねらい,中野,中野駅前交番,131148,東京都,中野区,中野２丁目,2018-04-03,15,その他,施錠せず,あり
窃盗,車上ねらい,中野,中野駅前交番,131148,東京都,中野区,中野５丁目,2018-03-01,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,中野,本郷通交番,131148,東京都,中野区,本町５丁目,2018-06-02,15,道路上,施錠せず,あり
窃盗,車上ねらい,中野,本郷通交番,131148,東京都,中野区,弥生町２丁目,2018-01-02,00,道路上,施錠せず,あり
窃盗,車上ねらい,中野,本郷通交番,131148,東京都,中野区,弥生町２丁目,2018-02-06,15,道路上,施錠せず,あり
窃盗,車上ねらい,中野,本郷通交番,131148,東京都,中野区,弥生町３丁目,2018-04-20,19,道路上,施錠せず,あり
窃盗,車上ねらい,中野,鍋屋横丁交番,131148,東京都,中野区,中央２丁目,2018-11-03,02,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,中野,南台交番,131148,東京都,中野区,南台１丁目,2018-07-05,10,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,中野,南台交番,131148,東京都,中野区,南台１丁目,2018-12-25,13,道路上,施錠せず,なし
窃盗,車上ねらい,中野,南台交番,131148,東京都,中野区,南台４丁目,2018-10-26,19,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,中野,南台交番,131148,東京都,中野区,南台４丁目,2018-11-24,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,中野,南台交番,131148,東京都,中野区,弥生町５丁目,2018-03-18,15,その他,施錠せず,あり
窃盗,車上ねらい,中野,南台交番,131148,東京都,中野区,弥生町６丁目,2018-03-20,08,道路上,施錠せず,なし
窃盗,車上ねらい,中野,中央五丁目交番,131148,東京都,中野区,中央５丁目,2018-11-01,16,道路上,施錠せず,なし
窃盗,車上ねらい,中野,中央五丁目交番,131148,東京都,中野区,中央５丁目,2018-11-11,16,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,中野,中央五丁目交番,131148,東京都,中野区,本町６丁目,2018-10-07,21,道路上,施錠せず,なし
窃盗,車上ねらい,野方,薬師駅前交番,131148,東京都,中野区,上高田３丁目,2018-12-04,10,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,野方,薬師駅前交番,131148,東京都,中野区,松が丘１丁目,2018-06-14,13,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,野方,上高田交番,131148,東京都,中野区,上高田１丁目,2018-01-30,18,道路上,施錠せず,なし
窃盗,車上ねらい,野方,上高田交番,131148,東京都,中野区,上高田１丁目,2018-02-08,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,上高田交番,131148,東京都,中野区,上高田１丁目,2018-03-20,16,その他,施錠せず,あり
窃盗,車上ねらい,野方,上高田交番,131148,東京都,中野区,上高田１丁目,2018-12-26,02,道路上,施錠せず,あり
窃盗,車上ねらい,野方,上高田交番,131148,東京都,中野区,上高田３丁目,2018-07-01,14,道路上,施錠せず,あり
窃盗,車上ねらい,野方,上高田交番,131148,東京都,中野区,上高田４丁目,2018-01-15,13,道路上,施錠せず,なし
窃盗,車上ねらい,野方,江古田四丁目交番,131148,東京都,中野区,江古田４丁目,2018-03-20,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,江古田四丁目交番,131148,東京都,中野区,沼袋２丁目,2018-02-03,13,道路上,施錠せず,なし
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,新井２丁目,2018-03-30,17,道路上,施錠せず,あり
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,新井３丁目,2018-09-06,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,新井３丁目,2018-12-17,09,道路上,施錠せず,なし
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,新井４丁目,2018-05-11,04,道路上,施錠せず,あり
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,沼袋１丁目,2018-08-10,15,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,沼袋３丁目,2018-08-05,19,道路上,施錠せず,あり
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,沼袋３丁目,2018-08-26,05,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,沼袋４丁目,2018-08-31,18,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方３丁目,2018-03-12,15,道路上,施錠せず,あり
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方３丁目,2018-05-17,15,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方５丁目,2018-01-14,20,道路上,施錠せず,あり
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方５丁目,2018-02-19,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方５丁目,2018-03-28,08,道路上,施錠せず,なし
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方５丁目,2018-10-25,16,道路上,施錠せず,なし
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,丸山１丁目,2018-02-02,16,道路上,施錠せず,あり
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,丸山１丁目,2018-02-03,14,道路上,施錠せず,あり
窃盗,車上ねらい,野方,家政通交番,131148,東京都,中野区,鷺宮１丁目,2018-06-26,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,野方,家政通交番,131148,東京都,中野区,若宮１丁目,2018-04-13,11,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,野方,鷺宮駅前交番,131148,東京都,中野区,白鷺１丁目,2018-02-13,16,道路上,施錠せず,あり
窃盗,車上ねらい,野方,鷺宮駅前交番,131148,東京都,中野区,白鷺１丁目,2018-02-23,17,道路上,施錠せず,なし
窃盗,車上ねらい,野方,若宮交番,131148,東京都,中野区,若宮２丁目,2018-09-08,15,道路上,施錠せず,あり
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,中野４丁目,2018-05-28,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,中野５丁目,2018-02-18,13,道路上,施錠せず,なし
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,中野５丁目,2018-07-26,20,道路上,施錠せず,あり
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,中野５丁目,2018-10-19,22,道路上,施錠せず,なし
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,中野５丁目,2018-12-06,18,道路上,施錠せず,あり
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,大和町２丁目,2018-02-22,09,道路上,施錠せず,なし
窃盗,車上ねらい,野方,上鷺宮駐在所,131148,東京都,中野区,上鷺宮３丁目,2018-04-07,11,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,杉並,,,,,,2018-05-20,06,道路上,施錠せず,あり
窃盗,車上ねらい,杉並,東田町交番,131156,東京都,杉並区,阿佐谷南１丁目,2018-02-03,19,道路上,施錠せず,あり
窃盗,車上ねらい,杉並,東田町交番,131156,東京都,杉並区,阿佐谷南１丁目,2018-05-20,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,東田町交番,131156,東京都,杉並区,阿佐谷南１丁目,2018-07-31,18,道路上,施錠せず,なし
窃盗,車上ねらい,杉並,東田町交番,131156,東京都,杉並区,阿佐谷南１丁目,2018-10-27,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,新高円寺駅前交番,131156,東京都,杉並区,高円寺南２丁目,2018-07-30,22,道路上,施錠せず,なし
窃盗,車上ねらい,杉並,堀ノ内交番,131156,東京都,杉並区,梅里１丁目,2018-08-06,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,堀ノ内交番,131156,東京都,杉並区,梅里１丁目,2018-08-09,09,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,堀ノ内交番,131156,東京都,杉並区,梅里１丁目,2018-09-08,19,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,杉並,堀ノ内交番,131156,東京都,杉並区,堀ノ内２丁目,2018-02-26,17,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,杉並,和田本町交番,131156,東京都,杉並区,和田１丁目,2018-06-28,00,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺交番,131156,東京都,杉並区,梅里１丁目,2018-04-04,16,道路上,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺交番,131156,東京都,杉並区,高円寺南１丁目,2018-07-09,10,その他,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺交番,131156,東京都,杉並区,高円寺南４丁目,2018-11-30,22,道路上,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺南四丁目交番,131156,東京都,杉並区,高円寺北２丁目,2018-01-13,08,道路上,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺南四丁目交番,131156,東京都,杉並区,高円寺南２丁目,2018-01-10,08,道路上,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺南四丁目交番,131156,東京都,杉並区,高円寺南２丁目,2018-01-10,09,その他,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺南四丁目交番,131156,東京都,杉並区,高円寺南２丁目,2018-08-07,10,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺南四丁目交番,131156,東京都,杉並区,高円寺南４丁目,2018-11-08,07,道路上,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北２丁目,2018-04-02,12,その他,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北３丁目,2018-10-31,06,道路上,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北４丁目,2018-03-26,17,その他,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北４丁目,2018-08-29,13,その他,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺南３丁目,2018-01-14,09,道路上,施錠せず,あり
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷北１丁目,2018-07-19,22,道路上,施錠せず,なし
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷北２丁目,2018-01-11,08,道路上,施錠せず,あり
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷北２丁目,2018-02-11,18,道路上,施錠せず,なし
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷南１丁目,2018-08-20,13,道路上,施錠せず,あり
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷南２丁目,2018-10-04,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷南２丁目,2018-10-27,11,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷南２丁目,2018-11-14,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,成宗交番,131156,東京都,杉並区,成田東５丁目,2018-05-01,09,道路上,施錠せず,なし
窃盗,車上ねらい,杉並,西田端橋駐在所,131156,東京都,杉並区,荻窪３丁目,2018-01-20,10,道路上,施錠せず,なし
窃盗,車上ねらい,杉並,成田交番,131156,東京都,杉並区,成田東３丁目,2018-04-11,23,道路上,施錠せず,あり
窃盗,車上ねらい,杉並,成田交番,131156,東京都,杉並区,松ノ木２丁目,2018-09-13,18,道路上,施錠せず,なし
窃盗,車上ねらい,杉並,成田西駐在所,131156,東京都,杉並区,成田西１丁目,2018-03-11,21,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,杉並,成田西駐在所,131156,東京都,杉並区,成田西２丁目,2018-08-08,10,道路上,施錠せず,あり
窃盗,車上ねらい,高井戸,,,,,,2018-07-31,08,その他,施錠せず,なし
窃盗,車上ねらい,高井戸,泉南交番,131156,東京都,杉並区,和泉２丁目,2018-03-02,13,道路上,施錠せず,あり
窃盗,車上ねらい,高井戸,泉南交番,131156,東京都,杉並区,方南１丁目,2018-03-10,13,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,高井戸,永福町駅前交番,131156,東京都,杉並区,浜田山３丁目,2018-12-18,17,道路上,施錠せず,あり
窃盗,車上ねらい,高井戸,久我山交番,131156,東京都,杉並区,久我山５丁目,2018-03-29,10,道路上,施錠せず,あり
窃盗,車上ねらい,高井戸,下高井戸交番,131156,東京都,杉並区,下高井戸１丁目,2018-06-09,00,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,下高井戸交番,131156,東京都,杉並区,下高井戸１丁目,2018-12-20,13,道路上,施錠せず,なし
窃盗,車上ねらい,高井戸,上高井戸交番,131156,東京都,杉並区,上高井戸１丁目,2018-01-25,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,上高井戸交番,131156,東京都,杉並区,上高井戸２丁目,2018-10-03,17,その他,施錠せず,あり
窃盗,車上ねらい,高井戸,高井戸西交番,131156,東京都,杉並区,高井戸西１丁目,2018-11-29,19,その他,施錠せず,あり
窃盗,車上ねらい,高井戸,高井戸西交番,131156,東京都,杉並区,高井戸東２丁目,2018-01-03,19,道路上,施錠せず,あり
窃盗,車上ねらい,高井戸,高井戸西交番,131156,東京都,杉並区,高井戸東２丁目,2018-12-17,15,道路上,施錠せず,なし
窃盗,車上ねらい,高井戸,浜田山交番,131156,東京都,杉並区,高井戸東３丁目,2018-08-31,09,４階建て以上共同住宅,施錠せず,なし
