X,Y,GAIRONO
"-37,611.48","-47,513.26",D03548
"-37,679.05","-47,553.84",D3843
"-37,577.29","-47,558.90",D03549
"-37,549.55","-47,607.64",D03550
"-37,530.33","-47,596.34",D05514
"-37,506.57","-47,393.67",D3834
"-37,459.71","-47,354.43",D3835
"-37,419.46","-47,325.46",D2846
"-37,548.71","-47,319.00",D04436
"-37,514.48","-47,286.45",D04435
"-37,428.43","-47,235.56",D02288
"-37,546.76","-47,223.25",D04437
"-37,427.05","-47,180.59",D0737
"-37,383.19","-47,165.28",D0507
"-37,399.76","-47,203.86",D00501
"-37,350.12","-47,179.48",D01657
"-37,379.82","-47,201.20",D01210
"-37,326.98","-47,169.89",D01055
"-37,308.81","-47,170.53",D01920
"-37,292.29","-47,188.74",D0062
"-37,306.17","-47,203.34",D04797
"-37,275.60","-47,222.56",D1258
"-37,291.55","-47,234.45",D4053
"-37,310.06","-47,247.32",D1257
"-37,379.03","-47,232.47",D3917
"-37,336.33","-47,266.54",D1256
"-37,360.49","-47,282.19",D4052
"-37,226.68","-47,169.65",D00510
"-37,251.98","-47,206.10",D04054
"-37,201.38","-47,169.85",D01153
"-37,397.62","-47,308.92",D4051
"-37,321.75","-47,332.02",D3329
"-37,117.50","-47,570.66",D00751
"-37,178.83","-47,153.28",D04055
"-36,908.19","-47,149.83",D00321
"-36,915.40","-47,380.77",D0902
"-36,948.33","-47,583.99",D00785
"-36,688.26","-47,484.71",D0983
"-36,738.36","-47,552.94",D1396
"-36,705.18","-47,451.19",D3307
"-36,696.32","-47,419.32",D3306
"-36,686.06","-47,383.53",D3305
"-36,680.99","-47,365.46",D03304
"-36,675.30","-47,336.55",D03303
"-36,672.53","-47,299.27",D03302
"-36,666.34","-47,168.95",D02638
"-36,670.01","-47,136.12",D03298
"-36,635.54","-47,141.00",D04414
"-36,626.54","-47,164.23",D04410
"-36,626.13","-47,191.94",D04425
"-36,600.01","-47,265.03",D04409
"-36,672.96","-47,196.53",D03299
"-36,670.08","-47,223.99",D03300
"-36,604.47","-47,294.17",D04093
"-36,577.21","-47,326.08",D03335
"-36,638.08","-47,352.58",D02912
"-36,614.77","-47,354.52",D02285
"-36,614.15","-47,384.42",D04800
"-36,610.12","-47,412.92",D0486
"-36,586.59","-47,480.06",D04801
"-36,639.99","-47,493.30",D01311
"-36,652.97","-47,538.81",D02764
"-36,387.37","-47,169.35",D03081
"-36,427.04","-47,173.69",D03082
"-36,403.22","-47,182.39",D04083
"-38,294.23","-47,198.09",D05476
"-38,337.87","-47,229.08",D4313
"-38,274.11","-47,218.96",D02009
"-38,256.87","-47,237.46",D00844
"-38,232.37","-47,183.02",D00168
"-38,172.10","-47,213.70",D03882
"-38,221.14","-47,249.23",D03881
"-38,271.56","-47,286.71",D03880
"-38,306.58","-47,283.78",D4314
"-38,350.10","-47,294.20",D04792
"-38,342.25","-47,325.12",D04793
"-38,288.94","-47,311.88",D3864
"-38,260.86","-47,362.77",D3865
"-38,231.08","-47,407.99",D3866
"-38,204.01","-47,333.52",D03950
"-38,312.48","-47,398.65",D04794
"-38,272.04","-47,470.40",D00442
"-38,190.11","-47,467.92",D3867
"-38,172.14","-47,521.86",D03370
"-38,232.43","-47,565.10",D3372
"-38,241.05","-47,533.21",D01222
"-38,132.64","-47,183.61",D3185
"-38,099.26","-47,143.45",D03586
"-38,048.23","-47,183.52",D03585
"-38,073.36","-47,163.35",D01891
"-38,045.38","-47,162.76",D03878
"-38,000.85","-47,172.65",D03872
"-37,972.09","-47,215.15",D03874
"-37,925.50","-47,165.11",D03875
"-37,938.09","-47,257.27",D3876
"-37,872.90","-47,187.03",D3877
"-38,030.94","-47,145.44",D02291
"-38,044.79","-47,216.63",D2136
"-38,072.85","-47,233.27",D3183
"-38,048.64","-47,252.31",D3180
"-38,138.82","-47,241.60",D3948
"-38,109.97","-47,265.56",D03947
"-38,154.57","-47,296.45",D3949
"-38,003.56","-47,221.03",D03584
"-37,962.28","-47,262.30",D03583
"-38,015.99","-47,282.65",D3178
"-37,928.91","-47,331.41",D3170
"-38,142.25","-47,306.77",D04388
"-38,091.12","-47,300.66",D04447
"-38,060.80","-47,350.59",D04446
"-38,036.00","-47,390.60",D04445
"-38,033.46","-47,420.73",D3365
"-37,979.87","-47,378.73",D03172
"-37,965.82","-47,351.91",D3174
"-37,948.55","-47,380.63",D3186
"-37,927.11","-47,313.13",D03582
"-38,088.95","-47,460.20",D3367
"-38,077.87","-47,492.94",D03887
"-38,021.34","-47,528.35",D03888
"-38,013.88","-47,427.33",D01941
"-37,993.24","-47,460.76",D01625
"-37,951.43","-47,511.99",D1624
"-37,935.74","-47,450.59",D04096
"-37,914.17","-47,437.83",D3184
"-37,877.68","-47,498.98",D3182
"-37,866.22","-47,518.53",D3181
"-37,848.30","-47,489.29",D03954
"-37,818.83","-47,472.11",D03953
"-37,839.11","-47,471.96",D03390
"-37,866.66","-47,426.77",D03389
"-37,822.40","-47,390.99",D03387
"-37,883.19","-47,399.47",D01645
"-37,895.93","-47,378.26",D03388
"-37,857.88","-47,336.38",D03385
"-37,810.39","-47,291.59",D03384
"-37,878.34","-47,277.41",D03168
"-37,830.79","-47,226.09",D3166
"-37,802.37","-47,227.39",D3575
"-37,847.27","-47,189.43",D3576
"-37,840.68","-47,153.46",D03587
"-37,914.44","-47,232.22",D04791
"-38,165.66","-47,503.71",D3868
"-38,125.26","-47,548.35",D03869
"-38,081.56","-47,585.41",D03870
"-38,026.19","-47,636.26",D03871
"-38,168.25","-47,596.78",D00157
"-38,124.12","-47,569.98",D03958
"-38,039.82","-47,548.60",D03886
"-38,004.18","-47,600.47",D03885
"-37,975.28","-47,577.63",D03884
"-38,033.08","-47,621.53",D03883
"-38,051.57","-47,635.06",D03561
"-37,948.59","-47,624.95",D03956
"-37,943.98","-47,554.78",D03955
"-37,967.94","-47,554.30",D03889
"-37,925.31","-47,563.27",D0376
"-37,966.69","-47,600.44",D1623
"-37,833.59","-47,572.40",D3179
"-36,291.73","-47,378.03",D1655
"-36,270.37","-47,401.90",D2939
"-36,226.40","-47,439.70",D2940
"-36,248.00","-47,421.55",D1862
"-36,190.59","-47,463.62",D1861
"-35,818.55","-47,184.32",D3409
"-35,732.79","-47,157.36",D4772
"-35,745.70","-47,192.71",D4771
"-35,751.72","-47,212.03",D4770
"-35,762.51","-47,255.90",D4769
"-35,764.53","-47,287.50",D4768
"-35,717.07","-47,151.46",D4773
"-35,711.79","-47,178.04",D4774
"-35,692.97","-47,169.17",D4775
"-35,673.14","-47,202.99",D4776
"-35,669.80","-47,179.64",D4777
"-35,660.70","-47,179.76",D4778
"-35,631.81","-47,180.40",D4779
"-35,765.57","-47,333.38",D1755
"-35,774.09","-47,371.33",D2436
"-35,679.46","-47,432.52",D4031
"-35,645.67","-47,421.61",D0977
"-35,586.81","-47,419.07",D4032
"-35,616.37","-47,428.52",D3063
"-35,729.45","-47,465.04",D4030
"-35,753.39","-47,494.93",D4029
"-35,773.70","-47,530.85",D0949
"-35,706.52","-47,446.50",D0948
"-35,710.22","-47,395.62",D4352
"-35,750.74","-47,393.61",D4351
"-35,777.68","-47,400.31",D4350
"-35,805.88","-47,510.09",D2718
"-35,793.72","-47,562.06",D0950
"-35,787.51","-47,588.42",D4028
"-35,809.36","-47,626.21",D4027
"-39,153.11","-46,136.17",D3801
"-39,147.58","-46,177.67",D3800
"-39,141.63","-46,212.98",D4192
"-39,219.49","-46,233.15",D4958
"-39,200.73","-46,245.07",D01803
"-39,130.18","-46,256.51",D0197
"-39,123","-46,274.40",D4191
"-39,232.27","-46,303.14",D01165
"-39,198.50","-46,310.96",D3972
"-39,204.40","-46,334.24",D01818
"-39,188.74","-46,329.09",D0917
"-39,112.93","-46,308.86",D3799
"-39,146.04","-46,383.59",D0195
"-39,101.22","-46,372.90",D4088
"-39,076.30","-46,365.17",D3798
"-39,062.89","-46,401.22",D4188
"-39,080.29","-46,349.25",D4189
"-39,086.74","-46,339.31",D4190
"-39,013.20","-46,330.37",D04112
"-39,044.28","-46,323.21",D4113
"-39,079.13","-46,333.92",D4114
"-38,985.91","-46,348.63",D04111
"-38,965.49","-46,351.93",D04110
"-38,932.20","-46,348.09",D04109
"-39,052.47","-46,291.62",D0196
"-39,051.12","-46,252.74",D0139
"-39,043.99","-46,238.60",D0979
"-38,978.94","-46,290.32",D2925
"-38,938.70","-46,292.81",D2533
"-39,015.40","-46,205.08",D0143
"-39,008.07","-46,175.09",D00700
"-38,999.54","-46,140.77",D00699
"-39,032.09","-46,403.21",D4433
"-39,063.03","-46,434.59",D3797
"-39,090.06","-46,444.33",D1552
"-39,146.37","-46,484.52",D1143
"-39,178.04","-46,447.20",D00830
"-39,051.18","-46,462.68",D0281
"-39,043.19","-46,487.77",D4187
"-39,001.79","-46,535.74",D4186
"-39,021.16","-46,521.82",D4087
"-38,990.11","-46,546.93",D4086
"-38,943.94","-46,459.59",D1791
"-38,979.99","-46,479.75",D0658
"-38,981.17","-46,509.38",D0657
"-38,967.76","-46,545.44",D3796
"-38,975.25","-46,565.87",D3795
"-38,943.17","-46,554.64",D0445
"-38,975.98","-46,632.17",D0835
"-39,005.56","-46,626.17",D0280
"-39,033.98","-46,638.58",D3008
"-39,083.66","-46,611.98",D1628
"-39,120.80","-46,550.10",D1553
"-38,906.15","-46,150.77",D0701
"-38,872.13","-46,187.87",D2138
"-38,853.80","-46,205.99",D2147
"-38,839.10","-46,253.76",D2274
"-38,836.37","-46,283.36",D2572
"-38,813.51","-46,170.46",D3396
"-38,788.97","-46,155.65",D50060
"-38,744.62","-46,171.38",D50061
"-38,713.85","-46,183.49",D50062
"-38,693.35","-46,191.75",D50063
"-38,664.13","-46,205.25",D50064
"-38,630.09","-46,222.05",D50065
"-38,609.14","-46,233.73",D50116
"-38,574.28","-46,251.72",D50117
"-38,549.74","-46,268.43",D50118
"-38,535.55","-46,298.61",D50125
"-38,559.46","-46,282.73",D50124
"-38,583.23","-46,268.30",D50123
"-38,616.15","-46,247.32",D50122
"-38,632.11","-46,238.84",D50071
"-38,658.77","-46,226.26",D50070
"-38,686.55","-46,212.57",D50069
"-38,715.39","-46,201.94",D50068
"-38,741.91","-46,189.36",D50067
"-38,780.32","-46,175.63",D50066
"-38,592.55","-46,211.41",D00225
"-38,569.32","-46,171.05",D1133
"-38,616.64","-46,162.70",D00707
"-38,595.94","-46,174.36",D00226
"-38,633.15","-46,184.10",D05461
"-38,826.68","-46,336.31",D1084
"-38,859.21","-46,337.32",D0228
"-38,891.76","-46,345.27",D4108
"-38,914.61","-46,581.00",D0918
"-38,889.27","-46,598.66",D4185
"-38,844.57","-46,621.04",D00284
"-38,841.47","-46,604.90",D01015
"-38,830.00","-46,583.62",D01244
"-38,812.78","-46,556.88",D01243
"-38,793.65","-46,527.04",D01242
"-38,708.46","-46,619.54",D0002
"-38,691.31","-46,581.50",D0198
"-38,548.00","-46,626.26",D3924
"-38,541.44","-46,154.90",D02660
"-38,510.55","-46,156.59",D1717
"-38,477.89","-46,158.56",D02659
"-38,442.87","-46,163.73",D01716
"-38,406.64","-46,154.92",D4045
"-38,405.90","-46,196.19",D1275
"-38,477.92","-46,215.25",D01551
"-38,494.43","-46,253.93",D01703
"-38,519.02","-46,289.14",D50119
"-38,426.53","-46,288.07",D4043
"-38,416.21","-46,260.85",D1274
"-38,388.40","-46,252.80",D2904
"-38,378.73","-46,316.74",D2903
"-38,367.41","-46,367.90",D2902
"-38,485.78","-46,311.08",D50120
"-38,506.31","-46,318.30",D50126
"-38,473.42","-46,340.00",D50127
"-38,458.30","-46,328.10",D50121
"-38,438.01","-46,319.22",D50199
"-38,462.31","-46,369.63",D1111
"-38,403.95","-46,386.25",D1110
"-38,373.72","-46,384.41",D1116
"-38,342.21","-46,430.85",D50038
"-38,485.16","-46,423.34",D1112
"-38,469.01","-46,388.53",D4042
"-38,432.01","-46,420.61",D4505
"-38,497.33","-46,453.93",D4041
"-38,509.99","-46,485.51",D1113
"-38,398.72","-46,442.99",D1700
"-38,366.36","-46,467.85",D1699
"-38,431.76","-46,477.80",D2392
"-38,378.60","-46,498.44",D2560
"-38,394.25","-46,522.06",D1893
"-38,524.89","-46,516.98",D4040
"-38,461.81","-46,544.69",D1701
"-38,423.81","-46,565.58",D1702
"-38,390.52","-46,592.68",D2296
"-38,340.32","-46,549.10",D2532
"-38,366.43","-46,607.35",D1894
"-38,325.24","-46,608.63",D4507
"-38,299.55","-46,569.98",D1697
"-38,268.89","-46,523.79",D1698
"-38,276.18","-46,526.93",D5473
"-38,294.17","-46,559.86",D4506
"-38,245.00","-46,545.28",D0709
"-38,215.25","-46,569.90",D1601
"-38,237.52","-46,600.14",D1600
"-38,232.06","-46,615.06",D1599
"-38,264.59","-46,629.73",D1990
"-38,292.91","-46,437.02",D1117
"-38,239.01","-46,472.08",D1118
"-38,285.95","-46,468.59",D50176
"-38,253.96","-46,501.67",D3918
"-38,201.25","-46,498.44",D2851
"-38,170.03","-46,509.11",D03780
"-38,179.44","-46,462.27",D04523
"-36,867.00","-48,961.76",D00375
"-35,526.46","-47,385.33",D0947
"-37,875.06","-47,352.33",D1989
"-38,720.88","-45,718.79",D1984
"-39,131.94","-45,610.09",D5470
"-38,043.10","-46,158.08",D04569
"-38,054.91","-46,170.04",D04568
"-37,986.23","-46,158.03",D01407
"-38,043.89","-46,181.99",D01714
"-38,056.19","-46,202.11",D00821
"-38,083.20","-46,210.04",D04346
"-38,128.14","-46,236.60",D04321
"-38,143.51","-46,254.49",D04320
"-38,139.78","-46,269.89",D00822
"-38,133.75","-46,312.64",D04319
"-38,137.07","-46,336.33",D01937
"-38,142.28","-46,370.89",D1058
"-38,156.19","-46,403.03",D04318
"-38,153.80","-46,422.31",D03230
"-38,139.63","-46,464.50",D01904
"-38,155.24","-46,486.10",D02146
"-38,129.62","-46,501.80",D04508
"-38,077.84","-46,527.31",D5553
"-38,125.69","-46,544.38",D01119
"-38,160.56","-46,547.76",D1106
"-38,121.42","-46,644.60",D4763
"-38,061.77","-46,622.60",D04764
"-38,042.65","-46,619.38",D01602
"-38,021.73","-46,609.35",D02261
"-38,018.14","-46,615.77",D4765
"-37,991.74","-46,612.03",D01945
"-37,983.44","-46,576.93",D1604
"-37,969.99","-46,609.16",D4103
"-37,929.64","-46,604.03",D1892
"-37,898.11","-46,599.10",D1801
"-37,946.41","-46,501.40",D2487
"-37,918.96","-46,491.63",D2488
"-37,855.53","-46,480.68",D02489
"-37,834.09","-46,472.36",D02490
"-37,803.35","-46,455.32",D02491
"-37,900.45","-46,452.97",D02493
"-37,843.19","-46,438.33",D02494
"-37,798.97","-46,383.23",D02495
"-37,856.47","-46,406.47",D04929
"-37,839.41","-46,423.22",D04930
"-37,797.96","-46,310.96",D02511
"-37,809.72","-46,284.03",D02498
"-37,799.62","-46,249.43",D02518
"-37,870.92","-46,244.57",D02767
"-37,928.14","-46,243.04",D00072
"-37,981.53","-46,396.09",D1819
"-37,723.78","-46,151.84",D03758
"-37,701.51","-46,147.72",D3759
"-37,669.78","-46,164.45",D03760
"-37,641.55","-46,160.90",D03761
"-37,617.35","-46,156.36",D03762
"-37,596.09","-46,151.07",D03763
"-37,653.52","-46,154.36",D03770
"-37,667.67","-46,185.16",D3778
"-37,666.71","-46,197.94",D3779
"-37,717.29","-46,193.19",D02800
"-37,721.34","-46,213.66",D02801
"-37,761.85","-46,253.65",D02519
"-37,750.37","-46,268.65",D02517
"-37,691.00","-46,274.29",D02500
"-37,654.57","-46,264.10",D02501
"-37,616.79","-46,248.92",D02502
"-37,623.63","-46,280.80",D02504
"-37,573.23","-46,260.68",D02505
"-37,763.70","-46,309.65",D02512
"-37,737.87","-46,312.32",D02513
"-37,705.73","-46,311.91",D02514
"-37,674.98","-46,310.24",D02515
"-37,645.62","-46,293.06",D02516
"-37,689.14","-46,233.81",D02521
"-37,643.32","-46,224.24",D02522
"-37,769.87","-46,338.23",D02510
"-37,756.44","-46,373.34",D02509
"-37,709.57","-46,329.14",D02497
"-37,730.97","-46,359.98",D02496
"-37,773.77","-46,416.32",D02492
"-37,726.85","-46,394.90",D2959
"-37,749.44","-46,383.51",D02960
"-37,681.40","-46,437.42",D0826
"-37,652.26","-46,461.20",D01523
"-37,654.38","-46,408.93",D1524
"-37,631.10","-46,363.81",D01525
"-37,624.97","-46,389.89",D01526
"-37,621.88","-46,417.12",D01527
"-37,589.32","-46,411.10",D01529
"-37,567.30","-46,349.55",D01530
"-37,527.46","-46,322.68",D01536
"-37,530.75","-46,352.07",D01537
"-37,535.60","-46,383.21",D1538
"-37,557.10","-46,419.47",D01532
"-37,547.51","-46,449.76",D01533
"-37,533.74","-46,483.11",D01534
"-37,599.74","-46,343.59",D01528
"-37,562.60","-46,386.36",D01531
"-37,593.71","-46,379.73",D0074
"-37,576.27","-46,454.50",D0174
"-37,623.47","-46,450.45",D01574
"-37,628.24","-46,498.66",D05492
"-37,633.60","-46,481.45",D1140
"-37,632.23","-46,515.98",D01874
"-37,570.42","-46,491.99",D01085
"-37,796.25","-46,474.05",D04084
"-37,774.60","-46,538.48",D50200
"-37,715.90","-46,551.22",D02299
"-37,726.47","-46,557.38",D50201
"-37,679.66","-46,568.46",D02850
"-37,674.79","-46,557.62",D01086
"-37,645.63","-46,583.38",D02812
"-37,626.00","-46,625.29",D01185
"-37,602.16","-46,619.93",D50203
"-37,619.39","-46,560.71",D02865
"-37,669.10","-46,555.67",D03803
"-37,629.57","-46,542.59",D03229
"-37,610.87","-46,536.37",D03804
"-37,588.44","-46,528.98",D02866
"-37,556.47","-46,520.35",D03805
"-37,528.13","-46,514.18",D03806
"-37,506.05","-46,508.87",D03807
"-37,479.57","-46,507.45",D03808
"-37,453.46","-46,538.96",D03809
"-37,445.18","-46,567.27",D03810
"-37,432.10","-46,574.75",D03811
"-37,516.07","-46,547.76",D04923
"-37,523.31","-46,594.92",D2949
"-37,501.77","-46,602.41",D1123
"-37,439.48","-46,606.50",D1125
"-37,437.30","-46,521.42",D01935
"-37,477.65","-46,489.81",D02312
"-37,478.32","-46,453.67",D02313
"-37,450.40","-46,469.56",D02314
"-37,432.10","-46,439.28",D02315
"-37,457.43","-46,424.38",D02316
"-37,736.42","-46,563.13",D02300
"-37,607.66","-46,218.88",D04912
"-37,572.35","-46,217.90",D02523
"-37,533.74","-46,246.45",D02506
"-37,546.27","-46,214.36",D03103
"-37,512.13","-46,208.70",D02524
"-37,486.65","-46,189.97",D02503
"-37,461.87","-46,180.91",D1134
"-37,461.26","-46,219.59",D02507
"-37,395.53","-46,157.60",D00498
"-37,383.82","-46,180.70",D02525
"-37,363.76","-46,207.18",D02526
"-37,393.08","-46,206.87",D02508
"-37,234.80","-46,268.32",D2717
"-37,187.61","-46,253.65",D1616
"-37,369.33","-46,321.53",D03820
"-37,393.55","-46,380.11",D03818
"-37,390.65","-46,418.06",D03817
"-37,400.92","-46,444.34",D03816
"-37,403.89","-46,469.68",D03815
"-37,408.79","-46,504.43",D03814
"-37,352.90","-46,342.17",D4524
"-37,355.41","-46,385.65",D03514
"-37,372.53","-46,413.76",D04428
"-37,343.96","-46,417.96",D04429
"-37,336.90","-46,448.28",D04430
"-37,351.22","-46,449.20",D04431
"-37,385.57","-46,445.46",D04432
"-37,387.51","-46,476.19",D4539
"-37,355.58","-46,479.67",D04540
"-37,315.68","-46,489.25",D04541
"-37,346.03","-46,509.19",D04542
"-37,389.05","-46,505.04",D04543
"-37,411.22","-46,528.08",D01570
"-37,412.71","-46,545.51",D03813
"-37,421.44","-46,569.58",D03812
"-37,404.01","-46,617.89",D1126
"-37,309.81","-46,605.64",D01127
"-37,287.97","-46,568.47",D4825
"-37,288.71","-46,584.88",D4579
"-37,281.31","-46,604.35",D03112
"-37,245.77","-46,604.63",D1751
"-37,220.24","-46,604.45",D1434
"-37,182.74","-46,608.32",D04544
"-37,153.22","-46,610.63",D01178
"-37,091.36","-46,617.13",D01177
"-36,992.66","-46,205.41",D00468
"-36,988.28","-46,225.42",D1218
"-36,914.32","-46,218.97",D03231
"-36,863.10","-46,243.89",D02142
"-37,035.59","-46,260.98",D4345
"-37,009.27","-46,263.09",D2247
"-36,982.38","-46,262.59",D01547
"-36,977.44","-46,295.17",D01708
"-38,386.85","-45,326.29",D03407
"-38,371.86","-45,346.15",D03406
"-36,970.76","-46,321.33",D02725
"-36,988.41","-46,338.88",D03738
"-36,840.71","-46,382.59",D03739
"-37,008.93","-46,388.35",D00064
"-37,009.68","-46,402.87",D03740
"-36,981.12","-46,412.77",D2716
"-36,928.42","-46,418.00",D01308
"-36,889.73","-46,421.85",D02531
"-36,905.44","-46,364.84",D01707
"-37,004.50","-46,624.87",D01176
"-36,993.36","-46,611.28",D02807
"-36,900.57","-46,546.33",D2808
"-36,881.80","-46,541.57",D02844
"-36,942.69","-46,590.23",D02863
"-36,870.83","-46,629.28",D00031
"-36,863.19","-46,632.40",D01788
"-36,819.83","-46,620.25",D1789
"-36,844.32","-46,617.98",D01514
"-36,797.10","-46,621.55",D01313
"-36,726.72","-46,621.42",D01804
"-36,790.31","-46,595.43",D01820
"-36,806.43","-46,578.11",D4201
"-36,794.27","-46,561.26",D04200
"-36,751.15","-46,561.31",D04804
"-36,690.95","-46,610.55",D02427
"-36,700.76","-46,579.35",D03289
"-36,711.44","-46,558.85",D03288
"-36,687.15","-46,547.93",D04818
"-36,688.87","-46,537.36",D4819
"-36,726.87","-46,526.30",D03287
"-36,743.20","-46,486.06",D03286
"-36,864.72","-46,527.67",D0293
"-36,841.46","-46,532.66",D04561
"-36,834.25","-46,525.75",D04560
"-36,808.01","-46,505.03",D01927
"-36,738.42","-46,501.99",D02398
"-36,766.11","-46,441.38",D0761
"-36,797.62","-46,435.88",D01566
"-36,718.90","-46,433.59",D03278
"-36,695.86","-46,428.59",D03277
"-36,781.33","-46,410.76",D03285
"-36,730.33","-46,383.13",D02706
"-36,792.48","-46,386.50",D00326
"-36,821.30","-46,348.37",D2642
"-36,828.58","-46,298.79",D3284
"-36,819.65","-46,277.31",D03283
"-36,810.88","-46,266.03",D03282
"-36,796.59","-46,239.32",D03281
"-36,777.68","-46,245.09",D03959
"-36,776.14","-46,282.82",D2311
"-36,725.43","-46,277.94",D2310
"-36,726.37","-46,247.79",D01620
"-36,696.43","-46,236.50",D01619
"-36,667.69","-46,253.26",D03046
"-36,789.83","-46,226.35",D4421
"-36,777.77","-46,202.00",D4420
"-36,771.37","-46,187.06",D4419
"-36,769.09","-46,162.13",D4418
"-36,796.61","-46,201.88",D03280
"-36,799.40","-46,173.05",D3279
"-36,711.04","-46,167.81",D00066
"-36,704.46","-46,188.34",D01621
"-36,696.14","-46,212.53",D01618
"-36,632.08","-46,245.43",D03047
"-36,538.64","-46,238.82",D02428
"-36,450.33","-46,136.16",D03268
"-36,467.68","-46,172.69",D03269
"-36,483.70","-46,208.63",D3270
"-36,496.86","-46,236.36",D50198
"-36,525.73","-46,276.89",D01062
"-36,608.60","-46,379.61",D04461
"-36,629.70","-46,354.20",D04462
"-36,646.65","-46,331.70",D04463
"-36,536.04","-46,311.37",D03272
"-36,569.46","-46,340.43",D03273
"-36,591.56","-46,367.59",D03274
"-36,632.63","-46,415.88",D03275
"-36,654.89","-46,421.54",D03276
"-36,613.50","-46,398.55",D3532
"-36,659.47","-46,643.05",D03225
"-36,614.27","-46,630.07",D1315
"-36,540.47","-46,632.59",D03189
"-36,529.61","-46,624.41",D03190
"-36,522.51","-46,592.77",D03191
"-36,516.93","-46,563.03",D03192
"-36,509.41","-46,528.83",D03193
"-36,500.91","-46,495.75",D03194
"-36,488.57","-46,464.51",D03195
"-36,472.85","-46,428.56",D03196
"-36,462.72","-46,411.77",D03197
"-36,485.20","-46,624.40",D1317
"-36,441.61","-46,623.04",D00996
"-36,429.93","-46,590.38",D4464
"-36,461.29","-46,579.70",D04207
"-36,312.85","-46,583.50",D2710
"-36,422.55","-46,574.37",D02096
"-36,414.83","-46,513.63",D2097
"-36,377.82","-46,533.87",D02098
"-36,341.62","-46,519.14",D2099
"-36,362.53","-46,503.31",D1806
"-36,406.83","-46,540.89",D01807
"-36,379.66","-46,479.91",D01505
"-36,321.47","-46,363.30",D03015
"-36,351.62","-46,366.64",D03016
"-36,379.84","-46,372.55",D03017
"-36,409.83","-46,378.78",D03018
"-36,436.01","-46,388.68",D03019
"-36,450.50","-46,398.18",D03020
"-36,457.33","-46,393.92",D3021
