No,市区町村コード,地区コード,地区名,町コード,町名,住所コード,町丁目コード,町丁目名,町丁目名よみ,丁目番号,丁目,街区符号（番）,住所,郵便番号,X座標,Y座標,備考
1823,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,451,旗の台１丁目,ハタノダイイッチョウメ,1,１丁目,2,東京都品川区旗の台１丁目２番,142-0064,-11680.78146,-43271.25852,
1824,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,451,旗の台１丁目,ハタノダイイッチョウメ,1,１丁目,3,東京都品川区旗の台１丁目３番,142-0064,-11680.09718,-43413.25792,
1825,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,451,旗の台１丁目,ハタノダイイッチョウメ,1,１丁目,4,東京都品川区旗の台１丁目４番,142-0064,-11748.39466,-43527.26882,
1826,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,451,旗の台１丁目,ハタノダイイッチョウメ,1,１丁目,5,東京都品川区旗の台１丁目５番,142-0064,-11754.49296,-43429.76987,
1827,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,451,旗の台１丁目,ハタノダイイッチョウメ,1,１丁目,6,東京都品川区旗の台１丁目６番,142-0064,-11747.7145,-43274.15001,
1828,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,451,旗の台１丁目,ハタノダイイッチョウメ,1,１丁目,7,東京都品川区旗の台１丁目７番,142-0064,-11817.07619,-43214.81515,
1829,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,451,旗の台１丁目,ハタノダイイッチョウメ,1,１丁目,8,東京都品川区旗の台１丁目８番,142-0064,-11899.89757,-43245.81173,
1830,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,451,旗の台１丁目,ハタノダイイッチョウメ,1,１丁目,9,東京都品川区旗の台１丁目９番,142-0064,-11850.98276,-43320.38419,
1831,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,451,旗の台１丁目,ハタノダイイッチョウメ,1,１丁目,10,東京都品川区旗の台１丁目１０番,142-0064,-11850.20027,-43440.94935,
1832,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,451,旗の台１丁目,ハタノダイイッチョウメ,1,１丁目,11,東京都品川区旗の台１丁目１１番,142-0064,-11833.94489,-43550.26362,
1833,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,1,東京都品川区旗の台２丁目１番,142-0064,-11667.20924,-43512.0249,
1834,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,2,東京都品川区旗の台２丁目２番,142-0064,-11592.01114,-43486.94195,
1835,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,3,東京都品川区旗の台２丁目３番,142-0064,-11546.11657,-43487.40703,
1836,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,4,東京都品川区旗の台２丁目４番,142-0064,-11597.48538,-43587.33841,
1837,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,5,東京都品川区旗の台２丁目５番,142-0064,-11604.49597,-43649.47005,
1838,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,6,東京都品川区旗の台２丁目６番,142-0064,-11669.51753,-43658.47506,
1839,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,7,東京都品川区旗の台２丁目７番,142-0064,-11713.61556,-43678.02962,
1840,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,8,東京都品川区旗の台２丁目８番,142-0064,-11798.19974,-43627.27958,
1841,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,9,東京都品川区旗の台２丁目９番,142-0064,-11836.49065,-43691.57431,
1842,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,10,東京都品川区旗の台２丁目１０番,142-0064,-11954.42651,-43698.73152,
1843,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,11,東京都品川区旗の台２丁目１１番,142-0064,-12044.54112,-43751.56699,
1844,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,12,東京都品川区旗の台２丁目１２番,142-0064,-11953.73173,-43767.66649,
1845,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,452,旗の台２丁目,ハタノダイニチョウメ,2,２丁目,13,東京都品川区旗の台２丁目１３番,142-0064,-11832.28864,-43774.43473,
1846,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,1,東京都品川区旗の台３丁目１番,142-0064,-11571.82823,-43703.17684,
1847,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,2,東京都品川区旗の台３丁目２番,142-0064,-11489.97395,-43753.98746,
1848,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,3,東京都品川区旗の台３丁目３番,142-0064,-11412.59226,-43782.42959,
1849,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,4,東京都品川区旗の台３丁目４番,142-0064,-11359.29612,-43715.27041,
1850,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,5,東京都品川区旗の台３丁目５番,142-0064,-11339.16692,-43787.58073,
1851,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,6,東京都品川区旗の台３丁目６番,142-0064,-11362.95216,-43870.21448,
1852,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,7,東京都品川区旗の台３丁目７番,142-0064,-11430.0392,-43902.99118,
1853,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,8,東京都品川区旗の台３丁目８番,142-0064,-11499.59866,-43857.53428,
1854,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,9,東京都品川区旗の台３丁目９番,142-0064,-11569.34536,-43819.74539,
1855,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,10,東京都品川区旗の台３丁目１０番,142-0064,-11630.47587,-43761.12545,
1856,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,11,東京都品川区旗の台３丁目１１番,142-0064,-11689.0403,-43786.98469,
1857,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,12,東京都品川区旗の台３丁目１２番,142-0064,-11769.01631,-43805.30829,
1858,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,13,東京都品川区旗の台３丁目１３番,142-0064,-11759.79563,-43831.01755,
1859,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,14,東京都品川区旗の台３丁目１４番,142-0064,-11673.36279,-43844.05331,
1860,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,15,東京都品川区旗の台３丁目１５番,142-0064,-11590.42175,-43874.70405,
1861,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,453,旗の台３丁目,ハタノダイサンチョウメ,3,３丁目,16,東京都品川区旗の台３丁目１６番,142-0064,-11514.8092,-43906.34635,
1862,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,1,東京都品川区旗の台４丁目１番,142-0064,-11687.18541,-43891.0834,
1863,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,2,東京都品川区旗の台４丁目２番,142-0064,-11596.83781,-43921.5349,
1864,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,3,東京都品川区旗の台４丁目３番,142-0064,-11518.17298,-43939.77617,
1865,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,4,東京都品川区旗の台４丁目４番,142-0064,-11528.79206,-43998.6932,
1866,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,5,東京都品川区旗の台４丁目５番,142-0064,-11543.26627,-44079.44582,
1867,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,6,東京都品川区旗の台４丁目６番,142-0064,-11611.63076,-44010.5972,
1868,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,7,東京都品川区旗の台４丁目７番,142-0064,-11697.38046,-43983.12217,
1869,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,8,東京都品川区旗の台４丁目８番,142-0064,-11745.34145,-44067.36051,
1870,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,9,東京都品川区旗の台４丁目９番,142-0064,-11770.23829,-44112.30043,
1871,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,10,東京都品川区旗の台４丁目１０番,142-0064,-11789.81372,-44148.42281,
1872,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,11,東京都品川区旗の台４丁目１１番,142-0064,-11808.316,-44183.31238,
1873,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,12,東京都品川区旗の台４丁目１２番,142-0064,-11714.42633,-44134.45043,
1874,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,13,東京都品川区旗の台４丁目１３番,142-0064,-11651.19661,-44149.574,
1875,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,14,東京都品川区旗の台４丁目１４番,142-0064,-11591.76573,-44160.25384,
1876,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,454,旗の台４丁目,ハタノダイヨンチョウメ,4,４丁目,15,東京都品川区旗の台４丁目１５番,142-0064,-11556.27396,-44171.82505,
1877,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,1,東京都品川区旗の台５丁目１番,142-0064,-12110.94944,-43808.12635,
1878,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,2,東京都品川区旗の台５丁目２番,142-0064,-12042.3192,-43814.82471,
1879,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,3,東京都品川区旗の台５丁目３番,142-0064,-11992.0807,-43821.98708,
1880,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,4,東京都品川区旗の台５丁目４番,142-0064,-11946.71591,-43830.4168,
1881,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,5,東京都品川区旗の台５丁目５番,142-0064,-11883.27677,-43841.3576,
1882,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,6,東京都品川区旗の台５丁目６番,142-0064,-11834.97405,-43863.87085,
1883,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,7,東京都品川区旗の台５丁目７番,142-0064,-11774.33166,-43871.02897,
1884,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,8,東京都品川区旗の台５丁目８番,142-0064,-11784.36318,-43955.06729,
1885,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,9,東京都品川区旗の台５丁目９番,142-0064,-11816.05145,-44073.99889,
1886,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,10,東京都品川区旗の台５丁目１０番,142-0064,-11849.28992,-44045.43943,
1887,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,11,東京都品川区旗の台５丁目１１番,142-0064,-11888.77052,-43968.21149,
1888,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,12,東京都品川区旗の台５丁目１２番,142-0064,-11953.35013,-43937.79818,
1889,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,13,東京都品川区旗の台５丁目１３番,142-0064,-11970.14073,-43897.22746,
1890,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,14,東京都品川区旗の台５丁目１４番,142-0064,-12028.72602,-43868.82526,
1891,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,15,東京都品川区旗の台５丁目１５番,142-0064,-12145.29577,-43854.89765,
1892,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,16,東京都品川区旗の台５丁目１６番,142-0064,-12207.66727,-43910.54899,
1893,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,17,東京都品川区旗の台５丁目１７番,142-0064,-12157.15457,-43966.06009,
1894,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,18,東京都品川区旗の台５丁目１８番,142-0064,-12088.8794,-43898.72761,
1895,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,19,東京都品川区旗の台５丁目１９番,142-0064,-12047.11777,-43947.74726,
1896,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,20,東京都品川区旗の台５丁目２０番,142-0064,-12115.50018,-44003.53093,
1897,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,21,東京都品川区旗の台５丁目２１番,142-0064,-12095.97036,-44033.23184,
1898,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,22,東京都品川区旗の台５丁目２２番,142-0064,-12014.89947,-43994.02438,
1899,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,23,東京都品川区旗の台５丁目２３番,142-0064,-12065.32334,-44058.2959,
1900,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,24,東京都品川区旗の台５丁目２４番,142-0064,-12027.43664,-44097.1219,
1901,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,25,東京都品川区旗の台５丁目２５番,142-0064,-11960.7628,-44057.31714,
1902,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,26,東京都品川区旗の台５丁目２６番,142-0064,-11989.10218,-44137.76388,
1903,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,27,東京都品川区旗の台５丁目２７番,142-0064,-11932.90013,-44139.63589,
1904,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,455,旗の台５丁目,ハタノダイゴチョウメ,5,５丁目,28,東京都品川区旗の台５丁目２８番,142-0064,-11880.01452,-44162.89708,
1905,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,1,東京都品川区旗の台６丁目１番,142-0064,-12440.93709,-43460.53004,
1906,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,2,東京都品川区旗の台６丁目２番,142-0064,-12448.83617,-43504.82524,
1907,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,3,東京都品川区旗の台６丁目３番,142-0064,-12416.78557,-43525.81056,
1908,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,4,東京都品川区旗の台６丁目４番,142-0064,-12278.22281,-43475.43836,
1909,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,5,東京都品川区旗の台６丁目５番,142-0064,-12186.68107,-43410.24724,
1910,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,6,東京都品川区旗の台６丁目６番,142-0064,-11984.43633,-43331.9155,
1911,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,7,東京都品川区旗の台６丁目７番,142-0064,-11974.10863,-43383.41601,
1912,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,8,東京都品川区旗の台６丁目８番,142-0064,-11963.48134,-43427.19532,
1913,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,9,東京都品川区旗の台６丁目９番,142-0064,-11952.98462,-43468.35556,
1914,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,10,東京都品川区旗の台６丁目１０番,142-0064,-12061.03359,-43475.38759,
1915,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,11,東京都品川区旗の台６丁目１１番,142-0064,-12126.94499,-43493.62939,
1916,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,12,東京都品川区旗の台６丁目１２番,142-0064,-12170.48575,-43505.64345,
1917,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,13,東京都品川区旗の台６丁目１３番,142-0064,-12219.49122,-43518.87517,
1918,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,14,東京都品川区旗の台６丁目１４番,142-0064,-12284.71801,-43534.19072,
1919,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,15,東京都品川区旗の台６丁目１５番,142-0064,-12393.34978,-43574.39205,
1920,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,16,東京都品川区旗の台６丁目１６番,142-0064,-12362.33884,-43630.66965,
1921,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,17,東京都品川区旗の台６丁目１７番,142-0064,-12330.77438,-43685.81392,
1922,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,18,東京都品川区旗の台６丁目１８番,142-0064,-12211.54171,-43631.52022,
1923,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,19,東京都品川区旗の台６丁目１９番,142-0064,-12231.57397,-43585.29069,
1924,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,20,東京都品川区旗の台６丁目２０番,142-0064,-12124.21968,-43589.81062,
1925,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,21,東京都品川区旗の台６丁目２１番,142-0064,-12044.55259,-43567.23732,
1926,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,22,東京都品川区旗の台６丁目２２番,142-0064,-11947.04948,-43570.98439,
1927,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,23,東京都品川区旗の台６丁目２３番,142-0064,-12034.07249,-43660.32242,
1928,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,24,東京都品川区旗の台６丁目２４番,142-0064,-12090.73859,-43719.30671,
1929,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,25,東京都品川区旗の台６丁目２５番,142-0064,-12103.47538,-43667.02154,
1930,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,26,東京都品川区旗の台６丁目２６番,142-0064,-12183.12997,-43703.03904,
1931,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,27,東京都品川区旗の台６丁目２７番,142-0064,-12147.4778,-43768.61616,
1932,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,28,東京都品川区旗の台６丁目２８番,142-0064,-12193.12489,-43801.73866,
1933,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,29,東京都品川区旗の台６丁目２９番,142-0064,-12230.69203,-43831.82992,
1934,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,30,東京都品川区旗の台６丁目３０番,142-0064,-12257.6615,-43742.56556,
1935,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,31,東京都品川区旗の台６丁目３１番,142-0064,-12337.19113,-43752.80944,
1936,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,32,東京都品川区旗の台６丁目３２番,142-0064,-12319.09809,-43801.16157,
1937,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,45,旗の台,045,456,旗の台６丁目,ハタノダイロクチョウメ,6,６丁目,33,東京都品川区旗の台６丁目３３番,142-0064,-12275.25628,-43860.76881,
1938,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,1,東京都品川区中延１丁目１番,142-0053,-11213.09542,-42867.1482,
