消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
９７Ｋ－０３４,荏原２－９－１０,ステ－ジファ－スト武蔵小山,粉末,,97.11,2007.02,97.11,139,平塚３丁目町会,荏原第三,35.6167655,139.7107583
９７Ｋ－０４６,荏原４－２－１,ア－クス武蔵小山,粉末,,98.02,2007.02,98.02,122,荏原４丁目町会,荏原第一,35.6169590,139.7063770
９７Ｋ－０５３,西中延１－３－２３,プレールミホカテリーナ武蔵小山,粉末,,97,2003.03,98.02,140,平塚４丁目町会,荏原第三,35.6151043,139.7090280
９７Ｋ－０５４,小山４－４－１５,アートコート武蔵小山ＪＰ,粉末,,98.02,2003.03,98.02,117,小山４丁目町会,荏原第一,35.6185447,139.7037998
９８Ｋ－０３１,小山２－７－４,小山地蔵ビル,粉末,脚,98.09,2003.11,98.09,115,小山２丁目西部町会,荏原第一,35.6208791,139.7078060
９８Ｋ－０３２,小山２－７－１４,小山地蔵ビル,粉末,脚,98.09,2005.06,98.09,115,小山２丁目西部町会,荏原第一,35.6205978,139.7080396
９８Ｋ－０４１,小山３－１２－１９,スカーラ武蔵小山,粉末,脚,98.1,2003.11,98.1,116,小山３丁目町会,荏原第一,35.6196828,139.7060020
９９Ｋ－０１２,小山３－６－６,ワールドパレス武蔵小山,粉末,脚,99.08,2003.11,99.08,116,小山３丁目町会,荏原第一,35.6207002,139.7066919
９９Ｋ－０２４,荏原３－６－１３,グランドメゾン武蔵小山,粉末,脚,99.11,2004.12,99.11,121,荏原３丁目町会,荏原第一,35.6164446,139.7077019
０６Ｋ－００８,平塚３－１６,平塚３丁目プロジェクト,粉末,脚,2006.05,2006.05,2006.05,139,平塚３丁目町会,荏原第三,35.6159108,139.7095721
０６Ｋ－０１８,小山４－１４－３,武蔵小山後藤誠マンション,粉末,脚,2006.08,2006.08,2006.08,117,小山４丁目町会,荏原第一,35.6178697,139.7031448
０６Ｋ－０３０,小山４－８－６,シングルレジデンス武蔵小山,粉末,脚,2006.11,2006.11,2006.11,117,小山４丁目町会,荏原第一,35.6180986,139.7037451
０６Ｋ－０３８,荏原４－１－２４,Brillia武蔵小山ｉｄ,粉末,脚,2006.12,2006.12,2006.12,122,荏原４丁目町会,荏原第一,35.6176714,139.7054463
０７Ｋ－０２３,荏原３－１－７,（仮称）荏原３丁目計画,粉末,脚,2007.11,2007.11,2007.11,121,荏原３丁目町会,荏原第一,35.6189319,139.7080447
08K-008,荏原4-11-20,ブランジェ武蔵小山Ⅱ,粉末,脚,2008.06,2008.06,2008.06,122,荏原四丁目町会,荏原第一,35.6164674,139.7041909
08K-011,小山3-6-15,Park HOMES 武蔵小山,粉末,脚,2008.08,2008.08,2008.08,116,小山三丁目町会,荏原第一,35.6203253,139.7059687
08K-012,小山3-6-15,Park HOMES 武蔵小山,粉末,脚,2008.08,2008.08,2008.08,116,小山三丁目町会,荏原第一,35.6202830,139.7060659
08K-013,小山3-6-15,Park HOMES 武蔵小山,粉末,脚,2008.08,2008.08,2008.08,116,小山三丁目町会,荏原第一,35.6202422,139.7061620
08K-014,小山3-6-15,Park HOMES 武蔵小山,粉末,脚,2008.08,2008.08,2008.08,116,小山三丁目町会,荏原第一,35.6202906,139.7062381
０９Ｋ－００５,小山３－１１－４,プリュス武蔵小山,粉末,脚,2009.05,2009.05,2009.05,116,小山３丁目町会,荏原第一,35.6197334,139.7066331
０９Ｋ－０２７,小山3-1-9,レジデンス武蔵小山,粉末,脚,2010.03,2010.03,2010.03,116,小山三丁目町会,荏原第一,35.6201742,139.7026387
１０Ｋ－００６,荏原3-6-11,ユニーブル武蔵小山Ⅳ,粉末,脚,2010.04,2010.04,2010.04,121,荏原３丁目町会,荏原第一,35.6162852,139.7078634
１０Ｋ－０１１,荏原3-5-,〔仮称〕レジデンシャルスター武蔵小山,粉末,脚,2010.09,2010.09,2010.09,121,荏原三丁目町会,荏原第一,35.6170037,139.7077809
１０Ｋ－０１５,小山2-12-7,〔仮称〕グリーンヒルズ武蔵小山,粉末,壁,2010.11,2010.11,2010.11,114,小山二丁目東部町会,荏原第一,35.6207428,139.7104916
１０Ｋ－０３１,小山4-9-3,エクセレントシティ武蔵小山,粉末,脚,2011.03,2011.03,2011.03,117,小山四丁目町会,荏原第一,35.6187946,139.7025549
４７Ｃ－４００,小山３－２５－２,石井宅,粉末 撤去2008,ア,2003.07,2003.07,89.11,116,小山３丁目町会,荏原第一,35.6196417,139.7042837
４８Ｃ－１９４,小山５－１０－６,小山小学校,粉末 撤去2008,ア,89.05,2004.12,84.1,118,小山５丁目町会,荏原第一,35.6161211,139.7030008
６２Ｃ－０２３,小山３－１９－１１,メガネスーパー横,粉末 撤去2008.8,ウ,2006.03,2006.03,88.03,116,小山３丁目町会,荏原第一,35.6200185,139.7043550
６３Ｃ－０４２,荏原５－２－１,三英社製作所,粉末 撤去2008.10,ウ,2006.08,2006.08,89.02,128,荏原５丁目町会,荏原第二,35.6154658,139.7044716
６３Ｃ－１７０,小山３－１１－４,ＮＴＴ荏原職員アパート,粉末 撤去2009.5,ウ,92,2001.01,94.08,116,小山３丁目町会,荏原第一,35.6197093,139.7067321
００Ｋ－０４９,荏原２－３－１８,ディナースカーラ品川戸越,粉末,脚,2001.01,2001.01,2001.01,138,平塚２丁目町会,荏原第三,35.6176340,139.7121329
００Ｋ－０５３,大崎３－１７－２５,クレッセント大崎,粉末,脚,2001.03,2001.03,2001.03,67,大崎一二三町会,大崎第二,35.6178974,139.7206236
００Ｋ－０５５,荏原２－２－１４,ジェイパーク戸越銀座,粉末,脚,2000,2001.02,2001.02,138,平塚２丁目町会,荏原第三,35.6179318,139.7129153
００Ｋ－０５７,平塚２－１２－１９,ネッツトヨタ東京　品川店,粉末,脚,2003.08,2004.02,2001.03,138,平塚２丁目町会,荏原第三,35.6169055,139.7126401
０１Ｋ－０２３,荏原２－２－７,ライオンズマンション戸越銀座第２,粉末,脚,2001.09,2007.02,2001.09,138,平塚２丁目町会,荏原第三,35.6176763,139.7131206
０１Ｋ－０２５,大崎３－１９－１４,ベルス大崎百反坂,粉末,脚,2001,2001,2001,67,大崎一二三町会,大崎第二,35.6172809,139.7224757
０１Ｋ－０４３,平塚１－７－６,平塚１丁目マンション駐車場,粉末,壁,2002.02,2007.02,2002.02,136,平塚１丁目町会,荏原第三,35.6151102,139.7163687
０１Ｋ－０５２,平塚２－１０－８,ガーデンホーム戸越銀座,粉末,脚,2001,2002.02,2002.02,138,平塚２丁目町会,荏原第三,35.6166100,139.7142853
０１Ｋ－０５５,西五反田６－１３－１２,S－CLASSマンション,粉末,脚,2002.03,2007.02,2002.03,55,西五反田西二町会,大崎第一,35.6203607,139.7174788
０２Ｋ－０２５,平塚２－１２－２,家庭あんしんセンター,粉末,脚,2002,2002.07,2002.07,138,平塚２丁目町会,荏原第三,35.6170591,139.7129307
０２Ｋ－０２８,荏原１－１６－１,小林ビル,粉末,壁,2002.07,2002.07,2002.07,123,中原共和町会,荏原第一,35.6195872,139.7165489
０２Ｋ－０５９,大崎４－１３－９,プレミール,粉末,脚,2002,2003.01,2003.01,60,西五反田南町会,大崎第一,35.6178466,139.7195637
０２Ｋ－０８８,戸越１－１８－３,イーストコートＳ駐車場,粉末,脚,2003.04,,,147,戸越１丁目町会,荏原第三,35.6155969,139.7194496
０３Ｋ－００７,平塚２－１－１,ライオンズタワー五反田,粉末,脚,2006.05,2006.05,2003.04,123,中原共和町会,荏原第一,35.6187740,139.7171385
０３Ｋ－０１１,西五反田６－２３－６,デュオ・クリエ西五反田－Ａ．Ｂ,粉末,脚,2003.06,,,60,西五反田南町会,大崎第一,35.6196944,139.7168914
０３Ｋ－０２３,西五反田６－２４－９,ルーブル西五反田Ⅱ,粉末,脚,2003.07,,,60,西五反田南町会,大崎第一,35.6194223,139.7178227
０３Ｋ－０２５,西五反田６－１４－２,ヴェルト五反田西,粉末,脚,2003.08,,,60,西五反田南町会,大崎第一,35.6199889,139.7174647
０３Ｋ－０３４,荏原１－１６－５,大久保ビル,粉末,脚,2003.09,,,123,中原共和町会,荏原第一,35.6193611,139.7162387
０３Ｋ－０４４,平塚１－１－４,FLEGインターナショナル,粉末,脚,2003.11,,,136,平塚１丁目町会,荏原第三,35.6173916,139.7174188
０３Ｋ－０４５,荏原１－１７－４,（仮）品川荏原１丁目住宅,粉末,脚,2003.12,,,123,中原共和町会,荏原第一,35.6190223,139.7157401
０３Ｋ－０５１,西五反田７－２４－９,FOURＤ,粉末,脚,2004.02,,,60,西五反田南町会,大崎第一,35.6202233,139.7186299
０３Ｋ－０５５,荏原１－２１,パークウェルツインズ戸越銀座壱番館弐番館,粉末,脚,2004.01,,,123,中原共和町会,荏原第一,35.6188198,139.7150240
０３Ｋ－０６７,荏原１－２３－７,パルテノン　ホンダ,粉末,脚,2004.03,,,123,中原共和町会,荏原第一,35.6181276,139.7142852
０４Ｋ－０３３,西五反田６－２５－６,ラ・プラース・ウエスト,粉末,脚,2004.09,,,60,西五反田南町会,大崎第一,35.6188921,139.7180149
０４Ｋ－０３４,戸越１－２１－１２,ゼネージュ戸越,粉末,脚,2004.09,,,147,戸越１丁目町会,荏原第三,35.6148814,139.7217769
０５Ｋ－０１７,平塚１－６－１４,グローリオ戸越銀座,粉末,脚,2005.08,2005.08,2005.08,136,平塚１丁目町会,荏原第三,35.6154674,139.7165265
０５Ｋ－０３３,戸越１－１７－１２,グランヴァン戸越銀座,粉末,脚,2005.1,2005.1,2005.1,147,戸越１丁目町会,荏原第三,35.6150230,139.7191871
０５Ｋ－０３９,戸越１－２０－４,戸越１丁目共同住宅Ⅱ,粉末,脚,2006.01,2006.01,2006.01,147,戸越１丁目町会,荏原第三,35.6147143,139.7217435
０５Ｋ－０４１,西五反田８－９－１０,西五反田マンション計画,粉末,脚,2006.01,2006.01,2006.01,60,西五反田南町会,大崎第一,35.6206233,139.7199497
４７Ａ－３９４,大崎４－１１－１,金野宅,粉末,ウ,2003.02,2003.02,2003.02,69,大崎四丁目町会,大崎第二,35.6192418,139.7213074
４７Ａ－３９８,大崎４－４－１０,町会事務所,粉末,ウ,90.1,2003.12,90.1,69,大崎四丁目町会,大崎第二,35.6200556,139.7216968
４７Ａ－４１４,大崎３－１９－１２,高山宅,粉末,ウ,2004.07,2004.07,89.11,67,大崎一二三町会,大崎第二,35.6172656,139.7228420
４７Ａ－４１５,大崎３－１６－４,郡宅,粉末,ウ,2001,2001.01,82.1,67,大崎一二三町会,大崎第二,35.6183528,139.7225145
４７Ａ－４１９,大崎３－１７－１６,ハイライク大崎,粉末,ウ,92.06,2007.02,88.07,67,大崎一二三町会,大崎第二,35.6175259,139.7204122
４７Ａ－４２９,戸越１－２９－４,タイムズ百反坂第2駐車場前,粉末,ウ,2007.03,2007.03,85.08,63,品川尚和会,大崎第二,35.6171118,139.7220560
４７Ａ－５９４,大崎４－１２－２２,東京銀行研修所,粉末,ウ,92.11,2007.02,95.09,69,大崎四丁目町会,大崎第二,35.6178589,139.7201619
４７Ａ－５９７,西五反田８－１０－１８,富田宅,粉末,ウ,97,2003.12,87.09,60,西五反田南町会,大崎第一,35.6196206,139.7198672
４７Ａ－５９９,西五反田８－１１－２１,ＴＲビル,粉末,ウ,2004.09,2004.09,2004.09,60,西五反田南町会,大崎第一,35.6199889,139.7194847
４７Ａ－６０６,西五反田７－２４－５,ＫＵビル,粉末,ウ,2007.03,2007.03,96.07,60,西五反田南町会,大崎第一,35.6209310,139.7190533
４７Ａ－６２５,西五反田６－２０－５,石井宅,粉末,ウ,97,2004.12,98.01,55,西五反田西二町会,大崎第一,35.6207545,139.7153651
４７Ａ－６２６,荏原１－１３－１,（有）小野製麺所,粉末,ウ,90.1,2007.02,89.12,55,西五反田西二町会,大崎第一,35.6203180,139.7156928
４７Ｃ－０７０,戸越１－２９,わかば公園,粉末,ウ,98,2003.03,93.06,147,戸越１丁目町会,荏原第三,35.6154281,139.7218558
４７Ｃ－０７４,戸越１－２３－１２,倉田宅,粉末,ウ,2006.07,2006.07,96.06,147,戸越１丁目町会,荏原第三,35.6154369,139.7201210
４７Ｃ－０７５,戸越１－２４－１８,河合宅,粉末,ア,89.04,2001.01,89.11,147,戸越１丁目町会,荏原第三,35.6163654,139.7197662
４７Ｃ－０７９,戸越１－２０－１３,旧みろく湯,粉末,ウ,2006.08,2006.08,95.09,147,戸越１丁目町会,荏原第三,35.6146825,139.7211550
４７Ｃ－０８３,戸越１－３－８,竹内宅,粉末,ウ,2003.07,2003.07,98.11,146,戸越銀座町会,荏原第三,35.6176042,139.7192326
４７Ｃ－０８５,戸越１－９－１３,滝口宅,粉末,ア,2006.08,2006.08,88.11,146,戸越銀座町会,荏原第三,35.6163065,139.7182386
４７Ｃ－０８６,戸越１－７－７,中平宅,粉末,ウ,2003.07,2003.07,2005.08,146,戸越銀座町会,荏原第三,35.6163917,139.7176553
４７Ｃ－０８７,戸越３－２－１９,研進社,粉末,ウ,2003.07,2003.07,89.11,146,戸越銀座町会,荏原第三,35.6147436,139.7171098
４７Ｃ－１２０,平塚２－４－８,能瀬宅,粉末,ウ,2004.07,2004.07,2003.06,123,中原共和町会,荏原第一,35.6181984,139.7172561
４７Ｃ－１２１,平塚２－４－１１,コインﾊﾟｰｷﾝｸﾞ,粉末,ウ,2003.06,2007.01,98.03,123,中原共和町会,荏原第一,35.6179988,139.7172849
４７Ｃ－１２２,平塚２－４－２１,秋山錠剤㈱,粉末,ア,2003.07,2003.07,89.11,123,中原共和町会,荏原第一,35.6181435,139.7158741
４７Ｃ－１２３,平塚２－７－９,秋山宅,粉末,ウ,2003.07,2003.07,89.11,123,中原共和町会,荏原第一,35.6177102,139.7159690
４７Ｃ－１２６,荏原１－１５－８,あずまや,粉末,ウ,2004.03,2004.03,89.11,123,中原共和町会,荏原第一,35.6196189,139.7157853
４７Ｃ－１２７,荏原１－１８－７,飯泉宅,粉末,ウ,2006.08,2006.08,87.09,123,中原共和町会,荏原第一,35.6190622,139.7153023
４７Ｃ－１３１,平塚１－３－１２,第３田野和レジデンス,粉末,ウ,2004.03,2004.03,2006.01,136,平塚１丁目町会,荏原第三,35.6161282,139.7167323
４７Ｃ－１３２,平塚１－３－１５,斉藤宅,粉末,ウ,90.1,2003.12,89.11,136,平塚１丁目町会,荏原第三,35.6163295,139.7163037
４７Ｃ－１３８,平塚１－８－１５,中野宅,粉末,ウ,2004.07,2004.07,89.11,136,平塚１丁目町会,荏原第三,35.6148961,139.7148650
４７Ｃ－１４７,平塚２－８－１８,花方宅,粉末,ウ,2004.07,2004.07,92.01,138,平塚２丁目町会,荏原第三,35.6174332,139.7149941
４７Ｃ－１５０,平塚２－１５－５,徳田宅,粉末,ウ,2002,2003.01,97.06,138,平塚２丁目町会,荏原第三,35.6164695,139.7141603
４７Ｃ－１５２,平塚２－１９－２０,京陽小学校,粉末,ウ,2003,2003.03,2004.06,138,平塚２丁目町会,荏原第三,35.6147452,139.7136279
４７Ｃ－１５５,平塚２－１１－１４,安全石油　中原街道歩道,粉末,ウ,92.11,2003.12,94.08,138,平塚２丁目町会,荏原第三,35.6173779,139.7132089
４７Ｃ－３４７,荏原１－１４－１１,松岡宅,粉末,ウ,2005.04,2005.04,90.06,119,荏原１丁目町会,荏原第一,35.6198583,139.7154101
４７Ｃ－３４９,荏原１－１１－９,井村宅,粉末,ウ,2003.02,2003.02,88.12,119,荏原１丁目町会,荏原第一,35.6199163,139.7145912
４７Ｃ－３５３,荏原１－２４－１,わくわく広場前,粉末,ア,2004.07,2004.07,89.11,119,荏原１丁目町会,荏原第一,35.6199813,139.7127664
４８Ａ－１０６,大崎４－５－３１,細谷宅,粉末,ア,2003.07,2003.07,82.04,69,大崎四丁目町会,大崎第二,35.6206727,139.7219270
４８Ａ－１０７,大崎４－８－９,暁荘,粉末,ア,2007.03,2007.03,94.12,69,大崎四丁目町会,大崎第二,35.6195937,139.7221871
４８Ａ－１２３,大崎３－１９－３,井上宅,粉末,ア,2004.07,2004.07,95.1,67,大崎一二三町会,大崎第二,35.6180236,139.7227698
４８Ａ－１３０,大崎４－１１－２６,鈴木宅,粉末,ウ,91.05,2001.01,84.1,69,大崎四丁目町会,大崎第二,35.6189335,139.7210857
４８Ａ－２６１,西五反田６－１２－１０,船井総研五反田ビル,粉末,ウ,2003.07,2003.07,94.07,60,西五反田南町会,大崎第一,35.6206338,139.7175821
４８Ａ－２６２,西五反田６－１４－５,石井駐車場,粉末,ア,2006.08,2006.08,89.11,60,西五反田南町会,大崎第一,35.6198606,139.7172149
４８Ａ－２６３,西五反田６－１４－１３,大昭工業写真㈱,粉末,ウ,2003.02,2003.03,82.03,60,西五反田南町会,大崎第一,35.6202860,139.7172399
４８Ｃ－００１,荏原１－１５－３,飯泉宅,粉末,ウ,2004.07,2004.07,2004.1,123,中原共和町会,荏原第一,35.6197388,139.7164375
４８Ｃ－００３,荏原１－２０－９,㈲荏原ハイツ,粉末,ウ,2003.01,2007.11,96.01,123,中原共和町会,荏原第一,35.6189320,139.7144477
