管轄,水利番号,所在地,緯度,経度
品川消防署,228,東五反田1-2-15,35.6279507,139.7278255
品川消防署,227,東五反田1-3-16,35.6270962,139.7271012
品川消防署,765,東五反田1-6-1,35.6273730,139.7259377
品川消防署,223,東五反田1-7-4,35.6274392,139.7266058
品川消防署,225,東五反田1-9-7,35.6280703,139.7261966
品川消防署,591,東五反田1-9-4,35.6281363,139.7265987
品川消防署,224,東五反田1-11-17,35.6276704,139.7253185
品川消防署,889,東五反田1-12-12,35.6271597,139.7246943
品川消防署,217,東五反田1-13-15,35.6264384,139.7250996
品川消防署,218,東五反田1-13-7,35.6263061,139.7244682
品川消防署,213,東五反田1-14-10,35.6258372,139.7254710
品川消防署,823,東五反田1-14-2,35.6261499,139.7249633
品川消防署,220,東五反田1-16-11,35.6269735,139.7252592
品川消防署,106,東五反田1-17-7,35.6264837,139.7254021
品川消防署,221,東五反田1-17-7,35.6269991,139.7256737
品川消防署,517,東五反田1-19-2,35.6264587,139.7257610
品川消防署,804,東五反田1-19-9,35.6265703,139.7261878
品川消防署,1075,東五反田1-19-7,35.6263079,139.7265593
品川消防署,214,東五反田1-20-8,35.6260250,139.7264546
品川消防署,1076,東五反田1-20-2,35.6263125,139.7259653
品川消防署,212,東五反田1-22,35.6257111,139.7268759
品川消防署,491,東五反田1-22-3,35.6260600,139.7272344
品川消防署,215,東五反田1-23-9,35.6265092,139.7268007
品川消防署,628,東五反田1-26-3,35.6262888,139.7240088
品川消防署,206,東五反田2-2-16,35.6254567,139.7247684
品川消防署,1124,東五反田2-3-5,35.6255226,139.7266496
品川消防署,211,東五反田2-4-4,35.6255092,139.7275771
品川消防署,205,東五反田2-8-5,35.6247212,139.7251545
品川消防署,209,東五反田2-9-15,35.6239582,139.7267304
品川消防署,921,東五反田2-9-1,35.6248647,139.7258542
品川消防署,246,東五反田2-11-28,35.6245235,139.7277009
品川消防署,772,東五反田2-12-14,35.6226849,139.7284229
品川消防署,245,東五反田2-13-11,35.6250661,139.7289076
品川消防署,247,東五反田2-13-2,35.6237792,139.7279293
品川消防署,808,東五反田2-15-20,35.6219798,139.7289729
品川消防署,1091,東五反田2-15-6,35.6222662,139.7295763
品川消防署,250,東五反田2-16-21,35.6222797,139.7288062
品川消防署,1092,東五反田2-17-23,35.6234229,139.7289622
品川消防署,1093,東五反田2-17-2,35.6236737,139.7298369
品川消防署,1089,東五反田2-18,35.6243874,139.7289698
品川消防署,244,東五反田2-19-7,35.6251312,139.7299050
品川消防署,243,東五反田2-21-28,35.6243598,139.7300811
品川消防署,241,東五反田2-22-8,35.6232535,139.7312812
品川消防署,581,東五反田2-22-15,35.6229243,139.7306954
品川消防署,941,東五反田2-22-6,35.6236600,139.7304144
品川消防署,1047,東五反田3-11-13,35.6279287,139.7301951
品川消防署,771,東五反田3-12-13,35.6274501,139.7301811
品川消防署,847,東五反田3-15-5,35.6264560,139.7303406
品川消防署,938,東五反田3-15-1,35.6264163,139.7296839
品川消防署,232,東五反田3-16-18,35.6271054,139.7298939
品川消防署,615,東五反田3-16-31,35.6259833,139.7291595
品川消防署,616,東五反田3-17-23,35.6264518,139.7277541
品川消防署,937,東五反田3-17-17,35.6259945,139.7285457
品川消防署,553,東五反田3-18-6,35.6254471,139.7292560
品川消防署,516,東五反田3-20-12,35.6250988,139.7305174
品川消防署,824,東五反田3-20-22,35.6257216,139.7299853
品川消防署,238,東五反田3-21-5,35.6248744,139.7313542
品川消防署,766,東五反田5-22-25,35.6280373,139.7229600
品川消防署,1035,東五反田5-24-8,35.6274690,139.7235765
品川消防署,68,東五反田5-25-20,35.6274274,139.7244467
品川消防署,747,東五反田5-25-14,35.6279284,139.7250934
品川消防署,518,東五反田5-27-6,35.6268674,139.7235018
品川消防署,229,東五反田1-24-4,35.6261862,139.7278311
品川消防署,364,東品川1-7-1,35.6220288,139.7415518
品川消防署,378,東品川1-8-1,35.6223075,139.7438223
品川消防署,379,東品川1-7-11,35.6213985,139.7426645
品川消防署,384,東品川1-10-2,35.6222027,139.7446239
品川消防署,740,東品川1-13-6,35.6215001,139.7447921
品川消防署,1090,東品川1-5-3,35.6227505,139.7438197
品川消防署,369,北品川1-2-7,35.6225664,139.7396728
品川消防署,371,北品川1-25-1,35.6217845,139.7395369
品川消防署,375,北品川1-13-10,35.6242082,139.7429493
品川消防署,376,北品川1-10-4,35.6242662,139.7421873
品川消防署,377,北品川1-5-12,35.6235998,139.7406197
品川消防署,537,北品川1-22-5,35.6225944,139.7405103
品川消防署,554,北品川1-1-9,35.6225583,139.7387366
品川消防署,568,北品川1-7-1,35.6240664,139.7404466
品川消防署,584,北品川1-22-4,35.6226017,139.7400761
品川消防署,630,北品川1-20-6,35.6232154,139.7414981
品川消防署,753,北品川1-11-2,35.6246841,139.7423923
品川消防署,752,北品川1-7-2,35.6244419,139.7413442
品川消防署,764,北品川1-12-7,35.6239682,139.7425727
品川消防署,857,北品川1-14-6,35.6248562,139.7430101
品川消防署,906,北品川1-8-12,35.6235584,139.7420005
品川消防署,907,北品川1-5-12,35.6230602,139.7409215
品川消防署,954,北品川1-1-16,35.6236463,139.7390341
品川消防署,988,北品川1-2-2,35.6229766,139.7394590
品川消防署,1120,北品川1-3,35.6240459,139.7390745
品川消防署,920,北品川1-8-4,35.6238946,139.7415240
品川消防署,908,北品川1-22-15,35.6216029,139.7404296
品川消防署,1053,北品川1-23-6,35.6216378,139.7414544
品川消防署,872,北品川3-1-1,35.6222644,139.7386642
品川消防署,365,北品川3-3-6,35.6216112,139.7390761
品川消防署,262,北品川4-1-10,35.6225463,139.7347547
品川消防署,1065,北品川4-2-1,35.6229777,139.7352797
品川消防署,1068,北品川4-4-3,35.6224204,139.7350963
品川消防署,263,北品川4-7-21,35.6219465,139.7355303
品川消防署,651,北品川4-7-35,35.6226958,139.7366736
品川消防署,878,北品川4-7-27,35.6226447,139.7353904
品川消防署,886,北品川4-7,35.6229907,139.7370893
品川消防署,887,北品川4-7,35.6243270,139.7379407
品川消防署,836,北品川5-12-6,35.6229292,139.7343127
品川消防署,929,北品川5-12-5,35.6231673,139.7344711
品川消防署,837,北品川5-15-9,35.6219404,139.7345393
品川消防署,931,北品川6-7-22,35.6231685,139.7350111
品川消防署,1064,北品川6-7-21,35.6230548,139.7354631
品川消防署,390,東品川1-11-4,35.6220745,139.7454197
品川消防署,392,東品川2-2-17,35.6221190,139.7507061
品川消防署,393,東品川2-2-4,35.6235107,139.7498124
品川消防署,741,東品川1-18-5,35.6216117,139.7454222
品川消防署,821,東品川1-3-12,35.6218796,139.7457382
品川消防署,1000,東品川1-12-1,35.6218282,139.7450692
品川消防署,1043,東品川1-3-18,35.6226243,139.7454543
品川消防署,541,東品川2-4,35.6216303,139.7510091
品川消防署,1027,東品川2-2-24,35.6220167,139.7488770
品川消防署,1078,東品川2-1-4,35.6217684,139.7482055
品川消防署,1017,東品川2-3-2,35.6224814,139.7508380
品川消防署,656,東品川5-8,35.6238987,139.7559189
品川消防署,655,東品川5-8,35.6231877,139.7559539
品川消防署,659,東品川5-8,35.6227794,139.7540757
品川消防署,964,東品川5-8,35.6219309,139.7549848
品川消防署,1020,東品川5-6,35.6215804,139.7541262
品川消防署,1048,東品川5-6-1,35.6222074,139.7559814
品川消防署,1052,東品川5-9,35.6218085,139.7534656
品川消防署,1070,東品川5-8-25,35.6218652,139.7541494
品川消防署,556,東品川5-7-28,35.6229661,139.7563206
品川消防署,557,東品川5-7-28,35.6238932,139.7562838
品川消防署,558,東品川5-3,35.6239876,139.7579284
品川消防署,600,東品川5-6-1,35.6224847,139.7573735
品川消防署,631,東品川5-1-37,35.6273969,139.7577851
品川消防署,640,東品川5-2-2,35.6257298,139.7578505
品川消防署,646,東品川5-4-36,35.6223039,139.7579028
品川消防署,37,上大崎1-23-8,35.6326463,139.7215782
品川消防署,38,上大崎1-20-35,35.6341407,139.7211115
品川消防署,40,上大崎1-5-53,35.6339729,139.7222641
品川消防署,510,上大崎1-3-21,35.6345682,139.7212066
品川消防署,685,上大崎1-4-7,35.6344093,139.7219904
品川消防署,686,上大崎1-20-17,35.6327610,139.7225703
品川消防署,687,上大崎1-20-7,35.6337209,139.7218458
品川消防署,1131,上大崎1-1-17,35.6345208,139.7199565
品川消防署,1132,上大崎1-22-1,35.6331535,139.7204857
品川消防署,9,上大崎2-13-45,35.6346563,139.7169422
品川消防署,10,上大崎2-15-15,35.6338865,139.7167118
品川消防署,17,上大崎2-27-2,35.6343993,139.7150751
品川消防署,146,上大崎2-13-36,35.6340690,139.7175707
品川消防署,605,上大崎2-13-22,35.6345600,139.7188627
品川消防署,642,上大崎2-12-7,35.6348425,139.7162562
品川消防署,663,上大崎2-25-5,35.6347528,139.7147928
品川消防署,1057,上大崎2-15-17,35.6341968,139.7165594
品川消防署,23,上大崎3-10-27,35.6312529,139.7185513
品川消防署,24,上大崎3-12-15,35.6299468,139.7190488
品川消防署,25,上大崎3-14-35,35.6292213,139.7194648
品川消防署,26,上大崎3-14-43,35.6298538,139.7195899
品川消防署,27,上大崎3-14-48,35.6309889,139.7190670
品川消防署,28,上大崎3-14-57,35.6317995,139.7186940
品川消防署,31,上大崎3-4-1,35.6339841,139.7186716
品川消防署,29,上大崎3-9-7,35.6326409,139.7190925
品川消防署,35,上大崎3-8-5,35.6324626,139.7203761
品川消防署,34,上大崎3-14-17,35.6311517,139.7207303
品川消防署,72,上大崎3-6-6,35.6335316,139.7200241
品川消防署,466,上大崎3-11-2,35.6308010,139.7175450
品川消防署,468,上大崎3-14-34,35.6292790,139.7200915
品川消防署,469,上大崎3-14-25,35.6301762,139.7205775
品川消防署,478,上大崎3-10-47,35.6318151,139.7167904
品川消防署,626,上大崎3-8-9,35.6321251,139.7199519
品川消防署,707,上大崎3-6-1,35.6332545,139.7196440
品川消防署,879,上大崎3-12-27,35.6300863,139.7181432
品川消防署,945,上大崎3-1-3,35.6336742,139.7164363
品川消防署,947,上大崎3-3-6,35.6341367,139.7183035
品川消防署,993,上大崎3-1,35.6333191,139.7161359
品川消防署,995,上大崎3-1-7,35.6333495,139.7173354
品川消防署,1016,上大崎3-1,35.6335320,139.7160640
品川消防署,1129,上大崎3-10,35.6335015,139.7185889
品川消防署,19,上大崎4-1-4,35.6337420,139.7150353
品川消防署,20,上大崎4-3-14,35.6325778,139.7150935
品川消防署,21,上大崎4-6-19,35.6311530,139.7155780
品川消防署,22,上大崎4-6-12,35.6303474,139.7158165
品川消防署,936,上大崎4-5-37,35.6283750,139.7158306
品川消防署,1101,上大崎4-3-14,35.6328007,139.7155289
品川消防署,82,西五反田2-1-22,35.6283828,139.7199735
品川消防署,1102,西五反田3-1,35.6310634,139.7163033
品川消防署,734,西五反田3-2-8,35.6297404,139.7167661
品川消防署,735,西五反田3-2-13,35.6300999,139.7171715
品川消防署,613,西五反田3-5-17,35.6284835,139.7196470
品川消防署,736,西五反田3-5-12,35.6289151,139.7193142
品川消防署,1104,西五反田3-6-11,35.6282517,139.7173135
品川消防署,832,西五反田3-13-2,35.6285547,139.7144478
品川消防署,95,西五反田3-16-12,35.6282273,139.7136566
品川消防署,33,東五反田5-1-1,35.6320821,139.7208326
品川消防署,366,東五反田5-2-6,35.6311877,139.7210588
品川消防署,1045,東五反田5-2-16,35.6321935,139.7214503
品川消防署,1030,東五反田5-4-21,35.6321578,139.7221593
品川消防署,895,東五反田5-6-1,35.6311115,139.7226894
品川消防署,709,東五反田5-17-18,35.6291656,139.7223425
品川消防署,65,東五反田5-18-22,35.6296421,139.7216543
品川消防署,749,東五反田5-18-8,35.6300502,139.7228626
品川消防署,59,東五反田5-19,35.6305105,139.7224122
品川消防署,36,東五反田5-21,35.6290703,139.7203489
品川消防署,233,東五反田5-21-6,35.6288411,139.7204008
品川消防署,367,東五反田5-21-15,35.6300189,139.7208557
品川消防署,566,東五反田5-22-39,35.6284169,139.7213097
品川消防署,738,東五反田5-22-7,35.6287217,139.7219534
品川消防署,41,上大崎1-19-6,35.6332592,139.7229864
品川消防署,42,上大崎1-19-19,35.6329996,139.7240039
品川消防署,43,上大崎1-19-19,35.6325960,139.7238031
品川消防署,44,上大崎1-5-30,35.6333321,139.7250936
品川消防署,45,上大崎1-5-27,35.6335825,139.7242960
品川消防署,47,上大崎1-7-6,35.6346972,139.7237024
品川消防署,48,上大崎1-15-23,35.6337394,139.7259245
品川消防署,49,上大崎1-17-2,35.6326614,139.7257691
品川消防署,216,上大崎1-9-24,35.6340531,139.7230830
品川消防署,617,上大崎1-18-4,35.6330081,139.7248569
品川消防署,708,上大崎1-11-5,35.6339855,139.7257372
品川消防署,829,上大崎1-18-8,35.6326880,139.7243799
品川消防署,985,上大崎1-10-18,35.6343056,139.7253808
品川消防署,841,北品川6-1-10,35.6283612,139.7309532
品川消防署,997,東五反田1-1-1,35.6292902,139.7281384
品川消防署,56,東五反田1-2,35.6284957,139.7263480
品川消防署,622,東五反田1-2-41,35.6293329,139.7270704
品川消防署,614,東五反田3-1-6,35.6310699,139.7296605
品川消防署,236,東五反田3-4-4,35.6300534,139.7309913
品川消防署,1063,東五反田3-5-17,35.6286743,139.7307881
品川消防署,54,東五反田3-6-18,35.6303576,139.7288083
品川消防署,235,東五反田3-7-7,35.6292737,139.7290398
品川消防署,513,東五反田3-7-2,35.6297898,139.7283680
品川消防署,514,東五反田3-7-22,35.6285688,139.7280512
品川消防署,515,東五反田3-9-8,35.6284687,139.7299642
品川消防署,234,東五反田3-16-6,35.6282319,139.7289527
品川消防署,50,東五反田4-1-27,35.6319453,139.7260388
品川消防署,730,東五反田4-1-4,35.6316189,139.7270820
品川消防署,52,東五反田4-3-26,35.6322414,139.7276597
品川消防署,511,東五反田4-4-4,35.6309195,139.7285470
品川消防署,53,東五反田4-5-3,35.6310971,139.7292577
品川消防署,51,東五反田4-7-1,35.6308434,139.7266452
品川消防署,55,東五反田4-7-21,35.6300689,139.7278028
品川消防署,87,東五反田4-8-3,35.6301425,139.7268447
品川消防署,57,東五反田4-10-9,35.6293218,139.7262786
品川消防署,62,東五反田4-10-4,35.6296457,139.7261486
品川消防署,983,東五反田4-10-17,35.6292896,139.7254381
品川消防署,475,東五反田4-11-1,35.6303729,139.7256857
品川消防署,58,東五反田5-7-1,35.6310671,139.7236834
品川消防署,817,東五反田5-8-5,35.6309860,139.7244694
品川消防署,61,東五反田5-10-1,35.6297849,139.7251183
品川消防署,560,東五反田5-10-18,35.6283141,139.7255445
品川消防署,737,東五反田5-10-18,35.6286177,139.7250687
品川消防署,770,東五反田5-11-8,35.6301442,139.7243591
品川消防署,60,東五反田5-12-26,35.6296617,139.7235118
品川消防署,710,東五反田5-12-16,35.6293446,139.7246695
品川消防署,739,東五反田5-13-24,35.6291048,139.7232662
品川消防署,751,東五反田5-14-10,35.6289191,139.7248019
品川消防署,64,東五反田5-15-8,35.6283480,139.7231915
品川消防署,750,東五反田5-15-7,35.6288110,139.7231852
品川消防署,63,東五反田5-25-1,35.6284306,139.7241407
品川消防署,793,東五反田5-25-12,35.6283588,139.7251959
品川消防署,39,上大崎1-5-62,35.6349373,139.7223998
品川消防署,1,上大崎2-4-3,35.6403506,139.7164286
品川消防署,2,上大崎2-4-18,35.6393406,139.7159999
品川消防署,3,上大崎2-7-24,35.6383525,139.7158200
品川消防署,4,上大崎2-9-4,35.6375844,139.7155697
品川消防署,5,上大崎2-9-34,35.6368349,139.7151024
品川消防署,6,上大崎2-10-44,35.6357850,139.7155042
品川消防署,7,上大崎2-10-41,35.6352313,139.7161212
品川消防署,15,上大崎2-17-9,35.6362409,139.7147604
品川消防署,465,上大崎2-8-1,35.6379786,139.7148741
品川消防署,599,上大崎2-4-10,35.6394034,139.7164982
品川消防署,648,上大崎2-10-32,35.6352072,139.7170048
品川消防署,649,上大崎2-13,35.6352500,139.7180204
品川消防署,703,上大崎2-8-6,35.6383674,139.7151262
品川消防署,790,上大崎2-20-6,35.6378552,139.7141821
品川消防署,794,上大崎2-9-13,35.6377838,139.7166128
品川消防署,838,上大崎2-18-3,35.6370246,139.7140680
品川消防署,788,上大崎2-2-1,35.6415858,139.7178700
品川消防署,795,上大崎2-10-45,35.6363462,139.7154952
品川消防署,839,上大崎2-24-1,35.6355747,139.7146658
品川消防署,955,上大崎2-5-3,35.6400501,139.7152511
品川消防署,1051,上大崎2-23-7,35.6364354,139.7138702
品川消防署,1067,上大崎2-18-21,35.6365891,139.7144443
品川消防署,13,上大崎2-19-10,35.6374754,139.7142375
品川消防署,1056,上大崎2-11-13,35.6350262,139.7158134
品川消防署,1066,上大崎2-18-16,35.6357912,139.7148454
品川消防署,46,上大崎1-10-42,35.6349380,139.7241441
品川消防署,683,上大崎1-10-6,35.6352452,139.7248283
品川消防署,986,上大崎1-7-1,35.6350655,139.7236367
