消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
１０Ｋ－０２７,荏原5-13-12,〔仮称〕品川区荏原５丁目ﾌﾟﾛｼﾞｪｸﾄ,機械泡,脚,2011.02,2011.02,2011.02,128,荏原５丁目町会,荏原第二,35.6132863,139.7025254
０１Ｋ－０２２,戸越５－８－１０,品川ＴＴＫマンション,機械泡,脚,2001.09,2007.02,2001.09,151,戸越５丁目町会,荏原第三,35.6097995,139.7199836
０１Ｋ－０５６,東中延１－２－３,センチュリーハイツ品川戸越,機械泡,脚,2002.02,2007.02,2002.02,143,東中延１丁目町会,荏原第三,35.6122585,139.7135480
０１Ｋ－０５８,戸越３－１１－１３,Ｋ＆MハイツⅢ,機械泡,脚,2002.02,2007.02,2002.02,149,戸越３丁目町会,荏原第三,35.6114489,139.7167039
０２Ｋ－０１２,豊町２－１－７,大崎高校,機械泡,直,2002.06,2002.06,2002.06,168,豊町２丁目親和会,荏原第五,35.6102949,139.7204622
０２Ｋ－０１５,戸越３－５－１６,ソアブール品川戸越駅前,機械泡,脚,2005.08,2005.08,2002.05,149,戸越３丁目町会,荏原第三,35.6132129,139.7160699
００Ｋ－０２１,平塚１－１３－１０,カテリーナ戸越,機械泡,脚,2000.08,2000.08,2000.08,137,平塚１丁目南部町会,荏原第三,35.6132118,139.7156200
００Ｋ－０２５,豊町１－１５－１７,ナイスパークステージ戸越公園,機械泡,脚,2000.08,2000.08,2000.08,167,豊町１丁目町会,荏原第五,35.6120362,139.7216898
００Ｋ－０２８,東中延１－１１－２１,ジェイパーク荏原中延,機械泡,脚,2000.08,2000.08,2000.08,143,東中延１丁目町会,荏原第三,35.6097830,139.7124145
０１Ｋ－０１５,東中延１－４－７,クレアシティ品川戸越,機械泡,脚,2001.06,2007.02,2001.06,143,東中延１丁目町会,荏原第三,35.6111348,139.7149152
０２Ｋ－０４４,戸越６－１－１６,クオス戸越,機械泡,脚,2002.1,2002.1,2002.1,157,東中延２丁目町会,荏原第四,35.6092886,139.7145880
０２Ｋ－０７８,東中延２－４－９,デュオ・スカーラ品川中延,機械泡,脚,2003.02,2003.02,2003.02,157,東中延２丁目町会,荏原第四,35.6085125,139.7140708
０３Ｋ－０４６,東中延１－５－８,デュオスカーラ品川中延Ⅱ,機械泡,脚,2004.01,,,143,東中延１丁目町会,荏原第三,35.6104057,139.7145180
０３Ｋ－０７３,戸越３－９－２２,イルビアーレ戸越,機械泡,直,2004.03,,,149,戸越３丁目町会,荏原第三,35.6123014,139.7158081
０４Ｋ－０１９,東中延２－４－４,ヴェローナ品川中延,機械泡,脚,2004.06,,,157,東中延二丁目町会,荏原第四,35.6091136,139.7141402
０５Ｋ－０３６,戸越６－２－１６,シーズガーデン戸越,機械泡,脚,2005.11,2005.11,2005.11,157,東中延二丁目町会,荏原第四,35.6085159,139.7145343
０５Ｋ－０４２,豊町１－５－３,戸越豊町マンション,機械泡,脚,2006.02,2006.02,2006.02,167,豊町１丁目町会,荏原第五,35.6140904,139.7226347
０５Ｋ－０４７,平塚１－１８－１１,グローリオ戸越Ⅱ,機械泡,脚,2006.02,2006.02,2006.02,137,平塚１丁目南部町会,荏原第三,35.6126738,139.7138140
６３Ｋ－０６０,戸越６－７－２１,パークシティ戸越,機械泡,脚,88.08,2004.12,88.08,164,戸越６丁目町会,荏原第四,35.6079993,139.7179230
８９Ｋ－０３２,豊町２－１－１７,戸越体育館,機械泡,脚,2006.08,2006.08,89.11,168,豊町２丁目親和会,荏原第五,35.6110740,139.7206996
８９Ｋ－０４０,戸越２－５－１１,五反田女子学生ハイツ,機械泡,脚,2006.08,2006.08,89.11,148,戸越２丁目町会,荏原第三,35.6141582,139.7193260
９１Ｋ－０１９,東中延２－５－７,ハウスブルンネン,機械泡,脚,91.1,2007.02,91.1,157,東中延２丁目町会,荏原第四,35.6081159,139.7139153
９１Ｋ－０２７,戸越３－４－１８,ゴールドステージ,機械泡,脚,91,2003.03,92.01,149,戸越３丁目町会,荏原第三,35.6141425,139.7164465
９３Ｋ－０１３,戸越６－６－６,三栄家具,機械泡,直,92,2003.11,93.08,164,戸越６丁目町会,荏原第四,35.6085015,139.7173875
９３Ｋ－０１４,平塚１－１１－８,セザ－ル戸越銀座,機械泡,壁,97,2007.02,93.09,137,平塚１丁目南部町会,荏原第三,35.6144739,139.7146715
９４Ｋ－０１７,戸越４－３－２１,エステート共栄,機械泡,脚,94.11,2003.12,94.11,150,戸越４丁目町会,荏原第三,35.6122080,139.7194263
９４Ｋ－０２９,戸越２－６－３２,ワールドパレス戸越,機械泡,脚,95.02,2004.12,95.02,148,戸越２丁目町会,荏原第三,35.6134979,139.7194147
９５Ｋ－００３,東中延１－４－５,カリフール東中延,機械泡,直,97,2004.12,95.05,143,東中延１丁目町会,荏原第三,35.6114639,139.7149165
９６Ｋ－０４０,戸越６－１３－１８,パルピア戸越,機械泡,,97.02,2001.01,97.02,157,東中延２丁目町会,荏原第四,35.6079951,139.7143205
９７Ｋ－００２,戸越６－５－１７,マイキャスル戸越公園,機械泡,脚,97.04,2007.02,97.04,164,戸越６丁目町会,荏原第四,35.6083612,139.7159401
９７Ｋ－０５０,戸越３－１０－８,Ｋ＆ＭハイツⅡ,機械泡,,98.02,2003.03,98.02,149,戸越３丁目町会,荏原第三,35.6118630,139.7172063
９８Ｋ－０１２,戸越６－１－４,ヴィルヌーブ品川・中延,機械泡,脚,98.05,2003.11,98.05,157,東中延２丁目町会,荏原第四,35.6090275,139.7145344
９８Ｋ－０５３,東中延１－１０－２,ガーデンリックス荏原中延,機械泡,脚,98,2004.01,99.02,143,東中延１丁目町会,荏原第三,35.6103173,139.7128667
９９Ｋ－０３６,戸越５－１－１５,品川戸越パークホームス,機械泡,脚,98,2004.12,2000.02,143,東中延１丁目町会,荏原第三,35.6109440,139.7152426
９９Ｋ－０３７,戸越５－１５－１８,トランセードミヤノ,機械泡,脚,99,2004.12,2000.02,143,東中延１丁目町会,荏原第三,35.6097216,139.7148633
０５Ｋ－０５２,戸越５－１９－１１,カテリーナ戸越公園,機械泡,脚,2006.02,2006.02,2006.02,151,戸越５丁目町会,荏原第三,35.6084579,139.7183866
０７ｋ－００７,東中延１－９－７,藤和シティホームズ荏原中延駅前,機械泡,脚,2007.05,2007.05,2007.05,143,東中延１丁目町会,荏原第三,35.6098910,139.7122770
０７Ｋ－０１９,東中延２－１－１７,ブライズ荏原中延,機械泡,脚,2007.08,2007.08,2007.08,157,東中延２丁目町会,荏原第四,35.6087108,139.7121768
０７Ｋ－０３１,戸越５－４－５,ナイスシティアリーナ戸越公園,機械泡,脚,2008.01,2008.01,2008.01,151,戸越５丁目町会,荏原第三,35.6105485,139.7172988
０７Ｋ－０３３,戸越４－３－,エステート戸越,機械泡,脚,2008.02,2008.02,2008.02,150,戸越４丁目町会,荏原第三,35.6125494,139.7198352
08K-033,中延1-7-15,ガーデン荏原中延,機械泡,脚,2009.02,2009.02,2009.02,141,中延１丁目町会,荏原第三,35.6118608,139.7121895
９９Ｋ－０４０,豊町１－１１－１６,パークハイム戸越三井坂,機械泡 撤去2008.9,脚,99,2004.12,2000.02,167,豊町１丁目町会,荏原第五,35.6122821,139.7216786
０１Ｋ－０２４,豊町２－１９－１７,福の湯ビル,機械泡,脚,2001.11,2007.02,2001.11,168,豊町２丁目親和会,荏原第五,35.6089458,139.7248132
０１Ｋ－０１３,豊町１－７－５,ワールドパレス戸越ウエスト,機械泡,脚,2001.05,2007.02,2001.05,167,豊町１丁目町会,荏原第五,35.6139238,139.7236860
０２Ｋ－０５２,西品川１－１－８,旧国際自動車大崎センター裏,機械泡,脚,2002.11,2002.11,2002.11,62,協力睦会,大崎第二,35.6143973,139.7305926
０３Ｋ－０５８,西品川２－２０－８,三ツ木マンション,機械泡,壁,2004.02,,,66,西品川三ツ木会,大崎第二,35.6126229,139.7260908
０４Ｋ－０２７,西品川１－８－１４,大崎南パークハウス,機械泡,直,2004.07,,,62,協力睦会,大崎第二,35.6122237,139.7309879
０５Ｋ－０１２,西品川１－２－９,ルーブル大崎,機械泡,脚,2005.07,2005.07,2005.07,62,協力睦会,大崎第二,35.6144156,139.7302566
８９Ｋ－０３０,二葉１－７－４,ル－ブル大井町,機械泡,脚,2006.08,2006.08,89.11,172,二葉１丁目町会,荏原第五,35.6089859,139.7290415
９２Ｋ－００１,豊町２－１７－９,三和住器神明独身寮　計画頓挫、箱のみ,機械泡,脚,2003.06,2003.06,92.05,168,豊町２丁目親和会,荏原第五,35.6095660,139.7249860
９２Ｋ－００８,豊町２－１６－２０,日本音楽学校,機械泡,脚,98,2003.11,92.12,168,豊町２丁目親和会,荏原第五,35.6101326,139.7246824
９４Ｋ－０２０,西品川１－２３－８,西原宅,機械泡,脚,94.12,2003.12,94.12,61,西品川三栄会,大崎第二,35.6114876,139.7284843
９５Ｋ－０２０,二葉１－６－６,青陵中・高等学校,機械泡,脚,95.11,2004.12,95.11,172,二葉１丁目町会,荏原第五,35.6085182,139.7281622
９５Ｋ－０２１,西品川１－７－４,ロイヤル　パレス大崎,機械泡,脚,95.12,2004.12,95.12,62,協力睦会,大崎第二,35.6139971,139.7316078
９６Ｋ－０３２,西品川２－１９－８,グランステージ戸越公園弍番館,機械泡,脚,96,2001.01,97.01,65,西品川二丁目会,大崎第二,35.6124974,139.7270582
９６Ｋ－０３９,二葉１－４－２４,セイム大井山手台,機械泡,,2006.02,2006.02,97.02,172,二葉１丁目町会,荏原第五,35.6081101,139.7261410
９７Ｋ－００４,豊町１－１２－３,ルーブル戸越公園,機械泡,脚,97.04,2007.02,97.04,167,豊町１丁目町会,荏原第五,35.6124359,139.7230174
９７Ｋ－０４２,豊町２－７－１,クレッント戸越公園,機械泡,,98.01,2007.02,98.01,168,豊町２丁目親和会,荏原第五,35.6095191,139.7239261
９７Ｋ－０５１,西品川２－２－２０,サンテミリオン品川西,機械泡,,98.02,2003.03,98.02,66,西品川三ツ木会,大崎第二,35.6143262,139.7286220
９８Ｋ－０１８,西品川１－１７－３,ジェイパーク大崎弐番館,機械泡,脚,98.07,2004.01,98.07,62,協力睦会,大崎第二,35.6121587,139.7306927
９９Ｋ－０４３,西品川１－１－１８,コルサム大崎,機械泡,脚,2000.02,2004.12,2000.02,62,協力睦会,大崎第二,35.6142032,139.7313503
０７Ｋ－０３８,西品川２－１７－,ロワール西品川,機械泡,脚,2008.02,2008.02,2008.02,65,西品川二丁目会,大崎第二,35.6114567,139.7270118
09K-002,西品川1-13-13,ルーブル下神明,機械泡,脚,2009.04,2009.04,2009.04,61,西品川三栄会,大崎第二,35.6124966,139.7291617
０１Ｋ－０３５,広町１－４－４,三共エール薬品,機械泡,脚,2001.08,2007.02,2001.11,22,同友会町会,品川第二,35.6141180,139.7352751
０１Ｋ－０５９,南品川５－１６－１１,南品川三留ﾏﾝｼｮﾝ,機械泡,脚,2002.02,2007.02,2002.02,20,三睦会町会,品川第二,35.6090419,139.7424068
００Ｋ－００２,南品川５－１１－１８,セボン仙台坂（西）,機械泡,脚,2000.04,2000.04,2000.04,23,南品川南睦会,品川第二,35.6079370,139.7393235
００Ｋ－０１１,南品川６－７－４,ミネルバコートマンション,機械泡,脚,2000.07,2000.07,2000.07,25,六丁目睦会,品川第二,35.6112093,139.7375349
００Ｋ－０１４,南品川６－１２－１８,九州電力,機械泡,脚,2000.07,2000.07,2003.07,25,六丁目睦会,品川第二,35.6094564,139.7366762
０１Ｋ－００１,南品川２－８－２３,天妙国寺,機械泡,直,2001.05,2004.04,2001.05,19,諏訪町会,品川第二,35.6119586,139.7429406
０１Ｋ－０１１,南品川２－１７－３３,サンクタス品川,機械泡,脚,2001,2001,2001,19,諏訪町会,品川第二,35.6122805,139.7443205
０２Ｋ－０４０,東大井５－１－１０,シティオ東大井,機械泡,脚,2002.09,2002.09,2002.09,87,大井立会町会,大井第一,35.6082448,139.7360902
０３Ｋ－０６５,南品川４－１９－８,パンシオン　コバヤシ,機械泡,脚,2004.02,,,21,明睦会,品川第二,35.6127959,139.7414685
０４Ｋ－０２２,南品川６－７－７,ミオカステーロ大井ゼームス坂,機械泡,壁,2004.06,,,25,六丁目睦会,品川第二,35.6113248,139.7379799
０５Ｋ－０２６,南品川４－６－３３,ミオカステーロ大井町,機械泡,壁,2005.09,2005.09,2005.09,22,同友会町会,品川第二,35.6141509,139.7370596
６３Ｋ－０１０,南品川３－６－６,南品川パークホームズ,機械泡,壁,2006.08,2006.08,88.08,19,諏訪町会,品川第二,35.6105024,139.7446181
６３Ｋ－０１１,南品川４－４－３,ハイタウン　南品川,機械泡,脚,2006.08,2006.08,88.08,21,明睦会,品川第二,35.6143034,139.7409645
６３Ｋ－０１２,南品川４－７－２１,スカイコート品川２,機械泡,脚,2002.06,2002.06,88.08,22,同友会町会,品川第二,35.6136284,139.7362563
６３Ｋ－０１３,南品川５－５－３,ライオンズマンション南品川,機械泡,脚,2006.08,2006.08,2005.08,24,東睦会,品川第二,35.6104081,139.7420379
６３Ｋ－０１４,南品川６－１５－５,三越ゼームス坂マンション,機械泡,脚,2006.08,2006.08,88.1,25,六丁目睦会,品川第二,35.6105885,139.7385982
８９Ｋ－００３,南品川２－３－１７,第７小池ビル,機械泡,脚,2004,2005.01,89.11,24,東睦会,品川第二,35.6112164,139.7422993
８９Ｋ－００４,南品川２－４－７,Ａビル,機械泡,脚,2006.08,2006.08,89.11,24,東睦会,品川第二,35.6107376,139.7423696
９０Ｋ－００１,南品川２－１５－９,井桁南品川ビル（陸王の右横スミ）,機械泡,脚,2006.08,2006.08,90.11,17,真交町会,品川第二,35.6138706,139.7447626
９０Ｋ－００６,南品川５－３－１０,ミヤデラ,機械泡,脚,90.11,2004.12,90.11,24,東睦会,品川第二,35.6104414,139.7416257
９０Ｋ－００７,南品川５－２－１０,住友不動産南品川ビル,機械泡,脚,90.11,2004.12,90.11,24,東睦会,品川第二,35.6119946,139.7416080
９２Ｋ－００４,南品川５－１０－１１,ツルヤ荘,機械泡,脚,92.09,2004.12,92.09,23,南品川南睦会,品川第二,35.6094268,139.7403945
９２Ｋ－００５,南品川５－１０－１１,ツルヤ荘,機械泡,脚,92.09,2004.12,92.09,23,南品川南睦会,品川第二,35.6095229,139.7402887
９２Ｋ－０１１,南品川５－７－１２,ジョイフル南品川,機械泡,脚,99,2004.12,93.01,24,東睦会,品川第二,35.6093182,139.7412959
９２Ｋ－０１４,南品川６－４－６,三和テッキ,機械泡,脚,92,2004.12,93.02,25,六丁目睦会,品川第二,35.6118868,139.7385271
９３Ｋ－００８,南品川４－７－１６,関東ニッペ販売（駐車場の左側）,機械泡,脚,2002.07,2002.07,93.06,22,同友会町会,品川第二,35.6132890,139.7361358
９３Ｋ－０１６,南品川６－３－１０,扶桑電機Ｋ．Ｋ,機械泡,脚,92,2003.11,93.1,25,六丁目睦会,品川第二,35.6115376,139.7378200
９４Ｋ－００５,南品川５－６－６,大和銀行,機械泡,脚,94.04,2003.11,94.04,24,東睦会,品川第二,35.6097983,139.7420572
９４Ｋ－０２６,南品川５－１０－４３,マイキャッスル大井町,機械泡,脚,94,2004.12,95.02,23,南品川南睦会,品川第二,35.6096826,139.7398337
９５Ｋ－０１４,南品川６－７－３５,東京国税局　南品川第四寮,機械泡,脚,95.1,2004.12,95.1,25,六丁目睦会,品川第二,35.6108524,139.7376164
９５Ｋ－０１６,南品川２－８－１８,クレセント南品川,機械泡,脚,95.1,2004.12,95.1,18,博友町会,品川第二,35.6127360,139.7437905
９６Ｋ－００６,南品川４－１６－１２,パセスコバヤシ,機械泡,脚,96.05,2001.01,96.05,22,同友会町会,品川第二,35.6122350,139.7396737
９６Ｋ－００８,広町１－３－１２,㈱寺岡製作所,機械泡,脚,96.06,2001.01,96.06,22,同友会町会,品川第二,35.6142139,139.7345262
