消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
４７Ａ－５９２,西五反田７－２１－６,第２ＴＯＣビル,強化液,ウ,92.11,2003.08,97.04,57,西五反田協和町会,大崎第一,35.6227857,139.7182776
４７Ａ－５９３,西五反田７－２２－１７,ＴＯＣ裏駐車場,強化液,ア,2005.08,2005.08,87.03,60,西五反田南町会,大崎第一,35.6217829,139.7182623
４７Ａ－６１３,西五反田６－１０－６,駐車場横,強化液,ウ,98,2003.12,2002.07,58,西五反田六丁目町会,大崎第一,35.6216279,139.7174646
４７Ａ－６１５,西五反田６－５－１,五反田文化センタ－,強化液,ア,2005.08,2005.08,88.07,58,西五反田六丁目町会,大崎第一,35.6227830,139.7163452
４７Ａ－６１７,西五反田６－１７－８,松土宅,強化液,ウ,2003.07,2003.07,86.11,58,西五反田六丁目町会,大崎第一,35.6216803,139.7165849
４７Ａ－６１９,西五反田６－６－６,第１日野小学校,強化液,ア,2005.08,2005.08,90.1,55,西五反田西二町会,大崎第一,35.6236826,139.7175287
４７Ａ－６２４,西五反田６－１８－３,松の湯,強化液,ウ,2004.07,2004.07,96.05,55,西五反田西二町会,大崎第一,35.6219541,139.7152722
４７Ａ－６２８,西五反田５－２０－１７,飯島ビル,強化液,ウ,92.11,2003.02,82.04,55,西五反田西二町会,大崎第一,35.6234609,139.7146401
４７Ａ－６２９,西五反田５－３１－２１,小熊宅,強化液,ウ,92.05,2007.02,98.08,55,西五反田西二町会,大崎第一,35.6228621,139.7138988
４７Ａ－６３０,西五反田５－２１－１２,川田宅,強化液,ア,2005.08,2005.08,96.05,55,西五反田西二町会,大崎第一,35.6225149,139.7145803
４７Ａ－６３１,西五反田６－１９－１４,内山宅,強化液,ウ,2002.12,2002.12,86.03,55,西五反田西二町会,大崎第一,35.6214997,139.7144712
４７Ａ－６３２,西五反田５－９－４,金敷宅,強化液,ウ,2004.07,2004.07,85.12,56,西五反田五丁目西三町会,大崎第一,35.6255556,139.7149760
４７Ａ－６３４,西五反田５－１１－８,産経新聞前,強化液,ウ,2004.07,2004.07,95.08,56,西五反田五丁目西三町会,大崎第一,35.6248860,139.7137004
４７Ａ－６３７,小山１－４－１,中原児童センタ－,強化液,ウ,2003.02,2003.02,97.06,56,西五反田五丁目西三町会,大崎第一,35.6222269,139.7126555
４８Ａ－１９８,西五反田１－３－１０,パチンコ　ＫＯＴＯＢＵＫＩ,強化液,ウ,94,2004.12,95.08,36,西五反田一・二・三町会,大崎第一,35.6257022,139.7224357
４８Ａ－２０１,西五反田２－２－１０,ポ－ラ化粧品,強化液,ウ,2003.07,2003.07,2006.1,36,西五反田一・二・三町会,大崎第一,35.6274984,139.7214715
４８Ａ－２０３,西五反田２－１２－１５,リーラ　ハイタウン　マンション,強化液,ウ,2007.03,2007.03,94.08,36,西五反田一・二・三町会,大崎第一,35.6265520,139.7192748
４８Ａ－２０４,西五反田２－１１－１３,タイムズ　西五反田,強化液,ウ,2006.08,2006.08,84.05,36,西五反田一・二・三町会,大崎第一,35.6274033,139.7199408
４８Ａ－２０５,西五反田２－１２－７,第一誠実ビル駐車場,強化液,ウ,90.04,2001.01,88.06,36,西五反田一・二・三町会,大崎第一,35.6266759,139.7200795
４８Ａ－２０８,西五反田２－１５－１,ニューハイツ西五反田,強化液,ウ,2003.08,2003.08,2005.02,36,西五反田一・二・三町会,大崎第一,35.6261918,139.7206470
４８Ａ－２１８,西五反田１－２３－４,大井町行バス停隣,強化液,ウ,2002.07,2002.07,2002.07,34,西五反田一丁目町会,大崎第一,35.6231244,139.7228643
４８Ａ－２２１,西五反田５－１－２１,㈱明治電機製作所,強化液,ウ,2003.07,2003.07,94.07,53,大崎本町三丁目町会,大崎第一,35.6260118,139.7144503
４８Ａ－２３１,西五反田２－２２－６,海老沢宅,強化液,ウ,2003.03,2003.03,89.11,51,西五反田本町会,大崎第一,35.6251791,139.7207970
４８Ａ－２３２,西五反田２－２４－７,シティコープ西五反田,強化液,ウ,2005.08,2005.08,93.05,51,西五反田本町会,大崎第一,35.6255910,139.7193385
４８Ａ－２３７,西五反田３－８－１９,パークホームズ目黒,強化液,ウ,2003.07,2003.07,91.03,52,西五反田七・五・三町会,大崎第一,35.6260532,139.7168845
４８Ａ－２４３,西五反田５－４－３,ライオンズ・マンション,強化液,ウ,97,2003.03,89.11,52,西五反田七・五・三町会,大崎第一,35.6249725,139.7179558
４８Ａ－２４６,西五反田７－９－１,五反田ＴＧビル,強化液,ウ,2003.08,2003.08,95.08,57,西五反田協和町会,大崎第一,35.6239040,139.7205445
４８Ａ－２４８,西五反田７－１５－７,林宅,強化液,ア,90,2002.1,96.05,57,西五反田協和町会,大崎第一,35.6231852,139.7193496
４８Ａ－２５１,西五反田８－３－６,ＴＫ五反田ビル,強化液,ウ,2003.07,2003.07,90.1,57,西五反田協和町会,大崎第一,35.6224542,139.7210395
４８Ａ－２５６,西五反田８－７－９,ストークＭＩＺＵ－Ｑビル,強化液,ウ,2002.1,2002.1,2003.08,57,西五反田協和町会,大崎第一,35.6221056,139.7210432
４８Ａ－２７７,西五反田６－３－２１,林宅,強化液,ウ,2003.07,2003.07,2004.08,55,西五反田西二町会,大崎第一,35.6232043,139.7160852
５９Ａ－０１７,西五反田２－１５－１０,芳寿司,強化液,ウ,2004.07,2004.07,94.08,36,西五反田一・二・三町会,大崎第一,35.6260110,139.7211495
５９Ａ－０３２,西五反田５－１５－５,ハイム坂本,強化液,ウ,2005.08,2005.08,85.02,55,西五反田西二町会,大崎第一,35.6239492,139.7141378
５９Ａ－０３３,西五反田５－２４－１４,生長の家,強化液,ウ,98,2003.03,2003.04,56,西五反田五丁目西三町会,大崎第一,35.6238553,139.7123402
５９Ａ－０３４,西五反田７－１１－１,松木宅,強化液,ウ,2004.07,2004.07,96.02,57,西五反田協和町会,大崎第一,35.6233102,139.7199596
５９Ａ－０４９,西五反田４－３－６,上島宅,強化液,ウ,2004.07,2004.07,85.02,53,大崎本町三丁目町会,大崎第一,35.6271863,139.7133973
６２Ａ－００６,西五反田５－１７－７,西五反田五丁目防災活動広場,強化液,ウ,2006.08,2006.08,88.03,55,西五反田西二町会,大崎第一,35.6234215,139.7142003
８９Ａ－０２５,西五反田６－１－９,品川工業株式会社,強化液,ウ,90.03,2001.01,90.03,55,西五反田西二町会,大崎第一,35.6237450,139.7167396
８９Ａ－０３０,西五反田６－７－１４,大貫宅,強化液,ウ,90.03,2003.05,90.03,58,西五反田六丁目町会,大崎第一,35.6225147,139.7174999
９３Ａ－０１３,東五反田５－２８－１２,駐車場,強化液,ウ,93,2004.12,94.01,33,五反田東口町会,大崎第一,35.6274209,139.7228795
４８Ａ－２７３,西五反田5-18-2,桑原宅,強化液,ウ,2008.06,2008.06,2008.06,55,西五反田西二町会,大崎第一,35.6241075,139.7146037
４７Ａ－５０７,西五反田２－５－５,HOTEL LUXE,強化液,ウ,2009.09,2009.09,2009.03,36,西五反田一・二・三町会,大崎第一,35.6267348,139.7225432
４７Ａ－５３６,西五反田４－２－２,菅井宅,強化液 不明削除2009.8,ウ,2005.08,2005.08,84.1,53,大崎本町三丁目町会,大崎第一,35.6277754,139.7132553
４７Ａ－５６６,西五反田７－４－１,橋本宅,強化液 撤去2009.7,ウ,2005.08,2005.08,90.1,52,西五反田七・五・三町会,大崎第一,35.6242611,139.7184764
４７Ａ－５７７,西五反田５－２－１５,河合たばこ店,強化液,ウ,2003.03,2003.03,90.01,52,西五反田七・五・三町会,大崎第一,35.6251381,139.7160189
４７Ａ－１２３,北品川６－６－７,小松宅,強化液,ウ,2001,2007.02,2007.02,6,御殿山町会,品川第一,35.6257132,139.7336506
４７Ａ－１４７,北品川６－５－２７,東芝エレベーター㈱,強化液,ウ,2005.08,2005.08,89.12,7,袖ケ崎新興会,品川第一,35.6248286,139.7316274
４７Ａ－１５０,東五反田２－２０－３,理容マツムラ,強化液,ウ,1986,2001.01,85.12,7,袖ケ崎新興会,品川第一,35.6249094,139.7305514
４７Ａ－１５１,東五反田２－２１－１７,前田宅,強化液,ア,2004.07,2004.07,85.12,7,袖ケ崎新興会,品川第一,35.6237095,139.7308215
４７Ａ－１５４,東五反田３－１８－６,ソリマチ,強化液,ウ,2000,2001.01,96.07,7,袖ケ崎新興会,品川第一,35.6254851,139.7292726
４７Ａ－１５８,北品川５－３－１,㈲三宅酸素工業所,強化液,ウ,2004.07,2004.07,89.12,5,小関親睦会,品川第一,35.6227333,139.7313098
４７Ａ－１５９,北品川５－５－１３,北辰工業㈱,強化液,ウ,2005.08,2005.08,89.11,5,小関親睦会,品川第一,35.6222006,139.7312223
４７Ａ－１６１,北品川５－５－１７,大崎駐車場,強化液,ウ,2005.08,2005.08,2006.03,5,小関親睦会,品川第一,35.6224536,139.7307085
４７Ａ－３１０,東五反田３－１６－２７,Hiiragi,強化液,ウ,2004.07,2004.07,97.06,38,島津山自生会,大崎第一,35.6262039,139.7293361
４７Ａ－３１１,東五反田３－１５－９,伊藤宅,強化液,ウ,2005.08,2005.08,2005.04,38,島津山自生会,大崎第一,35.6261940,139.7301458
４７Ａ－３１６,東五反田３－１６－５５,谷内宅,強化液,ウ,2004.07,2004.07,88.1,38,島津山自生会,大崎第一,35.6279456,139.7278463
４７Ａ－３１８,東五反田３－１７－１７,永谷宅前,強化液,ウ,2005,2005,95.03,38,島津山自生会,大崎第一,35.6259856,139.7286073
４７Ａ－３１９,東五反田１－８－３,日本経済新聞,強化液,ア,2003.07,2003.07,84.03,32,五反田中部町会,大崎第一,35.6278356,139.7268591
４７Ａ－３２０,東五反田１－７－１１,アネックスビル,強化液,イ,2005.03,2005.03,91.04,32,五反田中部町会,大崎第一,35.6276323,139.7260692
４７Ａ－３２１,東五反田１－１９－１１,ＫＯＡビル,強化液,ウ,2004.07,2004.07,91.03,32,五反田中部町会,大崎第一,35.6263880,139.7260604
４７Ａ－３２３,東五反田１－１１－１２,大力ビル,強化液,ウ,2006.08,2006.08,90.01,32,五反田中部町会,大崎第一,35.6273493,139.7249265
４７Ａ－３２５,東五反田１－２６－１,五反田駅前交番,強化液,ウ,2004.07,2004.07,85.12,33,五反田東口町会,大崎第一,35.6265285,139.7237002
４７Ａ－３２９,東五反田１－２４－４,島津山南ハイツ,強化液,ウ,2000,2004.11,90.09,31,東五反田みづほ町会,大崎第一,35.6262541,139.7278088
４７Ａ－３３０,東五反田１－２５－１６,南ハイツエチゴヤ前,強化液,ウ,2003.07,2003.07,89.07,31,東五反田みづほ町会,大崎第一,35.6256609,139.7279913
４７Ａ－３３２,東五反田１－２２－５,中沢ビル前,強化液,ウ,90,2007.02,96.03,31,東五反田みづほ町会,大崎第一,35.6257465,139.7270764
４７Ａ－３３３,東五反田２－５－４,ウエストインツカサウィクリー,強化液,ウ,2004.07,2004.07,96.02,31,東五反田みづほ町会,大崎第一,35.6254218,139.7283974
４７Ａ－３３５,東五反田２－１２－５,持丸宅,強化液,ウ,2005.08,2005.08,83.04,31,東五反田みづほ町会,大崎第一,35.6235123,139.7282927
４７Ａ－３３９,東五反田２－７－１３,ヴィラシェールビル,強化液,ウ,90,2007.02,83.04,30,五反田一丁目町会,大崎第一,35.6249085,139.7258951
４７Ａ－３４０,東五反田２－７－８,フォーカス五反田ビル,強化液,ウ,2005.08,2005.08,85.12,30,五反田一丁目町会,大崎第一,35.6248918,139.7265089
４７Ａ－３４３,東五反田２－１－１４,五反田南公園,強化液,ウ,2005.08,2005.08,86.02,30,五反田一丁目町会,大崎第一,35.6244919,139.7252638
４７Ａ－３５１,大崎１－２－１,㈱テイスク,強化液,ウ,2003.07,2003.07,2006.09,68,大崎居木橋町会,大崎第二,35.6217681,139.7285189
４７Ａ－３７４,大崎５－１－７,五反田ＩＳビル,強化液,ウ,2004.07,2004.07,89.12,70,大崎三五町会,大崎第二,35.6235811,139.7246367
４７Ａ－３７５,大崎５－５－１２,サニ－コ－ポ五反田,強化液,ウ,2003.07,2003.07,87.03,70,大崎三五町会,大崎第二,35.6227112,139.7247417
４７Ａ－３７６,大崎５－７－１４,五反田ロイヤルハイツ,強化液,ア,2004.07,2004.07,85.12,70,大崎三五町会,大崎第二,35.6220682,139.7243170
４７Ａ－５０５,西五反田１－４－４,辰巳家,強化液,ウ,99,2004.12,2007.02,36,西五反田一・二・三町会,大崎第一,35.6252820,139.7235328
４７Ａ－５４２,西五反田１－９－２,ホテル　ローヤルオーク,強化液,ウ,92.06,2007.02,91.07,35,五反田睦町会,大崎第一,35.6246648,139.7243653
４７Ａ－５４５,西五反田１－１３－２,柳澤宅,強化液,ア,2004.07,2004.07,94.08,34,西五反田一丁目町会,大崎第一,35.6243254,139.7241281
４８Ａ－０１１,東五反田１－１０－９,田中電気㈱,強化液,ウ,2005.08,2005.08,91.03,40,相生会,大崎第一,35.6278806,139.7257165
４８Ａ－０４５,東五反田３－１６－１３,吉田マンション,強化液,ウ,2005.08,2005.08,84.04,38,島津山自生会,大崎第一,35.6279415,139.7299708
４８Ａ－０４９,東五反田３－１５－１１,鈴木宅,強化液,ウ,2005.08,2005.08,2004.05,38,島津山自生会,大崎第一,35.6258043,139.7299858
４８Ａ－０５４,東五反田１－１８－５,宮島宅,強化液,ウ,2003.07,2003.07,2002.08,32,五反田中部町会,大崎第一,35.6266280,139.7266900
４８Ａ－０５７,東五反田５－２５－１５,成毛宅,強化液,ウ,2004.07,2004.07,98.03,32,五反田中部町会,大崎第一,35.6278631,139.7249115
４８Ａ－０５８,東五反田５－２４－１,東五反田保育園,強化液,ウ,2005.08,2005.08,88.07,33,五反田東口町会,大崎第一,35.6280614,139.7233219
４８Ａ－０６０,東五反田５－２４－８,冨田宅,強化液,ウ,2005.08,2005.08,88.1,33,五反田東口町会,大崎第一,35.6275040,139.7235516
４８Ａ－０６２,東五反田１－２５－１３,神野商事ビル,強化液,ウ,2005.08,2005.08,89.11,31,東五反田みづほ町会,大崎第一,35.6256359,139.7283299
４８Ａ－０６５,東五反田２－１９－１,ワコー東五反田,強化液,ウ,2001,2007.02,86.03,31,東五反田みづほ町会,大崎第一,35.6251583,139.7288524
４８Ａ－０６６,東五反田２－５－２０,新生テクノス,強化液,ウ,2003.07,2003.07,2006.05,31,東五反田みづほ町会,大崎第一,35.6250174,139.7277513
４８Ａ－０７５,東五反田１－１４－８,ＫＣビル,強化液,ウ,2005.08,2006.12,97.06,30,五反田一丁目町会,大崎第一,35.6258872,139.7254552
４８Ａ－０７６,東五反田１－１４－１２,五反田フォト,強化液,ウ,2003.07,2003.07,91.03,30,五反田一丁目町会,大崎第一,35.6259458,139.7248188
４８Ａ－０７９,東五反田２－３－２,損保ジャパン,強化液,ウ,2005.08,2005.08,90.1,30,五反田一丁目町会,大崎第一,35.6256284,139.7258376
４８Ａ－１０１,大崎５－９－１１,シティタワー大崎ステーションフロント前,強化液,ウ,90.1,2004.12,2005.01,70,大崎三五町会,大崎第二,35.6217522,139.7254595
４８Ａ－２２３,西五反田１－１１－５,鳥ふじ,強化液,ウ,98,2007.02,89.11,34,西五反田一丁目町会,大崎第一,35.6240993,139.7235067
４９Ａ－１０５,北品川５－１２－１,フラワー御殿山ハイツ前歩道,強化液,ウ,2005.08,2005.08,89.11,6,御殿山町会,品川第一,35.6233000,139.7338759
４９Ａ－１１４,北品川５－１１－２１,船員保険倶楽部,強化液,ウ,2007.02,2007.02,98.07,6,御殿山町会,品川第一,35.6218840,139.7330972
４９Ａ－１２０,東五反田２－２１－１８,大崎製作所,強化液,ウ,2007.02,2007.02,87.09,7,袖ケ崎新興会,品川第一,35.6242214,139.7306872
４９Ａ－１２１,東五反田２－１９－７,サンハイム五反田,強化液,ウ,2005,2005,88.07,7,袖ケ崎新興会,品川第一,35.6250602,139.7299884
