街灯番号,設置方式,所在地,東電柱番号,NTT柱番号,灯種,ランプ容量,ランプ数,街灯形式,配線種別,土木事務所,緯度,経度
17N112_,共架式,赤塚２丁目33,下赤１３,高見２,LED,20,1,ハイウェイ型,直接,赤塚,35.77580306,139.639273
17N113_,共架式,赤塚６丁目32,八幡３２,図書館１０,LED,20,1,ハイウェイ型,直接,赤塚,35.77655297,139.642991
17N114_,共架式,赤塚３丁目6,上赤１２５,東上直１／６,LED,20,1,ハイウェイ型,直接,赤塚,35.77540585,139.6371551
17N016_,共架式,赤塚３丁目6,上赤１２７,,LED,20,1,ハイウェイ型,直接,赤塚,35.77571042,139.6373014
17N115_,共架式,赤塚３丁目6,上赤１２８,東上支４,LED,20,1,ハイウェイ型,直接,赤塚,35.77596689,139.6373807
17N116_,共架式,赤塚３丁目7,上赤９７,東上３,LED,20,1,ハイウェイ型,直接,赤塚,35.77620096,139.6374159
17N117_,共架式,赤塚３丁目7,上赤９６,東上２,LED,20,1,ハイウェイ型,直接,赤塚,35.77649693,139.6374446
17N118_,共架式,赤塚３丁目8,上赤９２,東上１割,LED,20,1,ハイウェイ型,直接,赤塚,35.77667491,139.6374686
16K083_,共架式,徳丸１丁目6,徳丸１７０,,LED,20,1,ハイウェイ型,直接,赤塚,35.76905443,139.665905
17B032_,共架式,徳丸１丁目6,徳丸１６０,本町支左１／左３／７,LED,21,1,ハイウェイ型,直接,赤塚,35.76906633,139.6656379
17K154_,共架式,徳丸１丁目6,徳丸１５９,,LED,20,1,ハイウェイ型,直接,赤塚,35.76908782,139.6653369
17K155_,共架式,徳丸１丁目6,徳丸１４８,宇部１,LED,20,1,ハイウェイ型,直接,赤塚,35.76841657,139.6644151
17K151_,共架式,徳丸１丁目6,徳丸１４７,宇部２,LED,20,1,ハイウェイ型,直接,赤塚,35.76860295,139.6645313
17K152_,共架式,徳丸１丁目6,徳丸１４６,宇部３,LED,20,1,ハイウェイ型,直接,赤塚,35.76868304,139.6646901
17K156_,共架式,徳丸１丁目6,徳丸１５６,宇部４,LED,20,1,ハイウェイ型,直接,赤塚,35.76876144,139.6648932
17K153_,共架式,徳丸１丁目6,徳丸１５５,宇部５,LED,20,1,ハイウェイ型,直接,赤塚,35.76885033,139.6649726
16K095_,共架式,徳丸１丁目6,徳丸１５３,宇部７,LED,20,1,ハイウェイ型,直接,赤塚,35.76905931,139.6650395
17K159_,共架式,徳丸１丁目12,徳丸１５４,宇部８,LED,20,1,ハイウェイ型,直接,赤塚,35.76929978,139.6650031
17K160_,共架式,徳丸１丁目12,徳丸１１１,宇部１０,LED,20,1,ハイウェイ型,直接,赤塚,35.76983442,139.6650017
16K080_,共架式,徳丸１丁目25,徳丸１１５,宇部１１,LED,20,1,ハイウェイ型,直接,赤塚,35.77011779,139.6650556
16K081_,共架式,徳丸１丁目37,徳丸７６,本町左５／２１,LED,20,1,ハイウェイ型,直接,赤塚,35.77156632,139.664745
16K040_,共架式,徳丸１丁目37,徳丸５５,本町左４／２１,LED,20,1,ハイウェイ型,直接,赤塚,35.77162622,139.6651133
16K082_,共架式,徳丸１丁目37,徳丸５４,本町左３／２１,LED,20,1,ハイウェイ型,直接,赤塚,35.77166463,139.6654387
16K050_,共架式,徳丸２丁目31,二徳１９,,LED,20,1,ハイウェイ型,直接,赤塚,35.77554978,139.6613741
D1316_,共架式,赤塚８丁目8,松月１０５,,LED,20,1,ハイウェイ型,直接,赤塚,35.78285574,139.6458359
17N119_,共架式,赤塚８丁目13,松月１０４,諏訪 左１／１８,LED,20,1,ハイウェイ型,直接,赤塚,35.78324839,139.6457009
16M037_,共架式,成増３丁目３７－１,白子６９,,LED,20,1,ハイウェイ型,直接,赤塚,35.78217454,139.6281216
16M034_,共架式,成増３丁目37,白子２６１,田中 右１／6割,LED,20,1,ハイウェイ型,直接,赤塚,35.78165281,139.6283769
16M035_,共架式,成増３丁目37,白子９３,田中７,LED,20,1,ハイウェイ型,直接,赤塚,35.78155332,139.6282578
16M036_,共架式,成増３丁目37,白子９２,田中８,LED,20,1,ハイウェイ型,直接,赤塚,35.78155321,139.6279255
17K039_,共架式,徳丸７丁目1,北野２１８,紅梅支左１／２２,LED,20,1,ハイウェイ型,直接,赤塚,35.7805785,139.6647198
17K040_,共架式,徳丸７丁目1,北野１８９,紅梅左２／２２,LED,20,1,ハイウェイ型,直接,赤塚,35.78082018,139.6647677
D1349_,共架式,三園１丁目24,厚生１４２,田園 左５／１９,LED,20,1,ハイウェイ型,直接,赤塚,35.79018377,139.636866
16M071_,共架式,三園１丁目24,厚生１６,田園 左４／１９,LED,20,1,ハイウェイ型,直接,赤塚,35.79010509,139.6369657
16M072_,共架式,三園１丁目24,厚生２０,田園 左１／１９,LED,20,1,ハイウェイ型,直接,赤塚,35.78960806,139.6375817
16M094_,共架式,三園１丁目48,厚生１３０,三園 左１／１０,LED,20,1,ハイウェイ型,直接,赤塚,35.79154107,139.6424643
D1358_,共架式,三園１丁目48,厚生１３１,三園 左２／１０,LED,20,1,ハイウェイ型,直接,赤塚,35.79166665,139.6421714
16M051_,共架式,三園１丁目48,厚生１３２,三園 左３／１０,LED,20,1,ハイウェイ型,直接,赤塚,35.79177633,139.6419381
D1386_,共架式,徳丸１丁目13,徳丸９９,,LED,20,1,ハイウェイ型,直接,赤塚,35.76989223,139.665384
16B079_,共架式,徳丸１丁目25,徳丸１０７,宇部右１／１２,LED,21,1,ハイウェイ型,直接,赤塚,35.77041096,139.6651834
16K045_,共架式,徳丸１丁目21,徳丸８２,本町右１／１６,LED,20,1,ハイウェイ型,直接,赤塚,35.77091263,139.666082
D1397_,共架式,徳丸１丁目21,徳丸８３,本町右２／１６,LED,20,1,ハイウェイ型,直接,赤塚,35.77092534,139.6663784
16K046_,共架式,徳丸１丁目21,徳丸２０２,本町右３／１６,LED,20,1,ハイウェイ型,直接,赤塚,35.77093824,139.6666922
D1399_,共架式,徳丸１丁目21,徳丸２０３,本町右４／１６,LED,20,1,ハイウェイ型,直接,赤塚,35.77095015,139.6669922
16K044_,共架式,徳丸１丁目20,徳丸２０４,本町右５／１６,LED,20,1,ハイウェイ型,直接,赤塚,35.77091856,139.6672996
16K048_,共架式,徳丸１丁目39,徳丸４８,本町右２／２５,LED,20,1,ハイウェイ型,直接,赤塚,35.77273962,139.6660557
D1417_,共架式,徳丸１丁目61,徳丸２,,LED,20,1,ハイウェイ型,直接,赤塚,35.77550898,139.6647431
16B003_,共架式,徳丸１丁目52,徳丸３２,,LED,20,1,ハイウェイ型,直接,赤塚,35.77299417,139.6651993
D1454_,共架式,徳丸２丁目6,二徳１５８,,LED,20,1,ハイウェイ型,直接,赤塚,35.7701692,139.661949
17K123_,共架式,徳丸２丁目6,二徳１５７,,LED,20,1,ハイウェイ型,直接,赤塚,35.77043027,139.6619236
16K027_,共架式,西台３丁目6,西南１２５,,LED,20,1,ハイウェイ型,直接,赤塚,35.77349988,139.6675948
17N058_,共架式,赤塚新町３丁目26,新町５４,,LED,20,1,ハイウェイ型,直接,赤塚,35.77089834,139.6329283
17N051_,共架式,赤塚新町３丁目28,新町６８,,LED,20,1,ハイウェイ型,直接,赤塚,35.77069232,139.6348697
17N052_,共架式,赤塚新町３丁目28,新町９４,,LED,20,1,ハイウェイ型,直接,赤塚,35.77124066,139.6351024
17N049_,共架式,赤塚新町３丁目28,新町９３,,LED,20,1,ハイウェイ型,直接,赤塚,35.77130905,139.6348721
16K072_,共架式,徳丸２丁目27,二徳１０９,東電中沢 左３／１７,LED,20,1,ハイウェイ型,直接,赤塚,35.77425498,139.6633111
D1473_,共架式,徳丸２丁目27,二徳１０４,,LED,20,1,ハイウェイ型,直接,赤塚,35.77477971,139.6630818
17K135_,共架式,徳丸２丁目27-3,二徳１０３,観音支 右１／右１／７,LED,20,1,ハイウェイ型,直接,赤塚,35.77479172,139.663289
17K136_,共架式,徳丸２丁目27,二徳１０２,,LED,20,1,ハイウェイ型,直接,赤塚,35.77482292,139.6636282
16B037_,共架式,徳丸２丁目27,二徳１０１,,LED,20,1,ハイウェイ型,直接,赤塚,35.77484223,139.6639053
17K129_,共架式,徳丸２丁目29,二徳９１,,LED,20,1,ハイウェイ型,直接,赤塚,35.77550425,139.6635893
17K130_,共架式,徳丸２丁目29,二徳９４,大和左１／２０,LED,20,1,ハイウェイ型,直接,赤塚,35.77555795,139.663891
16K041_,共架式,徳丸２丁目24,二徳９,,LED,20,1,ハイウェイ型,直接,赤塚,35.77478277,139.6615655
17K140_,共架式,徳丸２丁目24,二徳１１,徳丸左１／右１／２３,LED,20,1,ハイウェイ型,直接,赤塚,35.77485554,139.6606415
17K124_,共架式,徳丸２丁目6,二徳６４,大木支R3-3,LED,20,1,ハイウェイ型,直接,赤塚,35.77096877,139.6605487
17K148_,共架式,徳丸２丁目10,二徳６２,大木右１／３,LED,20,1,ハイウェイ型,直接,赤塚,35.77121344,139.6601869
17K147_,共架式,徳丸２丁目11,二徳５９,大木左１／３,LED,20,1,ハイウェイ型,直接,赤塚,35.77143571,139.6599502
17K146_,共架式,徳丸２丁目11,二徳５４,大木左２／３,LED,20,1,ハイウェイ型,直接,赤塚,35.77161728,139.6597534
D1511_,共架式,徳丸２丁目31,二徳３,,LED,20,1,ハイウェイ型,直接,赤塚,35.77535899,139.6608309
D1549_,共架式,徳丸４丁目36,四徳４,,LED,22,1,ハイウェイ型,直接,赤塚,35.77510918,139.6519613
17K113_,共架式,徳丸３丁目18,北徳１９３,,LED,20,1,ハイウェイ型,直接,赤塚,35.770269,139.6586818
17K114_,共架式,徳丸３丁目18,北徳１８８,,LED,20,1,ハイウェイ型,直接,赤塚,35.77059157,139.658725
17K117_,共架式,徳丸３丁目15,北徳１９４,,LED,20,1,ハイウェイ型,直接,赤塚,35.77054667,139.6584875
17K116_,共架式,徳丸３丁目15,北徳１９５,,LED,20,1,ハイウェイ型,直接,赤塚,35.77049456,139.6581889
17K106_,共架式,徳丸３丁目19,北徳１８９,保育左１／右２／３,LED,20,1,ハイウェイ型,直接,赤塚,35.77067706,139.658636
17K105_,共架式,徳丸３丁目19,北徳１９０,保育左２／右２／３,LED,20,1,ハイウェイ型,直接,赤塚,35.77092803,139.6586108
17K107_,共架式,徳丸３丁目19,北徳１９１,保育左３／右２／３,LED,20,1,ハイウェイ型,直接,赤塚,35.77111621,139.6585923
17K101_,共架式,徳丸３丁目20,北徳１８２,,LED,20,1,ハイウェイ型,直接,赤塚,35.77135547,139.6582939
17K108_,共架式,徳丸３丁目19,北徳１８３,,LED,20,1,ハイウェイ型,直接,赤塚,35.77141197,139.6586599
17K109_,共架式,徳丸３丁目19,北徳１８４,,LED,20,1,ハイウェイ型,直接,赤塚,35.77146068,139.6589809
16K068_,共架式,徳丸３丁目27,北徳１６８,,LED,20,1,ハイウェイ型,直接,赤塚,35.77224257,139.6581102
16B047_,共架式,徳丸３丁目33,北徳４８,,LED,20,1,ハイウェイ型,直接,赤塚,35.77328973,139.6574428
16B048_,共架式,徳丸３丁目34,北徳１５８,,LED,20,1,ハイウェイ型,直接,赤塚,35.77328274,139.6576992
16K069_,共架式,徳丸３丁目34,北徳１５６,,LED,20,1,ハイウェイ型,直接,赤塚,35.77324936,139.6583017
D1593_,共架式,徳丸３丁目29,北徳３８,小見戸右２／１０,LED,20,1,ハイウェイ型,直接,赤塚,35.77299273,139.6560555
17B034_,共架式,徳丸３丁目２９－１７,北徳３９,小見戸右３／１０,LED,21,1,ハイウェイ型,直接,赤塚,35.77300093,139.6562146
D1604_,共架式,徳丸３丁目21,北徳８７,,LED,20,1,ハイウェイ型,直接,赤塚,35.77092679,139.657081
D1606_,共架式,徳丸３丁目21,北徳２２６,保育左１／５,LED,20,1,ハイウェイ型,直接,赤塚,35.77107409,139.6576717
16K059_,共架式,徳丸３丁目2,北徳２３０,一中右２／左１／３,LED,20,1,ハイウェイ型,直接,赤塚,35.76932101,139.6588194
17K104_,共架式,徳丸３丁目2,北徳２１２,,LED,20,1,ハイウェイ型,直接,赤塚,35.7693599,139.6584548
17K103_,共架式,徳丸３丁目2,北徳２１３,,LED,20,1,ハイウェイ型,直接,赤塚,35.76939619,139.6580896
16B036_,共架式,徳丸３丁目6,北徳９９,一中左５／１１,LED,20,1,ハイウェイ型,直接,赤塚,35.76959021,139.6560826
17K073_,共架式,徳丸４丁目4,四徳１４５,,LED,20,1,ハイウェイ型,直接,赤塚,35.76956077,139.6543917
17K074_,共架式,徳丸４丁目4,四徳１４６,,LED,20,1,ハイウェイ型,直接,赤塚,35.76957486,139.6540341
17K075_,共架式,徳丸４丁目4,四徳１４７,,LED,20,1,ハイウェイ型,直接,赤塚,35.76959185,139.6537188
17K084_,共架式,徳丸４丁目3,四徳６３,,LED,20,1,ハイウェイ型,直接,赤塚,35.76962192,139.6529492
16K053_,共架式,徳丸４丁目3,四徳６２,,LED,20,1,ハイウェイ型,直接,赤塚,35.76963181,139.6526537
16B092_,共架式,徳丸４丁目１－５,上宿５８,四葉右２／左２／１４,LED,19,1,ハイウェイ型,直接,赤塚,35.76908459,139.6533692
17K078_,共架式,徳丸４丁目36,四徳２０,,LED,20,1,ハイウェイ型,直接,赤塚,35.77416376,139.6511047
D1640_,共架式,徳丸４丁目24,四徳９９,,LED,20,1,ハイウェイ型,直接,赤塚,35.77384585,139.6530342
17K089_,共架式,徳丸４丁目27,四徳１５,徳四右３／１０,LED,20,1,ハイウェイ型,直接,赤塚,35.77491763,139.6530688
17K004_,共架式,徳丸６丁目9,北野２５９,徳六１０,LED,20,1,ハイウェイ型,直接,赤塚,35.77812837,139.6644541
17K001_,共架式,徳丸６丁目9,北野２６０,徳六９,LED,20,1,ハイウェイ型,直接,赤塚,35.77791109,139.6643193
17K005_,共架式,徳丸６丁目9,北野２６１,徳六８,LED,20,1,ハイウェイ型,直接,赤塚,35.77758193,139.6641507
17K003_,共架式,徳丸６丁目9,北野２６３,徳六７,LED,20,1,ハイウェイ型,直接,赤塚,35.77736115,139.6640291
17K002_,共架式,徳丸６丁目9,北野２６４,徳六５,LED,20,1,ハイウェイ型,直接,赤塚,35.77705358,139.6637392
17K007_,共架式,徳丸６丁目8,北野２６６,,LED,20,1,ハイウェイ型,直接,赤塚,35.77689708,139.6632919
17K006_,共架式,徳丸６丁目－８－２５,北野２６７,,LED,20,1,ハイウェイ型,直接,赤塚,35.77689797,139.6629968
17K008_,共架式,徳丸６丁目8,北野２６８,,LED,20,1,ハイウェイ型,直接,赤塚,35.77686997,139.66262
17K010_,共架式,徳丸６丁目8,北野２６９,宮ノ下右１／９,LED,20,1,ハイウェイ型,直接,赤塚,35.77686086,139.662212
17K009_,共架式,徳丸６丁目8,北野１４３,,LED,20,1,ハイウェイ型,直接,赤塚,35.77688574,139.6618527
17K012_,共架式,徳丸６丁目7,北野１３５,宮ノ下５,LED,20,1,ハイウェイ型,直接,赤塚,35.77666285,139.6613427
17K013_,共架式,徳丸６丁目7,北野１３２,,LED,20,1,ハイウェイ型,直接,赤塚,35.77691663,139.6613426
17K014_,共架式,徳丸６丁目7,北野１３１,,LED,20,1,ハイウェイ型,直接,赤塚,35.77693862,139.6610253
17K011_,共架式,徳丸６丁目7,北野１２９,,LED,20,1,ハイウェイ型,直接,赤塚,35.77693661,139.6607819
17K015_,共架式,徳丸６丁目7,北野１２８,,LED,20,1,ハイウェイ型,直接,赤塚,35.77688421,139.6604688
D1740_,共架式,徳丸６丁目13,北野１１８,,LED,20,1,ハイウェイ型,直接,赤塚,35.77696126,139.6592318
17K050_,共架式,徳丸６丁目37,北野２１４,,LED,20,1,ハイウェイ型,直接,赤塚,35.77920821,139.6627187
17K066_,共架式,徳丸６丁目27,北野１４８,,LED,20,1,ハイウェイ型,直接,赤塚,35.77823569,139.6617503
17K067_,共架式,徳丸６丁目27,北野１４７,,LED,20,1,ハイウェイ型,直接,赤塚,35.77821298,139.6615143
17K065_,共架式,徳丸６丁目28,北野１４６,,LED,20,1,ハイウェイ型,直接,赤塚,35.77818828,139.661168
17K062_,共架式,徳丸６丁目32,北野８０,観音寺右４／６,LED,20,1,ハイウェイ型,直接,赤塚,35.77848408,139.6587767
17K059_,共架式,徳丸６丁目３３－５,北野７９,,LED,20,1,ハイウェイ型,直接,赤塚,35.77850829,139.659085
17K060_,共架式,徳丸６丁目33,北野７８,観音寺右２／６,LED,20,1,ハイウェイ型,直接,赤塚,35.77853659,139.6594265
17K061_,共架式,徳丸６丁目33,北野７７,観音寺右１／６,LED,20,1,ハイウェイ型,直接,赤塚,35.7785633,139.6597417
17K056_,共架式,徳丸６丁目34,北野７５,観音寺６,LED,20,1,ハイウェイ型,直接,赤塚,35.7785801,139.6598859
17K055_,共架式,徳丸６丁目34,北野７４,観音寺５,LED,20,1,ハイウェイ型,直接,赤塚,35.77883407,139.659891
17K057_,共架式,徳丸６丁目34,北野７３,観音寺４,LED,20,1,ハイウェイ型,直接,赤塚,35.77902075,139.6598855
17K058_,共架式,徳丸６丁目34,北野７２,観音寺３,LED,20,1,ハイウェイ型,直接,赤塚,35.77924472,139.6598007
16K084_,共架式,徳丸６丁目53,北野５７,,LED,20,1,ハイウェイ型,直接,赤塚,35.77926119,139.6586273
17K063_,共架式,徳丸６丁目32,北野９８,徳丸支右５／３７,LED,20,1,ハイウェイ型,直接,赤塚,35.77908691,139.6587205
16K085_,共架式,徳丸６丁目53,北野５６,徳丸右３／３７,LED,20,1,ハイウェイ型,直接,赤塚,35.77923448,139.6582983
17K020_,共架式,徳丸６丁目54,北野５８,,LED,20,1,ハイウェイ型,直接,赤塚,35.77886232,139.6581688
17B133_,共架式,四葉１丁目5,徳石４６,,LED,19,1,ハイウェイ型,直接,赤塚,35.77609644,139.6511221
D1840_,共架式,四葉１丁目5,徳石５０,徳四３,LED,20,1,ハイウェイ型,直接,赤塚,35.77575719,139.6513822
16M052_,共架式,四葉１丁目5-3,徳石５４,徳四４,LED,20,1,ハイウェイ型,直接,赤塚,35.77592938,139.6517047
D1851_,共架式,四葉１丁目31-5,徳石６３,徳力１２,LED,20,1,ハイウェイ型,直接,赤塚,35.77946704,139.653775
17K019_,共架式,徳丸６丁目55,北野３７６,,LED,20,1,ハイウェイ型,直接,赤塚,35.77951155,139.6581134
17N120_,共架式,赤塚２丁目14,下赤９１,玉１５,LED,20,1,ハイウェイ型,直接,赤塚,35.77310967,139.6434402
17N039_,共架式,赤塚２丁目26,下赤１４６,高見左１／直２／１０,LED,20,1,ハイウェイ型,直接,赤塚,35.77316528,139.6402377
16N034_,共架式,赤塚１丁目15,赤塚６７,,LED,20,1,ハイウェイ型,直接,赤塚,35.77043149,139.647612
16N090_,共架式,赤塚３丁目16,上赤６３,,LED,20,1,ハイウェイ型,直接,赤塚,35.77791477,139.6372165
