地域コード,地域,町丁別地域階層,町丁別地域,世帯数(世帯),人口／総数(人),人口／男(人),人口／女(人)
13120,練馬区,1,南大泉３丁目,2282,4828,2350,2478
13120,練馬区,1,南大泉４丁目,3133,6327,3107,3220
13120,練馬区,1,南大泉５丁目,2325,4663,2212,2451
13120,練馬区,1,南大泉６丁目,845,1904,904,1000
13120,練馬区,1,大泉町１丁目,2333,5243,2617,2626
13120,練馬区,1,大泉町２丁目,2179,4632,2267,2365
13120,練馬区,1,大泉町３丁目,1739,3731,1852,1879
13120,練馬区,1,大泉町４丁目,1682,3768,1875,1893
13120,練馬区,1,大泉町５丁目,1008,2076,1012,1064
13120,練馬区,1,大泉町６丁目,1148,2325,1121,1204
13120,練馬区,1,大泉学園町１丁目,1444,3137,1510,1627
13120,練馬区,1,大泉学園町２丁目,1971,3977,1953,2024
13120,練馬区,1,大泉学園町３丁目,1360,3208,1620,1588
13120,練馬区,1,大泉学園町４丁目,1910,4262,2073,2189
13120,練馬区,1,大泉学園町５丁目,2160,4765,2316,2449
13120,練馬区,1,大泉学園町６丁目,2327,5197,2495,2702
13120,練馬区,1,大泉学園町７丁目,2393,4994,2386,2608
13120,練馬区,1,大泉学園町８丁目,2166,4600,2263,2337
13120,練馬区,1,大泉学園町９丁目,68,68,37,31
13120,練馬区,1,関町北１丁目,2183,3557,1676,1881
13120,練馬区,1,関町北２丁目,2882,4684,2157,2527
13120,練馬区,1,関町北３丁目,2191,4121,2007,2114
13120,練馬区,1,関町北４丁目,2191,4198,1997,2201
13120,練馬区,1,関町北５丁目,2451,5459,2636,2823
13120,練馬区,1,関町南１丁目,1324,2442,1154,1288
13120,練馬区,1,関町南２丁目,2189,4270,2055,2215
13120,練馬区,1,関町南３丁目,2058,4237,2088,2149
13120,練馬区,1,関町南４丁目,3593,7513,3575,3938
13120,練馬区,1,上石神井南町,1105,2194,1066,1128
13120,練馬区,1,立野町,2431,5267,2531,2736
13120,練馬区,1,上石神井１丁目,3512,5437,2632,2805
13120,練馬区,1,上石神井２丁目,2487,4372,2062,2310
13120,練馬区,1,上石神井３丁目,1988,3650,1792,1858
13120,練馬区,1,上石神井４丁目,2688,4794,2312,2482
13120,練馬区,1,関町東１丁目,2035,3699,1841,1858
13120,練馬区,1,関町東２丁目,1016,1527,750,777
13120,練馬区,1,西大泉町,14,33,12,21
13121,足立区,0,足立区総数,365583,690114,345515,344599
13121,足立区,1,青井一丁目,787,1442,702,740
13121,足立区,1,青井二丁目,1754,3067,1591,1476
13121,足立区,1,青井三丁目,2331,4450,2096,2354
13121,足立区,1,青井四丁目,1963,3887,1853,2034
13121,足立区,1,青井五丁目,1185,2139,1113,1026
13121,足立区,1,青井六丁目,1162,2408,1192,1216
13121,足立区,1,足立一丁目,1595,2646,1342,1304
13121,足立区,1,足立二丁目,1852,3135,1595,1540
13121,足立区,1,足立三丁目,1976,3614,1816,1798
13121,足立区,1,足立四丁目,2505,4175,2042,2133
13121,足立区,1,綾瀬一丁目,2658,4854,2443,2411
13121,足立区,1,綾瀬二丁目,2904,4819,2387,2432
13121,足立区,1,綾瀬三丁目,2309,3961,1946,2015
13121,足立区,1,綾瀬四丁目,2061,3245,1736,1509
13121,足立区,1,綾瀬五丁目,2004,3329,1777,1552
13121,足立区,1,綾瀬六丁目,1855,3213,1653,1560
13121,足立区,1,綾瀬七丁目,1379,2597,1230,1367
13121,足立区,1,伊興一丁目,1254,2382,1170,1212
13121,足立区,1,伊興二丁目,1082,2411,1220,1191
13121,足立区,1,伊興三丁目,1627,3078,1521,1557
13121,足立区,1,伊興四丁目,1541,2890,1458,1432
13121,足立区,1,伊興五丁目,1011,2103,1071,1032
13121,足立区,1,伊興本町一丁目,727,1392,696,696
13121,足立区,1,伊興本町二丁目,703,1461,755,706
13121,足立区,1,入谷一丁目,1144,2246,1105,1141
13121,足立区,1,入谷二丁目,890,1760,910,850
13121,足立区,1,入谷三丁目,589,1167,604,563
13121,足立区,1,入谷四丁目,440,949,478,471
13121,足立区,1,入谷五丁目,293,567,310,257
13121,足立区,1,入谷六丁目,43,43,43,0
13121,足立区,1,入谷七丁目,295,586,333,253
13121,足立区,1,入谷八丁目,496,935,466,469
13121,足立区,1,入谷九丁目,535,856,464,392
13121,足立区,1,入谷町,0,0,0,0
13121,足立区,1,梅島一丁目,2339,3759,1875,1884
13121,足立区,1,梅島二丁目,1988,3467,1727,1740
13121,足立区,1,梅島三丁目,2903,5100,2510,2590
13121,足立区,1,梅田一丁目,1085,1959,1001,958
13121,足立区,1,梅田二丁目,1491,2516,1300,1216
13121,足立区,1,梅田三丁目,1187,2220,1159,1061
13121,足立区,1,梅田四丁目,1292,2439,1248,1191
13121,足立区,1,梅田五丁目,2140,4072,1998,2074
13121,足立区,1,梅田六丁目,1854,3489,1688,1801
13121,足立区,1,梅田七丁目,2591,5007,2404,2603
13121,足立区,1,梅田八丁目,1699,3670,1757,1913
13121,足立区,1,扇一丁目,3552,7037,3479,3558
13121,足立区,1,扇二丁目,2659,5055,2491,2564
13121,足立区,1,扇三丁目,1951,3576,1708,1868
13121,足立区,1,大谷田一丁目,2608,4622,2320,2302
13121,足立区,1,大谷田二丁目,1066,2187,1061,1126
13121,足立区,1,大谷田三丁目,2086,3882,1983,1899
13121,足立区,1,大谷田四丁目,1029,1815,941,874
13121,足立区,1,大谷田五丁目,1977,3783,2012,1771
13121,足立区,1,興野一丁目,961,1994,969,1025
13121,足立区,1,興野二丁目,2092,4243,2130,2113
13121,足立区,1,小台一丁目,1387,2981,1442,1539
13121,足立区,1,小台二丁目,1973,3870,1979,1891
13121,足立区,1,加賀一丁目,676,1439,749,690
13121,足立区,1,加賀二丁目,1259,2679,1327,1352
13121,足立区,1,加平一丁目,1661,2896,1521,1375
13121,足立区,1,加平二丁目,990,1719,942,777
13121,足立区,1,加平三丁目,1199,2157,1129,1028
13121,足立区,1,北加平町,1270,2321,1247,1074
13121,足立区,1,栗原一丁目,1375,2446,1165,1281
13121,足立区,1,栗原二丁目,1809,3081,1570,1511
13121,足立区,1,栗原三丁目,1964,3732,1862,1870
13121,足立区,1,栗原四丁目,1520,3140,1586,1554
13121,足立区,1,弘道一丁目,2125,3629,1768,1861
13121,足立区,1,弘道二丁目,1962,3423,1725,1698
13121,足立区,1,江北一丁目,1489,2807,1318,1489
13121,足立区,1,江北二丁目,1425,2768,1338,1430
13121,足立区,1,江北三丁目,2026,4046,2014,2032
13121,足立区,1,江北四丁目,2613,4465,2113,2352
13121,足立区,1,江北五丁目,371,666,322,344
13121,足立区,1,江北六丁目,1648,2757,1373,1384
13121,足立区,1,江北七丁目,1070,1918,972,946
13121,足立区,1,古千谷一丁目,0,0,0,0
13121,足立区,1,古千谷二丁目,0,0,0,0
13121,足立区,1,古千谷本町一丁目,854,1780,904,876
13121,足立区,1,古千谷本町二丁目,1290,2815,1463,1352
13121,足立区,1,古千谷本町三丁目,796,1784,913,871
13121,足立区,1,古千谷本町四丁目,624,1373,684,689
13121,足立区,1,佐野一丁目,1111,2500,1250,1250
13121,足立区,1,佐野二丁目,1779,3307,1784,1523
13121,足立区,1,皿沼一丁目,774,1512,804,708
13121,足立区,1,皿沼二丁目,766,1434,746,688
13121,足立区,1,皿沼三丁目,569,1158,608,550
13121,足立区,1,鹿浜一丁目,520,992,528,464
13121,足立区,1,鹿浜二丁目,1505,3162,1582,1580
13121,足立区,1,鹿浜三丁目,1016,2176,1103,1073
13121,足立区,1,鹿浜四丁目,1056,2104,1039,1065
13121,足立区,1,鹿浜五丁目,1081,2122,1025,1097
13121,足立区,1,鹿浜六丁目,1291,2526,1253,1273
13121,足立区,1,鹿浜七丁目,1069,2305,1159,1146
13121,足立区,1,鹿浜八丁目,1007,1942,1012,930
13121,足立区,1,島根一丁目,1106,1934,1007,927
13121,足立区,1,島根二丁目,2181,4555,2226,2329
13121,足立区,1,島根三丁目,1478,2583,1359,1224
13121,足立区,1,島根四丁目,1727,3541,1709,1832
13121,足立区,1,新田一丁目,2130,4396,2222,2174
13121,足立区,1,新田二丁目,1262,2592,1275,1317
13121,足立区,1,新田三丁目,4220,9840,4937,4903
13121,足立区,1,神明一丁目,397,793,404,389
13121,足立区,1,神明二丁目,845,1826,895,931
13121,足立区,1,神明三丁目,1053,2338,1218,1120
13121,足立区,1,神明南一丁目,911,1973,991,982
13121,足立区,1,神明南二丁目,760,1602,823,779
13121,足立区,1,関原一丁目,1050,2022,1065,957
13121,足立区,1,関原二丁目,2583,4868,2487,2381
13121,足立区,1,関原三丁目,2853,5030,2504,2526
13121,足立区,1,千住一丁目,1101,1799,918,881
13121,足立区,1,千住二丁目,732,1187,607,580
13121,足立区,1,千住三丁目,1071,1958,956,1002
13121,足立区,1,千住四丁目,1267,2160,1076,1084
13121,足立区,1,千住五丁目,1505,2616,1370,1246
13121,足立区,1,千住曙町,1992,4292,2120,2172
13121,足立区,1,千住旭町,2094,3396,1707,1689
13121,足立区,1,千住東一丁目,1039,1834,954,880
13121,足立区,1,千住東二丁目,2036,3912,1936,1976
13121,足立区,1,千住大川町,1895,3514,1798,1716
13121,足立区,1,千住河原町,2412,3905,1986,1919
13121,足立区,1,千住寿町,1953,3248,1659,1589
13121,足立区,1,千住桜木一丁目,1019,2141,1025,1116
13121,足立区,1,千住桜木二丁目,1278,2160,1015,1145
13121,足立区,1,千住関屋町,1739,3819,1868,1951
13121,足立区,1,千住龍田町,1170,1960,1035,925
13121,足立区,1,千住中居町,1610,2641,1369,1272
13121,足立区,1,千住仲町,2685,4186,2151,2035
13121,足立区,1,千住橋戸町,1773,3895,1942,1953
13121,足立区,1,千住緑町一丁目,631,1500,763,737
13121,足立区,1,千住緑町二丁目,1178,2169,1066,1103
13121,足立区,1,千住緑町三丁目,1121,2018,1067,951
13121,足立区,1,千住宮元町,1347,2157,1141,1016
13121,足立区,1,千住元町,1929,3635,1797,1838
13121,足立区,1,千住柳町,1017,1747,915,832
13121,足立区,1,竹の塚一丁目,2553,4228,2109,2119
13121,足立区,1,竹の塚二丁目,1472,2688,1375,1313
13121,足立区,1,竹の塚三丁目,1975,3392,1720,1672
13121,足立区,1,竹の塚四丁目,1015,1607,809,798
13121,足立区,1,竹の塚五丁目,1441,2553,1242,1311
13121,足立区,1,竹の塚六丁目,1651,2668,1226,1442
13121,足立区,1,竹の塚七丁目,960,1583,751,832
13121,足立区,1,辰沼一丁目,1007,1860,861,999
13121,足立区,1,辰沼二丁目,1068,2163,1138,1025
13121,足立区,1,中央本町一丁目,1082,2198,1066,1132
13121,足立区,1,中央本町二丁目,1839,3315,1606,1709
13121,足立区,1,中央本町三丁目,1395,2759,1337,1422
13121,足立区,1,中央本町四丁目,2042,4102,1975,2127
13121,足立区,1,中央本町五丁目,967,1919,925,994
13121,足立区,1,椿一丁目,134,272,141,131
13121,足立区,1,椿二丁目,768,1568,803,765
13121,足立区,1,東和一丁目,1754,3156,1656,1500
13121,足立区,1,東和二丁目,1840,3149,1591,1558
13121,足立区,1,東和三丁目,2323,5266,2638,2628
13121,足立区,1,東和四丁目,2368,4292,2163,2129
13121,足立区,1,東和五丁目,2354,4404,2197,2207
13121,足立区,1,舎人一丁目,1036,1908,979,929
13121,足立区,1,舎人二丁目,1325,2802,1397,1405
13121,足立区,1,舎人三丁目,1358,2862,1450,1412
13121,足立区,1,舎人四丁目,762,1498,768,730
13121,足立区,1,舎人五丁目,2112,4234,2160,2074
13121,足立区,1,舎人六丁目,1085,2076,950,1126
13121,足立区,1,舎人公園,0,0,0,0
13121,足立区,1,舎人町,0,0,0,0
13121,足立区,1,中川一丁目,1519,3137,1543,1594
13121,足立区,1,中川二丁目,1428,2461,1230,1231
13121,足立区,1,中川三丁目,1192,2168,1087,1081
13121,足立区,1,中川四丁目,2377,4430,2226,2204
13121,足立区,1,中川五丁目,547,1067,579,488
13121,足立区,1,西綾瀬一丁目,728,1245,657,588
13121,足立区,1,西綾瀬二丁目,1663,2952,1447,1505
13121,足立区,1,西綾瀬三丁目,1853,3399,1648,1751
13121,足立区,1,西綾瀬四丁目,661,1254,634,620
13121,足立区,1,西新井一丁目,1592,2836,1393,1443
13121,足立区,1,西新井二丁目,1533,2851,1425,1426
13121,足立区,1,西新井三丁目,1873,3889,1959,1930
13121,足立区,1,西新井四丁目,2066,4147,2088,2059
13121,足立区,1,西新井五丁目,1430,2646,1325,1321
13121,足立区,1,西新井六丁目,2047,3570,1757,1813
13121,足立区,1,西新井七丁目,1014,1780,862,918
13121,足立区,1,西新井栄町一丁目,3114,6590,3183,3407
13121,足立区,1,西新井栄町二丁目,1098,1690,794,896
13121,足立区,1,西新井栄町三丁目,942,1694,827,867
13121,足立区,1,西新井本町一丁目,1833,3333,1559,1774
13121,足立区,1,西新井本町二丁目,2075,3738,1838,1900
13121,足立区,1,西新井本町三丁目,745,1385,667,718
13121,足立区,1,西新井本町四丁目,2328,4061,2022,2039
13121,足立区,1,西新井本町五丁目,1141,2264,1097,1167
13121,足立区,1,西伊興一丁目,1550,3474,1769,1705
13121,足立区,1,西伊興二丁目,850,1857,973,884
13121,足立区,1,西伊興三丁目,1003,2147,1115,1032
13121,足立区,1,西伊興四丁目,715,1583,800,783
13121,足立区,1,西伊興町,0,0,0,0
13121,足立区,1,西加平一丁目,357,620,315,305
13121,足立区,1,西加平二丁目,356,668,340,328
13121,足立区,1,西竹の塚一丁目,1087,1923,899,1024
13121,足立区,1,西竹の塚二丁目,718,1140,550,590
13121,足立区,1,西保木間一丁目,1141,2105,1027,1078
13121,足立区,1,西保木間二丁目,1915,3744,1870,1874
13121,足立区,1,西保木間三丁目,1150,2059,971,1088
13121,足立区,1,西保木間四丁目,1380,2468,1195,1273
13121,足立区,1,花畑一丁目,999,2067,1022,1045
13121,足立区,1,花畑二丁目,806,1787,868,919
13121,足立区,1,花畑三丁目,1281,2582,1368,1214
13121,足立区,1,花畑四丁目,1447,2512,1230,1282
13121,足立区,1,花畑五丁目,2026,3229,1662,1567
13121,足立区,1,花畑六丁目,1230,2890,1468,1422
13121,足立区,1,花畑七丁目,529,1144,575,569
13121,足立区,1,花畑八丁目,1103,1943,868,1075
13121,足立区,1,東綾瀬一丁目,2408,4379,2247,2132
13121,足立区,1,東綾瀬二丁目,1903,3405,1688,1717
13121,足立区,1,東綾瀬三丁目,1227,2625,1334,1291
13121,足立区,1,東伊興一丁目,938,1989,1009,980
13121,足立区,1,東伊興二丁目,951,1902,998,904
13121,足立区,1,東伊興三丁目,1487,2823,1466,1357
13121,足立区,1,東伊興四丁目,216,434,221,213
13121,足立区,1,東保木間一丁目,1793,3385,1629,1756
13121,足立区,1,東保木間二丁目,1041,2284,1164,1120
13121,足立区,1,東六月町,881,2034,1004,1030
13121,足立区,1,一ツ家一丁目,856,1777,919,858
13121,足立区,1,一ツ家二丁目,1522,2931,1477,1454
13121,足立区,1,一ツ家三丁目,949,2038,1019,1019
13121,足立区,1,一ツ家四丁目,295,690,350,340
13121,足立区,1,日ノ出町,2499,4110,2102,2008
13121,足立区,1,平野一丁目,906,1934,939,995
13121,足立区,1,平野二丁目,442,1017,512,505
13121,足立区,1,平野三丁目,1022,2044,997,1047
13121,足立区,1,保木間一丁目,2281,4373,2137,2236
13121,足立区,1,保木間二丁目,1112,2300,1168,1132
13121,足立区,1,保木間三丁目,1336,2585,1326,1259
13121,足立区,1,保木間四丁目,1377,2744,1388,1356
13121,足立区,1,保木間五丁目,1522,3009,1485,1524
13121,足立区,1,保塚町,1766,3530,1820,1710
13121,足立区,1,堀之内一丁目,293,553,283,270
13121,足立区,1,堀之内二丁目,410,770,381,389
13121,足立区,1,南花畑一丁目,1094,2250,1136,1114
13121,足立区,1,南花畑二丁目,2240,4382,2256,2126
13121,足立区,1,南花畑三丁目,1736,3286,1713,1573
13121,足立区,1,南花畑四丁目,1694,3039,1456,1583
13121,足立区,1,南花畑五丁目,1476,2718,1234,1484
13121,足立区,1,宮城一丁目,1863,3599,1795,1804
13121,足立区,1,宮城二丁目,229,451,231,220
13121,足立区,1,六木一丁目,1679,3095,1508,1587
13121,足立区,1,六木二丁目,473,1194,607,587
13121,足立区,1,六木三丁目,1386,3056,1510,1546
13121,足立区,1,六木四丁目,742,1627,816,811
13121,足立区,1,本木一丁目,837,1652,818,834
13121,足立区,1,本木二丁目,1084,2215,1104,1111
13121,足立区,1,本木北町,652,1443,704,739
13121,足立区,1,本木西町,572,1099,555,544
13121,足立区,1,本木東町,847,1589,837,752
13121,足立区,1,本木南町,884,1634,876,758
13121,足立区,1,谷在家一丁目,925,1846,926,920
13121,足立区,1,谷在家二丁目,837,1589,804,785
13121,足立区,1,谷在家三丁目,1306,2353,1170,1183
13121,足立区,1,谷中一丁目,1962,3421,1791,1630
13121,足立区,1,谷中二丁目,1052,1767,892,875
13121,足立区,1,谷中三丁目,1283,2238,1138,1100
13121,足立区,1,谷中四丁目,1094,1783,937,846
13121,足立区,1,谷中五丁目,984,1741,917,824
13121,足立区,1,柳原一丁目,1503,2499,1272,1227
13121,足立区,1,柳原二丁目,1552,2664,1392,1272
13121,足立区,1,六月一丁目,1531,2955,1412,1543
13121,足立区,1,六月二丁目,1578,3185,1506,1679
13121,足立区,1,六月三丁目,991,1744,903,841
13121,足立区,1,六町一丁目,1482,2577,1292,1285
13121,足立区,1,六町二丁目,321,611,297,314
13121,足立区,1,六町三丁目,868,1579,768,811
13121,足立区,1,六町四丁目,695,1144,553,591
13122,葛飾区,0,葛飾区総数,243962,464175,231362,232813
13122,葛飾区,1,青戸１丁目,1026,1660,819,841
13122,葛飾区,1,青戸２丁目,894,1476,757,719
13122,葛飾区,1,青戸３丁目,3083,5594,2652,2942
13122,葛飾区,1,青戸４丁目,1867,3650,1841,1809
13122,葛飾区,1,青戸５丁目,1614,3017,1506,1511
13122,葛飾区,1,青戸６丁目,2044,3551,1763,1788
13122,葛飾区,1,青戸７丁目,2789,6302,3113,3189
13122,葛飾区,1,青戸８丁目,1485,2730,1406,1324
13122,葛飾区,1,奥戸１丁目,946,2013,1023,990
13122,葛飾区,1,奥戸２丁目,2412,4804,2427,2377
13122,葛飾区,1,奥戸３丁目,1504,3013,1509,1504
13122,葛飾区,1,奥戸４丁目,1175,2474,1277,1197
13122,葛飾区,1,奥戸５丁目,998,1985,989,996
13122,葛飾区,1,奥戸６丁目,953,1903,981,922
13122,葛飾区,1,奥戸７丁目,793,1751,879,872
13122,葛飾区,1,奥戸８丁目,732,1527,795,732
13122,葛飾区,1,奥戸９丁目,701,1310,690,620
13122,葛飾区,1,お花茶屋１丁目,1397,2092,1028,1064
13122,葛飾区,1,お花茶屋２丁目,958,1674,863,811
13122,葛飾区,1,お花茶屋３丁目,1463,2984,1478,1506
13122,葛飾区,1,金町１丁目,1273,2430,1200,1230
13122,葛飾区,1,金町２丁目,1744,3108,1542,1566
13122,葛飾区,1,金町３丁目,2285,3906,1891,2015
13122,葛飾区,1,金町４丁目,1461,2691,1370,1321
13122,葛飾区,1,金町５丁目,1762,2868,1388,1480
13122,葛飾区,1,金町６丁目,1454,3000,1405,1595
13122,葛飾区,1,金町浄水場,0,0,0,0
13122,葛飾区,1,鎌倉１丁目,1641,2990,1460,1530
13122,葛飾区,1,鎌倉２丁目,1338,2679,1332,1347
13122,葛飾区,1,鎌倉３丁目,2363,4733,2329,2404
13122,葛飾区,1,鎌倉４丁目,1598,3008,1474,1534
13122,葛飾区,1,亀有１丁目,2182,4168,1965,2203
13122,葛飾区,1,亀有２丁目,3371,6054,2918,3136
13122,葛飾区,1,亀有３丁目,3945,7546,3647,3899
13122,葛飾区,1,亀有４丁目,2069,3966,1917,2049
13122,葛飾区,1,亀有５丁目,3013,5276,2583,2693
13122,葛飾区,1,小菅１丁目,2748,4883,2719,2164
13122,葛飾区,1,小菅２丁目,1617,2850,1447,1403
13122,葛飾区,1,小菅３丁目,1065,1867,937,930
13122,葛飾区,1,小菅４丁目,1731,2795,1483,1312
13122,葛飾区,1,柴又１丁目,2245,4072,1965,2107
13122,葛飾区,1,柴又２丁目,1302,2720,1385,1335
13122,葛飾区,1,柴又３丁目,1903,3955,1895,2060
13122,葛飾区,1,柴又４丁目,2089,3933,1937,1996
13122,葛飾区,1,柴又５丁目,1782,3546,1772,1774
13122,葛飾区,1,柴又６丁目,1640,3148,1551,1597
13122,葛飾区,1,柴又７丁目,784,1533,742,791
13122,葛飾区,1,白鳥１丁目,679,1407,667,740
13122,葛飾区,1,白鳥２丁目,1950,3635,1756,1879
13122,葛飾区,1,白鳥３丁目,1586,3148,1588,1560
13122,葛飾区,1,白鳥４丁目,2023,4027,1939,2088
13122,葛飾区,1,新小岩１丁目,2359,3774,1952,1822
13122,葛飾区,1,新小岩２丁目,2996,4725,2432,2293
13122,葛飾区,1,新小岩３丁目,2303,3876,2082,1794
13122,葛飾区,1,新小岩４丁目,2531,3968,2107,1861
13122,葛飾区,1,高砂１丁目,1487,2818,1462,1356
13122,葛飾区,1,高砂２丁目,1616,2847,1410,1437
13122,葛飾区,1,高砂３丁目,2243,3975,1964,2011
13122,葛飾区,1,高砂４丁目,975,1657,701,956
13122,葛飾区,1,高砂５丁目,1475,2517,1255,1262
13122,葛飾区,1,高砂６丁目,921,1641,841,800
13122,葛飾区,1,高砂７丁目,1510,2979,1534,1445
13122,葛飾区,1,高砂８丁目,1268,2206,1061,1145
13122,葛飾区,1,宝町１丁目,1600,3056,1524,1532
13122,葛飾区,1,宝町２丁目,2346,4204,2037,2167
13122,葛飾区,1,立石１丁目,1091,1889,950,939
13122,葛飾区,1,立石２丁目,1642,3015,1539,1476
13122,葛飾区,1,立石３丁目,1318,2401,1222,1179
13122,葛飾区,1,立石４丁目,1351,2575,1281,1294
13122,葛飾区,1,立石５丁目,1693,3080,1483,1597
13122,葛飾区,1,立石６丁目,1774,3483,1687,1796
13122,葛飾区,1,立石７丁目,1074,1802,880,922
13122,葛飾区,1,立石８丁目,2720,4933,2481,2452
13122,葛飾区,1,新宿１丁目,1250,2550,1261,1289
13122,葛飾区,1,新宿２丁目,962,1850,936,914
13122,葛飾区,1,新宿３丁目,1084,2458,1228,1230
13122,葛飾区,1,新宿４丁目,1019,2034,996,1038
13122,葛飾区,1,新宿５丁目,1122,2121,1041,1080
13122,葛飾区,1,新宿６丁目,2441,5790,2812,2978
13122,葛飾区,1,西亀有１丁目,1521,3148,1522,1626
13122,葛飾区,1,西亀有２丁目,2807,5134,2497,2637
13122,葛飾区,1,西亀有３丁目,2162,4397,2202,2195
13122,葛飾区,1,西亀有４丁目,1435,2529,1258,1271
13122,葛飾区,1,西新小岩１丁目,1409,2507,1111,1396
13122,葛飾区,1,西新小岩２丁目,518,943,511,432
13122,葛飾区,1,西新小岩３丁目,1882,3562,1792,1770
13122,葛飾区,1,西新小岩４丁目,3196,5700,2939,2761
13122,葛飾区,1,西新小岩５丁目,1799,3457,1786,1671
13122,葛飾区,1,西水元１丁目,892,1991,1025,966
13122,葛飾区,1,西水元２丁目,1178,2544,1281,1263
13122,葛飾区,1,西水元３丁目,1352,2993,1523,1470
13122,葛飾区,1,西水元４丁目,852,1585,791,794
13122,葛飾区,1,西水元５丁目,737,1563,747,816
13122,葛飾区,1,西水元６丁目,698,1532,790,742
13122,葛飾区,1,東金町１丁目,3145,5815,2832,2983
13122,葛飾区,1,東金町２丁目,1932,3538,1663,1875
13122,葛飾区,1,東金町３丁目,1781,3011,1480,1531
13122,葛飾区,1,東金町４丁目,1581,2933,1454,1479
13122,葛飾区,1,東金町５丁目,1843,3860,1940,1920
13122,葛飾区,1,東金町６丁目,1286,2508,1230,1278
13122,葛飾区,1,東金町７丁目,878,1878,953,925
13122,葛飾区,1,東金町８丁目,391,954,495,459
13122,葛飾区,1,東新小岩１丁目,1997,3896,1962,1934
13122,葛飾区,1,東新小岩２丁目,1842,3935,1980,1955
13122,葛飾区,1,東新小岩３丁目,1856,3123,1567,1556
13122,葛飾区,1,東新小岩４丁目,1199,2279,1190,1089
13122,葛飾区,1,東新小岩５丁目,1865,3222,1635,1587
13122,葛飾区,1,東新小岩６丁目,1632,3122,1624,1498
13122,葛飾区,1,東新小岩７丁目,1812,3397,1724,1673
13122,葛飾区,1,東新小岩８丁目,1780,3678,1920,1758
13122,葛飾区,1,東立石１丁目,1058,2234,1118,1116
13122,葛飾区,1,東立石２丁目,1192,2066,1062,1004
13122,葛飾区,1,東立石３丁目,1335,2521,1266,1255
13122,葛飾区,1,東立石４丁目,2357,4596,2252,2344
13122,葛飾区,1,東堀切１丁目,1326,2443,1200,1243
13122,葛飾区,1,東堀切２丁目,1771,3748,1786,1962
13122,葛飾区,1,東堀切３丁目,1030,2183,1056,1127
13122,葛飾区,1,東水元１丁目,923,1871,906,965
13122,葛飾区,1,東水元２丁目,1168,2441,1238,1203
13122,葛飾区,1,東水元３丁目,632,1318,661,657
13122,葛飾区,1,東水元４丁目,536,1339,682,657
13122,葛飾区,1,東水元５丁目,901,2156,1081,1075
13122,葛飾区,1,東水元６丁目,220,489,242,247
13122,葛飾区,1,東四つ木１丁目,1112,2073,1066,1007
13122,葛飾区,1,東四つ木２丁目,2184,4247,2121,2126
13122,葛飾区,1,東四つ木３丁目,1738,3109,1530,1579
13122,葛飾区,1,東四つ木４丁目,2441,4406,2176,2230
13122,葛飾区,1,細田１丁目,958,1994,1010,984
13122,葛飾区,1,細田２丁目,156,391,192,199
13122,葛飾区,1,細田３丁目,1418,3181,1655,1526
13122,葛飾区,1,細田４丁目,1785,3677,1869,1808
13122,葛飾区,1,細田５丁目,1283,2287,1225,1062
13122,葛飾区,1,堀切１丁目,2458,5010,2473,2537
13122,葛飾区,1,堀切２丁目,3212,5731,2821,2910
13122,葛飾区,1,堀切３丁目,1758,3022,1510,1512
13122,葛飾区,1,堀切４丁目,2156,3789,1891,1898
13122,葛飾区,1,堀切５丁目,1736,2916,1474,1442
13122,葛飾区,1,堀切６丁目,1382,2564,1329,1235
13122,葛飾区,1,堀切７丁目,1531,2892,1431,1461
13122,葛飾区,1,堀切８丁目,1436,2539,1320,1219
13122,葛飾区,1,水元１丁目,1100,2367,1202,1165
13122,葛飾区,1,水元２丁目,1411,3052,1524,1528
13122,葛飾区,1,水元３丁目,1537,3217,1583,1634
13122,葛飾区,1,水元４丁目,1475,3328,1654,1674
13122,葛飾区,1,水元５丁目,694,1522,753,769
13122,葛飾区,1,水元公園,0,0,0,0
13122,葛飾区,1,南水元１丁目,1805,3485,1675,1810
13122,葛飾区,1,南水元２丁目,1336,2792,1411,1381
13122,葛飾区,1,南水元３丁目,1654,3853,1830,2023
13122,葛飾区,1,南水元４丁目,1684,3517,1756,1761
13122,葛飾区,1,四つ木１丁目,1477,2640,1290,1350
13122,葛飾区,1,四つ木２丁目,1255,2243,1079,1164
13122,葛飾区,1,四つ木３丁目,1245,2211,1126,1085
13122,葛飾区,1,四つ木４丁目,1897,3818,1960,1858
13122,葛飾区,1,四つ木５丁目,1293,2487,1293,1194
13123,江戸川区,0,江戸川区総数,348547,688153,346393,341760
13123,江戸川区,1,小松川１丁目,2534,5249,2539,2710
13123,江戸川区,1,小松川２丁目,2109,4600,2089,2511
13123,江戸川区,1,小松川３丁目,2023,4968,2412,2556
13123,江戸川区,1,小松川４丁目,663,1290,658,632
13123,江戸川区,1,平井１丁目,1951,3418,1740,1678
13123,江戸川区,1,平井２丁目,2108,3904,1996,1908
13123,江戸川区,1,平井３丁目,3248,5216,2454,2762
13123,江戸川区,1,平井４丁目,3779,7107,3515,3592
13123,江戸川区,1,平井５丁目,2612,4179,2127,2052
13123,江戸川区,1,平井６丁目,3970,6735,3446,3289
13123,江戸川区,1,平井７丁目,4150,9066,4451,4615
13123,江戸川区,1,中央１丁目,1821,3608,1787,1821
13123,江戸川区,1,中央２丁目,2189,4357,2186,2171
