地点名:羽村大橋　地盤上/橋脚P7/橋脚P9
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:48:10
チャンネル数:9
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W","U-D","N-S","E-W",U-D
72.93999,12.00488,.3704731,6.694765,-7.86718,-7.671194,4.28269,-15.48988,-26.41833,-3.198768 
72.95,7.219727,-4.310187,6.114307,-5.172875,-8.205655,3.938964,-15.57537,-19.59458, 2.266836 
72.96,3.131273,-8.979349,-1.830367,-4.084954,-9.738544,-.7846931,-14.59294,-11.89539, 5.922071 
72.97,.5359612,-14.88817,-9.753543,-6.302043,-13.1423,-3.603739,-13.38878,-3.747228, 4.583918 
72.98,-1.611133,-17.43574,-13.17155,-10.22651,-14.87292,-2.843544,-11.59441,4.667412, 0.7771937 
72.99,-4.570669,-12.32011,-12.67508,-14.50895,-13.33278,-3.696482,-7.457709,10.61223,-4.014209 
73,-6.598022,-5.52135,-7.45121,-18.04619,-10.9957,-4.115952,-2.851543,13.88374,-9.235081 
73.01,-9.216832,-3.165771,-1.824368,-19.2406,-6.970995,-2.7553,-2.7638,18.00719,-10.94771 
73.02,-13.0848,-3.992211,-.7021991,-16.52605,1.527639,-2.985034,-6.679766,23.33081,-8.962601 
73.03,-15.59762,-5.013387,-3.72373,-8.040917,10.92146,-3.897717,-10.60073,27.49276,-8.522132 
73.04,-16.63779,-5.161626,-3.943214,.2649808,16.30332,-2.161343,-11.7434,29.98733,-8.077415 
73.05,-18.04694,-5.639591,-4.247692,1.976107,17.58923,-.7804434,-8.928352,30.55404,-5.072382 
73.06,-18.51591,-6.748261,-6.495029,-.6777009,14.75218,.3142272,-3.683233,28.41194,-3.460749 
73.07,-15.9061,-6.409286,-4.666912,-6.516528,7.179979,.3137273,-.5222121,25.15168,-3.102775 
73.08,-10.17876,-5.209622,3.489247,-13.56327,-.1032425,-.1194913,-4.218944,23.63479,-3.425252 
73.09,-2.928288,-4.269191,9.634552,-15.60762,-3.823223,2.20534,-12.4736,24.34199,-3.673234 
73.1,1.084671,-2.597312,8.495634,-14.63519,-6.90025,2.75955,-17.10776,24.89569,-1.820118 
73.11,1.172415,1.579636,4.089204,-11.86164,-10.14826,-.9754293,-15.63387,23.49605,-0.3362256 
73.12,2.275335,7.262723,.5302116,-4.649413,-11.32268,-3.779476,-9.185834,21.30996,-1.744374 
73.13,5.975567,10.74222,-1.143167,2.965035,-9.366821,-1.944109,-.13799,18.31892,-3.807474 
73.14,11.38942,12.55884,2.138595,8.023418,-4.539921,1.001927,5.506601,14.88567,-1.760622 
73.15,15.74086,16.6063,7.878929,8.919104,1.24816,1.10092,5.564597,12.4276, 2.223589 
73.16,15.87735,21.68143,7.672944,6.330041,8.151909,-.7564452,1.255909,9.551807, 3.401504 
73.17,11.95463,20.63525,-.08599377,4.286689,16.06209,-1.542638,-4.286189,5.088631, 0.5732085 
73.18,6.403036,11.98363,-3.027281,4.96389,22.1249,.3694732,-6.157054,-.4347185,-0.8179407 
73.18999,1.971357,6.264546,.1569886,8.940602,22.90334,3.001782,-2.549315,-6.277795, 2.34408 
73.2,1.280407,6.122306,1.176165,12.71733,15.36089,3.269263,4.464427,-10.46649, 3.953213 
73.21,2.249337,4.077704,.008749366,12.35835,-2.434324,1.300156,9.560807,-11.79389, 2.07385 
73.22,.5287117,-.5182124,-1.324404,9.613303,-24.00876,-.6732012,9.6648,-9.765792,-0.8849359 
73.23,-.5144627,-2.61906,-4.675411,9.052094,-26.65507,-.6954496,6.727262,-6.258296,-2.34908 
73.24,2.597312,-2.419575,-7.435461,11.22069,-2.732052,.4942142,4.675661,-4.505174,-0.4877146 
73.25,7.203978,-3.441,-5.94107,12.85507,22.93784,-.4394681,6.438533,-3.438751, 2.585063 
73.26,8.945851,-2.293334,.4904644,13.45352,30.97775,-2.450822,11.07995,-1.489892, 4.466676 
73.27,6.654017,4.360934,4.011959,13.25779,23.17482,-1.740874,15.1674,.3357257, 4.590917 
73.28,1.284157,7.350717,-1.465894,13.764,12.48085,-.5087131,17.11551,1.551888, 1.93436 
73.29,-4.995888,.8431889,-7.691193,15.13165,4.884396,-1.909862,17.72696,3.363006,-2.121346 
73.3,-10.343,-5.913072,-7.833932,13.37528,-1.079172,-3.254264,16.30332,4.729657,-3.075027 
73.31,-12.84832,-4.600916,-3.948214,8.14241,-3.823473,-2.585063,12.30986,.7666944,-0.6542026 
73.32,-11.95988,1.813869,1.146667,2.993533,-5.433856,-1.825868,7.780686,-7.869929, 0.2244837 
73.33,-9.677299,6.647768,2.139345,-1.706376,-10.51899,-2.715053,5.464854,-14.4412,-2.442823 
73.34,-7.949674,7.747688,-2.430574,-6.48228,-14.5267,-4.478675,6.61727,-16.79353,-5.720085 
73.35,-7.619947,9.449315,-5.880324,-8.454887,-10.08877,-5.758333,10.44899,-17.16875,-7.925176 
73.36,-9.172085,13.92324,-4.662412,-5.817079,-1.278907,-5.969068,12.87682,-16.80678,-7.73294 
73.37,-9.195583,18.80364,1.346402,1.473393,4.867647,-4.8274,11.21294,-16.44556,-6.289794 
73.38,-5.402108,21.63068,5.111879,11.14319,7.145982,-2.738552,6.809756,-15.94859,-4.976889 
73.39,-.03624737,19.11261,4.179697,18.23243,6.777509,.08924353,3.471248,-14.06573,-2.794297 
73.4,3.873219,9.548808,-.9986776,22.30813,3.85972,.6689515,4.759655,-11.45492,-0.7804434 
73.41,4.589168,.9551808,-3.753978,23.13032,-.2769799,-.8386892,7.974172,-9.173835,-0.5134628 
73.42,4.072455,-.358224,-2.053351,18.93213,-4.912644,-.5159626,8.742116,-7.509955,-1.689128 
73.43,6.055061,1.724125,-.3679733,10.01277,-9.482563,.3887218,6.238298,-7.153232,-3.510995 
73.43999,9.79579,2.986284,3.248014,-.6287044,-11.31368,2.094098,1.733124,-8.084414,-3.592989 
73.45,11.60141,4.081454,7.595949,-9.537559,-9.065343,3.423752,-3.290512,-9.766792,-1.911361 
73.46,12.15087,8.091663,5.570846,-14.90792,-3.776476,2.989033,-8.489884,-10.34625,-0.6009564 
73.47,9.641551,14.00249,-5.333863,-15.1484,2.437073,.9001848,-12.63333,-7.85593, 1.086921 
73.48,3.30401,16.03184,-14.75418,-11.96113,7.871679,-2.080599,-13.93674,-3.401253, 1.762872 
73.49,-.7939425,12.10912,-14.35746,-5.545348,12.01738,-1.314155,-11.01745,.1759872, 0.2684805 
73.5,.4874647,5.722085,-7.985421,3.44675,13.88474,-.05699587,-5.687338,.8699369,-0.8806862 
73.51,4.200696,.2364829,-3.437751,12.11487,12.74158,-3.706731,-3.763977,-.9961778,-0.5992066 
73.52,6.06181,-3.03553,-1.426147,19.64383,8.400891,-6.932998,-7.609948,-1.664129,-0.8934352 
73.53,4.076954,-4.233193,1.032675,22.70685,1.842616,-5.940569,-12.93831,.7269473,-1.360401 
73.54,-.2539816,-4.442928,.05274618,19.9678,-3.510995,-4.675161,-15.10466,4.727158,-0.2112347 
73.55,-3.155021,-5.289367,-3.705482,11.7019,-7.684693,-4.571169,-10.46574,7.156731,-0.4877146 
73.56,-3.642986,-6.391787,-1.488642,-1.880114,-12.03738,-3.277513,-1.92461,7.72269, 0.3214767 
73.57,-2.035352,-5.777331,5.570346,-15.00041,-11.12919,-3.218267,3.605989,9.964027, 2.684055 
73.58,-.6032063,-4.902894,10.02927,-20.62675,-.06824505,-2.48432,5.5251,16.47131, 2.256836 
73.59,-1.890113,-7.279472,12.21111,-18.81214,15.10091,.5117129,4.27819,26.1621, 1.588135 
73.6,-4.060706,-12.44835,12.00388,-15.41863,22.74185,5.085631,2.256336,35.07546, 3.375505 
73.61,-3.089026,-15.49588,9.889033,-11.90564,17.83821,9.067593,5.543348,39.71962, 6.140055 
73.62,-2.117846,-16.01709,4.813151,-9.38082,7.773936,10.10127,11.87889,39.50864, 9.569306 
73.63,-6.049562,-19.30785,-1.633882,-8.809112,.8151909,8.635624,16.42606,36.05564, 11.12244 
73.64,-11.62041,-24.12025,-7.524955,-9.566557,-2.440073,6.515528,18.32592,33.28409, 7.746688 
73.65,-13.1268,-24.92244,-8.494385,-11.08795,-3.228516,3.102025,18.37392,32.51314, 1.475393 
73.66,-8.250652,-20.86999,-3.123024,-11.91614,-4.190946,.9431816,16.5933,31.39722,-5.055634 
73.67,-2.641058,-13.48552,-.04199696,-10.39325,-5.432606,1.52014,12.68883,27.95222,-8.221654 
73.68,-1.470893,-6.432034,-4.755156,-7.565701,-6.834255,-.1829867,9.403568,22.22939,-7.631447 
73.68999,-2.670056,-3.685983,-8.349895,-3.717731,-7.104485,-3.186769,7.676444,16.09008,-6.648518 
73.7,-3.03953,-4.749156,-7.770187,-2.298333,-5.355862,-3.424502,6.637269,10.04152,-8.68912 
73.71,-3.151021,-6.660517,-7.017241,-5.186624,-1.810119,-2.121846,4.151699,4.103952,-12.77707 
73.72,-4.449677,-8.955601,-9.200083,-7.927176,-.2692305,-2.921788,-.9881784,-.1557387,-15.51937 
73.73,-6.34254,-12.48984,-14.20822,-10.3575,-3.897468,-4.959641,-7.351717,-2.680806,-13.84375 
73.74,-6.751261,-17.41849,-14.90242,-12.31611,-10.363,-7.202978,-13.48752,-4.810401,-9.201333 
73.75,-4.353185,-23.22132,-9.814789,-11.85864,-15.41663,-9.223831,-17.12901,-7.364466,-6.643019 
73.76,1.219162,-25.63639,-.8224404,-10.13202,-17.8787,-8.956851,-18.64715,-10.65823,-5.318864 
73.77,5.907322,-21.82217,2.405826,-8.242653,-16.6003,-8.186907,-19.63908,-15.50763,-2.189091 
73.78,4.799152,-15.76136,-2.384577,-8.289399,-12.40035,-8.625125,-21.29446,-21.03798, 1.551638 
73.79,.9984276,-11.7484,-3.617988,-11.97913,-8.844358,-10.44574,-23.35106,-25.94337, 1.93161 
73.8,-2.437823,-7.960173,-1.163416,-18.20968,-6.014564,-9.999025,-25.73363,-29.73285,-0.3624737 
73.81,-3.641486,-1.92861,-1.463644,-24.54922,-3.480748,-6.817256,-28.18071,-33.34133,-2.299583 
73.82,-3.004032,5.134628,-1.642131,-29.38187,-1.432646,-4.499674,-28.42144,-38.60545,-1.506391 
73.83,-3.566242,11.51817,.2597312,-30.59903,-.2189841,-3.991711,-26.66057,-45.41371,-0.4427179 
73.84,-6.059561,13.49702,-3.653485,-27.00954,1.64988,-5.495102,-25.51065,-50.54934,-1.430396 
73.85,-9.365071,8.767115,-4.633164,-17.99745,5.641091,-5.180624,-26.30734,-51.29603,-0.7286972 
73.86,-8.84236,4.766904,7.44721,-3.811724,10.24526,-2.085599,-27.74049,-47.88153, 3.575241 
73.87,-1.968607,8.707369,18.85988,9.783291,13.88149,.1459894,-28.46194,-42.85289, 5.298866 
73.88,4.711908,16.69354,15.77586,17.1795,15.81735,1.233161,-28.23795,-37.09506, 3.517745 
73.89,3.653485,19.84756,1.577636,16.34182,14.22222,.1417397,-27.66425,-29.55036, 2.373078 
73.9,-1.591385,19.05212,-4.724408,9.542058,9.492311,1.125168,-26.43358,-20.43227, 3.209767 
73.91,-3.107775,19.58683,-1.38065,2.521817,3.326259,5.984566,-21.99891,-11.6724, 4.436429 
73.92,-.03774726,19.57408,5.027136,-3.318259,-3.198268,8.438889,-14.80493,-4.209945, 5.661839 
73.93,.2734802,16.86028,8.256151,-7.206728,-7.076237,6.835255,-7.789186,2.239088, 5.986816 
73.93999,-6.736762,14.08823,-1.781871,-8.512883,-4.501424,4.888646,-3.060278,6.861253, 3.603489 
73.95,-15.54237,8.748365,-21.60069,-8.342145,6.170303,1.811369,-.9346823,9.918531, 0.3902217 
73.96,-21.3242,-1.895113,-32.91562,-3.425252,20.41577,-4.1302,2.392076,13.47727,-2.452572 
73.97,-23.02158,-9.002348,-22.32863,8.887856,29.10989,-7.063238,9.060343,19.21536,-5.24912 
73.98,-20.20079,-6.870752,2.020354,20.60151,32.17942,-2.450322,17.68972,25.36191,-6.731012 
73.99,-14.27147,-2.703554,14.24822,30.25681,33.45308,-.6862003,25.53965,29.50736,-6.420034 
74,-13.36003,-6.34954,5.347363,36.03664,31.0485,-5.10088,27.90948,32.86812,-5.950569 
74.01,-18.91988,-15.38638,-9.878034,31.86144,26.58282,-8.82986,22.96609,36.06739,-5.835577 
74.02,-21.56944,-19.19661,-20.34027,18.27542,22.19264,-8.2834,16.48855,38.33197,-6.673266 
74.03,-18.79664,-14.23322,-16.77103,.2007354,16.77228,-3.889968,14.90042,40.23008,-8.186407 
74.04,-15.80785,-4.030958,-1.013427,-18.81864,8.925603,-1.65488,18.80114,42.04695,-7.655445 
74.05,-12.91306,6.640269,13.63751,-33.61781,.27598,-.5009637,22.89634,44.37153,-6.855753 
74.06,-8.940852,12.59234,18.14418,-37.9235,-6.771759,1.863365,24.42373,47.34232,-7.815683 
74.07,-6.275295,9.358822,5.268368,-30.38355,-10.11027,1.10767,23.95851,48.03352,-8.857108 
74.08,-4.41918,.9434316,-10.274,-14.43945,-9.496311,-2.21334,21.23571,45.59795,-8.069665 
74.09,-1.497391,-1.147167,-12.15412,2.612061,-6.537026,-2.568564,18.97688,41.58773,-6.296544 
74.1,3.235265,6.467531,-5.471354,16.24232,-2.842544,-1.339653,18.45516,36.6081,-3.921966 
74.11,8.936102,14.71543,2.164343,26.51883,.7144482,-2.525817,17.16676,31.39722,-2.871792 
74.12,13.30829,13.7455,5.186374,31.81969,3.769977,-6.323042,15.13715,26.00837,-5.824578 
74.13,16.44281,6.453032,1.641881,30.2873,6.391787,-8.751616,12.75758,20.56726,-8.9641 
74.14,16.85653,3.119024,-4.435429,22.16189,7.262474,-8.111412,8.706869,16.5553,-9.141587 
74.15,13.25679,5.664589,-6.644269,8.883606,5.577846,-7.062988,2.392577,14.55795,-7.843182 
74.16,10.16351,9.999275,-5.596844,-3.600489,2.389577,-6.778008,-5.149127,13.54877,-8.907354 
74.17,13.51402,13.795,-2.875041,-8.613875,-.5452105,-6.07381,-11.69265,12.65133,-12.70258 
74.18,22.34738,13.19354,-2.057851,-7.244475,-1.575386,-4.913644,-15.59862,10.85571,-13.58627 
74.18999,28.42994,5.154876,-5.387859,-5.537848,-2.468321,-5.295616,-15.88035,7.610949,-11.40717 
74.2,25.91637,-3.842721,-9.433316,-4.304938,-5.172625,-6.726012,-14.90442,3.045779,-9.618803 
74.21,17.33974,-8.107162,-12.35835,-3.465999,-7.884179,-6.978494,-17.01077,-2.240088,-6.320542 
74.22,10.34425,-9.008597,-8.660872,-1.304155,-8.820611,-3.827473,-20.94098,-7.370466,-0.03374755 
74.23,6.358789,-9.39032,1.298906,4.818651,-7.30797,-.1072422,-22.69985,-13.57327, 7.667194 
74.24,3.760977,-12.12137,9.79754,11.43117,-4.863647,.9561807,-21.69868,-21.83642, 13.16905 
74.25,1.463644,-17.72472,10.67023,14.96317,-3.03378,1.764122,-19.57883,-28.63967, 14.22047 
74.26,-2.201591,-22.52962,7.638196,12.79707,-2.784798,4.510173,-20.03455,-31.87969, 16.03034 
74.27,-6.131056,-22.71485,6.701764,3.511245,-5.083881,7.112235,-22.93634,-33.09335, 19.06987 
74.28,-7.975672,-17.43424,4.783403,-10.14776,-8.952601,6.791508,-24.48298,-33.83605, 19.07012 
74.29,-9.207083,-10.10277,5.185874,-26.03611,-12.02488,5.937819,-21.51669,-34.11953, 15.08066 
74.3,-11.79315,-4.578918,6.026313,-39.82461,-13.55452,4.627914,-15.52487,-33.98928, 9.462814 
74.31,-11.86239,-1.291656,5.501351,-46.12116,-14.5297,3.357257,-8.802112,-33.71556, 5.359362 
74.32,-10.66448,1.421147,1.253159,-42.15594,-16.23607,1.93811,-2.683306,-33.30684, 1.79837 
74.33,-12.76608,2.105597,-6.600771,-29.71085,-15.33264,-.1079922,-2.077849,-32.42515,-1.773621 
74.34,-14.23297,-.8121911,-13.37378,-13.80325,-9.824538,-.55121,-4.812401,-31.0765,-3.397254 
74.35,-11.86289,-4.256442,-15.55887,.5144627,-1.828117,-1.480643,-3.335508,-29.57911,-3.524994 
74.36,-4.061706,-5.394359,-12.86382,11.80264,3.983961,-2.666057,2.558815,-28.27845,-3.327259 
74.37,4.8289,-5.10388,-13.52702,19.07362,3.878219,-5.638341,9.840787,-26.94855,-2.641809 
74.38,7.03299,-6.33779,-17.36124,22.36588,-1.283157,-11.18494,15.46738,-24.53097,-4.388682 
74.39,2.925038,-11.43017,-14.30046,24.72021,-8.603626,-13.92949,17.49173,-22.12365,-9.51856 
74.4,-.3352257,-17.15751,-3.18052,22.95934,-15.84635,-9.80054,18.54291,-19.58108,-13.38728 
74.41,1.076672,-18.07819,4.238443,16.14558,-20.45127,-2.932287,19.74182,-16.81303,-12.69458 
74.42,3.02903,-13.83425,2.113597,5.165126,-21.50619,-.8199406,20.75275,-14.02773,-9.318575 
74.43,3.002782,-10.3985,-4.573918,-10.24851,-17.31224,-2.169093,21.88466,-11.90989,-7.476958 
74.43999,2.329581,-12.96206,-14.14372,-25.81888,-7.02774,-2.012354,21.58119,-11.0652,-8.186407 
74.45,3.323259,-20.72225,-16.6113,-35.91815,4.523922,-1.561387,20.80974,-12.89107,-10.2945 
74.46,6.372538,-25.12343,-5.158126,-36.97157,9.918031,-2.464571,19.3456,-15.17915,-9.600054 
74.47,10.45674,-18.81189,10.15901,-29.81334,6.379538,-2.544065,16.44906,-15.03991,-7.849681 
74.48,13.97224,-6.038312,13.35103,-15.29864,-.6657017,-1.770872,13.56477,-12.85157,-6.612771 
74.49,11.78765,2.429824,4.984889,3.71923,-5.317115,-4.021459,11.01295,-10.00478,-2.907789 
74.5,6.580773,4.202945,.06774509,20.94423,-7.684193,-5.714336,8.540131,-6.253547, 0.1252409 
74.51,7.565701,5.777831,-.5827078,31.7307,-8.840109,-3.087776,4.850399,-1.3779, 0.3527244 
74.52,15.64587,10.70522,4.27969,33.31509,-9.6548,1.206663,-.04124701,3.836722,-0.01324904 
74.53,22.88734,15.94584,9.37782,27.37877,-13.04405,3.537993,-5.287617,7.791685, 1.829617 
74.54,22.42012,16.89902,6.535027,16.40431,-18.28867,1.827368,-8.694119,9.94253, 4.244942 
74.55,17.01802,12.28186,4.809651,5.452605,-21.61693,-.2974784,-9.264829,10.67323, 4.887646 
74.56,13.827,5.876574,7.17173,-.8256902,-21.00848,.4839649,-8.823111,10.96995, 3.711981 
74.57,15.57812,5.399109,6.993493,-5.680088,-17.87645,2.324332,-8.100913,12.09237, 3.054779 
74.58,16.01009,14.05448,.7516955,-10.93821,-13.0753,.4679661,-8.753865,14.4392, 5.190874 
74.59,11.45817,23.68878,-7.383715,-14.5197,-8.016669,-2.834044,-11.6904,17.15626, 5.51935 
74.6,7.03224,25.09368,-11.41917,-13.32203,-3.347507,-1.888863,-15.73436,20.7625, 0.01699877 
74.61,4.379683,17.67022,-11.05845,-6.34329,2.768299,-.1684878,-20.07055,24.27124,-4.980139 
74.62,4.466176,9.464314,-6.887751,4.605166,9.418818,-1.24066,-23.02958,24.96569,-5.606093 
74.63,5.464104,7.137733,-4.611166,15.45513,12.55534,-5.354112,-22.67511,23.4773,-4.990888 
74.64,2.049851,7.625697,-5.38111,20.81674,11.0782,-8.940602,-19.46309,22.38338,-5.663839 
74.65,-4.481175,3.58174,-7.139732,22.83335,7.5817,-9.524059,-15.65037,22.85959,-7.159731 
74.66,-9.10384,-4.517922,-9.041595,24.51497,5.538098,-7.975172,-12.01988,22.65761,-8.561629 
74.67,-9.434066,-7.121984,-7.418212,22.99483,7.011992,-5.435106,-9.219831,20.35402,-9.09934 
74.68,-6.140555,.09774292,.4699659,14.00498,10.78047,-1.605634,-7.87018,17.88295,-8.958351 
74.68999,-4.129201,10.94821,5.850826,-1.65638,13.99399,2.561564,-6.944247,16.10733,-6.246547 
74.7,-7.267723,16.48256,5.532099,-14.64344,15.53712,5.776081,-4.904644,14.42045,-0.9476813 
74.71,-11.22369,15.42688,4.893395,-18.70914,14.28321,8.041417,-.6237048,12.39835, 3.891718 
74.72,-11.46967,11.7874,5.197623,-14.4177,11.0432,7.159231,6.592772,8.525132, 6.62677 
74.73,-10.377,8.624125,6.510028,-4.42318,6.2093,5.630092,13.11505,1.815618, 8.032417 
74.74,-12.52134,6.721013,6.274795,7.85943,-.5172125,7.208727,13.42303,-5.124878, 8.649123 
74.75,-15.31639,7.384465,1.146917,18.41166,-4.118951,5.676838,8.383892,-9.397069, 10.417 
74.76,-13.50527,10.57073,-3.621238,24.45673,-.1072422,-1.370901,3.557742,-11.06445, 13.62276 
74.77,-6.587772,12.78232,-1.713876,23.96451,8.940351,-6.258046,2.652558,-12.20936, 11.78515 
74.78,2.870542,13.20854,5.582345,17.39274,20.31828,-3.060778,7.098986,-15.20465, 4.301188 
74.79,9.023596,14.05248,8.237903,9.843037,29.6286,.9709296,14.88542,-19.54408,-1.819118 
74.8,9.708797,13.95674,1.295156,2.708054,28.81716,.2454822,21.68493,-23.80252,-3.849221 
74.81,7.99392,8.061915,-1.809619,-3.692232,15.09816,-.2317332,25.57965,-25.5264,-4.260691 
74.82,4.292939,-1.064423,-2.821045,-6.528277,-2.952036,1.51339,25.81588,-24.68196,-5.120129 
74.83,-.2424824,-7.048989,-6.539776,-3.04153,-9.174585,.3889718,23.91027,-23.43955,-5.800829 
74.84,-4.427429,-9.735044,-4.881896,4.669662,-2.133095,-1.950859,23.56479,-22.31763,-5.998315 
74.85,-6.838504,-9.428817,2.368078,10.34025,5.126128,.6879501,25.13443,-20.80224,-7.213727 
74.86,-5.193124,-8.942852,7.989921,12.42235,6.545276,4.1452,27.35477,-18.72989,-7.622948 
74.87,-2.853043,-10.74772,9.566557,12.93131,3.319759,4.763405,28.03422,-14.78718,-5.162626 
74.88,-3.874469,-11.86139,6.967245,11.52541,.9964278,2.304083,24.59547,-9.064093,-0.8671871 
74.89,-5.158126,-10.87871,3.849721,7.352467,2.07135,.1454895,15.74961,-2.941787, 1.167665 
74.9,-2.495819,-10.79497,1.766122,3.097526,5.093631,.704199,6.435284,1.884113,-2.050351 
74.91,2.155344,-13.20379,-.9764292,-.3637236,8.257651,1.543888,1.598134,3.210767,-5.076882 
74.92,6.558275,-14.63019,-2.372828,-6.453532,7.269723,2.118597,-.2274835,2.458822,-3.764977 
74.93,9.949029,-11.31443,-1.141917,-17.201,1.132168,2.167593,.7894428,2.48157, 0.1002427 
74.93999,9.865785,-7.611198,-1.442145,-27.44501,-5.685588,2.542066,1.021176,3.884968, 3.838472 
74.95,5.356612,-7.840682,-4.499174,-34.87247,-9.558558,3.139022,-5.963318,7.5817, 7.104235 
74.96,1.735624,-8.363394,-8.366394,-38.07374,-13.57427,.7959423,-16.72579,11.0362, 6.62252 
74.97,3.388004,-7.756938,-10.24526,-33.1346,-21.82292,-1.531139,-23.4518,11.76815, 2.000105 
74.98,8.784363,-7.625697,-8.214154,-21.46844,-31.69795,-1.507141,-25.92462,11.96413, 0.13849 
74.99,12.43885,-8.728618,-4.608666,-8.175407,-38.01199,-3.85722,-26.08561,14.37096, 3.080777 
75,12.27536,-8.930603,.7651945,4.171947,-38.11649,-7.274723,-25.37416,18.85263, 6.820256 
75.01,12.02538,-6.34429,2.232338,12.98031,-32.09492,-9.52706,-25.5454,23.27081, 6.48203 
75.02,10.20851,-5.455105,.27623,16.23807,-21.3602,-9.273578,-27.03429,25.10743, 4.96489 
75.03,3.349007,-11.03045,-2.34383,14.01573,-11.64816,-7.106735,-29.0364,24.1765, 3.438001 
75.04,-4.668161,-17.05401,-4.062955,3.045029,-6.636769,-7.31272,-29.0064,22.12265, 2.264586 
75.05,-9.027845,-16.90727,-3.900717,-14.30521,-5.122379,-7.30922,-25.28317,20.21428, 1.672629 
75.06,-10.13752,-14.4927,-1.702127,-30.89276,-5.214622,-2.519317,-19.81906,18.73564, 2.200591 
75.07,-9.088341,-14.92242,3.941714,-42.62966,-4.886396,2.90029,-14.16872,16.16633, 1.867865 
75.08,-8.012419,-17.196,3.503746,-43.39386,-3.017281,4.247192,-10.22951,12.06238,-1.271158 
75.09,-7.783686,-19.49909,-4.206695,-32.86437,-2.138345,2.443573,-8.086414,7.163731,-4.286189 
75.1,-7.950924,-20.73925,-10.02252,-14.50045,-3.638236,.03749728,-5.446855,1.180664,-5.340863 
75.11,-8.155909,-17.9772,-13.52752,8.939102,-6.230798,-3.86322,-2.815296,-5.221372,-6.186552 
75.12,-6.795008,-10.91546,-15.09516,30.10382,-9.23783,-8.27965,-.04224694,-11.22069,-9.434066 
75.13,-3.693732,-2.859043,-10.12677,41.53624,-10.27326,-12.46835,3.240265,-17.301,-11.85739 
75.14,-1.11042,5.10338,-.5289617,40.0516,-7.265973,-12.82757,6.501529,-24.64221,-13.26429 
75.15,.9626802,13.05805,4.83715,25.31941,-2.226339,-6.769259,8.836359,-32.26266,-15.64812 
75.16,4.068955,18.55791,3.531494,1.042174,2.195341,.8031918,9.826538,-39.20441,-15.79386 
75.17,8.657622,20.97423,1.018676,-23.07133,4.42143,5.140627,8.41139,-45.28672,-11.69165 
75.18,12.4751,21.24696,-2.573313,-38.36322,3.993461,8.297648,4.379183,-49.73864,-4.955891 
75.18999,13.25029,19.99505,-2.676056,-40.6923,3.528244,10.71122,1.495892,-51.89299,-0.4427179 
75.2,11.70565,18.37792,4.657912,-30.63653,6.148804,11.98538,1.921611,-51.24953, 3.424002 
75.21,10.27676,16.88303,13.49552,-9.890533,10.16726,11.25593,5.921321,-48.42674, 11.50092 
75.22,10.07477,15.14965,13.73475,15.1684,12.85982,5.965068,14.95417,-43.81157, 17.27325 
75.23,9.602054,13.71151,9.638051,38.6687,13.12855,-.4739656,23.55404,-36.86908, 16.83853 
75.24,11.0912,15.05491,8.240653,56.35542,10.80272,-3.041029,24.68471,-29.41987, 12.56209 
75.25,13.7275,18.70689,2.313832,64.39708,1.973357,-4.360434,21.05772,-22.37338, 9.583555 
75.25999,12.94256,20.11629,-6.305293,61.12557,-15.36689,-7.361466,15.79535,-15.73961, 6.589522 
75.27,10.27701,16.41406,-9.236581,46.40889,-24.51047,-9.740044,11.88214,-11.40292,-0.4347185 
75.28,10.19551,11.11169,-6.023314,27.02604,-2.864292,-9.052594,11.22194,-7.566701,-6.641269 
75.29,11.86114,8.181907,.8156909,12.78432,28.55818,-2.750801,13.47977,-2.169343,-8.056416 
