日付,スポット名,緯度,経度,クリック数
2022/09/12,市谷亀岡八幡宮,35.69269837,139.7337663,3
2022/09/12,志賀直哉旧宅跡,35.71038919,139.7036612,3
2022/09/12,新宿区立林芙美子記念館,35.71576841,139.6841186,3
2022/09/12,新宿末廣亭,35.69123885,139.7059679,3
2022/09/12,有島武郎旧居跡,35.70236978,139.7229195,3
2022/09/12,東京オペラシティ アートギャラリー,35.68245499,139.6869296,3
2022/09/12,松井須磨子の墓,35.70304499,139.7271574,3
2022/09/12,柳湯,35.69899799,139.7265351,3
2022/09/12,滝沢馬琴終焉の地,35.67984927,139.7194058,3
2022/09/12,禿坂,35.69014963,139.713757,3
2022/09/12,草間彌生美術館,35.70335428,139.7265244,3
2022/09/12,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,3
2022/09/12,西念寺,35.68463797,139.7254407,3
2022/09/12,め乃惣,35.70181654,139.7398603,2
2022/09/12,万年湯,35.70084944,139.7035056,2
2022/09/12,三遊亭円朝旧居跡,35.68893841,139.7132528,2
2022/09/12,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/09/12,夏目漱石誕生の地,35.70569787,139.7203177,2
2022/09/12,市谷の杜 本と活字館,35.69609657,139.7317976,2
2022/09/12,帝国データバンク史料館,35.69091208,139.7291797,2
2022/09/12,斎藤茂吉終焉の地,35.68676425,139.7161067,2
2022/09/12,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,2
2022/09/12,木組み博物館,35.70792813,139.71726,2
2022/09/12,柏湯,35.70671282,139.6933293,2
2022/09/12,栄湯,35.72057237,139.6782339,2
2022/09/12,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/09/12,洋菓子店シュマーレ,35.7193137,139.6739799,2
2022/09/12,消防博物館,35.68816722,139.7199476,2
2022/09/12,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/09/12,皆中稲荷神社,35.70103677,139.699434,2
2022/09/12,矢来能楽堂,35.70287075,139.7325808,2
2022/09/12,福の湯,35.72174828,139.6948797,2
2022/09/12,稲荷鬼王神社,35.69775205,139.7053134,2
2022/09/12,聖徳記念絵画館,35.67873811,139.717657,2
2022/09/12,花園神社,35.69353487,139.7053349,2
2022/09/12,西向天神社,35.69627083,139.7112572,2
2022/09/12,赤城神社,35.70481794,139.7360301,2
2022/09/12,追分だんご本舗,35.69039797,139.7053993,2
2022/09/12,鏑木清方旧居跡,35.70328023,139.7313094,2
2022/09/12,雷電稲荷神社,35.68958759,139.7047985,2
2022/09/12,鰻坂,35.69680233,139.7357672,2
2022/09/12,鶴巻湯,35.70778003,139.7227532,2
2022/09/12,SOMPO美術館,35.69251103,139.6965426,1
2022/09/12,おとめ山公園,35.71768045,139.7016066,1
2022/09/12,中村屋サロン美術館,35.69177474,139.7021753,1
2022/09/12,亮朝院本堂,35.71200517,139.7136712,1
2022/09/12,地蔵坂,35.70128507,139.7387123,1
2022/09/12,大星湯,35.69448462,139.7173727,1
2022/09/12,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/09/12,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/09/12,山文,35.72189635,139.681769,1
2022/09/12,弁天湯,35.69540823,139.7148782,1
2022/09/12,文学座アトリエ,35.68351816,139.7191429,1
2022/09/12,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/09/12,新宿歴史博物館,35.68994921,139.7254086,1
2022/09/12,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/09/12,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/09/12,水道碑記,35.68747445,139.7151035,1
2022/09/12,永福寺,35.69811799,139.7125018,1
2022/09/12,泉鏡花旧居跡,35.70202128,139.7297591,1
2022/09/12,第三玉乃湯,35.70285332,139.7384763,1
2022/09/12,統計資料館,35.70012194,139.7152859,1
2022/09/12,美術愛住館,35.68833279,139.7187352,1
2022/09/12,薬王院,35.71814647,139.6972239,1
2022/09/12,西條八十旧居跡,35.6983968,139.6941394,1
2022/09/12,諏訪神社,35.70904324,139.7076738,1
2022/09/12,金泉湯,35.7099449,139.7123516,1
2022/09/12,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/09/12,馬水槽,35.6921712,139.701156,1
2022/09/12,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/09/13,矢来能楽堂,35.70287075,139.7325808,20
2022/09/13,鏑木清方旧居跡,35.70328023,139.7313094,20
2022/09/13,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,15
2022/09/13,天ぷら新宿つな八 総本店,35.69083366,139.703511,12
2022/09/13,平和祈念展示資料館,35.69140876,139.6925998,12
2022/09/13,大星湯,35.69448462,139.7173727,10
2022/09/13,花園神社,35.69353487,139.7053349,10
2022/09/13,福の湯,35.72174828,139.6948797,9
2022/09/13,馬水槽,35.6921712,139.701156,9
2022/09/13,SOMPO美術館,35.69251103,139.6965426,8
2022/09/13,追分だんご本舗,35.69039797,139.7053993,8
2022/09/13,中村屋サロン美術館,35.69177474,139.7021753,7
2022/09/13,亮朝院本堂,35.71200517,139.7136712,7
2022/09/13,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,7
2022/09/13,皆中稲荷神社,35.70103677,139.699434,7
2022/09/13,俳句文学館,35.70468726,139.695459,5
2022/09/13,成子天神社,35.69616627,139.6923852,5
2022/09/13,松の湯,35.71083348,139.6839416,5
2022/09/13,金沢浴場,35.7000653,139.7103077,5
2022/09/13,万年湯,35.70084944,139.7035056,4
2022/09/13,塩湯,35.68736553,139.7273666,4
2022/09/13,太宗寺,35.68985772,139.7093475,4
2022/09/13,帝国データバンク史料館,35.69091208,139.7291797,4
2022/09/13,新宿御苑,35.68895148,139.7065312,4
2022/09/13,新宿末廣亭,35.69123885,139.7059679,4
2022/09/13,柏湯,35.70671282,139.6933293,4
2022/09/13,稲荷鬼王神社,35.69775205,139.7053134,4
2022/09/13,西條八十旧居跡,35.6983968,139.6941394,4
2022/09/13,諏訪神社,35.70904324,139.7076738,4
2022/09/13,雷電稲荷神社,35.68958759,139.7047985,4
2022/09/13,鶴巻湯,35.70778003,139.7227532,4
2022/09/13,elm green coffee,35.70484844,139.7346354,3
2022/09/13,三の輪湯,35.7137213,139.682005,3
2022/09/13,佐藤美術館,35.68149201,139.7148514,3
2022/09/13,厳嶋神社,35.69756036,139.7132742,3
2022/09/13,合羽坂,35.69280729,139.7244591,3
2022/09/13,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,3
2022/09/13,小泉八雲終焉の地,35.69911561,139.7052866,3
2022/09/13,弁天湯,35.69540823,139.7148782,3
2022/09/13,栄湯,35.72057237,139.6782339,3
2022/09/13,永福寺,35.69811799,139.7125018,3
2022/09/13,田村虎蔵旧居跡,35.7041471,139.7400105,3
2022/09/13,竹の湯,35.70659956,139.7345924,3
2022/09/13,第三玉乃湯,35.70285332,139.7384763,3
2022/09/13,金泉湯,35.7099449,139.7123516,3
2022/09/13,高麗博物館,35.69847522,139.7036719,3
2022/09/13,鰻坂,35.69680233,139.7357672,3
2022/09/13,ゆ〜ザ中井,35.71609071,139.689011,2
2022/09/13,尾崎紅葉旧居跡,35.70131557,139.734925,2
2022/09/13,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/09/13,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/09/13,新宿御苑 楽羽亭,35.68587105,139.7071427,2
2022/09/13,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,2
2022/09/13,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/09/13,氷おばけ,35.69528624,139.7003299,2
2022/09/13,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/09/13,熱海湯,35.70055757,139.7405523,2
2022/09/13,西念寺,35.68463797,139.7254407,2
2022/09/13,赤城神社,35.70481794,139.7360301,2
2022/09/13,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,2
2022/09/13,め乃惣,35.70181654,139.7398603,1
2022/09/13,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/09/13,世界湯,35.71467517,139.6996003,1
2022/09/13,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/09/13,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/09/13,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/09/13,山文,35.72189635,139.681769,1
2022/09/13,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/09/13,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,1
2022/09/13,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/09/13,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/09/13,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/09/13,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/09/13,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/09/13,有島武郎旧居跡,35.70236978,139.7229195,1
2022/09/13,木組み博物館,35.70792813,139.71726,1
2022/09/13,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/09/13,東宝湯,35.69835324,139.7120619,1
2022/09/13,松井須磨子の墓,35.70304499,139.7271574,1
2022/09/13,永井荷風旧居跡,35.69533417,139.7169274,1
2022/09/13,洋菓子店シュマーレ,35.7193137,139.6739799,1
2022/09/13,消防博物館,35.68816722,139.7199476,1
2022/09/13,禿坂,35.69014963,139.713757,1
2022/09/13,統計資料館,35.70012194,139.7152859,1
2022/09/13,草間彌生美術館,35.70335428,139.7265244,1
2022/09/13,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,1
2022/09/13,薬王院,35.71814647,139.6972239,1
2022/09/13,西向天神社,35.69627083,139.7112572,1
2022/09/13,釣り文化資料館,35.6908293,139.7195023,1
2022/09/13,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/09/13,小笠原伯爵邸,35.69833581,139.7175229,1
2022/09/14,追分だんご本舗,35.69039797,139.7053993,43
2022/09/14,花園神社,35.69353487,139.7053349,26
2022/09/14,西迎寺,35.69128677,139.7208917,15
2022/09/14,雷電稲荷神社,35.68958759,139.7047985,15
2022/09/14,新宿末廣亭,35.69123885,139.7059679,14
2022/09/14,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,10
2022/09/14,天ぷら新宿つな八 総本店,35.69083366,139.703511,8
2022/09/14,小泉八雲旧居跡,35.69138698,139.7172332,8
2022/09/14,皆中稲荷神社,35.70103677,139.699434,8
2022/09/14,馬水槽,35.6921712,139.701156,8
2022/09/14,太宗寺,35.68985772,139.7093475,6
2022/09/14,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,5
2022/09/14,成子天神社,35.69616627,139.6923852,5
2022/09/14,禿坂,35.69014963,139.713757,5
2022/09/14,釣り文化資料館,35.6908293,139.7195023,5
2022/09/14,中村屋サロン美術館,35.69177474,139.7021753,4
2022/09/14,塩湯,35.68736553,139.7273666,4
2022/09/14,永福寺,35.69811799,139.7125018,4
2022/09/14,稲荷鬼王神社,35.69775205,139.7053134,4
2022/09/14,金沢浴場,35.7000653,139.7103077,4
2022/09/14,SOMPO美術館,35.69251103,139.6965426,3
2022/09/14,万年湯,35.70084944,139.7035056,3
2022/09/14,三遊亭円朝旧居跡,35.68893841,139.7132528,3
2022/09/14,大星湯,35.69448462,139.7173727,3
2022/09/14,文学座アトリエ,35.68351816,139.7191429,3
2022/09/14,斎藤茂吉終焉の地,35.68676425,139.7161067,3
2022/09/14,新宿御苑,35.68895148,139.7065312,3
2022/09/14,西條八十旧居跡,35.6983968,139.6941394,3
2022/09/14,ゆ〜ザ中井,35.71609071,139.689011,2
2022/09/14,三の輪湯,35.7137213,139.682005,2
2022/09/14,俳句文学館,35.70468726,139.695459,2
2022/09/14,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,2
2022/09/14,小泉八雲終焉の地,35.69911561,139.7052866,2
2022/09/14,平和祈念展示資料館,35.69140876,139.6925998,2
2022/09/14,東京おもちゃ美術館,35.68954838,139.7180754,2
2022/09/14,東福院,35.68604969,139.7236276,2
2022/09/14,柏湯,35.70671282,139.6933293,2
2022/09/14,氷おばけ,35.69528624,139.7003299,2
2022/09/14,永井荷風旧居跡,35.69533417,139.7169274,2
2022/09/14,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/09/14,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/09/14,矢来能楽堂,35.70287075,139.7325808,2
2022/09/14,竹の湯,35.70659956,139.7345924,2
2022/09/14,聖徳記念絵画館,35.67873811,139.717657,2
2022/09/14,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,2
2022/09/14,金泉湯,35.7099449,139.7123516,2
2022/09/14,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,2
2022/09/14,鏑木清方旧居跡,35.70328023,139.7313094,2
2022/09/14,高麗博物館,35.69847522,139.7036719,2
2022/09/14,小笠原伯爵邸,35.69833581,139.7175229,2
2022/09/14,おとめ山公園,35.71768045,139.7016066,1
2022/09/14,二葉亭四迷旧居跡,35.68452904,139.7282034,1
2022/09/14,亮朝院本堂,35.71200517,139.7136712,1
2022/09/14,佐藤美術館,35.68149201,139.7148514,1
2022/09/14,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/09/14,合羽坂,35.69280729,139.7244591,1
2022/09/14,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/09/14,宮城道雄記念館,35.69964274,139.736647,1
2022/09/14,尾崎紅葉旧居跡,35.70131557,139.734925,1
2022/09/14,山文,35.72189635,139.681769,1
2022/09/14,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/09/14,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/09/14,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/09/14,弁天湯,35.69540823,139.7148782,1
2022/09/14,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/09/14,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/09/14,新宿区立林芙美子記念館,35.71576841,139.6841186,1
2022/09/14,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/09/14,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/09/14,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/09/14,有島武郎旧居跡,35.70236978,139.7229195,1
2022/09/14,服部半蔵の墓,35.6847774,139.7252905,1
2022/09/14,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/09/14,松の湯,35.71083348,139.6839416,1
2022/09/14,柳湯,35.69899799,139.7265351,1
2022/09/14,栄湯,35.72057237,139.6782339,1
2022/09/14,水道碑記,35.68747445,139.7151035,1
2022/09/14,洋菓子店シュマーレ,35.7193137,139.6739799,1
2022/09/14,消防博物館,35.68816722,139.7199476,1
2022/09/14,福の湯,35.72174828,139.6948797,1
2022/09/14,経王寺,35.69925066,139.7253656,1
2022/09/14,統計資料館,35.70012194,139.7152859,1
2022/09/14,美術愛住館,35.68833279,139.7187352,1
2022/09/14,西向天神社,35.69627083,139.7112572,1
2022/09/14,西念寺,35.68463797,139.7254407,1
2022/09/14,諏訪神社,35.70904324,139.7076738,1
2022/09/14,鰻坂,35.69680233,139.7357672,1
2022/09/14,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/09/15,皆中稲荷神社,35.70103677,139.699434,13
2022/09/15,赤城神社,35.70481794,139.7360301,13
2022/09/15,万年湯,35.70084944,139.7035056,9
2022/09/15,elm green coffee,35.70484844,139.7346354,8
2022/09/15,稲荷鬼王神社,35.69775205,139.7053134,8
2022/09/15,花園神社,35.69353487,139.7053349,8
2022/09/15,新宿末廣亭,35.69123885,139.7059679,7
2022/09/15,田村虎蔵旧居跡,35.7041471,139.7400105,7
2022/09/15,金泉湯,35.7099449,139.7123516,7
2022/09/15,山文,35.72189635,139.681769,6
2022/09/15,栄湯,35.72057237,139.6782339,6
2022/09/15,水道碑記,35.68747445,139.7151035,6
2022/09/15,第三玉乃湯,35.70285332,139.7384763,6
2022/09/15,追分だんご本舗,35.69039797,139.7053993,6
2022/09/15,SOMPO美術館,35.69251103,139.6965426,5
2022/09/15,毘沙門天 善國寺,35.70152467,139.7394741,5
2022/09/15,め乃惣,35.70181654,139.7398603,4
2022/09/15,ゆ〜ザ中井,35.71609071,139.689011,4
2022/09/15,俳句文学館,35.70468726,139.695459,4
2022/09/15,夏目漱石終焉の地,35.70383346,139.7252691,4
2022/09/15,柏湯,35.70671282,139.6933293,4
2022/09/15,洋菓子店シュマーレ,35.7193137,139.6739799,4
2022/09/15,禿坂,35.69014963,139.713757,4
2022/09/15,統計資料館,35.70012194,139.7152859,4
2022/09/15,金沢浴場,35.7000653,139.7103077,4
2022/09/15,鏑木清方旧居跡,35.70328023,139.7313094,4
2022/09/15,亮朝院本堂,35.71200517,139.7136712,3
2022/09/15,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,3
2022/09/15,厳嶋神社,35.69756036,139.7132742,3
2022/09/15,天ぷら新宿つな八 総本店,35.69083366,139.703511,3
2022/09/15,平和祈念展示資料館,35.69140876,139.6925998,3
2022/09/15,弁天湯,35.69540823,139.7148782,3
2022/09/15,斎藤茂吉終焉の地,35.68676425,139.7161067,3
2022/09/15,新宿御苑,35.68895148,139.7065312,3
2022/09/15,木組み博物館,35.70792813,139.71726,3
2022/09/15,東京オペラシティ アートギャラリー,35.68245499,139.6869296,3
2022/09/15,滝沢馬琴終焉の地,35.67984927,139.7194058,3
2022/09/15,熱海湯,35.70055757,139.7405523,3
2022/09/15,福の湯,35.72174828,139.6948797,3
2022/09/15,竹の湯,35.70659956,139.7345924,3
2022/09/15,西向天神社,35.69627083,139.7112572,3
2022/09/15,諏訪神社,35.70904324,139.7076738,3
2022/09/15,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/09/15,三の輪湯,35.7137213,139.682005,2
2022/09/15,世界湯,35.71467517,139.6996003,2
2022/09/15,地蔵坂,35.70128507,139.7387123,2
2022/09/15,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,2
2022/09/15,夏目漱石誕生の地,35.70569787,139.7203177,2
2022/09/15,小泉八雲終焉の地,35.69911561,139.7052866,2
2022/09/15,尾崎紅葉旧居跡,35.70131557,139.734925,2
2022/09/15,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,2
2022/09/15,市谷の杜 本と活字館,35.69609657,139.7317976,2
2022/09/15,帝国データバンク史料館,35.69091208,139.7291797,2
2022/09/15,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/09/15,日本オリンピックミュージアム,35.67485111,139.7151625,2
2022/09/15,松の湯,35.71083348,139.6839416,2
2022/09/15,松井須磨子の墓,35.70304499,139.7271574,2
2022/09/15,氷おばけ,35.69528624,139.7003299,2
2022/09/15,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/09/15,法善寺,35.69661064,139.7125554,2
2022/09/15,矢来能楽堂,35.70287075,139.7325808,2
2022/09/15,薬王院,35.71814647,139.6972239,2
2022/09/15,馬水槽,35.6921712,139.701156,2
2022/09/15,高麗博物館,35.69847522,139.7036719,2
2022/09/15,鰻坂,35.69680233,139.7357672,2
2022/09/15,大久保の犬御用屋敷跡,35.69874968,139.7163266,2
2022/09/15,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/09/15,中村屋サロン美術館,35.69177474,139.7021753,1
2022/09/15,佐藤美術館,35.68149201,139.7148514,1
2022/09/15,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/09/15,太宗寺,35.68985772,139.7093475,1
2022/09/15,宮城道雄記念館,35.69964274,139.736647,1
2022/09/15,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/09/15,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/09/15,成子天神社,35.69616627,139.6923852,1
2022/09/15,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/09/15,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/09/15,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/09/15,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
