スポット名,カテゴリ,緯度,経度,地域,クリック数
服部半蔵の墓,史跡,139.7252905,35.6847774,静岡,2
福の湯,銭湯,139.6948797,35.72174828,岩手,2
福の湯,銭湯,139.6948797,35.72174828,群馬,2
福の湯,銭湯,139.6948797,35.72174828,新潟,2
福の湯,銭湯,139.6948797,35.72174828,広島,2
福の湯,銭湯,139.6948797,35.72174828,香川,2
福の湯,銭湯,139.6948797,35.72174828,愛媛,2
福の湯,銭湯,139.6948797,35.72174828,鹿児島,2
文学座アトリエ,史跡,139.7191429,35.68351816,山梨,2
文学座アトリエ,史跡,139.7191429,35.68351816,愛知,2
文学座アトリエ,史跡,139.7191429,35.68351816,奈良,2
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,奈良,2
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,福岡,2
弁天湯,銭湯,139.7148782,35.69540823,岩手,2
弁天湯,銭湯,139.7148782,35.69540823,茨城,2
弁天湯,銭湯,139.7148782,35.69540823,鳥取,2
弁天湯,銭湯,139.7148782,35.69540823,愛媛,2
法善寺,寺社,139.7125554,35.69661064,福島,2
法善寺,寺社,139.7125554,35.69661064,静岡,2
法善寺,寺社,139.7125554,35.69661064,三重,2
法善寺,寺社,139.7125554,35.69661064,奈良,2
法善寺,寺社,139.7125554,35.69661064,広島,2
法善寺,寺社,139.7125554,35.69661064,徳島,2
法善寺,寺社,139.7125554,35.69661064,福岡,2
法善寺,寺社,139.7125554,35.69661064,長崎,2
万年湯,銭湯,139.7035056,35.70084944,茨城,2
万年湯,銭湯,139.7035056,35.70084944,群馬,2
万年湯,銭湯,139.7035056,35.70084944,山梨,2
万年湯,銭湯,139.7035056,35.70084944,長野,2
万年湯,銭湯,139.7035056,35.70084944,静岡,2
万年湯,銭湯,139.7035056,35.70084944,三重,2
万年湯,銭湯,139.7035056,35.70084944,広島,2
万年湯,銭湯,139.7035056,35.70084944,鹿児島,2
木組み博物館,文化施設・博物館,139.71726,35.70792813,不明,2
木組み博物館,文化施設・博物館,139.71726,35.70792813,群馬,2
木組み博物館,文化施設・博物館,139.71726,35.70792813,静岡,2
木組み博物館,文化施設・博物館,139.71726,35.70792813,大阪,2
木組み博物館,文化施設・博物館,139.71726,35.70792813,島根,2
木組み博物館,文化施設・博物館,139.71726,35.70792813,岡山,2
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,不明,2
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,長野,2
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,三重,2
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,兵庫,2
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,香川,2
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,鹿児島,2
薬王院,寺社,139.6972239,35.71814647,秋田,2
薬王院,寺社,139.6972239,35.71814647,新潟,2
薬王院,寺社,139.6972239,35.71814647,岡山,2
薬王院,寺社,139.6972239,35.71814647,鹿児島,2
柳湯,銭湯,139.7265351,35.69899799,海外,2
柳湯,銭湯,139.7265351,35.69899799,青森,2
柳湯,銭湯,139.7265351,35.69899799,長野,2
柳湯,銭湯,139.7265351,35.69899799,広島,2
柳湯,銭湯,139.7265351,35.69899799,愛媛,2
柳湯,銭湯,139.7265351,35.69899799,佐賀,2
有島武郎旧居跡,史跡,139.7229195,35.70236978,岩手,2
有島武郎旧居跡,史跡,139.7229195,35.70236978,栃木,2
有島武郎旧居跡,史跡,139.7229195,35.70236978,山梨,2
有島武郎旧居跡,史跡,139.7229195,35.70236978,岐阜,2
有島武郎旧居跡,史跡,139.7229195,35.70236978,徳島,2
有島武郎旧居跡,史跡,139.7229195,35.70236978,香川,2
洋菓子店シュマーレ,飲食,139.6739799,35.7193137,栃木,2
洋菓子店シュマーレ,飲食,139.6739799,35.7193137,福井,2
洋菓子店シュマーレ,飲食,139.6739799,35.7193137,愛知,2
洋菓子店シュマーレ,飲食,139.6739799,35.7193137,京都,2
洋菓子店シュマーレ,飲食,139.6739799,35.7193137,大阪,2
洋菓子店シュマーレ,飲食,139.6739799,35.7193137,和歌山,2
雷電稲荷神社,寺社,139.7047985,35.68958759,岩手,2
雷電稲荷神社,寺社,139.7047985,35.68958759,長野,2
雷電稲荷神社,寺社,139.7047985,35.68958759,三重,2
雷電稲荷神社,寺社,139.7047985,35.68958759,大阪,2
雷電稲荷神社,寺社,139.7047985,35.68958759,宮崎,2
雷電稲荷神社,寺社,139.7047985,35.68958759,鹿児島,2
落合秋艸堂跡（會津八一旧居跡）,史跡,139.6914464,35.71862556,栃木,2
落合秋艸堂跡（會津八一旧居跡）,史跡,139.6914464,35.71862556,新潟,2
落合秋艸堂跡（會津八一旧居跡）,史跡,139.6914464,35.71862556,奈良,2
落合秋艸堂跡（會津八一旧居跡）,史跡,139.6914464,35.71862556,香川,2
落合秋艸堂跡（會津八一旧居跡）,史跡,139.6914464,35.71862556,愛媛,2
亮朝院本堂,史跡,139.7136712,35.71200517,岩手,2
亮朝院本堂,史跡,139.7136712,35.71200517,新潟,2
亮朝院本堂,史跡,139.7136712,35.71200517,奈良,2
亮朝院本堂,史跡,139.7136712,35.71200517,岡山,2
鈴木三重吉終焉の地（「赤い鳥」社跡）,史跡,139.7043371,35.69547793,群馬,2
鈴木三重吉終焉の地（「赤い鳥」社跡）,史跡,139.7043371,35.69547793,埼玉,2
鈴木三重吉終焉の地（「赤い鳥」社跡）,史跡,139.7043371,35.69547793,山梨,2
鈴木三重吉終焉の地（「赤い鳥」社跡）,史跡,139.7043371,35.69547793,静岡,2
鈴木三重吉終焉の地（「赤い鳥」社跡）,史跡,139.7043371,35.69547793,和歌山,2
鈴木三重吉終焉の地（「赤い鳥」社跡）,史跡,139.7043371,35.69547793,島根,2
鈴木三重吉終焉の地（「赤い鳥」社跡）,史跡,139.7043371,35.69547793,広島,2
鈴木三重吉終焉の地（「赤い鳥」社跡）,史跡,139.7043371,35.69547793,香川,2
elm green coffee,飲食,139.7346354,35.70484844,群馬,1
elm green coffee,飲食,139.7346354,35.70484844,埼玉,1
elm green coffee,飲食,139.7346354,35.70484844,静岡,1
elm green coffee,飲食,139.7346354,35.70484844,三重,1
elm green coffee,飲食,139.7346354,35.70484844,兵庫,1
elm green coffee,飲食,139.7346354,35.70484844,岡山,1
elm green coffee,飲食,139.7346354,35.70484844,福岡,1
elm green coffee,飲食,139.7346354,35.70484844,長崎,1
SOMPO美術館,文化施設・博物館,139.6965426,35.69251103,岩手,1
SOMPO美術館,文化施設・博物館,139.6965426,35.69251103,宮城,1
SOMPO美術館,文化施設・博物館,139.6965426,35.69251103,富山,1
SOMPO美術館,文化施設・博物館,139.6965426,35.69251103,長野,1
SOMPO美術館,文化施設・博物館,139.6965426,35.69251103,兵庫,1
SOMPO美術館,文化施設・博物館,139.6965426,35.69251103,福岡,1
おとめ山公園,史跡,139.7016066,35.71768045,青森,1
おとめ山公園,史跡,139.7016066,35.71768045,宮城,1
おとめ山公園,史跡,139.7016066,35.71768045,新潟,1
おとめ山公園,史跡,139.7016066,35.71768045,福井,1
おとめ山公園,史跡,139.7016066,35.71768045,大阪,1
おとめ山公園,史跡,139.7016066,35.71768045,和歌山,1
おとめ山公園,史跡,139.7016066,35.71768045,広島,1
おとめ山公園,史跡,139.7016066,35.71768045,愛媛,1
おとめ山公園,史跡,139.7016066,35.71768045,鹿児島,1
スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,飲食,139.7022557,35.69169196,和歌山,1
スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,飲食,139.7022557,35.69169196,岡山,1
スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,飲食,139.7022557,35.69169196,香川,1
スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,飲食,139.7022557,35.69169196,福岡,1
スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,飲食,139.7022557,35.69169196,宮崎,1
スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,飲食,139.7022557,35.69169196,鹿児島,1
め乃惣,飲食,139.7398603,35.70181654,宮城,1
め乃惣,飲食,139.7398603,35.70181654,福井,1
め乃惣,飲食,139.7398603,35.70181654,長野,1
め乃惣,飲食,139.7398603,35.70181654,三重,1
め乃惣,飲食,139.7398603,35.70181654,鳥取,1
め乃惣,飲食,139.7398603,35.70181654,長崎,1
ゆ〜ザ中井,銭湯,139.689011,35.71609071,福島,1
ゆ〜ザ中井,銭湯,139.689011,35.71609071,神奈川,1
ゆ〜ザ中井,銭湯,139.689011,35.71609071,山梨,1
ゆ〜ザ中井,銭湯,139.689011,35.71609071,愛知,1
ゆ〜ザ中井,銭湯,139.689011,35.71609071,三重,1
ゆ〜ザ中井,銭湯,139.689011,35.71609071,大阪,1
ゆ〜ザ中井,銭湯,139.689011,35.71609071,奈良,1
ゆ〜ザ中井,銭湯,139.689011,35.71609071,島根,1
ゆ〜ザ中井,銭湯,139.689011,35.71609071,鹿児島,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,海外,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,福井,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,山梨,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,長野,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,奈良,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,岡山,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,徳島,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,高知,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,鹿児島,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,海外,1
稲荷鬼王神社,寺社,139.7053134,35.69775205,海外,1
鰻坂,史跡,139.7357672,35.69680233,不明,1
鰻坂,史跡,139.7357672,35.69680233,海外,1
鰻坂,史跡,139.7357672,35.69680233,群馬,1
鰻坂,史跡,139.7357672,35.69680233,新潟,1
鰻坂,史跡,139.7357672,35.69680233,岐阜,1
鰻坂,史跡,139.7357672,35.69680233,島根,1
鰻坂,史跡,139.7357672,35.69680233,広島,1
栄湯,銭湯,139.6782339,35.72057237,岩手,1
栄湯,銭湯,139.6782339,35.72057237,山形,1
栄湯,銭湯,139.6782339,35.72057237,福井,1
栄湯,銭湯,139.6782339,35.72057237,山梨,1
栄湯,銭湯,139.6782339,35.72057237,愛知,1
栄湯,銭湯,139.6782339,35.72057237,三重,1
栄湯,銭湯,139.6782339,35.72057237,広島,1
栄湯,銭湯,139.6782339,35.72057237,徳島,1
栄湯,銭湯,139.6782339,35.72057237,鹿児島,1
永井荷風旧居跡,史跡,139.7169274,35.69533417,山形,1
永井荷風旧居跡,史跡,139.7169274,35.69533417,海外,1
永井荷風旧居跡,史跡,139.7169274,35.69533417,海外,1
永井荷風旧居跡,史跡,139.7169274,35.69533417,海外,1
永福寺,寺社,139.7125018,35.69811799,海外,1
永福寺,寺社,139.7125018,35.69811799,福島,1
永福寺,寺社,139.7125018,35.69811799,石川,1
永福寺,寺社,139.7125018,35.69811799,山梨,1
永福寺,寺社,139.7125018,35.69811799,長野,1
永福寺,寺社,139.7125018,35.69811799,兵庫,1
永福寺,寺社,139.7125018,35.69811799,岡山,1
永福寺,寺社,139.7125018,35.69811799,徳島,1
永福寺,寺社,139.7125018,35.69811799,香川,1
永福寺,寺社,139.7125018,35.69811799,長崎,1
永福寺,寺社,139.7125018,35.69811799,海外,1
永福寺,寺社,139.7125018,35.69811799,海外,1
永福寺,寺社,139.7125018,35.69811799,海外,1
永福寺,寺社,139.7125018,35.69811799,海外,1
塩湯,銭湯,139.7273666,35.68736553,群馬,1
塩湯,銭湯,139.7273666,35.68736553,福井,1
塩湯,銭湯,139.7273666,35.68736553,長野,1
塩湯,銭湯,139.7273666,35.68736553,静岡,1
塩湯,銭湯,139.7273666,35.68736553,和歌山,1
塩湯,銭湯,139.7273666,35.68736553,島根,1
塩湯,銭湯,139.7273666,35.68736553,長崎,1
塩湯,銭湯,139.7273666,35.68736553,宮崎,1
塩湯,銭湯,139.7273666,35.68736553,鹿児島,1
塩湯,銭湯,139.7273666,35.68736553,沖縄,1
夏目漱石終焉の地,史跡,139.7252691,35.70383346,宮城,1
夏目漱石終焉の地,史跡,139.7252691,35.70383346,茨城,1
夏目漱石終焉の地,史跡,139.7252691,35.70383346,愛知,1
夏目漱石終焉の地,史跡,139.7252691,35.70383346,長崎,1
夏目漱石終焉の地,史跡,139.7252691,35.70383346,鹿児島,1
夏目漱石誕生の地,史跡,139.7203177,35.70569787,青森,1
夏目漱石誕生の地,史跡,139.7203177,35.70569787,茨城,1
夏目漱石誕生の地,史跡,139.7203177,35.70569787,新潟,1
夏目漱石誕生の地,史跡,139.7203177,35.70569787,静岡,1
夏目漱石誕生の地,史跡,139.7203177,35.70569787,兵庫,1
夏目漱石誕生の地,史跡,139.7203177,35.70569787,和歌山,1
夏目漱石誕生の地,史跡,139.7203177,35.70569787,愛媛,1
夏目漱石誕生の地,史跡,139.7203177,35.70569787,長崎,1
夏目漱石誕生の地,史跡,139.7203177,35.70569787,鹿児島,1
夏目漱石誕生の地,史跡,139.7203177,35.70569787,沖縄,1
花園神社,寺社,139.7053349,35.69353487,福島,1
花園神社,寺社,139.7053349,35.69353487,和歌山,1
花園神社,寺社,139.7053349,35.69353487,山口,1
花園神社,寺社,139.7053349,35.69353487,徳島,1
花園神社,寺社,139.7053349,35.69353487,沖縄,1
花園神社,寺社,139.7053349,35.69353487,海外,1
花園神社,寺社,139.7053349,35.69353487,海外,1
皆中稲荷神社,寺社,139.699434,35.70103677,山形,1
皆中稲荷神社,寺社,139.699434,35.70103677,山梨,1
皆中稲荷神社,寺社,139.699434,35.70103677,静岡,1
皆中稲荷神社,寺社,139.699434,35.70103677,岡山,1
皆中稲荷神社,寺社,139.699434,35.70103677,鹿児島,1
皆中稲荷神社,寺社,139.699434,35.70103677,沖縄,1
皆中稲荷神社,寺社,139.699434,35.70103677,海外,1
皆中稲荷神社,寺社,139.699434,35.70103677,海外,1
宮城道雄記念館,文化施設・博物館,139.736647,35.69964274,茨城,1
宮城道雄記念館,文化施設・博物館,139.736647,35.69964274,長野,1
宮城道雄記念館,文化施設・博物館,139.736647,35.69964274,岐阜,1
宮城道雄記念館,文化施設・博物館,139.736647,35.69964274,愛知,1
宮城道雄記念館,文化施設・博物館,139.736647,35.69964274,兵庫,1
宮城道雄記念館,文化施設・博物館,139.736647,35.69964274,和歌山,1
宮城道雄記念館,文化施設・博物館,139.736647,35.69964274,鹿児島,1
金泉湯,銭湯,139.7123516,35.7099449,海外,1
金泉湯,銭湯,139.7123516,35.7099449,岩手,1
金泉湯,銭湯,139.7123516,35.7099449,茨城,1
金泉湯,銭湯,139.7123516,35.7099449,岐阜,1
金泉湯,銭湯,139.7123516,35.7099449,三重,1
金泉湯,銭湯,139.7123516,35.7099449,大阪,1
金泉湯,銭湯,139.7123516,35.7099449,鳥取,1
金泉湯,銭湯,139.7123516,35.7099449,島根,1
金泉湯,銭湯,139.7123516,35.7099449,岡山,1
金泉湯,銭湯,139.7123516,35.7099449,福岡,1
金泉湯,銭湯,139.7123516,35.7099449,鹿児島,1
金沢浴場,銭湯,139.7103077,35.7000653,海外,1
金沢浴場,銭湯,139.7103077,35.7000653,海外,1
金沢浴場,銭湯,139.7103077,35.7000653,海外,1
金沢浴場,銭湯,139.7103077,35.7000653,福島,1
金沢浴場,銭湯,139.7103077,35.7000653,石川,1
金沢浴場,銭湯,139.7103077,35.7000653,滋賀,1
金沢浴場,銭湯,139.7103077,35.7000653,奈良,1
金沢浴場,銭湯,139.7103077,35.7000653,山口,1
金沢浴場,銭湯,139.7103077,35.7000653,香川,1
金沢浴場,銭湯,139.7103077,35.7000653,熊本,1
金沢浴場,銭湯,139.7103077,35.7000653,沖縄,1
金沢浴場,銭湯,139.7103077,35.7000653,海外,1
金沢浴場,銭湯,139.7103077,35.7000653,海外,1
金沢浴場,銭湯,139.7103077,35.7000653,海外,1
金沢浴場,銭湯,139.7103077,35.7000653,海外,1
経王寺,寺社,139.7253656,35.69925066,海外,1
経王寺,寺社,139.7253656,35.69925066,青森,1
経王寺,寺社,139.7253656,35.69925066,岩手,1
経王寺,寺社,139.7253656,35.69925066,茨城,1
経王寺,寺社,139.7253656,35.69925066,兵庫,1
経王寺,寺社,139.7253656,35.69925066,岡山,1
経王寺,寺社,139.7253656,35.69925066,広島,1
経王寺,寺社,139.7253656,35.69925066,愛媛,1
厳嶋神社,寺社,139.7132742,35.69756036,青森,1
厳嶋神社,寺社,139.7132742,35.69756036,新潟,1
厳嶋神社,寺社,139.7132742,35.69756036,山梨,1
厳嶋神社,寺社,139.7132742,35.69756036,長野,1
厳嶋神社,寺社,139.7132742,35.69756036,大阪,1
厳嶋神社,寺社,139.7132742,35.69756036,鳥取,1
厳嶋神社,寺社,139.7132742,35.69756036,広島,1
厳嶋神社,寺社,139.7132742,35.69756036,徳島,1
厳嶋神社,寺社,139.7132742,35.69756036,沖縄,1
玄国寺,寺社,139.7070301,35.70913907,岩手,1
玄国寺,寺社,139.7070301,35.70913907,千葉,1
玄国寺,寺社,139.7070301,35.70913907,新潟,1
玄国寺,寺社,139.7070301,35.70913907,岐阜,1
玄国寺,寺社,139.7070301,35.70913907,兵庫,1
玄国寺,寺社,139.7070301,35.70913907,和歌山,1
玄国寺,寺社,139.7070301,35.70913907,岡山,1
玄国寺,寺社,139.7070301,35.70913907,広島,1
玄国寺,寺社,139.7070301,35.70913907,宮崎,1
高麗博物館,文化施設・博物館,139.7036719,35.69847522,海外,1
高麗博物館,文化施設・博物館,139.7036719,35.69847522,岩手,1
高麗博物館,文化施設・博物館,139.7036719,35.69847522,新潟,1
高麗博物館,文化施設・博物館,139.7036719,35.69847522,山梨,1
高麗博物館,文化施設・博物館,139.7036719,35.69847522,長野,1
高麗博物館,文化施設・博物館,139.7036719,35.69847522,岐阜,1
高麗博物館,文化施設・博物館,139.7036719,35.69847522,三重,1
高麗博物館,文化施設・博物館,139.7036719,35.69847522,兵庫,1
高麗博物館,文化施設・博物館,139.7036719,35.69847522,岡山,1
高麗博物館,文化施設・博物館,139.7036719,35.69847522,徳島,1
