2020/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
13,0.51,3,0.28,3.1,S,ESE,14,WNW,4.3,146,,
14,0.43,3,0.23,3.1,,ESE,20,NW,3.1,138,,
15,0.31,3,0.2,3.2,,ESE,15,NE,2.7,131,,
16,0.32,3,0.19,3.2,,ESE,15,NE,3.3,128,,
17,0.56,2.5,0.27,3.1,SE,SE,12,N,2.3,128,,
18,0.41,3.5,0.24,3.1,,ESE,6,N,2.4,130,,
19,0.45,3.5,0.27,3.2,S,SE,2,WSW,2.8,136,,
20,0.36,2.5,0.22,3,,NNW,4,ENE,3.5,149,,
21,0.48,2,0.28,2.8,E,W,16,NNW,4.1,161,,
22,0.38,3,0.18,2.7,,W,15,NNW,3.3,175,,
23,0.29,3,0.16,2.8,,W,11,N,2.9,184,,
24,0.27,3,0.14,2.8,,WSW,6,NNE,3.1,183,,
最大,0.95,3.5,0.54,3.2,最多,平均,20,最多,12.6,平均,平均,
平均,0.47,2.8,0.26,2.8,S,SE,4.9,SSW,5,140,,
2020/7/15,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.24,3,0.13,2.7,,ESE,12,NNE,4,174,,
2,0.31,4,0.14,2.9,,E,12,NNE,3.3,158,,
3,0.26,2,0.13,2.4,,SE,15,N,3.1,139,,
4,0.21,2.5,0.12,2.3,,ESE,16,NNE,3.2,122,,
5,0.41,4.5,0.18,2.5,,ESE,21,NNE,4.2,107,,
6,0.48,2,0.25,2.5,E,ESE,20,ENE,5,94,,
7,0.6,2.5,0.26,2.6,ESE,E,21,NE,4.1,91,,
8,0.37,2,0.22,2.5,,ENE,17,NE,1.7,96,,
9,0.37,2,0.19,2.6,,ENE,14,E,2.9,108,,
10,0.3,2.5,0.18,3.2,,E,12,E,2.3,121,,
11,0.3,2,0.19,3,,ENE,6,E,3.2,135,,
12,0.31,4.5,0.2,2.7,,E,10,SE,3.9,144,,
13,0.39,2.5,0.23,2.4,,SE,5,ESE,5.6,149,,
14,0.63,3,0.31,2.5,ENE,E,13,E,5.1,149,,
15,0.7,2,0.38,2.6,ESE,E,13,E,6.4,146,,
16,0.91,2.5,0.38,2.6,E,ESE,17,E,5.9,139,,
17,0.72,2,0.39,2.5,NE,ESE,13,ENE,7.4,132,,
18,0.78,3,0.42,2.7,SE,E,9,E,6.9,129,,
19,0.88,2.5,0.46,2.8,SE,E,13,ENE,8.2,129,,
20,0.89,2.5,0.44,2.7,ESE,ESE,16,ENE,9,134,,
21,0.73,3,0.45,2.9,N,E,14,ENE,8.1,144,,
22,0.66,2.5,0.41,2.7,E,ESE,12,NE,5.9,156,,
23,1.27,3.5,0.36,2.9,W,ESE,10,NNE,4.4,166,,
24,0.38,2.5,0.23,2.5,,SE,10,NNE,4.8,174,,
最大,1.27,4.5,0.46,3.2,最多,平均,21,最多,9,平均,平均,
平均,0.55,2.7,0.28,2.7,ESE,ESE,12.8,E,4.9,135,,
2020/7/16,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.3,2.5,0.17,2.4,,ESE,5,N,3.9,173,,
2,0.3,2.5,0.14,2.2,,ESE,8,NNE,4.2,165,,
3,0.27,2,0.13,2.4,,ESE,8,NNE,4,151,,
4,0.26,2,0.14,2.2,,ESE,11,NNE,3.6,132,,
5,0.32,2,0.18,2.5,,ESE,10,NNE,4.5,109,,
6,0.38,2.5,0.21,2.6,,E,7,NNE,4.2,91,,
7,0.45,2.5,0.19,2.5,,ESE,4,NE,4.5,79,,
8,0.46,4.5,0.22,2.8,,SSE,10,NNE,3.8,76,,
9,0.42,2.5,0.17,3.1,,ESE,12,NE,3.7,84,,
10,0.47,4.5,0.21,2.9,,E,8,ENE,2.5,98,,
11,0.39,2,0.22,2.6,,SE,9,ESE,1.7,114,,
12,0.36,3,0.19,2.8,,SW,5,ESE,2.6,132,,
13,0.3,3.5,0.17,2.8,,W,1,ESE,3.7,151,,
14,0.49,3,0.2,3,,WSW,8,ESE,3.9,162,,
15,0.36,2.5,0.22,2.8,,W,2,ESE,3.2,167,,
16,0.38,2.5,0.21,2.8,,E,5,E,3.1,162,,
17,0.61,3,0.22,2.6,,ESE,9,E,5.9,151,,
18,0.49,2,0.34,2.6,ENE,ESE,16,E,6.3,140,,
19,0.58,2.5,0.36,2.6,E,ESE,18,E,5.4,135,,
20,0.61,3,0.31,2.6,NNE,ESE,12,E,4.9,132,,
21,0.49,2.5,0.31,2.4,WNW,ESE,9,E,4.9,134,,
22,0.56,2.5,0.28,2.5,WSW,SE,13,E,4.4,141,,
23,0.53,2.5,0.28,2.5,SE,ESE,12,ENE,4.7,154,,
24,0.36,2,0.23,2.5,,SSW,3,ENE,4.7,164,,
最大,0.61,4.5,0.36,3.1,最多,平均,18,最多,6.3,平均,平均,
平均,0.42,2.7,0.22,2.6,,ESE,7.1,E,4.1,133,,
2020/7/17,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.32,2,0.18,2.3,,WSW,9,NE,3.7,171,,
2,0.3,2.5,0.16,2.4,,W,4,NNE,3.4,167,,
3,0.24,2.5,0.14,2.1,,SSW,3,NNE,4,160,,
4,0.31,2,0.16,2.3,,ESE,7,NNE,3.4,144,,
5,0.52,2.5,0.18,2.5,,ESE,10,NE,4.2,121,,
6,0.42,2.5,0.21,2.5,,ESE,5,NNE,3.8,93,,
7,0.54,2,0.23,2.6,,E,8,NNE,3.2,69,,
8,0.39,3,0.22,2.9,,S,6,NNE,4.7,57,,
9,0.31,2.5,0.18,2.7,,ENE,7,NNE,3.7,54,,
10,,,,,,,,NNE,4.2,63,,
11,,,,,,,,NNE,5.6,82,,
12,,,,,,,,N,3.7,107,,
13,,,,,,,,N,3.4,133,,
14,0.45,3,0.21,3,,W,14,NNE,4,156,,
15,0.57,1.5,0.25,2.7,N,W,5,NNE,3.1,168,,
16,0.49,2,0.24,2.7,,S,2,NE,4.3,170,,
17,0.37,2.5,0.22,2.5,,E,12,NE,4.7,162,,
18,0.4,2,0.23,2.7,,ESE,16,NNE,3.9,149,,
19,0.34,2.5,0.19,2.6,,ESE,17,NE,4.3,138,,
20,0.3,2,0.17,2.5,,SE,11,NNE,3.5,129,,
21,0.25,2.5,0.14,2.4,,SE,14,N,2.3,126,,
22,0.27,2.5,0.14,2.3,,SE,13,NE,2.3,130,,
23,0.29,3.5,0.16,2.9,,SE,10,N,2.2,136,,
24,0.26,3,0.13,2.7,,S,3,N,2,151,,
最大,0.57,3.5,0.25,3,最多,平均,17,最多,5.6,平均,平均,
平均,0.37,2.4,0.19,2.6,,SE,5.2,NNE,3.7,127,,
2020/7/18,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.17,2,0.09,2.7,,SE,3,NNE,3.1,164,,
2,0.19,5.5,0.1,2.6,,SE,3,NE,4,172,,
3,0.22,2.5,0.12,2.8,,E,7,NNE,2.5,171,,
4,0.19,1.5,0.1,2.3,,ESE,10,NNE,3.1,158,,
5,0.35,3.5,0.15,2.8,,ESE,13,NNE,2.2,132,,
6,0.49,2.5,0.17,2.6,,SE,7,ENE,4.8,106,,
7,0.32,2,0.18,2.5,,SE,9,NNE,3.6,77,,
8,0.41,2.5,0.23,2.6,,E,14,N,2.5,51,,
9,0.3,2,0.16,2.6,,ESE,5,NNW,3.6,35,,
10,0.28,2.5,0.16,2.7,,ENE,5,NE,4.6,38,,
11,0.54,4.5,0.23,3.1,,ESE,4,NNE,3.2,52,,
12,0.29,5,0.17,3.1,,ENE,6,NE,4.8,80,,
13,0.36,4,0.18,2.9,,SE,4,NNE,2.9,112,,
14,0.33,3,0.21,3.3,,WSW,7,NNE,2.4,142,,
15,0.45,3,0.22,2.8,,W,10,N,1.8,165,,
16,0.52,2.5,0.29,2.9,SE,SW,10,NNW,1.3,180,,
17,0.54,2,0.23,2.8,,SSW,5,E,1.6,180,,
18,0.4,3.5,0.21,3.1,,ESE,8,SSE,1,168,,
19,0.26,2.5,0.15,2.7,,ESE,11,S,0.5,151,,
20,0.28,4,0.14,2.9,,SE,15,S,1,135,,
21,0.32,3,0.17,2.9,,ESE,14,S,1.9,124,,
22,0.28,3,0.15,3,,E,8,N,1.2,123,,
23,0.3,3.5,0.14,2.7,,ENE,6,WSW,2.7,130,,
24,0.14,1.5,0.09,2.4,,ENE,8,SW,2.5,143,,
最大,0.54,5.5,0.29,3.3,最多,平均,15,最多,4.8,平均,平均,
平均,0.33,3,0.17,2.8,,ESE,5.5,NNE,2.6,125,,
2020/7/19,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.16,1.5,0.09,2.4,,ESE,7,NNE,1.2,160,,
2,0.14,2.5,0.09,2.6,,SSE,9,ENE,1.4,174,,
3,0.16,3,0.09,2.6,,SE,7,N,1.6,182,,
4,0.22,2.5,0.1,2.6,,ESE,4,NNE,1,177,,
5,0.33,3,0.14,2.7,,ESE,7,NE,0.6,159,,
6,0.33,3,0.15,2.6,,ESE,10,ENE,1.8,131,,
7,0.31,2.5,0.16,2.5,,ESE,15,WNW,3.7,97,,
8,0.43,2.5,0.24,2.8,,ESE,13,,0.1,64,,
9,0.38,3,0.19,2.8,,ESE,14,NW,1.3,35,,
10,0.3,2.5,0.17,2.8,,ESE,14,S,4.9,23,,
11,0.41,1.5,0.21,2,,ENE,10,S,8.3,33,,
12,0.55,2,0.31,2.1,NNE,ENE,5,S,11.4,59,,
13,0.88,3,0.51,2.7,SE,N,6,S,13.2,96,,
14,0.92,2,0.53,2.6,NW,WNW,6,S,12.6,131,,
15,0.75,2.5,0.41,2.6,SE,NE,1,S,9.8,160,,
16,0.76,2.5,0.38,2.4,SSE,SW,2,S,10.1,179,,
17,0.77,3,0.34,2.5,S,E,2,S,9.5,187,,
18,0.41,4,0.22,2.6,,E,11,S,6.3,185,,
19,0.38,3,0.21,2.8,,E,12,S,5,171,,
20,0.41,3.5,0.22,2.9,,ESE,15,S,4.9,150,,
21,0.32,2,0.18,2.7,,ESE,14,SSE,3.7,131,,
22,0.35,3.5,0.16,2.8,,ESE,13,SE,3.1,120,,
23,0.39,4,0.16,2.5,,ESE,12,ESE,1.7,119,,
24,0.22,1.5,0.12,2.4,,ESE,12,SE,1.5,129,,
最大,0.92,4,0.53,2.9,最多,平均,15,最多,13.2,平均,平均,
平均,0.43,2.7,0.22,2.6,SE,ESE,7.9,S,4.9,127,,
2020/7/20,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.19,1.5,0.11,2.3,,ESE,13,E,1.2,147,,
2,0.23,2.5,0.11,2.5,,ESE,14,NNE,1.2,168,,
3,0.22,2,0.09,2.4,,ESE,16,E,1.8,184,,
4,0.19,2.5,0.09,2.3,,ESE,11,SSW,1.4,189,,
5,0.35,3.5,0.15,3.1,,SSE,9,E,1,179,,
6,0.37,2,0.18,2.5,,SE,10,WSW,1.1,155,,
7,0.37,2.5,0.21,2.7,,SE,18,NE,1.3,119,,
8,0.38,3.5,0.23,3.1,,ESE,24,NNE,1.5,79,,
9,0.22,3,0.14,2.9,,ESE,18,NE,2.4,43,,
10,0.41,3,0.18,3,,SSE,9,ESE,3.4,20,,
11,0.31,3.5,0.17,2.9,,WSW,4,SE,3.3,17,,
12,0.32,2,0.19,3.1,,NNW,13,ESE,4.6,35,,
13,0.47,3,0.22,2.7,,NW,8,ESE,3,65,,
14,0.43,2.5,0.22,3,,N,6,ESE,3.5,101,,
15,0.54,2.5,0.26,2.9,E,NW,2,ENE,2.5,139,,
16,0.49,3,0.25,3,ESE,W,2,E,3.9,174,,
17,0.84,2,0.34,2.5,NW,NNW,3,SE,5.8,194,,
18,0.49,2.5,0.28,2.4,SSW,SE,6,S,6.9,198,,
19,0.34,2.5,0.23,2.4,,ESE,15,S,5,186,,
20,0.48,3,0.23,3,,ESE,20,SSE,4.7,165,,
21,0.26,2,0.16,2.5,,ESE,21,SE,4,140,,
22,0.48,2,0.24,2.4,,SE,9,ESE,4.6,124,,
23,0.36,2.5,0.22,2.4,,ESE,7,NE,4.9,116,,
24,0.36,2.5,0.18,2.3,,E,10,ENE,4.4,120,,
最大,0.84,3.5,0.34,3.1,最多,平均,24,最多,6.9,平均,平均,
平均,0.38,2.6,0.2,2.7,,ESE,8,ESE,3.2,127,,
2020/7/21,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.26,2,0.15,2.3,,NE,8,ENE,4.2,135,,
2,0.32,2,0.16,2.2,,NE,5,E,1.9,157,,
3,0.23,2,0.12,2.2,,SE,5,ENE,3.3,177,,
4,0.22,2,0.13,2.4,,E,4,ENE,1.6,193,,
5,0.36,3,0.17,2.6,,ESE,7,ENE,3.9,196,,
6,0.34,2,0.17,2.3,,ESE,11,NNE,2.2,180,,
7,0.39,3,0.21,3.1,,SE,15,ENE,2.2,150,,
8,0.46,3,0.21,3,,ESE,19,ENE,3.2,109,,
9,0.37,2.5,0.19,3.1,,SE,22,E,3.4,64,,
10,0.34,3.5,0.18,3,,S,8,E,2,28,,
11,0.35,2.5,0.22,3,,S,4,E,0.7,8,,
12,0.3,3,0.18,2.6,,SE,6,E,1.2,9,,
13,0.33,2.5,0.16,2.8,,S,4,SE,2.3,34,,
14,0.36,3,0.18,2.9,,W,15,SSE,4.9,72,,
15,0.36,2,0.21,2.5,,NNW,9,S,5.6,114,,
16,0.45,2,0.25,2.2,WSW,W,5,S,8.1,153,,
17,0.6,2.5,0.29,2.4,SE,WNW,14,S,5.7,182,,
18,0.41,2,0.24,2.4,,W,13,S,5.9,198,,
19,0.33,2.5,0.21,2.3,,W,12,S,6.3,198,,
20,0.39,3,0.19,2.8,,S,5,SSW,6.3,180,,
21,0.35,1.5,0.19,2.4,,SE,10,S,6.6,153,,
22,0.33,3,0.17,2.2,,ESE,12,S,5.4,126,,
23,0.44,3,0.2,2.3,,SSE,8,S,5.3,112,,
24,0.34,1.5,0.19,1.9,,WNW,7,S,7.2,109,,
最大,0.6,3.5,0.29,3.1,最多,平均,22,最多,8.1,平均,平均,
平均,0.36,2.5,0.19,2.5,,SSE,3,S,4.1,127,,
2020/7/22,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.37,2,0.21,2.1,,WNW,8,S,6.8,121,,
2,0.44,2.5,0.26,2.2,W,WSW,6,S,7,143,,
3,0.54,2,0.27,2.1,N,NW,10,S,7.5,166,,
4,0.43,2,0.23,2.2,,WNW,9,S,6.5,185,,
5,0.46,2,0.25,2.4,NE,W,12,S,6.4,197,,
6,1.01,2.5,0.24,2.4,,W,8,S,5.8,195,,
7,0.5,2.5,0.24,2.5,,WNW,7,S,6,175,,
8,0.48,2,0.26,2.5,NE,ENE,4,S,5.4,140,,
9,0.35,2.5,0.22,2.7,,ESE,16,S,4.9,97,,
10,0.37,2,0.2,2.4,,ESE,13,S,5.6,53,,
11,0.43,2,0.26,2.4,ESE,SE,5,S,6.7,18,,
12,0.44,1.5,0.24,2.5,,SSW,1,S,5.9,3,,
13,0.55,2.5,0.2,2.6,,WNW,6,SSE,4.1,16,,
14,0.45,2,0.24,2.7,,WNW,5,S,7.8,45,,
15,0.67,2.5,0.37,2.5,E,W,8,S,8.8,87,,
16,0.88,2.5,0.42,2.5,SSE,W,4,S,8.6,128,,
17,0.68,2.5,0.37,2.6,SSE,W,17,S,8.1,165,,
18,0.72,2.5,0.4,2.6,SSW,W,13,S,8.2,193,,
19,0.55,3,0.32,2.5,SE,WSW,7,S,6.5,202,,
20,0.53,3,0.3,2.7,NNE,S,3,S,5.9,194,,
21,0.41,2.5,0.25,2.6,SSW,ESE,7,S,4.2,171,,
22,0.37,3,0.21,2.6,,E,13,S,4.7,144,,
23,0.39,2,0.18,2.5,,E,15,SSE,5.4,121,,
24,0.35,1.5,0.18,2.3,,ESE,14,SSE,4.8,109,,
最大,1.01,3,0.42,2.7,最多,平均,17,最多,8.8,平均,平均,
平均,0.52,2.3,0.26,2.5,SSW,WSW,1.4,S,6.3,128,,
2020/7/23,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.28,3.5,0.15,2.4,,ESE,14,SSE,2,111,,
2,0.43,2.5,0.16,3,,ESE,5,NE,2.8,126,,
3,0.17,2.5,0.1,2.5,,ESE,13,WNW,2.9,145,,
4,0.37,3,0.13,2.5,,E,11,NNE,1.3,171,,
5,0.27,2.5,0.13,3.1,,ESE,9,NNE,2.9,193,,
6,0.35,3,0.14,2.9,,ESE,8,NNE,2.8,201,,
7,0.43,2,0.22,2.5,,SE,5,ENE,5,194,,
8,0.46,2.5,0.25,2.8,WNW,ESE,17,ENE,3.7,166,,
9,0.35,2.5,0.2,3,,ESE,12,ENE,3.6,130,,
10,0.25,2,0.16,2.8,,SSE,4,NNE,3.7,86,,
11,0.24,4.5,0.14,3.1,,WNW,9,NNW,4.1,48,,
12,0.22,2,0.12,2.8,,WSW,7,N,3.3,19,,
13,0.25,2.5,0.12,2.7,,W,8,N,2.8,10,,
14,0.31,2.5,0.16,2.8,,N,7,NNE,2.7,27,,
15,0.34,3,0.21,2.7,,N,4,NNE,1.9,57,,
16,0.44,2.5,0.21,2.7,,NW,4,NNW,2.9,99,,
17,0.33,3,0.2,2.7,,WNW,8,N,2.1,142,,
18,0.41,3,0.19,2.9,,W,22,NNE,2.6,176,,
19,0.28,3,0.16,2.9,,W,18,NNE,2.3,195,,
20,0.3,2.5,0.16,2.6,,W,12,SSE,0.7,195,,
21,0.56,2,0.15,2.4,,W,8,NW,0.9,180,,
22,0.42,4,0.18,3,,ESE,3,SW,0.5,157,,
23,0.38,3,0.17,2.8,,ENE,1,SW,1.8,133,,
24,0.19,3.5,0.11,2.7,,NNW,7,SW,0.9,111,,
最大,0.56,4.5,0.25,3.1,最多,平均,22,最多,5,平均,平均,
平均,0.33,2.8,0.16,2.8,,SSW,0.6,NNE,2.5,128,,
2020/7/24,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.17,3.5,0.1,3,,NNW,3,SSW,0.5,101,,
2,0.13,2.5,0.07,2.7,,W,1,SSE,1.6,104,,
3,0.14,3.5,0.08,2.5,,WNW,2,S,1.4,120,,
4,0.14,3.5,0.07,2.6,,S,4,S,2.8,146,,
5,0.43,2.5,0.14,2.8,,W,8,S,2.6,173,,
6,0.27,2.5,0.15,2.5,,W,12,S,1.6,194,,
7,0.35,2,0.18,2.4,,W,8,SE,0.5,199,,
8,0.51,3.5,0.28,3.2,SSW,SSE,2,ENE,1,186,,
9,0.32,2.5,0.18,2.5,,ESE,12,ENE,1.4,156,,
10,0.61,3,0.22,2.8,,ESE,22,ENE,2.3,116,,
11,0.37,2,0.22,2.8,,SE,15,ESE,2,77,,
12,0.43,3,0.16,2.6,,SSE,1,E,2.5,45,,
13,0.31,3.5,0.17,3.1,,SSE,7,E,1.9,27,,
14,0.4,2.5,0.2,2.7,,ESE,10,SE,1.4,26,,
15,0.5,2.5,0.2,3,,ESE,8,SSE,3.3,44,,
16,0.48,3,0.23,2.7,,NNE,4,SSE,4.7,79,,
17,0.57,2.5,0.22,2.7,,NW,8,SSE,4.9,119,,
18,0.47,3,0.22,2.6,,W,20,S,5.8,155,,
19,0.35,1.5,0.2,2.4,,WNW,13,S,5.4,183,,
20,0.37,2,0.21,2.7,,WNW,12,SSE,3.9,193,,
21,0.35,3,0.16,2.5,,W,2,S,2.8,187,,
22,0.21,3,0.13,2.6,,E,6,SSE,3.4,166,,
23,0.33,3,0.16,2.6,,ESE,9,S,4.6,141,,
24,0.28,1.5,0.13,2.2,,ESE,16,S,3.5,112,,
最大,0.61,3.5,0.28,3.2,最多,平均,22,最多,5.8,平均,平均,
平均,0.35,2.7,0.17,2.7,,SSE,1.1,S,2.7,127,,
2020/7/25,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.21,3,0.12,2.6,,SSE,14,S,2.9,92,,
2,0.52,2.5,0.15,2.6,,ESE,6,S,2.8,88,,
3,0.19,3.5,0.11,2.4,,SE,7,S,5,102,,
4,0.31,2,0.17,2,,SSE,2,S,6,122,,
5,0.38,2.5,0.17,2.5,,SSW,4,SSW,2,144,,
6,0.27,2,0.15,2.5,,WNW,9,NW,1.5,165,,
7,0.32,3,0.19,2.9,,W,11,ESE,1.8,184,,
8,0.47,2.5,0.24,2.6,,W,5,S,4.7,187,,
9,0.32,2.5,0.18,2.4,,W,10,S,6,170,,
10,0.47,1.5,0.25,2.3,SSE,NE,2,SSE,7.4,146,,
11,0.47,2,0.25,2.4,SW,ESE,16,SSE,7.6,111,,
12,0.72,3,0.3,2.2,NNE,SE,10,SSW,8.8,76,,
13,0.54,3.5,0.29,2.5,E,ESE,16,SSW,7,50,,
14,0.4,2.5,0.24,2.9,,SE,7,S,4.5,40,,
15,0.41,3,0.26,2.9,NW,ENE,4,S,8.7,50,,
16,0.4,3,0.25,2.7,NE,E,8,S,4.2,71,,
17,0.43,2.5,0.25,2.7,SSW,ENE,3,S,4.3,100,,
18,0.79,3,0.3,2.8,ESE,NNW,3,S,6.9,135,,
19,0.9,2.5,0.4,2.6,ENE,W,4,S,6.1,165,,
20,0.64,3,0.34,2.6,SSE,SW,7,S,8.1,186,,
21,0.6,3,0.3,2.7,SSW,WSW,5,SSW,6.7,189,,
22,0.63,3.5,0.33,2.7,SSE,S,4,S,6.6,179,,
23,0.67,2.5,0.35,2.7,SE,ENE,2,SSW,9,155,,
24,0.6,2.5,0.31,2.6,SSW,ESE,12,S,7.9,125,,
最大,0.9,3.5,0.4,2.9,最多,平均,16,最多,9,平均,平均,
平均,0.49,2.7,0.25,2.6,SSW,SE,2.7,S,5.7,126,,
2020/7/26,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.54,2.5,0.28,2.5,SW,ESE,12,S,6.2,101,,
2,0.58,2.5,0.35,2.3,SE,E,10,S,7.1,87,,
3,0.5,2.5,0.25,2.3,SSW,ESE,13,S,7.3,87,,
4,0.44,2.5,0.26,2.4,NE,ESE,11,SSW,7,100,,
5,0.5,2.5,0.22,2.4,,E,11,SE,4,116,,
6,0.41,2.5,0.2,2.5,,ESE,16,ESE,1.9,135,,
7,0.52,2.5,0.27,2.6,NW,ESE,15,S,7.9,158,,
8,0.5,3,0.31,2.9,ESE,SE,5,SSE,5.9,169,,
9,0.48,1.5,0.24,2.4,,SE,4,S,5.8,169,,
10,0.31,3,0.18,2.7,,SE,5,SSE,3.3,157,,
11,0.65,6,0.3,3.2,E,ESE,12,S,5.7,134,,
12,0.47,2,0.27,2.2,NNW,ESE,23,S,7,107,,
13,0.62,2,0.33,2.3,WSW,ESE,25,S,9.5,83,,
14,,,,,,,,,,63,,
15,,,,,,,,,,56,,
16,,,,,,,,,,63,,
17,,,,,,,,,,90,,
18,,,,,,,,,,120,,
19,,,,,,,,,,152,,
20,,,,,,,,,,174,,
21,,,,,,,,,,185,,
22,,,,,,,,,,180,,
23,,,,,,,,,,164,,
24,,,,,,,,,,138,,
最大,0.65,6,0.35,3.2,最多,平均,25,最多,9.5,平均,平均,
平均,0.5,2.7,0.27,2.5,,ESE,12.3,S,6,125,,
2020/7/27,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,114,,
2,,,,,,,,,,94,,
3,,,,,,,,,,82,,
4,,,,,,,,,,83,,
5,,,,,,,,,,90,,
6,,,,,,,,,,108,,
7,,,,,,,,,,126,,
8,,,,,,,,,,146,,
9,,,,,,,,,,158,,
10,,,,,,,,,,161,,
11,,,,,,,,,,150,,
12,,,,,,,,,,134,,
13,,,,,,,,,,115,,
14,0.78,2.5,0.36,2.5,ENE,E,11,S,8.9,97,,
15,0.73,4,0.35,2.8,NNE,ESE,9,S,7.8,82,,
16,0.55,2,0.28,2.4,WNW,SE,8,SSW,8.2,83,,
17,0.67,2.5,0.36,2.5,NE,E,4,S,8.3,93,,
18,0.48,2,0.26,2.4,NW,N,5,S,6.8,114,,
19,0.5,2,0.31,2.3,NE,N,9,S,9.7,137,,
20,0.49,3.5,0.29,2.9,S,W,3,S,4.9,160,,
21,0.37,3,0.23,2.6,,S,2,S,5.3,175,,
22,0.45,2.5,0.2,2.6,,E,6,S,4.5,181,,
23,0.38,2.5,0.21,2.8,,E,12,WSW,3.1,174,,
24,0.31,3.5,0.19,2.8,,ESE,14,WSW,4.2,157,,
最大,0.78,4,0.36,2.9,最多,平均,14,最多,9.7,平均,平均,
平均,0.52,2.7,0.28,2.6,NE,E,5.3,S,6.5,126,,
2020/7/28,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.24,2.5,0.17,2.8,,SE,9,W,3.4,133,,
2,0.26,2,0.13,2.6,,ESE,16,WSW,3.3,108,,
3,0.2,3,0.11,2.5,,ESE,12,WSW,4.1,91,,
4,0.28,3,0.16,2.9,,ESE,12,WSW,2.2,79,,
5,0.38,2.5,0.16,3,,E,18,SW,4.3,77,,
6,0.31,2.5,0.17,2.8,,E,13,SSE,1,84,,
7,0.44,3.5,0.21,2.6,,E,10,S,4.8,97,,
8,0.61,2.5,0.26,2.6,SW,ESE,8,SSW,7.4,116,,
9,0.63,1.5,0.36,2.2,S,SE,3,SW,9.4,135,,
10,0.67,2,0.38,2.2,SSE,ESE,1,SW,11.2,148,,
11,0.58,2,0.31,2.3,ENE,SW,3,SSW,9.8,151,,
12,0.61,4,0.34,2.3,SSE,SE,3,SSW,10.7,149,,
13,0.76,2.5,0.39,2.3,SE,ESE,4,SW,8.1,141,,
14,0.92,2,0.38,2.3,ESE,SSW,2,SW,10.3,131,,
15,0.73,2.5,0.33,2.4,ESE,W,5,SW,9.2,119,,
16,0.71,2,0.35,2.2,NW,NW,8,SSW,9,113,,
17,0.48,1.5,0.31,2.3,E,WNW,4,SSW,8.3,112,,
18,0.52,2.5,0.26,2.3,SE,NW,5,SW,6.5,117,,
19,0.43,2,0.25,2.5,SSE,NW,4,SW,7,131,,
