2021/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
17,0.46,3,0.25,2.9,W,SW,2,ENE,4.1,176,,
18,0.45,2.5,0.25,3.5,SSW,SW,3,E,3.5,170,,
19,0.28,3.5,0.17,2.8,,SE,5,E,4.2,155,,
20,0.31,2,0.2,2.3,,E,5,E,4.4,139,,
21,0.38,2.5,0.22,2.2,,ESE,9,ENE,4.6,121,,
22,0.33,2,0.21,2.3,,ESE,11,NE,3.9,112,,
23,0.49,2.5,0.22,2.5,,ESE,10,NE,3.8,115,,
24,0.37,2,0.18,2.3,,ENE,4,NNE,2.5,126,,
最大,0.49,4,0.25,3.5,最多,平均,19,最多,5.6,平均,平均,
平均,0.35,2.5,0.19,2.6,,ESE,3.1,ENE,3.7,118,,
2021/7/9,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.33,2,0.19,2.4,,ENE,7,NNE,2.2,143,,
2,0.3,2.5,0.14,2.4,,ENE,6,NNE,2.6,159,,
3,0.18,2,0.11,2.2,,E,2,NNE,2.4,173,,
4,0.5,3,0.14,2.8,,SE,3,NNE,1.4,173,,
5,0.46,4,0.2,3.3,,SSE,4,N,1.8,162,,
6,0.22,3.5,0.12,2.8,,SE,5,NNE,2.1,142,,
7,0.5,3,0.21,2.8,,ESE,7,NNE,2.4,110,,
8,0.36,2.5,0.18,2.7,,SE,15,NNE,2.5,71,,
9,0.26,3,0.16,3.2,,ESE,17,NNE,1.7,40,,
10,0.39,2,0.14,2.7,,ESE,3,N,1.6,19,,
11,0.24,3,0.14,3,,W,5,N,1.8,16,,
12,0.29,3.5,0.17,3.1,,WNW,10,N,1.6,35,,
13,0.29,2.5,0.16,2.8,,NW,9,N,0.8,65,,
14,0.35,2.5,0.18,3,,W,13,N,2.4,101,,
15,0.37,3,0.19,3.4,,W,16,NNW,1.3,136,,
16,0.27,2,0.17,2.7,,W,17,N,1.1,164,,
17,1.12,2.5,0.3,3.2,NW,W,14,NNE,0.7,180,,
18,0.43,3,0.22,3.2,,W,11,SE,1.3,181,,
19,0.38,4,0.2,3.2,,ENE,1,SE,1.4,168,,
20,0.37,3,0.13,3,,WSW,2,S,4.8,151,,
21,0.3,2.5,0.14,2.8,,N,3,S,3.6,131,,
22,0.17,3,0.12,2.8,,NW,6,S,2.6,116,,
23,0.34,4.5,0.15,2.8,,W,5,WSW,2.2,113,,
24,0.25,3.5,0.13,3.2,,WNW,7,WSW,2.9,120,,
最大,1.12,4.5,0.3,3.4,最多,平均,17,最多,4.8,平均,平均,
平均,0.36,2.9,0.17,2.9,,W,2.2,NNE,2.1,120,,
2021/7/10,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.22,3,0.12,2.9,,W,6,SW,2.4,135,,
2,0.16,1.5,0.08,2.5,,WSW,4,NW,0.7,154,,
3,0.26,3,0.11,3,,WNW,8,WNW,0.4,172,,
4,0.21,3,0.07,2.8,,WNW,6,SSW,0.9,180,,
5,0.39,2.5,0.17,3.3,,W,8,E,0.8,178,,
6,0.46,3.5,0.16,2.8,,W,6,NE,1.7,159,,
7,0.56,2.5,0.22,2.8,,ESE,6,E,1.5,128,,
8,0.36,2.5,0.2,2.7,,E,7,SE,2.3,91,,
9,0.27,3.5,0.14,2.7,,SE,14,SE,2.1,55,,
10,0.31,4,0.17,3,,E,9,ESE,2.6,23,,
11,0.38,3,0.21,3.1,,SE,7,SE,4.8,11,,
12,0.36,3,0.19,3.2,,ESE,2,SSE,5.1,20,,
13,0.57,2,0.3,2.3,WSW,W,9,SSE,9.3,44,,
14,0.75,2,0.36,2.4,SSE,NW,14,S,10.4,81,,
15,0.75,2,0.38,2.5,E,WNW,15,S,8.8,118,,
16,0.6,2.5,0.33,2.6,ENE,W,16,SSE,7.5,149,,
17,0.79,2.5,0.37,2.6,NW,WSW,18,SSE,9.2,173,,
18,0.58,2.5,0.33,2.4,NE,W,16,SSE,6.4,185,,
19,0.79,2.5,0.37,2.6,NE,W,11,S,8.6,180,,
20,0.7,2.5,0.35,2.5,ESE,W,9,SSE,8.1,163,,
21,0.41,3,0.24,2.6,,W,4,NNE,7.6,140,,
22,0.37,2.5,0.2,2.6,,ENE,4,ENE,7.1,119,,
23,0.54,2.5,0.31,2.8,SSE,ENE,6,NNE,3.3,101,,
24,0.38,2.5,0.23,2.5,,ENE,17,NNE,1.6,100,,
最大,0.79,4,0.38,3.3,最多,平均,18,最多,10.4,平均,平均,
平均,0.47,2.7,0.23,2.7,SSE,W,3.1,SSE,4.7,119,,
2021/7/11,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.42,2.5,0.23,2.3,,E,3,NNE,1.2,113,,
2,0.28,2.5,0.17,2.3,,NNE,5,NNE,1.2,134,,
3,0.21,2,0.13,2.4,,W,3,NNW,0.8,162,,
4,0.16,1.5,0.11,2.3,,WNW,8,WNW,0.3,179,,
5,0.38,2.5,0.17,2.9,,WSW,7,NE,1.2,181,,
6,0.43,4.5,0.16,3,,ESE,6,ENE,2.1,168,,
7,0.7,2,0.16,2.7,,ESE,5,E,2,143,,
8,0.41,3,0.19,3.1,,ESE,10,ENE,2.3,111,,
9,0.29,2.5,0.15,3,,ESE,20,ESE,2.5,71,,
10,0.36,2.5,0.16,2.8,,ESE,20,ENE,1.4,37,,
11,0.37,3,0.2,3.2,,ESE,15,E,2.2,11,,
12,0.29,3.5,0.16,2.8,,E,2,SSE,3.2,3,,
13,0.27,1.5,0.15,2.5,,NNW,6,SSE,5,18,,
14,0.54,2,0.25,2.4,NNW,N,9,S,6.8,53,,
15,0.82,3.5,0.38,2.4,SE,NW,6,S,8.2,96,,
16,0.76,2,0.37,2.3,SE,W,9,S,9.7,137,,
17,0.6,3,0.31,2.8,W,W,7,N,7.3,165,,
18,0.36,3.5,0.2,3,,NE,6,NW,4.8,181,,
19,0.32,3.5,0.17,3.1,,SW,2,NNE,3.6,181,,
20,0.28,3,0.17,3,,ESE,8,NE,2.3,164,,
21,0.24,2.5,0.14,2.7,,ESE,11,WNW,2.7,147,,
22,0.16,3,0.1,2.6,,ESE,12,W,3.8,135,,
23,0.33,3.5,0.16,3.1,,ESE,10,WNW,3.7,117,,
24,0.18,2,0.1,2.6,,SE,7,W,1.5,106,,
最大,0.82,4.5,0.38,3.2,最多,平均,20,最多,9.7,平均,平均,
平均,0.38,2.7,0.19,2.7,SE,ESE,3.6,WNW,3.3,117,,
2021/7/12,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.34,2.5,0.16,2.8,,SSE,2,WSW,1.3,106,,
2,0.14,1.5,0.09,2.5,,WSW,4,E,1.1,123,,
3,0.17,2.5,0.1,2.6,,ENE,2,E,1.2,147,,
4,0.21,3,0.1,2.8,,WSW,4,ESE,0.9,173,,
5,0.34,3.5,0.15,3.3,,WSW,5,ESE,1.2,187,,
6,0.7,3.5,0.22,3,,E,2,SE,1.7,189,,
7,0.32,2,0.19,2.8,,ESE,3,S,1.4,171,,
8,0.46,2.5,0.19,2.6,,SE,4,SE,1.2,140,,
9,0.29,2.5,0.16,2.9,,ESE,10,ESE,2.6,101,,
10,0.41,2,0.2,2.6,,ESE,14,SSE,4,64,,
11,0.49,1.5,0.24,2.9,,SE,10,S,6.2,33,,
12,0.39,1,0.17,2.5,,,0,SSE,5.8,14,,
13,0.73,2,0.28,3,WNW,WNW,6,SSE,5.8,19,,
14,0.55,3,0.27,2.6,SE,WNW,7,S,7.5,39,,
15,0.88,3.5,0.31,2.4,SW,W,8,S,8.2,74,,
16,0.62,2,0.33,2.5,E,WNW,14,S,8,117,,
17,0.57,3,0.3,2.8,SE,W,15,SSW,4.9,152,,
18,0.36,3.5,0.22,2.9,,WNW,11,WSW,2.5,177,,
19,0.31,3,0.2,2.8,,WNW,5,SW,2.1,189,,
20,0.28,3,0.16,2.8,,WNW,4,N,1.7,186,,
21,0.37,3,0.13,2.9,,W,3,N,2.7,166,,
22,0.2,3,0.1,2.8,,ENE,2,N,2.6,140,,
23,0.29,3,0.14,2.8,,ESE,10,N,2.7,117,,
24,0.54,4.5,0.19,3.2,,ESE,11,NNE,2.2,102,,
最大,0.88,4.5,0.33,3.3,最多,平均,15,最多,8.2,平均,平均,
平均,0.42,2.7,0.19,2.8,SE,SW,1.1,S,3.3,122,,
2021/7/13,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.43,3.5,0.12,3,,ESE,8,ENE,2.8,98,,
2,0.16,2.5,0.09,2.3,,E,10,ENE,1.8,109,,
3,0.17,2.5,0.1,2.5,,ESE,5,NNE,0.9,130,,
4,0.18,2,0.09,2.5,,ENE,2,NE,1.3,152,,
5,0.4,3.5,0.15,3.1,,NNE,3,NNE,2,171,,
6,0.22,3,0.12,3,,SSW,3,NE,2.1,181,,
7,1.04,2,0.24,3.3,,SSE,6,ENE,2.6,176,,
8,0.37,3.5,0.17,2.8,,ESE,4,ESE,2.4,156,,
9,0.36,2.5,0.19,3.1,,E,8,E,1.2,124,,
10,0.47,1.5,0.17,2.7,,ESE,7,SSE,3.8,86,,
11,0.31,2.5,0.17,2.4,,ESE,6,S,4.4,51,,
12,0.39,3.5,0.2,3.1,,ENE,10,ENE,7.9,26,,
13,0.46,3.5,0.26,2.8,SW,E,5,ENE,5.7,9,,
14,0.4,3,0.24,2.6,,ENE,6,ENE,4.7,20,,
15,0.49,2.5,0.27,2.6,N,NNE,2,ENE,3.1,47,,
16,0.79,2.5,0.33,3.4,SSE,WNW,7,ENE,3.1,85,,
17,0.62,3,0.25,3.1,SSE,NW,3,ENE,2.6,125,,
18,0.34,3.5,0.17,2.9,,NNW,5,ESE,2.9,161,,
19,0.41,3,0.22,3,,W,3,E,3.2,181,,
20,0.25,3.5,0.15,2.8,,S,5,NE,4.3,184,,
21,0.21,2,0.12,2.4,,ESE,7,NE,2.8,171,,
22,0.41,4,0.17,2.8,,ESE,9,NE,2.5,151,,
23,0.35,3,0.16,2.9,,ESE,9,NE,5.4,125,,
24,0.74,4.5,0.21,2.8,,ESE,13,NE,3.9,106,,
最大,1.04,4.5,0.33,3.4,最多,平均,13,最多,7.9,平均,平均,
平均,0.42,2.9,0.18,2.8,SSE,ESE,3.9,ENE,3.2,118,,
2021/7/14,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.21,2,0.12,2.3,,E,11,NNE,2.5,95,,
2,0.28,2,0.13,2.1,,E,13,NNE,1.4,94,,
3,0.34,4,0.16,3,,ENE,7,NNE,1.2,108,,
4,0.17,2.5,0.11,2.4,,ENE,7,NE,2.8,132,,
5,0.42,3,0.2,3.4,,ENE,1,ENE,3.7,153,,
6,0.48,3,0.18,2.6,,SSW,3,ENE,4.2,169,,
7,0.47,2.5,0.22,2.5,,SE,3,NE,4.3,177,,
8,0.47,2,0.19,2.3,,ENE,2,ENE,2.6,169,,
9,0.36,4.5,0.2,3.3,,SE,6,NNE,2.7,144,,
10,0.42,2.5,0.23,2.7,,ESE,15,ESE,3.2,112,,
11,0.3,2.5,0.19,2.7,,SE,11,E,2.7,77,,
12,0.25,3.5,0.15,2.7,,SW,6,ENE,3.6,44,,
13,0.78,3,0.21,2.8,,S,5,ESE,2.8,25,,
14,0.37,2.5,0.16,2.7,,WSW,2,ESE,2.9,26,,
15,0.41,3,0.23,2.8,,W,7,ESE,3.3,42,,
16,0.43,3.5,0.21,2.6,,NW,4,ESE,4.3,73,,
17,0.9,2,0.36,2.6,SE,NNW,7,SSE,8,108,,
18,0.53,3,0.25,2.5,ENE,W,10,S,5.4,139,,
19,0.66,3.5,0.26,3,N,W,13,SSE,2.4,164,,
20,0.44,2.5,0.23,2.4,,WNW,16,ESE,5,179,,
21,0.66,2.5,0.35,2.5,SSW,W,10,ESE,5.3,177,,
22,0.5,2,0.29,2.4,SE,WSW,4,E,3.7,162,,
23,0.39,2,0.22,2.3,,SE,6,E,3.6,138,,
24,0.3,2,0.18,2.3,,ESE,11,E,4,113,,
最大,0.9,4.5,0.36,3.4,最多,平均,16,最多,8,平均,平均,
平均,0.44,2.7,0.21,2.6,SE,SSE,1.2,ESE,3.6,118,,
2021/7/15,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.25,2,0.15,2.3,,ESE,7,NE,4.7,93,,
2,0.25,2,0.13,2.4,,ESE,8,NE,4,88,,
3,0.28,2,0.14,2.1,,SE,3,NE,4.1,95,,
4,0.34,2,0.17,2.2,,ENE,6,NE,3.6,112,,
5,0.4,4,0.19,2.5,,E,4,NNE,3.3,133,,
6,0.31,3.5,0.21,2.5,,NW,6,ENE,4,154,,
7,0.37,3.5,0.21,2.6,,WNW,10,NNE,3.4,165,,
8,0.38,2.5,0.2,2.3,,WSW,8,NNE,2.6,167,,
9,0.43,3.5,0.22,3,,S,5,NE,1.8,157,,
10,0.32,2.5,0.17,2.7,,SSE,2,ENE,2.3,139,,
11,0.42,2,0.21,2.9,,SE,8,ENE,2.5,109,,
12,0.25,3.5,0.15,3,,W,3,ESE,2.4,75,,
13,0.32,2.5,0.14,2.7,,WNW,4,E,4.1,49,,
14,0.29,5,0.17,3,,WNW,5,E,4.4,39,,
15,0.37,3,0.23,2.9,,W,10,ENE,4.3,42,,
16,0.37,3,0.2,2.6,,W,9,E,3,61,,
17,0.54,3,0.29,2.9,E,W,10,ESE,2.8,91,,
18,0.42,3,0.23,3.2,,W,14,SE,2,123,,
19,0.42,3.5,0.17,3.2,,WNW,13,S,4.1,152,,
20,0.36,2,0.18,2.5,,WNW,13,S,4.3,172,,
21,0.3,3,0.18,2.6,,W,11,SE,2.9,181,,
22,0.24,1.5,0.14,2.4,,W,6,SE,3.1,173,,
23,0.38,4.5,0.16,2.9,,SSW,2,SE,3.5,154,,
24,0.21,1.5,0.11,2.4,,E,4,SE,2.1,129,,
最大,0.54,5,0.29,3.2,最多,平均,14,最多,4.7,平均,平均,
平均,0.34,2.9,0.18,2.7,,W,3.5,SE,3.3,119,,
2021/7/16,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.16,3.5,0.08,2.4,,ENE,3,SE,3.1,107,,
2,0.34,3,0.12,2.4,,E,5,SE,0.6,90,,
3,0.15,1.5,0.09,2.3,,SE,6,E,1.5,87,,
4,0.18,2,0.09,2.3,,ESE,5,ESE,1.6,91,,
5,0.31,2.5,0.15,3.4,,N,4,ENE,1.9,106,,
6,0.27,3,0.13,2.8,,W,3,E,1.3,124,,
7,0.45,2.5,0.2,2.9,,WNW,9,E,2.3,145,,
8,0.38,3,0.19,2.9,,W,9,E,3.3,159,,
9,0.3,3,0.17,2.8,,W,5,ENE,2.8,163,,
10,0.37,3,0.2,2.7,,W,4,ENE,2.1,151,,
11,0.34,3,0.19,2.9,,ESE,4,ENE,1,127,,
12,0.37,3,0.2,2.8,,ESE,5,ENE,1.5,101,,
13,0.33,3,0.2,2.8,,ESE,6,E,2.4,80,,
14,0.34,3,0.22,3.6,,NW,4,E,1.4,61,,
15,0.45,2.5,0.25,2.9,E,NW,8,SSE,5.7,57,,
16,0.45,2,0.23,2.4,,WNW,9,S,5.5,61,,
17,0.46,3,0.24,2.9,,WNW,12,SSE,5.1,77,,
18,0.42,3.5,0.22,2.7,,WNW,13,SSE,5.8,103,,
19,0.38,3,0.22,2.5,,WNW,11,SSE,5.1,132,,
20,0.47,2,0.27,2.3,SW,W,8,SE,5.8,158,,
21,0.45,2,0.29,2.4,WSW,W,11,SSE,6.1,171,,
22,0.41,1.5,0.26,2.3,W,WNW,6,SSE,5.2,171,,
23,0.37,2,0.2,2.3,,NE,1,SSE,3.9,158,,
24,0.28,2.5,0.13,2.4,,E,8,SSE,3.1,138,,
最大,0.47,3.5,0.29,3.6,最多,平均,13,最多,6.1,平均,平均,
平均,0.35,2.6,0.19,2.7,,WNW,2.9,SSE,3.3,117,,
2021/7/17,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.21,2,0.12,2.6,,ESE,12,SSE,2.7,116,,
2,0.24,4.5,0.13,2.8,,ESE,13,SE,1.9,95,,
3,0.17,2,0.1,3,,ESE,10,SE,2.9,83,,
4,0.2,2,0.09,2.4,,E,11,SE,1.5,80,,
5,0.26,2,0.14,3.1,,ENE,5,ESE,1.5,88,,
6,0.21,2.5,0.14,2.7,,NE,5,ESE,1,100,,
7,0.33,2.5,0.18,2.6,,NW,3,ESE,2.3,117,,
8,0.43,2.5,0.24,2.6,,N,2,ESE,2.5,133,,
9,0.36,2.5,0.19,2.8,,W,7,SE,2.7,148,,
10,0.3,2,0.18,2.8,,WNW,3,SE,2.5,150,,
11,0.32,3,0.18,3.1,,WNW,5,ESE,2.5,144,,
12,0.33,3.5,0.17,2.6,,SSW,1,ESE,1.8,130,,
13,0.27,3,0.16,2.8,,SE,3,SE,2.6,110,,
14,0.38,2,0.23,2.6,,ESE,7,S,6.5,91,,
15,0.46,2.5,0.29,2.7,N,ESE,6,S,6.5,78,,
16,0.44,2.5,0.26,2.4,S,SE,5,S,7.2,76,,
17,0.5,2,0.27,2.7,ESE,NNE,4,S,7.3,84,,
18,0.52,2,0.28,2.3,S,NW,4,S,9.4,101,,
19,0.46,2,0.26,2.1,NE,NW,8,S,8,119,,
20,0.54,3,0.26,2.4,S,NW,7,S,7.3,143,,
21,0.5,2.5,0.25,2.3,NW,W,8,S,7.5,163,,
22,0.49,3,0.25,2.3,W,WNW,7,S,6.8,172,,
23,0.58,2.5,0.26,2.5,ESE,SW,3,S,6.3,169,,
24,0.5,3.5,0.23,2.4,,ESE,3,S,6.7,155,,
最大,0.58,4.5,0.29,3.1,最多,平均,13,最多,9.4,平均,平均,
平均,0.38,2.6,0.2,2.6,S,ENE,1.3,S,4.5,119,,
2021/7/18,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.4,2,0.19,2.2,,ENE,8,S,5.5,130,,
2,0.32,1.5,0.15,2.2,,ESE,4,S,4.2,106,,
3,0.36,3.5,0.15,2.3,,SE,5,S,4.7,90,,
4,0.22,1.5,0.13,2.2,,SE,5,SSW,4,79,,
5,0.45,2,0.18,2.8,,SSE,8,SSW,3,74,,
6,0.39,2.5,0.18,2.6,,SSE,4,S,3.7,79,,
7,0.64,2,0.22,2.8,,ENE,2,SW,2.7,90,,
8,0.45,2.5,0.23,2.4,,NE,3,S,5.1,107,,
9,0.46,2,0.24,2.4,,SSE,2,SSE,7,125,,
10,0.42,2.5,0.2,2.2,,NNE,1,SSE,6.5,139,,
11,0.47,1.5,0.26,2.3,NW,ESE,2,SSE,7.2,147,,
12,0.73,2.5,0.34,2.4,ENE,ESE,9,S,8.4,148,,
13,0.87,1.5,0.39,2.2,WSW,ESE,10,S,9.8,143,,
14,0.79,2.5,0.39,2.3,E,ESE,12,S,10.2,131,,
15,1.01,2.5,0.5,2.8,S,ESE,12,S,10,116,,
16,0.78,2.5,0.41,2.4,N,SE,14,S,11.6,104,,
17,0.92,2,0.49,2.6,SSW,ESE,14,S,11.1,101,,
18,0.83,2.5,0.42,2.5,S,SE,8,S,11.7,106,,
19,0.63,3,0.37,2.5,NW,SW,2,S,9.1,119,,
20,0.62,2,0.32,2.5,E,WNW,7,S,8.4,135,,
21,0.58,2.5,0.31,2.6,N,W,2,S,6.6,152,,
22,0.6,2,0.33,2.7,E,E,4,S,6.8,167,,
23,0.56,3.5,0.31,2.7,ENE,ESE,4,S,6.3,172,,
24,0.54,2.5,0.31,2.7,ENE,ENE,5,S,7,169,,
最大,1.01,3.5,0.5,2.8,最多,平均,14,最多,11.7,平均,平均,
平均,0.59,2.3,0.29,2.5,E,ESE,4.7,S,7.1,122,,
2021/7/19,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.69,2,0.32,2.6,N,SE,5,S,6.4,153,,
2,0.42,2.5,0.26,2.8,SW,SSW,4,SSW,4.1,133,,
3,0.33,2,0.22,2.5,,SSE,2,S,4.8,110,,
4,0.34,2.5,0.21,2.7,,ESE,3,S,2.8,90,,
5,0.5,2.5,0.2,2.9,,E,6,SSW,3.1,72,,
6,0.54,3,0.21,3,,ENE,10,SW,2.5,62,,
7,0.33,2.5,0.19,2.7,,ESE,10,SSE,3.8,66,,
8,0.48,2,0.21,2.5,,ESE,4,SSE,4.6,78,,
9,0.42,6,0.23,3.1,,SE,1,SSE,4.2,94,,
10,0.42,2.5,0.21,2.6,,NNE,3,SSE,4.4,114,,
11,0.37,3.5,0.19,3,,ENE,7,SSE,3.8,133,,
12,0.59,2,0.24,2.9,,ENE,9,S,4.4,147,,
13,0.73,2.5,0.28,3,SSE,E,13,S,5.5,154,,
14,0.66,2,0.27,2.5,E,E,13,S,7,155,,
15,0.72,2.5,0.34,2.5,WSW,ESE,13,S,8.6,148,,
16,0.79,2.5,0.39,2.4,SE,ESE,14,S,9.6,136,,
17,0.7,2,0.38,2.7,SSW,E,16,S,9,124,,
18,0.73,2.5,0.33,2.4,ESE,E,13,S,8.8,116,,
19,0.55,1.5,0.3,2.4,NE,E,10,SSW,7,117,,
20,0.63,2.5,0.29,2.4,SSW,NE,2,S,7.5,127,,
21,0.47,2,0.28,2.5,SE,N,2,S,6.9,142,,
22,0.4,2.5,0.24,2.4,,NE,2,S,5.7,158,,
23,0.4,2,0.24,2.4,,ENE,2,S,6.5,169,,
24,0.73,2.5,0.24,2.3,,SSE,1,S,5.8,172,,
最大,0.79,6,0.39,3.1,最多,平均,16,最多,9.6,平均,平均,
平均,0.54,2.5,0.26,2.6,SSW,E,6.1,S,5.7,124,,
2021/7/20,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.42,2,0.21,2.2,,NE,2,S,6.5,166,,
2,0.36,2,0.2,2.1,,ENE,3,S,4.5,151,,
3,0.36,2,0.18,2.1,,E,1,S,4.9,130,,
4,0.3,2,0.17,2.2,,ESE,7,S,5.1,107,,
5,0.37,3,0.2,2.6,,E,10,S,4.4,80,,
6,0.28,1.5,0.15,2.1,,SSE,8,S,4.2,60,,
7,0.46,3,0.2,2.5,,E,4,SSE,4.9,51,,
8,0.38,2,0.19,2.4,,ENE,3,SSE,5.7,54,,
9,0.41,2,0.21,2.5,,NE,9,S,6.1,64,,
10,0.45,2.5,0.24,2.6,,E,7,S,5.8,82,,
11,0.47,2.5,0.28,2.8,SW,NE,3,S,6.1,104,,
12,0.45,2,0.25,2.6,SSW,NNE,5,S,5.7,130,,
13,0.36,3.5,0.21,2.4,,W,2,S,6.2,153,,
14,0.57,2.5,0.33,2.5,ESE,SW,5,S,7.2,166,,
15,0.55,3,0.32,2.6,NE,NW,2,S,8.4,170,,
16,0.7,3.5,0.36,2.5,S,N,3,S,9.4,167,,
17,0.62,2.5,0.33,2.7,SSE,ENE,3,S,8.3,154,,
18,0.6,2.5,0.31,2.4,SSE,NE,1,S,8,140,,
19,0.41,2.5,0.24,2.6,,WNW,2,SSW,6.1,131,,
20,0.47,2,0.22,2.7,,WNW,5,S,5.3,131,,
21,0.42,2,0.23,2.2,,W,2,S,7.1,135,,
22,0.44,3.5,0.23,2.2,,W,6,S,7.1,149,,
23,0.37,2.5,0.2,2.3,,W,6,S,4.3,161,,
24,0.33,1.5,0.18,2.2,,WNW,6,S,5.5,172,,
最大,0.7,3.5,0.36,2.8,最多,平均,10,最多,9.4,平均,平均,
平均,0.44,2.4,0.24,2.4,SSE,NE,1,S,6.1,125,,
2021/7/21,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.31,2,0.19,2.2,,W,8,S,5.3,174,,
2,0.28,2,0.17,2.2,,SW,1,S,4.4,169,,
3,0.42,2,0.14,2.2,,ESE,4,S,3.9,156,,
4,0.29,2.5,0.16,2.3,,SE,7,S,4.2,132,,
5,0.34,4.5,0.15,2.7,,WSW,2,S,4.1,103,,
6,0.26,2.5,0.14,2.3,,WNW,3,S,4.7,74,,
7,0.43,3,0.2,2.4,,NW,6,SSE,4.6,48,,
8,0.36,3.5,0.19,2.4,,W,3,SSE,5.6,32,,
9,0.31,2.5,0.17,2.4,,N,4,SSE,5.8,31,,
10,0.42,2.5,0.2,2.5,,NNW,5,SSE,5.6,45,,
11,0.4,2.5,0.21,2.1,,WSW,4,SSE,6.7,69,,
12,0.42,2.5,0.22,2.8,,NW,5,SSE,5.7,98,,
13,0.39,2,0.22,2.5,,NNE,2,S,5.8,130,,
14,0.37,2,0.21,2.5,,NW,5,SSE,4.6,155,,
15,0.59,3.5,0.27,2.7,SSE,W,5,SSE,5.8,175,,
16,0.71,2.5,0.33,2.8,SSE,SSW,3,S,7.3,182,,
17,0.63,2.5,0.33,2.5,SE,WSW,2,S,8.6,178,,
18,0.63,3,0.33,2.7,W,E,4,S,7.5,165,,
19,0.51,2.5,0.28,2.6,SE,E,5,S,6.8,148,,
20,0.39,1.5,0.21,2.2,,ENE,6,S,6.3,133,,
21,0.46,3.5,0.21,2.4,,NNE,3,S,7.3,128,,
22,0.39,2,0.21,2.5,,WNW,7,S,5.9,133,,
23,0.36,2,0.2,2.3,,WSW,5,S,5.6,150,,
24,0.38,2.5,0.19,2.1,,WSW,8,S,5.2,165,,
最大,0.71,4.5,0.33,2.8,最多,平均,8,最多,8.6,平均,平均,
平均,0.42,2.6,0.21,2.4,SSE,WNW,1.5,S,5.7,124,,
2021/7/22,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.37,2,0.19,2.2,,SW,8,S,5.1,176,,
2,0.67,3.5,0.18,2.6,,S,6,S,4.3,179,,
3,0.33,1.5,0.13,2.1,,SE,4,S,4.5,174,,
4,0.21,1.5,0.12,2,,SE,11,S,4,159,,
5,0.32,3.5,0.14,2.6,,SE,7,S,3.6,136,,
6,0.36,2.5,0.17,2.6,,SSE,6,SSE,3.7,104,,
7,0.34,2,0.19,2.7,,SSE,3,SSE,3.1,69,,
8,0.33,3,0.19,2.9,,WSW,3,SE,3.4,39,,
