2018/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
9,0.21,2.5,0.13,2.7,,ESE,15,SSE,3.2,,,
10,0.44,4.5,0.24,3.2,,E,15,SSE,4,,,
11,0.46,2.5,0.22,2.8,,ESE,12,SSE,5.2,,,
12,0.27,3,0.16,2.9,,E,9,SSE,4.2,85,,
13,0.25,3,0.15,2.7,,ESE,10,S,5.4,117,,
14,0.45,2.5,0.25,3,S,NE,7,S,6.1,143,,
15,0.55,2.5,0.32,2.7,E,NNE,2,S,7.9,158,,
16,0.45,2.5,0.24,2.3,,ENE,2,S,6.6,163,,
17,0.55,4,0.26,2.5,S,NNW,2,SSE,7.9,158,,
18,0.45,3,0.23,2.6,,WNW,5,S,6,142,,
19,0.38,4,0.21,2.8,,N,2,S,5.7,124,,
20,0.35,2,0.23,2.1,,,0,S,6.6,109,,
21,0.45,2,0.21,2.2,,ENE,4,SSE,7.3,98,,
22,0.32,3.5,0.15,2.5,,E,10,SSE,4.3,98,,
23,0.24,4.5,0.14,2.7,,E,6,E,3.3,111,,
24,0.22,2.5,0.15,2.7,,ENE,7,ENE,3.5,128,,
最大,0.55,4.5,0.32,3.6,最多,平均,15,最多,7.9,平均,平均,
平均,0.36,2.9,0.19,2.7,S,E,6.4,S,4.5,126,,
2018/6/26,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.26,2,0.13,2.3,,E,4,NNE,3.2,145,,
2,0.32,4,0.14,2.4,,E,8,N,2.3,160,,
3,0.18,2.5,0.1,2.3,,E,9,NNE,2.9,168,,
4,0.15,3,0.09,2.5,,E,12,N,2.9,160,,
5,0.29,2.5,0.09,2.6,,ESE,17,N,3.2,142,,
6,0.28,2.5,0.15,2.5,,SE,11,N,1.7,113,,
7,0.28,2.5,0.15,2.9,,SE,10,NE,1.3,80,,
8,0.4,3,0.2,3,,SE,6,ENE,1.6,49,,
9,0.37,3,0.18,2.9,,SW,6,SE,3.4,28,,
10,0.3,4,0.16,2.9,,SSW,1,SE,4.1,21,,
11,0.42,3,0.19,2.6,,NW,3,SE,5.5,32,,
12,0.43,2,0.25,2.5,WSW,W,7,S,7.8,58,,
13,0.81,2.5,0.43,2.2,NNW,WNW,6,S,11.5,93,,
14,0.98,2.5,0.62,2.7,SSE,W,3,S,12.9,126,,
15,0.91,3,0.54,2.7,SE,NW,3,S,12.3,153,,
16,1.02,2,0.55,2.7,SE,SE,1,S,11.9,170,,
17,0.79,2.5,0.48,2.7,NE,ESE,3,S,11,173,,
18,0.93,2.5,0.45,2.9,SE,SE,6,S,10.9,164,,
19,0.72,2.5,0.46,2.8,NE,SE,24,S,9.9,146,,
20,0.79,2,0.49,2.6,WSW,ESE,9,SSW,12.4,127,,
21,0.93,2.5,0.49,2.7,ENE,SE,5,SSW,12.8,112,,
22,0.77,2.5,0.41,2.7,SE,ESE,4,SSW,10,105,,
23,0.67,2.5,0.38,2.8,S,NNE,2,SSW,10.1,106,,
24,0.95,3,0.46,2.8,E,NW,9,SSW,11.6,121,,
最大,1.02,4,0.62,3,最多,平均,24,最多,12.9,平均,平均,
平均,0.58,2.7,0.32,2.7,SE,SE,3.8,S,7.4,115,,
2018/6/27,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.66,2.5,0.42,2.6,S,WNW,14,S,11.6,143,,
2,0.73,2.5,0.42,2.5,SE,W,25,SW,12.3,165,,
3,0.93,2.5,0.53,2.5,ENE,W,25,SSW,12.5,181,,
4,0.91,2.5,0.49,2.8,SE,W,21,S,13.2,183,,
5,0.99,3,0.53,2.8,ESE,WNW,11,SSW,14.3,171,,
6,0.81,2.5,0.47,2.9,S,WNW,7,S,11,145,,
7,0.83,3.5,0.55,3.3,ESE,NW,2,S,13.1,115,,
8,1.19,3.5,0.67,3.2,ESE,E,8,S,14.9,84,,
9,1.03,3,0.61,3,ESE,SE,7,S,14,56,,
10,1.23,3,0.76,3.1,ESE,SSW,6,S,15.9,41,,
11,0.96,3.5,0.61,3.1,SE,WNW,13,SSW,15.7,41,,
12,1.09,3.5,0.65,3.2,SE,WNW,19,SSW,15.1,58,,
13,1.35,2.5,0.83,3.1,S,NW,18,SW,17.3,85,,
14,1.39,3,0.8,3,SE,WNW,22,SSW,13.7,119,,
15,1.44,3,0.75,3,S,WNW,11,SSW,11,150,,
16,1.35,3,0.76,2.8,S,W,10,SSW,15.8,175,,
17,1.23,3,0.7,2.9,NW,WNW,11,SSW,13.8,189,,
18,1.13,2,0.62,2.9,SE,WSW,6,SSW,12.8,190,,
19,0.97,3,0.6,2.9,SSW,ESE,7,SSW,13.6,173,,
20,1.16,2.5,0.65,2.9,SSE,ESE,12,SSW,13.2,153,,
21,0.91,2.5,0.58,2.9,SE,SE,24,SSW,11.6,132,,
22,0.98,2.5,0.55,2.8,SSE,SE,14,S,13.7,119,,
23,1.08,2,0.64,2.7,SSE,SSW,4,SSW,13.9,115,,
24,0.97,3,0.58,2.8,SE,W,5,SSW,13.5,123,,
最大,1.44,3.5,0.83,3.3,最多,平均,25,最多,17.3,平均,平均,
平均,1.06,2.8,0.62,2.9,SE,W,6.5,SSW,13.6,129,,
2018/6/28,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.95,2.5,0.58,2.7,SSE,WSW,4,SSW,13.4,142,,
2,1.04,2.5,0.54,2.8,SE,WNW,9,SSW,12.6,163,,
3,0.74,4.5,0.46,3,ESE,WNW,12,SSW,11.4,182,,
4,0.79,2.5,0.45,2.7,S,NW,6,SSW,10,190,,
5,0.75,3.5,0.43,3,E,WNW,3,S,9.2,186,,
6,0.8,3,0.48,3.1,SE,SSE,2,SSW,10.2,171,,
7,0.9,4,0.56,3,SE,SE,11,SSW,11.3,139,,
8,0.94,3,0.57,3,ENE,SE,15,S,13.1,101,,
9,0.88,3,0.53,2.9,SE,SSE,7,SSW,11.3,64,,
10,1.16,2.5,0.62,2.9,E,SSE,7,SSW,14.6,39,,
11,1,2.5,0.61,2.7,SE,S,7,SSW,14.3,28,,
12,1.31,3,0.68,2.8,S,W,4,SSW,15.2,35,,
13,0.82,2,0.59,2.6,SE,NW,1,SSW,14.4,59,,
14,0.82,2.5,0.49,2.7,ESE,N,6,SSW,12.8,92,,
15,0.94,2.5,0.52,2.8,E,NNE,11,SSW,11.1,127,,
16,0.91,2.5,0.47,2.9,ESE,N,10,S,10.4,160,,
17,0.84,3,0.51,3,ESE,NNW,5,S,13.8,181,,
18,1.04,3,0.62,2.9,SE,SE,3,SSW,11.9,187,,
19,0.84,2.5,0.52,3,S,SE,6,SSW,12,178,,
20,0.88,2.5,0.49,2.8,SE,ESE,7,SSW,11.6,160,,
21,0.72,2,0.44,3,SE,ESE,5,S,8.6,135,,
22,1.02,3.5,0.57,3.1,SE,SE,4,S,13.4,118,,
23,0.98,3,0.57,2.9,SE,WNW,3,S,13.9,106,,
24,0.83,3,0.52,3,ESE,SW,2,S,11.9,108,,
最大,1.31,4.5,0.68,3.1,最多,平均,15,最多,15.2,平均,平均,
平均,0.91,2.9,0.53,2.9,SE,SE,0.6,SSW,12.2,127,,
2018/6/29,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.73,2.5,0.37,2.7,ESE,WNW,11,S,10.6,120,,
2,0.81,3,0.45,2.6,SE,NW,8,S,10.7,142,,
3,0.72,2.5,0.41,2.7,SSE,NW,6,SSW,9.8,167,,
4,0.62,3,0.41,2.6,SSE,W,11,SSW,11.1,183,,
5,0.71,3,0.39,2.6,ENE,W,9,SSW,11.2,186,,
6,0.77,2.5,0.41,2.7,SE,WSW,12,S,9.9,174,,
7,0.89,3,0.49,3.1,SE,W,7,S,12.5,147,,
8,1.13,2.5,0.57,2.9,SSE,WNW,7,SSW,13.9,115,,
9,0.96,3,0.59,2.8,S,ESE,3,SSW,15,77,,
10,1.09,3,0.57,2.9,ESE,WNW,2,S,14.8,41,,
11,0.92,3,0.54,3,SSE,NW,4,S,13,20,,
12,0.84,3,0.5,2.8,ESE,N,4,S,13.6,20,,
13,0.78,3,0.49,2.7,ESE,NNW,12,S,13.3,36,,
14,0.74,2.5,0.49,2.9,SSE,WNW,12,S,12.4,66,,
15,0.93,3.5,0.53,2.8,ESE,W,16,S,13,104,,
16,0.82,2.5,0.53,2.9,S,W,13,S,13.4,138,,
17,0.95,3,0.57,3.1,S,W,16,S,12.3,165,,
18,0.99,3,0.58,3,S,W,16,S,13.1,181,,
19,0.96,3,0.56,3,SSE,W,9,S,12.9,180,,
20,0.76,3.5,0.47,2.9,E,ESE,6,S,11.4,167,,
21,0.86,4,0.48,3,SSE,SE,1,S,11.4,144,,
22,0.93,3,0.46,3,SSW,SE,3,S,9.2,123,,
23,0.7,3,0.45,3,SE,NNE,1,S,10,102,,
24,0.84,2.5,0.46,2.8,E,NW,10,S,11.7,94,,
最大,1.13,4,0.59,3.1,最多,平均,16,最多,15,平均,平均,
平均,0.85,2.9,0.49,2.9,SSE,WNW,6.5,S,12.1,121,,
2018/6/30,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.77,2.5,0.46,2.6,SE,WNW,9,SSW,12.8,101,,
2,0.77,2,0.44,2.5,E,W,4,SSW,11.4,123,,
3,0.7,2.5,0.42,2.5,SE,W,9,S,11.8,150,,
4,0.8,3,0.42,2.6,ENE,WSW,9,S,10.5,171,,
5,0.78,2.5,0.41,2.6,S,WSW,6,S,10.9,180,,
6,0.68,2.5,0.43,2.7,NE,SE,6,S,10.5,177,,
7,0.64,3.5,0.41,2.9,SE,E,9,S,9.3,158,,
8,0.71,2.5,0.41,2.8,N,E,11,S,9.6,127,,
9,0.74,2,0.43,2.6,E,E,13,S,11.3,91,,
10,0.84,2.5,0.4,2.5,NNW,SE,13,S,11.3,56,,
11,0.81,2.5,0.45,2.7,SE,SSW,6,S,10.7,26,,
12,0.73,3,0.44,2.6,E,W,8,S,11.9,14,,
13,0.75,3,0.45,2.6,N,W,10,S,12,24,,
14,0.79,2.5,0.46,2.6,SE,W,11,S,12.2,51,,
15,0.87,3,0.49,2.7,SE,W,17,S,13.4,84,,
16,0.87,2.5,0.52,2.7,ESE,N,11,S,11.6,118,,
17,0.84,3,0.47,2.6,SSE,SSW,4,S,11.5,150,,
18,0.73,3,0.42,2.8,SE,SSW,3,S,9.6,171,,
19,0.79,3,0.44,2.7,SSE,WSW,8,S,10.4,181,,
20,0.73,3,0.46,2.9,ESE,W,11,S,10,173,,
21,0.85,2.5,0.43,2.9,ESE,W,8,S,10,155,,
22,0.68,2,0.4,2.7,E,SW,3,S,9.5,131,,
23,0.67,2.5,0.41,2.6,ESE,ENE,5,S,10.1,109,,
24,0.65,2.5,0.35,2.5,SSW,NNW,4,S,9.8,96,,
最大,0.87,3.5,0.52,2.9,最多,平均,17,最多,13.4,平均,平均,
平均,0.76,2.6,0.43,2.7,SE,WSW,2.8,S,10.9,117,,
2018/7/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.66,2.5,0.37,2.6,S,NNW,8,S,10.2,97,,
2,0.62,2,0.32,2.6,ENE,WNW,9,S,8.9,111,,
3,0.53,3,0.29,2.6,SSE,W,10,S,8.3,133,,
4,0.51,2.5,0.31,2.6,SW,WSW,10,S,8.4,156,,
5,0.57,2.5,0.32,2.6,N,WSW,8,S,9.3,172,,
6,0.62,2.5,0.32,2.5,SE,SW,7,S,7.8,177,,
7,0.63,2.5,0.36,2.7,E,SE,2,S,9.6,166,,
8,0.7,2.5,0.38,2.7,E,ESE,12,S,10,144,,
9,0.76,2.5,0.38,2.6,ESE,ESE,9,S,10.4,110,,
10,0.91,2.5,0.44,2.6,S,E,18,S,12.6,73,,
11,0.81,2.5,0.44,2.4,NE,SE,8,S,12.7,41,,
12,0.84,2.5,0.45,2.5,E,S,2,S,13.1,23,,
13,0.76,2.5,0.47,2.5,ESE,SSE,7,S,12.8,21,,
14,0.99,2.5,0.51,2.5,S,N,8,S,12.6,39,,
15,0.91,2.5,0.5,2.7,SE,WNW,15,S,12.2,67,,
16,0.98,2.5,0.6,2.8,SW,W,14,S,12.5,98,,
17,1.07,2,0.59,2.9,E,NW,13,S,11.7,131,,
18,0.93,3,0.53,2.7,SE,NW,4,S,12.8,158,,
19,0.94,2.5,0.46,2.8,ENE,W,12,S,9.7,175,,
20,0.79,2.5,0.44,2.7,SSW,WNW,12,S,10.9,178,,
21,0.72,2.5,0.43,2.8,E,SW,4,S,9.6,165,,
22,0.96,2.5,0.42,2.7,ESE,SSW,5,SSW,10.4,142,,
23,0.63,2.5,0.37,2.9,W,N,1,SSW,8.6,120,,
24,0.66,3,0.39,2.6,E,WNW,6,SW,8.8,104,,
最大,1.07,3,0.6,2.9,最多,平均,18,最多,13.1,平均,平均,
平均,0.77,2.5,0.42,2.7,E,W,3,S,10.6,117,,
2018/7/2,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.52,3,0.31,2.5,E,SSW,1,SSW,7.7,96,,
2,0.46,2.5,0.26,2.6,SE,W,3,SSW,8.6,100,,
3,0.53,3,0.29,2.6,ESE,W,6,SSW,7.4,117,,
4,0.48,2.5,0.25,2.5,ENE,NNW,8,SSW,6,140,,
5,0.46,4,0.26,2.7,NE,WNW,11,S,5,160,,
6,0.61,4,0.27,2.8,SE,NW,10,S,5.9,174,,
7,0.73,4.5,0.31,2.9,SSE,NNW,6,S,6.2,174,,
8,0.48,2.5,0.27,2.6,SSE,NW,1,S,5.9,155,,
9,0.44,3,0.24,2.4,,ESE,3,SSE,6.9,125,,
10,0.48,2.5,0.31,2.7,WSW,SE,15,SSE,8.6,94,,
11,0.66,2.5,0.36,2.6,W,ESE,13,S,9.6,62,,
12,0.69,2.5,0.36,2.6,SSW,SSE,5,S,10,41,,
13,0.77,2.5,0.44,2.6,SSE,SSE,6,S,12.1,32,,
14,0.71,2.5,0.39,2.4,E,NW,5,S,10.2,36,,
15,0.69,2.5,0.41,2.6,WSW,NW,9,S,10.7,55,,
16,0.71,3,0.42,2.5,SSW,W,12,S,10.7,83,,
17,0.7,2.5,0.43,2.7,SW,W,9,S,10.6,116,,
18,0.76,3,0.44,2.9,S,W,15,S,9.1,148,,
19,0.84,2.5,0.42,2.6,SSW,W,20,S,8.7,169,,
20,0.87,2.5,0.47,2.8,E,W,19,S,9.1,179,,
21,0.76,3,0.46,2.9,SSE,W,6,S,10,174,,
22,0.89,2.5,0.47,3,ESE,N,1,S,7.5,157,,
23,0.74,3.5,0.41,3.1,SE,E,6,SSW,7.4,137,,
24,0.69,3,0.38,2.9,SSE,E,6,SSW,8.6,117,,
最大,0.89,4.5,0.47,3.1,最多,平均,20,最多,12.1,平均,平均,
平均,0.65,2.9,0.36,2.7,SSE,WNW,3.4,S,8.4,118,,
2018/7/3,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.65,3,0.36,2.6,SSE,E,5,SSW,9.1,101,,
2,0.55,2.5,0.31,2.6,E,ENE,10,SSW,7.7,98,,
3,0.44,3,0.28,2.5,E,NNE,5,S,7.9,110,,
4,0.46,2.5,0.27,2.5,WNW,N,3,S,7,130,,
5,0.5,2,0.27,2.5,SSE,NNW,2,S,7.7,150,,
6,0.64,2,0.32,2.6,NE,WNW,5,S,8.1,166,,
7,0.63,3,0.33,2.5,SE,W,7,S,9.1,173,,
8,0.73,4,0.32,2.5,ESE,ENE,2,S,9,166,,
9,0.58,2,0.36,2.5,SE,ENE,6,S,9.9,146,,
10,0.86,3,0.43,2.7,NE,E,9,S,10.6,118,,
11,0.77,3.5,0.46,2.8,SE,ESE,10,S,11.5,89,,
12,0.77,2,0.49,2.7,ENE,ESE,10,S,11.8,62,,
13,0.79,2.5,0.48,2.7,SW,SE,10,S,11.6,46,,
14,0.84,3,0.5,2.6,ESE,SW,5,S,12.3,41,,
15,0.99,2.5,0.55,2.8,ESE,WNW,12,S,12.7,50,,
16,0.94,3,0.58,2.9,SE,NNW,11,S,13.9,74,,
17,0.96,2.5,0.57,2.9,ESE,NW,7,S,12.2,106,,
18,1.44,3.5,0.7,3.1,SSE,WNW,6,S,14.7,138,,
19,1.03,2.5,0.57,2.9,SE,WNW,7,S,13,162,,
20,1.14,2.5,0.63,2.8,E,WNW,9,SSW,15.4,176,,
21,0.92,3,0.57,2.9,SE,SE,6,S,13.2,178,,
22,0.93,2.5,0.55,3,SSE,E,7,S,12.3,167,,
23,0.92,3,0.53,2.9,SSE,ENE,3,S,12.4,147,,
24,0.73,2,0.47,2.9,SE,E,4,SSW,12.3,127,,
最大,1.44,4,0.7,3.1,最多,平均,12,最多,15.4,平均,平均,
平均,0.8,2.7,0.45,2.7,SE,NE,1.3,S,11.1,122,,
2018/7/4,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.87,3.5,0.44,2.9,ESE,ESE,1,SSW,11,113,,
2,0.66,2,0.39,2.6,NNW,WNW,3,SSW,10.4,102,,
3,0.71,2,0.38,2.5,ENE,WNW,8,SSW,10.5,100,,
4,0.62,3.5,0.34,2.4,ESE,W,11,SSW,10.5,114,,
5,0.65,2.5,0.35,2.4,ENE,WSW,8,SSW,10.2,135,,
6,0.64,2.5,0.36,2.4,S,WSW,8,S,10.7,155,,
7,0.63,2.5,0.37,2.6,WNW,W,8,S,10.8,169,,
8,0.73,3,0.4,3,SW,WSW,7,S,10.5,171,,
9,0.71,2.5,0.4,2.7,SE,SW,5,S,10,160,,
10,0.88,2.5,0.51,2.9,NNE,W,8,S,12,140,,
11,0.88,2.5,0.54,2.9,SE,WNW,8,S,13.7,117,,
12,1.02,3,0.63,3,SSE,N,4,S,14.4,93,,
13,1.42,3,0.78,3,SSE,ENE,3,S,16.7,75,,
14,1.14,3,0.68,3,SE,ESE,17,S,16.4,66,,
15,0.99,3,0.66,2.9,SSE,ESE,22,S,17.6,67,,
16,1.34,3,0.65,3.1,ESE,E,13,S,16.6,79,,
17,1.53,3,0.85,3.3,SSW,E,11,S,16.6,107,,
18,1.38,3,0.79,3.2,E,ENE,8,S,16.2,137,,
19,1.6,3.5,0.84,3.1,S,E,5,SSW,17.8,163,,
20,1.74,3.5,1.03,3.4,SE,SSE,6,S,18.9,181,,
21,1.58,3,0.91,3.2,S,E,7,S,18.3,190,,
22,1.43,3,0.83,3.2,SSE,E,10,SSW,16.9,186,,
23,1.28,3,0.75,3.2,SSE,ESE,11,SSW,14.7,175,,
24,1.24,3,0.65,3,ESE,ESE,10,SSW,16.1,156,,
最大,1.74,3.5,1.03,3.4,最多,平均,22,最多,18.9,平均,平均,
平均,1.07,2.9,0.61,2.9,SSE,SE,2.2,S,14.1,131,,
2018/7/5,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,1.28,3,0.76,3.1,ESE,SSW,8,SSW,17,139,,
2,0.98,2.5,0.63,3,ESE,SE,13,S,14.3,125,,
3,1.13,2.5,0.68,3.1,SSW,SW,5,SSW,15.3,118,,
4,1.02,3,0.6,3.1,SE,SSW,4,SSW,12.5,113,,
5,1.02,2.5,0.6,2.9,ESE,W,9,SSW,15.1,125,,
6,1.02,2.5,0.64,2.7,SSE,WSW,7,SSW,14.6,141,,
7,1.11,3.5,0.6,2.8,SSE,W,5,SSW,13,157,,
8,0.91,2.5,0.56,2.9,ESE,WNW,8,SSW,13.1,166,,
9,0.98,2.5,0.57,2.9,NE,N,3,SSW,14.8,165,,
10,0.96,2.5,0.55,2.7,SE,ENE,4,SSW,13,153,,
11,0.85,2.5,0.5,2.9,SSE,E,1,SSW,12.3,135,,
12,0.86,3.5,0.53,2.9,ESE,N,2,SSW,13.6,116,,
13,1.1,3.5,0.61,2.9,SE,SW,2,SSW,15.3,97,,
14,0.93,2.5,0.55,2.7,SE,SE,1,SSW,14.4,81,,
15,0.87,3,0.59,2.8,SE,S,4,SSW,14.9,76,,
16,1.05,2.5,0.51,2.8,ESE,WSW,3,SSW,14,79,,
17,0.95,4.5,0.52,2.8,ESE,WSW,3,SSW,13.8,92,,
18,1.02,2.5,0.58,2.8,ESE,NW,6,SSW,14.9,113,,
19,0.95,2.5,0.54,2.8,ESE,N,5,SSW,13.8,139,,
20,0.81,2.5,0.52,2.9,NNE,W,5,SSW,12.7,160,,
21,0.86,2.5,0.58,3,ESE,WNW,5,S,12.6,173,,
22,0.9,2.5,0.53,2.8,SE,SE,3,S,12.4,175,,
23,0.94,3.5,0.57,2.8,SE,SSE,5,SSW,13.1,172,,
24,0.9,3,0.45,2.9,E,S,6,SSW,10.5,159,,
最大,1.28,4.5,0.76,3.1,最多,平均,13,最多,17,平均,平均,
平均,0.98,2.8,0.57,2.9,ESE,WSW,2,SSW,13.8,132,,
2018/7/6,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.89,3.5,0.49,2.8,SE,SSE,4,S,12.8,142,,
2,0.86,2.5,0.5,2.9,ENE,W,3,SSW,12.2,124,,
3,1.01,3,0.56,2.8,ESE,SW,3,SSW,13.9,112,,
4,0.98,4.5,0.54,2.8,ENE,SW,2,SSW,14.3,106,,
5,0.83,3,0.44,2.9,E,W,6,SSW,10.1,106,,
6,0.76,2.5,0.45,2.7,S,WNW,19,SW,10.6,114,,
7,0.55,4.5,0.32,2.8,ESE,WNW,18,SSW,7.5,128,,
8,0.58,3.5,0.29,2.9,NE,NW,17,S,7.2,136,,
9,0.46,3.5,0.27,3,WSW,WNW,14,W,3.9,144,,
10,0.61,3,0.22,3.1,,WNW,14,N,2,146,,
11,0.37,3,0.22,3.6,,NW,3,NNE,2.9,138,,
12,0.32,3,0.2,3.1,,W,7,NE,4.6,122,,
13,0.5,2.5,0.27,2.6,W,W,5,NNE,5,106,,
14,0.47,2.5,0.28,2.6,ENE,SE,2,NE,5.3,92,,
15,0.71,2.5,0.37,2.7,NNE,N,3,ENE,8.4,81,,
16,0.86,3,0.46,3,ESE,NE,6,NE,8.8,78,,
17,0.87,3.5,0.46,2.8,NE,E,6,NE,7.5,84,,
18,0.79,2.5,0.47,2.8,ENE,W,4,NE,6.9,96,,
19,0.77,2.5,0.4,2.8,E,W,12,NE,6.5,112,,
20,0.65,2.5,0.39,2.8,W,WNW,14,ENE,6.8,134,,
21,0.65,2.5,0.36,2.7,ENE,WNW,8,NE,4.9,149,,
22,0.62,2.5,0.31,2.6,ESE,NE,3,NE,4.7,163,,
23,0.57,2.5,0.33,2.6,E,NNW,4,NE,4.7,167,,
24,0.36,2,0.24,2.5,,NW,7,NNE,3.6,162,,
最大,1.01,4.5,0.56,3.6,最多,平均,19,最多,14.3,平均,平均,
平均,0.67,2.9,0.37,2.8,ENE,WNW,5.8,NE,7.3,123,,
2018/7/7,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.33,2.5,0.18,2.5,,NW,4,NNE,3.6,148,,
2,0.27,2.5,0.15,2.5,,NW,5,NNE,2.5,129,,
3,0.22,2.5,0.14,2.5,,NW,4,N,2.4,111,,
4,0.2,2.5,0.1,2.4,,NNE,2,N,1.6,97,,
5,0.47,4.5,0.2,2.8,,SW,1,SE,0.3,91,,
6,0.45,3,0.15,2.4,,NNE,2,SSW,1,93,,
7,0.68,2.5,0.35,2.6,N,SSE,1,S,8.9,103,,
8,0.67,2.5,0.35,2.3,NE,WNW,5,S,11.4,115,,
9,0.67,2.5,0.4,2.7,ESE,WNW,3,S,10.4,126,,
10,0.82,2.5,0.38,2.6,SSE,NNW,2,S,9.9,136,,
11,0.76,2.5,0.43,2.6,ESE,E,2,S,12.8,143,,
12,0.95,2,0.48,2.6,NNE,SE,7,S,11.3,141,,
13,0.94,2.5,0.48,2.6,E,ESE,9,S,12.3,136,,
14,0.76,2.5,0.42,2.7,WNW,E,5,S,11.4,126,,
15,0.62,2.5,0.39,2.6,SSW,E,3,S,10.9,112,,
16,0.6,3,0.36,2.5,S,W,1,S,10.3,101,,
17,0.7,3,0.37,2.6,S,NW,5,S,9.7,96,,
18,0.73,2.5,0.34,2.7,E,WNW,8,S,8.3,101,,
19,0.43,2,0.28,2.7,SSE,W,15,S,7.7,112,,
20,0.67,2.5,0.31,2.9,NE,W,19,S,6,127,,
21,0.57,2,0.29,2.6,S,W,14,S,7.6,144,,
22,0.61,2.5,0.31,2.6,ENE,W,13,S,8.5,158,,
23,0.68,2.5,0.34,2.5,W,WSW,11,S,7.9,167,,
24,0.53,2,0.29,2.3,N,WSW,7,S,7.9,171,,
最大,0.95,4.5,0.48,2.9,最多,平均,19,最多,12.8,平均,平均,
平均,0.6,2.6,0.31,2.6,S,W,3.5,S,7.7,124,,
2018/7/8,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.53,2,0.3,2.4,WNW,W,8,S,7.9,163,,
2,0.58,2.5,0.29,2.3,SE,W,4,S,7.7,147,,
3,0.53,1.5,0.3,2.4,NW,NW,1,S,8.3,129,,
4,0.54,2,0.29,2.3,SSE,NE,3,S,7.5,105,,
5,0.42,2,0.24,2.3,,E,7,S,7.2,87,,
6,0.6,2,0.25,2.3,WNW,ESE,8,S,6.6,76,,
7,0.59,3,0.25,2.5,ENE,ESE,7,S,7.2,75,,
8,0.49,2.5,0.31,2.4,SSW,SE,5,S,6.7,84,,
9,0.5,2,0.26,2.3,E,E,9,S,7.3,100,,
10,0.47,2,0.23,2.1,,SSE,2,S,7.7,113,,
11,0.47,2,0.29,2.2,NE,W,10,S,8.5,127,,
12,0.68,2.5,0.3,2.5,E,W,6,S,8.5,139,,
13,0.61,2.5,0.31,2.5,SW,W,8,S,8.5,144,,
14,0.57,2.5,0.28,2.3,N,SW,3,S,9.2,139,,
15,0.5,2,0.28,2.5,SSE,WNW,6,S,8,129,,
16,0.5,2.5,0.33,2.7,NW,NNW,3,S,8.2,115,,
17,0.42,2,0.25,2.5,NNW,WNW,6,S,7.2,104,,
18,0.39,2.5,0.22,2.5,,N,2,S,6.2,99,,
19,0.36,3,0.17,2.2,,WNW,5,S,6.8,102,,
20,0.35,4,0.18,2.4,,WNW,12,S,5.9,108,,
