会計分類,会計,借入区分,借入方法,借入先,銘柄,費目,事業名,起債額（千円）,起債許可年度,起債年月日（年月日）,償還期間自（年月）,償還期間至（年月）,元利金支払期日上期（年月）,元利金支払期日下期（年月）,利率（％）,平成28年度支払予定額元金上期（円）,平成28年度支払予定額元金下期（円）,平成28年度支払予定額利子上期（円）,平成28年度支払予定額利子下期（円）,平成27年度末現在高（円）
公営企業会計,病院会計,長期債,証書,財政融資,財政融資14001,,病院建設費,393000,14,15.03.18,15.09,14.03,09.01,03.01,1.200,7801465,7848274,1645919,1599110,274319758
公営企業会計,病院会計,長期債,証書,財政融資,財政融資15005,,看護婦寄宿舎建設費,393000,15,16.03.25,16.09,16.03,09.01,03.01,2.000,7007773,7077851,3018730,2948652,301872999
公営企業会計,病院会計,長期債,証書,財政融資,財政融資15006,,病院建設費,213000,15,16.03.25,16.09,16.03,09.01,03.01,2.000,3798106,3836087,1636106,1598125,163610556
公営企業会計,病院会計,長期債,証書,財政融資,,,小計,51356000,,,,,,,,1214114530,1190531916,305207063,283296207,23232443521
公営企業会計,病院会計,長期債,証書,,,,小計,51356000,,,,,,,,1214114530,1190531916,305207063,283296207,23232443521
公営企業会計,病院会計,長期債,債券,公募,公募10-643,,病院建設費,1439000,18,19.03.27,19.08,29.03,08.25,02.25,1.700,-,1439000000,12231500,13583047,1439000000
公営企業会計,病院会計,長期債,債券,公募,公募10-655,,病院建設費,3679000,19,20.03.26,20.08,30.03,08.25,02.25,1.420,-,-,26120900,26120900,3679000000
公営企業会計,病院会計,長期債,債券,公募,公募10-666,,病院建設費,23921000,20,21.03.23,21.08,31.03,08.25,02.25,1.460,-,-,174623300,174623300,23921000000
公営企業会計,病院会計,長期債,債券,公募,公募10-679,,病院建設費,4030000,21,22.02.26,22.08,01.12,08.25,02.25,1.380,-,-,27807000,27807000,4030000000
公営企業会計,病院会計,長期債,債券,公募,公募10-680,,病院建設費,11580000,21,22.03.26,22.08,02.03,08.25,02.25,1.390,-,-,80481000,80481000,11580000000
公営企業会計,病院会計,長期債,債券,公募,公募10-692,,病院建設費,9520000,22,23.02.25,23.08,02.12,08.25,02.25,1.350,-,-,64260000,64260000,9520000000
公営企業会計,病院会計,長期債,債券,公募,公募10-693,,病院建設費,7218000,22,23.03.30,23.08,03.03,08.25,02.25,1.380,-,-,49804200,49804200,7218000000
公営企業会計,病院会計,長期債,債券,公募,公募10-704,,病院建設費,10644000,23,24.02.24,24.08,03.12,08.25,02.25,0.970,-,-,51623400,51623400,10644000000
公営企業会計,病院会計,長期債,債券,公募,公募10-705,,病院建設費,862000,23,24.03.27,24.08,04.03,08.25,02.25,1.060,-,-,4568600,4568600,862000000
公営企業会計,病院会計,長期債,債券,公募,公募10-716,,病院建設費（20年）,2021000,24,25.02.26,25.08,04.12,08.25,02.25,0.770,-,-,7780850,7780850,2021000000
公営企業会計,病院会計,長期債,債券,公募,公募10-716,,病院建設費（10年）,27000,24,25.02.26,25.08,04.12,08.25,02.25,0.770,-,-,103950,103950,27000000
公営企業会計,病院会計,長期債,債券,公募,公募10-717,,病院建設費（10年）,71000,24,25.03.27,25.08,05.03,08.25,02.25,0.630,-,-,223650,223650,71000000
公営企業会計,病院会計,長期債,債券,公募,公募10-728,,病院建設費（20年）,750000,25,26.02.25,26.08,05.12,08.25,02.25,0.650,-,-,2437500,2437500,750000000
公営企業会計,病院会計,長期債,債券,公募,公募10-729,,病院建設費（20年）,956000,25,26.03.26,26.08,06.03,08.25,02.25,0.690,-,-,3298200,3298200,956000000
公営企業会計,病院会計,長期債,債券,公募,公募10-729,,病院建設費（10年）,269000,25,26.03.26,26.08,06.03,08.25,02.25,0.690,-,-,928050,928050,269000000
公営企業会計,病院会計,長期債,債券,公募,公募10-740,,病院建設費,943000,26,27.02.24,27.08,06.12,08.25,02.25,0.463,-,-,2183045,2183045,943000000
公営企業会計,病院会計,長期債,債券,公募,公募10-752,,病院建設費,936000,27,28.02.22,28.08,07.12,08.25,02.25,0.126,-,-,599294,589680,936000000
公営企業会計,病院会計,長期債,債券,公募,,,小計,78866000,,,,,,,,-,1439000000,509074439,510416372,78866000000
公営企業会計,病院会計,長期債,債券,銀行,銀行807,,医療機械整備費,4067000,23,24.03.21,24.08,29.03,08.25,02.25,0.330,-,4067000000,6710550,7452047,4067000000
公営企業会計,病院会計,長期債,債券,銀行,銀行812,,医療機械整備費,934000,24,25.03.19,25.08,30.03,08.25,02.25,0.130,-,-,607100,607100,934000000
公営企業会計,病院会計,長期債,債券,銀行,銀行815,,医療機械整備費,866000,25,26.03.18,26.08,31.03,08.25,02.25,0.180,-,-,779400,779400,866000000
公営企業会計,病院会計,長期債,債券,銀行,銀行816,,医療機械整備費,885000,26,27.03.19,27.08,02.03,08.25,02.25,0.100,-,-,442500,442500,885000000
公営企業会計,病院会計,長期債,債券,銀行,銀行821,,医療機械整備費,828000,27,28.03.15,28.08,03.03,08.25,02.25,0.010,-,-,37078,41400,828000000
公営企業会計,病院会計,長期債,債券,銀行,,,小計,7580000,,,,,,,,-,4067000000,8576628,9322447,7580000000
公営企業会計,病院会計,長期債,債券,,,,小計,86446000,,,,,,,,-,5506000000,517651067,519738819,86446000000
公営企業会計,病院会計,長期債,,,,,小計,137802000,,,,,,,,1214114530,6696531916,822858130,803035026,109678443521
公営企業会計,病院会計,,,,,,合計,137802000,,,,,,,,1214114530,6696531916,822858130,803035026,109678443521
公営企業会計,中央卸売市場会計,長期債,証書,銀行,銀行805,,中央卸売市場施設整備,60000000,22,23.03.30,23.08,03.02,08.25,02.25,,-,-,,,60000000000
公営企業会計,中央卸売市場会計,長期債,証書,銀行,,,小計,60000000,,,,,,,,-,-,,,60000000000
公営企業会計,中央卸売市場会計,長期債,証書,,,,小計,60000000,,,,,,,,-,-,,,60000000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-638,,中央卸売市場施設整備,18500000,18,18.10.24,19.02,28.09,08.25,02.25,1.900,18500000000,-,200584239,-,18500000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-653,,中央卸売市場施設整備,3287000,62,20.01.28,20.08,29.12,08.25,02.25,1.540,-,-,25309900,25309900,3287000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-664,,中央卸売市場施設整備,3063000,63,21.01.26,21.08,30.12,08.25,02.25,1.400,-,-,21441000,21441000,3063000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-715,,中央卸売市場施設整備,2764000,24,25.01.28,25.08,04.12,08.25,02.25,0.760,-,-,10503200,10503200,2764000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-717,,中央卸売市場施設整備,4020000,24,25.03.27,25.08,05.03,08.25,02.25,0.630,-,-,12663000,12663000,4020000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-727,,中央卸売市場施設整備,3775000,24,26.01.28,26.08,05.12,08.25,02.25,0.720,-,-,13590000,13590000,3775000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-728,,中央卸売市場施設整備,9257000,24,26.02.25,26.08,05.12,08.25,02.25,0.650,-,-,30085250,30085250,9257000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-729,,中央卸売市場施設整備,25689000,24,26.03.26,26.08,06.03,08.25,02.25,0.690,-,-,88627050,88627050,25689000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-729,,中央卸売市場施設整備,1127000,25,26.03.26,26.08,06.03,08.25,02.25,0.690,-,-,3888150,3888150,1127000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-737,,中央卸売市場施設整備,10299000,25,26.11.26,27.02,06.09,08.25,02.25,0.520,-,-,26777400,26777400,10299000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-739,,中央卸売市場施設整備,505000,05,27.01.26,27.08,06.12,08.25,02.25,0.290,-,-,732250,732250,505000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-739,,中央卸売市場施設整備,1197000,06,27.01.26,27.08,06.12,08.25,02.25,0.290,-,-,1735650,1735650,1197000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-740,,中央卸売市場施設整備,6135000,26,27.02.24,27.08,06.12,08.25,02.25,0.463,-,-,14202525,14202525,6135000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-741,,中央卸売市場施設整備,6702000,25,27.03.24,27.08,07.03,08.25,02.25,0.435,-,-,14576850,14576850,6702000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-741,,中央卸売市場施設整備,11172000,26,27.03.24,27.08,07.03,08.25,02.25,0.435,-,-,24299100,24299100,11172000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-745,,中央卸売市場施設整備,10000000,27,27.07.27,28.02,07.06,08.25,02.25,0.533,-,-,26650000,26650000,10000000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-746,,中央卸売市場施設整備,8000000,26,27.08.18,28.02,07.06,08.25,02.25,0.499,-,-,19960000,19960000,8000000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-746,,中央卸売市場施設整備,10000000,27,27.08.18,28.02,07.06,08.25,02.25,0.499,-,-,24950000,24950000,10000000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-747,,中央卸売市場施設整備,15000000,27,27.09.25,28.02,07.09,08.25,02.25,0.475,-,-,35625000,35625000,15000000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-748,,中央卸売市場施設整備,15000000,27,27.10.27,28.02,07.09,08.25,02.25,0.456,-,-,34200000,34200000,15000000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-749,,中央卸売市場施設整備,10000000,27,27.11.25,28.02,07.09,08.25,02.25,0.436,-,-,21800000,21800000,10000000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-750,,中央卸売市場施設整備,10000000,27,27.12.22,28.08,07.12,08.25,02.25,0.444,-,-,30042391,22200000,10000000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-751,,中央卸売市場施設整備,10000000,27,28.01.26,28.08,07.12,08.25,02.25,0.370,-,-,21516304,18500000,10000000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-751,,中央卸売市場施設整備,900000,07,28.01.26,28.08,07.12,08.25,02.25,0.370,-,-,1936467,1665000,900000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-751,,中央卸売市場施設整備,5666000,17,28.01.26,28.08,07.12,08.25,02.25,0.370,-,-,12191138,10482100,5666000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-752,,中央卸売市場施設整備,2000000,27,28.02.22,28.08,07.12,08.25,02.25,0.126,-,-,1280543,1260000,2000000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,公募10-753,,中央卸売市場施設整備,1500000,26,28.03.18,28.08,08.03,08.25,02.25,0.065,-,-,428571,487500,1500000000
公営企業会計,中央卸売市場会計,長期債,債券,公募,,,小計,205558000,,,,,,,,18500000000,-,719595978,506210925,205558000000
公営企業会計,中央卸売市場会計,長期債,債券,,,,小計,205558000,,,,,,,,18500000000,-,719595978,506210925,205558000000
公営企業会計,中央卸売市場会計,長期債,,,,,小計,265558000,,,,,,,,18500000000,-,1151010772,939996130,265558000000
公営企業会計,中央卸売市場会計,,,,,,合計,265558000,,,,,,,,18500000000,-,1151010772,939996130,265558000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-685,,臨海土地造成事業（建設元金債）,20000000,12,22.07.27,23.02,02.06,08.25,02.25,1.130,-,-,113000000,113000000,20000000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-686,,臨海土地造成事業（建設元金債）,20000000,12,22.08.17,23.02,02.06,08.25,02.25,1.080,-,-,108000000,108000000,20000000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-687,,臨海土地造成事業（建設元金債）,20000000,12,22.09.28,23.02,02.09,08.25,02.25,1.120,-,-,112000000,112000000,20000000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-688,,臨海土地造成事業（建設元金債）,7000000,12,22.10.26,23.02,02.09,08.25,02.25,0.940,-,-,32900000,32900000,7000000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-688,,臨海土地造成事業（建設元金債）,3000000,12,22.10.26,23.02,02.09,08.25,02.25,0.940,-,-,14100000,14100000,3000000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-689,,臨海土地造成事業（建設元金債）,10000000,12,22.11.29,23.02,02.09,08.25,02.25,1.080,-,-,54000000,54000000,10000000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-690,,臨海土地造成事業（建設元金債）,9780000,12,22.12.21,23.08,02.12,08.25,02.25,1.290,-,-,63081000,63081000,9780000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-735,,臨海土地造成事業（元利金債）,20100000,16,26.09.25,27.02,06.09,08.25,02.25,0.588,-,-,59094000,59094000,20100000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-736,,臨海土地造成事業（元利金債）,10000000,16,26.10.28,27.02,06.09,08.25,02.25,0.505,-,-,25250000,25250000,10000000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-736,,臨海土地造成事業（元利金債）,24790000,16,26.10.28,27.02,06.09,08.25,02.25,0.505,-,-,62594750,62594750,24790000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-739,,臨海土地造成事業（元利金債）,23500000,16,27.01.26,27.08,06.12,08.25,02.25,0.290,-,-,34075000,34075000,23500000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-739,,臨海土地造成事業（元利金債）,1205000,16,27.01.26,27.08,06.12,08.25,02.25,0.290,-,-,1747250,1747250,1205000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-740,,臨海土地造成事業（元利金債）,7890000,16,27.02.24,27.08,06.12,08.25,02.25,0.463,-,-,18265350,18265350,7890000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,公募10-741,,臨海土地造成事業（元利金債）,10000000,16,27.03.24,27.08,07.03,08.25,02.25,0.435,-,-,21750000,21750000,10000000000
公営企業会計,臨海地域開発事業会計,長期債,債券,公募,,,小計,187265000,,,,,,,,-,-,719857350,719857350,187265000000
公営企業会計,臨海地域開発事業会計,長期債,債券,,,,小計,187265000,,,,,,,,-,-,719857350,719857350,187265000000
公営企業会計,臨海地域開発事業会計,長期債,,,,,小計,187265000,,,,,,,,-,-,719857350,719857350,187265000000
公営企業会計,臨海地域開発事業会計,,,,,,合計,187265000,,,,,,,,-,-,719857350,719857350,187265000000
公営企業会計,港湾事業会計,長期債,証書,財政融資,財政融資08009,,港湾施設整備費,300000,08,09.04.30,09.09,29.03,09.25,03.25,2.700,10768586,10913962,292715,147339,21682548
公営企業会計,港湾事業会計,長期債,証書,財政融資,財政融資09008,,港湾施設整備費,1200000,09,10.04.30,10.09,30.03,09.25,03.25,2.000,40176631,40578397,1631332,1229566,163133232
公営企業会計,港湾事業会計,長期債,証書,財政融資,財政融資10005,,港湾施設整備費,1200000,10,11.04.20,11.09,31.03,09.25,03.25,2.100,39590599,40006300,2560604,2144903,243867100
公営企業会計,港湾事業会計,長期債,証書,財政融資,財政融資14006,,港湾施設整備費,100000,14,15.03.25,15.09,05.03,09.01,03.01,1.000,3355237,3372013,242655,225879,48530912
公営企業会計,港湾事業会計,長期債,証書,財政融資,,,小計,2800000,,,,,,,,93891053,94870672,4727306,3747687,477213792
公営企業会計,港湾事業会計,長期債,証書,簡保,簡保21047,,港湾施設整備費,400000,13,14.03.25,14.03,03.09,09.30,03.31,1.800,12422160,12533960,1286656,1174856,142961781
公営企業会計,港湾事業会計,長期債,証書,簡保,,,小計,400000,,,,,,,,12422160,12533960,1286656,1174856,142961781
公営企業会計,港湾事業会計,長期債,証書,,,,小計,3200000,,,,,,,,106313213,107404632,6013962,4922543,620175573
公営企業会計,港湾事業会計,長期債,,,,,小計,3200000,,,,,,,,106313213,107404632,6013962,4922543,620175573
公営企業会計,港湾事業会計,,,,,,合計,3200000,,,,,,,,106313213,107404632,6013962,4922543,620175573
公営企業会計,交通事業会計,長期債,債券,公募,公募10-643,,乗合自動車購入費,2680000,18,19.03.27,19.08,29.03,08.25,02.25,1.700,-,2680000000,22780000,25297127,2680000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-655,,乗合自動車購入費,2000000,19,20.03.26,20.08,30.03,08.25,02.25,1.420,-,-,14200000,14200000,2000000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-655,,新交通建設費,90000,19,20.03.26,20.08,30.03,08.25,02.25,1.420,-,-,639000,639000,90000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-661,,新交通建設費,1600000,20,20.09.25,21.02,30.09,08.25,02.25,1.600,-,-,12800000,12800000,1600000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-666,,乗合自動車購入費,2300000,20,21.03.23,21.08,31.03,08.25,02.25,1.460,-,-,16790000,16790000,2300000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-666,,新交通建設費,1480000,20,21.03.23,21.08,31.03,08.25,02.25,1.460,-,-,10804000,10804000,1480000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-673,,新交通建設費,1500000,21,21.09.25,22.02,01.09,08.25,02.25,1.380,-,-,10350000,10350000,1500000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-680,,乗合自動車購入費,2200000,21,22.03.26,22.08,02.03,08.25,02.25,1.390,-,-,15290000,15290000,2200000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-680,,新交通建設費,2600000,21,22.03.26,22.08,02.03,08.25,02.25,1.390,-,-,18070000,18070000,2600000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-687,,新交通建設費,1500000,22,22.09.28,23.02,02.09,08.25,02.25,1.120,-,-,8400000,8400000,1500000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-693,,乗合自動車購入費,1000000,22,23.03.30,23.08,03.03,08.25,02.25,1.380,-,-,6900000,6900000,1000000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-693,,新交通建設費,2200000,22,23.03.30,23.08,03.03,08.25,02.25,1.380,-,-,15180000,15180000,2200000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-699,,新交通建設費,1500000,23,23.09.28,24.02,03.09,08.25,02.25,1.020,-,-,7650000,7650000,1500000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-705,,新交通建設費,2500000,23,24.03.27,24.08,04.03,08.25,02.25,1.060,-,-,13250000,13250000,2500000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-711,,新交通建設費,1500000,24,24.09.26,25.02,04.09,08.25,02.25,0.820,-,-,6150000,6150000,1500000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-717,,新交通建設費,1652000,24,25.03.27,25.08,05.03,08.25,02.25,0.630,-,-,5203800,5203800,1652000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-723,,新交通建設費,1500000,25,25.09.26,26.02,05.09,08.25,02.25,0.760,-,-,5700000,5700000,1500000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-728,,新交通建設費,1552000,25,26.02.25,26.08,05.12,08.25,02.25,0.650,-,-,5044000,5044000,1552000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-729,,新交通建設費,100000,25,26.03.26,26.08,06.03,08.25,02.25,0.690,-,-,345000,345000,100000000
公営企業会計,交通事業会計,長期債,債券,公募,公募20-30,,新交通建設費,3052000,26,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,23012080,23012080,3052000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-741,,新交通建設費,140000,26,27.03.24,27.08,07.03,08.25,02.25,0.435,-,-,304500,304500,140000000
公営企業会計,交通事業会計,長期債,債券,公募,公募20-32,,新交通建設費,3052000,27,27.06.26,28.02,17.06,08.25,02.25,1.293,-,-,19731180,19731180,3052000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-750,,軌道建設費(路面電車),1372000,27,27.12.22,28.08,07.12,08.25,02.25,0.444,-,-,4121816,3045840,1372000000
公営企業会計,交通事業会計,長期債,債券,公募,公募10-753,,新交通建設費,780000,27,28.03.18,28.08,08.03,08.25,02.25,0.065,-,-,222857,253500,780000000
公営企業会計,交通事業会計,長期債,債券,公募,,,小計,39850000,,,,,,,,-,2680000000,242938233,244410027,39850000000
公営企業会計,交通事業会計,長期債,債券,,,,小計,39850000,,,,,,,,-,2680000000,242938233,244410027,39850000000
公営企業会計,交通事業会計,長期債,,,,,小計,39850000,,,,,,,,-,2680000000,242938233,244410027,39850000000
公営企業会計,交通事業会計,,,,,,合計,39850000,,,,,,,,-,2680000000,242938233,244410027,39850000000
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資60037,,地下鉄建設費,13000000,60,62.03.25,62.09,29.03,09.25,03.25,5.200,444162618,455710845,23396710,11848482,899873463
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資60037,,地下鉄建設費,5958000,60,62.03.25,62.09,29.03,09.25,03.25,5.200,203563145,208855787,10722892,5430251,412418932
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資61022,,地下鉄建設費,3418000,61,63.01.25,63.03,29.09,09.25,03.25,5.200,113821250,116780602,9110887,6151535,350418750
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資62019,,地下鉄建設費,864000,62,01.03.27,01.09,31.03,09.25,03.25,4.850,25989749,26620000,4018311,3388060,165703549
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資63013,,地下鉄建設費,2904000,63,02.02.20,02.03,01.09,09.25,03.25,5.400,88398365,90785121,18123151,15736395,671227805
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資01015,,地下鉄建設費,1262000,01,03.03.25,03.09,03.03,09.25,03.25,6.600,37495715,38733073,14382479,13145121,435832713
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資02015,,地下鉄建設費,4797000,02,04.03.25,04.09,04.03,09.25,03.25,5.500,128312661,131841259,49372630,45844032,1795368366
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資03029,,地下鉄建設費,10009000,03,05.03.25,05.09,05.03,09.25,03.25,4.400,244849112,250235792,87206691,81820011,3963940499
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資04040,,地下鉄建設費,11362000,04,06.03.23,06.09,06.03,09.01,03.01,3.650,260861662,265622387,87540593,82779868,4796744810
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資05044,,地下鉄建設費,8442000,05,07.03.27,07.09,07.03,09.01,03.01,4.650,189979992,194397027,97348984,92931949,4187053065
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資06029,,地下鉄建設費,3806000,06,08.03.14,08.09,08.03,09.01,03.01,3.150,80879521,82153373,29674665,28400813,1884105699
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資07035,,地下鉄建設費,6929000,07,09.03.25,09.09,09.03,09.01,03.01,2.800,142602638,144599075,51022869,49026432,3644490688
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資08033,,地下鉄建設費,3437000,08,10.01.30,10.03,09.09,09.25,03.25,2.100,69763416,70495932,18944637,18212121,1804251162
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資09023,,地下鉄建設費,9027000,09,11.03.19,11.09,11.03,09.01,03.01,2.100,177575356,179439897,55409106,53544565,5277057698
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資10024,,地下鉄建設費,12316000,10,12.03.24,12.09,12.03,09.01,03.01,2.000,237808932,240187022,76405862,74027772,7640586180
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資11003,,地下鉄建設費,29638000,11,12.03.24,12.09,12.03,09.01,03.01,2.000,572278429,578001214,183867890,178145105,18386788991
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資12001,,地下鉄建設費,27398000,12,13.03.16,13.09,13.03,09.01,03.01,1.600,525181112,529382561,141817702,137616253,17727212750
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資13003,,地下鉄建設費,4059000,13,14.03.25,14.09,14.03,09.01,03.01,2.200,74673727,75495138,31301611,30480200,2845600927
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資14004,,地下鉄建設費,6618000,14,15.03.25,15.09,15.03,09.01,03.01,1.200,125330534,126082517,28268411,27516428,4711401929
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資15002,,地下鉄建設費,7249000,15,16.03.25,16.09,16.03,09.01,03.01,2.000,129260429,130553033,55681357,54388753,5568135769
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資16001,,地下鉄建設費,2935000,16,17.03.25,17.09,17.03,09.01,03.01,2.100,50934441,51469252,24817126,24282315,2363535826
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資17002,,地下鉄建設費,3402000,17,18.03.27,18.09,18.03,09.01,03.01,2.100,57818272,58425364,29986440,29379348,2855851431
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資18001,,地下鉄建設費,4259000,18,19.03.26,19.09,19.03,09.01,03.01,2.100,70886871,71631183,39036783,38292471,3717788850
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資19001,,地下鉄建設費,2485000,19,20.03.25,20.09,20.03,09.01,03.01,2.100,40505307,40930612,23631880,23206575,2250655288
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資20001,,地下鉄建設費,1782000,20,21.03.25,21.09,21.03,09.01,03.01,1.900,29088600,29364942,15849395,15573053,1668357371
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資21001,,地下鉄建設費,2447000,21,22.03.25,22.09,22.03,09.01,03.01,2.100,38253769,38655433,24902648,24500984,2371680805
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資22002,,地下鉄建設費,7000000,22,23.03.25,23.09,23.03,09.01,03.01,1.900,110024112,111069341,66500000,65454771,7000000000
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資23002,,地下鉄建設費,2000000,23,24.03.26,24.09,24.03,09.01,03.01,1.700,-,-,17000000,17000000,2000000000
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資24001,,地下鉄建設費,5000000,24,25.03.25,25.09,05.03,09.01,03.01,0.400,248241371,248737854,7041845,6545362,3520922556
公営企業会計,高速電車事業会計,長期債,証書,財政融資,財政融資25001,,地下鉄建設費,234000,25,26.03.25,26.09,06.03,09.01,03.01,0.400,11571364,11594507,375891,352748,187945047
公営企業会計,高速電車事業会計,長期債,証書,財政融資,,,小計,204037000,,,,,,,,4530112470,4597850143,1322759446,1255021773,115104950919
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保02920,,地下鉄建設費,5000000,60,62.03.31,62.09,29.03,09.30,03.31,5.200,170831776,175273404,8998734,4557108,346105180
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保02920,,地下鉄建設費,317000,60,62.03.31,62.09,29.03,09.30,03.31,5.200,10830735,11112332,570520,288921,21943067
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保03088,,地下鉄建設費,3077000,61,63.01.07,63.03,29.09,09.30,03.31,5.200,102465765,105129875,8201931,5537821,315458892
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保03221,,地下鉄建設費,1538000,62,01.03.31,01.09,31.03,09.30,03.31,4.850,46264159,47386065,7152966,6031060,294967660
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保03325,,地下鉄建設費,582000,63,02.02.28,02.03,01.09,09.30,03.31,6.200,18615754,19192842,4435327,3858239,143075051
