三鷹市 固定資産台帳（平成28年度末）,,,,,,,,,,（単位：円）
会計区分,資産区分,資産名称,取得年月日,取得価額等,減価償却累計額,現在価額,"耐用
年数",用途,数量,"単位
呼称"
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目1358-18),不明,0,0,0,,道路,10.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目1358-19),不明,0,0,0,,道路,4.41,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目1358-20),不明,0,0,0,,道路,6.29,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目1358-21),不明,0,0,0,,道路,1.93,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目1360-12),不明,0,0,0,,道路,21.80,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目1360-22),不明,0,0,0,,道路,43.73,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目1361-1),不明,0,0,0,,道路,504.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目1361-4),不明,0,0,0,,道路,43.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目1362-3),不明,0,0,0,,道路,14.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目1363-3),不明,0,0,0,,道路,14.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目268-4),不明,0,0,0,,道路,15.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目269-6),不明,0,0,0,,道路,12.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目270-3),不明,0,0,0,,道路,13.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目271-6),不明,0,0,0,,道路,12.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目272-10),不明,0,0,0,,道路,10.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目272-4),不明,0,0,0,,道路,3.27,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目272-5),不明,0,0,0,,道路,15.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目273-2),不明,0,0,0,,道路,11.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目274-2),不明,0,0,0,,道路,11.00,㎡
一般会計,インフラ資産/土地,市道第94号線(大沢一丁目275-2),不明,0,0,0,,道路,15.00,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢一丁目891-22),不明,0,0,0,,道路,2.06,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢一丁目915-3),不明,0,0,0,,道路,5.57,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢一丁目921-4),不明,0,0,0,,道路,7.91,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目224-1),不明,0,0,0,,道路,49.00,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目238-1),不明,0,0,0,,道路,9.91,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目891-12),不明,0,0,0,,道路,89.00,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目891-13),不明,0,0,0,,道路,449.00,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目891-15),不明,0,0,0,,道路,52.00,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目896-2),不明,0,0,0,,道路,16.00,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目896-31),不明,0,0,0,,道路,1.08,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目896-32),不明,0,0,0,,道路,2.46,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目897-61),不明,0,0,0,,道路,2.73,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目909-11),不明,0,0,0,,道路,1.20,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目909-19),不明,0,0,0,,道路,3.45,㎡
一般会計,インフラ資産/土地,市道第95号線(大沢四丁目909-21),不明,0,0,0,,道路,0.19,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目829-26),不明,0,0,0,,道路,5.41,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目834-23),不明,0,0,0,,道路,15.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目835-21),不明,0,0,0,,道路,6.98,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目835-22),不明,0,0,0,,道路,11.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目835-24),不明,0,0,0,,道路,6.41,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目835-25),不明,0,0,0,,道路,4.93,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目835-5),不明,0,0,0,,道路,229.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目835-76),不明,0,0,0,,道路,27.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目846-10),不明,0,0,0,,道路,0.32,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目846-9),不明,0,0,0,,道路,2.37,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目848-3),不明,0,0,0,,道路,2.89,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目848-4),不明,0,0,0,,道路,3.13,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目849-2),不明,0,0,0,,道路,8.14,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目850-12),不明,0,0,0,,道路,1.35,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目850-5),不明,0,0,0,,道路,3.30,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目851-1),不明,0,0,0,,道路,"1,087.00",㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目851-155),不明,0,0,0,,道路,3.01,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目851-156),不明,0,0,0,,道路,2.33,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目856-9),不明,0,0,0,,道路,3.94,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目858-9),不明,0,0,0,,道路,14.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目861-3),不明,0,0,0,,道路,4.27,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢四丁目86-4),不明,0,0,0,,道路,878.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目758-2),不明,0,0,0,,道路,76.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目759-3),不明,0,0,0,,道路,23.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目759-4),不明,0,0,0,,道路,9.91,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目769-2),不明,0,0,0,,道路,29.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目770-2),不明,0,0,0,,道路,42.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目771-2),不明,0,0,0,,道路,42.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目774-24),不明,0,0,0,,道路,9.54,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目774-29),不明,0,0,0,,道路,178.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目774-3),不明,0,0,0,,道路,39.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目774-33),不明,0,0,0,,道路,1.14,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目775-3),不明,0,0,0,,道路,52.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目783-5),不明,0,0,0,,道路,33.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目784-3),不明,0,0,0,,道路,86.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目785-4),不明,0,0,0,,道路,9.91,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目785-5),不明,0,0,0,,道路,6.61,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目813-4),不明,0,0,0,,道路,3.30,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目814-4),不明,0,0,0,,道路,19.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目815-3),不明,0,0,0,,道路,4.89,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目816-2),不明,0,0,0,,道路,3.30,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目817-5),不明,0,0,0,,道路,251.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目817-6),不明,0,0,0,,道路,95.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目822-2),不明,0,0,0,,道路,152.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目825-2),不明,0,0,0,,道路,148.00,㎡
一般会計,インフラ資産/土地,市道第96号線(大沢五丁目827-3),不明,0,0,0,,道路,239.00,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目685-20),不明,0,0,0,,道路,0.41,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目685-21),不明,0,0,0,,道路,0.11,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目685-22),不明,0,0,0,,道路,0.87,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目685-23),不明,0,0,0,,道路,0.41,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目685-24),不明,0,0,0,,道路,1.55,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目685-35),不明,0,0,0,,道路,0.13,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目685-36),不明,0,0,0,,道路,0.44,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目685-37),不明,0,0,0,,道路,0.44,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目685-38),不明,0,0,0,,道路,0.03,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目685-7),不明,0,0,0,,道路,0.92,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目720-11),不明,0,0,0,,道路,23.00,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目720-13),不明,0,0,0,,道路,17.00,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目720-2),不明,0,0,0,,道路,16.00,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目720-9),不明,0,0,0,,道路,0.92,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目724-12),不明,0,0,0,,道路,6.08,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目724-13),不明,0,0,0,,道路,3.30,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目724-14),不明,0,0,0,,道路,6.34,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目724-15),不明,0,0,0,,道路,6.34,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目724-17),不明,0,0,0,,道路,0.33,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目724-18),不明,0,0,0,,道路,3.30,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目724-19),不明,0,0,0,,道路,3.30,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目724-41),不明,0,0,0,,道路,2.04,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目724-61),不明,0,0,0,,道路,1.56,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目724-62),不明,0,0,0,,道路,1.39,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目725-4),不明,0,0,0,,道路,16.00,㎡
一般会計,インフラ資産/土地,市道第96-”号線(大沢五丁目726-3),不明,0,0,0,,道路,66.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目712-17),不明,0,0,0,,道路,1.69,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目712-19),不明,0,0,0,,道路,6.38,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目712-20),不明,0,0,0,,道路,13.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目712-21),不明,0,0,0,,道路,19.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目712-22),不明,0,0,0,,道路,7.17,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目712-23),不明,0,0,0,,道路,43.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目713-7),不明,0,0,0,,道路,1.20,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目714-2),不明,0,0,0,,道路,46.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目724-3),不明,0,0,0,,道路,19.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目725-2),不明,0,0,0,,道路,29.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目726-2),不明,0,0,0,,道路,39.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目727-2),不明,0,0,0,,道路,46.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目728-2),不明,0,0,0,,道路,3.30,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目729-3),不明,0,0,0,,道路,13.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目730-2),不明,0,0,0,,道路,46.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目764-2),不明,0,0,0,,道路,19.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目765-2),不明,0,0,0,,道路,3.30,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目776-5),不明,0,0,0,,道路,23.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目777-2),不明,0,0,0,,道路,26.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目778-2),不明,0,0,0,,道路,6.61,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目779-2),不明,0,0,0,,道路,183.66,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目780-3),不明,0,0,0,,道路,0.95,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目781-14),不明,0,0,0,,道路,27.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目781-5),不明,0,0,0,,道路,29.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目781-6),不明,0,0,0,,道路,13.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目781-7),不明,0,0,0,,道路,26.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目781-8),不明,0,0,0,,道路,0.92,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目781-9),不明,0,0,0,,道路,4.57,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目817-10),不明,0,0,0,,道路,44.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目817-11),不明,0,0,0,,道路,41.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目818-10),不明,0,0,0,,道路,6.61,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目818-11),不明,0,0,0,,道路,14.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目818-12),不明,0,0,0,,道路,0.19,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目818-13),不明,0,0,0,,道路,17.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目819-2),不明,0,0,0,,道路,11.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目822-3),不明,0,0,0,,道路,35.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目822-4),不明,0,0,0,,道路,329.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目822-6),不明,0,0,0,,道路,19.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目823-7),不明,0,0,0,,道路,2.31,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目825-13),不明,0,0,0,,道路,20.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目825-14),不明,0,0,0,,道路,30.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目825-4),不明,0,0,0,,道路,9.93,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目825-5),不明,0,0,0,,道路,36.00,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目825-6),不明,0,0,0,,道路,9.45,㎡
一般会計,インフラ資産/土地,市道第97号線(大沢五丁目825-8),不明,0,0,0,,道路,31.00,㎡
