"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"131032",,"東京都港区","御膳房六本木店",,,"菓子製造業",,"131032",,"東京都港区六本木六丁目８番１５号第２五月ビル１階","東京都","港区","六本木六丁目","８番１５号","第２五月ビル１階",,,,,,,,"東湖株式会社",,"3港み生食営第1454号","2021-08-31","2021-08-31","2021-08-31","2028-08-31",,"新規",,
"131032",,"東京都港区","御膳房六本木店",,,"そうざい製造業",,"131032",,"東京都港区六本木六丁目８番１５号第２五月ビル１階","東京都","港区","六本木六丁目","８番１５号","第２五月ビル１階",,,,,,,,"東湖株式会社",,"3港み生食営第1455号","2021-08-31","2021-08-31","2021-08-31","2028-08-31",,"新規",,
"131032",,"東京都港区","ＣａｒＰｅＴ　ＴＯＫＹＯ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目８番２２号イケガミ六本木ビル１階２階","東京都","港区","六本木六丁目","８番２２号","イケガミ六本木ビル１階２階",,,,,,,,"株式会社ダイヤモンドダイニング",,"4港み生食営第3009号","2023-03-29","2023-03-29","2023-03-29","2030-03-31",,"新規",,
"131032",,"東京都港区","ＴＨＥ　ＰＵＢＬＩＣ　ＳＩＸ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目８番２２号イケガミ六本木ビル１階","東京都","港区","六本木六丁目","８番２２号","イケガミ六本木ビル１階",,,,,,,,"株式会社ダイヤモンドダイニング",,"5港み生食営第2070号","2023-11-16","2023-11-16","2023-11-16","2030-11-30",,"新規",,
"131032",,"東京都港区","根深",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目８番２８号宮崎ビル２階２０２","東京都","港区","六本木六丁目","８番２８号","宮崎ビル２階２０２",,,,,,,,"葡萄人生株式会社",,"5港み生食営第2730号","2024-01-24","2024-01-24","2024-01-24","2030-01-31",,"新規",,
"131032",,"東京都港区","大徳壽ＴＯＫＹＯ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目９番１号テレビ朝日本社ビルけやき沿い１階","東京都","港区","六本木六丁目","９番１号","テレビ朝日本社ビルけやき沿い１階",,,,,,,,"Ｉ．Ｌ．Ｓ株式会社",,"4港み生食営第1482号","2022-10-13","2022-10-13","2022-10-13","2029-10-31",,"新規",,
"131032",,"東京都港区","サントリー生ビール夏祭りビアガーデン",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目９番１号７階社員食堂","東京都","港区","六本木六丁目","９番１号","７階社員食堂",,,,,,,,"株式会社テレビ朝日クリエイト",,"6港み生食営第872号","2024-07-17","2024-07-17","2024-07-17","2024-08-25",,"新規",,
"131032",,"東京都港区","サントリー生ビール夏祭りビアガーデン",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目９番１号毛利庭園","東京都","港区","六本木六丁目","９番１号","毛利庭園",,,,,,,,"株式会社テレビ朝日クリエイト",,"6港み生食営第873号","2024-07-17","2024-07-17","2024-07-17","2024-08-25",,"新規",,
"131032",,"東京都港区","ＴＵＳＫ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズ森タワー１階Ｗ‐１‐１","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズ森タワー１階Ｗ‐１‐１",,,,,,,,"ソルト・コンソーシアム株式会社",,"3港み生食営第1077号","2021-06-22","2021-06-22","2021-06-22","2028-06-30",,"新規",,
"131032",,"東京都港区","ＣＲＩＳＰ　ＳＡＬＡＤ　ＷＯＲＫＳ　六本木ヒルズ店",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズヒルサイド１階Ｅ－１－５区画","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズヒルサイド１階Ｅ－１－５区画",,,,,,,,"株式会社ＣＲＩＳＰ",,"3港み生食営第2559号","2021-11-22","2021-11-22","2021-11-22","2028-11-30",,"新規",,
"131032",,"東京都港区","南翔饅頭店",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズ森タワーヒルサイド１階１０４","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズ森タワーヒルサイド１階１０４",,,,,,,,"株式会社クリエイト・ダイニング",,"3港み生食営第3562号","2022-03-16","2022-03-16","2022-03-16","2029-03-31",,"新規",,
"131032",,"東京都港区","ＲＩＧＯＬＥＴＴＯ　ＢＡＲ　ＡＮＤ　ＧＲＩＬＬ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズ森タワー５階","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズ森タワー５階",,,,,,,,"株式会社ＨＵＧＥ",,"3港み生食営第3794号","2022-04-14","2022-04-14","2022-04-14","2029-04-30",,"新規",,
"131032",,"東京都港区","梅蘭　六本木ヒルズ店",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズ森タワーヒルサイド１階","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズ森タワーヒルサイド１階",,,,,,,,"有限会社源玉商事",,"3港み生食営第3809号","2022-04-14","2022-04-14","2022-04-14","2029-04-30",,"新規",,
"131032",,"東京都港区","ＴＡＩＬＯＲＥＤ　ＣＡＦＥ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズウェストウォーク４階","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズウェストウォーク４階",,,,,,,,"株式会社ｂｉｐｌａｎｅ",,"4港み生食営第82号","2022-04-28","2022-04-28","2022-04-28","2029-04-30",,"新規",,
"131032",,"東京都港区","ＴＡＩＬＯＲＥＤ　ＣＡＦＥ",,,"菓子製造業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズウェストウォーク４階","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズウェストウォーク４階",,,,,,,,"株式会社ｂｉｐｌａｎｅ",,"4港み生食営第83号","2022-04-28","2022-04-28","2022-04-28","2029-04-30",,"新規",,
"131032",,"東京都港区","ＫＮＯＣＫ　ＣＵＣＩＮＡ　ＢＵＯＮＡ　ＩＴＡＬＩＡＮＡ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズ森タワーヒルサイド地下２階","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズ森タワーヒルサイド地下２階",,,,,,,,"株式会社マザー・レストランツ",,"4港み生食営第122号","2022-04-20","2022-04-20","2022-04-20","2029-04-30",,"新規",,
"131032",,"東京都港区","ゴールデンタイガー　六本木店",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズヒルサイド１階Ｅ‐１‐２・３","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズヒルサイド１階Ｅ‐１‐２・３",,,,,,,,"際コーポレーション株式会社",,"4港み生食営第132号","2022-04-25","2022-04-25","2022-04-25","2029-04-30",,"新規",,
"131032",,"東京都港区","Ｍｕｓｅｕｍ　Ｃａｆｅ＆Ｒｅｓｔａｕｒａｎｔ　ＴＨＥ　ＳＵＮ＆ＴＨＥ　ＭＯＯＮ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズ森タワー５２階","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズ森タワー５２階",,,,,,,,"ソルト・コンソーシアム株式会社",,"4港み生食営第349号","2022-05-16","2022-05-16","2022-05-16","2029-05-31",,"新規",,
"131032",,"東京都港区","ペストリー（アイスクリーム）",,,"アイスクリーム類製造業",,"131032",,"東京都港区六本木六丁目１０番１号森タワー５０階","東京都","港区","六本木六丁目","１０番１号","森タワー５０階",,,,,,,,"株式会社森ビルホスピタリティコーポレーション",,"4港み生食営第2823号","2023-03-27","2023-03-27","2023-03-27","2030-03-31",,"新規",,
"131032",,"東京都港区","０Ｈ４８３７",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズ森タワー４０階","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズ森タワー４０階",,,,,,,,"グリーンホスピタリティフードサービス株式会社",,"5港み生食営第1292号","2023-09-14","2023-09-14","2023-09-14","2030-09-30",,"新規",,
"131032",,"東京都港区","ＮＩＮＥ９＋",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号森タワーヒルサイド地下１階Ｅ‐Ｂ１‐６","東京都","港区","六本木六丁目","１０番１号","森タワーヒルサイド地下１階Ｅ‐Ｂ１‐６",,,,,,,,"株式会社レトロシェーナ",,"5港み生食営第1937号","2023-11-01","2023-11-01","2023-11-01","2030-10-31",,"新規",,
"131032",,"東京都港区","スターバックスコーヒー六本木ヒルズ　ウエストウォーク店",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズ森タワーウェストウォーク２０２","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズ森タワーウェストウォーク２０２",,,,,,,,"スターバックスコーヒージャパン株式会社",,"6港み生食営第157号","2024-04-17","2024-04-17","2024-04-17","2031-04-30",,"新規",,
"131032",,"東京都港区","テレアサグルメＹＯＫＯＣＨＯ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号大屋根プラザ","東京都","港区","六本木六丁目","１０番１号","大屋根プラザ",,,,,,,,"株式会社テレビ朝日クリエイト",,"6港み生食営第874号","2024-07-17","2024-07-17","2024-07-17","2024-08-25",,"新規",,
"131032",,"東京都港区","Ｈｅｒ　ｌｉｐ　ｔｏ　Ｉｃｅ　Ｃｒｅａｍ　",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番１号六本木ヒルズ森タワーヒルサイド２階ヒルズボックス","東京都","港区","六本木六丁目","１０番１号","六本木ヒルズ森タワーヒルサイド２階ヒルズボックス",,,,,,,,"株式会社ｈｅａｒｔ　ｒｅｌａｔｉｏｎ",,"6港み生食営第892号","2024-07-18","2024-07-18","2024-07-18","2024-08-20",,"新規",,
"131032",,"東京都港区","ＴＯＨＯシネマズ六本木ヒルズ３Ｆ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番２号けやき坂コンプレックス","東京都","港区","六本木六丁目","１０番２号","けやき坂コンプレックス",,,,,,,,"ＴＯＨＯシネマズ株式会社",,"6港み生食営第97号","2024-04-22","2024-04-22","2024-04-22","2031-04-30",,"新規",,
"131032",,"東京都港区","ＴＯＨＯシネマズ六本木ヒルズ５Ｆ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１０番２号けやき坂コンプレックス","東京都","港区","六本木六丁目","１０番２号","けやき坂コンプレックス",,,,,,,,"ＴＯＨＯシネマズ株式会社",,"6港み生食営第98号","2024-04-22","2024-04-22","2024-04-22","2031-04-30",,"新規",,
"131032",,"東京都港区","信濃屋　六本木ヒルズ店",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１１番１号六本木ヒルズゲートタワー１階","東京都","港区","六本木六丁目","１１番１号","六本木ヒルズゲートタワー１階",,,,,,,,"株式会社信濃屋食品",,"5港み生食営第306号","2023-06-20","2023-06-20","2023-06-20","2030-06-30",,"新規",,
"131032",,"東京都港区","信濃屋　六本木ヒルズ店",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１１番１号六本木ヒルズゲートタワー２階","東京都","港区","六本木六丁目","１１番１号","六本木ヒルズゲートタワー２階",,,,,,,,"株式会社信濃屋食品",,"5港み生食営第307号","2023-06-20","2023-06-20","2023-06-20","2030-06-30",,"新規",,
"131032",,"東京都港区","信濃屋　六本木ヒルズ店",,,"食肉販売業",,"131032",,"東京都港区六本木六丁目１１番１号六本木ヒルズゲートタワー２階","東京都","港区","六本木六丁目","１１番１号","六本木ヒルズゲートタワー２階",,,,,,,,"株式会社信濃屋食品",,"5港み生食営第308号","2023-06-20","2023-06-20","2023-06-20","2030-06-30",,"新規",,
"131032",,"東京都港区","信濃屋　六本木ヒルズ店",,,"魚介類販売業",,"131032",,"東京都港区六本木六丁目１１番１号六本木ヒルズゲートタワー２階","東京都","港区","六本木六丁目","１１番１号","六本木ヒルズゲートタワー２階",,,,,,,,"株式会社信濃屋食品",,"5港み生食営第309号","2023-06-20","2023-06-20","2023-06-20","2030-06-30",,"新規",,
"131032",,"東京都港区","六本木　蔦屋書店　ＳＨＡＲＥ　ＬＯＵＮＧＥ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１１番１号六本木ヒルズゲートタワー２階","東京都","港区","六本木六丁目","１１番１号","六本木ヒルズゲートタワー２階",,,,,,,,"カルチュア・コンビニエンス・クラブ株式会社",,"5港み生食営第1198号","2023-09-01","2023-09-01","2023-09-01","2030-08-31",,"新規",,
"131032",,"東京都港区","海南鶏飯食堂麻布十番本店",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１１番１６号中銀六本木マンシオン１０２号","東京都","港区","六本木六丁目","１１番１６号","中銀六本木マンシオン１０２号",,,,,,,,"株式会社クリエイト・ダイニング",,"5港み生食営第1593号","2023-09-26","2023-09-26","2023-09-26","2030-09-30",,"新規",,
"131032",,"東京都港区","ＬＥ　ＣＨＯＣＯＬＡＴ　ＡＬＡＩＮ　ＤＵＣＡＳＳＥ",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１２番２号六本木ヒルズ六本木けやき坂通り２・３階","東京都","港区","六本木六丁目","１２番２号","六本木ヒルズ六本木けやき坂通り２・３階",,,,,,,,"株式会社ＳＦＡＤ",,"4港み生食営第3002号","2023-03-31","2023-03-31","2023-03-31","2030-03-31",,"新規",,
"131032",,"東京都港区","東京都立六本木高等学校",,,"飲食店営業",,"131032",,"東京都港区六本木六丁目１６番３６号","東京都","港区","六本木六丁目","１６番３６号",,,,,,,,,"ＨＩＴＯＷＡフードサービス株式会社",,"3港み生食営第865号","2021-06-01","2021-06-01","2021-06-01","2027-05-31",,"新規",,
"131032",,"東京都港区","ＵＰＳＴＡＩＲＳ",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目３番１０号２階","東京都","港区","六本木七丁目","３番１０号","２階",,,,,,,,"株式会社トランジットジェネラルオフィス",,"3港み生食営第2606号","2021-11-25","2021-11-25","2021-11-25","2028-11-30",,"新規",,
"131032",,"東京都港区","ＮＥＸＴＤＯＯＲ　ＳＵＶ　ＥＸＰＥＲＩＥＮＣＥ",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目３番１０号","東京都","港区","六本木七丁目","３番１０号",,,,,,,,,"株式会社ｚｅｎｐｌｕｓ",,"3港み生食営第2716号","2021-11-29","2021-11-29","2021-11-29","2028-11-30",,"新規",,
"131032",,"東京都港区","セブン‐イレブン港区乃木坂駅南店",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目３番１２号六本木インターナショナルビル１階１Ａ","東京都","港区","六本木七丁目","３番１２号","六本木インターナショナルビル１階１Ａ",,,,,,,,"株式会社セブン‐イレブン・ジャパン",,"3港み生食営第954号","2021-06-15","2021-06-15","2021-06-15","2028-06-30",,"新規",,
"131032",,"東京都港区","セブン‐イレブン港区乃木坂駅南店",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目３番１２号六本木インターナショナルビル・アネックスビル１階","東京都","港区","六本木七丁目","３番１２号","六本木インターナショナルビル・アネックスビル１階",,,,,,,,"株式会社ＵＣＰ",,"4港み生食営第357号","2022-05-24","2022-05-24","2022-05-24","2029-05-31",,"新規",,
"131032",,"東京都港区","とも庵",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目３番１５号鈴や第２ビル１階","東京都","港区","六本木七丁目","３番１５号","鈴や第２ビル１階",,,,,,,,,,"5港み生食営第2485号","2023-12-15","2023-12-15","2023-12-15","2029-12-31",,"新規",,
"131032",,"東京都港区","さん　六本木店",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目３番２１号来山ビル１階","東京都","港区","六本木七丁目","３番２１号","来山ビル１階",,,,,,,,"株式会社サン",,"4港み生食営第2077号","2022-12-13","2022-12-13","2022-12-13","2029-12-31",,"新規",,
"131032",,"東京都港区","パーソナルトレーニングスタジオＧＡＪＡＲＡ（ガジャーラ）",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目４番５号六本木稲垣ビル２階","東京都","港区","六本木七丁目","４番５号","六本木稲垣ビル２階",,,,,,,,"株式会社トレジャーライフ",,"3港み生食営第3491号","2022-04-04","2022-04-04","2022-04-04","2029-04-30",,"新規",,
"131032",,"東京都港区","魚金　六本木",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目４番５号六本木稲垣ビル１階","東京都","港区","六本木七丁目","４番５号","六本木稲垣ビル１階",,,,,,,,"株式会社魚金",,"4港み生食営第2527号","2023-02-27","2023-02-27","2023-02-27","2030-02-28",,"新規",,
"131032",,"東京都港区","江戸前　服部",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目４番１２号ジャスミンビル１階","東京都","港区","六本木七丁目","４番１２号","ジャスミンビル１階",,,,,,,,"株式会社服部",,"5港み生食営第720号","2023-07-06","2023-07-06","2023-07-06","2030-07-31",,"新規",,
"131032",,"東京都港区","ＮＯＶＥ",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目５番１１号カサグランデミワ地下１階","東京都","港区","六本木七丁目","５番１１号","カサグランデミワ地下１階",,,,,,,,"株式会社ＳＥＴＴＥ",,"6港み生食営第481号","2024-06-24","2024-06-24","2024-06-24","2030-06-30",,"新規",,
"131032",,"東京都港区","ＰＳＴ　ｒｏｐｐｏｎｇｉ",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目６番２号ＭＫ　Ａｒｔレジデンス１階","東京都","港区","六本木七丁目","６番２号","ＭＫ　Ａｒｔレジデンス１階",,,,,,,,"ＴＫａｄｖａｎｃｅ株式会社",,"5港み生食営第2987号","2024-02-20","2024-02-20","2024-02-20","2031-02-28",,"新規",,
"131032",,"東京都港区","Ｍｙ　ＡＬＬ",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目６番３号喜楽ビル地下１階１０１号室","東京都","港区","六本木七丁目","６番３号","喜楽ビル地下１階１０１号室",,,,,,,,"株式会社ＲＮＡ",,"4港み生食営第565号","2022-06-17","2022-06-17","2022-06-17","2029-06-30",,"新規",,
"131032",,"東京都港区","和食ＢＡＲ　紗和",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目６番１９号レヴェリー六本木７階８階","東京都","港区","六本木七丁目","６番１９号","レヴェリー六本木７階８階",,,,,,,,"株式会社ＳＪ",,"5港み生食営第795号","2023-07-25","2023-07-25","2023-07-25","2029-07-31",,"新規",,
"131032",,"東京都港区","バーニーズ　ニューヨーク六本木店",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目７番７号ＴＲＩ－ＳＥＶＥＮ　ＲＯＰＰＯＮＧＩ２階","東京都","港区","六本木七丁目","７番７号","ＴＲＩ－ＳＥＶＥＮ　ＲＯＰＰＯＮＧＩ２階",,,,,,,,"株式会社バーニーズジャパン",,"5港み生食営第1530号","2023-09-25","2023-09-25","2023-09-25","2030-09-30",,"新規",,
"131032",,"東京都港区","ＭＡＤＯ",,,"菓子製造業",,"131032",,"東京都港区六本木七丁目８番５号ロック＆ロックビル２階２０４Ａ","東京都","港区","六本木七丁目","８番５号","ロック＆ロックビル２階２０４Ａ",,,,,,,,,,"3港み生食営第1104号","2021-06-23","2021-06-23","2021-06-23","2027-06-30",,"新規",,
"131032",,"東京都港区","天鳳",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目８番５号藤和六本木コープⅡ１０４","東京都","港区","六本木七丁目","８番５号","藤和六本木コープⅡ１０４",,,,,,,,"株式会社リヴァリュ",,"5港み生食営第961号","2023-07-31","2023-07-31","2023-07-31","2030-07-31",,"新規",,
"131032",,"東京都港区","天鳳",,,"そうざい製造業",,"131032",,"東京都港区六本木七丁目８番５号藤和六本木コープⅡ１０４","東京都","港区","六本木七丁目","８番５号","藤和六本木コープⅡ１０４",,,,,,,,"株式会社リヴァリュ",,"6港み生食営第818号","2024-07-09","2024-07-09","2024-07-09","2031-07-31",,"新規",,
"131032",,"東京都港区","淡悦",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目８番６号アクソール六本木１階","東京都","港区","六本木七丁目","８番６号","アクソール六本木１階",,,,,,,,"株式会社八十嶋",,"5港み生食営第1877号","2023-10-24","2023-10-24","2023-10-24","2030-10-31",,"新規",,
"131032",,"東京都港区","ふかさく",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目８番９号深作眼科ビル１階","東京都","港区","六本木七丁目","８番９号","深作眼科ビル１階",,,,,,,,"株式会社パイオニア・アイ・ケア",,"3港み生食営第2503号","2021-11-19","2021-11-19","2021-11-19","2028-11-30",,"新規",,
"131032",,"東京都港区","３３　ＡＯＪＩＲＵ　ＴＯＫＹＯ",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目８番１０号ＡＧＴビル１、２階","東京都","港区","六本木七丁目","８番１０号","ＡＧＴビル１、２階",,,,,,,,"株式会社アサヒ緑健",,"3港み生食営第3623号","2022-03-24","2022-03-24","2022-03-24","2029-03-31",,"新規",,
"131032",,"東京都港区","豚しゃぶ　ひなた",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目９番２号岡野ビル１階","東京都","港区","六本木七丁目","９番２号","岡野ビル１階",,,,,,,,"株式会社ティー・エム・アジア",,"6港み生食営第771号","2024-07-23","2024-07-23","2024-07-23","2031-07-31",,"新規",,
"131032",,"東京都港区","Ｂｉｓｔｒｏ　Ｃｈｉｃｋ",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目９番５号森長ビル１階","東京都","港区","六本木七丁目","９番５号","森長ビル１階",,,,,,,,"株式会社ＬＩＶＥ　ＣＲＥＡＴＥ",,"5港み生食営第1524号","2023-09-25","2023-09-25","2023-09-25","2029-09-30",,"新規",,
"131032",,"東京都港区","ラウンジ　１８８",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目９番６号Ｈｏｎｄａビル２階Ｂ","東京都","港区","六本木七丁目","９番６号","Ｈｏｎｄａビル２階Ｂ",,,,,,,,"リブナビ株式会社",,"3港み生食営第3547号","2022-03-04","2022-03-04","2022-03-04","2028-03-31",,"新規",,
"131032",,"東京都港区","海界",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目９番６号ヒタチプラザ１階Ｂ号室","東京都","港区","六本木七丁目","９番６号","ヒタチプラザ１階Ｂ号室",,,,,,,,"株式会社海界",,"5港み生食営第643号","2023-06-22","2023-06-22","2023-06-22","2029-06-30",,"新規",,
"131032",,"東京都港区","はまもと",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目９番６号ランドワーク六本木ビル１階","東京都","港区","六本木七丁目","９番６号","ランドワーク六本木ビル１階",,,,,,,,"株式会社江戸銀",,"5港み生食営第2948号","2024-02-26","2024-02-26","2024-02-26","2031-02-28",,"新規",,
"131032",,"東京都港区","レストラン　ル　スプートニク",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目９番９号リッモーネ六本木１階","東京都","港区","六本木七丁目","９番９号","リッモーネ六本木１階",,,,,,,,"株式会社ｓｐｕｔｎｉｋ",,"5港み生食営第2686号","2024-01-18","2024-01-18","2024-01-18","2030-01-31",,"新規",,
"131032",,"東京都港区","55",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目１０番１号Ｍ’ｓ　ＢＩＬＤ．３階Ａ号室","東京都","港区","六本木七丁目","１０番１号","Ｍ’ｓ　ＢＩＬＤ．３階Ａ号室",,,,,,,,"株式会社Ｆｕｊｉｋｏ",,"4港み生食営第1443号","2022-10-03","2022-10-03","2022-10-03","2028-10-31",,"新規",,
"131032",,"東京都港区","Ｓｈｉｓｈａ　ｌｏｕｎｇｅ　ｎｏ．１７",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目１０番１号Ｍ’ｓＢＩＬＤ　３Ｆ‐Ｂ","東京都","港区","六本木七丁目","１０番１号","Ｍ’ｓＢＩＬＤ　３Ｆ‐Ｂ",,,,,,,,"チルウィズ株式会社",,"4港み生食営第1970号","2022-11-21","2022-11-21","2022-11-21","2028-11-30",,"新規",,
"131032",,"東京都港区","Ｎｏ．４",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目１０番１号Ｍ’ｓＢＩＬＤ．地下１階Ａ号室","東京都","港区","六本木七丁目","１０番１号","Ｍ’ｓＢＩＬＤ．地下１階Ａ号室",,,,,,,,"株式会社Ｍｚｅｅ",,"4港み生食営第2107号","2022-12-13","2022-12-13","2022-12-13","2028-12-31",,"新規",,
"131032",,"東京都港区","凪",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目１０番１号Ｍ’ｓ　ＢＩＬＤ　２Ｂ","東京都","港区","六本木七丁目","１０番１号","Ｍ’ｓ　ＢＩＬＤ　２Ｂ",,,,,,,,"ＹＲＳ合同会社",,"4港み生食営第2775号","2023-03-07","2023-03-07","2023-03-07","2029-03-31",,"新規",,
"131032",,"東京都港区","翠",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目１０番１号Ｍ＇ｓ　ＢＩＬＤ地下１階","東京都","港区","六本木七丁目","１０番１号","Ｍ＇ｓ　ＢＩＬＤ地下１階",,,,,,,,"株式会社Ｃｏｌｏｒｆｕｌ",,"5港み生食営第138号","2023-04-18","2023-04-18","2023-04-18","2030-04-30",,"新規",,
"131032",,"東京都港区","の里",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目１０番２号伊藤ビル１階","東京都","港区","六本木七丁目","１０番２号","伊藤ビル１階",,,,,,,,"株式会社の里",,"4港み生食営第567号","2022-06-28","2022-06-28","2022-06-28","2029-06-30",,"新規",,
"131032",,"東京都港区","Ｓｐａｃｅｓ　六本木",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目１２番２号Ｒ７ビルディング２階","東京都","港区","六本木七丁目","１２番２号","Ｒ７ビルディング２階",,,,,,,,"日本リージャスホールディングス株式会社",,"3港み生食営第1749号","2021-08-30","2021-08-30","2021-08-30","2027-08-31",,"新規",,
"131032",,"東京都港区","六本木　串とろ",,,"そうざい製造業",,"131032",,"東京都港区六本木七丁目１２番３号パワーハウスビル１階Ｂ","東京都","港区","六本木七丁目","１２番３号","パワーハウスビル１階Ｂ",,,,,,,,"株式会社串とろっく",,"3港み生食営第1108号","2021-06-23","2021-06-23","2021-06-23","2028-06-30",,"新規",,
"131032",,"東京都港区","マリン　フィッシュ＆チップス",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目１２番３号パワーハウスビル１階‐Ａ","東京都","港区","六本木七丁目","１２番３号","パワーハウスビル１階‐Ａ",,,,,,,,"株式会社マリン",,"3港み生食営第1493号","2021-07-27","2021-07-27","2021-07-27","2028-07-31",,"新規",,
"131032",,"東京都港区","ＮＥＬ　ＣＵＯＲＥ",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目１２番１４号ＵＴＢ２　２階","東京都","港区","六本木七丁目","１２番１４号","ＵＴＢ２　２階",,,,,,,,"株式会社エテルナ",,"5港み生食営第3270号","2024-04-24","2024-04-24","2024-04-24","2031-04-30",,"新規",,
"131032",,"東京都港区","ＧＴ　ＬＩＶＥ　ＴＯＫＹＯ",,,"飲食店営業",,"131032",,"東京都港区六本木七丁目１２番１４号Ｕｎｉｔｅｄ　Ｔｒｕｓｔ　ｂｕｉｌｄｉｎｇⅡ地下１階、１階","東京都","港区","六本木七丁目","１２番１４号","Ｕｎｉｔｅｄ　Ｔｒｕｓｔ　ｂｕｉｌｄｉｎｇⅡ地下１階、１階",,,,,,,,"株式会社ＧＴ　ＭＵＳＩＣ",,"6港み生食営第153号","2024-05-10","2024-05-10","2024-05-10","2031-05-31",,"新規",,
