性別階層,性別コード,性別,年齢階級階層,年齢階級コード,年齢階級,地域階層,地域コード,地域,人口／昼間人口（人）,人口／常住人口（人）,人口／昼夜間人口比率（％）,就業者（15歳以上）／昼間就業者（人）,就業者（15歳以上）／常住就業者（人）,就業者（15歳以上）／流入通勤者（人）,就業者（15歳以上）／流出通勤者（人）,就業者（15歳以上）／残留就業者（人）,就業者（15歳以上）／昼夜間就業者比率（％）
1,1,男,1,4,25～29歳,2,13225,稲城市,1480,2229,66.4,930,1641,567,1278,363,56.7
1,1,男,1,5,30～34歳,2,13225,稲城市,1617,2541,63.6,1102,2018,685,1601,417,54.6
1,1,男,1,6,15～16歳,2,13225,稲城市,1881,3297,57.1,1238,2651,731,2144,507,46.7
1,1,男,1,7,40～44歳,2,13225,稲城市,2296,4186,54.8,1561,3450,892,2781,669,45.2
1,1,男,1,8,15～49歳,2,13225,稲城市,2165,4019,53.9,1548,3401,933,2786,615,45.5
1,1,男,1,9,50～54歳,2,13225,稲城市,1819,3126,58.2,1329,2636,817,2124,512,50.4
1,1,男,1,10,55～59歳,2,13225,稲城市,1492,2436,61.2,1119,2062,664,1607,455,54.3
1,1,男,1,11,60～64歳,2,13225,稲城市,1618,2329,69.5,1047,1758,558,1269,489,59.6
1,1,男,1,12,65歳以上,2,13225,稲城市,7538,8175,92.2,2153,2787,686,1320,1467,77.3
1,1,男,2,13,うち75歳以上,2,13225,稲城市,3168,3252,97.4,427,511,54,138,373,83.6
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13225,稲城市,37937,43595,87,11672,16920,5047,10295,6625,69
1,2,女,1,1,15歳未満,2,13225,稲城市,6167,6341,97.3,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13225,稲城市,1866,2170,86,256,235,188,167,68,108.9
1,2,女,1,3,20～24歳,2,13225,稲城市,1899,2128,89.2,802,1134,556,888,246,70.7
1,2,女,1,4,25～29歳,2,13225,稲城市,1447,2169,66.7,783,1493,482,1192,301,52.4
1,2,女,1,5,30～34歳,2,13225,稲城市,1825,2556,71.4,793,1524,429,1160,364,52
1,2,女,1,6,15～16歳,2,13225,稲城市,2425,3129,77.5,1087,1790,473,1176,614,60.7
1,2,女,1,7,40～44歳,2,13225,稲城市,3158,3996,79,1615,2455,636,1476,979,65.8
1,2,女,1,8,15～49歳,2,13225,稲城市,2863,3522,81.3,1656,2318,676,1338,980,71.4
1,2,女,1,9,50～54歳,2,13225,稲城市,2261,2809,80.5,1334,1880,563,1109,771,71
1,2,女,1,10,55～59歳,2,13225,稲城市,1975,2239,88.2,1059,1322,426,689,633,80.1
1,2,女,1,11,60～64歳,2,13225,稲城市,2113,2350,89.9,905,1141,338,574,567,79.3
1,2,女,1,12,65歳以上,2,13225,稲城市,9690,9938,97.5,1382,1628,280,526,1102,84.9
1,2,女,2,13,うち75歳以上,2,13225,稲城市,4607,4639,99.3,243,275,17,49,226,88.4
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13227,羽村市,51875,55833,92.9,24045,26392,13911,16258,10134,91.1
0,0,総数,1,1,15歳未満,2,13227,羽村市,7256,7264,99.9,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13227,羽村市,1846,2921,63.2,471,537,204,270,267,87.7
0,0,総数,1,3,20～24歳,2,13227,羽村市,2281,3094,73.7,1583,1854,791,1062,792,85.4
0,0,総数,1,4,25～29歳,2,13227,羽村市,2826,2841,99.5,2100,2081,1316,1297,784,100.9
0,0,総数,1,5,30～34歳,2,13227,羽村市,3003,3135,95.8,2105,2234,1365,1494,740,94.2
0,0,総数,1,6,15～16歳,2,13227,羽村市,3553,3707,95.8,2583,2728,1661,1806,922,94.7
0,0,総数,1,7,40～44歳,2,13227,羽村市,4330,4718,91.8,3153,3537,1946,2330,1207,89.1
0,0,総数,1,8,15～49歳,2,13227,羽村市,4001,4417,90.6,2958,3373,1809,2224,1149,87.7
0,0,総数,1,9,50～54歳,2,13227,羽村市,3481,3688,94.4,2646,2852,1658,1864,988,92.8
0,0,総数,1,10,55～59歳,2,13227,羽村市,2941,3127,94.1,2169,2353,1337,1521,832,92.2
0,0,総数,1,11,60～64歳,2,13227,羽村市,3156,3372,93.6,1783,2000,977,1194,806,89.2
0,0,総数,1,12,65歳以上,2,13227,羽村市,13051,13399,97.4,2494,2843,847,1196,1647,87.7
0,0,総数,2,13,うち75歳以上,2,13227,羽村市,5917,5972,99.1,450,505,69,124,381,89.1
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13227,羽村市,27488,28451,96.6,15447,15618,9770,9941,5677,98.9
1,1,男,1,1,15歳未満,2,13227,羽村市,3694,3677,100.5,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13227,羽村市,1060,1541,68.8,312,321,113,122,199,97.2
1,1,男,1,3,20～24歳,2,13227,羽村市,1467,1806,81.2,1086,1110,492,516,594,97.8
1,1,男,1,4,25～29歳,2,13227,羽村市,1816,1573,115.4,1471,1209,927,665,544,121.7
1,1,男,1,5,30～34歳,2,13227,羽村市,1807,1691,106.9,1440,1322,1002,884,438,108.9
1,1,男,1,6,15～16歳,2,13227,羽村市,2083,2013,103.5,1727,1656,1192,1121,535,104.3
1,1,男,1,7,40～44歳,2,13227,羽村市,2394,2478,96.6,1950,2033,1350,1433,600,95.9
1,1,男,1,8,15～49歳,2,13227,羽村市,2187,2287,95.6,1821,1921,1261,1361,560,94.8
1,1,男,1,9,50～54歳,2,13227,羽村市,1902,1901,100.1,1629,1627,1177,1175,452,100.1
1,1,男,1,10,55～59歳,2,13227,羽村市,1600,1666,96,1355,1421,944,1010,411,95.4
1,1,男,1,11,60～64歳,2,13227,羽村市,1575,1672,94.2,1101,1199,710,808,391,91.8
1,1,男,1,12,65歳以上,2,13227,羽村市,5816,6059,96,1555,1799,602,846,953,86.4
1,1,男,2,13,うち75歳以上,2,13227,羽村市,2503,2528,99,297,322,58,83,239,92.2
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13227,羽村市,24387,27382,89.1,8598,10774,4141,6317,4457,79.8
1,2,女,1,1,15歳未満,2,13227,羽村市,3562,3587,99.3,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13227,羽村市,786,1380,57,159,216,91,148,68,73.6
1,2,女,1,3,20～24歳,2,13227,羽村市,814,1288,63.2,497,744,299,546,198,66.8
1,2,女,1,4,25～29歳,2,13227,羽村市,1010,1268,79.7,629,872,389,632,240,72.1
1,2,女,1,5,30～34歳,2,13227,羽村市,1196,1444,82.8,665,912,363,610,302,72.9
1,2,女,1,6,15～16歳,2,13227,羽村市,1470,1694,86.8,856,1072,469,685,387,79.9
1,2,女,1,7,40～44歳,2,13227,羽村市,1936,2240,86.4,1203,1504,596,897,607,80
1,2,女,1,8,15～49歳,2,13227,羽村市,1814,2130,85.2,1137,1452,548,863,589,78.3
1,2,女,1,9,50～54歳,2,13227,羽村市,1579,1787,88.4,1017,1225,481,689,536,83
1,2,女,1,10,55～59歳,2,13227,羽村市,1341,1461,91.8,814,932,393,511,421,87.3
1,2,女,1,11,60～64歳,2,13227,羽村市,1581,1700,93,682,801,267,386,415,85.1
1,2,女,1,12,65歳以上,2,13227,羽村市,7235,7340,98.6,939,1044,245,350,694,89.9
1,2,女,2,13,うち75歳以上,2,13227,羽村市,3414,3444,99.1,153,183,11,41,142,83.6
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13228,あきる野市,69906,80954,86.4,24694,34702,9391,19399,15303,71.2
0,0,総数,1,1,15歳未満,2,13228,あきる野市,10924,10744,101.7,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13228,あきる野市,3436,4111,83.6,352,548,160,356,192,64.2
0,0,総数,1,3,20～24歳,2,13228,あきる野市,2296,3783,60.7,1198,2005,551,1358,647,59.8
0,0,総数,1,4,25～29歳,2,13228,あきる野市,2707,3563,76,1539,2362,808,1631,731,65.2
0,0,総数,1,5,30～34歳,2,13228,あきる野市,3047,3894,78.2,1747,2582,821,1656,926,67.7
0,0,総数,1,6,15～16歳,2,13228,あきる野市,3773,4963,76,2249,3432,982,2165,1267,65.5
0,0,総数,1,7,40～44歳,2,13228,あきる野市,5005,6498,77,3222,4712,1347,2837,1875,68.4
0,0,総数,1,8,15～49歳,2,13228,あきる野市,4571,5849,78.2,2946,4222,1149,2425,1797,69.8
0,0,総数,1,9,50～54歳,2,13228,あきる野市,3861,4868,79.3,2574,3579,1049,2054,1525,71.9
0,0,総数,1,10,55～59歳,2,13228,あきる野市,3553,4470,79.5,2298,3215,912,1829,1386,71.5
0,0,総数,1,11,60～64歳,2,13228,あきる野市,4380,5173,84.7,2220,3012,771,1563,1449,73.7
0,0,総数,1,12,65歳以上,2,13228,あきる野市,21880,22565,97,4349,5033,841,1525,3508,86.4
0,0,総数,2,13,うち75歳以上,2,13228,あきる野市,10396,10438,99.6,1011,1053,93,135,918,96
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13228,あきる野市,33115,40218,82.3,13419,20116,5865,12562,7554,66.7
1,1,男,1,1,15歳未満,2,13228,あきる野市,5671,5549,102.2,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13228,あきる野市,1893,2099,90.2,171,248,83,160,88,69
1,1,男,1,3,20～24歳,2,13228,あきる野市,1161,1882,61.7,617,976,286,645,331,63.2
1,1,男,1,4,25～29歳,2,13228,あきる野市,1394,1825,76.4,853,1263,463,873,390,67.5
1,1,男,1,5,30～34歳,2,13228,あきる野市,1487,2028,73.3,980,1512,504,1036,476,64.8
1,1,男,1,6,15～16歳,2,13228,あきる野市,1731,2540,68.1,1187,1995,591,1399,596,59.5
1,1,男,1,7,40～44歳,2,13228,あきる野市,2418,3431,70.5,1749,2760,866,1877,883,63.4
1,1,男,1,8,15～49歳,2,13228,あきる野市,2157,3015,71.5,1529,2387,751,1609,778,64.1
1,1,男,1,9,50～54歳,2,13228,あきる野市,1731,2514,68.9,1254,2036,621,1403,633,61.6
1,1,男,1,10,55～59歳,2,13228,あきる野市,1545,2241,68.9,1197,1893,578,1274,619,63.2
1,1,男,1,11,60～64歳,2,13228,あきる野市,1899,2546,74.6,1174,1820,497,1143,677,64.5
1,1,男,1,12,65歳以上,2,13228,あきる野市,9814,10334,95,2708,3226,625,1143,2083,83.9
1,1,男,2,13,うち75歳以上,2,13228,あきる野市,4381,4412,99.3,648,679,74,105,574,95.4
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13228,あきる野市,36791,40736,90.3,11275,14586,3526,6837,7749,77.3
1,2,女,1,1,15歳未満,2,13228,あきる野市,5253,5195,101.1,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13228,あきる野市,1543,2012,76.7,181,300,77,196,104,60.3
1,2,女,1,3,20～24歳,2,13228,あきる野市,1135,1901,59.7,581,1029,265,713,316,56.5
1,2,女,1,4,25～29歳,2,13228,あきる野市,1313,1738,75.5,686,1099,345,758,341,62.4
1,2,女,1,5,30～34歳,2,13228,あきる野市,1560,1866,83.6,767,1070,317,620,450,71.7
1,2,女,1,6,15～16歳,2,13228,あきる野市,2042,2423,84.3,1062,1437,391,766,671,73.9
1,2,女,1,7,40～44歳,2,13228,あきる野市,2587,3067,84.3,1473,1952,481,960,992,75.5
1,2,女,1,8,15～49歳,2,13228,あきる野市,2414,2834,85.2,1417,1835,398,816,1019,77.2
1,2,女,1,9,50～54歳,2,13228,あきる野市,2130,2354,90.5,1320,1543,428,651,892,85.5
1,2,女,1,10,55～59歳,2,13228,あきる野市,2008,2229,90.1,1101,1322,334,555,767,83.3
1,2,女,1,11,60～64歳,2,13228,あきる野市,2481,2627,94.4,1046,1192,274,420,772,87.8
1,2,女,1,12,65歳以上,2,13228,あきる野市,12066,12231,98.7,1641,1807,216,382,1425,90.8
1,2,女,2,13,うち75歳以上,2,13228,あきる野市,6015,6026,99.8,363,374,19,30,344,97.1
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13229,西東京市,157135,200012,78.6,53815,90489,24237,60911,29578,59.5
0,0,総数,1,1,15歳未満,2,13229,西東京市,23201,24180,96,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13229,西東京市,6851,10241,66.9,857,1204,469,816,388,71.2
0,0,総数,1,3,20～24歳,2,13229,西東京市,7597,11931,63.7,3351,5738,1849,4236,1502,58.4
0,0,総数,1,4,25～29歳,2,13229,西東京市,7727,10999,70.3,4307,7415,2440,5548,1867,58.1
0,0,総数,1,5,30～34歳,2,13229,西東京市,8413,12078,69.7,4405,8040,2434,6069,1971,54.8
0,0,総数,1,6,15～16歳,2,13229,西東京市,9195,13724,67,4763,9277,2419,6933,2344,51.3
0,0,総数,1,7,40～44歳,2,13229,西東京市,11362,16453,69.1,6278,11362,3043,8127,3235,55.3
0,0,総数,1,8,15～49歳,2,13229,西東京市,10628,15664,67.8,6357,11388,2873,7904,3484,55.8
0,0,総数,1,9,50～54歳,2,13229,西東京市,9477,14051,67.4,5912,10486,2650,7224,3262,56.4
0,0,総数,1,10,55～59歳,2,13229,西東京市,8326,11678,71.3,5061,8411,2289,5639,2772,60.2
0,0,総数,1,11,60～64歳,2,13229,西東京市,8624,11021,78.3,4410,6801,1879,4270,2531,64.8
0,0,総数,1,12,65歳以上,2,13229,西東京市,43734,45992,95.1,8114,10367,1892,4145,6222,78.3
0,0,総数,2,13,うち75歳以上,2,13229,西東京市,22894,23203,98.7,2114,2422,221,529,1893,87.3
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13229,西東京市,69503,97830,71,26748,50925,13160,37337,13588,52.5
1,1,男,1,1,15歳未満,2,13229,西東京市,11793,12357,95.4,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13229,西東京市,3232,5394,59.9,417,606,221,410,196,68.8
1,1,男,1,3,20～24歳,2,13229,西東京市,3535,6156,57.4,1535,2684,775,1924,760,57.2
1,1,男,1,4,25～29歳,2,13229,西東京市,3801,5485,69.3,2165,3749,1191,2775,974,57.7
1,1,男,1,5,30～34歳,2,13229,西東京市,3954,6109,64.7,2310,4447,1299,3436,1011,51.9
1,1,男,1,6,15～16歳,2,13229,西東京市,4054,6980,58.1,2503,5420,1397,4314,1106,46.2
1,1,男,1,7,40～44歳,2,13229,西東京市,4821,8275,58.3,3092,6546,1738,5192,1354,47.2
1,1,男,1,8,15～49歳,2,13229,西東京市,4396,7892,55.7,2940,6433,1560,5053,1380,45.7
1,1,男,1,9,50～54歳,2,13229,西東京市,3823,7147,53.5,2679,6000,1379,4700,1300,44.7
1,1,男,1,10,55～59歳,2,13229,西東京市,3258,5811,56.1,2283,4835,1210,3762,1073,47.2
1,1,男,1,11,60～64歳,2,13229,西東京市,3654,5431,67.3,2246,4022,1135,2911,1111,55.8
1,1,男,1,12,65歳以上,2,13229,西東京市,17916,19527,91.7,4578,6183,1255,2860,3323,74
1,1,男,2,13,うち75歳以上,2,13229,西東京市,8766,8988,97.5,1204,1424,155,375,1049,84.6
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13229,西東京市,87632,102182,85.8,27067,39564,11077,23574,15990,68.4
1,2,女,1,1,15歳未満,2,13229,西東京市,11408,11823,96.5,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13229,西東京市,3619,4847,74.7,440,598,248,406,192,73.6
1,2,女,1,3,20～24歳,2,13229,西東京市,4062,5775,70.3,1816,3054,1074,2312,742,59.5
1,2,女,1,4,25～29歳,2,13229,西東京市,3926,5514,71.2,2142,3666,1249,2773,893,58.4
1,2,女,1,5,30～34歳,2,13229,西東京市,4459,5969,74.7,2095,3593,1135,2633,960,58.3
1,2,女,1,6,15～16歳,2,13229,西東京市,5141,6744,76.2,2260,3857,1022,2619,1238,58.6
1,2,女,1,7,40～44歳,2,13229,西東京市,6541,8178,80,3186,4816,1305,2935,1881,66.2
1,2,女,1,8,15～49歳,2,13229,西東京市,6232,7772,80.2,3417,4955,1313,2851,2104,69
1,2,女,1,9,50～54歳,2,13229,西東京市,5654,6904,81.9,3233,4486,1271,2524,1962,72.1
1,2,女,1,10,55～59歳,2,13229,西東京市,5068,5867,86.4,2778,3576,1079,1877,1699,77.7
1,2,女,1,11,60～64歳,2,13229,西東京市,4970,5590,88.9,2164,2779,744,1359,1420,77.9
1,2,女,1,12,65歳以上,2,13229,西東京市,25818,26465,97.6,3536,4184,637,1285,2899,84.5
1,2,女,2,13,うち75歳以上,2,13229,西東京市,14128,14215,99.4,910,998,66,154,844,91.2
0,0,総数,0,0,全年齢（年齢不詳を含む）,1,13300,郡部,61274,58334,105,31037,26161,18858,13982,12179,118.6
0,0,総数,1,1,15歳未満,1,13300,郡部,6693,6793,98.5,-,-,…,…,…,-
0,0,総数,1,2,15～19歳,1,13300,郡部,1373,2717,50.5,340,425,…,…,…,80
0,0,総数,1,3,20～24歳,1,13300,郡部,1888,2558,73.8,1290,1415,…,…,…,91.2
0,0,総数,1,4,25～29歳,1,13300,郡部,2693,2457,109.6,2079,1826,…,…,…,113.9
0,0,総数,1,5,30～34歳,1,13300,郡部,3177,2820,112.7,2447,2086,…,…,…,117.3
0,0,総数,1,6,15～16歳,1,13300,郡部,3846,3370,114.1,2991,2510,…,…,…,119.2
0,0,総数,1,7,40～44歳,1,13300,郡部,5101,4155,122.8,4125,3175,…,…,…,129.9
0,0,総数,1,8,15～49歳,1,13300,郡部,4712,3767,125.1,3865,2919,…,…,…,132.4
0,0,総数,1,9,50～54歳,1,13300,郡部,3980,3279,121.4,3244,2542,…,…,…,127.6
0,0,総数,1,10,55～59歳,1,13300,郡部,3706,3252,114,2886,2432,…,…,…,118.7
0,0,総数,1,11,60～64歳,1,13300,郡部,4596,4162,110.4,2983,2549,…,…,…,117
0,0,総数,1,12,65歳以上,1,13300,郡部,18936,18431,102.7,4787,4282,…,…,…,111.8
0,0,総数,2,13,うち75歳以上,1,13300,郡部,8916,8838,100.9,935,857,…,…,…,109.1
1,1,男,0,0,全年齢（年齢不詳を含む）,1,13300,郡部,31261,29096,107.4,18594,15295,12053,8754,6541,121.6
1,1,男,1,1,15歳未満,1,13300,郡部,3442,3495,98.5,-,-,…,…,…,-
1,1,男,1,2,15～19歳,1,13300,郡部,643,1406,45.7,165,218,…,…,…,75.7
1,1,男,1,3,20～24歳,1,13300,郡部,1030,1400,73.6,710,722,…,…,…,98.3
1,1,男,1,4,25～29歳,1,13300,郡部,1550,1297,119.5,1259,998,…,…,…,126.2
1,1,男,1,5,30～34歳,1,13300,郡部,1791,1490,120.2,1512,1209,…,…,…,125.1
1,1,男,1,6,15～16歳,1,13300,郡部,2130,1799,118.4,1797,1466,…,…,…,122.6
1,1,男,1,7,40～44歳,1,13300,郡部,2833,2200,128.8,2455,1819,…,…,…,135
1,1,男,1,8,15～49歳,1,13300,郡部,2606,2055,126.8,2260,1709,…,…,…,132.2
1,1,男,1,9,50～54歳,1,13300,郡部,2141,1727,124,1855,1441,…,…,…,128.7
1,1,男,1,10,55～59歳,1,13300,郡部,1950,1694,115.1,1668,1412,…,…,…,118.1
1,1,男,1,11,60～64歳,1,13300,郡部,2323,2065,112.5,1777,1519,…,…,…,117
1,1,男,1,12,65歳以上,1,13300,郡部,8495,8141,104.3,3136,2782,…,…,…,112.7
1,1,男,2,13,うち75歳以上,1,13300,郡部,3398,3340,101.7,630,572,…,…,…,110.1
1,2,女,0,0,全年齢（年齢不詳を含む）,1,13300,郡部,30013,29238,102.7,12443,10866,6805,5228,5638,114.5
1,2,女,1,1,15歳未満,1,13300,郡部,3251,3298,98.6,-,-,…,…,…,-
1,2,女,1,2,15～19歳,1,13300,郡部,730,1311,55.7,175,207,…,…,…,84.5
1,2,女,1,3,20～24歳,1,13300,郡部,858,1158,74.1,580,693,…,…,…,83.7
1,2,女,1,4,25～29歳,1,13300,郡部,1143,1160,98.5,820,828,…,…,…,99
1,2,女,1,5,30～34歳,1,13300,郡部,1386,1330,104.2,935,877,…,…,…,106.6
1,2,女,1,6,15～16歳,1,13300,郡部,1716,1571,109.2,1194,1044,…,…,…,114.4
1,2,女,1,7,40～44歳,1,13300,郡部,2268,1955,116,1670,1356,…,…,…,123.2
1,2,女,1,8,15～49歳,1,13300,郡部,2106,1712,123,1605,1210,…,…,…,132.6
1,2,女,1,9,50～54歳,1,13300,郡部,1839,1552,118.5,1389,1101,…,…,…,126.2
1,2,女,1,10,55～59歳,1,13300,郡部,1756,1558,112.7,1218,1020,…,…,…,119.4
1,2,女,1,11,60～64歳,1,13300,郡部,2273,2097,108.4,1206,1030,…,…,…,117.1
1,2,女,1,12,65歳以上,1,13300,郡部,10441,10290,101.5,1651,1500,…,…,…,110.1
1,2,女,2,13,うち75歳以上,1,13300,郡部,5518,5498,100.4,305,285,…,…,…,107
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13303,瑞穂町,36767,33445,109.9,20119,15799,12770,8450,7349,127.3
0,0,総数,1,1,15歳未満,2,13303,瑞穂町,4045,4105,98.5,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13303,瑞穂町,1106,1802,61.4,232,289,131,188,101,80.3
0,0,総数,1,3,20～24歳,2,13303,瑞穂町,1286,1717,74.9,820,966,510,656,310,84.9
0,0,総数,1,4,25～29歳,2,13303,瑞穂町,1788,1640,109,1332,1177,917,762,415,113.2
0,0,総数,1,5,30～34歳,2,13303,瑞穂町,2109,1768,119.3,1602,1257,1094,749,508,127.4
0,0,総数,1,6,15～16歳,2,13303,瑞穂町,2540,2055,123.6,1974,1488,1371,885,603,132.7
0,0,総数,1,7,40～44歳,2,13303,瑞穂町,3472,2654,130.8,2780,1960,1985,1165,795,141.8
0,0,総数,1,8,15～49歳,2,13303,瑞穂町,3293,2502,131.6,2652,1861,1837,1046,815,142.5
0,0,総数,1,9,50～54歳,2,13303,瑞穂町,2626,2077,126.4,2140,1591,1444,895,696,134.5
0,0,総数,1,10,55～59歳,2,13303,瑞穂町,2282,1889,120.8,1822,1429,1175,782,647,127.5
0,0,総数,1,11,60～64歳,2,13303,瑞穂町,2760,2330,118.5,1887,1457,1125,695,762,129.5
0,0,総数,1,12,65歳以上,2,13303,瑞穂町,9256,8702,106.4,2878,2324,1181,627,1697,123.8
0,0,総数,2,13,うち75歳以上,2,13303,瑞穂町,3827,3754,101.9,546,473,121,48,425,115.4
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13303,瑞穂町,19858,16951,117.1,12690,9218,8731,5259,3959,137.7
1,1,男,1,1,15歳未満,2,13303,瑞穂町,2076,2105,98.6,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13303,瑞穂町,501,891,56.2,109,141,65,97,44,77.3
1,1,男,1,3,20～24歳,2,13303,瑞穂町,752,932,80.7,493,499,319,325,174,98.8
1,1,男,1,4,25～29歳,2,13303,瑞穂町,1115,871,128,890,644,651,405,239,138.2
1,1,男,1,5,30～34歳,2,13303,瑞穂町,1275,969,131.6,1057,749,769,461,288,141.1
1,1,男,1,6,15～16歳,2,13303,瑞穂町,1490,1138,130.9,1254,903,931,580,323,138.9
1,1,男,1,7,40～44歳,2,13303,瑞穂町,2018,1369,147.4,1744,1094,1336,686,408,159.4
1,1,男,1,8,15～49歳,2,13303,瑞穂町,1895,1348,140.6,1626,1079,1216,669,410,150.7
1,1,男,1,9,50～54歳,2,13303,瑞穂町,1472,1066,138.1,1286,880,960,554,326,146.1
1,1,男,1,10,55～59歳,2,13303,瑞穂町,1263,980,128.9,1112,829,808,525,304,134.1
1,1,男,1,11,60～64歳,2,13303,瑞穂町,1474,1175,125.4,1169,870,790,491,379,134.4
1,1,男,1,12,65歳以上,2,13303,瑞穂町,4401,3981,110.6,1950,1530,886,466,1064,127.5
1,1,男,2,13,うち75歳以上,2,13303,瑞穂町,1571,1518,103.5,380,327,93,40,287,116.2
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13303,瑞穂町,16909,16494,102.5,7429,6581,4039,3191,3390,112.9
1,2,女,1,1,15歳未満,2,13303,瑞穂町,1969,2000,98.5,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13303,瑞穂町,605,911,66.4,123,148,66,91,57,83.1
1,2,女,1,3,20～24歳,2,13303,瑞穂町,534,785,68,327,467,191,331,136,70
1,2,女,1,4,25～29歳,2,13303,瑞穂町,673,769,87.5,442,533,266,357,176,82.9
1,2,女,1,5,30～34歳,2,13303,瑞穂町,834,799,104.4,545,508,325,288,220,107.3
1,2,女,1,6,15～16歳,2,13303,瑞穂町,1050,917,114.5,720,585,440,305,280,123.1
1,2,女,1,7,40～44歳,2,13303,瑞穂町,1454,1285,113.2,1036,866,649,479,387,119.6
1,2,女,1,8,15～49歳,2,13303,瑞穂町,1398,1154,121.1,1026,782,621,377,405,131.2
1,2,女,1,9,50～54歳,2,13303,瑞穂町,1154,1011,114.1,854,711,484,341,370,120.1
1,2,女,1,10,55～59歳,2,13303,瑞穂町,1019,909,112.1,710,600,367,257,343,118.3
1,2,女,1,11,60～64歳,2,13303,瑞穂町,1286,1155,111.3,718,587,335,204,383,122.3
1,2,女,1,12,65歳以上,2,13303,瑞穂町,4855,4721,102.8,928,794,295,161,633,116.9
1,2,女,2,13,うち75歳以上,2,13303,瑞穂町,2256,2236,100.9,166,146,28,8,138,113.7
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13305,日の出町,17205,17446,98.6,7622,7154,4775,4307,2847,106.5
0,0,総数,1,1,15歳未満,2,13305,日の出町,2169,2200,98.6,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13305,日の出町,222,694,32,96,112,62,78,34,85.7
0,0,総数,1,3,20～24歳,2,13305,日の出町,495,652,75.9,390,339,292,241,98,115
0,0,総数,1,4,25～29歳,2,13305,日の出町,734,636,115.4,602,495,447,340,155,121.6
0,0,総数,1,5,30～34歳,2,13305,日の出町,865,842,102.7,681,658,471,448,210,103.5
0,0,総数,1,6,15～16歳,2,13305,日の出町,999,1045,95.6,768,811,512,555,256,94.7
0,0,総数,1,7,40～44歳,2,13305,日の出町,1244,1184,105.1,1019,959,707,647,312,106.3
0,0,総数,1,8,15～49歳,2,13305,日の出町,1015,871,116.5,862,717,580,435,282,120.2
0,0,総数,1,9,50～54歳,2,13305,日の出町,947,797,118.8,767,616,539,388,228,124.5
0,0,総数,1,10,55～59歳,2,13305,日の出町,915,845,108.3,677,607,438,368,239,111.5
0,0,総数,1,11,60～64歳,2,13305,日の出町,1163,1146,101.5,670,653,395,378,275,102.6
0,0,総数,1,12,65歳以上,2,13305,日の出町,6070,6167,98.4,1090,1187,332,429,758,91.8
0,0,総数,2,13,うち75歳以上,2,13305,日の出町,3013,3020,99.8,191,198,28,35,163,96.5
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13305,日の出町,7742,8485,91.2,3857,4154,2404,2701,1453,92.9
1,1,男,1,1,15歳未満,2,13305,日の出町,1115,1135,98.2,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13305,日の出町,111,388,28.6,48,63,29,44,19,76.2
1,1,男,1,3,20～24歳,2,13305,日の出町,214,371,57.7,171,171,120,120,51,100
1,1,男,1,4,25～29歳,2,13305,日の出町,323,319,101.3,270,260,201,191,69,103.8
1,1,男,1,5,30～34歳,2,13305,日の出町,389,405,96,342,358,244,260,98,95.5
1,1,男,1,6,15～16歳,2,13305,日の出町,468,519,90.2,394,444,278,328,116,88.7
1,1,男,1,7,40～44歳,2,13305,日の出町,598,658,90.9,520,580,350,410,170,89.7
1,1,男,1,8,15～49歳,2,13305,日の出町,475,480,99,423,428,280,285,143,98.8
1,1,男,1,9,50～54歳,2,13305,日の出町,444,426,104.2,379,361,276,258,103,105
1,1,男,1,10,55～59歳,2,13305,日の出町,386,416,92.8,312,342,206,236,106,91.2
1,1,男,1,11,60～64歳,2,13305,日の出町,479,523,91.6,331,375,210,254,121,88.3
