地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,会社企業／総数／企業数（企業）,会社企業／総数／企業常用雇用者数（人）,会社企業／総数／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／０～４人／企業数（企業）,企業常用雇用者規模（会社企業）／０～４人／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／０～４人／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／５～９人／企業数（企業）,企業常用雇用者規模（会社企業）／５～９人／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／５～９人／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／10～19人／企業数（企業）,企業常用雇用者規模（会社企業）／10～19人／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／10～19人／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／20～29人／企業数（企業）,企業常用雇用者規模（会社企業）／20～29人／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／20～29人／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／30～49人／企業数（企業）,企業常用雇用者規模（会社企業）／30～49人／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／30～49人／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／50～99人／企業数（企業）,企業常用雇用者規模（会社企業）／50～99人／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／50～99人／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／100～299人／企業数（企業）,企業常用雇用者規模（会社企業）／100～299人／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／100～299人／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／300～999人／企業数（企業）,企業常用雇用者規模（会社企業）／300～999人／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／300～999人／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／1000～1999人／企業数（企業）,企業常用雇用者規模（会社企業）／1000～1999人／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／1000～1999人／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／2000～4999人／企業数（企業）,企業常用雇用者規模（会社企業）／2000～4999人／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／2000～4999人／企業常用雇用者数のうち国内（人）,企業常用雇用者規模（会社企業）／5000人以上／企業数（企業）,企業常用雇用者規模（会社企業）／5000人以上／企業常用雇用者数（人）,企業常用雇用者規模（会社企業）／5000人以上／企業常用雇用者数のうち国内（人）
4,13205,青梅市,2,E,15,印刷・同関連業,13,315,315,5,6,6,4,28,28,1,11,11,1,24,24,1,49,49,-,-,-,1,197,197,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,16,化学工業,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,18,プラスチック製品製造業（別掲を除く）,30,317,317,13,29,29,8,59,59,6,76,76,1,25,25,-,-,-,2,128,128,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,19,ゴム製品製造業,1,17,17,-,-,-,-,-,-,1,17,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,20,なめし革・同製品・毛皮製造業,1,5,5,-,-,-,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,21,窯業・土石製品製造業,10,122,122,4,1,1,1,8,8,3,44,44,1,24,24,1,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,22,鉄鋼業,8,78,78,6,6,6,-,-,-,-,-,-,1,21,21,-,-,-,1,51,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,23,非鉄金属製造業,1,5,5,-,-,-,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,24,金属製品製造業,41,379,379,22,53,53,7,43,43,6,81,81,3,63,63,1,30,30,2,109,109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,25,はん用機械器具製造業,15,65,65,9,15,15,5,34,34,1,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,26,生産用機械器具製造業,56,2141,2137,20,35,35,16,112,112,7,105,105,4,92,92,3,105,105,4,353,353,1,164,160,-,-,-,1,1175,1175,-,-,-,-,-,-
4,13205,青梅市,2,E,27,業務用機械器具製造業,20,724,724,9,11,11,1,7,7,3,42,42,2,52,52,1,32,32,1,56,56,3,524,524,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,28,電子部品・デバイス・電子回路製造業,21,396,396,7,13,13,4,28,28,5,71,71,3,76,76,-,-,-,-,-,-,2,208,208,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,29,電気機械器具製造業,25,514,514,10,20,20,2,14,14,5,64,64,4,86,86,-,-,-,3,207,207,1,123,123,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,30,情報通信機械器具製造業,9,296,296,1,-,-,1,5,5,2,22,22,2,50,50,1,31,31,1,64,64,1,124,124,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,31,輸送用機械器具製造業,14,360,360,8,12,12,4,30,30,-,-,-,-,-,-,-,-,-,-,-,-,2,318,318,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,E,32,その他の製造業,15,181,156,9,14,14,4,29,29,1,15,15,-,-,-,-,-,-,-,-,-,1,123,98,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,F,00,電気・ガス・熱供給・水道業,1,66,66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,66,66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,F,33,電気業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,F,34,ガス業,1,66,66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,66,66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,F,36,水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,G,00,情報通信業,18,235,235,9,11,11,3,21,21,1,15,15,2,48,48,2,78,78,1,62,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,G,37,通信業,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,G,38,放送業,1,26,26,-,-,-,-,-,-,-,-,-,1,26,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,G,39,情報サービス業,12,185,185,6,8,8,2,15,15,-,-,-,1,22,22,2,78,78,1,62,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,G,40,インターネット附随サービス業,2,2,2,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,G,41,映像・音声・文字情報制作業,2,21,21,-,-,-,1,6,6,1,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,H,00,運輸業，郵便業,34,1627,1627,10,16,16,6,37,37,6,82,82,4,89,89,4,160,160,1,53,53,1,263,263,2,927,927,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,H,42,鉄道業,1,2,2,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,H,43,道路旅客運送業,1,6,6,-,-,-,1,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,H,44,道路貨物運送業,28,1189,1189,7,13,13,4,25,25,6,82,82,4,89,89,4,160,160,1,53,53,1,263,263,1,504,504,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,H,47,倉庫業,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,H,48,運輸に附帯するサービス業,3,429,429,1,-,-,1,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,423,423,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,I,00,卸売業，小売業,330,6490,6490,201,309,309,63,399,399,32,451,451,15,357,357,5,217,217,7,501,501,5,847,847,1,441,441,-,-,-,1,2968,2968,-,-,-
4,13205,青梅市,2,I,50,各種商品卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,I,51,繊維・衣服等卸売業,7,62,62,3,6,6,1,8,8,2,24,24,1,24,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,I,52,飲食料品卸売業,23,237,237,13,25,25,4,27,27,5,71,71,-,-,-,-,-,-,-,-,-,1,114,114,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,I,53,建築材料，鉱物・金属材料等卸売業,29,281,281,18,31,31,7,48,48,2,30,30,1,20,20,-,-,-,-,-,-,1,152,152,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,I,54,機械器具卸売業,23,156,156,17,29,29,4,22,22,1,17,17,-,-,-,-,-,-,1,88,88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,I,55,その他の卸売業,28,175,175,16,20,20,8,47,47,1,14,14,2,46,46,1,48,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,I,56,各種商品小売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,I,57,織物・衣服・身の回り品小売業,19,476,476,15,15,15,1,8,8,-,-,-,1,23,23,-,-,-,-,-,-,2,430,430,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,I,58,飲食料品小売業,52,4239,4239,27,41,41,5,29,29,8,105,105,2,51,51,2,93,93,5,360,360,1,151,151,1,441,441,-,-,-,1,2968,2968,-,-,-
4,13205,青梅市,2,I,59,機械器具小売業,53,205,205,38,63,63,12,78,78,1,16,16,2,48,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,I,60,その他の小売業,87,605,605,47,71,71,20,126,126,12,174,174,6,145,145,1,36,36,1,53,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,I,61,無店舗小売業,9,54,54,7,8,8,1,6,6,-,-,-,-,-,-,1,40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,J,00,金融業，保険業,19,32,32,15,7,7,4,25,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,J,62,銀行業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,J,63,協同組織金融業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,J,64,貸金業，クレジットカード業等非預金信用機関,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,18,32,32,14,7,7,4,25,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,K,00,不動産業，物品賃貸業,147,238,238,132,78,78,9,54,54,4,45,45,1,26,26,1,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,K,68,不動産取引業,44,176,176,32,35,35,6,35,35,4,45,45,1,26,26,1,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,K,69,不動産賃貸業・管理業,100,60,60,97,41,41,3,19,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,K,70,物品賃貸業,3,2,2,3,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,L,00,学術研究，専門・技術サービス業,54,2295,1645,37,43,43,13,88,88,2,26,26,-,-,-,-,-,-,-,-,-,-,-,-,1,670,20,1,1468,1468,-,-,-,-,-,-
4,13205,青梅市,2,L,71,学術・開発研究機関,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,L,72,専門サービス業（他に分類されないもの）,13,714,64,8,8,8,3,21,21,1,15,15,-,-,-,-,-,-,-,-,-,-,-,-,1,670,20,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,L,73,広告業,2,2,2,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,L,74,技術サービス業（他に分類されないもの）,38,1579,1579,26,33,33,10,67,67,1,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1468,1468,-,-,-,-,-,-
4,13205,青梅市,1,M,00,宿泊業，飲食サービス業,56,567,567,22,39,39,15,101,101,13,170,170,2,55,55,2,85,85,2,117,117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,M,75,宿泊業,5,34,34,3,8,8,1,9,9,1,17,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,M,76,飲食店,42,361,361,17,26,26,11,70,70,10,125,125,2,55,55,2,85,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,M,77,持ち帰り・配達飲食サービス業,8,163,163,2,5,5,2,13,13,2,28,28,-,-,-,-,-,-,2,117,117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,N,00,生活関連サービス業，娯楽業,50,1180,1180,24,52,52,8,51,51,6,73,73,1,26,26,4,143,143,4,287,287,3,548,548,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,N,78,洗濯・理容・美容・浴場業,26,713,713,11,26,26,5,30,30,3,37,37,-,-,-,2,67,67,4,287,287,1,266,266,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,N,79,その他の生活関連サービス業,11,63,63,9,18,18,1,7,7,-,-,-,-,-,-,1,38,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,N,80,娯楽業,13,404,404,4,8,8,2,14,14,3,36,36,1,26,26,1,38,38,-,-,-,2,282,282,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,O,00,教育，学習支援業,15,143,143,10,11,11,-,-,-,1,12,12,2,44,44,2,76,76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,O,81,学校教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,O,82,その他の教育，学習支援業,15,143,143,10,11,11,-,-,-,1,12,12,2,44,44,2,76,76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,P,00,医療，福祉,34,368,368,11,23,23,9,65,65,10,142,142,1,28,28,3,110,110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,P,83,医療業,14,74,74,7,15,15,4,26,26,3,33,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,P,84,保健衛生,1,2,2,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,P,85,社会保険・社会福祉・介護事業,19,292,292,3,6,6,5,39,39,7,109,109,1,28,28,3,110,110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,Q,00,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,Q,86,郵便局,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,Q,87,協同組合（他に分類されないもの）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,R,00,サービス業（他に分類されないもの）,80,1232,1232,41,74,74,16,112,112,13,176,176,1,28,28,3,93,93,3,256,256,3,493,493,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,R,88,廃棄物処理業,21,270,270,10,22,22,3,24,24,5,69,69,-,-,-,2,61,61,1,94,94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,R,89,自動車整備業,23,93,93,15,30,30,6,36,36,2,27,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,R,90,機械等修理業（別掲を除く）,4,42,42,-,-,-,2,14,14,2,28,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,R,91,職業紹介・労働者派遣業,9,133,133,6,3,3,1,6,6,-,-,-,1,28,28,-,-,-,1,96,96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,R,92,その他の事業サービス業,23,694,694,10,19,19,4,32,32,4,52,52,-,-,-,1,32,32,1,66,66,3,493,493,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,R,93,政治・経済・文化団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,R,94,宗教,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,2,R,95,その他のサービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,0,A～R,00,全産業（Ｓ公務を除く）,2548,51810,51798,1611,2160,2160,359,2370,2370,249,3365,3365,98,2336,2336,80,2925,2921,72,4935,4935,48,8221,8221,26,14108,14100,4,5410,5410,-,-,-,1,5980,5980
4,13206,府中市,1,A,00,農業，林業,11,146,146,4,7,7,5,37,37,-,-,-,-,-,-,-,-,-,2,102,102,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,A,01,農業,10,139,139,4,7,7,4,30,30,-,-,-,-,-,-,-,-,-,2,102,102,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,A,02,林業,1,7,7,-,-,-,1,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,B,00,漁業,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,B,04,水産養殖業,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,D,00,建設業,555,3335,3335,378,613,613,101,662,662,46,643,643,13,305,305,11,397,397,4,279,279,1,100,100,1,336,336,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,D,06,総合工事業,187,1403,1403,125,214,214,29,169,169,19,256,256,6,135,135,6,218,218,1,75,75,-,-,-,1,336,336,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,D,07,職別工事業（設備工事業を除く）,199,1001,1001,147,218,218,29,203,203,14,209,209,3,71,71,4,146,146,1,54,54,1,100,100,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,D,08,設備工事業,169,931,931,106,181,181,43,290,290,13,178,178,4,99,99,1,33,33,2,150,150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,E,00,製造業,226,9038,9028,107,150,150,24,169,169,32,427,427,13,296,296,12,468,464,16,1101,1101,15,2376,2376,6,2966,2960,1,1085,1085,-,-,-,-,-,-
4,13206,府中市,2,E,09,食料品製造業,9,892,892,1,1,1,-,-,-,3,49,49,2,47,47,2,78,78,-,-,-,-,-,-,1,717,717,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,10,飲料・たばこ・飼料製造業,2,71,71,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,70,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,11,繊維工業,7,58,58,3,5,5,1,7,7,2,26,26,1,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,12,木材・木製品製造業（家具を除く）,2,12,12,1,-,-,-,-,-,1,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,13,家具・装備品製造業,3,16,16,2,4,4,-,-,-,1,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,14,パルプ・紙・紙加工品製造業,3,13,13,2,-,-,-,-,-,1,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,15,印刷・同関連業,20,286,286,12,22,22,-,-,-,5,66,66,-,-,-,-,-,-,3,198,198,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,16,化学工業,2,31,31,1,-,-,-,-,-,-,-,-,-,-,-,1,31,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,18,プラスチック製品製造業（別掲を除く）,11,561,561,4,14,14,1,6,6,1,15,15,2,52,52,-,-,-,-,-,-,3,474,474,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,19,ゴム製品製造業,2,7,7,2,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,20,なめし革・同製品・毛皮製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,21,窯業・土石製品製造業,4,250,250,-,-,-,-,-,-,1,19,19,-,-,-,1,44,44,1,65,65,1,122,122,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,22,鉄鋼業,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,23,非鉄金属製造業,9,659,659,3,7,7,-,-,-,1,10,10,2,47,47,-,-,-,1,57,57,1,130,130,1,408,408,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,24,金属製品製造業,17,76,76,11,19,19,3,17,17,3,40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,25,はん用機械器具製造業,7,602,596,4,3,3,-,-,-,-,-,-,-,-,-,-,-,-,1,73,73,1,140,140,1,386,380,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,26,生産用機械器具製造業,13,238,238,3,1,1,4,28,28,3,36,36,1,23,23,1,45,45,-,-,-,1,105,105,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,27,業務用機械器具製造業,16,259,259,11,15,15,2,12,12,1,16,16,-,-,-,-,-,-,1,78,78,1,138,138,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,28,電子部品・デバイス・電子回路製造業,22,811,811,11,12,12,2,17,17,3,39,39,1,23,23,1,33,33,1,67,67,3,620,620,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,2,E,29,電気機械器具製造業,38,1802,1798,13,17,17,6,45,45,4,45,45,3,61,61,3,120,116,4,277,277,4,647,647,1,590,590,-,-,-,-,-,-,-,-,-
