地域階層,地域コード,地域名,産業分類階層,大分類,分類名,総数／事業所数（事業所）,総数／常用雇用者数／総数（人）,総数／常用雇用者数／男（人）,総数／常用雇用者数／女（人）,常用雇用者規模／０人／事業所数（事業所）,常用雇用者規模／０人／常用雇用者数／総数（人）,常用雇用者規模／０人／常用雇用者数／男（人）,常用雇用者規模／０人／常用雇用者数／女（人）,常用雇用者規模／１～４人／事業所数（事業所）,常用雇用者規模／１～４人／常用雇用者数／総数（人）,常用雇用者規模／１～４人／常用雇用者数／男（人）,常用雇用者規模／１～４人／常用雇用者数／女（人）,常用雇用者規模／５～９人／事業所数（事業所）,常用雇用者規模／５～９人／常用雇用者数／総数（人）,常用雇用者規模／５～９人／常用雇用者数／男（人）,常用雇用者規模／５～９人／常用雇用者数／女（人）,常用雇用者規模／10～19人／事業所数（事業所）,常用雇用者規模／10～19人／常用雇用者数／総数（人）,常用雇用者規模／10～19人／常用雇用者数／男（人）,常用雇用者規模／10～19人／常用雇用者数／女（人）,常用雇用者規模／20～29人／事業所数（事業所）,常用雇用者規模／20～29人／常用雇用者数／総数（人）,常用雇用者規模／20～29人／常用雇用者数／男（人）,常用雇用者規模／20～29人／常用雇用者数／女（人）,常用雇用者規模／30～49人／事業所数（事業所）,常用雇用者規模／30～49人／常用雇用者数／総数（人）,常用雇用者規模／30～49人／常用雇用者数／男（人）,常用雇用者規模／30～49人／常用雇用者数／女（人）,常用雇用者規模／50～99人／事業所数（事業所）,常用雇用者規模／50～99人／常用雇用者数／総数（人）,常用雇用者規模／50～99人／常用雇用者数／男（人）,常用雇用者規模／50～99人／常用雇用者数／女（人）,常用雇用者規模／100～199人／事業所数（事業所）,常用雇用者規模／100～199人／常用雇用者数／総数（人）,常用雇用者規模／100～199人／常用雇用者数／男（人）,常用雇用者規模／100～199人／常用雇用者数／女（人）,常用雇用者規模／200～299人／事業所数（事業所）,常用雇用者規模／200～299人／常用雇用者数／総数（人）,常用雇用者規模／200～299人／常用雇用者数／男（人）,常用雇用者規模／200～299人／常用雇用者数／女（人）,常用雇用者規模／300～499人／事業所数（事業所）,常用雇用者規模／300～499人／常用雇用者数／総数（人）,常用雇用者規模／300～499人／常用雇用者数／男（人）,常用雇用者規模／300～499人／常用雇用者数／女（人）,常用雇用者規模／500人以上／事業所数（事業所）,常用雇用者規模／500人以上／常用雇用者数／総数（人）,常用雇用者規模／500人以上／常用雇用者数／男（人）,常用雇用者規模／500人以上／常用雇用者数／女（人）
4,13212,日野市,1,H,運輸業，郵便業,72,2375,2072,303,20,-,-,-,10,22,15,7,7,42,36,6,6,86,66,20,6,142,124,18,8,306,257,49,8,524,432,92,4,507,460,47,3,746,682,64,-,-,-,-,-,-,-,-
4,13212,日野市,1,I,卸売業，小売業,895,7915,3624,4287,196,-,-,-,329,704,250,450,159,1066,417,649,123,1674,724,950,40,936,503,433,25,903,377,526,14,1033,505,528,7,1094,572,522,2,505,276,229,-,-,-,-,-,-,-,-
4,13212,日野市,1,J,金融業，保険業,60,701,231,470,13,-,-,-,19,39,18,21,3,22,15,7,10,160,69,91,9,225,42,183,5,170,41,129,1,85,46,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,K,不動産業，物品賃貸業,453,520,255,265,282,-,-,-,143,244,105,139,20,145,77,68,6,68,33,35,1,25,18,7,1,38,22,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,L,学術研究，専門・技術サービス業,268,1937,1310,627,104,-,-,-,110,200,68,132,29,176,76,100,8,98,53,45,6,146,106,40,4,153,118,35,4,277,221,56,1,102,67,35,1,269,143,126,-,-,-,-,1,516,458,58
4,13212,日野市,1,M,宿泊業，飲食サービス業,565,4535,1812,2723,127,-,-,-,188,381,135,246,100,688,262,426,86,1208,457,751,31,743,322,421,25,921,437,484,7,458,125,333,1,136,74,62,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,N,生活関連サービス業，娯楽業,388,1155,505,650,137,-,-,-,175,375,105,270,51,316,131,185,17,222,137,85,5,120,68,52,2,63,34,29,1,59,30,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,O,教育，学習支援業,266,3939,2206,1733,120,-,-,-,72,155,54,101,33,223,114,109,19,269,114,155,10,251,133,118,5,208,133,75,1,82,19,63,1,112,88,24,3,746,479,267,-,-,-,-,2,1893,1072,821
4,13212,日野市,1,P,医療，福祉,589,8211,2269,5905,83,-,-,-,156,364,93,267,161,1069,217,832,90,1197,308,876,32,725,163,562,34,1329,309,1020,21,1480,441,1039,9,1293,442,851,2,453,116,337,1,301,180,121,-,-,-,-
4,13212,日野市,1,Q,複合サービス事業,20,590,358,232,-,-,-,-,1,4,3,1,11,69,24,45,4,42,14,28,-,-,-,-,3,121,71,50,-,-,-,-,-,-,-,-,-,-,-,-,1,354,246,108,-,-,-,-
4,13212,日野市,1,R,サービス業（他に分類されないもの）,244,2094,1243,816,57,-,-,-,100,207,123,83,35,222,150,72,26,348,228,120,5,114,89,25,10,393,237,122,9,573,275,298,2,237,141,96,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,0,A～R,全産業（Ｓ公務を除く）,3683,31397,14222,17038,1021,-,-,-,1340,2781,1142,1610,557,3725,1621,2078,393,5417,2536,2823,160,3739,1669,2046,116,4262,2133,2129,63,4274,1997,2277,19,2680,1231,1449,8,1939,809,1130,5,1797,884,913,1,783,200,583
4,13213,東村山市,1,A,農業，林業,6,18,13,5,-,-,-,-,5,13,10,3,1,5,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,D,建設業,370,1383,1073,280,108,-,-,-,173,358,240,118,52,352,271,75,25,303,239,40,6,131,107,24,5,182,162,20,1,57,54,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,E,製造業,221,3393,2129,1262,48,-,-,-,77,158,101,55,34,222,138,84,19,275,167,108,12,272,170,102,16,597,415,182,10,645,309,336,2,291,199,92,1,201,75,126,2,732,555,177,-,-,-,-
4,13213,東村山市,1,F,電気・ガス・熱供給・水道業,3,112,98,12,-,-,-,-,1,2,-,-,-,-,-,-,1,12,12,-,-,-,-,-,-,-,-,-,1,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,G,情報通信業,25,283,163,120,13,-,-,-,9,15,5,10,-,-,-,-,1,13,10,3,-,-,-,-,-,-,-,-,1,50,2,48,-,-,-,-,1,205,146,59,-,-,-,-,-,-,-,-
4,13213,東村山市,1,H,運輸業，郵便業,82,1730,1508,219,12,-,-,-,14,29,21,5,14,94,73,21,15,234,191,43,6,139,105,34,10,379,342,37,9,572,509,63,2,283,267,16,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,I,卸売業，小売業,818,6594,2922,3636,200,-,-,-,290,577,227,350,125,842,345,485,111,1545,750,795,46,1055,502,529,27,963,495,468,15,1016,351,665,3,386,167,219,1,210,85,125,-,-,-,-,-,-,-,-
4,13213,東村山市,1,J,金融業，保険業,49,901,294,607,11,-,-,-,10,17,6,11,3,25,17,8,9,132,68,64,9,216,66,150,6,211,36,175,-,-,-,-,-,-,-,-,-,-,-,-,1,300,101,199,-,-,-,-
4,13213,東村山市,1,K,不動産業，物品賃貸業,256,517,258,256,116,-,-,-,107,203,76,124,23,154,99,55,7,79,40,39,2,47,32,15,1,34,11,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,L,学術研究，専門・技術サービス業,138,614,352,262,55,-,-,-,59,112,41,71,14,90,46,44,3,45,20,25,3,73,35,38,3,118,84,34,-,-,-,-,1,176,126,50,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,M,宿泊業，飲食サービス業,584,3435,1329,2102,168,-,-,-,221,457,170,283,80,571,213,358,76,1057,437,620,22,527,202,325,13,506,190,316,3,214,99,115,1,103,18,85,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,N,生活関連サービス業，娯楽業,387,1365,573,785,144,-,-,-,167,354,83,264,37,222,77,145,26,376,187,189,6,141,90,51,6,197,103,94,1,75,33,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,O,教育，学習支援業,150,1099,492,607,53,-,-,-,44,85,31,54,22,148,43,105,13,184,70,114,9,205,95,110,4,138,76,62,5,339,177,162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,P,医療，福祉,435,8378,2046,6304,64,-,-,-,99,259,50,201,120,785,175,610,70,926,214,692,32,774,182,592,20,739,102,637,14,994,250,744,9,1312,330,982,4,1041,315,726,2,765,228,537,1,783,200,583
4,13213,東村山市,1,Q,複合サービス事業,15,420,248,172,-,-,-,-,1,3,1,2,9,56,20,36,3,39,19,20,-,-,-,-,1,40,20,20,-,-,-,-,-,-,-,-,1,282,188,94,-,-,-,-,-,-,-,-
4,13213,東村山市,1,R,サービス業（他に分類されないもの）,144,1155,724,409,29,-,-,-,63,139,80,59,23,159,101,50,14,197,112,71,7,159,83,76,4,158,97,61,3,214,127,87,1,129,124,5,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,0,A～R,全産業（Ｓ公務を除く）,3450,28969,14557,14335,913,-,-,-,1256,2691,1062,1612,579,3857,1532,2302,361,4899,2383,2506,182,4295,2090,2178,86,3174,1521,1653,44,2828,1371,1457,19,2644,1344,1300,4,948,620,328,1,496,399,97,5,3137,2235,902
4,13214,国分寺市,1,A,農業，林業,7,15,12,3,-,-,-,-,7,15,12,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,D,建設業,240,1123,864,259,66,-,-,-,109,233,149,84,34,218,174,44,22,298,242,56,6,136,123,13,1,46,39,7,1,63,52,11,1,129,85,44,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,E,製造業,88,1224,895,329,21,-,-,-,41,86,44,42,10,62,38,24,4,51,40,11,4,106,68,38,4,146,110,36,3,219,164,55,-,-,-,-,-,-,-,-,-,-,-,-,1,554,431,123
4,13214,国分寺市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,G,情報通信業,85,1231,932,290,26,-,-,-,34,73,35,34,9,60,40,15,4,45,32,13,5,120,66,54,4,137,110,27,1,72,63,9,-,-,-,-,1,228,187,41,1,496,399,97,-,-,-,-
4,13214,国分寺市,1,H,運輸業，郵便業,23,570,486,84,7,-,-,-,3,12,10,2,4,29,20,9,-,-,-,-,4,95,85,10,-,-,-,-,4,245,214,31,1,189,157,32,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,I,卸売業，小売業,752,5860,2558,3296,162,-,-,-,286,635,202,433,134,891,302,583,103,1435,729,706,42,973,527,446,13,482,209,273,4,254,96,158,8,1190,493,697,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,J,金融業，保険業,38,600,166,427,4,-,-,-,9,19,13,6,3,19,9,3,9,127,40,87,8,188,49,139,2,63,16,47,3,184,39,145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,K,不動産業，物品賃貸業,313,904,529,375,138,-,-,-,118,208,99,109,34,219,134,85,19,257,157,100,2,55,40,15,1,44,34,10,-,-,-,-,1,121,65,56,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,L,学術研究，専門・技術サービス業,193,2081,1570,507,65,-,-,-,85,143,62,77,18,122,53,69,8,110,68,42,8,180,115,65,5,172,100,72,2,125,110,15,-,-,-,-,-,-,-,-,-,-,-,-,2,1229,1062,167
4,13214,国分寺市,1,M,宿泊業，飲食サービス業,581,4313,1862,2424,133,-,-,-,175,389,163,226,129,853,354,499,76,1003,494,509,47,1115,501,587,16,555,201,354,4,248,116,132,1,150,33,117,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,N,生活関連サービス業，娯楽業,299,1109,480,625,100,-,-,-,144,311,89,218,25,164,66,98,17,213,122,91,7,159,82,77,4,150,74,76,2,112,47,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,O,教育，学習支援業,210,1862,986,876,86,-,-,-,61,142,50,92,24,168,70,98,17,254,104,150,10,239,129,110,8,313,166,147,2,110,59,51,1,107,70,37,-,-,-,-,-,-,-,-,1,529,338,191
4,13214,国分寺市,1,P,医療，福祉,450,4812,1174,3619,72,-,-,-,129,315,75,236,119,802,138,659,62,849,194,645,31,733,158,575,19,718,194,524,16,1038,298,740,1,100,36,64,1,257,81,176,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,Q,複合サービス事業,13,358,220,138,-,-,-,-,1,4,3,1,8,56,21,35,2,25,14,11,1,28,16,12,-,-,-,-,-,-,-,-,-,-,-,-,1,245,166,79,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,R,サービス業（他に分類されないもの）,158,2907,1823,1083,33,-,-,-,54,106,56,49,28,194,113,81,18,232,147,85,7,168,131,37,9,348,268,80,2,158,113,45,5,658,405,253,1,218,186,32,-,-,-,-,1,825,404,421
4,13215,国立市,0,A～R,全産業（Ｓ公務を除く）,2657,22988,11787,11093,695,-,-,-,1020,2155,838,1304,406,2685,1148,1512,256,3426,1717,1699,113,2698,1451,1227,89,3395,1564,1791,55,3757,2120,1637,17,2252,1352,900,3,700,402,298,2,615,488,127,1,1305,707,598
4,13215,国立市,1,A,農業，林業,2,2,-,2,-,-,-,-,2,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,D,建設業,174,856,687,169,40,-,-,-,81,179,127,52,31,200,159,41,13,170,144,26,4,89,78,11,3,96,65,31,2,122,114,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,E,製造業,62,719,415,304,12,-,-,-,27,59,34,25,10,66,43,23,7,99,55,44,2,49,35,14,2,89,42,47,1,53,12,41,-,-,-,-,-,-,-,-,1,304,194,110,-,-,-,-
4,13215,国立市,1,F,電気・ガス・熱供給・水道業,1,6,6,-,-,-,-,-,-,-,-,-,1,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,G,情報通信業,56,347,196,149,18,-,-,-,23,46,24,20,7,46,28,18,2,29,27,2,4,98,54,44,-,-,-,-,2,128,63,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,H,運輸業，郵便業,51,2072,1733,339,1,-,-,-,7,17,12,5,5,35,32,3,6,78,70,8,8,184,167,17,8,300,263,37,10,681,586,95,6,777,603,174,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,I,卸売業，小売業,623,5352,2609,2723,131,-,-,-,240,519,162,351,99,647,238,395,86,1204,614,590,31,730,396,334,20,791,437,354,13,892,400,492,1,103,31,72,2,466,331,135,-,-,-,-,-,-,-,-
4,13215,国立市,1,J,金融業，保険業,20,509,227,282,2,-,-,-,5,11,3,8,2,15,6,9,1,15,6,9,3,75,5,70,4,144,63,81,2,129,44,85,1,120,100,20,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,K,不動産業，物品賃貸業,268,422,262,160,141,-,-,-,103,176,79,97,18,128,91,37,5,67,52,15,-,-,-,-,-,-,-,-,1,51,40,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,L,学術研究，専門・技術サービス業,143,763,413,345,42,-,-,-,66,133,61,72,17,99,34,60,8,101,56,45,5,125,96,29,4,139,83,56,-,-,-,-,1,166,83,83,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,M,宿泊業，飲食サービス業,379,2451,994,1437,100,-,-,-,148,304,107,197,51,345,153,192,39,468,208,260,22,525,224,281,16,608,241,367,3,201,61,140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,N,生活関連サービス業，娯楽業,238,868,363,505,77,-,-,-,113,227,68,159,30,192,80,112,12,158,78,80,1,25,12,13,2,76,33,43,3,190,92,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,O,教育，学習支援業,173,3130,1518,1608,49,-,-,-,51,114,43,67,24,171,62,109,28,382,135,247,6,151,80,71,6,248,122,126,7,525,298,227,-,-,-,-,1,234,71,163,-,-,-,-,1,1305,707,598
4,13215,国立市,1,P,医療，福祉,328,3629,1068,2544,58,-,-,-,102,262,58,203,90,592,151,435,29,387,102,275,17,410,125,285,19,717,135,582,7,496,187,309,6,765,310,455,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,Q,複合サービス事業,13,297,178,119,-,-,-,-,1,4,2,2,8,52,17,35,2,23,9,14,1,29,15,14,-,-,-,-,-,-,-,-,1,189,135,54,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,R,サービス業（他に分類されないもの）,126,1565,1118,407,24,-,-,-,51,102,58,44,13,91,48,43,18,245,161,84,9,208,164,44,5,187,80,67,4,289,223,66,1,132,90,42,-,-,-,-,1,311,294,17,-,-,-,-
4,13218,福生市,0,A～R,全産業（Ｓ公務を除く）,2024,13613,6132,7458,597,-,-,-,775,1650,752,883,282,1801,835,958,210,2891,1411,1480,70,1653,721,932,57,2145,789,1356,20,1309,690,619,10,1292,514,778,2,448,158,290,1,424,262,162,-,-,-,-
4,13218,福生市,1,A,農業，林業,3,7,5,2,1,-,-,-,1,2,-,2,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,D,建設業,175,666,534,122,40,-,-,-,91,193,139,52,29,187,141,38,12,153,127,26,1,21,18,3,-,-,-,-,2,112,109,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,E,製造業,105,1405,795,610,26,-,-,-,42,89,47,42,16,96,49,47,6,96,66,30,7,173,103,70,4,160,129,31,2,121,83,38,-,-,-,-,1,246,56,190,1,424,262,162,-,-,-,-
4,13218,福生市,1,F,電気・ガス・熱供給・水道業,1,49,31,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,49,31,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,G,情報通信業,13,119,76,43,1,-,-,-,8,18,10,8,1,7,5,2,-,-,-,-,2,44,27,17,-,-,-,-,1,50,34,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,H,運輸業，郵便業,23,554,455,99,3,-,-,-,3,10,7,3,1,5,5,-,9,118,94,24,1,22,14,8,3,116,98,18,1,66,64,2,2,217,173,44,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,I,卸売業，小売業,503,3001,1363,1638,144,-,-,-,192,433,224,209,65,417,192,225,67,939,456,483,22,522,219,303,9,315,113,202,2,130,65,65,2,245,94,151,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,J,金融業，保険業,25,378,120,258,2,-,-,-,5,13,4,9,3,22,16,6,9,136,67,69,2,49,13,36,3,103,19,84,1,55,1,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,K,不動産業，物品賃貸業,125,323,145,178,54,-,-,-,47,80,34,46,16,110,54,56,7,105,44,61,1,28,13,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,L,学術研究，専門・技術サービス業,76,211,112,99,20,-,-,-,38,64,30,34,14,89,44,45,3,38,20,18,1,20,18,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,M,宿泊業，飲食サービス業,388,2197,870,1327,135,-,-,-,135,280,100,180,50,325,123,202,38,519,222,297,16,380,139,241,10,369,117,252,3,222,133,89,1,102,36,66,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,N,生活関連サービス業，娯楽業,218,660,249,411,95,-,-,-,87,181,50,131,18,124,48,76,11,159,71,88,5,112,34,78,1,33,13,20,1,51,33,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,O,教育，学習支援業,77,407,135,272,29,-,-,-,22,46,18,28,13,73,24,49,9,135,37,98,1,23,16,7,3,130,40,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,P,医療，福祉,192,2837,756,2072,30,-,-,-,59,161,46,106,40,248,66,182,28,357,113,244,6,142,21,121,19,706,94,612,4,293,103,190,5,728,211,517,1,202,102,100,-,-,-,-,-,-,-,-
4,13218,福生市,1,Q,複合サービス事業,7,64,31,33,-,-,-,-,1,4,2,2,4,22,12,10,1,16,6,10,1,22,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,R,サービス業（他に分類されないもの）,93,735,455,276,17,-,-,-,44,76,41,31,11,71,51,20,10,120,88,32,4,95,75,20,4,164,135,29,3,209,65,144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,0,A～R,全産業（Ｓ公務を除く）,1956,12575,5857,6689,645,-,-,-,783,1545,653,887,255,1662,734,904,144,1942,887,1055,55,1299,551,748,42,1558,789,769,21,1390,636,754,8,1087,542,545,1,293,285,8,-,-,-,-,2,1799,780,1019
4,13219,狛江市,1,A,農業，林業,5,6,5,1,2,-,-,-,3,6,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,D,建設業,261,848,689,146,87,-,-,-,126,253,168,85,32,203,158,32,8,107,95,12,5,115,105,10,1,34,32,2,2,136,131,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,E,製造業,85,531,329,202,24,-,-,-,38,83,45,38,8,56,38,18,7,110,80,30,4,94,60,34,3,106,84,22,1,82,22,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,F,電気・ガス・熱供給・水道業,1,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,1,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,G,情報通信業,34,154,102,52,11,-,-,-,13,19,13,6,6,43,28,15,3,40,22,18,-,-,-,-,-,-,-,-,1,52,39,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,H,運輸業，郵便業,19,541,507,34,2,-,-,-,6,11,6,5,2,18,18,-,5,65,53,12,1,27,22,5,1,49,48,1,1,78,75,3,-,-,-,-,1,293,285,8,-,-,-,-,-,-,-,-
4,13219,狛江市,1,I,卸売業，小売業,422,2566,1138,1426,133,-,-,-,162,327,114,211,56,367,151,216,46,626,305,321,10,219,89,130,7,274,159,115,4,232,120,112,4,521,200,321,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,J,金融業，保険業,18,206,55,151,5,-,-,-,5,8,4,4,1,6,4,2,2,33,10,23,2,55,17,38,3,104,20,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,K,不動産業，物品賃貸業,257,467,225,242,152,-,-,-,86,145,62,83,11,67,45,22,4,52,20,32,1,24,14,10,1,34,14,20,2,145,70,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,L,学術研究，専門・技術サービス業,79,354,270,84,35,-,-,-,33,58,25,33,7,40,24,16,1,12,9,3,-,-,-,-,2,81,64,17,-,-,-,-,1,163,148,15,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,M,宿泊業，飲食サービス業,230,1273,513,760,70,-,-,-,84,159,63,96,37,236,89,147,21,281,117,164,10,243,118,125,7,272,115,157,1,82,11,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,N,生活関連サービス業，娯楽業,185,478,162,316,63,-,-,-,99,186,54,132,13,81,27,54,6,70,29,41,2,41,17,24,1,40,28,12,1,60,7,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,O,教育，学習支援業,67,455,174,281,22,-,-,-,23,54,19,35,8,55,16,39,6,90,35,55,2,53,12,41,6,203,92,111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,P,医療，福祉,200,3256,767,2475,22,-,-,-,65,164,41,120,52,352,67,274,30,400,72,328,15,360,68,292,8,293,81,212,5,335,54,281,2,245,75,170,-,-,-,-,-,-,-,-,1,1107,309,798
