地域階層,地域コード,地域名,産業分類階層,大分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,従業者規模別／１～４人／事業所数（事業所）,従業者規模別／１～４人／従業者数／総数（人）,従業者規模別／１～４人／従業者数／男（人）,従業者規模別／１～４人／従業者数／女（人）,従業者規模別／５～９人／事業所数（事業所）,従業者規模別／５～９人／従業者数／総数（人）,従業者規模別／５～９人／従業者数／男（人）,従業者規模別／５～９人／従業者数／女（人）,従業者規模別／10～19人／事業所数（事業所）,従業者規模別／10～19人／従業者数／総数（人）,従業者規模別／10～19人／従業者数／男（人）,従業者規模別／10～19人／従業者数／女（人）,従業者規模別／20～29人／事業所数（事業所）,従業者規模別／20～29人／従業者数／総数（人）,従業者規模別／20～29人／従業者数／男（人）,従業者規模別／20～29人／従業者数／女（人）,従業者規模別／30～49人／事業所数（事業所）,従業者規模別／30～49人／従業者数／総数（人）,従業者規模別／30～49人／従業者数／男（人）,従業者規模別／30～49人／従業者数／女（人）,従業者規模別／50～99人／事業所数（事業所）,従業者規模別／50～99人／従業者数／総数（人）,従業者規模別／50～99人／従業者数／男（人）,従業者規模別／50～99人／従業者数／女（人）,従業者規模別／100～199人／事業所数（事業所）,従業者規模別／100～199人／従業者数／総数（人）,従業者規模別／100～199人／従業者数／男（人）,従業者規模別／100～199人／従業者数／女（人）,従業者規模別／200～299人／事業所数（事業所）,従業者規模別／200～299人／従業者数／総数（人）,従業者規模別／200～299人／従業者数／男（人）,従業者規模別／200～299人／従業者数／女（人）,従業者規模別／300～499人／事業所数（事業所）,従業者規模別／300～499人／従業者数／総数（人）,従業者規模別／300～499人／従業者数／男（人）,従業者規模別／300～499人／従業者数／女（人）,従業者規模別／500人以上／事業所数（事業所）,従業者規模別／500人以上／従業者数／総数（人）,従業者規模別／500人以上／従業者数／男（人）,従業者規模別／500人以上／従業者数／女（人）,従業者規模別／出向・派遣従業者のみの事業所数（事業所）
4,13103,港区,1,J,金融業，保険業,977,37997,20679,17199,275,619,406,200,153,1032,577,438,177,2444,1461,959,94,2272,1272,1000,96,3609,1658,1951,74,4884,2699,2120,39,5257,2757,2500,12,2838,1518,1320,12,4528,2305,2223,12,10514,6026,4488,33
4,13103,港区,1,K,不動産業，物品賃貸業,2979,40165,25134,14732,1884,4180,2384,1742,557,3549,2119,1392,241,3159,2038,1067,80,1869,1192,677,62,2270,1529,710,67,4823,3038,1785,39,5224,3682,1420,7,1630,1176,454,11,4106,2671,1435,11,9355,5305,4050,20
4,13103,港区,1,L,学術研究，専門・技術サービス業,4805,82045,54102,27189,2680,5912,3470,2221,983,6294,3627,2519,565,7518,4814,2609,158,3716,2279,1326,143,5369,3580,1663,134,9377,6192,3132,56,7767,5032,2735,30,7290,4515,2775,13,5136,3382,1754,13,23666,17211,6455,30
4,13103,港区,1,M,宿泊業，飲食サービス業,5858,81433,44066,35789,2065,5267,2754,2430,1652,10944,6037,4689,1260,17153,9316,7488,454,10806,5610,5029,221,8068,4375,3693,118,7994,4091,3681,28,3879,1801,1539,10,2533,1579,954,8,3204,1944,1260,12,11585,6559,5026,30
4,13103,港区,1,N,生活関連サービス業，娯楽業,2009,25297,11842,12929,1013,2382,1005,1290,445,2862,1152,1617,271,3611,1680,1815,105,2524,1281,1120,81,3139,1541,1551,39,2774,1265,1449,22,2938,1392,1546,6,1479,670,809,7,2396,1342,1054,2,1192,514,678,18
4,13103,港区,1,O,教育，学習支援業,689,27960,14538,13259,270,598,256,314,147,949,386,535,121,1639,586,988,43,1030,388,600,39,1521,554,967,28,1828,997,831,15,1910,1024,886,2,488,288,200,7,2877,1403,1474,5,15120,8656,6464,12
4,13103,港区,1,P,医療，福祉,1814,35146,10915,23942,714,1821,756,1027,556,3665,1160,2440,305,4071,1091,2847,87,2060,610,1427,57,2146,745,1371,44,3111,976,2135,17,2401,791,1610,3,713,283,430,5,1923,578,1345,11,13235,3925,9310,15
4,13103,港区,1,Q,複合サービス事業,63,2008,1469,539,7,18,10,8,29,211,120,91,22,279,157,122,1,28,25,3,-,-,-,-,2,111,79,32,-,-,-,-,-,-,-,-,1,399,309,90,1,962,769,193,-
4,13103,港区,1,R,サービス業（他に分類されないもの）,3735,112958,64982,47221,1611,3698,2199,1424,699,4680,2904,1676,486,6637,4225,2339,221,5303,3313,1939,207,7917,4790,2976,183,12760,7666,5027,133,18754,11251,7265,43,10433,6561,3872,24,8969,4923,4046,31,33807,17150,16657,97
4,13104,新宿区,0,A～R,全産業（Ｓ公務を除く）,32274,651285,378535,268164,15374,34195,18757,14973,6730,44427,23304,20593,4687,64033,35761,27746,1829,43564,25064,18176,1504,57118,32355,24504,1032,71327,43038,27516,525,73933,46981,26280,143,34471,21210,12738,132,50710,32144,18566,159,177507,99921,77072,159
4,13104,新宿区,1,A,農業，林業,13,58,42,16,6,9,6,3,6,39,26,13,1,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13104,新宿区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13104,新宿区,1,C,鉱業，採石業，砂利採取業,4,30,24,6,2,3,1,2,1,6,5,1,-,-,-,-,1,21,18,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13104,新宿区,1,D,建設業,1163,32185,26997,5170,505,1197,874,314,256,1708,1332,367,161,2203,1784,419,66,1613,1363,250,55,2057,1745,312,60,4282,3617,665,40,5655,4748,907,3,718,566,152,7,2809,2431,378,8,9943,8537,1406,2
4,13104,新宿区,1,E,製造業,1234,21622,15642,5860,662,1493,999,482,244,1582,1006,560,148,2059,1480,579,69,1631,1196,435,50,1873,1365,508,28,2023,1356,575,11,1730,1093,637,2,534,419,115,5,1840,1313,527,7,6857,5415,1442,8
4,13104,新宿区,1,F,電気・ガス・熱供給・水道業,22,2308,1773,449,3,10,7,-,3,21,21,-,3,39,38,1,-,-,-,-,1,39,36,3,5,475,344,48,1,136,118,18,2,503,344,159,1,431,387,44,1,654,478,176,2
4,13104,新宿区,1,G,情報通信業,2137,82352,58425,23357,774,1729,1154,500,414,2746,1899,790,324,4462,3080,1278,171,4122,2989,1062,149,5825,4239,1586,151,10481,7636,2845,80,10561,8121,2440,24,5542,3849,1430,22,8304,5957,2347,21,28580,19501,9079,7
4,13104,新宿区,1,H,運輸業，郵便業,299,9445,7828,1587,117,201,164,37,47,334,262,65,58,763,594,169,25,603,455,125,19,752,630,122,16,1092,912,180,4,604,494,110,4,999,732,267,4,1409,1188,221,4,2688,2397,291,1
4,13104,新宿区,1,I,卸売業，小売業,6339,104269,58347,45427,2715,6453,3135,3241,1573,10426,4360,6017,1072,14728,7669,7025,368,8651,4917,3734,242,9159,5332,3787,172,11825,6977,4723,92,13270,8184,4916,23,5378,3341,2037,11,4005,2821,1184,22,20374,11611,8763,49
4,13104,新宿区,1,J,金融業，保険業,727,34288,16792,17371,165,352,199,141,102,683,396,282,159,2239,1157,1066,63,1554,740,814,100,3737,1223,2472,70,4834,2109,2675,39,5439,2940,2499,9,2178,948,1230,4,1676,952,724,8,11596,6128,5468,8
4,13104,新宿区,1,K,不動産業，物品賃貸業,3467,38392,24586,13675,2545,5122,2824,2265,501,3143,1907,1204,200,2692,1803,866,59,1398,935,463,58,2190,1393,754,40,2708,1767,941,28,3815,2384,1431,11,2787,2013,774,6,2229,1620,609,9,12308,7940,4368,10
4,13104,新宿区,1,L,学術研究，専門・技術サービス業,3448,40864,26149,14306,2100,4582,2806,1681,672,4300,2603,1657,343,4555,2891,1588,99,2350,1565,760,98,3790,2482,1274,75,5184,3281,1903,39,5335,3553,1643,7,1736,1142,594,2,788,634,154,7,8244,5192,3052,6
4,13104,新宿区,1,M,宿泊業，飲食サービス業,6046,76766,40957,34877,2464,5691,2979,2668,1357,9110,4867,4096,1190,16621,9010,7425,518,12384,6259,6013,358,13520,6770,6715,111,7141,3743,3253,23,3186,1712,1211,3,696,467,229,2,788,561,227,7,7629,4589,3040,13
4,13104,新宿区,1,N,生活関連サービス業，娯楽業,2090,22779,10177,11603,1179,2561,1107,1426,416,2754,1182,1502,246,3284,1524,1760,100,2347,1130,1190,65,2426,1203,1223,42,2802,1389,1413,20,2809,1364,1345,6,1446,463,723,-,-,-,-,3,2350,815,1021,13
4,13104,新宿区,1,O,教育，学習支援業,913,25028,13488,11451,367,749,334,404,176,1220,552,645,140,1881,831,1040,61,1432,626,761,64,2475,1228,1247,66,4778,2675,2103,18,2677,1377,1300,6,1517,1068,449,5,2324,1232,1092,5,5975,3565,2410,5
4,13104,新宿区,1,P,医療，福祉,1800,36533,12610,23704,714,1672,792,868,515,3385,1157,2195,318,4213,1279,2882,74,1771,528,1222,89,3368,1080,2257,49,3234,1073,2091,24,3382,1688,1694,4,901,228,673,3,1022,183,839,9,13585,4602,8983,1
4,13104,新宿区,1,Q,複合サービス事業,64,931,517,414,8,19,9,10,29,224,97,127,24,286,142,144,2,46,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,356,248,108,-,-,-,-,-
4,13104,新宿区,1,R,サービス業（他に分類されないもの）,2508,123435,64181,58891,1048,2352,1367,931,418,2746,1632,1072,300,3998,2469,1504,153,3641,2322,1319,156,5907,3629,2244,147,10468,6159,4101,106,15334,9205,6129,39,9536,5630,3906,59,22729,12617,10112,48,46724,19151,27573,34
4,13105,文京区,0,A～R,全産業（Ｓ公務を除く）,13018,206165,122291,83272,7287,16034,8589,7312,2593,16930,9036,7737,1564,20968,12367,8498,547,13024,7881,5096,430,16341,10091,6218,308,21375,12887,8488,127,17068,11251,5687,42,10073,6102,3971,23,9244,6295,2949,47,65108,37792,27316,50
4,13105,文京区,1,A,農業，林業,5,32,24,8,4,12,7,5,-,-,-,-,-,-,-,-,1,20,17,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,1,D,建設業,503,7214,6062,1146,253,603,450,153,110,728,548,174,72,962,818,144,22,510,435,75,25,982,846,136,12,899,770,129,6,827,735,92,1,227,211,16,-,-,-,-,2,1476,1249,227,-
4,13105,文京区,1,E,製造業,1054,14093,10115,3976,575,1375,911,462,243,1610,1096,514,123,1605,1131,474,41,1009,729,280,29,1037,733,304,26,1733,1303,430,5,636,447,189,4,922,650,272,-,-,-,-,4,4166,3115,1051,4
4,13105,文京区,1,F,電気・ガス・熱供給・水道業,4,46,46,-,1,2,2,-,1,6,6,-,1,16,16,-,1,22,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,1,G,情報通信業,766,23834,17996,5784,293,677,419,249,168,1098,710,382,133,1819,1261,546,48,1161,745,389,45,1752,1212,540,46,3302,2374,928,17,2222,1612,610,6,1479,1162,317,5,2089,1688,401,5,8235,6813,1422,-
4,13105,文京区,1,H,運輸業，郵便業,144,2731,2327,404,57,87,65,22,32,213,159,54,30,388,299,89,9,213,185,28,10,404,330,74,1,91,89,2,2,324,293,31,1,251,247,4,2,760,660,100,-,-,-,-,-
4,13105,文京区,1,I,卸売業，小売業,3122,38558,24598,13750,1606,3700,1980,1686,644,4205,2256,1938,445,6011,3779,2217,162,3804,2603,1181,126,4717,3102,1615,80,5562,3521,2041,34,4586,3059,1397,5,1195,761,434,5,1910,1265,645,1,2868,2272,596,14
4,13105,文京区,1,J,金融業，保険業,172,7108,3655,3449,52,110,59,47,15,103,48,55,26,379,233,146,31,753,313,440,19,707,264,443,11,753,244,509,9,1213,584,629,4,1075,604,471,-,-,-,-,3,2015,1306,709,2
4,13105,文京区,1,K,不動産業，物品賃貸業,1479,4764,2620,2121,1295,2441,1240,1193,129,801,446,340,35,435,271,164,7,173,121,52,5,182,118,64,3,221,76,145,1,118,86,32,-,-,-,-,1,393,262,131,-,-,-,-,3
4,13105,文京区,1,L,学術研究，専門・技術サービス業,1122,11374,6910,4427,723,1582,933,627,213,1372,816,541,98,1283,851,432,33,784,571,213,25,960,660,300,17,1200,814,386,8,1052,729,323,2,428,242,186,-,-,-,-,3,2713,1294,1419,-
4,13105,文京区,1,M,宿泊業，飲食サービス業,1566,17212,8376,8738,807,1900,917,965,388,2595,1229,1314,222,3027,1550,1449,65,1550,701,849,47,1739,784,955,23,1510,737,773,2,230,108,122,1,256,172,84,1,475,269,206,3,3930,1909,2021,7
4,13105,文京区,1,N,生活関連サービス業，娯楽業,649,5758,2272,3444,509,1024,407,607,82,503,254,249,33,444,190,254,6,134,67,67,9,360,118,210,4,258,110,148,2,222,144,78,2,467,102,365,-,-,-,-,1,2346,880,1466,1
4,13105,文京区,1,O,教育，学習支援業,468,27978,14494,13461,201,362,170,192,73,484,177,298,80,1117,414,689,26,628,251,377,24,920,476,444,33,2191,1059,1132,12,1549,898,651,4,984,586,398,1,483,300,183,12,19260,10163,9097,2
4,13105,文京区,1,P,医療，福祉,873,20312,7315,12924,372,901,386,507,254,1679,489,1159,144,1885,560,1291,50,1205,341,864,22,885,266,619,16,1189,390,799,3,368,109,259,4,914,348,566,1,382,148,234,5,10904,4278,6626,2
4,13105,文京区,1,Q,複合サービス事業,36,624,396,228,4,11,5,6,23,156,70,86,8,95,38,57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,362,283,79,-,-,-,-,-
4,13105,文京区,1,R,サービス業（他に分類されないもの）,1055,24527,15085,9412,535,1247,638,591,218,1377,732,633,114,1502,956,546,45,1058,780,278,44,1696,1182,514,36,2466,1400,1066,26,3721,2447,1274,8,1875,1017,858,6,2390,1420,970,8,7195,4513,2682,15
4,13106,台東区,0,A～R,全産業（Ｓ公務を除く）,22770,227175,140168,85886,13091,29522,16758,12520,4722,30932,17839,12847,2615,35121,21218,13604,912,21671,13105,8436,673,25270,15250,9978,421,28163,17609,10554,173,23226,15071,7995,33,8272,6156,2116,33,12032,8751,3281,15,12966,8411,4555,82
4,13106,台東区,1,A,農業，林業,2,2,-,2,2,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,1,C,鉱業，採石業，砂利採取業,1,5,5,-,-,-,-,-,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,1,D,建設業,953,11498,9527,1946,487,1163,838,320,216,1407,1098,301,129,1749,1443,294,38,879,735,144,37,1398,1158,240,31,2088,1868,220,10,1442,1220,222,3,737,587,150,2,635,580,55,-,-,-,-,-
4,13106,台東区,1,E,製造業,2507,19653,13443,6184,1694,3683,2410,1261,469,3034,1923,1097,198,2666,1703,963,65,1536,985,551,36,1370,982,388,21,1398,937,461,11,1425,1129,296,2,461,387,74,5,1620,1225,395,3,2460,1762,698,3
4,13106,台東区,1,F,電気・ガス・熱供給・水道業,10,295,266,29,1,2,2,-,2,15,15,-,3,36,35,1,1,21,21,-,1,33,24,9,2,188,169,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13106,台東区,1,G,情報通信業,623,13567,10528,2750,212,499,347,114,122,803,606,183,115,1563,1138,348,66,1576,1279,297,47,1815,1366,449,32,2224,1796,428,19,2431,1850,421,5,1207,998,209,2,807,572,235,1,642,576,66,2
4,13106,台東区,1,H,運輸業，郵便業,259,6497,5579,915,107,165,134,28,48,338,268,70,46,598,452,146,19,468,382,86,13,494,401,93,7,420,414,6,8,1138,1097,41,2,504,442,62,3,1020,862,158,1,1352,1127,225,5
4,13106,台東区,1,I,卸売業，小売業,7982,76764,46582,30007,4278,10142,5802,4278,1844,12103,6964,5046,1051,13964,8580,5364,319,7539,4640,2899,249,9299,5965,3334,140,9391,5921,3470,58,7600,4278,3322,11,2752,1761,991,4,1461,875,586,4,2513,1796,717,24
4,13106,台東区,1,J,金融業，保険業,286,6352,2857,3480,81,197,119,78,49,320,184,121,55,784,474,310,34,822,398,424,30,1129,342,787,29,1925,693,1232,3,399,177,222,-,-,-,-,2,776,470,306,-,-,-,-,3
4,13106,台東区,1,K,不動産業，物品賃貸業,1911,8339,5052,3249,1584,3069,1560,1498,219,1322,771,545,51,687,464,202,22,531,363,168,7,260,185,75,6,379,254,125,8,1234,840,394,2,477,268,209,1,380,347,33,-,-,-,-,11
4,13106,台東区,1,L,学術研究，専門・技術サービス業,1142,11053,7825,3173,713,1649,1033,568,234,1538,970,561,90,1185,798,387,34,811,573,238,32,1232,844,388,18,1203,757,446,13,1786,1392,394,1,290,235,55,2,735,676,59,1,624,547,77,4
4,13106,台東区,1,M,宿泊業，飲食サービス業,3519,29227,14695,14272,1900,4336,2185,2134,751,5005,2521,2445,503,6867,3593,3174,176,4209,2172,1933,112,4182,1926,2256,53,3414,1725,1689,8,912,391,521,-,-,-,-,1,302,182,120,-,-,-,-,15
4,13106,台東区,1,N,生活関連サービス業，娯楽業,1064,7529,3911,3603,699,1493,681,807,204,1330,831,489,88,1164,665,499,25,576,287,289,29,1061,444,617,13,817,351,466,4,634,289,345,-,-,-,-,1,454,363,91,-,-,-,-,1
4,13106,台東区,1,O,教育，学習支援業,232,5075,2748,2317,107,204,84,119,39,272,121,142,40,546,287,259,17,424,180,244,11,406,227,179,12,834,431,403,4,553,260,293,1,281,281,-,-,-,-,-,1,1555,877,678,-
4,13106,台東区,1,P,医療，福祉,950,11800,4139,7575,430,1047,473,557,292,1926,634,1267,121,1621,533,1044,48,1138,320,818,24,877,280,597,21,1384,439,945,8,1118,446,672,1,292,105,187,2,808,328,480,2,1589,581,1008,1
4,13106,台東区,1,Q,複合サービス事業,48,665,436,229,12,20,10,10,26,176,73,103,9,102,50,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,367,303,64,-,-,-,-,-
4,13106,台東区,1,R,サービス業（他に分類されないもの）,1281,18854,12575,6155,784,1851,1080,746,206,1338,855,477,116,1589,1003,561,48,1141,770,345,45,1714,1106,566,36,2498,1854,644,19,2554,1702,852,5,1271,1092,179,7,2667,1968,699,2,2231,1145,1086,13
4,13107,墨田区,0,A～R,全産業（Ｓ公務を除く）,15492,153761,89744,63125,9069,20150,11474,8570,3093,20198,11230,8804,1764,23441,13556,9698,653,15488,8736,6624,386,14519,8121,6285,256,16922,9805,6923,122,16419,10547,5872,43,10643,7023,3620,10,3893,2720,1173,15,12088,6532,5556,81
4,13107,墨田区,1,A,農業，林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,1,D,建設業,931,8771,7256,1479,500,1203,890,303,227,1483,1143,329,121,1595,1314,266,32,758,631,127,23,870,744,126,13,832,734,98,13,1731,1586,145,1,299,214,85,-,-,-,-,-,-,-,-,1
4,13107,墨田区,1,E,製造業,3129,23458,15995,7374,2022,4497,2996,1493,638,4109,2730,1374,270,3552,2338,1191,93,2171,1469,702,46,1812,1181,631,31,2043,1425,565,13,1683,1206,477,2,465,396,69,3,1311,984,327,1,1815,1270,545,10
4,13107,墨田区,1,F,電気・ガス・熱供給・水道業,4,38,35,3,-,-,-,-,2,14,11,3,2,24,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,1,G,情報通信業,176,5587,4402,1171,83,188,130,53,26,179,133,37,25,325,250,75,7,178,159,19,10,406,311,95,10,727,513,214,5,813,604,209,7,1788,1495,293,1,348,293,55,1,635,514,121,1
4,13107,墨田区,1,H,運輸業，郵便業,267,6605,5561,1037,107,189,138,50,46,323,250,67,41,585,491,94,26,629,521,108,9,343,291,52,18,1271,1067,204,10,1446,1102,344,4,982,910,72,-,-,-,-,1,837,791,46,5
4,13107,墨田区,1,I,卸売業，小売業,4197,40022,22935,16992,2296,5325,2978,2330,886,5829,3048,2741,575,7588,4298,3252,198,4680,2833,1847,96,3542,2132,1410,81,5216,2955,2261,28,3651,2187,1464,6,1383,691,692,1,356,121,235,4,2452,1692,760,26
4,13107,墨田区,1,J,金融業，保険業,181,6749,3334,3415,54,117,68,49,26,184,112,72,40,573,348,225,18,442,203,239,17,632,320,312,12,745,266,479,5,698,240,458,3,784,385,399,-,-,-,-,3,2574,1392,1182,3
4,13107,墨田区,1,K,不動産業，物品賃貸業,1106,6063,3852,2205,905,1767,919,847,124,790,476,309,43,556,396,160,10,236,160,76,9,320,246,74,5,372,292,80,4,702,479,223,1,293,236,57,1,344,299,45,1,683,349,334,3
4,13107,墨田区,1,L,学術研究，専門・技術サービス業,559,5286,3565,1701,359,779,477,298,113,705,436,253,39,517,362,155,19,471,252,219,13,451,355,96,5,366,270,96,5,740,514,226,2,484,388,96,2,773,511,262,-,-,-,-,2
4,13107,墨田区,1,M,宿泊業，飲食サービス業,1990,17366,7409,9872,1130,2548,1192,1350,410,2695,1165,1517,233,3114,1431,1663,109,2586,1087,1453,75,2734,1179,1555,21,1349,615,734,3,319,147,172,3,678,433,245,-,-,-,-,1,1343,160,1183,5
4,13107,墨田区,1,N,生活関連サービス業，娯楽業,923,6274,3219,2977,675,1381,577,795,122,785,337,448,69,912,508,393,24,575,269,286,16,624,353,233,6,373,231,142,6,903,454,449,1,293,222,71,1,428,268,160,-,-,-,-,3
4,13107,墨田区,1,O,教育，学習支援業,292,2733,1372,1317,163,318,121,190,55,349,172,171,30,432,171,261,19,441,233,208,12,455,238,186,6,411,259,152,3,327,178,149,-,-,-,-,-,-,-,-,-,-,-,-,4
4,13107,墨田区,1,P,医療，福祉,994,13455,3987,9276,394,978,425,533,277,1818,587,1185,177,2306,698,1548,61,1446,388,1036,43,1648,416,1188,24,1579,432,1147,8,986,243,743,6,1453,463,990,-,-,-,-,2,1241,335,906,2
4,13107,墨田区,1,Q,複合サービス事業,38,835,531,304,12,32,15,17,19,125,53,72,4,58,26,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,287,193,94,1,333,244,89,-,-,-,-,1
4,13107,墨田区,1,R,サービス業（他に分類されないもの）,705,10519,6291,4002,369,828,548,262,122,810,577,226,95,1304,901,383,37,875,531,304,17,682,355,327,24,1638,746,751,19,2420,1607,813,6,1454,997,457,-,-,-,-,1,508,29,479,15
4,13108,江東区,0,A～R,全産業（Ｓ公務を除く）,18024,356931,232159,122208,8676,19707,11094,8453,3778,24893,13882,10689,2567,34613,20758,13653,1028,24434,14984,9342,787,29502,18737,10634,506,34812,22748,11726,306,41204,27140,13767,90,21954,15441,6250,66,25644,17348,8296,88,100168,70027,29398,132
4,13108,江東区,1,A,農業，林業,11,188,113,75,5,14,9,5,3,20,16,4,-,-,-,-,-,-,-,-,2,89,67,22,1,65,21,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,1,D,建設業,1292,25896,22218,3608,597,1379,1029,337,306,2015,1582,423,184,2481,2087,394,71,1703,1436,220,52,1962,1713,249,33,2163,1895,268,30,4108,3680,428,6,1518,1399,119,3,1061,938,123,6,7506,6459,1047,4
4,13108,江東区,1,E,製造業,2028,31047,21764,9260,1167,2737,1793,936,415,2713,1861,847,211,2914,2097,807,87,2048,1498,550,59,2277,1651,626,50,3422,2418,1004,15,2052,1258,794,5,1256,817,439,5,1780,1253,527,7,9848,7118,2730,7
4,13108,江東区,1,F,電気・ガス・熱供給・水道業,14,577,523,54,3,3,3,-,-,-,-,-,7,113,107,6,1,21,19,2,-,-,-,-,2,196,172,24,-,-,-,-,1,244,222,22,-,-,-,-,-,-,-,-,-
4,13108,江東区,1,G,情報通信業,442,53203,41011,11831,145,321,224,93,50,333,240,72,56,738,561,137,36,854,680,174,30,1172,824,315,42,3080,2137,851,30,4250,3214,865,13,3082,2408,674,13,4865,3820,1045,22,34508,26903,7605,5
4,13108,江東区,1,H,運輸業，郵便業,1146,39919,32982,6841,351,677,565,112,194,1305,1051,231,218,2981,2429,517,108,2599,2209,390,111,4164,3570,556,71,4870,4182,688,45,5953,4814,1139,15,3414,2951,463,13,5181,4294,887,10,8775,6917,1858,10
4,13108,江東区,1,I,卸売業，小売業,4682,73038,45533,27422,2182,5092,2703,2368,1056,6896,3601,3243,755,10224,6028,4186,251,5927,3528,2399,178,6652,4349,2303,118,8127,5062,3065,64,8657,5149,3508,17,4140,2662,1478,7,2678,1675,1003,15,14645,10776,3869,39
4,13108,江東区,1,J,金融業，保険業,243,13268,6139,7106,77,175,96,75,33,210,114,96,47,667,366,282,23,559,260,299,22,830,287,543,17,1182,459,723,13,1859,946,913,3,800,668,132,2,797,334,463,5,6189,2609,3580,1
4,13108,江東区,1,K,不動産業，物品賃貸業,1143,7411,4842,2561,833,1702,932,769,170,1070,684,379,66,866,627,239,31,749,485,264,17,619,434,185,10,598,436,162,8,1138,814,324,1,273,180,93,1,396,250,146,-,-,-,-,6
