分類,市場,青果市場ID,日付,種別,品名,販売方法,卸売数量(kg)
青果,豊島,Sei_K3,2024-06-18,野菜,きゅうり,せり・入札,100
青果,豊島,Sei_K3,2024-06-18,野菜,きゅうり,相対,14900
青果,豊島,Sei_K3,2024-06-18,野菜,かぼちゃ,相対,6000
青果,豊島,Sei_K3,2024-06-18,野菜,なす,せり・入札,50
青果,豊島,Sei_K3,2024-06-18,野菜,なす,相対,4950
青果,豊島,Sei_K3,2024-06-18,野菜,トマト,せり・入札,32
青果,豊島,Sei_K3,2024-06-18,野菜,トマト,相対,17968
青果,豊島,Sei_K3,2024-06-18,野菜,ミニトマト,相対,1200
青果,豊島,Sei_K3,2024-06-18,野菜,ピーマン,相対,3925
青果,豊島,Sei_K3,2024-06-18,野菜,ピーマン,第三者販売,75
青果,豊島,Sei_K3,2024-06-18,野菜,とうもろこし,相対,10000
青果,豊島,Sei_K3,2024-06-18,野菜,いんげん,相対,200
青果,豊島,Sei_K3,2024-06-18,野菜,さやえんどう,相対,100
青果,豊島,Sei_K3,2024-06-18,野菜,そらまめ,相対,4000
青果,豊島,Sei_K3,2024-06-18,野菜,えだまめ,相対,2000
青果,豊島,Sei_K3,2024-06-18,野菜,じゃがいも,相対,5000
青果,豊島,Sei_K3,2024-06-18,野菜,たまねぎ,相対,15000
青果,豊島,Sei_K3,2024-06-18,野菜,その他野菜,相対,50000
青果,豊島,Sei_K3,2024-06-18,果実,みかん,相対,500
青果,豊島,Sei_K3,2024-06-18,果実,もも,相対,900
青果,豊島,Sei_K3,2024-06-18,果実,すもも,相対,1400
青果,豊島,Sei_K3,2024-06-18,果実,さくらんぼ,相対,200
青果,豊島,Sei_K3,2024-06-18,果実,ぶどう,相対,700
青果,豊島,Sei_K3,2024-06-18,果実,アールスメロン,せり・入札,9
青果,豊島,Sei_K3,2024-06-18,果実,アールスメロン,相対,491
青果,豊島,Sei_K3,2024-06-18,果実,クインシーメロン,相対,300
青果,豊島,Sei_K3,2024-06-18,果実,すいか,相対,6500
青果,豊島,Sei_K3,2024-06-18,果実,こだますいか,相対,800
青果,豊島,Sei_K3,2024-06-18,果実,マンゴー,相対,100
青果,豊島,Sei_K3,2024-06-18,果実,その他果実,相対,12100
青果,淀橋,Sei_K4,2024-06-18,野菜,だいこん,相対,28135
青果,淀橋,Sei_K4,2024-06-18,野菜,かぶ,相対,5200
青果,淀橋,Sei_K4,2024-06-18,野菜,にんじん,相対,23063
青果,淀橋,Sei_K4,2024-06-18,野菜,キャベツ,相対,91100
青果,淀橋,Sei_K4,2024-06-18,野菜,レタス,相対,29174
青果,淀橋,Sei_K4,2024-06-18,野菜,はくさい,相対,11521
青果,淀橋,Sei_K4,2024-06-18,野菜,こまつな,せり・入札,122
青果,淀橋,Sei_K4,2024-06-18,野菜,こまつな,相対,3947
青果,淀橋,Sei_K4,2024-06-18,野菜,ほうれんそう,せり・入札,41
青果,淀橋,Sei_K4,2024-06-18,野菜,ほうれんそう,相対,4086
青果,淀橋,Sei_K4,2024-06-18,野菜,ねぎ,せり・入札,86
青果,淀橋,Sei_K4,2024-06-18,野菜,ねぎ,相対,17058
青果,淀橋,Sei_K4,2024-06-18,野菜,ブロッコリー,相対,9902
青果,淀橋,Sei_K4,2024-06-18,野菜,きゅうり,相対,28653
青果,淀橋,Sei_K4,2024-06-18,野菜,かぼちゃ,相対,3410
青果,淀橋,Sei_K4,2024-06-18,野菜,なす,相対,20752
青果,淀橋,Sei_K4,2024-06-18,野菜,トマト,相対,38289
青果,淀橋,Sei_K4,2024-06-18,野菜,ミニトマト,相対,11559
青果,淀橋,Sei_K4,2024-06-18,野菜,ピーマン,せり・入札,76
青果,淀橋,Sei_K4,2024-06-18,野菜,ピーマン,相対,12541
青果,淀橋,Sei_K4,2024-06-18,野菜,とうもろこし,相対,31431
青果,淀橋,Sei_K4,2024-06-18,野菜,いんげん,相対,1070
青果,淀橋,Sei_K4,2024-06-18,野菜,さやえんどう,相対,24
青果,淀橋,Sei_K4,2024-06-18,野菜,そらまめ,相対,508
青果,淀橋,Sei_K4,2024-06-18,野菜,えだまめ,相対,3549
青果,淀橋,Sei_K4,2024-06-18,野菜,じゃがいも,相対,22090
青果,淀橋,Sei_K4,2024-06-18,野菜,たまねぎ,相対,25660
青果,淀橋,Sei_K4,2024-06-18,野菜,うめ,相対,100
青果,淀橋,Sei_K4,2024-06-18,野菜,その他野菜,せり・入札,4348
青果,淀橋,Sei_K4,2024-06-18,野菜,その他野菜,相対,68122
青果,淀橋,Sei_K4,2024-06-18,果実,みかん,相対,35
青果,淀橋,Sei_K4,2024-06-18,果実,りんご,相対,2400
青果,淀橋,Sei_K4,2024-06-18,果実,もも,相対,2035
青果,淀橋,Sei_K4,2024-06-18,果実,すもも,相対,1573
青果,淀橋,Sei_K4,2024-06-18,果実,さくらんぼ,相対,2483
青果,淀橋,Sei_K4,2024-06-18,果実,ぶどう,相対,1477
青果,淀橋,Sei_K4,2024-06-18,果実,アールスメロン,相対,549
青果,淀橋,Sei_K4,2024-06-18,果実,貴味メロン,相対,3385
青果,淀橋,Sei_K4,2024-06-18,果実,クインシーメロン,相対,3201
青果,淀橋,Sei_K4,2024-06-18,果実,アンデスメロン,相対,5435
青果,淀橋,Sei_K4,2024-06-18,果実,すいか,相対,14680
青果,淀橋,Sei_K4,2024-06-18,果実,こだますいか,相対,19482
青果,淀橋,Sei_K4,2024-06-18,果実,マンゴー,相対,157
青果,淀橋,Sei_K4,2024-06-18,果実,その他果実,相対,85478
青果,板橋,Sei_K5,2024-06-18,野菜,だいこん,せり・入札,150
青果,板橋,Sei_K5,2024-06-18,野菜,だいこん,相対,12850
青果,板橋,Sei_K5,2024-06-18,野菜,かぶ,相対,3100
青果,板橋,Sei_K5,2024-06-18,野菜,にんじん,相対,12400
青果,板橋,Sei_K5,2024-06-18,野菜,キャベツ,せり・入札,150
青果,板橋,Sei_K5,2024-06-18,野菜,キャベツ,相対,20950
青果,板橋,Sei_K5,2024-06-18,野菜,レタス,せり・入札,180
青果,板橋,Sei_K5,2024-06-18,野菜,レタス,相対,15320
青果,板橋,Sei_K5,2024-06-18,野菜,はくさい,せり・入札,180
青果,板橋,Sei_K5,2024-06-18,野菜,はくさい,相対,8020
青果,板橋,Sei_K5,2024-06-18,野菜,こまつな,せり・入札,160
青果,板橋,Sei_K5,2024-06-18,野菜,こまつな,相対,3440
青果,板橋,Sei_K5,2024-06-18,野菜,ほうれんそう,せり・入札,200
青果,板橋,Sei_K5,2024-06-18,野菜,ほうれんそう,相対,2700
青果,板橋,Sei_K5,2024-06-18,野菜,ねぎ,せり・入札,75
青果,板橋,Sei_K5,2024-06-18,野菜,ねぎ,相対,14925
青果,板橋,Sei_K5,2024-06-18,野菜,ブロッコリー,相対,4400
青果,板橋,Sei_K5,2024-06-18,野菜,きゅうり,せり・入札,25
青果,板橋,Sei_K5,2024-06-18,野菜,きゅうり,相対,14975
青果,板橋,Sei_K5,2024-06-18,野菜,かぼちゃ,相対,4000
青果,板橋,Sei_K5,2024-06-18,野菜,なす,せり・入札,56
青果,板橋,Sei_K5,2024-06-18,野菜,なす,相対,12244
青果,板橋,Sei_K5,2024-06-18,野菜,トマト,せり・入札,88
青果,板橋,Sei_K5,2024-06-18,野菜,トマト,相対,13512
青果,板橋,Sei_K5,2024-06-18,野菜,ミニトマト,相対,4200
青果,板橋,Sei_K5,2024-06-18,野菜,ピーマン,せり・入札,32
青果,板橋,Sei_K5,2024-06-18,野菜,ピーマン,相対,3468
青果,板橋,Sei_K5,2024-06-18,野菜,とうもろこし,相対,4700
青果,板橋,Sei_K5,2024-06-18,野菜,いんげん,相対,400
青果,板橋,Sei_K5,2024-06-18,野菜,さやえんどう,相対,200
青果,板橋,Sei_K5,2024-06-18,野菜,そらまめ,相対,200
青果,板橋,Sei_K5,2024-06-18,野菜,えだまめ,相対,500
青果,板橋,Sei_K5,2024-06-18,野菜,じゃがいも,相対,12100
青果,板橋,Sei_K5,2024-06-18,野菜,たまねぎ,相対,10000
青果,板橋,Sei_K5,2024-06-18,野菜,その他野菜,相対,34000
青果,板橋,Sei_K5,2024-06-18,果実,みかん,相対,100
青果,板橋,Sei_K5,2024-06-18,果実,りんご,相対,1000
青果,板橋,Sei_K5,2024-06-18,果実,もも,相対,900
青果,板橋,Sei_K5,2024-06-18,果実,すもも,相対,988
青果,板橋,Sei_K5,2024-06-18,果実,すもも,第三者販売,12
青果,板橋,Sei_K5,2024-06-18,果実,さくらんぼ,相対,899
青果,板橋,Sei_K5,2024-06-18,果実,さくらんぼ,第三者販売,1
青果,板橋,Sei_K5,2024-06-18,果実,ぶどう,相対,899
青果,板橋,Sei_K5,2024-06-18,果実,ぶどう,第三者販売,1
青果,板橋,Sei_K5,2024-06-18,果実,アールスメロン,相対,100
青果,板橋,Sei_K5,2024-06-18,果実,貴味メロン,相対,5400
青果,板橋,Sei_K5,2024-06-18,果実,クインシーメロン,相対,3400
青果,板橋,Sei_K5,2024-06-18,果実,アンデスメロン,相対,2900
青果,板橋,Sei_K5,2024-06-18,果実,すいか,相対,6853
青果,板橋,Sei_K5,2024-06-18,果実,すいか,第三者販売,247
青果,板橋,Sei_K5,2024-06-18,果実,こだますいか,相対,2500
青果,板橋,Sei_K5,2024-06-18,果実,その他果実,相対,10900
青果,世田谷,Sei_K6,2024-06-18,野菜,だいこん,相対,10480
青果,世田谷,Sei_K6,2024-06-18,野菜,かぶ,相対,575
青果,世田谷,Sei_K6,2024-06-18,野菜,にんじん,相対,5003
青果,世田谷,Sei_K6,2024-06-18,野菜,キャベツ,相対,13530
青果,世田谷,Sei_K6,2024-06-18,野菜,レタス,相対,4118
青果,世田谷,Sei_K6,2024-06-18,野菜,はくさい,相対,2750
青果,世田谷,Sei_K6,2024-06-18,野菜,こまつな,相対,1170
青果,世田谷,Sei_K6,2024-06-18,野菜,ほうれんそう,相対,2950
青果,世田谷,Sei_K6,2024-06-18,野菜,ねぎ,相対,3908
青果,世田谷,Sei_K6,2024-06-18,野菜,きゅうり,相対,9312
青果,世田谷,Sei_K6,2024-06-18,野菜,かぼちゃ,相対,120
青果,世田谷,Sei_K6,2024-06-18,野菜,なす,相対,2433
青果,世田谷,Sei_K6,2024-06-18,野菜,トマト,相対,5163
青果,世田谷,Sei_K6,2024-06-18,野菜,ミニトマト,相対,900
青果,世田谷,Sei_K6,2024-06-18,野菜,ピーマン,相対,2333
青果,世田谷,Sei_K6,2024-06-18,野菜,とうもろこし,相対,3602
青果,世田谷,Sei_K6,2024-06-18,野菜,いんげん,相対,234
青果,世田谷,Sei_K6,2024-06-18,野菜,えだまめ,相対,333
青果,世田谷,Sei_K6,2024-06-18,野菜,じゃがいも,相対,9620
青果,世田谷,Sei_K6,2024-06-18,野菜,たまねぎ,相対,13420
青果,世田谷,Sei_K6,2024-06-18,野菜,その他野菜,相対,7930
青果,世田谷,Sei_K6,2024-06-18,果実,りんご,相対,1200
青果,世田谷,Sei_K6,2024-06-18,果実,もも,相対,500
青果,世田谷,Sei_K6,2024-06-18,果実,すもも,相対,100
青果,世田谷,Sei_K6,2024-06-18,果実,ぶどう,相対,100
青果,世田谷,Sei_K6,2024-06-18,果実,アールスメロン,相対,300
青果,世田谷,Sei_K6,2024-06-18,果実,貴味メロン,相対,1500
青果,世田谷,Sei_K6,2024-06-18,果実,クインシーメロン,相対,500
青果,世田谷,Sei_K6,2024-06-18,果実,アンデスメロン,相対,700
青果,世田谷,Sei_K6,2024-06-18,果実,すいか,相対,1400
青果,世田谷,Sei_K6,2024-06-18,果実,こだますいか,相対,3700
青果,世田谷,Sei_K6,2024-06-18,果実,その他果実,相対,4300
青果,北足立,Sei_K7,2024-06-18,野菜,だいこん,相対,17000
青果,北足立,Sei_K7,2024-06-18,野菜,かぶ,相対,3400
青果,北足立,Sei_K7,2024-06-18,野菜,にんじん,相対,5400
青果,北足立,Sei_K7,2024-06-18,野菜,キャベツ,相対,15900
青果,北足立,Sei_K7,2024-06-18,野菜,レタス,相対,10000
青果,北足立,Sei_K7,2024-06-18,野菜,はくさい,せり・入札,300
青果,北足立,Sei_K7,2024-06-18,野菜,はくさい,相対,15000
青果,北足立,Sei_K7,2024-06-18,野菜,はくさい,商物分離,21500
青果,北足立,Sei_K7,2024-06-18,野菜,こまつな,相対,2900
青果,北足立,Sei_K7,2024-06-18,野菜,ほうれんそう,相対,2800
青果,北足立,Sei_K7,2024-06-18,野菜,ねぎ,相対,7100
青果,北足立,Sei_K7,2024-06-18,野菜,ねぎ,商物分離,700
青果,北足立,Sei_K7,2024-06-18,野菜,ブロッコリー,相対,2700
青果,北足立,Sei_K7,2024-06-18,野菜,きゅうり,相対,20000
青果,北足立,Sei_K7,2024-06-18,野菜,かぼちゃ,相対,700
青果,北足立,Sei_K7,2024-06-18,野菜,なす,相対,20600
青果,北足立,Sei_K7,2024-06-18,野菜,トマト,相対,21400
青果,北足立,Sei_K7,2024-06-18,野菜,ミニトマト,相対,1800
青果,北足立,Sei_K7,2024-06-18,野菜,ピーマン,相対,3800
青果,北足立,Sei_K7,2024-06-18,野菜,とうもろこし,相対,9000
青果,北足立,Sei_K7,2024-06-18,野菜,とうもろこし,商物分離,1800
青果,北足立,Sei_K7,2024-06-18,野菜,いんげん,相対,1000
青果,北足立,Sei_K7,2024-06-18,野菜,さやえんどう,相対,100
青果,北足立,Sei_K7,2024-06-18,野菜,そらまめ,相対,800
青果,北足立,Sei_K7,2024-06-18,野菜,えだまめ,相対,3900
青果,北足立,Sei_K7,2024-06-18,野菜,じゃがいも,相対,9200
青果,北足立,Sei_K7,2024-06-18,野菜,じゃがいも,商物分離,1200
青果,北足立,Sei_K7,2024-06-18,野菜,たまねぎ,相対,18800
青果,北足立,Sei_K7,2024-06-18,野菜,その他野菜,相対,32000
青果,北足立,Sei_K7,2024-06-18,果実,みかん,相対,500
青果,北足立,Sei_K7,2024-06-18,果実,りんご,相対,4000
青果,北足立,Sei_K7,2024-06-18,果実,もも,相対,4500
青果,北足立,Sei_K7,2024-06-18,果実,すもも,相対,2800
青果,北足立,Sei_K7,2024-06-18,果実,さくらんぼ,相対,2900
青果,北足立,Sei_K7,2024-06-18,果実,ぶどう,相対,1400
青果,北足立,Sei_K7,2024-06-18,果実,アールスメロン,せり・入札,400
青果,北足立,Sei_K7,2024-06-18,果実,アールスメロン,相対,1000
青果,北足立,Sei_K7,2024-06-18,果実,貴味メロン,相対,300
青果,北足立,Sei_K7,2024-06-18,果実,クインシーメロン,相対,5700
青果,北足立,Sei_K7,2024-06-18,果実,アンデスメロン,相対,2200
青果,北足立,Sei_K7,2024-06-18,果実,すいか,相対,24600
青果,北足立,Sei_K7,2024-06-18,果実,こだますいか,相対,6000
青果,北足立,Sei_K7,2024-06-18,果実,マンゴー,相対,100
青果,北足立,Sei_K7,2024-06-18,果実,その他果実,相対,33300
青果,多摩NT,Sei_K8,2024-06-18,野菜,だいこん,相対,880
青果,多摩NT,Sei_K8,2024-06-18,野菜,かぶ,相対,608
青果,多摩NT,Sei_K8,2024-06-18,野菜,にんじん,相対,2310
青果,多摩NT,Sei_K8,2024-06-18,野菜,キャベツ,相対,2440
青果,多摩NT,Sei_K8,2024-06-18,野菜,レタス,相対,1610
青果,多摩NT,Sei_K8,2024-06-18,野菜,はくさい,相対,2306
青果,多摩NT,Sei_K8,2024-06-18,野菜,こまつな,相対,1875
青果,多摩NT,Sei_K8,2024-06-18,野菜,ほうれんそう,相対,401
青果,多摩NT,Sei_K8,2024-06-18,野菜,ねぎ,相対,1292
青果,多摩NT,Sei_K8,2024-06-18,野菜,ブロッコリー,相対,112
青果,多摩NT,Sei_K8,2024-06-18,野菜,きゅうり,相対,6586
青果,多摩NT,Sei_K8,2024-06-18,野菜,かぼちゃ,相対,1410
青果,多摩NT,Sei_K8,2024-06-18,野菜,なす,相対,1218
青果,多摩NT,Sei_K8,2024-06-18,野菜,トマト,相対,2506
青果,多摩NT,Sei_K8,2024-06-18,野菜,ミニトマト,相対,185
青果,多摩NT,Sei_K8,2024-06-18,野菜,ピーマン,相対,915
青果,多摩NT,Sei_K8,2024-06-18,野菜,とうもろこし,相対,6034
青果,多摩NT,Sei_K8,2024-06-18,野菜,いんげん,相対,50
青果,多摩NT,Sei_K8,2024-06-18,野菜,さやえんどう,相対,16
青果,多摩NT,Sei_K8,2024-06-18,野菜,そらまめ,相対,120
青果,多摩NT,Sei_K8,2024-06-18,野菜,えだまめ,相対,40
青果,多摩NT,Sei_K8,2024-06-18,野菜,じゃがいも,相対,1370
青果,多摩NT,Sei_K8,2024-06-18,野菜,たまねぎ,相対,6660
青果,多摩NT,Sei_K8,2024-06-18,野菜,その他野菜,相対,9648
青果,多摩NT,Sei_K8,2024-06-18,果実,みかん,相対,10
青果,多摩NT,Sei_K8,2024-06-18,果実,さくらんぼ,相対,64
青果,多摩NT,Sei_K8,2024-06-18,果実,ぶどう,相対,4
青果,多摩NT,Sei_K8,2024-06-18,果実,貴味メロン,相対,329
青果,多摩NT,Sei_K8,2024-06-18,果実,すいか,相対,3136
青果,多摩NT,Sei_K8,2024-06-18,果実,すいか,第三者販売,312
青果,多摩NT,Sei_K8,2024-06-18,果実,こだますいか,相対,80
青果,多摩NT,Sei_K8,2024-06-18,果実,マンゴー,相対,6
青果,多摩NT,Sei_K8,2024-06-18,果実,その他果実,相対,2330
青果,葛西,Sei_K9,2024-06-18,野菜,だいこん,せり・入札,100
青果,葛西,Sei_K9,2024-06-18,野菜,だいこん,相対,19900
青果,葛西,Sei_K9,2024-06-18,野菜,にんじん,せり・入札,100
青果,葛西,Sei_K9,2024-06-18,野菜,にんじん,相対,15200
青果,葛西,Sei_K9,2024-06-18,野菜,キャベツ,せり・入札,100
青果,葛西,Sei_K9,2024-06-18,野菜,キャベツ,相対,42900
青果,葛西,Sei_K9,2024-06-18,野菜,レタス,せり・入札,100
青果,葛西,Sei_K9,2024-06-18,野菜,レタス,相対,20400
青果,葛西,Sei_K9,2024-06-18,野菜,はくさい,せり・入札,100
青果,葛西,Sei_K9,2024-06-18,野菜,はくさい,相対,6000
青果,葛西,Sei_K9,2024-06-18,野菜,こまつな,せり・入札,2000
青果,葛西,Sei_K9,2024-06-18,野菜,こまつな,相対,1100
青果,葛西,Sei_K9,2024-06-18,野菜,ほうれんそう,相対,2600
青果,葛西,Sei_K9,2024-06-18,野菜,ねぎ,せり・入札,100
青果,葛西,Sei_K9,2024-06-18,野菜,ねぎ,相対,7500
青果,葛西,Sei_K9,2024-06-18,野菜,きゅうり,せり・入札,100
青果,葛西,Sei_K9,2024-06-18,野菜,きゅうり,相対,17500
青果,葛西,Sei_K9,2024-06-18,野菜,かぼちゃ,相対,10400
青果,葛西,Sei_K9,2024-06-18,野菜,なす,相対,11700
青果,葛西,Sei_K9,2024-06-18,野菜,トマト,せり・入札,100
青果,葛西,Sei_K9,2024-06-18,野菜,トマト,相対,12600
青果,葛西,Sei_K9,2024-06-18,野菜,ピーマン,相対,5300
青果,葛西,Sei_K9,2024-06-18,野菜,とうもろこし,相対,15900
青果,葛西,Sei_K9,2024-06-18,野菜,いんげん,相対,500
青果,葛西,Sei_K9,2024-06-18,野菜,じゃがいも,相対,30500
青果,葛西,Sei_K9,2024-06-18,野菜,たまねぎ,相対,28200
青果,葛西,Sei_K9,2024-06-18,野菜,その他野菜,せり・入札,500
青果,葛西,Sei_K9,2024-06-18,野菜,その他野菜,相対,68000
青果,葛西,Sei_K9,2024-06-18,果実,みかん,相対,800
青果,葛西,Sei_K9,2024-06-18,果実,りんご,相対,5500
青果,葛西,Sei_K9,2024-06-18,果実,もも,相対,1300
青果,葛西,Sei_K9,2024-06-18,果実,すもも,相対,500
青果,葛西,Sei_K9,2024-06-18,果実,さくらんぼ,せり・入札,100
青果,葛西,Sei_K9,2024-06-18,果実,さくらんぼ,相対,1400
青果,葛西,Sei_K9,2024-06-18,果実,ぶどう,相対,1000
青果,葛西,Sei_K9,2024-06-18,果実,貴味メロン,相対,9000
青果,葛西,Sei_K9,2024-06-18,果実,すいか,せり・入札,100
青果,葛西,Sei_K9,2024-06-18,果実,すいか,相対,11100
青果,葛西,Sei_K9,2024-06-18,果実,こだますいか,相対,4500
青果,葛西,Sei_K9,2024-06-18,果実,その他果実,相対,53900
青果,豊洲,Sei_K1,2024-06-20,野菜,だいこん,相対,28882
青果,豊洲,Sei_K1,2024-06-20,野菜,かぶ,相対,7971
青果,豊洲,Sei_K1,2024-06-20,野菜,にんじん,相対,27963
青果,豊洲,Sei_K1,2024-06-20,野菜,キャベツ,せり・入札,550
青果,豊洲,Sei_K1,2024-06-20,野菜,キャベツ,相対,77738
青果,豊洲,Sei_K1,2024-06-20,野菜,レタス,相対,41017
青果,豊洲,Sei_K1,2024-06-20,野菜,はくさい,相対,21926
青果,豊洲,Sei_K1,2024-06-20,野菜,こまつな,せり・入札,236
青果,豊洲,Sei_K1,2024-06-20,野菜,こまつな,相対,7218
青果,豊洲,Sei_K1,2024-06-20,野菜,ほうれんそう,せり・入札,5
青果,豊洲,Sei_K1,2024-06-20,野菜,ほうれんそう,相対,11495
青果,豊洲,Sei_K1,2024-06-20,野菜,ねぎ,せり・入札,265
青果,豊洲,Sei_K1,2024-06-20,野菜,ねぎ,相対,22315
青果,豊洲,Sei_K1,2024-06-20,野菜,ブロッコリー,相対,16229
青果,豊洲,Sei_K1,2024-06-20,野菜,きゅうり,せり・入札,302
青果,豊洲,Sei_K1,2024-06-20,野菜,きゅうり,相対,64717
青果,豊洲,Sei_K1,2024-06-20,野菜,かぼちゃ,せり・入札,190
青果,豊洲,Sei_K1,2024-06-20,野菜,かぼちゃ,相対,13769
青果,豊洲,Sei_K1,2024-06-20,野菜,なす,せり・入札,428
青果,豊洲,Sei_K1,2024-06-20,野菜,なす,相対,73278
青果,豊洲,Sei_K1,2024-06-20,野菜,トマト,せり・入札,613
青果,豊洲,Sei_K1,2024-06-20,野菜,トマト,相対,62925
青果,豊洲,Sei_K1,2024-06-20,野菜,ミニトマト,相対,16377
青果,豊洲,Sei_K1,2024-06-20,野菜,ピーマン,相対,10065
青果,豊洲,Sei_K1,2024-06-20,野菜,とうもろこし,相対,30506
青果,豊洲,Sei_K1,2024-06-20,野菜,いんげん,せり・入札,388
青果,豊洲,Sei_K1,2024-06-20,野菜,いんげん,相対,2787
青果,豊洲,Sei_K1,2024-06-20,野菜,そらまめ,せり・入札,12
青果,豊洲,Sei_K1,2024-06-20,野菜,そらまめ,相対,5760
青果,豊洲,Sei_K1,2024-06-20,野菜,えだまめ,せり・入札,204
青果,豊洲,Sei_K1,2024-06-20,野菜,えだまめ,相対,9154
青果,豊洲,Sei_K1,2024-06-20,野菜,じゃがいも,せり・入札,2514
青果,豊洲,Sei_K1,2024-06-20,野菜,じゃがいも,相対,11069
青果,豊洲,Sei_K1,2024-06-20,野菜,たまねぎ,相対,44100
青果,豊洲,Sei_K1,2024-06-20,野菜,たまねぎ,第三者販売,2300
青果,豊洲,Sei_K1,2024-06-20,野菜,その他野菜,せり・入札,1037
青果,豊洲,Sei_K1,2024-06-20,野菜,その他野菜,相対,136556
青果,豊洲,Sei_K1,2024-06-20,野菜,その他野菜,第三者販売,101
青果,豊洲,Sei_K1,2024-06-20,果実,みかん,相対,15415
青果,豊洲,Sei_K1,2024-06-20,果実,りんご,相対,1290
青果,豊洲,Sei_K1,2024-06-20,果実,もも,相対,12873
青果,豊洲,Sei_K1,2024-06-20,果実,すもも,相対,3659
青果,豊洲,Sei_K1,2024-06-20,果実,すもも,第三者販売,8
青果,豊洲,Sei_K1,2024-06-20,果実,さくらんぼ,相対,3608
青果,豊洲,Sei_K1,2024-06-20,果実,さくらんぼ,第三者販売,32
青果,豊洲,Sei_K1,2024-06-20,果実,ぶどう,相対,1730
青果,豊洲,Sei_K1,2024-06-20,果実,アールスメロン,せり・入札,1072
青果,豊洲,Sei_K1,2024-06-20,果実,アールスメロン,相対,2270
青果,豊洲,Sei_K1,2024-06-20,果実,貴味メロン,相対,3200
青果,豊洲,Sei_K1,2024-06-20,果実,クインシーメロン,相対,450
青果,豊洲,Sei_K1,2024-06-20,果実,アンデスメロン,相対,1730
青果,豊洲,Sei_K1,2024-06-20,果実,すいか,相対,42911
青果,豊洲,Sei_K1,2024-06-20,果実,すいか,第三者販売,641
青果,豊洲,Sei_K1,2024-06-20,果実,こだますいか,相対,12969
青果,豊洲,Sei_K1,2024-06-20,果実,マンゴー,相対,2581
青果,豊洲,Sei_K1,2024-06-20,果実,その他果実,せり・入札,972
青果,豊洲,Sei_K1,2024-06-20,果実,その他果実,相対,57029
青果,豊洲,Sei_K1,2024-06-20,果実,その他果実,第三者販売,16
青果,大田,Sei_K2,2024-06-20,野菜,だいこん,せり・入札,410
青果,大田,Sei_K2,2024-06-20,野菜,だいこん,相対,158147
青果,大田,Sei_K2,2024-06-20,野菜,だいこん,商物分離,26326
青果,大田,Sei_K2,2024-06-20,野菜,かぶ,せり・入札,380
青果,大田,Sei_K2,2024-06-20,野菜,かぶ,相対,29091
青果,大田,Sei_K2,2024-06-20,野菜,かぶ,商物分離,764
青果,大田,Sei_K2,2024-06-20,野菜,にんじん,せり・入札,10
青果,大田,Sei_K2,2024-06-20,野菜,にんじん,相対,100023
青果,大田,Sei_K2,2024-06-20,野菜,にんじん,第三者販売,800
青果,大田,Sei_K2,2024-06-20,野菜,にんじん,商物分離,4000
青果,大田,Sei_K2,2024-06-20,野菜,キャベツ,せり・入札,3590
青果,大田,Sei_K2,2024-06-20,野菜,キャベツ,相対,300700
青果,大田,Sei_K2,2024-06-20,野菜,キャベツ,第三者販売,35233
青果,大田,Sei_K2,2024-06-20,野菜,キャベツ,商物分離,121550
青果,大田,Sei_K2,2024-06-20,野菜,レタス,せり・入札,770
青果,大田,Sei_K2,2024-06-20,野菜,レタス,相対,137435
青果,大田,Sei_K2,2024-06-20,野菜,レタス,第三者販売,10210
青果,大田,Sei_K2,2024-06-20,野菜,レタス,商物分離,88689
青果,大田,Sei_K2,2024-06-20,野菜,はくさい,せり・入札,207
青果,大田,Sei_K2,2024-06-20,野菜,はくさい,相対,101574
青果,大田,Sei_K2,2024-06-20,野菜,はくさい,商物分離,18600
青果,大田,Sei_K2,2024-06-20,野菜,こまつな,せり・入札,1012
青果,大田,Sei_K2,2024-06-20,野菜,こまつな,相対,26622
青果,大田,Sei_K2,2024-06-20,野菜,こまつな,商物分離,8093
青果,大田,Sei_K2,2024-06-20,野菜,ほうれんそう,せり・入札,150
青果,大田,Sei_K2,2024-06-20,野菜,ほうれんそう,相対,24631
青果,大田,Sei_K2,2024-06-20,野菜,ほうれんそう,商物分離,6536
青果,大田,Sei_K2,2024-06-20,野菜,ねぎ,せり・入札,205
青果,大田,Sei_K2,2024-06-20,野菜,ねぎ,相対,81192
青果,大田,Sei_K2,2024-06-20,野菜,ねぎ,第三者販売,50
青果,大田,Sei_K2,2024-06-20,野菜,ねぎ,商物分離,7440
青果,大田,Sei_K2,2024-06-20,野菜,ブロッコリー,せり・入札,1031
青果,大田,Sei_K2,2024-06-20,野菜,ブロッコリー,相対,83341
青果,大田,Sei_K2,2024-06-20,野菜,ブロッコリー,商物分離,47105
青果,大田,Sei_K2,2024-06-20,野菜,きゅうり,せり・入札,950
青果,大田,Sei_K2,2024-06-20,野菜,きゅうり,相対,184389
青果,大田,Sei_K2,2024-06-20,野菜,きゅうり,商物分離,12345
青果,大田,Sei_K2,2024-06-20,野菜,かぼちゃ,せり・入札,190
青果,大田,Sei_K2,2024-06-20,野菜,かぼちゃ,相対,35553
青果,大田,Sei_K2,2024-06-20,野菜,なす,せり・入札,1448
青果,大田,Sei_K2,2024-06-20,野菜,なす,相対,157187
青果,大田,Sei_K2,2024-06-20,野菜,なす,商物分離,8968
