年次（西暦）,地域階層コード,地域コード,従業地・通学地コード,地域名,（常住地）東京都,（常住地）区部,（常住地）千代田区,（常住地）中央区,（常住地）港区,（常住地）新宿区,（常住地）文京区,（常住地）台東区,（常住地）墨田区,（常住地）江東区,（常住地）品川区,（常住地）目黒区,（常住地）大田区,（常住地）世田谷区,（常住地）渋谷区,（常住地）中野区,（常住地）杉並区,（常住地）豊島区,（常住地）北区,（常住地）荒川区,（常住地）板橋区,（常住地）練馬区,（常住地）足立区,（常住地）葛飾区,（常住地）江戸川区,（常住地）多摩・島しょ,（常住地）市部,（常住地）八王子市,（常住地）立川市,（常住地）武蔵野市,（常住地）三鷹市,（常住地）青梅市,（常住地）府中市,（常住地）昭島市,（常住地）調布市,（常住地）町田市,（常住地）小金井市,（常住地）小平市,（常住地）日野市,（常住地）東村山市,（常住地）国分寺市,（常住地）国立市,（常住地）福生市,（常住地）狛江市,（常住地）東大和市,（常住地）清瀬市,（常住地）東久留米市,（常住地）武蔵村山市,（常住地）多摩市,（常住地）稲城市,（常住地）羽村市,（常住地）あきる野市,（常住地）西東京市,（常住地）郡部,（常住地）瑞穂町,（常住地）日の出町,（常住地）檜原村,（常住地）奥多摩町,（常住地）島部,（常住地）埼玉県,（常住地）千葉県,（常住地）神奈川県,（常住地）他の道府県,常住地別昼間人口（総数）
2030,3,13200,2,（従業地）市部,1241735,87535,545,798,1252,3514,1523,763,1043,1898,2259,1675,3471,13079,2544,5420,18174,2381,1988,757,3875,14949,1763,1414,2450,1154200,1143766,184934,62018,31193,51007,41581,83285,37738,56085,89210,30597,54509,62645,34892,35197,20864,18575,15586,25486,14707,25159,24453,36960,21685,18165,25055,42180,10428,6227,3507,224,470,6,68139,10149,109307,11635,1440965
2030,4,13201,2,（従業地）八王子市,185823,7051,58,96,133,354,183,106,106,169,234,176,382,1004,265,438,1291,199,167,65,353,706,163,148,255,178772,177810,131141,2998,843,923,1451,3324,2428,1809,4962,962,1194,11165,600,1648,1085,1022,230,757,155,277,668,3567,1006,786,2274,535,960,443,469,26,22,2,5245,1016,17787,3410,213281
2030,4,13202,2,（従業地）立川市,90058,6234,47,70,107,319,106,60,93,168,173,138,262,648,141,488,1406,179,152,68,355,794,141,128,191,83824,82976,6906,34071,858,951,1906,2788,5106,912,894,1358,2595,4811,1340,3126,2855,1287,146,2830,261,461,2653,926,627,1069,1426,813,847,520,279,12,36,1,5478,729,5284,1062,102611
2030,4,13203,2,（従業地）武蔵野市,62519,13586,75,96,129,457,173,86,141,265,257,195,344,1069,271,877,4519,263,223,104,386,2975,214,176,291,48933,48844,1546,1059,20242,5603,330,1943,625,1328,312,3185,2011,899,811,1592,562,205,146,413,189,599,207,241,221,167,210,4198,88,55,32,0,1,1,3929,1272,2633,529,70882
2030,4,13204,2,（従業地）三鷹市,68616,8505,51,41,103,289,115,74,89,182,170,161,253,1250,190,563,2610,203,194,65,285,1092,151,135,239,60111,60007,1558,882,3511,34411,295,2574,511,4572,369,2336,1456,858,537,1176,462,146,310,348,152,449,228,397,441,142,181,1705,104,55,38,3,8,0,2265,784,1994,383,74042
2030,4,13205,2,（従業地）青梅市,40536,529,1,9,2,26,13,1,2,19,24,5,24,39,16,39,141,19,9,3,27,77,10,6,17,40007,38169,1076,883,114,126,25697,304,1255,68,96,182,265,422,219,272,200,1204,17,330,32,66,494,72,49,3070,1549,107,1838,1141,422,34,241,0,3991,131,607,264,45529
2030,4,13206,2,（従業地）府中市,98180,7210,50,80,130,299,130,63,107,199,278,158,392,1302,245,359,1188,198,211,75,402,729,220,149,246,90970,90774,5349,1967,699,1422,671,52541,1047,4187,1186,1791,1652,3861,817,2541,2180,323,486,570,300,327,351,3091,2139,317,401,558,196,113,76,3,4,0,5546,989,8026,783,113524
2030,4,13207,2,（従業地）昭島市,39075,1180,5,14,10,43,27,10,9,28,29,15,37,106,38,111,269,36,38,10,69,184,33,25,34,37895,37141,2209,3981,186,221,1591,546,17908,130,209,292,663,946,333,495,438,1730,17,702,52,114,1299,180,109,999,1580,211,754,446,275,12,21,0,1723,253,1040,280,42371
2030,4,13208,2,（従業地）調布市,67439,8124,34,80,123,284,135,72,110,203,213,174,314,2560,380,348,1311,190,163,69,307,541,133,136,244,59315,59268,2679,483,481,2973,109,5679,223,35971,870,558,417,1392,214,321,333,71,1836,160,80,144,123,1833,1794,59,107,358,46,28,18,0,0,1,1897,752,5154,489,75731
2030,4,13209,2,（従業地）町田市,89792,4254,33,55,90,188,80,46,53,86,200,163,416,1215,203,147,408,93,96,35,153,215,86,68,125,85538,85498,4630,348,114,182,98,631,171,566,73929,128,166,720,90,204,165,63,422,87,22,46,64,1667,753,44,93,95,40,24,15,1,0,0,923,455,40832,576,132578
2030,4,13210,2,（従業地）小金井市,30615,2599,24,22,59,153,43,25,38,56,62,46,85,216,72,226,667,69,50,23,116,393,38,39,77,28016,27953,777,620,881,923,175,1637,302,354,152,14870,2475,432,464,1376,312,109,56,247,128,327,141,148,115,85,129,718,63,43,17,2,1,0,1367,304,912,248,33446
2030,4,13211,2,（従業地）小平市,52739,3416,27,28,44,168,88,32,41,66,84,51,117,232,68,311,654,123,97,32,173,763,71,48,98,49323,49140,818,1565,456,407,378,846,532,229,211,1127,28511,466,3505,2069,425,189,49,2141,362,1584,733,134,164,266,216,1757,183,127,43,2,11,0,4534,432,1721,519,59945
2030,4,13212,2,（従業地）日野市,55114,2183,21,30,30,91,48,20,41,58,77,36,103,314,53,131,451,47,72,22,93,258,54,45,88,52931,52718,10197,1742,324,357,474,1320,1031,568,772,402,523,29839,272,805,610,279,63,389,63,106,313,1181,310,252,367,159,213,128,77,5,3,0,1660,308,3344,799,61225
2030,4,13213,2,（従業地）東村山市,30577,1772,8,12,28,91,34,11,15,27,28,17,24,69,30,139,270,81,43,12,130,626,28,18,31,28805,28715,326,537,122,117,156,290,234,80,38,240,2160,205,18322,476,100,84,13,1426,1049,1310,352,63,30,77,109,799,90,73,15,1,1,0,5539,131,303,107,36657
2030,4,13214,2,（従業地）国分寺市,33445,2234,10,29,32,88,41,29,31,79,53,32,74,140,57,199,571,73,52,29,110,302,58,50,95,31211,31124,1109,1570,430,456,325,1567,596,223,164,1220,3091,690,876,15510,890,178,43,569,103,209,271,179,141,141,201,372,87,53,28,0,6,0,2360,406,1177,342,37730
2030,4,13215,2,（従業地）国立市,23067,1396,19,13,37,52,27,16,17,29,38,42,63,188,51,77,333,38,42,6,49,170,27,19,43,21671,21568,1188,1791,220,306,224,1873,745,275,199,394,667,1069,225,1681,8893,133,34,285,51,78,225,300,243,141,185,143,103,68,30,3,2,0,996,267,1086,182,25598
2030,4,13218,2,（従業地）福生市,18565,277,1,3,2,12,6,1,1,3,0,6,7,32,11,29,75,3,7,1,14,50,8,2,3,18288,17395,685,664,69,54,1338,157,1187,46,43,97,188,218,133,141,143,8570,5,220,16,40,503,36,40,1282,1434,86,893,651,205,9,28,0,987,40,227,94,19913
2030,4,13219,2,（従業地）狛江市,16668,1852,11,9,39,41,29,11,15,24,28,31,75,1042,63,39,151,22,36,9,37,55,23,24,38,14816,14812,222,48,34,164,8,348,19,1540,455,31,36,67,29,37,39,6,11218,9,13,8,8,182,243,8,7,33,4,2,2,0,0,0,235,102,2036,66,19107
2030,4,13220,2,（従業地）東大和市,19579,498,1,1,0,25,11,4,2,4,5,7,16,32,6,48,120,13,7,7,21,149,8,2,9,19081,18918,323,1395,62,68,246,141,341,41,49,98,1240,225,1126,232,124,108,4,10672,75,147,1576,70,40,126,158,231,163,128,31,1,3,0,1079,57,199,55,20969
2030,4,13221,2,（従業地）清瀬市,15214,1464,9,3,9,62,39,10,8,15,16,20,25,38,22,63,88,104,42,10,111,711,29,15,15,13750,13737,72,82,63,50,22,102,39,26,22,99,322,42,1081,95,35,20,8,113,9432,1365,51,15,17,14,16,534,13,10,2,0,1,0,4039,134,166,79,19632
2030,4,13222,2,（従業地）東久留米市,24717,1717,2,6,10,64,26,15,6,19,21,13,24,63,23,81,165,83,53,14,127,836,30,16,20,23000,22958,120,205,156,105,57,152,91,39,17,149,1465,56,1527,141,66,40,15,274,1337,14694,144,24,27,20,32,2005,42,30,11,0,1,0,3694,83,176,90,28760
2030,4,13223,2,（従業地）武蔵村山市,24913,405,0,7,4,19,2,2,5,4,10,7,20,26,5,35,66,10,5,7,24,119,8,10,10,24508,23724,515,2883,58,66,580,185,1110,43,49,109,542,227,516,233,134,342,9,1855,61,131,13133,57,30,375,338,143,784,702,70,3,9,0,1227,138,284,86,26648
2030,4,13224,2,（従業地）多摩市,49552,3758,32,53,59,130,89,28,55,92,119,91,203,982,201,169,527,104,92,46,162,225,103,71,125,45794,45732,7844,597,144,353,143,2587,257,1975,3133,209,288,2961,161,316,361,93,291,227,50,75,126,21156,2040,67,139,139,62,41,18,1,2,0,1300,425,8716,390,60383
2030,4,13225,2,（従業地）稲城市,19201,1069,2,9,21,24,8,16,18,24,39,31,95,282,55,41,140,22,23,2,52,77,33,16,39,18132,18119,1187,177,52,133,41,1158,106,853,871,79,90,407,47,105,138,26,131,44,22,30,42,1294,10989,23,39,35,13,11,2,0,0,0,415,110,3909,161,23796
2030,4,13227,2,（従業地）羽村市,20091,284,0,2,3,7,4,1,4,9,11,3,8,27,3,30,75,4,10,1,20,42,7,8,5,19807,18487,767,589,59,65,3818,145,872,39,52,93,191,261,139,148,115,1358,3,240,20,51,385,49,30,7943,992,63,1320,1049,218,14,39,0,1177,38,229,112,21647
2030,4,13228,2,（従業地）あきる野市,21523,205,2,2,4,11,5,4,7,2,5,4,8,20,2,20,55,7,1,1,10,21,5,3,6,21318,19842,1399,503,56,60,1324,119,811,40,59,43,140,210,80,133,100,919,3,139,9,21,149,37,28,628,12782,50,1475,254,1102,89,30,1,460,53,298,105,22439
2030,4,13229,2,（従業地）西東京市,44117,5733,22,28,44,217,61,20,29,68,85,53,100,183,73,412,623,198,103,41,289,2839,82,57,106,38384,38337,291,378,959,511,124,328,191,171,97,545,2161,196,1428,324,99,70,31,439,673,2500,214,61,59,64,90,26333,47,32,12,3,0,0,6073,740,1167,424,52521
2030,3,13300,2,（従業地）郡部,24533,199,0,0,0,12,3,0,1,9,6,4,8,26,1,14,38,12,3,0,10,41,3,1,7,24334,14877,847,708,33,56,3586,112,984,32,46,55,271,191,147,111,73,1053,8,397,27,74,1195,38,24,1778,2918,113,9457,5766,2536,302,853,0,2619,44,235,134,27565
2030,4,13303,2,（従業地）瑞穂町,15645,139,0,0,0,6,3,0,0,6,6,3,4,15,1,9,29,5,2,0,10,35,2,0,3,15506,9666,458,574,27,45,2369,76,735,26,34,44,241,131,129,81,52,763,7,365,23,70,1148,26,18,1455,670,99,5840,5671,136,8,25,0,2400,29,152,76,18302
2030,4,13305,2,（従業地）日の出町,6680,52,0,0,0,6,0,0,1,2,0,1,4,11,0,5,5,7,1,0,0,5,1,0,3,6628,4140,352,111,6,9,650,31,203,6,9,8,27,50,12,26,18,261,0,25,3,4,39,8,6,250,2012,14,2488,80,2348,42,18,0,174,8,70,16,6948
2030,4,13307,2,（従業地）檜原村,597,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,595,306,23,14,0,1,32,3,18,0,0,3,0,2,3,1,1,8,0,4,1,0,4,1,0,9,178,0,289,2,32,252,3,0,6,0,5,8,616
2030,4,13308,2,（従業地）奥多摩町,1611,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1605,765,14,9,0,1,535,2,28,0,3,0,3,8,3,3,2,21,1,3,0,0,4,3,0,64,58,0,840,13,20,0,807,0,39,7,8,34,1699
2030,3,13350,2,（従業地）島部,10674,220,1,3,2,1,4,3,3,17,17,10,19,15,6,5,13,13,5,3,18,15,7,21,19,10454,77,6,3,7,5,3,5,2,12,4,0,3,4,4,3,0,0,1,2,1,0,1,3,0,1,0,7,2,1,1,0,0,10375,128,105,137,99,11143
2030,1,11000,2,（従業地）埼玉県,126305,85543,455,753,805,1831,2099,1412,1720,2337,1416,899,1812,2650,980,2112,3000,3641,7766,2528,12611,12095,14431,5143,3047,40762,39639,1946,1371,919,838,2277,1596,860,908,773,912,2787,889,5065,1441,541,572,265,1435,4348,3324,964,361,403,716,544,3584,1123,979,117,5,22,0,,,,,
2030,1,12000,2,（従業地）千葉県,73196,67425,548,1846,1074,1086,1481,1397,3134,7352,1793,736,2406,1985,755,955,1639,1069,1427,1878,1608,1707,5139,8897,17513,5771,5744,488,201,405,401,74,362,90,422,468,308,289,220,214,284,124,34,165,65,140,177,54,142,120,33,42,422,26,17,8,0,1,1,,,,,
2030,1,14000,2,（従業地）神奈川県,213062,111569,599,1629,3218,2312,1793,1340,1935,4293,11149,5831,28802,17233,2487,2550,4952,2174,2275,1544,2973,3771,2536,2428,3745,101493,101277,13879,1838,1241,1477,624,4799,1064,3496,46767,1070,1345,2881,694,1319,1182,318,2879,465,320,539,333,4242,6485,341,451,1228,214,127,82,2,3,2,,,,,
2030,1,99000,2,（従業地）他の道府県,36112,24764,355,643,935,751,918,717,559,1420,1134,760,1756,2372,735,733,1660,784,861,735,1204,1614,1695,1110,1313,11348,11260,1942,444,535,511,212,716,225,626,1188,399,486,526,328,475,243,78,248,166,166,226,108,328,280,106,128,570,82,47,31,0,4,6,,,,,
2030,0,99999,2,従業地別常住人口（総数）,6567264,4709573,46393,112042,152321,180733,118527,111836,138587,264557,223342,138395,380255,395408,126714,164919,278855,147262,168171,107071,285773,321925,311025,210688,324774,1857691,1824724,238464,81745,68825,93520,52640,124459,48802,110843,176982,57381,85893,85546,58567,58299,31917,23114,39030,34921,29985,47040,29957,58632,42288,23327,31697,90850,22538,13879,6720,549,1390,10429,,,,,
2030,1,13000,3,（通学地）東京都,1723620,1160675,11054,19014,36581,36768,34909,21192,27461,64219,43991,32287,80718,127626,24695,34097,66705,31843,37211,24845,71794,101420,83423,53362,95460,562945,554816,80721,21928,18796,24658,14878,34659,12869,32307,59074,17905,28819,27162,17358,17856,10459,5235,10084,10624,9701,13908,10196,17550,13884,6517,10204,27464,6127,3849,1911,103,264,2002,97422,59481,124576,34801,2039900
2030,2,13100,3,（通学地）区部,1193466,1123943,10757,18604,35675,35494,34035,20821,26988,63246,43049,31345,78990,121846,23484,32224,60389,30922,36435,24485,70297,95915,82437,52589,93916,69523,69234,5234,1892,4706,5319,914,4260,1010,6216,5443,3005,3937,2214,2258,2446,1381,366,2606,870,1522,2324,491,1789,1734,398,593,6306,281,180,77,8,16,8,78860,53245,88593,25406,1439570
2030,4,13101,3,（通学地）千代田区,43017,36341,8408,658,927,1524,1696,710,918,1629,942,839,1500,2755,767,1054,2074,1012,903,632,1799,1724,1079,991,1800,6676,6646,587,221,582,470,101,439,100,604,505,338,355,232,157,271,196,36,193,76,99,158,32,177,148,36,83,450,30,20,8,1,1,0,8912,9280,9783,3479,74471
2030,4,13102,3,（通学地）中央区,16261,16011,43,13540,59,59,54,90,136,485,102,30,173,76,28,27,81,41,57,51,54,70,172,165,418,250,249,24,11,22,13,7,16,6,18,29,17,7,10,5,11,3,0,5,4,1,5,0,8,2,2,1,22,1,1,0,0,0,0,324,458,337,141,17521
2030,4,13103,3,（通学地）港区,48380,46047,320,602,28157,610,873,347,386,939,1550,1412,2003,1772,915,449,974,437,431,261,785,843,607,556,818,2333,2328,203,50,213,173,21,146,36,192,275,116,98,73,54,105,69,10,79,16,33,52,7,73,66,4,10,154,5,5,0,0,0,0,2485,2743,7506,758,61872
2030,4,13104,3,（通学地）新宿区,65485,54445,374,482,846,26752,1569,442,523,1125,912,934,1359,2488,898,2955,2615,1551,985,483,1570,2527,869,758,1428,11040,10990,865,384,770,605,144,593,170,872,700,548,896,349,405,468,216,61,256,149,171,294,81,259,234,67,106,1327,50,26,20,1,3,0,10236,6338,10146,3066,95271
2030,4,13105,3,（通学地）文京区,55087,50681,433,555,796,1130,24651,865,653,1190,696,822,1038,1552,616,684,1251,2171,1672,846,3294,2042,1212,997,1515,4406,4386,387,132,293,329,79,205,65,344,314,222,233,160,145,167,100,31,116,62,108,185,26,120,84,35,31,413,20,15,4,1,0,0,9162,6030,5143,2786,78208
2030,4,13106,3,（通学地）台東区,21640,21294,66,145,78,88,269,15220,571,379,129,37,193,90,40,52,80,129,256,721,218,142,1021,634,736,346,343,32,12,21,21,1,12,5,25,35,15,29,7,15,9,4,2,4,5,8,11,3,17,2,1,1,46,1,1,0,0,0,2,846,837,407,347,24077
2030,4,13107,3,（通学地）墨田区,25669,25558,32,182,56,58,73,342,19557,1065,77,17,130,36,22,43,44,36,79,231,79,59,768,1001,1571,111,111,10,2,13,6,1,5,1,6,12,2,6,8,5,2,0,1,1,1,4,2,1,1,2,1,0,18,0,0,0,0,0,0,363,983,156,126,27297
2030,4,13108,3,（通学地）江東区,57863,57230,29,332,137,87,103,208,762,50370,303,92,343,155,77,78,120,87,115,156,153,190,535,612,2186,633,627,48,20,41,42,7,30,9,46,49,34,41,19,21,34,14,4,13,14,21,22,4,13,5,10,8,58,6,4,2,0,0,0,886,1300,717,384,61150
2030,4,13109,3,（通学地）品川区,41725,40690,50,166,507,186,188,188,200,401,31611,762,2969,894,166,147,303,157,150,140,285,280,237,231,472,1035,1030,82,21,78,59,14,56,11,77,165,40,57,28,26,27,23,6,48,14,17,33,12,26,30,6,11,63,5,4,0,0,1,0,1563,1826,5840,821,51775
2030,4,13110,3,（通学地）目黒区,33850,31177,54,146,356,246,333,84,105,536,960,20650,1952,2332,456,213,894,183,169,98,348,460,191,150,261,2673,2668,184,42,128,486,22,191,28,252,357,89,100,79,41,84,50,7,134,17,27,39,10,60,101,8,16,116,5,2,2,0,1,0,974,742,4384,479,40429
2030,4,13111,3,（通学地）大田区,66503,65902,13,90,317,78,52,85,160,203,1659,496,60602,640,131,78,94,68,73,97,107,146,217,165,331,601,599,49,10,19,32,9,46,8,29,153,15,29,22,18,15,12,2,26,5,6,19,1,19,26,2,4,23,1,1,0,0,0,1,669,831,4792,488,73283
2030,4,13112,3,（通学地）世田谷区,134075,122843,233,337,858,694,519,259,354,783,1576,2543,2817,101901,1220,853,2370,506,499,280,856,1271,679,520,915,11232,11196,959,229,419,838,104,918,120,1567,1527,292,307,399,161,254,196,47,961,98,82,140,57,513,506,58,81,363,33,22,8,2,1,3,6021,4067,17761,3103,165027
2030,4,13113,3,（通学地）渋谷区,38254,33099,164,366,1226,608,467,274,304,616,914,1226,1361,2185,16427,601,1417,540,508,297,806,1059,573,404,756,5155,5128,443,133,308,451,71,326,81,558,485,205,279,192,140,153,87,18,218,65,61,127,45,152,148,23,47,312,25,16,6,1,2,2,5217,3583,9373,2223,58650
2030,4,13114,3,（通学地）中野区,35103,30722,60,125,141,679,189,130,158,331,170,151,307,589,347,21534,1910,299,240,102,474,1860,239,199,488,4381,4356,282,174,258,275,71,228,88,227,124,230,416,139,269,193,78,33,82,91,118,184,71,63,56,43,53,510,25,17,5,0,3,0,1717,1281,1544,615,40260
2030,4,13115,3,（通学地）杉並区,63346,55361,95,136,247,576,300,148,184,413,338,368,533,2287,584,1434,43458,353,263,136,520,1958,271,209,550,7985,7960,452,229,902,957,96,606,120,880,258,493,376,229,188,308,156,47,311,99,89,148,58,116,190,43,46,563,25,14,8,1,2,0,2232,1225,2396,815,70014
2030,4,13116,3,（通学地）豊島区,44372,40235,148,324,487,1003,1170,358,316,641,522,534,849,1042,405,708,963,21067,1287,560,2977,2511,956,630,777,4137,4114,268,106,199,230,75,191,78,256,241,150,266,109,183,139,79,28,78,64,252,305,33,95,59,24,44,562,23,15,7,1,0,0,10374,4047,4622,2019,65434
2030,4,13117,3,（通学地）北区,35455,34968,62,86,150,264,490,356,235,327,88,96,182,173,109,130,130,741,26230,631,1741,553,1225,490,479,487,485,32,7,25,28,7,25,4,35,15,8,47,20,28,14,6,1,11,12,25,31,3,8,4,4,5,80,2,2,0,0,0,0,4230,711,313,426,41135
2030,4,13118,3,（通学地）荒川区,21010,20675,38,37,46,60,153,186,144,102,45,49,94,122,42,47,98,107,243,17514,137,134,776,310,191,335,335,30,1,22,18,7,13,8,25,32,15,18,9,8,12,11,1,17,2,6,20,7,7,13,2,1,30,0,0,0,0,0,0,697,668,400,203,22978
2030,4,13119,3,（通学地）板橋区,63409,61971,51,98,129,341,555,141,154,251,209,127,208,243,113,309,348,849,1582,289,52659,2150,520,228,417,1438,1432,102,28,69,74,24,75,18,64,51,52,77,46,97,45,27,8,17,21,96,126,10,27,27,11,16,224,6,2,3,0,1,0,6758,1052,904,1208,73331
2030,4,13120,3,（通学地）練馬区,84164,80985,41,53,78,316,176,39,40,131,80,75,109,274,79,719,970,424,211,64,1128,75641,132,74,131,3179,3171,75,43,257,145,14,73,29,80,38,87,239,34,251,90,35,11,16,41,276,386,22,15,15,5,13,881,8,7,1,0,0,0,2220,537,565,399,87885
2030,4,13121,3,（通学地）足立区,73076,72563,18,46,26,48,64,151,293,201,53,44,101,109,15,48,93,74,341,629,169,139,68346,1166,389,513,507,56,14,29,34,20,31,19,23,27,17,24,23,20,26,9,9,9,5,12,22,4,8,4,5,11,46,6,4,2,0,0,0,1754,1312,630,727,77499
2030,4,13122,3,（通学地）葛飾区,45237,44932,13,23,26,37,44,89,366,162,54,25,80,81,17,34,60,58,85,162,84,88,1317,41023,1004,305,302,36,18,21,16,7,13,1,11,32,14,20,15,10,13,5,0,6,4,5,10,1,8,7,4,1,24,3,2,0,0,1,0,692,1081,520,310,47840
2030,4,13123,3,（通学地）江戸川区,80485,80213,12,75,25,50,47,109,469,966,59,16,87,50,10,27,42,32,56,105,54,68,495,1076,76283,272,271,28,5,17,17,12,22,5,25,19,6,17,12,11,6,5,3,5,5,5,5,3,4,5,4,4,21,1,0,1,0,0,0,528,2313,354,483,84163
2030,2,13500,3,（通学地）多摩・島しょ,530154,36732,297,410,906,1274,874,371,473,973,942,942,1728,5780,1211,1873,6316,921,776,360,1497,5505,986,773,1544,493422,485582,75487,20036,14090,19339,13964,30399,11859,26091,53631,14900,24882,24948,15100,15410,9078,4869,7478,9754,8179,11584,9705,15761,12150,6119,9611,21158,5846,3669,1834,95,248,1994,18562,6236,35983,9395,600330
2030,3,13200,3,（通学地）市部,523518,36686,297,409,905,1272,874,370,473,972,941,941,1725,5777,1210,1870,6313,918,774,360,1493,5498,983,772,1539,486832,485282,75440,20027,14088,19337,13924,30394,11832,26088,53628,14897,24875,24944,15093,15405,9077,4856,7478,9735,8176,11582,9661,15760,12149,6108,9580,21148,1545,848,571,33,93,5,18534,6229,35978,9384,593643
2030,4,13201,3,（通学地）八王子市,91358,6989,56,102,135,234,176,97,136,258,221,195,470,894,169,327,874,208,212,129,408,775,270,217,426,84369,84077,65250,1162,386,484,470,1378,612,1146,2354,553,746,3274,380,792,495,268,172,332,139,188,274,1494,501,312,485,430,291,185,81,8,17,1,5548,1588,10877,3306,112677
2030,4,13202,3,（通学地）立川市,22727,386,0,3,4,13,7,1,4,8,10,11,19,41,13,21,110,5,7,0,16,59,12,7,15,22341,22231,1021,15281,145,167,280,526,342,146,157,261,522,606,276,431,291,114,18,290,74,83,280,246,195,145,197,137,108,53,46,1,8,2,248,78,307,264,23624
2030,4,13203,3,（通学地）武蔵野市,22916,5695,65,66,110,196,145,51,59,157,95,137,179,594,163,347,1422,137,100,40,181,1017,119,116,199,17221,17020,409,210,11047,707,97,428,132,378,133,558,448,211,178,352,185,44,62,110,72,171,65,67,75,61,74,746,201,27,170,1,3,0,2075,1038,1184,610,27823
2030,4,13204,3,（通学地）三鷹市,21117,2324,23,20,59,82,68,17,27,52,52,59,89,457,66,106,548,39,24,23,70,291,36,28,88,18793,18783,185,82,341,15440,41,388,49,633,77,262,193,91,64,128,78,14,112,24,18,72,17,79,109,20,32,234,10,6,3,0,1,0,426,261,503,276,22583
2030,4,13205,3,（通学地）青梅市,12030,16,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,7,1,1,1,12014,11905,122,85,6,5,10922,20,134,2,8,8,26,30,10,12,13,81,1,37,1,7,65,5,4,134,159,8,109,67,29,3,10,0,49,4,31,17,12131
2030,4,13206,3,（通学地）府中市,29821,936,4,10,9,34,33,8,11,34,24,21,48,183,21,40,163,30,25,9,36,99,16,24,54,28885,28862,532,245,184,338,46,23919,129,686,87,328,270,367,128,416,279,23,79,58,37,43,38,286,213,21,35,75,21,8,9,0,4,2,410,147,490,230,31098
2030,4,13207,3,（通学地）昭島市,10637,33,2,0,0,0,1,1,0,0,0,0,2,2,2,6,5,0,1,0,4,5,0,2,0,10604,10526,283,224,2,8,241,61,8774,18,15,31,69,119,31,73,50,99,2,77,6,3,74,14,12,74,145,21,78,45,28,1,4,0,58,9,28,26,10758
2030,4,13208,3,（通学地）調布市,28976,3464,13,36,261,93,67,16,30,58,77,114,107,982,315,93,592,60,52,18,75,211,75,38,81,25512,25508,522,60,307,672,16,628,37,21183,226,204,163,201,47,125,91,17,223,20,15,29,9,281,272,8,8,144,4,4,0,0,0,0,622,359,1345,495,31797
2030,4,13209,3,（通学地）町田市,56539,3050,15,23,79,79,58,32,40,76,118,125,261,891,140,95,271,64,61,29,109,183,104,53,144,53489,53460,1831,127,58,108,83,277,81,312,48582,70,84,297,58,89,63,26,225,66,18,27,28,478,327,42,50,53,29,20,4,2,3,0,992,514,13370,867,72282
2030,4,13210,3,（通学地）小金井市,19505,2701,23,36,44,105,67,24,30,66,77,45,112,267,54,200,633,63,65,24,96,440,71,57,102,16804,16770,360,216,419,376,119,502,120,211,141,11167,818,218,215,482,162,54,26,99,84,237,65,92,103,54,69,361,34,17,12,1,4,0,1420,398,1190,465,22978
