町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
久我山1丁目,921,1598,735,863,4,1,5,1,2,8,9,3,9,3,6,3,9,4,4,3,6,4,9,5,4,1,7,4,3,8,9,6,2,9,8,3,6,2,4,5,2,6,6,9,5,11,8,4,8,7,7,5,7,4,6,9,9,5,8,7,0,10,7,3,8,3,5,6,9,6,7,5,9,5,8,9,5,6,6,5,5,7,9,11,6,6,6,7,9,12,5,11,11,5,8,12,8,9,7,8,14,17,14,18,12,14,15,12,11,15,11,14,13,9,9,17,12,13,10,9,14,19,11,14,9,5,13,20,9,11,6,14,13,8,9,13,10,15,9,6,6,7,8,10,8,13,9,14,10,8,10,12,14,25,8,19,17,14,9,9,6,9,10,11,11,15,14,15,3,17,7,14,8,17,8,7,3,9,7,14,4,16,4,3,5,4,0,8,5,6,0,8,2,2,0,4,2,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山2丁目,1423,2690,1248,1442,9,9,13,8,9,9,6,12,8,9,14,8,9,7,8,13,13,14,10,11,22,5,19,8,12,8,14,14,14,12,8,10,10,9,13,9,12,14,9,8,9,10,16,11,11,11,18,21,14,18,10,16,13,16,13,21,13,19,21,20,21,19,14,21,16,26,19,18,17,28,13,18,17,23,14,18,20,16,14,15,18,20,22,18,14,24,19,22,11,17,20,18,21,23,26,17,16,22,27,25,15,21,24,17,21,21,18,18,19,18,19,23,22,22,13,19,14,21,18,27,13,12,18,13,14,14,13,15,8,15,16,19,12,18,10,11,15,12,9,18,12,17,17,13,10,23,7,14,14,15,15,24,14,22,11,18,12,8,9,10,10,16,8,15,11,23,14,10,9,10,3,7,6,9,5,5,4,6,2,9,5,6,3,10,1,6,1,6,2,6,1,3,0,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山3丁目,3015,5240,2419,2821,13,13,17,16,17,23,17,14,14,13,14,14,16,19,12,17,23,10,14,13,18,18,14,14,25,12,16,12,20,17,14,24,15,18,14,14,12,14,13,18,16,18,20,24,22,39,23,38,44,60,42,43,33,50,37,39,45,41,34,52,45,42,42,39,32,48,28,40,41,40,39,37,24,46,29,41,32,41,38,41,33,36,41,27,30,23,35,38,33,40,53,38,37,47,34,39,47,36,33,45,43,45,36,28,48,45,40,45,35,52,27,42,42,37,25,39,34,36,42,52,31,39,27,31,31,32,26,28,35,33,24,21,18,24,23,33,22,16,23,42,28,24,23,25,23,28,31,31,36,30,27,34,22,33,20,26,18,28,20,26,17,26,25,26,19,26,18,18,12,22,13,24,10,20,12,20,6,29,12,15,3,17,12,13,3,12,6,7,3,6,1,8,2,8,3,6,1,5,1,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山4丁目,2629,5126,2349,2777,9,19,15,12,12,15,9,17,15,11,14,16,19,14,19,17,20,21,18,23,22,22,23,18,15,32,28,23,27,17,23,25,19,27,23,32,22,17,20,37,24,20,29,28,30,26,30,42,32,29,30,36,38,44,31,45,28,37,40,37,29,36,25,32,28,26,37,36,10,26,29,28,17,28,29,42,24,26,39,39,24,33,36,39,22,38,39,41,32,32,31,42,43,51,48,40,30,37,35,43,27,41,39,44,38,57,31,46,49,48,51,41,41,45,28,28,41,50,22,44,38,39,37,21,34,33,29,30,28,28,26,27,25,36,25,28,28,29,21,27,23,27,26,25,28,35,30,33,20,33,32,28,37,41,17,19,13,25,15,28,15,20,19,28,16,19,24,26,11,18,11,13,9,20,6,18,9,17,14,17,3,13,5,13,4,6,6,7,0,5,4,6,1,3,0,3,1,5,1,6,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山5丁目,3007,5527,2573,2954,27,18,19,19,27,21,18,20,27,21,14,20,21,26,17,21,22,23,29,20,20,16,15,12,20,17,17,14,23,22,31,11,22,24,21,23,18,21,27,19,26,23,32,18,26,36,41,44,30,36,30,56,28,35,38,47,48,37,43,39,32,49,32,50,33,40,33,44,39,34,33,42,33,43,35,53,57,47,49,46,24,45,33,43,39,39,39,35,40,50,36,30,40,49,30,45,47,53,35,41,44,43,40,60,45,46,38,46,38,48,44,46,42,43,39,26,50,45,35,48,35,38,39,33,27,40,26,33,24,38,34,31,25,24,15,25,23,33,29,19,21,35,24,27,26,21,22,31,29,34,33,30,34,42,25,17,11,16,14,28,19,21,7,28,13,26,14,24,8,9,8,17,6,18,9,20,11,17,7,12,9,11,4,14,2,15,2,8,2,9,1,11,2,3,1,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東1丁目,1787,3755,1757,1998,6,13,14,10,13,13,11,11,16,8,8,10,15,13,18,11,14,11,21,10,15,13,21,11,21,14,16,20,21,16,20,11,15,22,13,16,17,13,12,17,18,11,16,23,12,15,19,17,19,22,21,13,16,19,11,20,14,15,14,11,14,22,14,21,18,14,17,17,13,16,22,23,17,14,8,14,12,13,24,18,12,22,15,15,19,22,11,23,23,21,24,40,20,19,29,35,24,39,33,32,29,34,33,34,24,25,31,38,24,32,29,41,30,45,23,31,30,40,35,35,38,37,30,25,22,32,32,31,29,22,32,32,21,23,28,43,20,17,27,21,24,13,19,32,25,22,11,35,28,29,17,24,31,29,18,26,15,23,15,23,11,23,16,23,12,19,18,25,16,20,16,14,10,18,6,16,10,6,13,8,6,16,5,12,4,8,2,7,3,5,1,0,0,4,1,2,1,2,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東2丁目,2134,3800,1785,2015,16,11,19,8,12,9,8,10,18,17,18,7,15,11,16,19,12,13,10,15,16,19,13,12,22,18,18,14,17,16,20,12,17,16,12,22,15,14,18,20,16,20,19,25,26,20,40,41,27,44,38,36,28,51,28,43,23,32,29,36,24,34,21,32,23,14,23,29,22,26,20,28,27,26,21,35,25,17,29,31,25,33,24,24,26,21,21,24,29,26,23,21,18,34,25,19,26,42,24,25,32,34,28,31,37,26,29,28,27,27,31,25,27,37,22,20,25,16,24,31,21,26,24,24,15,15,23,20,23,14,13,32,17,29,23,17,24,15,24,20,12,18,17,16,18,16,17,19,10,22,15,23,21,20,19,14,5,14,16,18,8,18,10,12,6,12,9,14,7,13,9,11,5,15,6,7,5,13,5,3,3,5,0,16,4,8,1,10,2,3,1,4,0,2,2,3,0,2,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東3丁目,3800,7396,3430,3966,29,23,25,32,41,25,35,42,41,34,27,38,37,36,44,34,34,27,35,29,28,39,35,27,36,30,27,38,36,29,17,28,24,24,31,20,26,24,20,20,30,40,21,36,39,30,49,44,40,47,49,54,33,62,34,62,39,55,44,53,54,56,37,53,50,71,48,50,45,49,44,41,52,53,45,53,50,62,48,58,60,71,53,63,54,53,54,73,59,58,44,57,56,59,55,60,59,76,67,64,59,57,63,66,51,67,63,68,55,66,59,61,43,50,54,50,51,62,57,71,46,52,49,48,45,50,44,39,38,39,45,42,27,36,34,41,38,44,35,31,29,33,33,32,30,49,30,34,39,46,30,42,34,47,27,28,14,28,16,33,23,30,16,26,12,21,20,23,11,15,17,14,8,20,14,20,6,21,9,13,6,10,2,13,2,24,3,6,0,8,0,9,0,4,0,5,2,4,0,2,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東4丁目,2575,4860,2321,2539,25,21,14,18,19,13,22,24,25,19,17,8,25,20,26,29,23,21,17,21,27,17,22,15,20,19,17,14,21,18,17,19,11,19,23,19,24,20,18,23,21,26,22,26,23,25,37,38,25,25,39,28,24,36,37,31,29,31,30,24,33,26,32,37,22,38,31,30,22,31,34,35,34,32,24,34,35,26,35,47,33,37,43,36,44,25,29,29,25,40,41,39,38,43,36,43,30,30,33,30,44,36,45,42,27,33,37,34,37,31,29,41,36,41,32,37,31,34,38,34,30,37,21,27,20,21,30,27,27,31,26,22,16,30,27,25,30,25,21,32,22,21,21,16,23,24,30,20,22,26,19,24,27,33,18,24,13,23,10,25,16,26,18,17,7,23,10,35,15,14,16,18,14,21,10,22,7,17,6,16,9,11,8,23,3,10,5,11,3,11,3,9,2,8,3,3,2,7,1,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西1丁目,3506,5547,2321,3226,17,13,17,9,15,18,19,16,22,10,16,21,14,16,17,10,10,19,24,18,18,19,13,14,18,20,14,17,16,18,15,19,21,14,14,7,13,13,17,18,13,23,12,19,21,22,32,34,36,32,25,34,33,35,31,42,30,29,31,36,23,43,33,33,23,38,31,31,28,28,29,33,26,28,29,19,27,24,26,39,35,25,36,27,34,25,30,34,24,28,30,42,36,38,27,33,36,29,28,28,34,30,28,39,33,43,28,44,33,35,31,29,27,27,21,26,31,36,32,40,34,33,25,31,30,19,20,19,24,26,25,25,28,31,19,21,26,29,28,28,25,33,24,34,22,32,31,41,27,47,31,56,41,56,26,44,22,26,24,46,40,64,29,52,25,56,25,77,25,54,16,49,21,68,21,67,21,66,10,67,10,39,19,51,9,42,12,43,7,38,3,32,4,27,4,18,2,19,0,10,1,3,1,9,0,1,1,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西2丁目,1550,3108,1414,1694,9,14,12,10,6,9,11,11,3,6,17,14,15,19,17,12,17,11,14,15,17,16,10,16,19,13,16,17,13,11,9,14,13,13,8,14,16,9,10,20,11,17,14,31,11,17,9,21,17,15,19,16,16,19,18,17,17,15,15,16,12,18,12,19,14,14,20,28,19,22,18,23,19,19,23,24,22,23,19,18,21,19,18,23,24,15,17,26,33,25,27,26,12,22,23,27,18,22,23,33,26,36,22,23,21,31,24,37,26,29,28,22,23,19,18,17,28,25,16,28,27,25,20,15,14,20,15,18,20,20,18,14,13,17,13,16,22,16,13,20,14,25,18,16,8,18,9,18,22,18,19,21,15,23,16,22,11,17,9,18,9,14,7,18,5,17,7,8,7,8,3,12,5,18,8,8,5,11,5,8,2,5,3,9,1,7,3,1,1,1,1,3,0,1,0,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西3丁目,1363,2675,1299,1376,8,7,11,9,17,5,11,9,10,14,6,8,9,11,13,17,15,10,15,11,14,13,14,10,18,11,10,8,12,11,16,6,12,3,12,8,12,8,20,9,20,9,25,9,31,14,25,17,17,17,24,18,20,28,22,10,15,19,14,22,22,18,13,17,12,12,11,17,17,20,12,20,19,19,17,22,24,16,18,29,20,16,23,21,22,20,12,21,16,19,18,15,22,27,19,24,21,16,20,25,15,24,20,19,14,30,21,17,22,23,24,17,22,20,12,25,19,16,21,19,14,23,11,15,13,17,10,15,5,19,13,16,14,13,8,9,12,10,10,14,10,9,12,6,12,16,11,13,13,24,10,15,15,15,6,12,6,9,2,19,14,15,7,14,11,16,10,6,4,11,0,9,5,6,5,4,5,8,5,9,2,5,3,4,1,6,1,3,1,4,1,3,0,4,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸1丁目,4151,6404,2902,3502,21,19,28,25,19,15,24,15,9,25,13,16,19,18,17,5,19,16,11,18,14,9,20,19,4,10,12,21,17,14,12,16,14,20,14,18,19,20,26,28,28,47,37,40,37,55,73,70,52,89,67,91,63,94,65,104,57,80,67,86,62,79,57,77,53,68,46,57,54,56,55,54,48,63,49,57,50,47,46,50,38,48,45,57,33,42,46,48,48,36,43,54,41,50,47,58,39,49,44,44,50,61,48,65,42,53,47,73,45,47,40,41,53,54,39,29,47,38,42,47,44,33,39,35,35,34,22,37,31,31,22,24,22,25,21,28,21,23,24,23,17,22,23,23,28,24,22,30,29,30,23,36,31,40,19,23,10,22,12,19,17,27,12,21,18,29,13,26,14,11,7,18,9,12,11,20,5,15,8,16,2,9,7,9,2,5,1,6,3,2,1,4,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸2丁目,1811,3626,1717,1909,13,20,24,17,21,14,15,21,17,22,20,22,21,14,18,15,16,19,18,18,12,9,10,21,13,13,8,16,22,23,17,9,18,14,13,10,14,10,14,12,18,17,17,24,21,33,22,31,19,25,28,25,25,26,26,29,24,27,21,23,24,20,22,30,24,29,20,28,29,22,33,24,17,24,25,26,33,30,30,36,35,40,23,22,24,24,27,29,28,30,22,32,32,21,23,24,21,17,26,33,20,45,40,33,34,29,22,27,21,29,36,25,12,25,27,15,31,20,29,20,23,29,18,18,16,16,15,17,19,16,20,16,15,8,20,17,14,20,10,13,9,14,10,17,18,14,14,16,12,22,11,13,16,17,10,12,9,17,19,12,11,15,11,18,9,16,10,15,3,8,3,18,6,11,7,13,5,12,4,22,3,10,4,5,3,8,3,4,2,7,0,2,0,3,0,3,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸3丁目,1285,2172,1090,1082,8,7,11,6,7,5,6,3,6,9,6,5,6,8,5,6,8,6,8,11,7,4,8,10,3,9,9,7,10,4,7,8,5,8,13,8,10,8,11,15,16,18,7,12,19,11,14,35,22,27,24,17,28,31,19,32,23,21,24,22,24,20,27,19,28,12,20,18,14,13,12,11,10,13,7,18,30,15,22,13,21,13,17,12,12,15,15,15,9,22,17,12,21,15,22,18,14,16,11,17,19,20,12,11,21,10,16,16,13,23,14,20,20,12,17,15,18,17,14,15,18,9,16,9,10,14,16,19,8,9,6,6,7,10,8,5,6,8,8,10,10,8,11,7,7,9,9,9,5,4,7,8,15,16,7,8,2,5,5,6,9,9,1,4,5,6,7,7,2,5,2,2,5,3,1,8,1,3,3,1,1,4,0,6,1,0,3,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
