町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
久我山1丁目,907,1579,724,855,3,0,2,3,5,7,11,5,6,4,8,3,7,5,5,3,7,3,6,4,7,3,3,2,8,9,4,7,5,7,7,2,2,1,4,8,3,6,9,8,5,8,7,5,6,7,7,5,7,5,7,7,8,5,3,8,4,5,7,4,8,4,6,8,5,4,7,6,7,5,8,8,5,6,7,5,6,9,6,8,6,9,5,4,12,13,6,10,9,9,13,11,7,9,11,7,10,21,13,19,13,7,16,17,11,16,11,9,14,15,7,14,16,14,12,12,12,14,9,11,10,15,11,15,7,8,6,15,17,12,6,15,10,9,8,5,7,6,10,11,6,15,11,10,6,13,13,11,12,23,13,21,13,10,6,11,7,7,10,15,13,14,10,13,5,21,6,12,8,14,7,7,4,10,7,15,3,12,4,3,3,4,3,10,2,6,4,6,0,4,2,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山2丁目,1419,2679,1244,1435,11,8,14,10,7,9,7,12,13,12,14,5,6,8,11,15,11,10,16,8,18,6,15,8,15,12,13,10,9,10,12,13,11,9,14,9,9,14,9,6,11,11,14,9,12,14,15,20,12,17,6,13,16,19,13,17,17,22,18,16,21,27,13,22,19,29,16,18,14,24,12,15,15,21,21,19,18,16,13,18,26,25,16,13,16,24,15,16,12,20,24,17,21,28,23,18,23,18,17,30,26,14,19,24,22,14,16,22,18,19,18,27,23,22,14,16,16,27,13,18,13,14,18,12,13,14,9,12,14,15,9,24,16,9,10,13,12,19,11,14,13,12,14,20,8,14,10,14,17,22,10,27,17,21,11,8,13,10,8,12,11,17,6,22,16,15,13,9,4,7,6,9,6,7,5,7,4,6,3,11,3,6,4,10,1,4,2,8,1,4,0,8,1,1,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山3丁目,3008,5215,2402,2813,15,16,17,17,17,14,15,19,13,9,15,21,11,15,18,15,13,15,19,16,24,11,17,16,18,12,19,16,15,13,13,25,16,14,12,16,12,20,13,10,16,21,24,30,19,32,30,52,44,54,38,46,34,35,45,46,38,52,44,45,31,47,43,40,30,39,37,43,40,38,27,39,24,46,30,47,41,39,35,37,33,30,37,25,37,34,35,36,34,36,52,41,28,41,42,42,37,27,39,52,47,36,36,42,40,44,41,43,31,57,31,27,34,42,31,34,42,52,27,41,33,32,25,33,31,38,29,27,32,30,22,17,22,28,22,27,26,32,24,34,21,22,22,34,27,22,35,21,30,44,28,32,22,30,21,23,16,29,15,31,24,21,19,25,23,23,13,20,18,22,9,28,13,19,8,23,11,24,7,12,10,12,8,17,3,10,4,7,2,8,3,12,5,7,2,3,1,6,0,1,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山4丁目,2642,5158,2363,2795,18,14,15,16,8,10,16,18,12,13,12,10,16,16,23,22,23,27,14,20,33,16,9,29,24,26,28,18,23,21,21,27,22,30,26,23,18,31,20,26,31,28,34,22,28,28,39,38,23,37,35,35,33,48,35,42,33,48,33,43,28,20,25,28,28,35,27,36,22,28,22,29,17,40,29,33,26,36,36,34,29,33,28,43,30,37,37,36,33,38,39,37,50,50,32,39,30,44,34,39,30,44,38,59,37,42,35,47,53,40,50,46,32,43,31,40,37,36,22,46,44,32,34,29,27,33,30,24,29,31,28,30,25,33,25,26,22,28,23,30,23,28,33,23,22,43,34,29,28,32,30,29,28,35,10,20,22,25,15,26,18,24,18,26,21,26,16,23,8,13,11,14,9,20,8,19,18,17,4,13,7,15,5,10,3,7,5,8,4,7,0,7,1,2,0,7,3,3,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山5丁目,3004,5531,2551,2980,18,20,26,17,26,22,25,26,20,19,21,22,17,25,17,21,27,21,23,21,21,12,17,14,19,13,20,18,30,19,21,15,25,28,17,19,17,18,28,20,33,27,23,25,30,45,35,40,24,36,28,52,34,32,39,46,45,36,40,49,29,44,39,48,33,41,41,39,36,42,32,44,30,47,58,50,51,49,30,45,27,42,40,42,34,40,36,36,44,42,35,40,34,51,35,46,46,45,38,48,45,50,37,56,41,48,42,55,34,39,44,41,37,36,51,37,40,52,41,38,33,37,30,37,29,33,28,35,25,37,31,28,14,23,18,33,32,25,22,30,19,27,30,25,22,26,27,26,27,41,42,35,27,33,17,17,10,20,21,25,11,24,12,36,11,22,15,19,7,12,6,19,7,17,14,23,10,14,6,9,8,11,2,19,3,10,1,12,3,9,2,11,2,3,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東1丁目,1812,3790,1780,2010,9,10,12,14,11,12,15,9,14,13,12,4,16,18,14,9,20,13,15,9,14,12,27,14,13,14,24,19,23,16,14,19,14,13,21,17,9,17,18,16,15,19,14,15,15,17,19,15,18,16,15,15,20,20,16,19,15,13,15,13,16,22,14,18,17,11,12,18,19,24,19,17,16,13,6,15,22,12,14,25,15,14,22,23,14,23,25,25,17,31,25,28,16,25,30,40,33,28,30,31,29,39,35,31,23,30,26,38,29,40,23,36,38,39,16,38,41,38,32,37,39,34,25,25,27,32,25,26,35,28,23,28,24,35,25,29,21,15,34,20,21,23,20,25,18,36,20,22,20,31,27,23,25,31,17,21,16,26,8,24,14,19,17,25,16,23,16,26,18,15,15,15,7,15,14,12,9,11,8,12,5,13,5,12,6,9,1,9,2,0,2,4,3,4,1,5,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東2丁目,2199,3896,1836,2060,17,10,18,13,9,8,14,15,17,14,20,8,14,15,15,17,9,14,17,14,14,18,18,15,20,18,13,11,22,15,18,15,17,22,8,14,20,20,19,17,17,20,25,22,34,32,31,36,38,42,26,47,28,39,27,33,28,41,32,35,23,24,23,32,16,24,28,29,24,32,20,29,27,30,22,28,35,27,28,37,24,32,27,17,24,18,27,28,28,27,22,30,19,29,25,33,23,31,34,29,35,41,34,30,29,22,33,33,26,19,31,35,23,28,26,21,21,26,28,30,20,18,21,19,17,19,17,19,22,25,25,36,15,17,23,21,33,17,12,14,16,22,18,10,19,24,15,21,14,23,13,19,22,22,13,11,11,16,10,22,13,12,11,13,6,15,7,12,8,12,8,18,7,7,4,11,7,10,3,4,2,10,0,13,6,6,1,9,3,7,0,1,3,2,0,5,0,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東3丁目,3836,7444,3452,3992,26,25,33,38,38,30,40,40,34,33,28,39,43,38,41,33,44,22,25,40,30,26,39,30,34,35,28,33,26,30,22,28,29,22,29,22,20,18,26,39,32,35,28,34,42,34,40,44,51,41,38,61,34,63,33,62,42,60,44,49,49,51,44,63,45,53,48,53,47,43,44,48,55,54,49,64,53,58,45,64,56,69,62,64,53,48,51,68,61,58,47,63,61,66,56,73,72,58,61,68,58,65,68,71,50,55,57,69,56,66,51,52,51,57,47,61,52,60,60,57,43,49,45,54,39,48,44,37,42,52,38,29,28,40,34,43,39,37,33,30,39,27,25,46,30,45,34,37,42,49,32,45,26,41,23,28,13,32,24,27,22,29,10,25,17,22,17,19,19,13,10,23,11,19,13,21,9,20,7,8,4,13,2,19,2,17,4,6,0,12,1,5,0,7,1,6,1,2,1,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東4丁目,2582,4860,2318,2542,18,19,20,11,18,21,24,18,18,16,20,13,26,24,24,24,18,25,25,17,17,20,28,19,13,18,19,13,20,23,15,20,13,18,26,15,21,21,22,22,19,25,30,24,18,33,40,30,28,28,24,35,36,41,33,34,24,26,37,18,28,36,27,37,30,35,26,25,28,29,26,37,30,32,33,28,41,44,25,38,50,38,36,27,31,33,33,33,23,37,43,40,39,42,41,38,28,33,41,36,41,31,33,41,45,39,30,27,32,40,30,39,36,44,30,34,33,31,36,33,27,36,18,29,20,19,35,29,27,26,21,27,23,25,35,29,23,31,14,25,23,18,29,22,25,19,25,27,28,24,21,27,25,33,15,18,5,30,18,24,16,15,13,28,9,31,17,20,14,19,16,15,12,30,10,16,7,12,11,16,7,15,6,18,5,6,6,13,4,12,2,7,2,7,4,5,0,4,1,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西1丁目,3520,5564,2338,3226,19,12,14,14,18,16,19,15,19,15,14,20,21,13,8,13,15,20,25,17,18,17,8,17,20,16,12,19,16,20,23,17,14,8,15,11,13,17,11,17,19,22,15,18,25,26,33,36,29,31,33,28,27,34,38,41,37,30,34,44,26,36,27,40,29,34,27,26,27,24,30,37,33,22,26,23,25,33,27,32,35,24,40,30,33,27,25,29,29,37,31,38,32,36,30,30,29,27,32,25,30,40,34,36,31,49,24,36,36,34,28,20,26,34,22,23,34,50,33,32,24,28,31,26,25,21,18,27,27,20,29,28,23,26,28,26,24,25,30,40,21,30,27,34,24,37,29,47,27,50,37,57,41,50,18,29,25,35,34,59,30,49,32,59,25,66,25,59,17,56,17,60,27,60,20,73,17,53,9,60,15,47,16,48,10,45,12,42,5,44,4,35,5,21,4,21,0,14,1,7,0,9,1,5,0,5,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西2丁目,1544,3092,1402,1690,9,14,13,11,6,11,8,7,7,8,19,20,16,12,15,12,14,13,15,17,14,13,12,18,20,16,15,7,9,17,12,14,9,10,12,14,11,15,10,17,15,25,13,23,8,22,13,13,12,22,17,17,20,22,16,12,13,13,15,17,16,25,14,14,12,19,19,25,19,23,19,18,21,25,20,20,25,27,20,18,18,24,21,19,23,23,24,19,27,28,21,24,19,22,20,21,20,37,23,30,26,25,23,23,21,36,24,34,28,24,25,24,24,15,15,17,27,28,17,33,30,17,14,19,12,17,21,22,21,14,16,18,8,17,16,15,19,17,18,17,15,23,13,18,8,22,19,16,20,21,13,22,20,22,9,13,11,24,11,12,7,21,7,18,5,9,8,10,4,8,3,18,9,10,3,10,6,10,6,5,2,7,3,11,0,1,4,2,1,2,0,2,0,1,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西3丁目,1359,2677,1309,1368,7,8,16,5,14,7,12,12,8,10,6,10,13,15,12,15,20,12,15,9,10,10,17,14,14,6,14,11,12,7,15,5,11,4,10,8,18,8,26,12,15,10,29,6,23,18,25,18,15,14,25,24,23,21,19,17,11,21,18,16,26,17,8,10,10,20,17,14,14,24,12,14,17,18,22,18,24,27,17,22,19,21,23,20,14,18,18,21,18,19,17,26,20,19,26,21,14,19,19,28,21,18,18,24,18,27,21,17,24,21,21,18,24,25,10,20,19,17,18,19,17,20,11,14,10,17,9,19,5,16,23,14,8,10,12,8,12,12,8,14,9,7,13,13,12,12,14,22,13,18,12,14,11,18,7,7,2,14,7,22,11,10,11,12,10,15,7,4,2,14,2,10,7,2,6,4,5,13,3,6,1,4,2,5,2,5,0,3,2,4,0,3,0,4,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸1丁目,4155,6423,2913,3510,30,22,23,21,27,13,19,25,8,16,24,20,15,10,19,9,13,16,15,16,14,11,18,16,7,14,13,19,15,14,12,19,17,19,11,15,16,29,31,42,28,42,35,40,50,60,54,76,74,99,62,74,64,100,68,86,51,87,66,85,62,73,50,75,40,61,48,68,61,57,58,51,39,68,42,61,61,47,44,49,43,51,39,49,43,41,50,42,39,52,41,48,47,56,34,54,48,57,45,53,48,56,42,59,43,68,49,56,48,50,44,38,48,47,45,37,42,42,50,42,39,32,38,40,26,31,33,29,21,32,25,20,22,25,18,28,27,25,19,22,24,18,22,29,32,20,21,35,28,36,30,33,25,39,12,14,12,22,16,27,14,29,18,21,15,26,15,22,11,15,8,16,13,16,8,17,4,13,5,15,5,9,5,7,2,7,1,5,3,3,0,4,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸2丁目,1817,3616,1711,1905,17,12,17,17,23,17,11,22,24,22,18,18,18,19,17,13,17,15,15,17,10,13,10,17,12,19,19,20,14,12,19,13,17,11,7,10,15,12,18,15,22,16,16,22,23,34,21,31,16,22,30,23,28,28,25,28,18,21,23,26,25,25,23,27,17,30,27,26,31,20,26,30,25,19,26,31,21,33,33,34,30,35,25,24,30,28,26,29,26,28,24,28,34,19,15,27,25,18,24,45,26,32,42,36,32,27,15,30,30,33,27,17,19,24,25,19,36,16,23,25,22,23,18,21,16,15,16,18,24,20,13,8,16,13,17,16,12,19,10,19,6,10,19,17,16,14,15,21,12,17,17,16,12,13,9,20,14,11,14,17,11,17,9,19,15,12,5,16,6,14,4,11,8,11,4,14,4,21,5,13,4,10,5,5,1,7,3,5,1,4,0,5,0,3,0,3,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸3丁目,1270,2174,1092,1082,7,9,13,5,5,6,8,4,3,9,11,7,4,8,7,5,8,10,9,5,11,7,4,11,4,6,7,6,13,8,7,7,6,7,13,9,9,7,14,15,14,9,11,14,15,19,14,25,34,27,15,22,23,35,21,24,22,21,31,27,18,14,33,20,17,13,19,18,10,16,14,12,9,13,19,17,28,14,26,16,21,13,14,13,8,15,14,17,12,21,20,14,23,17,18,19,12,13,17,21,15,15,17,9,15,14,18,15,10,20,21,21,20,9,14,19,16,19,13,10,22,7,8,14,16,16,12,14,6,5,9,11,8,5,4,10,8,8,6,6,16,10,6,10,8,8,7,6,5,6,13,13,11,13,5,6,3,4,11,10,1,4,5,7,6,5,3,5,2,6,6,2,0,5,2,5,1,3,3,2,0,7,1,1,3,2,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
