町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
本天沼3丁目,1861,3781,1848,1933,16,16,14,15,15,19,17,21,18,21,18,20,20,22,14,17,26,19,16,15,18,15,20,20,19,9,19,12,22,16,18,13,12,13,7,13,17,14,14,13,14,13,18,13,16,20,23,14,15,19,21,19,21,17,31,29,23,25,30,23,23,25,30,23,27,23,34,28,19,22,23,22,18,21,17,37,28,31,34,26,33,26,25,30,27,23,32,34,40,29,36,38,24,24,37,26,33,31,24,33,27,36,28,33,28,24,33,28,21,20,25,17,23,26,24,16,29,20,27,19,18,24,18,29,18,22,20,17,21,24,19,17,13,14,22,22,12,13,13,9,10,10,19,16,17,24,13,23,20,19,16,19,24,25,14,18,7,14,21,19,9,16,16,23,13,26,7,17,14,12,14,16,9,12,12,10,6,18,7,14,6,16,3,15,7,8,1,6,3,8,0,15,2,8,1,3,1,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西1丁目,1305,2794,1338,1456,15,13,8,10,7,14,10,17,15,9,18,14,12,7,16,20,11,8,14,15,19,9,10,15,14,10,26,20,9,13,21,17,18,6,10,11,14,14,13,10,9,11,14,14,12,12,13,18,16,14,11,10,11,19,11,9,17,13,20,17,9,19,18,18,15,14,14,21,11,17,20,16,15,18,23,18,19,16,18,13,26,18,13,21,14,13,16,23,21,19,25,31,24,28,20,25,18,13,26,27,23,30,28,29,31,27,17,29,28,26,15,26,20,16,17,9,21,25,18,16,11,22,19,16,15,19,16,14,19,17,9,15,15,24,18,12,12,11,11,9,9,13,15,13,18,15,9,14,17,14,13,19,11,21,10,6,12,11,11,14,8,17,8,18,10,14,7,8,5,5,2,6,7,13,3,12,3,12,3,4,3,7,4,10,1,4,4,6,1,0,1,1,0,4,0,1,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西2丁目,1420,3076,1502,1574,12,12,13,7,12,12,14,18,13,19,14,19,16,10,17,16,10,12,16,15,14,11,10,13,9,15,13,13,14,17,13,16,14,12,10,12,11,13,18,12,20,9,15,19,18,21,23,21,13,19,18,12,18,19,16,16,13,10,15,14,23,19,19,22,21,26,14,18,20,17,18,16,14,15,22,25,19,20,18,25,16,19,23,28,22,20,24,17,20,22,26,23,27,22,26,30,21,24,26,30,27,25,22,26,31,22,22,21,23,19,23,25,26,26,23,23,30,26,18,21,22,21,20,18,21,19,25,17,25,23,15,9,16,13,18,19,12,11,9,11,13,13,20,9,11,12,11,19,16,20,18,27,11,22,9,8,9,16,16,16,13,12,13,10,12,12,8,14,10,11,2,6,3,9,2,12,6,12,6,9,3,7,2,5,1,7,2,4,2,3,1,5,1,2,0,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西3丁目,982,2219,1081,1138,9,8,9,8,5,11,8,11,8,7,14,8,10,3,12,7,14,15,11,5,11,12,11,8,15,9,14,11,13,6,7,12,19,8,12,16,9,11,5,18,11,17,18,13,11,12,9,26,14,16,11,11,8,9,10,12,10,10,10,12,13,7,11,14,15,7,12,15,10,14,12,18,12,10,13,18,16,14,16,12,17,8,15,14,12,18,13,23,13,13,16,15,16,15,17,17,12,11,18,25,19,25,22,20,14,21,18,23,17,29,18,12,24,14,12,15,21,17,23,16,11,11,15,15,18,12,14,7,16,19,15,14,6,12,8,10,11,10,8,6,13,6,5,12,9,7,13,17,10,15,10,8,16,9,6,8,10,14,13,6,6,10,4,5,11,12,6,3,5,7,3,2,2,2,4,8,2,5,4,7,3,9,1,6,4,5,1,5,2,6,0,4,0,3,1,4,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西4丁目,440,924,459,465,5,2,3,4,4,2,2,6,6,2,4,3,5,1,3,6,2,4,4,0,3,4,4,2,2,1,10,4,2,2,5,3,5,2,2,4,2,4,6,3,6,3,6,4,5,5,3,4,6,3,2,5,9,7,10,3,8,4,1,3,3,10,3,4,6,1,5,3,3,4,6,1,6,4,3,4,5,6,5,12,6,7,11,8,5,6,5,2,4,5,5,6,6,5,5,6,9,4,7,6,6,10,10,9,8,6,5,5,14,9,6,10,5,9,14,7,15,10,9,16,9,8,4,7,8,6,4,8,4,7,6,3,3,6,8,2,4,9,6,4,6,4,6,6,3,7,2,6,5,5,2,2,3,10,6,4,4,1,3,4,3,6,4,7,2,5,3,6,1,6,2,3,3,2,1,4,1,4,4,2,0,2,1,1,0,5,1,1,1,1,0,0,1,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東1丁目,2459,4617,2242,2375,11,9,13,16,17,17,13,12,17,22,16,10,16,31,22,22,27,17,19,21,24,24,18,20,21,19,14,22,20,21,24,18,12,16,11,19,13,20,26,19,21,17,25,21,22,34,26,23,25,26,24,24,27,25,30,25,31,26,35,27,21,28,24,31,19,28,26,30,28,24,24,35,41,25,24,37,26,27,38,30,30,47,36,33,42,32,40,37,32,36,41,35,32,26,41,43,41,31,27,29,46,47,33,30,39,34,48,36,30,38,29,32,29,31,34,30,42,25,34,24,29,28,25,27,27,24,27,29,22,33,24,22,17,21,20,14,21,12,29,36,30,25,28,13,17,34,29,38,28,38,33,27,24,27,16,11,14,24,14,27,11,22,13,30,22,30,13,20,14,19,9,19,10,23,10,11,12,13,5,15,9,17,7,8,3,8,5,11,0,6,2,7,3,4,1,1,1,2,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東2丁目,1689,3784,1845,1939,9,15,10,17,16,18,17,18,29,31,23,23,26,21,18,20,24,24,17,21,21,15,20,26,17,19,26,18,22,26,26,17,24,23,13,8,16,11,20,14,12,11,21,14,22,22,24,20,20,15,16,19,10,15,27,17,21,17,17,17,22,13,20,16,23,16,14,23,17,21,16,27,24,23,21,30,28,23,29,35,29,25,33,27,32,29,31,40,38,28,30,33,32,34,25,33,24,34,34,34,30,35,30,33,36,37,23,26,31,27,24,37,28,26,27,21,34,27,27,20,29,19,22,20,19,25,14,30,16,23,23,20,17,18,17,16,21,20,23,13,15,12,13,18,24,28,18,13,18,26,16,16,15,19,14,18,13,13,10,12,10,15,11,9,8,9,9,13,5,12,5,13,9,19,9,14,5,13,2,12,6,13,3,4,3,8,0,3,2,5,2,4,2,1,1,3,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東3丁目,1862,3310,1629,1681,11,11,15,11,8,5,17,9,12,17,12,8,14,9,15,13,19,11,9,16,10,13,16,9,5,14,14,9,10,12,11,11,11,9,9,9,12,9,14,11,11,15,11,7,18,26,22,19,30,24,20,24,25,34,27,39,29,25,31,28,20,35,23,22,25,20,28,20,22,28,22,24,24,24,20,27,33,29,23,26,26,19,33,29,23,30,29,26,24,22,18,19,23,31,27,27,24,25,38,26,22,32,32,26,25,16,27,26,27,33,28,20,36,23,19,17,16,23,16,19,14,16,17,19,17,13,20,20,21,13,15,15,10,22,16,18,12,16,16,14,11,12,20,14,13,11,10,20,17,12,12,19,14,18,14,16,7,8,13,9,16,11,5,16,18,10,13,15,8,12,8,12,5,18,11,15,9,13,5,8,2,15,4,7,7,6,2,5,1,6,1,1,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東4丁目,3052,5725,2704,3021,29,16,30,22,26,28,36,30,26,33,36,28,35,32,25,33,24,39,28,22,26,33,18,20,18,25,20,11,21,16,14,13,14,16,12,9,11,24,18,21,25,23,23,20,27,31,43,36,41,33,35,30,33,40,27,31,30,33,41,36,31,45,36,31,26,41,34,35,32,42,39,35,31,50,41,53,53,62,42,48,57,58,58,60,44,51,56,50,57,52,52,59,56,49,42,43,40,50,48,55,37,45,39,45,48,57,41,50,31,57,34,46,44,38,35,44,30,45,41,35,42,31,30,39,35,30,25,25,32,29,31,40,26,27,22,27,18,25,19,19,21,28,31,24,26,27,27,20,22,39,29,34,27,33,15,14,12,21,22,25,20,28,13,17,11,26,10,17,12,20,11,15,8,14,7,11,9,16,8,12,8,7,9,14,3,8,9,10,3,11,1,10,0,5,1,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東5丁目,3521,5844,2727,3117,16,13,17,13,24,18,14,20,13,23,21,17,14,17,14,19,17,22,17,18,17,10,21,13,16,24,14,14,22,18,19,14,15,13,23,14,11,19,27,28,20,44,27,38,31,36,44,44,44,49,42,43,34,59,51,44,34,38,45,44,39,65,40,44,35,35,36,45,30,52,34,47,33,45,34,43,54,44,41,43,32,48,49,39,43,44,51,57,45,44,49,45,53,39,49,39,41,46,43,57,36,47,47,53,40,53,62,54,64,54,43,32,34,43,54,43,45,57,42,37,36,50,38,31,30,31,30,32,36,25,21,37,35,28,20,22,29,27,28,24,23,29,23,23,33,33,28,36,23,37,27,39,28,36,17,20,17,15,26,28,18,38,16,31,19,30,13,22,8,23,15,24,8,27,13,20,6,20,6,13,7,18,7,9,9,16,4,9,3,8,2,6,1,5,1,3,0,1,0,3,0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪1丁目,2629,5411,2644,2767,28,14,21,21,21,27,27,23,30,15,30,28,17,24,29,22,28,22,27,15,18,23,25,26,30,23,26,28,24,23,29,29,21,17,21,24,27,23,32,19,26,20,34,29,26,27,23,26,37,23,29,30,30,29,32,28,27,37,30,28,26,33,34,32,31,37,37,31,29,31,29,30,29,33,34,49,53,52,32,33,29,36,38,29,36,30,40,41,41,43,34,48,48,42,40,53,44,55,62,40,58,42,48,34,38,42,42,45,47,51,41,41,44,35,27,26,38,31,40,29,34,33,30,31,29,24,35,30,30,35,25,25,25,24,26,28,18,24,22,24,16,31,30,33,19,37,25,32,28,33,29,29,41,39,14,25,23,26,22,21,17,26,18,22,18,23,10,27,11,13,11,10,9,21,13,20,6,28,8,21,9,22,3,7,4,9,4,12,3,11,1,10,2,6,2,1,0,9,0,0,0,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪2丁目,2171,3998,1904,2094,20,9,16,18,17,18,19,13,16,18,24,14,16,12,24,27,21,14,16,17,19,13,7,23,15,16,16,15,8,15,11,14,13,8,14,7,18,12,14,15,19,6,19,20,22,19,33,23,30,37,19,25,25,30,21,32,37,26,24,35,31,31,32,25,27,26,22,35,22,19,23,25,25,24,29,29,34,28,28,32,40,26,34,32,28,29,26,25,36,33,21,32,29,33,30,29,26,26,30,34,34,35,23,36,24,32,25,39,36,29,23,28,22,30,12,31,30,27,29,21,19,30,34,32,29,22,16,33,30,20,16,15,18,21,23,22,19,21,19,15,9,19,17,20,12,27,15,29,19,27,17,21,19,18,20,16,14,18,13,15,15,22,13,21,10,25,10,15,14,13,5,15,9,12,5,16,6,15,8,11,7,9,6,10,4,6,2,7,1,6,3,8,1,3,1,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪3丁目,3716,7068,3418,3650,44,36,39,40,43,50,45,35,47,33,37,41,30,43,36,26,55,29,22,29,36,25,26,28,24,23,22,29,20,13,26,26,36,19,20,13,15,21,15,22,19,24,18,24,19,24,33,42,38,32,43,49,41,33,44,48,53,49,45,35,43,47,44,57,53,43,47,50,55,55,57,66,74,61,59,58,52,58,59,55,56,71,57,64,60,62,69,57,68,54,66,53,49,60,55,62,55,58,58,61,51,60,54,61,60,63,61,72,53,37,54,63,55,56,44,37,42,40,39,52,40,43,41,37,46,39,41,34,33,32,27,38,32,28,32,33,34,26,22,32,23,23,29,24,17,27,24,34,28,34,32,35,25,55,23,25,23,25,23,30,24,39,22,27,13,30,12,24,8,21,11,18,12,30,16,34,9,20,9,13,11,21,15,16,7,22,3,11,4,12,0,6,2,3,4,4,0,3,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪4丁目,2685,4306,1958,2348,9,18,18,17,11,16,14,9,15,12,14,8,10,10,13,10,11,9,13,9,8,12,9,9,9,6,8,8,13,8,8,12,6,15,4,11,12,12,9,9,15,14,12,16,13,21,23,29,26,28,30,37,35,44,38,49,42,40,48,55,31,42,39,49,41,33,41,44,43,38,35,35,29,39,27,30,33,42,43,34,28,23,24,38,28,31,35,30,34,39,24,30,29,48,29,34,30,38,27,39,29,34,26,37,33,32,31,37,22,37,27,50,34,41,34,39,34,29,32,31,26,27,27,31,19,25,27,18,24,34,20,27,19,21,11,29,25,24,20,17,18,15,14,20,17,27,21,36,16,23,26,23,21,24,15,16,11,19,20,20,18,21,15,20,7,15,12,13,7,24,4,19,9,8,6,10,10,13,4,10,4,15,4,9,5,6,2,13,4,3,0,2,0,6,1,3,0,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪5丁目,3116,4858,2226,2632,29,13,18,21,20,15,22,14,23,16,18,6,19,14,20,18,11,13,23,17,8,10,13,16,15,7,12,14,12,8,16,14,15,9,14,15,7,13,14,13,13,8,8,19,17,31,23,33,29,40,39,45,52,50,45,61,41,45,52,61,44,41,39,48,39,35,39,44,40,50,50,39,34,48,46,45,37,40,35,56,42,49,60,45,39,44,21,44,38,42,45,34,37,35,36,45,26,57,52,49,40,55,33,49,35,50,36,44,37,47,47,48,26,33,17,29,38,35,28,32,34,30,14,27,26,30,13,30,22,21,9,28,24,16,12,26,23,25,21,26,21,24,19,24,10,21,15,21,18,30,26,22,17,27,15,12,5,15,6,19,13,11,9,15,12,19,12,14,7,7,4,16,8,14,3,18,5,12,3,9,1,10,1,9,4,5,3,8,2,5,1,5,1,2,2,3,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪1丁目,1920,3855,1858,1997,21,13,14,14,16,17,16,18,20,15,20,14,28,13,11,15,19,16,19,15,15,24,19,16,22,16,10,13,23,5,15,17,24,16,15,15,17,15,17,25,11,20,32,11,19,24,27,29,31,25,19,26,31,27,23,24,22,22,21,20,20,36,31,31,20,20,25,35,29,23,19,38,32,37,28,16,29,35,25,27,27,24,29,17,19,32,26,22,21,38,23,27,27,27,35,34,31,34,33,28,36,32,29,42,29,31,27,31,30,29,28,34,26,21,22,28,29,29,32,18,20,19,25,27,22,21,19,17,18,19,16,28,16,23,18,10,12,17,10,17,18,18,12,14,10,22,22,21,19,16,10,14,15,26,14,19,11,23,14,14,18,17,10,15,15,14,13,15,7,12,11,11,6,13,10,15,8,13,1,13,4,11,2,8,4,14,5,5,1,4,1,5,4,3,1,3,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪2丁目,1910,4002,1959,2043,6,20,23,15,19,15,18,13,16,23,20,13,24,15,19,23,6,30,16,11,12,18,14,11,11,15,16,18,15,18,23,16,23,22,12,18,18,15,31,25,26,16,23,19,29,24,29,24,35,24,26,20,20,32,24,27,24,14,16,27,28,33,30,32,20,22,21,29,21,24,30,29,29,26,28,30,24,21,30,19,27,28,25,28,26,21,31,36,23,38,29,24,30,29,33,32,31,24,47,33,27,40,27,42,28,44,25,33,37,28,38,30,29,38,26,35,33,25,35,31,33,30,21,23,19,20,12,30,25,21,22,22,18,20,20,18,19,16,19,14,23,20,20,11,15,16,19,16,13,19,18,24,29,22,12,10,10,13,15,20,14,9,9,16,13,15,8,20,5,15,4,8,8,17,10,12,15,13,8,8,2,11,2,4,7,4,3,7,3,3,2,2,0,1,2,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪3丁目,1656,3052,1476,1576,16,10,12,15,11,16,12,18,14,12,12,11,11,11,15,8,9,8,19,7,7,4,8,16,4,6,8,10,9,11,8,11,5,13,7,11,7,10,17,9,16,14,12,16,20,14,21,20,31,20,19,31,29,21,23,25,35,19,28,34,26,27,23,17,21,22,25,25,30,18,26,21,29,34,19,19,23,19,12,16,27,20,20,23,14,19,20,19,22,15,21,20,21,18,15,28,17,19,17,18,19,30,21,23,21,24,23,20,24,43,21,25,28,25,21,23,20,25,21,17,16,18,21,24,16,12,24,18,10,15,14,20,14,9,14,11,8,15,12,18,21,15,14,13,11,20,16,15,18,21,17,21,22,14,9,12,3,11,14,10,6,9,15,13,4,19,12,13,4,5,7,10,5,14,3,7,7,12,8,2,6,5,2,6,3,13,0,10,4,3,2,7,0,5,0,3,1,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪4丁目,1993,3461,1629,1832,9,8,11,17,5,8,6,10,14,19,7,15,13,11,16,17,10,20,19,13,11,10,9,15,10,14,11,17,16,10,12,9,14,16,10,12,16,8,12,7,7,13,14,10,10,21,25,22,21,11,25,41,32,34,28,23,26,25,27,25,26,21,17,32,30,26,22,30,23,25,30,33,26,26,31,18,27,23,37,26,34,32,25,32,28,31,39,29,22,30,20,36,27,33,23,31,26,25,26,28,23,31,27,38,37,30,17,26,24,22,21,30,21,29,17,13,19,32,24,25,26,23,19,20,19,17,20,17,14,20,23,18,14,13,15,19,7,14,14,19,16,11,13,12,10,15,13,20,16,22,16,28,14,14,14,18,8,19,19,11,11,20,10,10,14,12,9,9,6,8,7,11,15,4,5,10,5,14,5,8,3,9,4,1,1,8,1,10,4,3,2,5,0,9,0,2,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻1丁目,1154,1700,781,919,14,6,6,6,2,10,4,3,4,6,5,2,3,7,3,6,3,3,2,5,3,0,8,1,1,1,3,3,1,7,5,3,3,4,2,2,5,3,4,3,4,2,6,5,4,7,12,17,12,15,12,13,20,19,19,18,16,23,25,16,24,20,18,25,12,23,23,19,13,17,21,22,17,15,12,18,10,11,24,20,17,10,18,16,8,10,16,18,17,15,14,19,14,16,20,14,10,15,14,19,14,18,8,16,15,10,7,14,14,15,15,8,10,13,8,8,12,9,5,8,7,4,6,8,6,8,5,9,9,7,6,8,4,8,5,9,6,15,4,6,6,12,5,2,5,13,2,13,6,9,8,9,5,12,4,6,4,6,7,4,4,10,6,9,1,5,4,5,1,8,0,5,3,3,3,8,2,4,2,1,1,4,1,3,1,1,0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻2丁目,3166,5003,2499,2504,17,20,22,17,17,7,19,16,15,13,10,16,11,13,9,13,11,7,19,12,12,6,10,14,7,13,8,13,11,8,10,11,9,9,8,12,10,14,8,16,13,16,24,15,30,28,35,38,45,32,61,49,39,64,72,71,68,71,66,50,57,50,60,43,50,52,39,44,62,44,60,38,47,47,33,42,42,36,29,42,48,31,40,41,42,34,34,32,42,20,49,32,29,39,33,33,33,31,40,33,29,44,34,37,38,44,43,27,33,39,35,47,31,34,21,33,37,30,33,34,34,27,29,24,26,23,23,18,24,22,30,19,22,22,23,30,14,22,24,20,24,24,22,32,16,17,21,25,26,24,31,34,27,29,13,13,13,22,15,24,18,16,9,20,17,19,17,15,7,16,16,13,13,15,8,15,10,14,6,12,7,17,2,5,4,10,3,3,3,8,1,3,0,5,0,0,0,3,1,3,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻3丁目,1760,3454,1664,1790,11,19,15,18,17,20,15,21,21,14,18,17,13,16,13,14,15,10,17,12,15,10,9,10,14,14,16,8,8,12,15,17,12,7,14,10,7,13,18,11,9,9,17,16,20,17,26,16,19,26,23,19,23,23,18,17,22,22,28,22,20,29,15,34,20,22,23,32,22,27,29,27,37,32,34,27,26,27,28,26,18,30,34,30,23,21,29,41,32,27,28,37,35,20,32,36,18,19,24,25,26,22,32,26,30,38,29,38,28,19,26,29,26,26,16,27,19,32,22,31,21,21,15,22,22,20,25,12,18,24,20,21,17,15,19,11,13,10,10,16,13,15,10,18,14,12,11,24,24,16,18,17,15,14,12,17,12,14,2,10,12,15,9,10,12,11,2,9,4,10,6,10,8,11,6,6,6,13,6,10,4,7,5,9,2,5,1,4,0,2,0,2,1,4,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻4丁目,1986,3450,1618,1832,8,7,12,7,6,10,8,5,7,7,11,13,10,12,13,16,9,18,12,11,13,9,21,8,16,14,17,15,8,12,16,12,8,7,14,15,9,16,15,9,11,11,12,14,13,23,18,18,20,25,23,23,25,33,26,18,31,29,25,31,22,30,20,19,18,28,22,23,19,20,20,26,33,19,23,23,31,19,23,23,28,29,25,19,17,41,25,32,31,34,25,32,31,29,24,30,24,31,37,33,21,35,29,21,25,32,16,23,31,32,32,40,32,32,19,18,30,32,24,30,20,24,21,25,24,24,18,21,19,22,18,21,15,14,8,16,15,16,21,16,20,19,23,21,16,19,16,20,21,21,16,24,12,22,12,16,11,17,14,15,12,16,7,22,11,10,8,7,3,9,7,6,4,11,3,13,7,8,7,12,3,6,5,6,0,7,2,5,1,2,2,10,0,3,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
