町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
西荻南1丁目,1411,2511,1167,1344,4,7,8,4,5,13,12,8,8,7,10,11,7,9,7,12,10,9,11,7,9,8,11,11,7,8,7,7,5,9,11,6,8,9,8,9,8,6,12,12,10,9,15,8,13,17,20,21,23,19,16,20,22,17,19,19,19,26,16,22,13,23,20,20,16,18,20,15,12,11,18,18,17,20,12,21,12,16,12,18,13,19,17,18,15,28,23,24,19,24,25,19,10,28,20,27,22,18,25,21,26,26,18,23,16,20,20,21,19,27,11,18,19,18,12,12,17,10,19,21,20,21,12,13,18,11,10,10,9,11,7,14,16,10,14,18,9,14,9,16,7,10,13,11,21,8,8,15,17,11,13,15,13,15,9,10,10,9,8,13,14,11,7,10,8,13,6,7,1,9,3,13,6,12,2,4,2,10,3,7,2,6,4,7,3,2,0,4,0,6,0,3,1,4,2,2,1,3,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南2丁目,2577,3908,1690,2218,17,5,12,9,10,12,4,14,6,13,9,7,12,9,11,12,12,7,11,13,9,13,8,11,7,11,16,10,7,6,12,7,10,16,7,9,9,11,17,14,14,12,9,14,21,19,19,36,24,57,30,54,41,52,47,63,35,39,29,42,32,43,25,43,25,43,29,39,27,30,32,26,30,32,28,27,30,29,25,25,36,45,23,34,28,33,31,41,28,32,27,38,25,41,33,38,28,37,41,32,25,48,28,49,25,45,33,37,25,44,36,27,26,37,20,33,23,36,26,28,22,26,22,17,27,30,13,16,19,16,16,19,14,15,14,12,14,11,17,17,7,17,13,19,14,12,11,20,16,14,7,20,12,22,12,13,11,17,7,16,12,14,6,19,11,16,5,8,5,13,2,13,5,16,5,10,5,17,4,14,2,5,3,5,5,6,4,5,0,4,0,8,0,1,2,2,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南3丁目,1598,2491,1146,1345,13,10,7,9,8,5,8,5,3,4,4,5,6,8,7,5,6,3,5,7,8,3,4,1,7,11,12,6,8,7,6,6,10,7,6,5,20,7,8,9,4,11,9,13,18,14,17,20,25,18,16,23,25,26,23,31,15,28,15,31,24,25,19,29,24,20,17,19,13,21,21,20,18,13,22,13,26,27,14,20,20,20,15,22,14,28,16,24,18,23,25,23,16,21,20,26,21,22,20,27,24,32,20,23,23,24,16,32,21,19,14,21,22,18,21,22,22,15,13,18,12,14,12,15,12,17,16,16,17,16,4,12,5,6,11,14,6,12,8,11,10,19,9,5,11,6,11,10,14,16,14,19,8,21,9,4,5,11,5,8,4,7,7,12,2,10,5,5,5,6,4,7,6,3,1,7,2,8,3,5,1,2,2,3,0,0,0,1,1,3,1,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南4丁目,1642,2954,1356,1598,14,14,18,7,20,9,12,10,12,17,13,12,14,14,5,10,13,15,13,8,5,8,13,11,9,5,6,13,7,8,11,18,9,8,13,10,4,7,12,3,11,13,12,14,9,13,11,10,17,20,15,21,17,26,16,32,16,31,25,21,18,25,24,24,17,24,14,16,13,22,31,18,12,35,17,28,26,25,28,33,37,25,28,27,18,32,15,27,23,23,18,24,26,26,20,24,19,28,19,29,26,29,18,27,26,17,25,23,20,23,18,21,23,32,16,15,22,18,26,15,12,20,16,10,18,14,13,19,15,8,20,22,11,14,18,19,13,10,16,16,12,15,9,20,11,10,8,20,17,15,15,13,13,20,6,9,11,5,8,12,10,12,6,12,8,10,6,14,2,11,9,12,4,14,5,15,7,12,3,8,3,11,6,3,1,5,3,6,3,6,1,4,0,2,1,2,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北1丁目,1420,2393,1187,1206,7,8,6,6,10,5,4,8,3,8,7,9,6,8,11,6,8,9,10,9,9,9,11,10,12,12,6,6,5,9,11,4,10,10,6,5,11,9,11,11,9,16,19,14,15,20,18,27,22,14,25,20,23,24,11,17,16,13,13,24,22,17,14,18,21,18,18,18,17,19,16,18,13,16,15,13,24,19,17,22,14,16,14,16,15,14,19,12,23,20,22,19,21,15,22,11,20,16,19,22,20,24,16,26,17,19,19,20,21,18,18,24,26,18,18,14,16,13,11,13,15,12,20,19,12,9,14,13,19,13,11,15,9,6,12,7,10,12,17,10,8,11,15,12,14,8,11,12,16,12,12,13,11,12,10,8,9,9,8,13,9,11,5,9,4,7,4,7,3,5,2,7,4,7,4,7,3,5,2,5,3,5,4,6,0,4,2,4,2,3,0,0,0,4,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北2丁目,2465,4358,1934,2424,9,11,16,12,8,15,18,12,14,7,25,16,10,21,12,20,18,16,19,18,14,25,12,17,12,8,28,11,12,24,14,13,17,14,15,15,13,18,13,16,19,18,12,18,23,49,16,38,16,53,22,38,24,36,23,32,26,34,32,43,31,37,21,25,25,24,23,22,30,26,21,27,26,32,22,32,24,31,30,35,42,43,30,39,34,35,36,39,34,31,32,35,34,56,29,57,41,40,42,42,36,51,31,36,38,39,33,44,36,41,32,39,33,45,29,50,31,37,30,22,26,30,23,26,18,26,28,32,19,21,16,15,19,22,26,29,14,21,20,20,17,20,12,16,24,24,26,22,23,24,29,25,20,21,9,15,11,16,11,18,9,11,11,20,7,19,6,11,6,15,6,13,13,16,8,14,6,10,2,12,5,14,5,12,2,8,2,4,0,8,5,6,2,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北3丁目,3062,4809,2138,2671,12,7,10,16,14,11,9,14,10,13,12,7,13,17,10,10,12,15,13,12,12,13,9,10,14,10,12,18,11,17,10,11,13,13,12,8,8,16,14,22,14,18,21,16,23,29,19,23,19,33,21,32,31,41,40,43,31,52,33,55,40,42,28,44,32,48,27,44,42,38,32,41,24,37,36,44,41,37,33,46,33,41,38,46,33,30,38,39,50,49,30,44,33,53,35,45,48,57,35,46,44,55,33,51,34,43,34,43,38,41,43,42,27,56,32,40,36,33,32,36,40,33,36,47,36,24,28,25,26,29,24,34,22,23,18,24,23,29,19,31,23,9,19,29,14,33,33,21,24,21,29,33,30,35,10,16,14,19,14,21,10,13,18,17,10,27,7,15,5,11,5,19,7,17,7,13,2,12,9,17,11,11,6,8,3,8,7,10,1,4,4,5,0,4,0,5,0,0,0,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北4丁目,2357,3745,1722,2023,8,17,5,6,11,8,7,8,11,8,8,9,12,12,5,9,9,12,7,14,12,13,10,8,14,9,7,9,7,10,9,9,10,12,10,13,7,9,10,15,16,17,18,22,17,20,21,30,20,36,21,34,21,38,33,32,24,38,29,24,26,30,23,32,21,18,22,20,31,25,20,28,23,27,31,24,27,29,19,26,23,25,30,35,23,26,35,27,35,30,26,45,33,30,35,30,23,31,34,34,31,45,29,41,34,28,31,39,35,43,19,27,30,31,25,28,32,22,20,32,21,15,14,24,19,22,22,21,23,20,23,21,19,17,18,20,23,21,16,21,19,16,13,20,13,25,24,25,24,23,32,28,16,14,10,18,14,28,16,18,17,16,12,18,11,19,16,24,15,11,8,6,6,11,6,10,10,9,3,13,8,7,1,7,0,8,1,10,1,5,1,3,0,5,1,5,1,3,0,2,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北5丁目,1130,1977,931,1046,4,6,5,2,6,7,7,8,4,3,7,4,6,10,4,9,7,9,8,10,7,3,7,7,10,8,10,6,9,6,2,7,7,10,7,2,6,4,8,8,8,9,8,10,20,8,24,9,12,15,14,11,19,19,19,17,20,12,12,18,10,16,19,15,14,14,14,10,10,11,9,20,13,16,9,14,11,17,12,16,13,16,8,17,15,16,15,17,19,10,13,17,7,8,19,15,10,17,22,17,11,35,12,7,20,16,13,20,9,18,14,24,20,21,15,15,12,7,11,14,20,6,12,12,11,16,7,12,12,17,8,6,13,10,10,13,8,10,4,10,14,6,9,7,7,9,10,15,7,10,18,15,11,14,6,8,5,6,8,8,3,6,5,12,5,8,4,9,3,8,3,9,3,5,3,7,2,5,0,6,2,9,2,2,4,4,3,3,0,1,0,5,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川1丁目,1145,2400,1143,1257,9,7,14,10,6,10,8,9,8,15,12,10,9,14,8,10,7,11,8,11,7,11,13,9,11,17,15,14,10,8,13,15,12,11,10,16,22,15,6,10,13,12,9,16,12,14,13,23,11,20,12,13,17,17,21,19,9,14,19,23,15,11,11,17,19,12,15,14,17,18,18,12,16,12,14,23,16,18,18,13,12,19,10,11,16,19,19,22,19,9,19,20,14,16,17,27,26,31,26,19,31,30,20,12,29,22,21,20,16,26,15,21,18,20,17,14,19,20,17,20,18,21,11,13,15,19,12,16,16,10,10,8,17,12,14,9,5,9,7,4,11,10,7,15,13,14,8,10,11,14,11,12,8,6,4,10,6,2,5,9,5,7,8,13,3,8,7,0,4,10,5,7,3,5,3,4,1,8,4,6,1,1,0,6,2,5,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川2丁目,860,1948,962,986,7,12,12,7,10,11,11,14,10,13,17,9,8,11,11,13,13,7,8,12,15,9,16,12,12,8,24,6,4,2,8,8,8,3,5,8,4,11,7,8,9,7,5,13,8,8,10,10,10,8,10,9,6,8,15,11,6,8,15,7,8,15,11,8,9,13,12,12,11,16,15,14,13,16,13,11,21,19,18,18,16,19,16,13,15,11,24,19,13,17,13,17,17,11,12,12,10,16,21,11,11,13,9,16,9,9,14,23,15,11,10,13,16,21,15,11,16,19,22,13,16,16,9,9,13,4,12,8,9,12,12,13,6,9,15,7,6,6,10,10,9,8,10,10,8,13,6,7,13,15,10,15,7,12,4,5,5,11,12,8,3,6,6,6,5,3,6,6,1,5,4,4,4,3,1,8,1,3,3,5,5,5,0,4,1,3,0,2,1,7,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川3丁目,1416,2861,1381,1480,7,10,12,14,12,9,8,11,10,7,17,13,19,17,13,12,15,12,14,12,16,15,11,9,12,11,13,13,14,11,10,16,20,15,8,14,10,10,16,17,12,10,12,12,17,10,10,7,12,15,10,19,7,5,13,14,15,10,9,21,15,17,13,16,10,12,11,14,18,19,13,15,20,17,16,19,20,25,23,20,21,20,18,21,19,19,19,16,19,22,20,15,19,28,23,23,19,23,32,17,28,27,20,25,24,31,33,21,24,19,15,19,26,22,19,12,27,21,15,22,20,17,18,22,18,25,18,24,16,16,20,24,19,9,22,20,8,9,19,17,14,17,14,12,13,14,16,18,19,16,23,14,16,23,6,8,5,19,10,15,5,18,14,8,9,19,13,15,5,9,5,12,6,8,6,13,4,10,4,11,7,9,5,9,6,5,2,1,3,8,0,4,0,4,0,2,0,1,0,1,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川4丁目,1153,2411,1176,1235,7,10,11,10,7,13,12,8,17,12,14,8,12,10,11,10,9,9,12,11,9,13,11,8,8,10,16,15,8,4,13,8,15,8,8,8,13,5,10,11,15,12,15,9,10,18,16,10,15,7,15,21,16,9,14,13,10,20,15,19,14,18,12,19,14,16,13,15,19,20,10,19,16,20,15,13,15,18,31,22,19,20,13,22,23,14,16,17,19,18,17,17,23,11,21,17,13,19,20,13,15,20,20,18,23,18,18,22,18,22,20,17,10,18,19,18,17,22,18,19,10,15,20,18,12,12,17,16,18,12,11,13,15,10,7,11,9,13,13,6,7,14,7,18,10,13,14,15,6,16,12,14,21,16,8,9,7,9,5,9,5,13,6,10,11,11,6,4,4,4,5,3,2,4,4,5,1,9,3,4,5,6,3,7,0,3,1,5,3,2,1,5,1,3,0,3,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水1丁目,1901,3257,1499,1758,8,14,12,8,8,13,9,13,13,18,8,5,12,11,4,18,10,17,13,10,15,11,11,14,9,10,13,13,13,12,8,13,10,8,7,12,6,6,11,9,9,14,12,20,21,19,22,17,22,25,26,38,36,33,31,38,24,37,24,27,27,24,39,32,32,25,37,32,26,29,24,33,11,22,27,19,25,29,28,23,23,23,30,29,25,23,25,30,24,19,27,40,17,27,26,21,23,25,25,18,23,30,26,36,29,27,18,25,24,30,16,28,22,33,22,21,22,17,23,19,15,16,16,15,19,20,11,20,18,14,13,13,8,12,6,15,16,17,12,15,11,20,9,5,11,14,18,15,10,23,14,24,18,21,7,8,10,11,10,12,10,12,2,12,8,18,9,15,10,15,6,11,6,10,2,6,2,6,3,6,4,9,3,7,2,8,3,4,1,4,2,1,1,3,0,2,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水2丁目,966,1964,927,1037,8,4,9,12,6,7,12,12,7,10,11,4,8,6,12,8,3,14,5,11,13,10,7,7,9,8,6,9,8,4,10,9,8,10,11,4,4,5,13,7,8,6,10,8,13,13,11,12,9,11,8,12,12,20,10,9,4,15,12,18,14,14,20,10,12,13,11,12,12,13,17,13,11,13,16,12,13,14,17,11,16,20,6,19,13,9,21,14,16,16,14,18,10,17,22,9,11,27,17,12,9,12,7,19,8,23,19,15,10,19,20,17,21,13,11,11,23,10,14,7,10,10,13,21,13,15,7,6,9,11,12,9,13,7,8,16,5,13,8,5,7,8,7,6,8,11,9,12,8,10,5,12,11,5,5,3,5,8,7,9,3,11,9,4,3,8,3,8,3,7,1,5,7,7,3,7,1,10,4,10,3,9,7,7,7,8,2,5,0,3,0,1,1,4,2,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水3丁目,1780,3563,1738,1825,10,10,18,12,16,12,11,11,16,21,15,18,16,10,14,15,14,12,18,10,14,16,19,14,16,15,19,14,13,13,16,15,15,14,14,15,16,22,17,7,12,14,28,12,18,16,22,19,20,28,20,12,17,29,19,29,18,17,31,25,17,24,32,19,18,18,20,15,17,24,31,20,17,19,32,28,26,22,26,22,17,27,26,28,24,23,30,26,26,21,28,27,28,26,23,23,27,22,27,31,32,40,24,26,31,29,27,23,27,29,36,22,23,23,15,17,24,28,24,25,25,32,24,19,26,18,23,23,22,21,22,22,21,18,27,22,12,15,15,20,15,16,15,18,17,23,19,16,15,19,17,23,22,10,4,14,10,17,14,24,17,17,5,22,17,11,7,18,7,17,7,15,5,16,7,10,4,13,6,18,2,16,6,15,4,9,6,9,3,4,0,2,2,8,1,3,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井1丁目,2200,3921,1906,2015,13,4,8,8,15,11,10,19,11,18,26,12,15,19,11,17,24,12,13,16,8,18,16,20,11,13,16,14,15,10,17,16,19,12,17,12,11,21,13,19,11,14,16,27,25,20,14,23,24,23,50,32,28,31,26,33,32,27,27,35,32,36,32,36,25,23,26,26,31,25,30,14,25,18,33,28,30,34,21,37,31,33,33,26,30,27,29,30,29,28,39,24,28,27,29,24,33,30,45,39,30,41,28,32,32,20,23,24,45,30,35,27,22,25,17,28,25,28,33,23,23,22,22,24,19,17,22,24,22,11,18,21,10,15,22,20,18,15,13,17,15,13,12,21,19,24,13,23,20,38,30,19,19,21,12,13,8,14,13,15,9,23,15,19,8,12,11,17,8,15,6,15,11,17,8,15,11,17,8,15,7,8,1,10,4,10,2,9,2,6,0,5,1,4,0,1,0,4,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井2丁目,1311,2673,1243,1430,8,4,4,6,7,11,9,9,11,8,12,18,10,13,19,18,17,15,20,19,13,16,15,12,14,15,11,13,11,11,19,15,11,16,14,15,13,15,9,12,21,16,17,12,10,15,11,9,16,17,13,20,11,22,9,12,10,10,12,14,14,11,13,18,12,7,10,8,17,17,14,16,11,18,13,10,18,17,20,26,23,27,26,26,23,24,21,25,28,23,16,24,31,26,20,32,21,27,25,26,26,22,25,30,22,24,23,19,28,23,29,20,16,24,17,13,20,17,8,14,16,19,8,18,12,12,13,10,10,14,10,12,10,9,16,15,11,8,9,9,6,21,9,14,12,15,8,10,14,11,12,18,15,18,5,7,7,12,12,9,6,9,12,18,4,18,5,17,1,10,7,10,7,5,5,7,4,10,0,8,2,7,2,7,3,6,1,4,0,3,1,1,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井3丁目,1217,2696,1244,1452,8,8,9,10,12,12,11,10,21,11,7,9,9,8,10,18,14,6,11,9,10,20,17,14,15,17,27,20,15,12,10,17,20,14,18,17,15,15,12,20,13,15,17,19,14,15,7,10,18,13,14,9,6,4,14,9,5,4,13,4,11,6,6,12,9,9,8,18,14,12,11,8,10,17,18,16,11,18,13,17,16,22,17,19,10,19,18,10,16,12,10,18,20,19,16,24,29,22,15,40,27,29,29,33,30,24,26,45,16,27,27,35,25,22,16,26,21,29,21,32,21,25,25,21,16,24,22,17,15,18,13,15,9,13,16,10,14,14,7,11,21,7,8,11,9,10,9,14,8,17,11,19,9,22,5,3,8,11,5,13,9,13,7,17,9,15,11,13,9,8,8,10,3,5,6,10,7,13,1,4,2,10,7,9,1,12,0,5,4,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井4丁目,1451,2559,1243,1316,10,8,14,11,9,7,9,8,7,10,9,5,5,9,8,9,13,6,5,7,8,10,9,9,4,10,10,11,6,5,9,8,13,7,11,11,10,7,6,8,11,7,10,15,14,15,13,16,13,18,12,18,18,18,21,17,21,21,16,13,15,17,17,10,24,13,19,20,17,14,21,17,22,19,12,13,22,16,16,23,26,20,22,20,15,15,16,26,17,14,15,8,26,13,25,21,28,25,19,23,28,20,15,20,16,24,23,18,26,23,21,18,22,20,18,22,24,16,9,25,22,16,18,18,18,11,13,16,14,16,13,10,5,10,11,12,5,9,10,9,10,22,8,10,13,12,15,13,16,18,8,21,17,16,6,11,9,14,11,13,7,12,9,18,6,12,6,13,6,11,7,15,6,11,8,17,4,7,5,10,7,7,7,7,0,8,1,3,0,4,0,1,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草1丁目,2561,4646,2218,2428,35,28,29,25,24,23,18,20,20,17,20,16,14,12,21,16,17,9,18,17,20,21,7,15,16,7,17,26,12,22,9,12,15,16,9,8,12,16,19,14,16,15,13,34,26,22,24,32,32,49,36,52,44,57,54,47,67,70,42,60,49,55,34,51,45,34,34,37,31,36,35,42,33,35,31,32,38,35,31,48,34,26,34,35,38,31,19,36,42,34,31,38,34,21,19,30,36,21,37,34,28,43,37,40,42,36,43,26,34,32,34,23,37,29,22,19,22,32,16,25,22,31,24,30,20,21,30,26,24,18,27,22,17,19,11,17,16,15,28,25,20,21,14,18,26,19,30,17,22,26,24,28,18,24,14,16,11,16,20,19,11,19,13,13,7,13,4,12,4,14,4,9,9,14,6,20,10,15,6,12,2,16,3,9,4,10,3,8,3,2,2,6,2,4,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草2丁目,2987,5987,2879,3108,13,15,23,22,20,17,15,16,20,31,24,26,24,23,16,30,25,28,26,26,43,18,21,25,45,28,42,34,49,39,27,38,37,50,36,36,32,30,42,31,36,39,32,41,24,40,45,56,39,33,41,52,34,39,36,46,34,49,39,40,38,47,30,37,31,37,43,41,25,45,34,26,39,40,28,37,47,44,32,35,46,52,36,42,28,29,44,39,37,49,45,63,40,60,65,61,63,69,55,57,52,61,54,62,57,64,79,66,54,49,48,52,62,36,39,39,43,38,37,45,42,29,36,34,34,37,36,17,28,33,26,34,28,23,11,22,30,26,24,23,26,18,20,29,21,16,13,22,33,28,19,34,22,23,16,16,11,21,15,23,14,22,12,13,15,15,11,15,10,11,7,15,8,13,8,11,8,14,5,8,6,7,5,8,0,6,1,4,2,6,1,3,1,0,1,2,1,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草3丁目,1601,2624,1240,1384,3,10,11,11,9,9,11,11,12,6,4,6,11,7,7,8,7,8,13,5,9,8,8,8,8,10,14,9,9,8,4,3,6,8,11,8,15,12,16,13,10,11,18,20,14,21,26,23,26,17,21,20,12,20,16,23,13,25,15,19,16,21,14,12,20,28,34,23,20,31,18,22,18,19,18,17,11,21,20,21,19,15,11,21,22,24,21,16,29,18,24,26,22,14,14,12,25,25,22,28,15,17,18,23,21,19,22,17,20,18,15,23,21,18,11,13,22,13,14,11,13,18,9,16,6,11,14,12,14,14,10,7,7,10,14,14,7,10,11,7,4,12,15,18,15,14,15,10,16,20,16,18,12,16,7,13,15,15,11,14,5,10,8,12,3,9,14,18,5,9,5,15,7,4,3,13,4,16,1,9,3,6,6,8,1,7,2,6,2,5,1,5,1,4,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
