町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
荻窪1丁目,2643,5432,2649,2783,29,21,25,21,15,28,30,13,33,24,24,27,23,18,32,27,23,18,27,20,20,27,29,22,27,25,18,25,33,26,26,21,18,24,24,20,31,22,28,20,29,21,29,35,22,28,35,22,32,27,27,29,30,35,26,27,35,30,20,34,37,33,31,40,33,29,35,31,29,27,31,38,33,35,49,54,31,43,31,42,35,22,41,38,36,39,47,40,38,48,40,33,43,55,46,47,51,60,68,35,49,40,42,44,45,37,46,48,40,50,47,28,29,29,33,35,40,32,32,26,33,36,29,26,33,26,31,36,27,28,24,27,20,22,24,29,26,19,18,30,25,36,26,34,22,28,29,39,26,32,37,32,25,30,16,25,24,22,14,20,24,29,16,23,14,33,9,13,11,13,16,16,11,22,11,29,7,22,8,24,6,11,3,10,4,6,4,20,3,10,2,4,1,4,2,7,0,4,0,4,0,2,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪2丁目,2156,4000,1915,2085,13,15,19,18,19,15,17,18,19,15,17,14,26,19,18,20,21,15,21,14,13,20,9,18,16,15,12,16,10,14,12,10,13,7,13,9,17,12,19,9,19,11,14,12,37,24,32,26,24,26,22,33,23,26,28,30,35,40,26,19,27,34,32,24,31,39,22,28,20,19,23,22,24,30,34,24,35,36,35,27,37,27,28,31,26,26,30,34,27,35,26,32,23,31,32,25,30,29,30,35,32,36,20,31,30,44,34,27,27,32,25,25,15,29,20,32,35,24,18,33,30,29,37,22,18,23,25,36,19,11,21,19,14,21,22,24,19,20,16,18,11,16,13,27,17,26,18,30,19,22,23,17,18,22,16,13,13,21,15,16,14,25,14,21,12,22,12,9,8,16,10,12,5,13,5,19,10,9,6,9,5,10,7,7,2,8,2,8,2,7,1,5,1,4,2,3,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪3丁目,3694,7030,3390,3640,33,42,39,38,54,49,49,23,34,48,40,36,26,36,48,33,33,29,29,21,31,26,26,31,21,27,20,20,24,17,31,23,28,22,10,15,18,26,19,22,18,27,25,14,28,38,30,36,41,35,42,38,30,44,59,48,48,31,39,39,40,51,47,48,58,54,48,49,62,61,62,68,66,56,62,72,57,57,59,67,56,60,55,65,66,58,64,54,79,62,45,50,65,63,48,60,59,51,62,78,54,51,49,70,54,60,61,51,58,54,52,46,47,55,39,36,40,41,40,58,40,34,44,36,44,43,30,29,35,37,32,27,26,28,38,35,26,25,23,34,27,20,19,19,25,33,25,40,32,36,29,44,23,41,20,18,20,33,30,36,23,27,16,32,14,27,10,22,6,22,13,22,16,34,10,27,10,22,14,16,12,19,11,23,5,12,2,14,4,10,0,5,5,3,1,5,2,4,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪4丁目,2617,4263,1909,2354,17,16,13,24,16,11,13,15,13,8,12,12,18,7,11,10,11,10,10,11,9,9,10,7,9,9,7,7,9,11,11,13,3,14,6,7,7,12,12,6,11,18,13,13,11,27,17,20,22,30,25,39,30,44,28,47,44,37,33,52,34,41,37,43,39,39,40,41,39,36,39,46,32,37,28,32,42,43,34,35,31,36,23,28,35,40,38,30,23,37,28,44,35,41,28,35,26,50,30,34,28,26,28,39,35,39,25,38,27,42,27,41,30,40,37,36,29,30,31,27,25,31,26,30,25,18,23,27,22,38,23,20,11,25,18,27,22,17,18,13,14,19,22,26,20,34,16,21,18,22,25,33,19,12,8,20,20,22,16,13,17,24,11,19,11,11,8,18,7,27,9,12,4,8,12,9,4,16,7,15,3,8,7,8,2,10,5,8,0,2,0,6,1,5,0,2,0,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪5丁目,3106,4884,2246,2638,33,15,17,17,25,16,20,19,24,10,18,14,20,16,16,13,16,16,17,20,10,12,16,9,18,15,12,9,16,15,16,8,17,13,9,11,10,14,15,7,4,10,10,20,21,30,26,34,33,37,44,45,43,56,40,63,52,50,45,47,36,37,44,43,38,39,35,48,47,41,46,55,48,45,38,47,30,52,46,48,55,53,51,46,31,43,34,40,32,45,46,30,31,35,44,57,42,56,38,53,46,51,30,49,34,49,38,46,45,52,38,33,20,37,32,28,31,42,28,29,24,24,23,32,21,28,13,22,17,28,19,22,13,18,19,24,26,29,17,26,20,20,13,21,15,24,19,30,15,23,22,27,19,16,9,13,6,17,8,17,15,12,7,15,12,20,10,9,7,15,8,13,1,14,4,18,6,14,2,3,3,13,2,7,5,7,1,7,2,7,2,4,2,1,1,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪1丁目,1901,3832,1837,1995,17,15,13,13,14,21,22,14,15,10,31,14,13,13,18,21,18,13,16,21,18,17,22,14,12,16,20,8,16,13,18,17,21,16,14,14,17,18,14,24,25,15,20,14,31,25,26,34,25,25,29,28,25,26,19,20,21,22,21,22,27,39,22,20,25,31,19,25,24,27,26,39,33,26,22,28,31,28,27,29,30,22,20,24,22,23,18,36,26,31,27,24,28,30,32,34,31,36,40,31,21,40,29,34,30,30,34,26,30,37,27,29,23,22,24,29,38,26,18,16,21,24,25,23,24,20,15,17,15,21,17,32,20,10,13,17,8,13,18,20,16,16,8,14,19,26,22,18,13,16,14,20,13,26,12,21,12,13,16,20,16,16,10,15,16,11,11,14,6,11,13,11,6,17,11,15,5,9,1,16,3,10,3,14,9,9,0,5,2,6,2,2,4,3,2,2,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪2丁目,1902,4024,1953,2071,16,16,21,20,17,11,19,22,25,17,19,16,25,23,12,20,13,28,14,10,9,17,18,13,13,20,11,18,23,18,28,18,13,20,18,16,12,19,30,19,23,13,23,27,31,28,27,20,28,29,23,23,19,30,27,18,17,22,24,32,32,38,25,26,18,27,20,22,29,34,32,23,31,31,25,31,24,18,29,25,22,28,31,24,28,34,28,34,31,29,28,32,25,32,37,23,36,27,38,34,33,44,19,53,33,39,32,27,37,30,30,33,28,35,34,29,31,28,33,25,26,29,16,22,16,21,16,29,22,23,19,21,19,20,22,16,18,13,25,20,18,14,16,13,15,7,21,26,13,20,27,22,20,19,7,5,17,24,10,12,12,10,17,20,10,11,5,23,4,10,5,14,9,16,14,11,9,13,7,11,2,8,6,4,6,7,3,5,2,2,0,1,1,4,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪3丁目,1652,3034,1468,1566,16,9,12,14,11,22,6,14,18,8,8,10,14,10,12,7,18,9,11,5,11,12,3,6,7,10,9,12,7,12,6,11,6,9,7,15,10,8,19,14,16,12,11,12,24,16,23,18,27,27,20,24,32,21,31,24,31,29,16,27,32,22,24,17,19,26,26,17,30,16,25,30,17,24,25,18,12,20,20,19,23,25,20,14,16,24,25,17,21,16,20,24,19,27,19,21,15,14,15,28,20,30,23,21,20,18,27,33,23,39,22,21,24,22,22,27,24,23,20,17,20,19,12,18,22,20,16,14,8,14,17,15,11,11,13,9,10,21,12,20,20,10,15,17,11,21,16,17,23,18,22,20,8,14,8,12,10,6,11,10,6,11,14,19,7,15,8,8,6,7,8,13,5,11,6,12,8,4,3,5,8,3,2,12,2,11,3,7,2,8,1,7,1,2,0,3,1,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪4丁目,1939,3425,1621,1804,8,16,9,6,6,12,13,16,8,15,13,15,14,16,13,16,18,14,14,14,8,12,11,15,11,15,16,12,13,14,11,11,12,14,12,8,12,6,7,8,13,17,9,14,19,24,17,15,25,23,28,34,21,23,31,25,26,23,25,15,19,28,26,26,29,23,17,24,23,29,25,18,34,26,22,28,43,24,36,27,22,33,29,32,34,33,28,34,19,27,29,38,19,27,26,30,31,28,23,30,25,30,37,38,20,22,25,33,26,25,20,30,14,16,21,22,23,32,22,22,24,19,24,15,19,22,17,17,20,23,13,14,15,14,13,16,11,17,13,16,18,12,10,15,12,12,11,23,17,30,19,19,12,17,7,16,19,15,15,20,7,12,16,9,12,10,9,8,5,14,12,7,11,4,5,15,5,10,3,10,5,3,2,6,2,7,1,7,3,5,2,10,0,4,1,3,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻1丁目,1134,1676,765,911,8,9,4,8,4,6,6,7,4,4,4,6,3,6,3,4,2,3,2,4,7,1,5,1,2,3,1,4,4,5,4,2,2,5,1,3,3,2,6,3,3,2,4,5,10,15,12,12,9,9,21,15,9,19,19,19,26,13,26,20,16,23,17,21,15,21,17,17,22,10,15,22,11,12,7,18,23,21,16,13,18,15,14,11,10,13,20,25,7,17,15,13,15,17,13,15,20,18,8,25,15,12,12,12,9,9,10,19,16,6,12,16,9,7,7,9,12,8,7,7,7,6,6,9,6,7,7,8,8,9,4,9,4,7,3,15,8,6,8,8,5,9,4,7,4,12,4,13,9,11,5,8,3,10,6,6,4,4,5,7,5,10,6,7,3,5,3,6,0,5,2,6,4,5,3,5,1,3,1,4,2,3,0,2,1,2,0,2,0,2,2,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻2丁目,3178,5021,2527,2494,23,18,24,9,19,10,21,19,6,11,11,10,7,14,15,13,19,9,10,8,15,14,3,12,12,9,7,9,11,12,9,8,8,11,10,12,8,13,9,18,17,18,28,14,32,35,34,36,53,34,59,70,61,64,65,63,68,55,51,56,68,47,64,48,34,53,49,44,63,45,53,43,41,42,45,35,37,42,39,42,41,34,31,31,45,38,40,23,53,30,31,32,26,42,34,24,39,34,32,36,39,42,35,43,41,35,47,33,27,41,39,38,20,37,29,28,48,33,30,28,30,34,29,23,25,18,25,21,23,17,30,23,21,28,16,23,23,22,19,21,24,31,18,21,20,22,24,24,24,28,41,30,17,27,7,16,19,21,13,22,13,19,13,16,20,20,12,17,12,13,12,15,13,14,8,16,10,15,8,13,6,12,4,10,5,6,3,8,2,3,1,3,0,3,0,1,1,5,0,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻3丁目,1683,3245,1557,1688,12,8,15,18,10,17,13,16,15,14,14,7,16,12,11,15,13,9,22,11,6,11,11,13,15,9,12,11,10,14,14,13,15,6,6,11,13,11,15,10,7,15,21,13,22,14,23,19,13,18,23,23,14,20,26,18,25,32,21,26,17,24,16,22,24,23,17,30,27,21,29,29,32,20,23,27,21,27,18,22,29,28,24,21,21,33,32,29,23,25,30,26,29,25,22,26,26,24,24,19,34,27,22,31,28,36,26,24,30,26,23,28,26,26,12,28,22,34,18,23,16,21,20,19,18,13,24,24,16,23,21,13,15,12,15,13,15,9,11,14,10,17,10,15,16,22,20,25,17,13,19,15,11,13,10,17,7,12,10,12,9,13,10,11,7,14,3,12,3,5,9,12,8,10,3,12,10,11,2,10,8,7,3,8,0,7,2,2,0,3,1,2,0,3,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻4丁目,2002,3470,1632,1838,7,3,9,8,9,6,9,9,8,9,14,14,12,17,7,15,14,16,11,9,20,9,19,8,15,15,9,14,14,11,11,12,9,12,10,14,11,8,15,11,10,18,10,19,13,12,26,30,20,26,27,19,20,24,27,20,32,30,25,35,20,20,20,21,22,29,16,18,22,34,29,20,19,18,32,23,25,22,27,30,28,18,19,30,25,38,27,36,31,28,26,37,23,29,32,30,27,34,35,35,20,23,27,30,24,30,27,27,29,38,36,31,22,31,28,25,29,25,17,36,28,18,20,24,21,21,15,23,21,20,16,17,8,11,14,17,17,21,20,21,22,14,17,27,20,19,22,17,14,26,17,23,11,24,12,11,13,16,15,20,9,13,11,19,10,7,5,8,8,8,4,11,4,10,3,10,9,8,3,12,6,5,1,7,1,6,3,3,1,9,1,3,0,3,1,0,0,2,1,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南1丁目,1405,2521,1171,1350,4,4,7,10,6,7,15,8,4,11,11,7,7,13,10,15,7,5,12,6,10,12,10,12,6,6,6,7,7,8,12,7,8,14,9,4,8,11,8,6,11,10,20,10,9,21,24,16,21,21,11,16,21,19,22,25,19,28,18,24,11,19,20,18,15,20,22,9,13,20,15,14,19,22,10,19,13,19,12,23,17,8,11,22,20,34,24,23,23,22,20,23,14,28,18,20,24,18,22,25,26,23,16,26,23,18,13,23,16,21,17,21,13,13,15,16,20,11,19,24,16,17,18,12,11,12,12,8,9,14,7,12,14,15,15,14,12,17,5,13,11,12,13,7,20,10,9,14,14,9,14,23,13,5,8,10,11,11,8,14,12,11,7,12,8,14,5,3,3,12,4,12,6,10,2,3,3,9,3,7,3,10,5,4,2,3,0,4,0,6,0,2,2,4,1,2,1,3,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南2丁目,2585,3920,1695,2225,17,8,8,9,6,11,6,16,6,9,12,7,10,12,14,12,11,8,10,12,8,15,8,10,7,8,13,10,11,5,11,7,10,18,4,8,15,14,9,9,13,12,11,15,20,27,22,40,24,55,27,55,44,60,48,48,33,42,26,48,36,39,25,42,31,38,28,38,28,37,32,24,25,33,36,25,28,32,21,37,35,35,28,31,30,39,29,37,29,40,27,36,32,37,29,38,29,35,42,42,28,43,24,44,30,47,32,37,20,44,34,28,19,35,27,37,22,30,28,33,19,20,27,16,21,27,19,16,18,16,15,21,11,12,14,10,19,16,13,15,9,18,17,19,10,14,10,18,15,14,10,24,12,19,11,9,9,19,9,18,9,15,6,18,13,13,3,13,6,14,2,14,5,11,7,13,5,16,6,13,0,6,5,5,6,7,3,3,0,6,0,7,0,1,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南3丁目,1603,2488,1137,1351,12,13,5,7,7,7,9,2,6,5,3,7,7,6,5,5,5,7,5,3,7,2,5,3,6,11,12,7,8,6,8,6,9,5,9,4,14,10,7,7,6,12,12,12,15,19,19,22,25,20,14,21,31,29,19,30,18,33,16,26,19,28,24,23,19,18,17,20,13,26,22,18,21,14,18,15,23,24,20,20,21,21,14,25,11,21,16,27,27,25,18,23,14,24,24,21,21,31,14,22,21,31,22,24,21,27,17,22,22,19,18,24,16,15,27,21,17,15,16,18,11,13,14,21,14,13,15,19,12,13,5,8,11,12,7,10,6,14,6,15,13,14,10,4,11,8,12,12,13,23,12,16,6,13,9,4,5,14,4,8,5,9,5,10,3,9,7,8,2,5,6,5,5,8,0,3,3,9,2,3,1,4,2,2,0,1,1,0,0,4,1,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南4丁目,1636,2938,1344,1594,17,5,14,10,14,10,14,8,13,15,12,16,14,11,5,10,13,14,11,9,9,7,9,11,8,9,9,10,7,11,11,17,10,4,10,10,7,6,10,5,15,15,8,12,12,12,5,14,19,21,17,23,14,23,17,34,19,29,27,21,19,26,17,25,20,24,9,14,17,26,26,24,12,27,24,30,28,26,33,33,31,26,19,27,16,32,23,25,17,20,18,26,30,30,12,25,23,24,27,28,18,25,26,28,22,21,29,25,17,24,22,21,18,26,19,19,23,19,22,19,9,15,17,12,19,14,12,15,18,8,16,26,16,13,15,14,16,10,15,17,10,17,6,17,11,13,14,19,16,14,17,15,9,18,8,10,8,5,10,11,9,14,8,12,7,10,3,12,4,13,10,9,1,14,7,16,5,11,3,9,3,11,6,3,0,6,5,4,1,6,1,4,1,2,0,2,0,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北1丁目,1418,2399,1188,1211,6,7,7,5,7,8,3,7,7,5,5,12,8,9,8,5,9,9,12,10,10,11,12,12,11,5,1,11,8,5,12,6,6,9,9,5,8,10,10,11,17,12,9,15,13,26,31,21,14,13,23,17,16,21,19,16,12,15,13,26,21,16,19,19,16,18,19,21,17,19,18,14,14,14,15,14,22,23,19,20,14,21,13,17,17,10,23,16,24,20,24,20,19,13,20,12,21,19,21,24,18,20,19,26,14,21,22,21,24,15,20,26,18,13,19,14,16,18,11,11,19,15,15,16,10,11,16,11,17,17,13,12,12,5,10,9,12,11,15,9,11,12,11,12,14,8,15,12,13,11,16,15,7,11,12,9,6,7,11,16,7,8,8,8,1,10,4,4,5,6,2,6,5,8,4,9,1,4,2,5,4,6,3,6,1,7,2,2,1,3,0,1,0,3,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北2丁目,2471,4367,1932,2435,14,10,12,9,11,13,19,10,11,10,23,15,12,22,11,20,18,16,21,17,10,25,11,17,14,8,29,17,9,21,15,13,15,14,16,15,12,21,18,14,13,20,17,15,14,56,21,49,15,53,23,30,18,33,28,34,28,38,32,38,29,38,17,26,30,22,23,27,30,23,20,35,25,27,27,32,27,31,29,40,41,35,27,36,39,44,30,31,39,36,30,41,29,54,35,53,45,44,39,44,35,47,32,37,33,41,35,52,36,34,36,34,24,51,34,52,32,29,34,19,22,36,24,23,20,25,19,32,25,18,15,20,17,24,26,23,16,22,19,19,18,23,14,14,26,26,26,27,22,20,26,26,17,19,10,12,12,23,11,16,9,6,9,23,7,16,6,14,4,12,9,13,11,19,8,13,4,13,2,10,7,14,3,11,6,7,1,5,3,11,4,4,1,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北3丁目,3063,4844,2143,2701,14,14,15,17,12,15,10,12,12,14,12,11,9,13,12,12,15,16,10,11,14,10,9,4,11,18,13,13,10,15,11,11,13,15,11,6,9,15,12,24,15,17,17,16,15,29,21,26,21,31,21,34,30,41,33,48,33,54,41,44,40,48,30,44,30,53,31,47,44,38,28,41,38,43,34,41,35,41,34,51,40,41,36,44,38,33,40,39,40,47,33,47,37,57,40,42,41,53,40,46,36,56,29,46,37,43,31,45,43,42,39,47,27,52,33,42,34,34,43,34,36,33,39,38,29,28,26,29,27,30,23,32,20,28,24,29,20,23,23,28,22,11,12,35,22,26,27,24,28,27,34,27,19,29,11,18,11,24,14,15,13,13,16,22,7,27,9,11,5,13,6,20,7,18,5,12,5,10,9,15,13,13,1,8,4,9,6,8,3,7,2,5,0,3,2,4,0,0,0,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北4丁目,2347,3741,1730,2011,5,12,6,8,13,8,7,9,12,8,8,10,9,9,8,10,7,12,9,17,11,10,11,10,13,9,6,7,10,12,8,9,10,14,10,9,4,9,17,17,12,21,21,19,15,21,18,33,17,29,19,34,26,33,27,39,25,36,26,21,26,33,30,27,18,21,27,15,21,30,27,28,24,29,30,20,24,30,20,26,26,28,24,33,35,24,29,27,43,40,24,36,33,30,34,30,25,32,30,33,37,49,27,36,33,37,25,30,33,42,22,32,26,25,34,25,28,24,17,26,19,18,21,23,22,26,18,19,28,17,19,22,25,21,13,19,26,18,14,21,14,18,13,24,14,21,35,26,23,25,28,26,17,14,9,24,17,17,16,24,15,14,12,21,17,21,16,19,14,11,9,8,2,10,9,11,7,12,4,7,6,6,1,11,1,6,0,11,2,4,0,3,1,5,0,5,1,4,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北5丁目,1126,1978,933,1045,3,4,3,3,9,10,8,4,4,7,3,6,5,8,8,7,5,9,7,7,10,6,8,4,8,9,10,6,6,6,4,8,6,7,9,3,9,6,6,6,8,8,17,11,15,9,16,14,14,11,19,10,13,20,25,18,11,15,17,14,12,16,19,17,16,12,12,12,9,12,8,20,13,17,11,11,10,17,15,19,15,13,8,17,15,17,21,18,14,9,9,18,13,9,13,19,15,11,21,25,13,26,15,6,17,20,10,20,13,22,18,18,15,22,15,14,14,7,15,11,14,10,12,9,7,15,10,14,10,16,11,6,10,11,11,11,6,11,6,9,11,6,9,8,9,9,10,14,9,13,16,15,9,15,7,5,5,6,8,7,5,8,1,10,6,11,3,7,3,7,4,9,2,9,4,5,1,5,0,9,2,4,4,5,3,2,2,2,0,2,0,4,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川1丁目,1134,2393,1150,1243,11,10,12,9,4,8,10,10,6,15,13,9,8,18,9,9,6,12,8,11,15,12,8,10,13,13,15,13,8,9,14,15,13,13,12,17,20,15,7,6,13,15,9,13,13,22,14,17,12,17,14,12,20,18,18,14,9,12,16,16,15,15,14,14,14,16,13,12,18,17,19,12,19,17,20,17,12,15,15,14,12,21,10,11,22,22,20,17,16,15,21,18,7,20,24,22,28,30,27,26,26,24,27,15,28,22,13,20,17,26,17,19,13,18,16,14,17,19,23,23,15,17,12,15,13,16,12,18,15,6,18,13,11,14,9,7,8,8,11,8,9,8,8,13,15,15,4,10,13,13,11,11,7,7,4,8,6,2,2,11,6,9,9,10,2,7,9,2,3,11,6,5,3,7,2,5,1,8,4,4,3,1,0,8,2,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
