町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
久我山1丁目,910,1576,720,856,4,1,3,5,7,4,8,5,6,4,8,3,5,3,4,4,10,4,4,2,8,4,3,6,9,5,2,8,5,5,6,2,5,3,1,6,5,6,5,10,7,8,7,5,6,7,8,3,7,8,9,6,6,6,1,6,6,6,4,2,7,8,9,9,7,6,7,4,3,5,7,8,6,4,6,7,8,11,6,5,6,7,9,11,6,11,11,8,10,7,8,9,6,10,12,15,13,17,14,15,13,13,13,11,13,13,10,13,11,14,9,14,13,12,14,16,10,15,7,5,15,17,10,13,4,12,10,10,14,13,9,12,9,9,7,7,6,8,10,14,5,11,12,10,6,11,16,15,9,25,17,17,10,11,6,7,10,11,8,13,16,16,6,16,6,16,5,16,10,9,6,10,7,12,3,16,5,5,3,5,3,8,5,9,1,8,3,3,0,4,2,1,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山2丁目,1396,2624,1217,1407,9,7,12,12,7,8,7,8,16,9,8,5,8,13,14,11,11,13,18,8,18,9,13,7,14,13,11,11,11,9,9,11,11,10,16,13,5,8,10,7,12,11,12,10,12,15,13,19,9,14,11,14,17,18,11,20,19,20,23,23,13,18,16,19,16,23,10,26,15,15,15,17,13,20,19,17,16,14,15,24,26,19,17,21,14,22,12,14,17,19,23,15,25,24,14,19,25,19,13,25,26,14,20,27,19,17,16,18,22,19,22,28,17,20,12,20,19,24,10,15,16,14,14,9,12,20,8,11,17,14,8,19,15,11,13,14,10,16,11,16,16,10,12,24,6,14,14,15,12,24,17,24,13,17,13,8,10,10,7,16,12,16,12,24,11,9,12,8,4,9,5,9,5,5,7,7,2,8,3,9,3,9,4,8,1,6,2,8,2,3,0,7,1,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山3丁目,3007,5228,2410,2818,16,16,14,22,18,10,17,17,12,13,15,19,10,17,21,13,15,14,21,18,16,14,23,13,16,9,19,17,12,22,15,25,14,13,13,13,10,14,14,14,17,25,22,28,18,33,37,53,45,52,35,51,36,32,50,53,31,50,45,45,37,45,39,43,32,35,37,40,39,43,28,50,29,39,25,45,42,33,31,37,38,26,36,26,35,36,33,37,48,39,46,43,30,41,38,42,37,36,40,50,40,30,44,43,37,51,42,46,28,45,38,29,26,44,34,33,36,54,33,45,26,29,33,33,26,29,35,33,31,24,18,24,23,28,21,19,23,39,25,29,25,26,24,30,29,22,35,32,28,36,28,32,20,28,19,27,17,26,14,29,28,19,18,29,19,20,13,21,18,21,9,23,16,24,8,28,12,17,5,15,12,15,5,15,5,8,3,7,4,9,4,7,3,8,2,7,1,2,0,0,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山4丁目,2651,5183,2379,2804,16,11,13,17,9,18,20,10,10,14,14,14,20,13,19,24,20,23,19,23,27,16,16,30,21,25,30,18,24,24,21,25,20,28,24,21,20,35,22,21,33,28,35,24,29,36,33,37,27,41,39,40,30,47,33,39,36,41,30,40,30,24,27,28,35,44,18,30,25,33,17,32,29,33,24,34,39,35,25,34,32,36,22,37,40,42,38,28,27,41,44,45,50,44,26,34,36,50,32,40,33,45,35,56,35,40,42,50,56,46,40,40,29,37,40,47,27,39,28,43,46,26,34,33,28,30,28,28,26,26,28,35,24,31,28,22,21,31,23,33,30,20,30,32,24,33,26,33,27,31,36,38,25,25,15,22,18,27,12,26,21,25,17,25,23,25,13,21,11,13,9,17,8,19,10,19,16,20,4,12,5,16,6,6,4,8,4,11,4,10,1,4,0,3,2,6,1,4,0,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山5丁目,2989,5500,2541,2959,22,17,28,18,21,19,28,25,15,16,20,28,18,25,16,20,30,21,22,17,18,10,19,17,11,12,25,19,29,16,19,23,25,23,16,21,24,17,24,23,33,17,21,31,26,44,35,36,21,48,29,41,32,39,40,46,44,35,39,52,34,40,36,43,36,43,40,40,33,37,35,47,29,49,60,52,48,45,27,44,29,41,35,47,37,34,40,43,36,34,37,50,33,41,46,53,38,48,43,43,41,55,40,49,38,49,39,51,43,45,41,40,35,32,54,41,36,50,41,38,38,33,28,42,28,31,21,34,33,36,27,28,12,22,21,36,34,20,20,33,20,24,29,22,20,32,31,30,30,37,39,41,27,21,12,16,13,27,21,24,11,25,11,30,16,26,11,12,11,17,4,19,10,18,13,20,9,14,11,11,5,13,1,17,4,10,2,10,2,12,3,7,2,3,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東1丁目,1816,3801,1786,2015,11,9,17,16,10,8,14,12,12,11,14,10,15,15,14,10,21,9,15,12,18,9,26,18,16,13,23,19,18,14,16,20,14,15,19,16,9,14,23,16,13,23,14,17,13,16,24,13,20,18,15,18,19,18,12,17,17,17,15,15,14,17,17,15,15,17,14,18,19,20,23,17,8,16,6,13,26,14,13,25,16,16,20,26,10,23,25,22,22,38,19,25,26,28,28,41,33,27,24,35,34,34,26,28,26,36,27,36,30,39,23,46,33,32,21,38,39,33,36,40,32,29,24,26,30,33,25,24,34,31,22,24,27,40,19,23,28,19,28,12,21,30,23,23,14,37,23,23,20,27,31,30,19,27,16,23,18,23,9,24,17,22,14,19,16,28,22,23,14,12,12,20,8,15,15,10,14,8,5,16,4,14,5,10,6,9,4,6,0,3,3,3,2,3,1,4,0,1,0,3,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東2丁目,2178,3867,1822,2045,18,11,16,13,8,14,20,13,20,11,13,9,15,16,13,14,13,16,15,19,10,14,22,17,18,16,13,13,24,13,18,17,12,17,10,15,21,20,19,16,16,23,23,22,38,35,32,39,39,37,25,43,26,40,26,35,33,31,29,34,21,29,20,24,23,29,24,28,23,32,21,29,29,34,24,25,34,27,27,40,23,25,26,22,22,22,30,25,24,19,20,31,27,28,19,40,24,30,37,33,31,31,37,29,29,26,26,32,32,23,29,36,19,22,29,18,19,30,20,25,25,23,21,20,19,15,24,19,17,31,20,32,18,19,26,18,28,18,11,18,21,17,14,14,22,19,11,21,17,24,17,19,22,18,6,15,10,15,11,18,11,14,10,12,9,15,6,11,8,14,7,17,6,6,6,11,6,9,2,3,3,18,3,8,3,9,2,5,2,8,1,2,2,2,0,4,0,3,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東3丁目,3850,7452,3458,3994,25,26,36,28,30,42,43,37,35,38,33,34,42,34,40,32,38,30,28,34,29,31,36,27,32,39,35,31,17,24,26,26,29,19,27,25,21,17,28,43,31,35,30,29,41,40,43,46,50,50,38,66,30,63,37,59,48,54,53,53,36,49,47,74,45,49,51,44,49,47,54,52,51,54,54,69,48,58,52,69,55,66,56,49,59,69,51,64,54,58,51,58,58,62,62,79,71,62,66,59,59,71,55,67,61,60,51,66,62,64,41,45,53,65,53,56,59,67,44,51,49,43,44,57,36,42,46,35,46,48,31,36,33,45,34,38,40,32,26,32,37,30,27,52,31,38,38,42,32,53,34,43,30,32,16,26,16,33,22,30,21,32,12,17,17,26,17,12,21,14,6,25,16,20,10,21,8,15,9,11,2,13,2,23,3,14,3,11,0,9,1,7,0,7,1,5,1,2,1,1,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東4丁目,2620,4877,2315,2562,15,19,18,11,21,19,24,17,14,10,25,15,22,32,25,18,17,24,23,20,21,17,22,19,10,13,23,17,21,19,12,21,19,21,24,17,20,24,22,24,25,26,20,24,35,39,31,29,34,30,25,42,41,35,27,36,27,21,33,30,31,32,30,38,28,29,23,34,32,29,29,36,25,34,39,29,34,46,31,38,45,40,39,21,28,32,33,35,37,38,41,44,28,44,40,33,32,25,42,35,41,45,27,33,39,37,35,31,26,41,34,38,35,40,26,38,39,31,30,42,26,26,20,27,25,21,30,33,24,24,24,28,25,25,32,28,24,32,14,20,22,19,29,22,29,19,19,29,26,24,27,32,19,29,15,21,8,23,20,28,19,15,10,26,9,35,15,14,20,19,15,20,11,26,8,15,9,18,11,9,8,20,2,12,8,11,3,11,4,11,2,9,2,6,4,7,2,3,0,2,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西1丁目,3540,5600,2361,3239,20,11,14,17,16,19,19,13,22,16,13,23,18,10,11,17,22,17,19,19,17,15,16,19,12,13,19,20,13,19,20,15,16,7,13,12,12,16,15,19,12,18,24,24,30,31,29,31,25,30,35,33,39,36,34,32,37,37,26,39,33,35,27,39,26,35,30,25,26,29,33,33,32,24,27,24,28,34,32,28,33,23,39,28,31,36,23,27,29,44,28,31,27,33,38,28,30,30,31,26,31,42,32,43,29,45,31,37,26,26,29,24,24,30,26,27,37,45,35,32,20,34,31,17,22,20,19,28,32,25,25,29,21,20,27,26,32,26,27,43,22,33,24,30,29,45,27,48,30,54,39,54,32,45,22,31,26,34,39,61,34,47,30,58,24,66,29,61,16,54,20,65,24,62,21,65,14,58,12,48,17,55,13,44,14,52,10,45,3,39,5,32,4,22,2,24,0,12,0,7,1,11,0,5,1,6,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西2丁目,1570,3134,1412,1722,13,11,9,9,10,13,4,6,14,11,13,20,16,16,16,10,15,14,14,17,11,18,19,12,15,15,14,11,7,15,13,15,7,12,13,11,8,18,13,18,14,27,13,21,8,18,15,19,16,24,20,19,19,19,14,14,12,16,14,17,16,25,12,17,16,25,19,23,18,23,25,20,25,19,18,27,23,25,21,19,16,23,23,14,19,23,32,24,27,32,16,23,25,27,15,22,25,32,26,34,23,23,22,29,23,35,24,29,26,26,27,20,18,17,25,26,20,25,24,30,21,15,13,20,15,18,21,18,21,14,14,19,9,16,23,16,15,21,13,25,17,16,13,19,7,19,24,16,17,22,17,22,17,22,10,15,8,21,10,13,9,24,7,14,5,11,7,7,3,13,4,17,9,7,4,12,7,10,3,4,4,10,1,8,1,1,3,2,1,3,0,1,0,2,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西3丁目,1368,2694,1316,1378,11,5,14,6,11,9,13,15,7,7,8,12,13,14,15,14,15,11,16,12,15,9,16,13,13,7,11,11,13,7,15,4,12,8,8,8,19,11,22,10,21,7,21,13,27,17,27,20,19,16,28,22,22,16,14,17,16,20,21,22,18,12,8,12,10,17,17,13,13,22,19,14,16,25,23,18,18,27,16,18,26,24,22,20,10,22,17,14,18,21,27,29,15,19,21,19,23,22,16,29,21,17,18,27,18,24,21,23,23,18,25,20,19,26,16,17,22,20,17,23,10,16,14,13,10,19,6,17,13,17,15,9,9,10,13,11,10,13,9,12,11,6,14,12,10,14,15,23,10,18,16,14,7,13,7,9,2,15,10,20,9,13,12,14,10,9,5,10,1,11,3,8,7,3,5,8,6,8,3,6,3,4,0,5,2,5,1,2,1,6,0,3,0,3,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸1丁目,4112,6342,2876,3466,33,22,23,15,23,16,13,28,12,16,23,14,16,8,21,12,11,20,14,9,18,15,8,15,11,18,16,15,13,16,9,21,17,12,15,21,18,30,26,48,31,38,35,42,59,64,47,74,71,80,61,96,62,90,69,92,57,87,57,80,54,79,55,60,45,70,49,60,54,55,52,60,50,58,42,60,52,50,48,34,41,57,34,46,45,51,49,39,42,53,41,46,43,60,35,50,43,46,51,58,41,68,42,47,43,72,51,45,44,46,47,49,47,39,44,33,44,48,43,34,44,30,29,39,25,36,32,28,21,24,23,27,19,26,23,20,25,22,19,24,26,23,26,25,26,21,30,41,23,30,34,39,24,30,10,19,10,25,21,29,9,23,19,19,18,31,13,15,7,19,7,13,15,20,5,15,9,15,4,11,6,7,3,6,2,10,3,4,1,6,0,1,1,1,2,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸2丁目,1786,3563,1682,1881,21,15,18,15,17,21,15,22,20,20,21,16,19,19,13,16,18,15,16,13,5,18,15,12,8,18,21,20,16,10,20,13,13,12,12,10,12,10,20,15,20,20,18,17,14,32,18,31,25,24,29,24,25,31,20,21,16,24,22,23,20,26,26,25,19,29,28,23,32,23,21,26,22,25,24,26,28,36,34,43,27,27,23,22,26,24,29,32,21,27,30,23,27,27,16,17,26,28,19,43,34,32,43,31,24,30,16,32,37,25,16,24,22,18,28,17,37,23,18,30,24,17,14,16,17,18,19,16,22,19,13,6,19,14,14,19,10,17,9,17,11,17,20,12,15,17,13,19,14,18,17,15,11,15,7,16,16,14,13,15,12,19,7,18,14,14,6,12,4,16,4,11,9,11,5,12,4,24,4,10,5,7,4,7,3,5,1,5,2,4,0,5,0,3,0,4,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸3丁目,1277,2177,1088,1089,7,8,8,6,6,3,9,9,6,6,8,8,3,6,11,6,8,12,7,4,10,10,3,9,7,7,10,2,9,9,5,10,11,6,9,10,11,8,15,12,10,11,14,16,13,26,21,25,24,26,22,21,26,33,23,24,22,23,24,17,17,19,32,15,18,18,15,17,16,13,12,14,10,18,29,16,21,16,25,14,21,13,13,15,12,14,13,23,16,14,19,15,23,16,15,18,10,16,20,21,9,12,22,10,15,16,13,18,11,23,22,16,19,8,14,22,15,15,17,10,20,8,6,15,19,16,8,12,7,5,8,11,8,6,6,7,7,10,8,6,12,9,8,9,10,9,5,6,6,6,16,12,8,13,2,6,4,5,11,10,1,5,4,5,8,6,2,6,1,4,6,3,1,7,1,4,1,1,3,4,0,6,1,0,3,2,0,1,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
