"市区町村コード","No","都道府県名","市区町村名","施設番号","業種","施設名称","施設所在地","施設方書","TEL1","許可日","許可番号","施設_種別_等","経度","緯度","分類"
"131148","0000001006","東京都","中野区","75","美容所","美容室のんのん","中野区江古田1-26-10","","","昭和56年9月25日","56中北保衛環き第59号","一般","139.670564328683","35.7261422903468","環境衛生施設"
"131148","0000001007","東京都","中野区","93","クリーニング所","ニュースター総本店","中野区野方3-14-24","","","昭和57年6月26日","57中北保衛環き第106号","一般","139.657080998662","35.718222559512","環境衛生施設"
"131148","0000001008","東京都","中野区","19","理容所","クリハラ理容","中野区若宮2-58-7","","","昭和43年9月3日","43第3220号","一般","139.639766461747","35.7176449995903","環境衛生施設"
"131148","0000001009","東京都","中野区","94","クリーニング所","クリーニングアサヒ","中野区鷺宮1-6-9","","","昭和57年8月27日","57中北保衛環き第109号","一般","139.647182933002","35.7223785944332","環境衛生施設"
"131148","0000001010","東京都","中野区","99","クリーニング所","クリーニングあるふぁ","中野区野方2-7-17","","","昭和58年3月25日","57中北保衛環き第122号","一般","139.658690042164","35.7135116747661","環境衛生施設"
"131148","0000001011","東京都","中野区","95","クリーニング所","一平舎前原支店","中野区南台2-34-3","","","昭和57年9月3日","57中保衛環き第30号","取次所","139.67117012752","35.6836686788265","環境衛生施設"
"131148","0000001012","東京都","中野区","77","美容所","エポ美容室","中野区野方1-35-15","","","昭和57年4月30日","57中北保衛環き第51号","一般","139.656066022663","35.7096136056582","環境衛生施設"
"131148","0000001013","東京都","中野区","79","美容所","ビューティサロン　藤","中野区沼袋1-36-9","","","昭和57年7月2日","57中北保衛環き第54号","一般","139.663594689898","35.7199318882888","環境衛生施設"
"131148","0000001014","東京都","中野区","80","美容所","FREAKOUT","中野区新井2-7-10","","","昭和57年11月4日","57中北保衛環き第60号","一般","139.665523880079","35.7123219971149","環境衛生施設"
"131148","0000001015","東京都","中野区","81","美容所","サロン　ブラン","中野区沼袋2-36-4","","","昭和57年12月7日","57中北保衛環き第62号","一般","139.664915233438","35.7232358457005","環境衛生施設"
"131148","0000001016","東京都","中野区","78","美容所","ビューサロン　イグチ","中野区弥生町4-4-15","","","昭和57年5月21日","57中保衛環き第8号","一般","139.672510241699","35.6880990969401","環境衛生施設"
"131148","0000001017","東京都","中野区","92","クリーニング所","富士ランドリー","中野区中央3-34-1","","","昭和57年6月11日","57中保衛環き第9号","一般","139.671366332936","35.697885565751","環境衛生施設"
"131148","0000001018","東京都","中野区","88","美容所","美容室ヌーヴェル・ヴァーグ","中野区鷺宮3-19-15","","","昭和59年2月9日","58中北保衛環き第117号","一般","139.638542825168","35.7231403131119","環境衛生施設"
"131148","0000001019","東京都","中野区","2","旅館業","旅館ローリエ","中野区中野2-27-14","","","昭和60年2月5日","58中保衛環き第152号","旅館・ホテル営業","139.666019040751","35.7038169854005","環境衛生施設"
"131148","0000001020","東京都","中野区","65","理容所","天野理容店","中野区中央5-20-11","","","昭和58年6月22日","58中保衛環き第3号","一般","139.662785885087","35.6997636309861","環境衛生施設"
"131148","0000001021","東京都","中野区","67","理容所","ヘアモードサロン　ワタベ","中野区中野5-30-12","","","昭和58年12月16日","58中保衛環き第8号","一般","139.66863320754","35.7067370998844","環境衛生施設"
"131148","0000001022","東京都","中野区","75","理容所","理容ナカムラ","中野区南台2-34-6","","","昭和60年3月14日","59中保衛環き第10号","一般","139.671267359736","35.6839384591759","環境衛生施設"
"131148","0000001023","東京都","中野区","71","理容所","床や　なかやま","中野区上高田2-57-4","","","昭和59年4月24日","59中北保衛環き第101号","一般","139.669565821272","35.7141117706533","環境衛生施設"
"131148","0000001024","東京都","中野区","100","クリーニング所","株式会社新幸　中野坂上店","中野区中央2-2-1","","","昭和59年6月22日","59中保衛環き第104号","取次所","139.682245174469","35.6972354456292","環境衛生施設"
"131148","0000001025","東京都","中野区","74","理容所","オオカワ理容室","中野区若宮3-22-1","","","昭和60年1月29日","59中北保衛環き第105号","一般","139.643738115776","35.7223853384665","環境衛生施設"
"131148","0000001026","東京都","中野区","78","理容所","バーバーエース","中野区新井3-38-10","","","昭和60年4月2日","59中北保衛環き第107号","一般","139.663305415576","35.718477681312","環境衛生施設"
"131148","0000001027","東京都","中野区","89","美容所","松葉美容室","中野区野方2-9-5","","","昭和59年5月23日","59中北保衛環き第202号","一般","139.657111421504","35.7154415284568","環境衛生施設"
"131148","0000001028","東京都","中野区","92","美容所","ビューティ青木","中野区新井2-38-9","","","昭和59年9月6日","59中北保衛環き第205号","一般","139.66263906219","35.7121760085457","環境衛生施設"
"131148","0000001029","東京都","中野区","90","美容所","ヒトミ美容室","中野区弥生町3-24-11","","","昭和59年7月31日","59中保衛環き第57号","一般","139.673215638679","35.6875737313402","環境衛生施設"
"131148","0000001030","東京都","中野区","91","美容所","パピリオ美容室","中野区南台1-12-5","","","昭和59年8月7日","59中保衛環き第58号","一般","139.673395730067","35.6834029427355","環境衛生施設"
"131148","0000001031","東京都","中野区","94","美容所","美容室サロン・ド・シルク","中野区弥生町1-39-1","","","昭和59年9月20日","59中保衛環き第66号","一般","139.676802941864","35.6873765225912","環境衛生施設"
"131148","0000001032","東京都","中野区","95","美容所","ヘアーメイク・フーパー","中野区新井1-2-12","","","昭和59年12月18日","59中北保衛環き第74号","一般","139.668619818195","35.7100345017078","環境衛生施設"
"131148","0000001033","東京都","中野区","155","美容所","ビューティサロンふるーる","中野区江原町2-3-10","","","平成6年4月27日","6中北保衛環き第101号","一般","139.669856103241","35.7289656749917","環境衛生施設"
"131148","0000001034","東京都","中野区","156","美容所","美容室NANA","中野区野方3-30-4","","","平成6年5月25日","6中北保衛環き第102号","一般","139.654111230476","35.7191540000436","環境衛生施設"
"131148","0000001035","東京都","中野区","160","美容所","佐藤恵美容室（hair　space　K）","中野区上鷺宮4-16-10","フラット野方101","","平成6年9月29日","6中北保衛環き第106号","一般","139.629667869031","35.7351350712864","環境衛生施設"
"131148","0000001036","東京都","中野区","159","美容所","331","中野区鷺宮3-3-1","エンドウビル2F","","平成6年9月26日","6中北保衛環き第107号","一般","139.643103419358","35.7227149292056","環境衛生施設"
"131148","0000001037","東京都","中野区","164","美容所","サロン・ド・シープ","中野区江原町3-1-18","","","平成6年12月15日","6中北保衛環き第109号","一般","139.677641698888","35.7303733803515","環境衛生施設"
"131148","0000001038","東京都","中野区","173","美容所","ルーチェ・リノ","中野区沼袋2-33-12","","","平成7年1月12日","6中北保衛環き第110号","一般","139.663966199417","35.7224918889633","環境衛生施設"
"131148","0000001039","東京都","中野区","157","美容所","ヘアーサロン　ルーチェ","中野区本町5-39-10","","","平成6年8月1日","6中保衛環き第202号","一般","139.668699819119","35.6922924009093","環境衛生施設"
"131148","0000001040","東京都","中野区","145","クリーニング所","ニュースター","中野区野方3-8-7","パレス川上105","","平成6年9月20日","6中北保衛環き第203号","一般","139.658097854926","35.7182249168355","環境衛生施設"
"131148","0000001041","東京都","中野区","146","クリーニング所","株式会社　白洋舎野方チェーン店","中野区野方2-64-17","","","平成6年10月24日","6中北保衛環き第204号","取次所","139.654756165963","35.7159284370994","環境衛生施設"
"131148","0000001042","東京都","中野区","147","クリーニング所","土屋クリーニング商会","中野区新井1-17-13","","","平成6年11月14日","6中北保衛環き第205号","一般","139.669327394593","35.7112571176919","環境衛生施設"
"131148","0000001043","東京都","中野区","163","美容所","エリザベス美容室","中野区本町4-21-5","1階","","平成6年10月27日","6中保衛環き第206号","一般","139.671344019465","35.6963466926618","環境衛生施設"
"131148","0000001044","東京都","中野区","101","美容所","C．MARKS（シーマークス）","中野区上高田5-43-1","","","昭和60年8月22日","60中北保衛環き第106号","一般","139.672040841131","35.716380803963","環境衛生施設"
"131148","0000001045","東京都","中野区","100","美容所","ビューティサロン　アキコ","中野区上高田1-26-1","","","昭和60年8月15日","60中北保衛環き第109号","一般","139.678795892784","35.7084772392657","環境衛生施設"
"131148","0000001046","東京都","中野区","104","美容所","アツコ美容室","中野区東中野5-11-11","","","昭和60年12月12日","60中保衛環き第113号","一般","139.688775576091","35.7083643370097","環境衛生施設"
