地域階層,地域コード,地域名,産業分類階層,大分類,分類名,資本金階級／総数／企業数（企業）,資本金階級／総数／企業従業者数（人）,資本金階級／300万円未満／企業数（企業）,資本金階級／300万円未満／企業従業者数（人）,資本金階級／300万～500万円未満／企業数（企業）,資本金階級／300万～500万円未満／企業従業者数（人）,資本金階級／500万～1000万円未満／企業数（企業）,資本金階級／500万～1000万円未満／企業従業者数（人）,資本金階級／1000万～3000万円未満／企業数（企業）,資本金階級／1000万～3000万円未満／企業従業者数（人）,資本金階級／3000万～5000万円未満／企業数（企業）,資本金階級／3000万～5000万円未満／企業従業者数（人）,資本金階級／5000万～１億円未満／企業数（企業）,資本金階級／5000万～１億円未満／企業従業者数（人）,資本金階級／１億～３億円未満／企業数（企業）,資本金階級／１億～３億円未満／企業従業者数（人）,資本金階級／３億～10億円未満／企業数（企業）,資本金階級／３億～10億円未満／企業従業者数（人）,資本金階級／10億～50億円未満／企業数（企業）,資本金階級／10億～50億円未満／企業従業者数（人）,資本金階級／50億円以上／企業数（企業）,資本金階級／50億円以上／企業従業者数（人）
4,13219,狛江市,1,D,建設業,198,1272,13,57,83,362,18,99,69,529,6,164,2,41,-,-,-,-,-,-,-,-
4,13219,狛江市,1,E,製造業,70,871,3,27,22,86,5,26,33,407,1,79,5,167,1,79,-,-,-,-,-,-
4,13219,狛江市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,G,情報通信業,29,191,6,33,10,37,4,23,6,41,1,54,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,H,運輸業，郵便業,12,116,2,5,2,38,3,28,5,45,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,I,卸売業，小売業,185,1375,10,78,84,487,14,79,66,480,4,80,2,113,-,-,-,-,-,-,-,-
4,13219,狛江市,1,J,金融業，保険業,6,13,2,3,3,6,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,K,不動産業，物品賃貸業,128,736,8,15,66,195,12,40,37,195,3,26,1,11,1,254,-,-,-,-,-,-
4,13219,狛江市,1,L,学術研究，専門・技術サービス業,52,158,7,20,19,51,7,29,17,51,1,4,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,M,宿泊業，飲食サービス業,38,1460,5,19,18,93,3,42,9,1287,-,-,1,12,-,-,-,-,-,-,-,-
4,13219,狛江市,1,N,生活関連サービス業，娯楽業,31,569,4,10,15,138,2,16,8,394,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,O,教育，学習支援業,12,175,-,-,7,106,-,-,4,67,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,P,医療，福祉,23,279,9,154,7,79,5,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,R,サービス業（他に分類されないもの）,32,589,3,26,15,66,2,10,9,360,1,6,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,0,A-R,全産業（Ｓ公務を除く）,958,12826,59,455,439,2159,114,945,252,3424,23,1405,19,3271,4,371,2,96,1,246,-,-
4,13220,東大和市,0,A-B,農林漁業（Ａ～Ｂ）,1,10,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,A,農業，林業,1,10,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,0,C-R,非農林漁業（Ｃ～Ｒ）,957,12816,59,455,438,2149,114,945,252,3424,23,1405,19,3271,4,371,2,96,1,246,-,-
4,13220,東大和市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,D,建設業,264,1491,10,52,133,633,35,210,69,483,7,72,2,5,-,-,-,-,-,-,-,-
4,13220,東大和市,1,E,製造業,96,2105,3,25,37,178,8,45,34,1104,5,183,5,290,-,-,-,-,1,246,-,-
4,13220,東大和市,1,F,電気・ガス・熱供給・水道業,1,53,-,-,-,-,-,-,-,-,-,-,1,53,-,-,-,-,-,-,-,-
4,13220,東大和市,1,G,情報通信業,18,290,3,9,7,13,-,-,7,29,-,-,-,-,1,239,-,-,-,-,-,-
4,13220,東大和市,1,H,運輸業，郵便業,28,3086,1,4,4,24,9,205,8,380,2,587,2,1736,1,106,-,-,-,-,-,-
4,13220,東大和市,1,I,卸売業，小売業,209,2718,9,58,107,532,17,185,55,653,4,487,2,594,1,23,1,60,-,-,-,-
4,13220,東大和市,1,J,金融業，保険業,10,36,1,2,7,29,1,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,K,不動産業，物品賃貸業,127,468,3,9,58,163,22,64,35,158,3,9,3,25,1,3,1,36,-,-,-,-
4,13220,東大和市,1,L,学術研究，専門・技術サービス業,44,257,6,17,18,33,4,25,14,140,1,41,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,M,宿泊業，飲食サービス業,41,646,6,88,14,129,7,36,4,21,-,-,2,297,-,-,-,-,-,-,-,-
4,13220,東大和市,1,N,生活関連サービス業，娯楽業,41,577,5,29,16,116,4,37,10,148,-,-,1,227,-,-,-,-,-,-,-,-
4,13220,東大和市,1,O,教育，学習支援業,13,181,1,77,4,19,1,24,5,43,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,P,医療，福祉,23,318,7,64,9,75,4,102,2,25,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,R,サービス業（他に分類されないもの）,42,590,4,21,24,205,2,9,8,238,1,26,1,44,-,-,-,-,-,-,-,-
4,13221,清瀬市,0,A-R,全産業（Ｓ公務を除く）,616,6909,45,291,287,1671,80,499,155,2431,13,279,7,94,-,-,2,1488,-,-,-,-
4,13221,清瀬市,0,A-B,農林漁業（Ａ～Ｂ）,5,28,-,-,2,9,3,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,A,農業，林業,5,28,-,-,2,9,3,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,0,C-R,非農林漁業（Ｃ～Ｒ）,611,6881,45,291,285,1662,77,480,155,2431,13,279,7,94,-,-,2,1488,-,-,-,-
4,13221,清瀬市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,D,建設業,159,878,5,23,72,293,30,166,38,292,4,51,4,29,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,E,製造業,31,1422,-,-,10,28,7,62,10,162,3,190,-,-,-,-,1,980,-,-,-,-
4,13221,清瀬市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,G,情報通信業,13,37,6,11,5,5,-,-,2,21,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,H,運輸業，郵便業,11,621,1,5,1,15,-,-,8,93,-,-,-,-,-,-,1,508,-,-,-,-
4,13221,清瀬市,1,I,卸売業，小売業,150,1219,12,70,77,581,17,90,38,411,2,22,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,J,金融業，保険業,7,33,-,-,4,25,2,4,1,4,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,K,不動産業，物品賃貸業,76,329,3,7,31,127,6,26,28,138,2,8,2,13,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,L,学術研究，専門・技術サービス業,48,201,5,18,27,83,4,11,6,37,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,M,宿泊業，飲食サービス業,23,221,2,5,11,86,3,57,1,5,2,8,1,52,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,N,生活関連サービス業，娯楽業,31,671,2,19,17,75,4,40,6,529,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,O,教育，学習支援業,8,190,1,23,4,17,-,-,3,150,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,P,医療，福祉,17,383,4,73,8,203,-,-,5,107,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,R,サービス業（他に分類されないもの）,37,676,4,37,18,124,4,24,9,482,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,0,A-R,全産業（Ｓ公務を除く）,1141,12826,65,406,490,2782,150,811,318,4900,31,1435,15,666,2,366,-,-,1,841,-,-
4,13222,東久留米市,0,A-B,農林漁業（Ａ～Ｂ）,11,310,-,-,3,19,4,31,2,18,-,-,2,242,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,A,農業，林業,11,310,-,-,3,19,4,31,2,18,-,-,2,242,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,0,C-R,非農林漁業（Ｃ～Ｒ）,1130,12516,65,406,487,2763,146,780,316,4882,31,1435,13,424,2,366,-,-,1,841,-,-
4,13222,東久留米市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,D,建設業,295,1736,9,22,136,560,51,282,78,697,5,39,1,5,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,E,製造業,113,1943,5,16,34,127,16,78,38,503,4,97,5,152,1,32,-,-,1,841,-,-
4,13222,東久留米市,1,F,電気・ガス・熱供給・水道業,1,5,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,G,情報通信業,34,482,2,4,17,103,3,10,8,104,2,232,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,H,運輸業，郵便業,26,1503,1,1,6,56,3,35,12,775,4,636,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,I,卸売業，小売業,253,3635,12,130,106,870,36,241,70,1310,9,384,6,262,1,334,-,-,-,-,-,-
4,13222,東久留米市,1,J,金融業，保険業,10,41,3,14,4,13,2,9,1,5,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,K,不動産業，物品賃貸業,154,532,8,21,74,271,13,32,49,168,5,13,1,5,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,L,学術研究，専門・技術サービス業,47,179,8,14,20,61,5,25,12,61,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,M,宿泊業，飲食サービス業,51,557,5,129,23,207,4,19,5,66,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,N,生活関連サービス業，娯楽業,43,468,3,22,24,180,2,7,11,223,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,O,教育，学習支援業,18,218,1,5,8,41,2,16,4,114,1,16,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,P,医療，福祉,17,317,5,24,7,164,2,8,1,114,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,1,R,サービス業（他に分類されないもの）,68,900,3,4,28,110,6,13,27,742,1,18,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,0,A-R,全産業（Ｓ公務を除く）,1064,12298,66,508,477,2662,145,1446,290,4560,33,1531,6,413,5,368,-,-,-,-,1,356
4,13223,武蔵村山市,0,A-B,農林漁業（Ａ～Ｂ）,3,24,-,-,3,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,A,農業，林業,3,24,-,-,3,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,0,C-R,非農林漁業（Ｃ～Ｒ）,1061,12274,66,508,474,2638,145,1446,290,4560,33,1531,6,413,5,368,-,-,-,-,1,356
4,13223,武蔵村山市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,D,建設業,297,1891,17,79,156,733,42,251,66,629,4,40,2,75,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,E,製造業,218,3759,5,20,82,469,29,351,83,1581,9,490,4,338,3,151,-,-,-,-,1,356
4,13223,武蔵村山市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,G,情報通信業,5,16,1,2,3,5,-,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,H,運輸業，郵便業,53,1720,1,5,12,88,12,209,20,660,6,643,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,I,卸売業，小売業,233,2673,16,235,99,707,23,370,69,717,11,329,-,-,1,215,-,-,-,-,-,-
4,13223,武蔵村山市,1,J,金融業，保険業,4,27,-,-,3,14,-,-,-,-,1,13,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,K,不動産業，物品賃貸業,98,365,7,10,48,157,17,56,24,138,1,1,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,L,学術研究，専門・技術サービス業,22,79,4,34,14,35,1,3,3,7,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,M,宿泊業，飲食サービス業,29,425,4,71,13,178,4,84,5,60,1,15,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,N,生活関連サービス業，娯楽業,35,522,4,11,12,86,7,55,7,353,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,O,教育，学習支援業,5,79,-,-,4,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,P,医療，福祉,6,103,2,27,1,7,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,1,R,サービス業（他に分類されないもの）,56,615,5,14,27,131,9,57,12,406,-,-,-,-,1,2,-,-,-,-,-,-
4,13224,多摩市,0,A-R,全産業（Ｓ公務を除く）,1282,36984,78,484,522,2712,134,1240,376,5289,39,2704,33,4927,7,4316,9,4903,7,2601,5,6641
4,13224,多摩市,0,A-B,農林漁業（Ａ～Ｂ）,4,30,-,-,2,10,1,8,1,12,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,A,農業，林業,4,30,-,-,2,10,1,8,1,12,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,0,C-R,非農林漁業（Ｃ～Ｒ）,1278,36954,78,484,520,2702,133,1232,375,5277,39,2704,33,4927,7,4316,9,4903,7,2601,5,6641
4,13224,多摩市,1,C,鉱業，採石業，砂利採取業,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,D,建設業,167,1617,5,9,61,302,21,107,62,556,9,205,4,412,-,-,-,-,-,-,-,-
4,13224,多摩市,1,E,製造業,83,5865,4,14,31,118,1,8,30,371,1,206,6,187,2,901,1,8,3,650,2,3355
4,13224,多摩市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,G,情報通信業,79,2969,9,27,33,108,11,220,14,83,6,524,4,1965,-,-,1,41,-,-,-,-
4,13224,多摩市,1,H,運輸業，郵便業,20,6507,1,9,4,14,-,-,9,990,1,94,2,319,1,2067,-,-,-,-,1,2935
4,13224,多摩市,1,I,卸売業，小売業,322,9447,22,162,119,801,34,330,98,1079,10,610,10,1639,2,31,1,2349,3,1902,2,351
4,13224,多摩市,1,J,金融業，保険業,23,93,1,2,10,26,-,-,8,34,1,19,1,4,-,-,-,-,-,-,-,-
4,13224,多摩市,1,K,不動産業，物品賃貸業,166,789,6,13,81,225,18,54,52,412,2,5,2,3,-,-,2,22,1,49,-,-
4,13224,多摩市,1,L,学術研究，専門・技術サービス業,124,2980,6,15,62,192,10,44,39,362,2,81,1,3,-,-,2,2276,-,-,-,-
4,13224,多摩市,1,M,宿泊業，飲食サービス業,90,1509,8,95,34,263,13,237,18,329,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,N,生活関連サービス業，娯楽業,73,2079,3,6,38,221,12,88,8,200,1,18,1,183,1,1200,1,115,-,-,-,-
4,13224,多摩市,1,O,教育，学習支援業,21,209,2,27,5,43,4,56,5,69,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,P,医療，福祉,26,516,4,43,10,62,2,23,6,273,1,15,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,R,サービス業（他に分類されないもの）,83,2373,7,62,32,327,7,65,25,518,5,927,2,212,1,117,1,92,-,-,-,-
4,13225,稲城市,0,A-R,全産業（Ｓ公務を除く）,809,13592,52,228,322,1680,95,856,243,3320,24,959,23,2677,5,540,1,322,1,505,2,1823
4,13225,稲城市,0,A-B,農林漁業（Ａ～Ｂ）,8,74,1,3,3,10,-,-,4,61,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,A,農業，林業,8,74,1,3,3,10,-,-,4,61,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,0,C-R,非農林漁業（Ｃ～Ｒ）,801,13518,51,225,319,1670,95,856,239,3259,24,959,23,2677,5,540,1,322,1,505,2,1823
4,13225,稲城市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,D,建設業,189,1450,10,37,81,358,20,114,64,525,6,99,6,313,-,-,-,-,-,-,-,-
4,13225,稲城市,1,E,製造業,137,5144,3,5,31,143,20,163,59,1101,6,219,6,384,3,390,1,322,1,505,1,1618
4,13225,稲城市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,G,情報通信業,30,248,4,6,10,24,2,2,9,87,1,2,-,-,1,123,-,-,-,-,-,-
4,13225,稲城市,1,H,運輸業，郵便業,17,2344,-,-,4,45,1,6,8,456,-,-,3,1821,-,-,-,-,-,-,-,-
4,13225,稲城市,1,I,卸売業，小売業,149,1650,8,41,67,371,27,409,35,313,4,359,3,65,-,-,-,-,-,-,-,-
4,13225,稲城市,1,J,金融業，保険業,8,18,-,-,7,17,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,K,不動産業，物品賃貸業,71,349,8,24,27,62,10,35,20,121,2,56,2,48,-,-,-,-,-,-,-,-
4,13225,稲城市,1,L,学術研究，専門・技術サービス業,61,277,9,29,31,109,4,16,11,30,3,78,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,M,宿泊業，飲食サービス業,34,422,4,51,14,103,2,14,5,71,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,N,生活関連サービス業，娯楽業,37,486,2,7,14,93,4,61,9,71,1,16,1,22,-,-,-,-,-,-,1,205
4,13225,稲城市,1,O,教育，学習支援業,12,143,1,20,6,49,1,4,-,-,-,-,-,-,1,27,-,-,-,-,-,-
4,13225,稲城市,1,P,医療，福祉,11,362,-,-,4,160,1,9,4,49,1,130,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,R,サービス業（他に分類されないもの）,45,625,2,5,23,136,2,22,15,435,-,-,2,24,-,-,-,-,-,-,-,-
4,13227,羽村市,0,A-R,全産業（Ｓ公務を除く）,636,9568,36,300,260,2242,82,496,175,2634,24,1117,15,1487,4,458,2,380,-,-,-,-
4,13227,羽村市,0,A-B,農林漁業（Ａ～Ｂ）,1,33,-,-,-,-,-,-,1,33,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,A,農業，林業,1,33,-,-,-,-,-,-,1,33,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,0,C-R,非農林漁業（Ｃ～Ｒ）,635,9535,36,300,260,2242,82,496,174,2601,24,1117,15,1487,4,458,2,380,-,-,-,-
4,13227,羽村市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,D,建設業,107,884,7,22,39,205,15,146,37,349,5,111,1,30,-,-,-,-,-,-,-,-
4,13227,羽村市,1,E,製造業,107,3841,5,107,32,493,14,74,29,543,10,683,9,1305,1,102,2,380,-,-,-,-
4,13227,羽村市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,G,情報通信業,12,201,2,7,2,4,1,5,4,11,2,166,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,H,運輸業，郵便業,17,391,-,-,5,27,3,31,8,299,-,-,1,34,-,-,-,-,-,-,-,-
4,13227,羽村市,1,I,卸売業，小売業,139,1580,9,88,56,510,24,137,38,742,2,15,-,-,1,14,-,-,-,-,-,-
4,13227,羽村市,1,J,金融業，保険業,7,32,-,-,5,15,-,-,2,17,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,K,不動産業，物品賃貸業,94,380,1,8,49,176,11,30,28,131,-,-,1,4,1,8,-,-,-,-,-,-
4,13227,羽村市,1,L,学術研究，専門・技術サービス業,19,148,1,1,9,25,-,-,6,24,1,10,1,78,-,-,-,-,-,-,-,-
4,13227,羽村市,1,M,宿泊業，飲食サービス業,49,758,2,10,22,322,4,18,6,222,2,53,1,15,-,-,-,-,-,-,-,-
4,13227,羽村市,1,N,生活関連サービス業，娯楽業,27,285,3,7,13,179,3,9,6,70,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,O,教育，学習支援業,9,119,1,8,3,41,4,36,1,34,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,P,医療，福祉,18,198,3,26,10,76,-,-,2,49,-,-,1,21,-,-,-,-,-,-,-,-
4,13227,羽村市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,R,サービス業（他に分類されないもの）,30,718,2,16,15,169,3,10,7,110,2,79,-,-,1,334,-,-,-,-,-,-
4,13228,あきる野市,0,A-R,全産業（Ｓ公務を除く）,861,10047,48,390,363,2375,142,912,239,4161,18,401,12,860,6,350,1,244,-,-,-,-
4,13228,あきる野市,0,A-B,農林漁業（Ａ～Ｂ）,7,47,-,-,4,28,2,8,1,11,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,農業，林業,7,47,-,-,4,28,2,8,1,11,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,0,C-R,非農林漁業（Ｃ～Ｒ）,854,10000,48,390,359,2347,140,904,238,4150,18,401,12,860,6,350,1,244,-,-,-,-
4,13228,あきる野市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,D,建設業,227,1973,8,57,99,528,52,292,52,693,8,96,2,127,1,164,-,-,-,-,-,-
4,13228,あきる野市,1,E,製造業,170,2624,9,94,53,282,25,166,66,1450,5,152,6,310,3,160,-,-,-,-,-,-
4,13228,あきる野市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,G,情報通信業,12,73,-,-,7,18,-,-,4,53,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,H,運輸業，郵便業,24,585,-,-,8,79,3,22,11,454,1,21,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,I,卸売業，小売業,177,1636,11,136,76,780,29,191,51,396,2,56,1,23,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,J,金融業，保険業,11,47,3,10,5,18,1,1,1,8,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,K,不動産業，物品賃貸業,66,258,4,16,30,102,11,30,19,94,1,4,-,-,1,12,-,-,-,-,-,-
4,13228,あきる野市,1,L,学術研究，専門・技術サービス業,37,121,2,6,23,74,4,7,7,31,-,-,1,3,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,M,宿泊業，飲食サービス業,46,897,4,28,20,197,4,46,8,402,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,N,生活関連サービス業，娯楽業,29,1075,1,2,9,59,4,64,10,505,-,-,1,178,1,14,1,244,-,-,-,-
4,13228,あきる野市,1,O,教育，学習支援業,4,32,-,-,2,7,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,P,医療，福祉,13,417,2,27,6,123,1,12,2,30,-,-,1,219,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,R,サービス業（他に分類されないもの）,38,262,4,14,21,80,5,62,7,34,1,72,-,-,-,-,-,-,-,-,-,-
4,13229,西東京市,0,A-R,全産業（Ｓ公務を除く）,1775,23197,134,881,709,4260,226,1569,531,6631,44,1279,19,906,7,2554,6,771,2,1632,4,1267
4,13229,西東京市,0,A-B,農林漁業（Ａ～Ｂ）,4,23,-,-,2,6,1,7,1,10,-,-,-,-,-,-,-,-,-,-,-,-
4,13229,西東京市,1,A,農業，林業,4,23,-,-,2,6,1,7,1,10,-,-,-,-,-,-,-,-,-,-,-,-
4,13229,西東京市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13229,西東京市,0,C-R,非農林漁業（Ｃ～Ｒ）,1771,23174,134,881,707,4254,225,1562,530,6621,44,1279,19,906,7,2554,6,771,2,1632,4,1267
4,13229,西東京市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
