項目名,データ形態,カテゴリー数,質問文,属性,値
Q12s2c3,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]3人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q12s2c3,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]3人目,4,電子メールやメッセージの送受信
Q12s2c3,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]3人目,5,ＳＮＳの利用
Q12s2c3,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]3人目,6,無料通話アプリやボイスチャットの利用
Q12s2c3,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]3人目,7,動画投稿・共有サイトの利用
Q12s2c3,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]3人目,8,オンラインショッピング
Q12s2c3,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]3人目,9,インターネットバンキング
Q12s2c3,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]3人目,10,オンラインゲーム
Q12s2c3,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]3人目,11,その他
Q12s2c3,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]3人目,12,学校ではインターネットを利用していない
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,1,ホームページ（ウェブ）・ブログの閲覧
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,2,情報の検索
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,4,電子メールやメッセージの送受信
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,5,ＳＮＳの利用
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,6,無料通話アプリやボイスチャットの利用
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,7,動画投稿・共有サイトの利用
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,8,オンラインショッピング
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,9,インターネットバンキング
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,10,オンラインゲーム
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,11,その他
Q12s2c4,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]4人目,12,学校ではインターネットを利用していない
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,1,ホームページ（ウェブ）・ブログの閲覧
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,2,情報の検索
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,4,電子メールやメッセージの送受信
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,5,ＳＮＳの利用
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,6,無料通話アプリやボイスチャットの利用
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,7,動画投稿・共有サイトの利用
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,8,オンラインショッピング
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,9,インターネットバンキング
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,10,オンラインゲーム
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,11,その他
Q12s2c5,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]5人目,12,学校ではインターネットを利用していない
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,1,ホームページ（ウェブ）・ブログの閲覧
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,2,情報の検索
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,3,授業（e-learning)/ウェブ・ラーニングの受講
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,4,電子メールやメッセージの送受信
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,5,ＳＮＳの利用
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,6,無料通話アプリやボイスチャットの利用
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,7,動画投稿・共有サイトの利用
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,8,オンラインショッピング
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,9,インターネットバンキング
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,10,オンラインゲーム
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,11,その他
Q13c1,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]役所,12,公共施設ではインターネットを利用していない
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,1,ホームページ（ウェブ）・ブログの閲覧
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,2,情報の検索
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,3,授業（e-learning)/ウェブ・ラーニングの受講
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,4,電子メールやメッセージの送受信
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,5,ＳＮＳの利用
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,6,無料通話アプリやボイスチャットの利用
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,7,動画投稿・共有サイトの利用
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,8,オンラインショッピング
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,9,インターネットバンキング
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,10,オンラインゲーム
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,11,その他
Q13c2,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]教育機関（小学校・中学校・高校・大学等）,12,公共施設ではインターネットを利用していない
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,1,ホームページ（ウェブ）・ブログの閲覧
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,2,情報の検索
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,3,授業（e-learning)/ウェブ・ラーニングの受講
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,4,電子メールやメッセージの送受信
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,5,ＳＮＳの利用
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,6,無料通話アプリやボイスチャットの利用
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,7,動画投稿・共有サイトの利用
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,8,オンラインショッピング
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,9,インターネットバンキング
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,10,オンラインゲーム
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,11,その他
Q13c3,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（図書館）,12,公共施設ではインターネットを利用していない
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),1,ホームページ（ウェブ）・ブログの閲覧
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),2,情報の検索
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),3,授業（e-learning)/ウェブ・ラーニングの受講
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),4,電子メールやメッセージの送受信
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),5,ＳＮＳの利用
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),6,無料通話アプリやボイスチャットの利用
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),7,動画投稿・共有サイトの利用
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),8,オンラインショッピング
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),9,インターネットバンキング
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),10,オンラインゲーム
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),11,その他
Q13c4,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]公共施設（公民館),12,公共施設ではインターネットを利用していない
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,1,ホームページ（ウェブ）・ブログの閲覧
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,2,情報の検索
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,3,授業（e-learning)/ウェブ・ラーニングの受講
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,4,電子メールやメッセージの送受信
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,5,ＳＮＳの利用
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,6,無料通話アプリやボイスチャットの利用
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,7,動画投稿・共有サイトの利用
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,8,オンラインショッピング
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,9,インターネットバンキング
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,10,オンラインゲーム
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,11,その他
Q13c5,ＭＡ,12,公共におけるインターネット接続環境/利用目的の種類 [MA]その他の場所,12,公共施設ではインターネットを利用していない
Q14_1,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]役所,1,満足
Q14_1,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]役所,2,どちらかといえば満足
Q14_1,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]役所,3,どちらともいえない
Q14_1,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]役所,4,どちらかといえば不満足
Q14_1,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]役所,5,不満足
Q14_1,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]役所,6,利用していない
Q14_2,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]教育機関（小学校・中学校・高校・大学等）,1,満足
Q14_2,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]教育機関（小学校・中学校・高校・大学等）,2,どちらかといえば満足
Q14_2,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]教育機関（小学校・中学校・高校・大学等）,3,どちらともいえない
Q14_2,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]教育機関（小学校・中学校・高校・大学等）,4,どちらかといえば不満足
Q14_2,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]教育機関（小学校・中学校・高校・大学等）,5,不満足
Q14_2,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]教育機関（小学校・中学校・高校・大学等）,6,利用していない
Q14_3,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（図書館）,1,満足
Q14_3,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（図書館）,2,どちらかといえば満足
Q14_3,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（図書館）,3,どちらともいえない
Q14_3,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（図書館）,4,どちらかといえば不満足
Q14_3,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（図書館）,5,不満足
Q14_3,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（図書館）,6,利用していない
Q14_4,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（公民館),1,満足
Q14_4,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（公民館),2,どちらかといえば満足
Q14_4,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（公民館),3,どちらともいえない
Q14_4,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（公民館),4,どちらかといえば不満足
Q14_4,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（公民館),5,不満足
Q14_4,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]公共施設（公民館),6,利用していない
Q14_5,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]その他,1,満足
Q14_5,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]その他,2,どちらかといえば満足
Q14_5,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]その他,3,どちらともいえない
Q14_5,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]その他,4,どちらかといえば不満足
Q14_5,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]その他,5,不満足
Q14_5,ＳＡ,6,Q14.あなたが住む地域の公衆無線LAN(WiFi)の満足度についてお伺いします。 以下の施設における公衆無線LAN(WiFi)の満足度について、該当するものを選択してください。  [SA]その他,6,利用していない
Q15,ＳＡ,7,Tokyo free wifi（無線lan(WiFi)）の満足度 [SA],1,満足
Q15,ＳＡ,7,Tokyo free wifi（無線lan(WiFi)）の満足度 [SA],2,どちらかといえば満足
Q15,ＳＡ,7,Tokyo free wifi（無線lan(WiFi)）の満足度 [SA],3,どちらともいえない
Q15,ＳＡ,7,Tokyo free wifi（無線lan(WiFi)）の満足度 [SA],4,どちらかといえば不満足
Q15,ＳＡ,7,Tokyo free wifi（無線lan(WiFi)）の満足度 [SA],5,不満足
Q15,ＳＡ,7,Tokyo free wifi（無線lan(WiFi)）の満足度 [SA],6,利用していない
Q15,ＳＡ,7,Tokyo free wifi（無線lan(WiFi)）の満足度 [SA],7,知らない・住む地域にTokyo Free WiFiが整備されていない
Q16,ＭＡ,6,拡充希望 [MA],1,役所
Q16,ＭＡ,6,拡充希望 [MA],2,教育機関（小学校・中学校・高校・大学等）
Q16,ＭＡ,6,拡充希望 [MA],3,公共施設（図書館）
Q16,ＭＡ,6,拡充希望 [MA],4,公共施設（公民館)
Q16,ＭＡ,6,拡充希望 [MA],5,その他
Q16,ＭＡ,6,拡充希望 [MA],6,特になし
Q17_1,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]役所,1,公共施設のＨＰ
Q17_1,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]役所,2,公共施設の問い合わせ窓口（電話）
Q17_1,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]役所,3,公共施設の問い合わせ窓口（対面）
Q17_1,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]役所,4,その他のサポート
Q17_1,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]役所,5,サポートを受けたことはない
Q17_2,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]教育機関（小学校・中学校・高校・大学等）,1,公共施設のＨＰ
Q17_2,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]教育機関（小学校・中学校・高校・大学等）,2,公共施設の問い合わせ窓口（電話）
Q17_2,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]教育機関（小学校・中学校・高校・大学等）,3,公共施設の問い合わせ窓口（対面）
Q17_2,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]教育機関（小学校・中学校・高校・大学等）,4,その他のサポート
Q17_2,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]教育機関（小学校・中学校・高校・大学等）,5,サポートを受けたことはない
Q17_3,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]公共施設（図書館）,1,公共施設のＨＰ
Q17_3,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]公共施設（図書館）,2,公共施設の問い合わせ窓口（電話）
Q17_3,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]公共施設（図書館）,3,公共施設の問い合わせ窓口（対面）
Q17_3,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]公共施設（図書館）,4,その他のサポート
Q17_3,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]公共施設（図書館）,5,サポートを受けたことはない
Q17_4,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]公共施設（公民館),1,公共施設のＨＰ
Q17_4,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]公共施設（公民館),2,公共施設の問い合わせ窓口（電話）
Q17_4,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]公共施設（公民館),3,公共施設の問い合わせ窓口（対面）
Q17_4,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]公共施設（公民館),4,その他のサポート
Q17_4,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]公共施設（公民館),5,サポートを受けたことはない
Q17_5,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]その他,1,公共施設のＨＰ
Q17_5,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]その他,2,公共施設の問い合わせ窓口（電話）
Q17_5,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]その他,3,公共施設の問い合わせ窓口（対面）
Q17_5,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]その他,4,その他のサポート
Q17_5,ＭＡ,5,公共施設における公衆無線lan(WiFi)の接続へのサポート [MA]その他,5,サポートを受けたことはない
Q18_1,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]役所,1,満足
Q18_1,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]役所,2,どちらかといえば満足
Q18_1,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]役所,3,どちらともいえない
Q18_1,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]役所,4,どちらかといえば不満足
Q18_1,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]役所,5,不満足
Q18_1,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]役所,6,利用していない
Q18_2,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]教育機関（小学校・中学校・高校・大学等）,1,満足
Q18_2,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]教育機関（小学校・中学校・高校・大学等）,2,どちらかといえば満足
Q18_2,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]教育機関（小学校・中学校・高校・大学等）,3,どちらともいえない
Q18_2,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]教育機関（小学校・中学校・高校・大学等）,4,どちらかといえば不満足
Q18_2,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]教育機関（小学校・中学校・高校・大学等）,5,不満足
Q18_2,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]教育機関（小学校・中学校・高校・大学等）,6,利用していない
Q18_3,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（図書館）,1,満足
Q18_3,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（図書館）,2,どちらかといえば満足
Q18_3,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（図書館）,3,どちらともいえない
Q18_3,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（図書館）,4,どちらかといえば不満足
Q18_3,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（図書館）,5,不満足
Q18_3,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（図書館）,6,利用していない
Q18_4,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（公民館),1,満足
Q18_4,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（公民館),2,どちらかといえば満足
Q18_4,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（公民館),3,どちらともいえない
Q18_4,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（公民館),4,どちらかといえば不満足
Q18_4,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（公民館),5,不満足
Q18_4,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]公共施設（公民館),6,利用していない
Q18_5,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]その他,1,満足
Q18_5,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]その他,2,どちらかといえば満足
Q18_5,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]その他,3,どちらともいえない
Q18_5,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]その他,4,どちらかといえば不満足
Q18_5,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]その他,5,不満足
Q18_5,ＳＡ,6,公共施設における公衆無線lan(WiFi)の通信品質 [SA]その他,6,利用していない
Q19,ＭＡ,11,心理的阻害要因 [MA],1,個人情報流出の恐れがあること
Q19,ＭＡ,11,心理的阻害要因 [MA],2,詐欺等の被害により金品が奪われる恐れがあること
Q19,ＭＡ,11,心理的阻害要因 [MA],3,誹謗中傷の被害に遭う恐れがあること
Q19,ＭＡ,11,心理的阻害要因 [MA],4,子どもや家族がネット上で誹謗・中傷・いじめの被害に遭う恐れがあること
