"道路種別名","指定道路図","住所","指定道路2","指定道路3","指定道路4","経度","緯度","分類"
"その他基準法指定外道路","","","","","","139.686594030549","35.7096504693172","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.686686346154","35.7091821310149","法第42条第2項道路"
"法第42条第1項第5号道路","1766","東中野4-21","","","","139.68588808217","35.7092663255144","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.686267025315","35.7089700380608","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.676730070727","35.7094749311996","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.676274868247","35.7095849956615","その他基準法指定外道路"
"法第42条第1項第5号道路","1044","中野6-29","","","","139.673868980413","35.7073337332808","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.676123964561","35.7087342690438","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.68453668269","35.7068056336705","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.684490545757","35.7076364636504","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.685597358362","35.7083726591284","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.691293985558","35.7100764763859","法第42条第1項第3号道路"
"法第42条第1項第1号道路(区道）","","","","","","139.658092006433","35.7053190460105","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.660819809269","35.7048456188947","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.669123722564","35.7032707899054","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.669382994249","35.703242320403","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.670697600904","35.7033595738068","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.668965816551","35.7020737575244","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.67098202526","35.7021590590432","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671931541684","35.7016691990731","法第42条第2項道路"
"法第42条第2項道路（廃止）","","","","","","139.670402384147","35.7013173181289","法第42条第2項道路（廃止）"
"法第42条第1項第5号道路","1696","中央4-30","","","","139.669036840851","35.701673060403","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.664450282754","35.7049270887893","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.664653103275","35.7049049668799","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.664725703508","35.7048370970014","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.664531822843","35.7040092746933","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.664563983884","35.7048447342761","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.662493812728","35.7014671037111","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.661022014532","35.7045991590163","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.66104755971","35.7041566086473","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.66108538358","35.7035719343881","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.661119943294","35.7030771920001","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.661094240486","35.7023953435187","法第42条第2項道路"
"法第42条第1項第5号道路","1336","中野3-15","","","","139.661224850098","35.702425983513","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.662644896996","35.7020865370327","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.661197350397","35.7045180975557","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.662187037681","35.7047245812834","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.662372391813","35.7049630488115","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.662450736164","35.7043775793602","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.661419819845","35.7037024076073","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.674590958591","35.7046689387209","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.679127568717","35.7047797500072","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.677681846229","35.7044088884977","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.678735555455","35.7037827188169","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.678121825823","35.703153971983","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.678801486238","35.7029915451391","法第42条第2項道路"
"法第42条第1項第5号道路","846","中野1-41","","","","139.674565954088","35.7050198859968","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.678435343032","35.702644618769","その他基準法指定外道路"
"法第42条第1項第5号道路","844","東中野2-12","","","","139.678510841653","35.70322051172","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.672632610852","35.7012493138243","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.682089012744","35.7051875935895","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.681337407078","35.7047603474987","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.685994050812","35.7046623989339","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.686389533912","35.7039739576768","その他基準法指定外道路"
"法第42条第1項第5号道路","0924-2","東中野1-32","","","","139.682848589418","35.7048069099787","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.685127012329","35.7042240227523","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.685367711961","35.7044547099226","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.687052853223","35.7029281534845","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.687158150651","35.7034639492548","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.686323229205","35.7034125439061","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.687093424528","35.7032544643247","その他基準法指定外道路"
"法第42条第1項第5号道路","1185","東中野1-35","","","","139.685235888802","35.7044839225112","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.664223011376","35.699547792437","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.662387140882","35.697076708191","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.66260025578","35.7003873913589","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.663209918261","35.6995857869503","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.662755981021","35.6989513228191","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.66149005353","35.6953809250643","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.665478068028","35.7010502385057","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.664825092266","35.699774211204","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.664528952934","35.6996197806576","法第42条第1項第1号道路(区道）"
"法第42条第1項第5号道路","1318","中央5-11･14","","","","139.664548598238","35.6982020125234","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.666591667042","35.69846239219","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666687647119","35.6982987911415","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667114854478","35.6979346427826","法第42条第2項道路"
"法第42条第1項第5号道路","1993","中央5-1・2","829","","","139.666813713386","35.6977885352967","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.666212581744","35.6968012382641","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.66682407228","35.6971280770138","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666774313554","35.6967872222824","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.669724398262","35.6984166477661","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.665219065468","35.701099305041","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.67190629568","35.7006371946129","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672243400432","35.700501538451","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672387266393","35.7006069554558","法第42条第2項道路"
"法第42条第1項第5号道路","769","中央3-43・44","","","","139.672093175186","35.7003436591515","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.66994390836","35.6981605963273","法第42条第2項道路"
"法第42条第1項第5号道路","753","中央4-14･18","","","","139.66896556026","35.6993431907072","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.668380651536","35.6992826224041","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.66878903064","35.7003701281915","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.669484691109","35.7000007811604","その他基準法指定外道路"
"法第42条第1項第5号道路","1065-1","中央4-1","","","","139.670645779287","35.6981239572789","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.671692839839","35.6984592796221","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.670895426787","35.7005739538506","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.667279031123","35.6982985205452","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.66688818399","35.6981625914175","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.664639285375","35.6991239672822","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.670381877794","35.7007266589592","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.672330943395","35.7009242967421","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.672393921941","35.7008605407861","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.662194456018","35.6954895084691","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.669636396526","35.6960952724566","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671396605697","35.6955849112187","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671414659134","35.695373445601","法第42条第2項道路"
"法第42条第1項第5号道路","527","本町4-12･13","","","","139.671981205102","35.6941288784904","法第42条第1項第5号道路"
"法第42条第1項第3号道路","","","","","","139.672016138305","35.6944041687206","法第42条第1項第3号道路"
"法第42条第1項第5号道路","756","本町4-6・18","","","","139.672576690528","35.6964946430421","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.672117090859","35.6959990908055","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672214844062","35.6955112645493","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671851209786","35.6948404493367","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671482756639","35.6962052145665","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.671463408662","35.6963166794137","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.665595367814","35.6963817013023","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666053215923","35.6961608439201","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667638996161","35.6965278407751","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672052253228","35.6931826044975","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.671255910365","35.693610895582","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.670785420644","35.6937035850372","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.670772042017","35.693558280549","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.67219230744","35.6972897747875","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.671294295681","35.6971671500842","法第42条第1項第3号道路"
"その他基準法指定外道路","","","","","","139.672023003043","35.6966818657733","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.664812393319","35.6966738168194","その他基準法指定外道路"
"法第42条第1項第5号道路","1988","本町6-20","","","","139.665895541486","35.6970999831465","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.671713194032","35.6977861700033","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671145680401","35.6985210126346","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.668257097275","35.6986490320354","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.668113591747","35.6981335126863","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.669723172469","35.6930848172732","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.669276026135","35.696250106261","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.670318033684","35.695774937706","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.670336204187","35.6956157576632","法第42条第1項第3号道路"
"その他基準法指定外道路","","","","","","139.670345252576","35.6954798316117","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.670558628862","35.6957173188536","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.670780090299","35.6958285988203","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.670846955829","35.6957382593355","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.669582444188","35.6950918459838","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.66781386755","35.6956781658412","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.663842731232","35.6964568260445","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.6657469211","35.6960535625781","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.66780645107","35.6946751281202","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.667337281569","35.6934510241262","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.66775290087","35.6927737987446","その他基準法指定外道路"
"法第42条第1項第5号道路(廃止)","2386","本町5-39","2357","1495","","139.668589523333","35.6922286400901","法第42条第1項第5号道路(廃止)"
"法第42条第2項道路","","","","","","139.66997416304","35.6936650714819","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666408311915","35.6951723721761","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672812805075","35.6998588358177","法第42条第2項道路"
"法第42条第1項第5号道路","1320","中央3-27","","","","139.67321977206","35.6995076860809","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.673424922488","35.6994646483012","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.674629913637","35.6995711117303","その他基準法指定外道路"
"法第42条第1項第5号道路","1409","中央2-7","","","","139.68156012397","35.699196265835","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.684903436413","35.6985329736144","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.68492700501","35.698661010098","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.68723380814","35.6982001376829","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.682201870278","35.698803333608","法第42条第2項道路"
"法第42条第2項道路","2294","中央2-8","","","","139.682393672965","35.6986837323975","法第42条第2項道路"
"法第42条第1項第5号道路","883","中央1-17･20","","","","139.686914930529","35.6998517365466","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.688141684732","35.6999231219911","法第42条第2項道路"
"法第42条第1項第5号道路(廃止)","2033","中央1-6","","","","139.687716355103","35.6991639592838","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","2306","中央1-5･6","677","643","","139.687777812256","35.6988615515328","法第42条第1項第5号道路(廃止)"
"その他基準法指定外道路","","","","","","139.686943993168","35.6981107048231","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.687338202846","35.698441598148","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.687043902324","35.6986555972404","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.687955881838","35.7002138246801","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.687692726082","35.7004901154689","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.687442552038","35.7008805990163","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.687637010138","35.7008021799247","法第42条第2項道路"
"法第42条第2項道路（廃止）","2099","中央1-18","","","","139.687381604189","35.7001732594293","法第42条第2項道路（廃止）"
"法第42条第2項道路","","","","","","139.687495586773","35.6992786829024","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.686841844758","35.6993251886244","その他基準法指定外道路"
"法第42条第2項道路（廃止）","2196","中央2-25","","","","139.680977777054","35.6999927551352","法第42条第2項道路（廃止）"
"法第42条第2項道路","","","","","","139.678116560414","35.7004323335629","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.675331477482","35.6991396558816","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.674975045579","35.6988656217552","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.675001022632","35.6980127367246","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.674839852369","35.6983490251526","法第42条第2項道路"
"法第42条第1項第2号道路","","","","","","139.678022616238","35.6999051444791","法第42条第1項第2号道路"
"法第42条第2項道路","","","","","","139.678213068617","35.6999041135664","法第42条第2項道路"
"法第42条第1項第2号道路","","","","","","139.678078481847","35.7000005893177","法第42条第1項第2号道路"
"法第42条第2項道路","","","","","","139.678755120611","35.7002377859196","法第42条第2項道路"
"法第42条第2項道路（廃止）","1987","中央2-38","","","","139.67922632817","35.7006320297281","法第42条第2項道路（廃止）"
"その他基準法指定外道路","","","","","","139.679054169273","35.7005138116372","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.67697622369","35.6980116533098","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.674667955832","35.6973279507632","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.674241113869","35.696768775662","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.672907649597","35.6972187119489","法第42条第2項道路"
"法第42条第1項第5号道路","756","本町4-6・18","","","","139.672607003593","35.6970554038196","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.672959429122","35.6980925700117","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.672878925279","35.6979161769643","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.674501978559","35.6987951200876","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.674614881237","35.6986835176952","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.674561181479","35.6992176464986","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.678165364172","35.6996002283797","その他基準法指定外道路"
"法第42条第1項第5号道路","1546","中央2-41","","","","139.678076124389","35.7002235765198","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.678511573254","35.7006363405552","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.673486569346","35.6968809827881","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.680253669221","35.6968237076476","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.680243213801","35.6969068571133","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.680041446921","35.6966690693158","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.680002854546","35.6968054345747","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.687575735309","35.7010988176894","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.674316418575","35.7006041495388","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672898580727","35.7004288386853","法第42条第2項道路"
"法第42条第1項第5号道路","1533","中央3-18","","","","139.67351926334","35.7006623781006","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.674152864052","35.6989025035723","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.674178061429","35.698852452405","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.670709930888","35.7002389986889","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.671262666723","35.6977245306031","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672218188332","35.6946417297868","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672266406059","35.6948456170879","法第42条第2項道路"
"法第42条第1項第5号道路","719","本町2-30･31","","","","139.681500215129","35.6951573947658","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.681613081614","35.6949378545752","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.681630239885","35.6944139941597","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.685314809468","35.6942504635625","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.685180540973","35.6950012328604","法第42条第2項道路"
"法第42条第1項第5号道路","999","本町1-25","","","","139.683167291345","35.6956740140345","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1209","本町1-9","","","","139.684001097554","35.6936695920156","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.683753753954","35.693586296315","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.684322997372","35.6939270956204","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.680253580371","35.6966417239067","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.680534468539","35.6930786414567","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.680056549875","35.6935648689649","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.680250957449","35.6935290419691","法第42条第2項道路"
"法第42条第1項第5号道路","1115-2","本町2-20･21","","","","139.680177065554","35.693362041697","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.680562527692","35.6941933164479","法第42条第2項道路"
"法第42条第1項第5号道路","930","本町2-33","","","","139.680348672215","35.6947457233103","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.679763009822","35.6949062615208","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.678755081624","35.6938555352043","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.678624535465","35.6934006730546","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.67849699267","35.6933802423801","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.680276816858","35.6963628072942","法第42条第2項道路"
"法第42条第1項第5号道路","924","弥生町1-58","","","","139.678219744481","35.6925185648704","法第42条第1項第5号道路"
"法第42条第1項第5号道路","924","弥生町1-58","","","","139.678131060643","35.6922988132083","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.675727280562","35.6937860672474","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.680855135321","35.693887604998","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.680830793949","35.6960077215746","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.673344634678","35.6951524893131","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.677780925353","35.6932084518982","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.672635573072","35.695614336081","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.676489711923","35.6960467152658","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.681020720486","35.6932821281947","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.683584076235","35.6928336566464","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.677213542129","35.6899082752842","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.677063957607","35.6899157307804","その他基準法指定外道路"
"法第42条第1項第5号道路","2115","弥生町2-31","","","","139.673700844153","35.6910861606228","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.674155101874","35.6911758488869","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.678111956065","35.6905608720383","法第42条第2項道路"
"法第42条第1項第5号道路","952","弥生町1-30","","","","139.678407723668","35.690611428055","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.680137751245","35.6903348065422","その他基準法指定外道路"
"法第42条第1項第5号道路","1045","弥生町1-56","","","","139.677402431659","35.6920648814247","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.677637258944","35.6909595544716","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.677969737502","35.6908136060063","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.678313052006","35.6909571784975","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.666036763375","35.6882629641346","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.666507005659","35.6882491943165","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.671793840517","35.6888134540677","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672031752956","35.6887742856761","法第42条第2項道路"
"法第42条第1項第5号道路","863","弥生町4-4～6・12","","","","139.672375479832","35.6887050426774","法第42条第1項第5号道路"
"法第42条第1項第3号道路","","","","","","139.671873816827","35.6879247960764","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.671234670166","35.6897531798046","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672144347323","35.6897793156754","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672195036823","35.6902345885356","法第42条第2項道路"
"法第42条第1項第5号道路","863","弥生町4-4～6・12","","","","139.672622272701","35.6887455613026","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.671799943768","35.6878063885505","法第42条第2項道路"
"法第42条第2項道路（廃止）","2389","弥生町4-2","","","","139.671206025505","35.6884657227918","法第42条第2項道路（廃止）"
"その他基準法指定外道路","","","","","","139.668409959328","35.6894793546542","その他基準法指定外道路"
"法第42条第1項第3号道路","","","","","","139.66458679281","35.6889033680565","法第42条第1項第3号道路"
"その他基準法指定外道路","","","","","","139.664411216098","35.6887655402672","その他基準法指定外道路"
"法第42条第1項第5号道路","863","弥生町4-4～6・12","","","","139.672792930708","35.6887844722243","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.6776973391","35.6883503107595","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.678138213943","35.6896706872461","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.675566214119","35.691199865877","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.674907956738","35.6913761511556","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.675129724849","35.6913696378683","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.675144045928","35.6911821940135","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.673582763188","35.6897423158592","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.67876858515","35.6891837688523","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.679253739753","35.6896652760414","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.67773293399","35.6882137019368","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.674265338966","35.6876815782397","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666836990347","35.6890814457607","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.68291417008","35.691818040572","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.682632849305","35.6917182073027","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.682343698316","35.6916873578647","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.674867979061","35.6912502621265","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.675320178472","35.6910383172226","法第42条第2項道路"
"法第42条第2項道路（廃止）","2375","弥生町1-38","","","","139.677994799514","35.6894138041522","法第42条第2項道路（廃止）"
"法第42条第2項道路","","","","","","139.66014035044","35.6854241788018","法第42条第2項道路"
"法第42条第1項第5号道路","","","","","","139.660353256917","35.6845369384052","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.672004431606","35.6876005900712","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.671940399819","35.6875688929083","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.672326082112","35.6872723135975","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.671792822218","35.6873160459778","法第42条第2項道路"
"法第42条第1項第5号道路","1299","弥生町5-11","713","","","139.668461353306","35.6873824727054","法第42条第1項第5号道路"
"法第42条第1項第5号道路","827","南台2-44･45","","","","139.671371163838","35.6857458421707","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.671791344589","35.6845726739933","法第42条第2項道路"
"法第42条第1項第5号道路","2137","南台2-46","","","","139.67094880398","35.6851057819432","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.670888372028","35.6844803675173","法第42条第2項道路"
"法第42条第2項道路（廃止）","2355","南台3-1","1991","1979","","139.669245791521","35.6832101022523","法第42条第2項道路（廃止）"
"法第42条第1項第5号道路(廃止)","1846","南台3丁目43･44","","","","139.663464691255","35.6839908966271","法第42条第1項第5号道路(廃止)"
"その他基準法指定外道路","","","","","","139.664606223941","35.6850564704802","その他基準法指定外道路"
"法第42条第1項第5号道路","1895","南台3-44","","","","139.664605115683","35.6846847141428","法第42条第1項第5号道路"
"法第42条第1項第3号道路","","","","","","139.664861072721","35.6846972936012","法第42条第1項第3号道路"
"その他基準法指定外道路","","","","","","139.670434690987","35.6857690686364","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.666671122911","35.683565497768","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.675279964323","35.6872937936419","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.676542718835","35.6869483756829","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.66615844656","35.6816693583776","その他基準法指定外道路"
