性別階層,性別コード,性別,年齢階級階層,年齢階級コード,年齢階級,地域階層,地域コード,地域,人口／昼間人口（人）,人口／常住人口（人）,人口／昼夜間人口比率（％）,就業者（15歳以上）／昼間就業者（人）,就業者（15歳以上）／常住就業者（人）,就業者（15歳以上）／流入通勤者（人）,就業者（15歳以上）／流出通勤者（人）,就業者（15歳以上）／残留就業者（人）,就業者（15歳以上）／昼夜間就業者比率（％）
1,1,男,1,11,60～64歳,2,13206,府中市,6672,6889,96.9,4724,4944,2965,3185,1759,95.6
1,1,男,1,12,65歳以上,2,13206,府中市,24744,25099,98.6,7900,8255,2985,3340,4915,95.7
1,1,男,2,13,うち75歳以上,2,13206,府中市,11682,11806,98.9,1999,2123,400,524,1599,94.2
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13206,府中市,123383,131322,94.0,45336,51547,19325,25536,26011,88.0
1,2,女,1,1,15歳未満,2,13206,府中市,15884,16025,99.1,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13206,府中市,4617,6121,75.4,755,964,284,493,471,78.3
1,2,女,1,3,20～24歳,2,13206,府中市,5986,7430,80.6,3104,4237,1548,2681,1556,73.3
1,2,女,1,4,25～29歳,2,13206,府中市,5762,6797,84.8,3428,4472,1920,2964,1508,76.7
1,2,女,1,5,30～34歳,2,13206,府中市,6106,6885,88.7,3383,4169,1842,2628,1541,81.1
1,2,女,1,6,15～16歳,2,13206,府中市,7345,8141,90.2,3903,4702,1880,2679,2023,83.0
1,2,女,1,7,40～44歳,2,13206,府中市,8493,9165,92.7,4866,5540,2122,2796,2744,87.8
1,2,女,1,8,15～49歳,2,13206,府中市,10133,10688,94.8,6372,6930,2730,3288,3642,91.9
1,2,女,1,9,50～54歳,2,13206,府中市,9277,9826,94.4,5940,6487,2541,3088,3399,91.6
1,2,女,1,10,55～59歳,2,13206,府中市,7959,8064,98.7,4957,5060,2122,2225,2835,98.0
1,2,女,1,11,60～64歳,2,13206,府中市,6098,6328,96.4,3210,3439,1146,1375,2064,93.3
1,2,女,1,12,65歳以上,2,13206,府中市,31536,31665,99.6,5418,5547,1190,1319,4228,97.7
1,2,女,2,13,うち75歳以上,2,13206,府中市,17697,17754,99.7,1336,1393,131,188,1205,95.9
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13207,昭島市,105988,113949,93.0,45696,51700,24147,30151,21549,88.4
0,0,総数,1,1,15歳未満,2,13207,昭島市,13684,13780,99.3,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13207,昭島市,3779,4968,76.1,634,727,297,390,337,87.2
0,0,総数,1,3,20～24歳,2,13207,昭島市,4131,5446,75.9,2470,3059,1333,1922,1137,80.7
0,0,総数,1,4,25～29歳,2,13207,昭島市,5266,5909,89.1,3381,3987,1949,2555,1432,84.8
0,0,総数,1,5,30～34歳,2,13207,昭島市,5548,6444,86.1,3487,4376,2002,2891,1485,79.7
0,0,総数,1,6,15～16歳,2,13207,昭島市,6475,7041,92.0,4252,4817,2451,3016,1801,88.3
0,0,総数,1,7,40～44歳,2,13207,昭島市,7378,8138,90.7,4977,5736,2833,3592,2144,86.8
0,0,総数,1,8,15～49歳,2,13207,昭島市,8398,9117,92.1,5869,6587,3336,4054,2533,89.1
0,0,総数,1,9,50～54歳,2,13207,昭島市,7875,8318,94.7,5462,5900,3102,3540,2360,92.6
0,0,総数,1,10,55～59歳,2,13207,昭島市,6854,7195,95.3,4835,5183,2743,3091,2092,93.3
0,0,総数,1,11,60～64歳,2,13207,昭島市,5953,6371,93.4,3693,4115,1933,2355,1760,89.7
0,0,総数,1,12,65歳以上,2,13207,昭島市,29428,30003,98.1,6636,7213,2168,2745,4468,92.0
0,0,総数,2,13,うち75歳以上,2,13207,昭島市,15021,15075,99.6,1549,1603,279,333,1270,96.6
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13207,昭島市,52597,56639,92.9,25828,28872,15506,18550,10322,89.5
1,1,男,1,1,15歳未満,2,13207,昭島市,6901,6979,98.9,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13207,昭島市,2012,2550,78.9,309,337,128,156,181,91.7
1,1,男,1,3,20～24歳,2,13207,昭島市,2137,2762,77.4,1292,1525,671,904,621,84.7
1,1,男,1,4,25～29歳,2,13207,昭島市,2862,3021,94.7,1932,2065,1126,1259,806,93.6
1,1,男,1,5,30～34歳,2,13207,昭島市,2924,3366,86.9,2026,2463,1255,1692,771,82.3
1,1,男,1,6,15～16歳,2,13207,昭島市,3395,3648,93.1,2484,2736,1595,1847,889,90.8
1,1,男,1,7,40～44歳,2,13207,昭島市,3855,4345,88.7,2790,3281,1814,2305,976,85.0
1,1,男,1,8,15～49歳,2,13207,昭島市,4227,4651,90.9,3148,3573,2110,2535,1038,88.1
1,1,男,1,9,50～54歳,2,13207,昭島市,4112,4355,94.4,3061,3304,2064,2307,997,92.6
1,1,男,1,10,55～59歳,2,13207,昭島市,3532,3699,95.5,2774,2947,1868,2041,906,94.1
1,1,男,1,11,60～64歳,2,13207,昭島市,2915,3141,92.8,2097,2327,1363,1593,734,90.1
1,1,男,1,12,65歳以上,2,13207,昭島市,12976,13373,97.0,3915,4314,1512,1911,2403,90.8
1,1,男,2,13,うち75歳以上,2,13207,昭島市,6055,6088,99.5,927,960,203,236,724,96.6
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13207,昭島市,53391,57310,93.2,19868,22828,8641,11601,11227,87.0
1,2,女,1,1,15歳未満,2,13207,昭島市,6783,6801,99.7,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13207,昭島市,1767,2418,73.1,325,390,169,234,156,83.3
1,2,女,1,3,20～24歳,2,13207,昭島市,1994,2684,74.3,1178,1534,662,1018,516,76.8
1,2,女,1,4,25～29歳,2,13207,昭島市,2404,2888,83.2,1449,1922,823,1296,626,75.4
1,2,女,1,5,30～34歳,2,13207,昭島市,2624,3078,85.3,1461,1913,747,1199,714,76.4
1,2,女,1,6,15～16歳,2,13207,昭島市,3080,3393,90.8,1768,2081,856,1169,912,85.0
1,2,女,1,7,40～44歳,2,13207,昭島市,3523,3793,92.9,2187,2455,1019,1287,1168,89.1
1,2,女,1,8,15～49歳,2,13207,昭島市,4171,4466,93.4,2721,3014,1226,1519,1495,90.3
1,2,女,1,9,50～54歳,2,13207,昭島市,3763,3963,95.0,2401,2596,1038,1233,1363,92.5
1,2,女,1,10,55～59歳,2,13207,昭島市,3322,3496,95.0,2061,2236,875,1050,1186,92.2
1,2,女,1,11,60～64歳,2,13207,昭島市,3038,3230,94.1,1596,1788,570,762,1026,89.3
1,2,女,1,12,65歳以上,2,13207,昭島市,16452,16630,98.9,2721,2899,656,834,2065,93.9
1,2,女,2,13,うち75歳以上,2,13207,昭島市,8966,8987,99.8,622,643,76,97,546,96.7
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13208,調布市,215825,242614,89.0,75141,101989,37657,64505,37484,73.7
0,0,総数,1,1,15歳未満,2,13208,調布市,29614,28754,103.0,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13208,調布市,9386,10102,92.9,1117,1178,534,595,583,94.8
0,0,総数,1,3,20～24歳,2,13208,調布市,13160,14914,88.2,5591,7245,2931,4585,2660,77.2
0,0,総数,1,4,25～29歳,2,13208,調布市,11362,14336,79.3,5819,8783,3284,6248,2535,66.3
0,0,総数,1,5,30～34歳,2,13208,調布市,11362,14268,79.6,5903,8795,3443,6335,2460,67.1
0,0,総数,1,6,15～16歳,2,13208,調布市,12998,16292,79.8,6641,9918,3742,7019,2899,67.0
0,0,総数,1,7,40～44歳,2,13208,調布市,14582,17792,82.0,7732,10935,4211,7414,3521,70.7
0,0,総数,1,8,15～49歳,2,13208,調布市,16467,20159,81.7,9559,13247,4974,8662,4585,72.2
0,0,総数,1,9,50～54歳,2,13208,調布市,15010,18352,81.8,8766,12102,4524,7860,4242,72.4
0,0,総数,1,10,55～59歳,2,13208,調布市,12648,15497,81.6,7529,10385,3818,6674,3711,72.5
0,0,総数,1,11,60～64歳,2,13208,調布市,9803,11463,85.5,5542,7206,2733,4397,2809,76.9
0,0,総数,1,12,65歳以上,2,13208,調布市,49162,50414,97.5,10942,12195,3463,4716,7479,89.7
0,0,総数,2,13,うち75歳以上,2,13208,調布市,26710,26995,98.9,2938,3225,501,788,2437,91.1
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13208,調布市,98464,117044,84.1,37118,54775,20110,37767,17008,67.8
1,1,男,1,1,15歳未満,2,13208,調布市,14774,14630,101.0,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13208,調布市,4168,5144,81.0,501,519,233,251,268,96.5
1,1,男,1,3,20～24歳,2,13208,調布市,6789,7557,89.8,2720,3388,1330,1998,1390,80.3
1,1,男,1,4,25～29歳,2,13208,調布市,5554,6971,79.7,2713,4137,1469,2893,1244,65.6
1,1,男,1,5,30～34歳,2,13208,調布市,5467,7029,77.8,3002,4557,1807,3362,1195,65.9
1,1,男,1,6,15～16歳,2,13208,調布市,6091,8180,74.5,3361,5443,2030,4112,1331,61.7
1,1,男,1,7,40～44歳,2,13208,調布市,6713,8943,75.1,3806,6034,2288,4516,1518,63.1
1,1,男,1,8,15～49歳,2,13208,調布市,7409,10084,73.5,4415,7089,2618,5292,1797,62.3
1,1,男,1,9,50～54歳,2,13208,調布市,6622,9143,72.4,3963,6483,2310,4830,1653,61.1
1,1,男,1,10,55～59歳,2,13208,調布市,5591,7850,71.2,3533,5794,2076,4337,1457,61.0
1,1,男,1,11,60～64歳,2,13208,調布市,4499,5730,78.5,2884,4115,1683,2914,1201,70.1
1,1,男,1,12,65歳以上,2,13208,調布市,20434,21430,95.4,6220,7216,2266,3262,3954,86.2
1,1,男,2,13,うち75歳以上,2,13208,調布市,10129,10328,98.1,1713,1913,347,547,1366,89.5
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13208,調布市,117361,125570,93.5,38023,47214,17547,26738,20476,80.5
1,2,女,1,1,15歳未満,2,13208,調布市,14840,14124,105.1,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13208,調布市,5218,4958,105.2,616,659,301,344,315,93.5
1,2,女,1,3,20～24歳,2,13208,調布市,6371,7357,86.6,2871,3857,1601,2587,1270,74.4
1,2,女,1,4,25～29歳,2,13208,調布市,5808,7365,78.9,3106,4646,1815,3355,1291,66.9
1,2,女,1,5,30～34歳,2,13208,調布市,5895,7239,81.4,2901,4238,1636,2973,1265,68.5
1,2,女,1,6,15～16歳,2,13208,調布市,6907,8112,85.1,3280,4475,1712,2907,1568,73.3
1,2,女,1,7,40～44歳,2,13208,調布市,7869,8849,88.9,3926,4901,1923,2898,2003,80.1
1,2,女,1,8,15～49歳,2,13208,調布市,9058,10075,89.9,5144,6158,2356,3370,2788,83.5
1,2,女,1,9,50～54歳,2,13208,調布市,8388,9209,91.1,4803,5619,2214,3030,2589,85.5
1,2,女,1,10,55～59歳,2,13208,調布市,7057,7647,92.3,3996,4591,1742,2337,2254,87.0
1,2,女,1,11,60～64歳,2,13208,調布市,5304,5733,92.5,2658,3091,1050,1483,1608,86.0
1,2,女,1,12,65歳以上,2,13208,調布市,28728,28984,99.1,4722,4979,1197,1454,3525,94.8
1,2,女,2,13,うち75歳以上,2,13208,調布市,16581,16667,99.5,1225,1312,154,241,1071,93.4
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13209,町田市,389137,431079,90.3,136203,182372,58573,104742,77630,74.7
0,0,総数,1,1,15歳未満,2,13209,町田市,51812,51174,101.2,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13209,町田市,23709,22035,107.6,3550,2966,1884,1300,1666,119.7
0,0,総数,1,3,20～24歳,2,13209,町田市,25299,22989,110.0,11447,11704,6835,7092,4612,97.8
0,0,総数,1,4,25～29歳,2,13209,町田市,15317,17863,85.7,9357,11846,5331,7820,4026,79.0
0,0,総数,1,5,30～34歳,2,13209,町田市,16025,18850,85.0,9649,12456,5158,7965,4491,77.5
0,0,総数,1,6,15～16歳,2,13209,町田市,19326,23413,82.5,11294,15382,5609,9697,5685,73.4
0,0,総数,1,7,40～44歳,2,13209,町田市,22603,28670,78.8,13719,19790,6067,12138,7652,69.3
0,0,総数,1,8,15～49歳,2,13209,町田市,27907,36193,77.1,17251,25539,7145,15433,10106,67.5
0,0,総数,1,9,50～54歳,2,13209,町田市,25298,33470,75.6,15596,23770,6258,14432,9338,65.6
0,0,総数,1,10,55～59歳,2,13209,町田市,20784,27070,76.8,12811,19097,5329,11615,7482,67.1
0,0,総数,1,11,60～64歳,2,13209,町田市,18399,22577,81.5,10238,14413,3935,8110,6303,71.0
0,0,総数,1,12,65歳以上,2,13209,町田市,112353,116470,96.5,21291,25409,5022,9140,16269,83.8
0,0,総数,2,13,うち75歳以上,2,13209,町田市,62982,63712,98.9,5629,6361,655,1387,4974,88.5
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13209,町田市,175438,210533,83.3,63842,101099,29830,67087,34012,63.1
1,1,男,1,1,15歳未満,2,13209,町田市,26647,26206,101.7,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13209,町田市,12032,11387,105.7,1576,1372,823,619,753,114.9
1,1,男,1,3,20～24歳,2,13209,町田市,12582,11655,108.0,5223,5610,3003,3390,2220,93.1
1,1,男,1,4,25～29歳,2,13209,町田市,7367,9074,81.2,4344,6019,2362,4037,1982,72.2
1,1,男,1,5,30～34歳,2,13209,町田市,7388,9549,77.4,4709,6862,2561,4714,2148,68.6
1,1,男,1,6,15～16歳,2,13209,町田市,8637,11847,72.9,5474,8686,2953,6165,2521,63.0
1,1,男,1,7,40～44歳,2,13209,町田市,9624,14271,67.4,6134,10785,3201,7852,2933,56.9
1,1,男,1,8,15～49歳,2,13209,町田市,11700,18115,64.6,7433,13849,3597,10013,3836,53.7
1,1,男,1,9,50～54歳,2,13209,町田市,10484,17094,61.3,6621,13231,3121,9731,3500,50.0
1,1,男,1,10,55～59歳,2,13209,町田市,8356,13691,61.0,5477,10811,2660,7994,2817,50.7
1,1,男,1,11,60～64歳,2,13209,町田市,7590,11085,68.5,4873,8367,2261,5755,2612,58.2
1,1,男,1,12,65歳以上,2,13209,町田市,47068,50596,93.0,11978,15507,3288,6817,8690,77.2
1,1,男,2,13,うち75歳以上,2,13209,町田市,25437,26045,97.7,3321,3931,453,1063,2868,84.5
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13209,町田市,213699,220546,96.9,72361,81273,28743,37655,43618,89.0
1,2,女,1,1,15歳未満,2,13209,町田市,25165,24968,100.8,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13209,町田市,11677,10648,109.7,1974,1594,1061,681,913,123.8
1,2,女,1,3,20～24歳,2,13209,町田市,12717,11334,112.2,6224,6094,3832,3702,2392,102.1
1,2,女,1,4,25～29歳,2,13209,町田市,7950,8789,90.5,5013,5827,2969,3783,2044,86.0
1,2,女,1,5,30～34歳,2,13209,町田市,8637,9301,92.9,4940,5594,2597,3251,2343,88.3
1,2,女,1,6,15～16歳,2,13209,町田市,10689,11566,92.4,5820,6696,2656,3532,3164,86.9
1,2,女,1,7,40～44歳,2,13209,町田市,12979,14399,90.1,7585,9005,2866,4286,4719,84.2
1,2,女,1,8,15～49歳,2,13209,町田市,16207,18078,89.7,9818,11690,3548,5420,6270,84.0
1,2,女,1,9,50～54歳,2,13209,町田市,14814,16376,90.5,8975,10539,3137,4701,5838,85.2
1,2,女,1,10,55～59歳,2,13209,町田市,12428,13379,92.9,7334,8286,2669,3621,4665,88.5
1,2,女,1,11,60～64歳,2,13209,町田市,10809,11492,94.1,5365,6046,1674,2355,3691,88.7
1,2,女,1,12,65歳以上,2,13209,町田市,65285,65874,99.1,9313,9902,1734,2323,7579,94.1
1,2,女,2,13,うち75歳以上,2,13209,町田市,37545,37667,99.7,2308,2430,202,324,2106,95.0
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13210,小金井市,110012,126074,87.3,33399,54114,16875,37590,16524,61.7
0,0,総数,1,1,15歳未満,2,13210,小金井市,15785,14879,106.1,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13210,小金井市,7462,5520,135.2,909,706,561,358,348,128.8
0,0,総数,1,3,20～24歳,2,13210,小金井市,9761,8532,114.4,3415,4093,2011,2689,1404,83.4
0,0,総数,1,4,25～29歳,2,13210,小金井市,5261,8008,65.7,2244,5074,1209,4039,1035,44.2
0,0,総数,1,5,30～34歳,2,13210,小金井市,5297,8045,65.8,2408,5164,1307,4063,1101,46.6
0,0,総数,1,6,15～16歳,2,13210,小金井市,5913,8499,69.6,2691,5275,1474,4058,1217,51.0
0,0,総数,1,7,40～44歳,2,13210,小金井市,6233,8844,70.5,3096,5712,1639,4255,1457,54.2
0,0,総数,1,8,15～49歳,2,13210,小金井市,6895,9204,74.9,3781,6096,2039,4354,1742,62.0
0,0,総数,1,9,50～54歳,2,13210,小金井市,6492,9053,71.7,3531,6092,1826,4387,1705,58.0
0,0,総数,1,10,55～59歳,2,13210,小金井市,5904,8208,71.9,3384,5688,1717,4021,1667,59.5
0,0,総数,1,11,60～64歳,2,13210,小金井市,5168,6585,78.5,2698,4115,1340,2757,1358,65.6
0,0,総数,1,12,65歳以上,2,13210,小金井市,24735,25591,96.7,5242,6099,1752,2609,3490,85.9
0,0,総数,2,13,うち75歳以上,2,13210,小金井市,13039,13179,98.9,1387,1528,235,376,1152,90.8
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13210,小金井市,52120,61759,84.4,16706,29642,9029,21965,7677,56.4
1,1,男,1,1,15歳未満,2,13210,小金井市,8191,7653,107.0,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13210,小金井市,4166,2839,146.7,479,337,299,157,180,142.1
1,1,男,1,3,20～24歳,2,13210,小金井市,5850,4490,130.3,1885,1999,1064,1178,821,94.3
1,1,男,1,4,25～29歳,2,13210,小金井市,2658,3877,68.6,1102,2410,553,1861,549,45.7
1,1,男,1,5,30～34歳,2,13210,小金井市,2522,4050,62.3,1193,2729,659,2195,534,43.7
1,1,男,1,6,15～16歳,2,13210,小金井市,2688,4287,62.7,1351,2949,786,2384,565,45.8
1,1,男,1,7,40～44歳,2,13210,小金井市,2760,4511,61.2,1482,3234,841,2593,641,45.8
1,1,男,1,8,15～49歳,2,13210,小金井市,2989,4580,65.3,1701,3295,1040,2634,661,51.6
1,1,男,1,9,50～54歳,2,13210,小金井市,2782,4521,61.5,1560,3300,910,2650,650,47.3
1,1,男,1,10,55～59歳,2,13210,小金井市,2526,4161,60.7,1582,3216,951,2585,631,49.2
1,1,男,1,11,60～64歳,2,13210,小金井市,2273,3391,67.0,1370,2487,781,1898,589,55.1
1,1,男,1,12,65歳以上,2,13210,小金井市,10381,11065,93.8,3001,3686,1145,1830,1856,81.4
1,1,男,2,13,うち75歳以上,2,13210,小金井市,4907,5033,97.5,771,898,145,272,626,85.9
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13210,小金井市,57892,64315,90.0,16693,24472,7846,15625,8847,68.2
1,2,女,1,1,15歳未満,2,13210,小金井市,7594,7226,105.1,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13210,小金井市,3296,2681,122.9,430,369,262,201,168,116.5
1,2,女,1,3,20～24歳,2,13210,小金井市,3911,4042,96.8,1530,2094,947,1511,583,73.1
1,2,女,1,4,25～29歳,2,13210,小金井市,2603,4131,63.0,1142,2664,656,2178,486,42.9
1,2,女,1,5,30～34歳,2,13210,小金井市,2775,3995,69.5,1215,2435,648,1868,567,49.9
1,2,女,1,6,15～16歳,2,13210,小金井市,3225,4212,76.6,1340,2326,688,1674,652,57.6
1,2,女,1,7,40～44歳,2,13210,小金井市,3473,4333,80.2,1614,2478,798,1662,816,65.1
1,2,女,1,8,15～49歳,2,13210,小金井市,3906,4624,84.5,2080,2801,999,1720,1081,74.3
1,2,女,1,9,50～54歳,2,13210,小金井市,3710,4532,81.9,1971,2792,916,1737,1055,70.6
1,2,女,1,10,55～59歳,2,13210,小金井市,3378,4047,83.5,1802,2472,766,1436,1036,72.9
1,2,女,1,11,60～64歳,2,13210,小金井市,2895,3194,90.6,1328,1628,559,859,769,81.6
1,2,女,1,12,65歳以上,2,13210,小金井市,14354,14526,98.8,2241,2413,607,779,1634,92.9
1,2,女,2,13,うち75歳以上,2,13210,小金井市,8132,8146,99.8,616,630,90,104,526,97.8
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13211,小平市,176977,198739,89.0,55743,79225,27564,51046,28179,70.4
0,0,総数,1,1,15歳未満,2,13211,小平市,25371,25072,101.2,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13211,小平市,10264,9384,109.4,943,1163,478,698,465,81.1
0,0,総数,1,3,20～24歳,2,13211,小平市,10736,12344,87.0,3732,5690,1832,3790,1900,65.6
0,0,総数,1,4,25～29歳,2,13211,小平市,7793,10254,76.0,3931,6361,1976,4406,1955,61.8
0,0,総数,1,5,30～34歳,2,13211,小平市,8238,10778,76.4,4065,6604,2096,4635,1969,61.6
0,0,総数,1,6,15～16歳,2,13211,小平市,9781,12419,78.8,4750,7387,2553,5190,2197,64.3
0,0,総数,1,7,40～44歳,2,13211,小平市,10978,13486,81.4,5715,8221,3124,5630,2591,69.5
0,0,総数,1,8,15～49歳,2,13211,小平市,12464,15286,81.5,6995,9812,3826,6643,3169,71.3
0,0,総数,1,9,50～54歳,2,13211,小平市,11788,14470,81.5,6823,9507,3633,6317,3190,71.8
0,0,総数,1,10,55～59歳,2,13211,小平市,10420,12925,80.6,6033,8541,3116,5624,2917,70.6
0,0,総数,1,11,60～64歳,2,13211,小平市,8594,10302,83.4,4439,6145,2220,3926,2219,72.2
0,0,総数,1,12,65歳以上,2,13211,小平市,43591,45060,96.7,8317,9794,2710,4187,5607,84.9
0,0,総数,2,13,うち75歳以上,2,13211,小平市,24072,24296,99.1,2210,2436,397,623,1813,90.7
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13211,小平市,82773,97507,84.9,29512,43627,16044,30159,13468,67.6
1,1,男,1,1,15歳未満,2,13211,小平市,13108,12968,101.1,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13211,小平市,4405,4754,92.7,374,511,159,296,215,73.2
1,1,男,1,3,20～24歳,2,13211,小平市,4649,6057,76.8,1663,2570,751,1658,912,64.7
1,1,男,1,4,25～29歳,2,13211,小平市,4041,5112,79.0,2108,3135,1002,2029,1106,67.2
1,1,男,1,5,30～34歳,2,13211,小平市,4176,5473,76.3,2360,3652,1254,2546,1106,64.6
1,1,男,1,6,15～16歳,2,13211,小平市,4847,6387,75.9,2723,4261,1578,3116,1145,63.9
1,1,男,1,7,40～44歳,2,13211,小平市,5448,6923,78.7,3229,4703,1984,3458,1245,68.7
1,1,男,1,8,15～49歳,2,13211,小平市,5988,7720,77.6,3653,5383,2307,4037,1346,67.9
1,1,男,1,9,50～54歳,2,13211,小平市,5542,7218,76.8,3465,5143,2163,3841,1302,67.4
1,1,男,1,10,55～59歳,2,13211,小平市,4756,6503,73.1,3035,4783,1843,3591,1192,63.5
1,1,男,1,11,60～64歳,2,13211,小平市,3843,5159,74.5,2266,3582,1306,2622,960,63.3
1,1,男,1,12,65歳以上,2,13211,小平市,18173,19436,93.5,4636,5904,1697,2965,2939,78.5
1,1,男,2,13,うち75歳以上,2,13211,小平市,9331,9497,98.3,1286,1453,266,433,1020,88.5
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13211,小平市,94204,101232,93.1,26231,35598,11520,20887,14711,73.7
1,2,女,1,1,15歳未満,2,13211,小平市,12263,12104,101.3,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13211,小平市,5859,4630,126.5,569,652,319,402,250,87.3
1,2,女,1,3,20～24歳,2,13211,小平市,6087,6287,96.8,2069,3120,1081,2132,988,66.3
1,2,女,1,4,25～29歳,2,13211,小平市,3752,5142,73.0,1823,3226,974,2377,849,56.5
1,2,女,1,5,30～34歳,2,13211,小平市,4062,5305,76.6,1705,2952,842,2089,863,57.8
1,2,女,1,6,15～16歳,2,13211,小平市,4934,6032,81.8,2027,3126,975,2074,1052,64.8
1,2,女,1,7,40～44歳,2,13211,小平市,5530,6563,84.3,2486,3518,1140,2172,1346,70.7
1,2,女,1,8,15～49歳,2,13211,小平市,6476,7566,85.6,3342,4429,1519,2606,1823,75.5
1,2,女,1,9,50～54歳,2,13211,小平市,6246,7252,86.1,3358,4364,1470,2476,1888,76.9
1,2,女,1,10,55～59歳,2,13211,小平市,5664,6422,88.2,2998,3758,1273,2033,1725,79.8
1,2,女,1,11,60～64歳,2,13211,小平市,4751,5143,92.4,2173,2563,914,1304,1259,84.8
1,2,女,1,12,65歳以上,2,13211,小平市,25418,25624,99.2,3681,3890,1013,1222,2668,94.6
1,2,女,2,13,うち75歳以上,2,13211,小平市,14741,14799,99.6,924,983,131,190,793,94.0
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13212,日野市,168522,190435,88.5,57962,78657,29174,49869,28788,73.7
0,0,総数,1,1,15歳未満,2,13212,日野市,22436,22894,98.0,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13212,日野市,7569,8879,85.2,1088,1207,573,692,515,90.1
0,0,総数,1,3,20～24歳,2,13212,日野市,10521,11326,92.9,4233,5515,2298,3580,1935,76.8
0,0,総数,1,4,25～29歳,2,13212,日野市,7951,10016,79.4,4285,6324,2344,4383,1941,67.8
0,0,総数,1,5,30～34歳,2,13212,日野市,8182,10248,79.8,4341,6415,2462,4536,1879,67.7
0,0,総数,1,6,15～16歳,2,13212,日野市,9225,11656,79.1,4909,7333,2718,5142,2191,66.9
0,0,総数,1,7,40～44歳,2,13212,日野市,10210,12877,79.3,5693,8359,3099,5765,2594,68.1
0,0,総数,1,8,15～49歳,2,13212,日野市,12613,15348,82.2,7638,10368,4118,6848,3520,73.7
0,0,総数,1,9,50～54歳,2,13212,日野市,11840,14217,83.3,7390,9762,3926,6298,3464,75.7
0,0,総数,1,10,55～59歳,2,13212,日野市,9588,11508,83.3,6092,8010,3291,5209,2801,76.1
0,0,総数,1,11,60～64歳,2,13212,日野市,7739,8940,86.6,4377,5574,2209,3406,2168,78.5
0,0,総数,1,12,65歳以上,2,13212,日野市,43774,45652,95.9,7916,9790,2136,4010,5780,80.9
0,0,総数,2,13,うち75歳以上,2,13212,日野市,24331,24684,98.6,2030,2380,256,606,1774,85.3
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13212,日野市,82758,94918,87.2,32616,44158,18833,30375,13783,73.9
1,1,男,1,1,15歳未満,2,13212,日野市,11519,11730,98.2,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13212,日野市,3922,4572,85.8,559,567,284,292,275,98.6
1,1,男,1,3,20～24歳,2,13212,日野市,5758,5906,97.5,2347,2744,1271,1668,1076,85.5
1,1,男,1,4,25～29歳,2,13212,日野市,4498,5337,84.3,2574,3397,1408,2231,1166,75.8
1,1,男,1,5,30～34歳,2,13212,日野市,4313,5269,81.9,2602,3565,1605,2568,997,73.0
1,1,男,1,6,15～16歳,2,13212,日野市,4735,6099,77.6,2875,4238,1816,3179,1059,67.8
1,1,男,1,7,40～44歳,2,13212,日野市,5032,6691,75.2,3100,4759,1982,3641,1118,65.1
1,1,男,1,8,15～49歳,2,13212,日野市,6308,7907,79.8,4111,5712,2655,4256,1456,72.0
1,1,男,1,9,50～54歳,2,13212,日野市,5971,7518,79.4,3983,5529,2502,4048,1481,72.0
1,1,男,1,10,55～59歳,2,13212,日野市,4828,6001,80.5,3433,4606,2249,3422,1184,74.5
1,1,男,1,11,60～64歳,2,13212,日野市,3835,4546,84.4,2530,3239,1573,2282,957,78.1
1,1,男,1,12,65歳以上,2,13212,日野市,18732,20035,93.5,4502,5802,1488,2788,3014,77.6
