等級,点番号,XX,YY
４級,E1E1_1063-1,-45218.218,-40688.303
４級,E1E1_1063-2,-45250.477,-40695.152
４級,E1E1_1065-1,-45234.391,-40663.053
４級,E1E1_1065-2,-45259.375,-40670.982
４級,E1E1_1067-1,-45204.491,-40589.324
４級,E1E1_1068-1,-45075.84,-40643.299
４級,E1E1_1068-2,-45112.783,-40624.074
４級,E1E1_1068-3,-45135.571,-40625.675
４級,E1E1_1068-4,-45158.332,-40615.588
４級,E1E1_1070-1,-45040.157,-40635.309
４級,E1E1_1070-2,-45081.709,-40624.157
４級,E1E1_1070-3,-45090.441,-40560.642
４級,E1E1_1070-4,-45119.752,-40564.065
４級,E1E1_1070-5,-45127.093,-40537.04
４級,E1E1_1071-1,-45121.028,-40504.853
４級,E1E1_1073-1,-45059.366,-40523.007
４級,E1E1_1073-2,-45032.864,-40540.573
４級,E1E1_1073-3,-45014.826,-40530.833
４級,E1E1_1073-4,-45043.665,-40511.99
４級,E1E1_1073-5,-45059.14,-40489.567
４級,E1E1_1076-1,-45131.136,-40418.406
４級,E1E1_1076-2,-45130.438,-40392.321
４級,E1E1_1076-3,-45167.666,-40366.667
４級,E1E1_1076-4,-45193.74,-40383.499
４級,E1E1_1078-1,-45171.281,-40412.371
４級,E1E1_1078-2,-45202.29,-40403.235
４級,E1E1_1080-1,-45225.117,-40495.066
４級,E1E1_1081-1,-45224.673,-40436.752
４級,E1E1_1084-1,-45171.033,-40535.102
４級,E1E1_1085-1,-45266.063,-40528.826
４級,E1E1_1085-2,-45295.244,-40543.087
４級,E1E1_1085-3,-45335.667,-40557.105
４級,E1E1_1087-1,-45321.88,-40656.771
４級,E1E1_1087-2,-45350.373,-40611.681
４級,E1E1_1090-1,-45442.494,-40553.137
４級,E1E1_1090-2,-45463.86,-40537.918
４級,E1E1_1090-3,-45486.757,-40546.066
４級,E1E1_1093-1,-45529.643,-40569.715
４級,E1E1_1093-2,-45543.915,-40532.127
４級,E1E1_1096-2,-45574.822,-40569.487
４級,E1E1_1100-1,-45464.638,-40501.903
４級,E1E1_1100-2,-45480.156,-40459.981
４級,E1E1_1100-3,-45496.593,-40431.766
４級,E1E1_1112-1,-45349.517,-40434.006
４級,E1E1_1113-1,-45320.384,-40462.376
４級,E1E1_1113-2,-45355.267,-40479.265
４級,E1E1_1113-3,-45366.632,-40489.173
４級,E1E1_1119-1,-45225.663,-40368.993
４級,E1E1_1120-1,-45253.312,-40356.109
４級,E1E1_1120-2,-45272.831,-40322.913
４級,E1E1_1120-3,-45301.547,-40332.032
４級,E1E1_1126-1,-45379.041,-40382.758
４級,E1E1_1127-1,-45359.481,-40358.561
４級,E1E1_1128-1,-45423.484,-40365.363
４級,E1E1_1129-1,-45393.287,-40308.022
４級,E1E1_1129-2,-45420.858,-40323.45
４級,E1E1_1153-1,-45045.237,-40822.576
４級,E1E1_1153-2,-45080.423,-40831.148
４級,E1E1_1159-3,-45420.13,-40569.716
４級,E1E1_1171-1,-45035.776,-40413.336
４級,E1E1_1171-2,-45069.848,-40435.912
４級,E1E1_1171-3,-45102.197,-40454.629
４級,E1E1_1173-1,-45315.132,-40427.692
４級,E1E1_1192-1,-45069.302,-41103.463
４級,E1E1_1197-1,-45057.117,-40867.861
４級,E1E1_1197-3,-45102.77,-40864.979
４級,E1E1_1201-1,-45219.386,-40884.339
４級,E1E1_1201-2,-45222.479,-40843.25
４級,E1E1_1201-3,-45242.207,-40819.739
４級,E1E1_1202-1,-45275.359,-40706.618
４級,E1E1_1203-1,-45328.297,-41104.915
４級,E1E1_1203-2,-45348.996,-41064.192
４級,E1E1_1203-3,-45371.356,-41019.82
４級,E1E1_1203-4,-45399.173,-40965.256
４級,E1E1_1203-5,-45416.607,-40931.151
４級,E1E1_1204-1,-45518.515,-40737.789
４級,E1E1_1204-2,-45537.063,-40702.807
４級,E1E1_1204-3,-45553.013,-40672.042
４級,E1E1_1205-1,-45458.949,-40587.111
４級,E1E1_1207-2,-45410.104,-40509.428
４級,E1E1_1208-1,-45438.205,-40439.78
４級,E1E1_1211-1,-45535.878,-40388.034
４級,E1E1_1211-2,-45565.081,-40401.606
４級,E1E1_1211-3,-45545.525,-40445.778
４級,E1E1_1211-4,-45554.198,-40480.171
４級,E1E1_1211-5,-45534.842,-40480.713
４級,E1E1_1211-6,-45507.434,-40507.217
４級,E1E1_1212-1,-45513.94,-40375.882
４級,E1E1_1222-1,-45063.303,-41178.618
４級,E1E1_1225-1,-45165.084,-41118.133
４級,E1E1_1225-2,-45197.882,-41138.087
４級,E1E1_1225-3,-45234.775,-41157.46
４級,E1E1_1227-1,-45187.713,-41088.866
４級,E1E1_1227-2,-45229.782,-41106.536
４級,E1E1_1230-1,-45155.243,-41031.404
４級,E1F1_1003-1,-45408.414,-40269.455
４級,E1F1_1005-1,-45459.947,-40215.673
４級,E1F1_1008-1,-45544.141,-40353.431
４級,E1F1_1008-2,-45554.13,-40321.986
４級,E1F1_1008-3,-45569.418,-40292.519
４級,E1F1_1008-4,-45593.949,-40261.443
４級,E1F1_1008-5,-45626.787,-40235.072
４級,E1F1_1021-1,-45553.656,-40274.311
４級,E1F1_1031-1,-45044.066,-40344.621
４級,E1F1_1031-2,-45045.024,-40309.076
４級,E1F1_1031-3,-45048.387,-40283.872
４級,E1F1_1031-4,-45090.674,-40296.094
４級,E1F1_1031-5,-45116.541,-40215.99
４級,E1F1_1032-1,-45531.98,-40316.457
４級,E1F1_1032-2,-45501.663,-40289.596
４級,E1F1_1032-4,-45443.511,-40251.189
４級,E1F1_1032-5,-45429.966,-40238.091
４級,E1F1_1033-1,-45329.352,-40292.237
４級,E1F1_1033-2,-45338.648,-40261.065
４級,E1F1_1033-3,-45352.178,-40248.737
４級,E1交_1,-45065.964,-41436.86
４級,E1交_2,-45109.811,-41410.847
４級,E1交_3,-45159.91,-41371.452
４級,E1交_4,-45094.769,-41324.021
４級,E1交_5,-45063.905,-41355.616
４級,E1交_6,-45009.811,-41305.288
４級,E1交_7,-45029.9,-41273.506
４級,E1交_8,-45056.919,-41228.353
４級,E1交_10,-45006.622,-41085.392
４級,E1交_11,-45047.606,-41081.459
４級,E1交_13,-45104.303,-41146.29
４級,E1交_14,-45138.769,-41172.589
４級,E1交_16,-45138.892,-41064.635
４級,E1交_19,-45132.741,-40940.964
４級,E1交_20,-45175.697,-40965.269
４級,E1交_22,-45254.577,-41159.214
４級,E1交_23,-45279.771,-41199.785
４級,E1交_24,-45263.853,-41230.536
４級,E1交_26,-45440.801,-40883.139
４級,E1交_27,-45497.487,-40771.796
４級,E1交_28,-45389.759,-40738.917
４級,E1交_29,-45348.969,-40805.064
４級,E1交_30,-45324.996,-40930.144
４級,E1交_32,-45200.564,-40905.693
４級,E1交_35,-45020.96,-40830.654
４級,E1交_36,-45143.776,-40817.192
４級,E1交_37,-45154.286,-40789.462
４級,E1交_38,-45156.111,-40758.306
４級,E1交_39,-45182.191,-40680.825
４級,E1交_40,-45185.089,-40649.72
４級,E1交_53,-45496.129,-40519.01
４級,E1交_59,-45449.59,-40349.738
４級,E1交_62,-45417.429,-40473.159
４級,E1交_63,-45384.888,-40451.484
４級,E1交_64,-45403.488,-40379.345
４級,E1交_66,-45390.647,-40263.219
４級,E1交_67,-45371.079,-40290.737
４級,E1交_70,-45345.602,-40406.515
４級,E1交_72,-45300.397,-40381.388
４級,E1交_73,-45276.445,-40397.358
４級,E1交_74,-45258.739,-40380.96
４級,E1交_76,-45253.794,-40417.201
４級,E1交_77,-45210.657,-40392.038
４級,E1交_78,-45236.446,-40466.643
４級,E1交_79,-45171.277,-40452.578
４級,E1交_80,-45131.17,-40443.683
４級,E1交_82,-45099.985,-40491.38
４級,E1交_83,-45087.291,-40510.809
４級,E1交_84,-45144.232,-40513.625
４級,E1交_85,-45219.288,-40517.929
４級,E1交_86,-45218.186,-40546.841
４級,E1交_87,-45195.818,-40640.771
４級,E1交_88,-45032.882,-40647.476
４級,E1交_89,-45010.426,-40667.843
４級,E1交_121,-45007.078,-40370.311
４級,E1交_122,-45287.313,-40447.135
４級,E1交_130,-45092.802,-41128.806
４級,E1交_131,-45008.884,-40874.51
４級,E1交_132,-45127.581,-40874.718
４級,E1交_134,-45253.967,-40752.696
４級,E1交_135,-45300.553,-40692.988
４級,E1交_136,-45372.187,-40576.415
４級,E1交_137,-45495.142,-40604.417
４級,E1交_138,-45420.129,-40569.712
４級,E1交_139,-45458.09,-40398.772
４級,E1交_140,-45507.838,-40361.147
４級,E1交_141,-45502.645,-40417.305
４級,E1交_150,-45042.542,-41208.558
４級,E1交_151,-45128.657,-41103.124
４級,E1交_152,-45266.682,-41123.313
４級,F1F1_1001-1,-45342.664,-40228.669
４級,F1F1_1004-1,-45348.491,-40174.444
４級,F1F1_1007-1,-45409.161,-40183.263
４級,F1F1_1009-1,-45471.28,-40174.118
４級,F1F1_1016-1,-45592.068,-40161.066
４級,F1F1_1023-2,-45838.789,-40154.437
４級,F1F1_1023-3,-45874.464,-40138.885
４級,F1F1_1023-4,-45910.704,-40115.791
４級,F1F1_1023-5,-45938.889,-40060.02
４級,F1F1_1024-2,-45786.167,-40136.694
４級,F1F1_1024-3,-45828.199,-40149.286
４級,F1F1_1024-4,-45852.288,-40130.635
４級,F1F1_1025-1,-45801.189,-40094.277
４級,F1F1_1025-2,-45836.65,-40109.035
４級,F1F1_1029-1,-45928.433,-39992.154
４級,F1F1_1030-1,-45862.761,-39883.081
４級,F1F1_1031-1,-45834.15,-39956.595
４級,F1F1_1031-2,-45864.873,-39953.753
４級,F1F1_1036-1,-45716.727,-39964.09
４級,F1F1_1036-2,-45735.197,-39964.381
４級,F1F1_1036-3,-45761.235,-39961.556
４級,F1F1_1037-1,-45675.146,-39974.186
４級,F1F1_1037-2,-45681.87,-39988.617
４級,F1F1_1037-3,-45704.62,-39990.28
４級,F1F1_1037-4,-45731.976,-39998.491
４級,F1F1_1038-1,-45751.131,-40053.054
４級,F1F1_1041-1,-45622.442,-40003.126
４級,F1F1_1041-2,-45642.091,-40008.373
４級,F1F1_1041-3,-45659.93,-40018.379
４級,F1F1_1041-4,-45689.939,-40037.33
４級,F1F1_1041-5,-45708.853,-40037.778
４級,F1F1_1042-1,-45647.27,-40102.256
４級,F1F1_1042-2,-45668.499,-40080.147
４級,F1F1_1042-4,-45720.428,-40090.199
４級,F1F1_1044-1,-45629.967,-40140.217
４級,F1F1_1047-1,-45578.477,-40064.529
４級,F1F1_1047-2,-45602.801,-40072.553
４級,F1F1_1056-2,-45365.06,-40065.846
４級,F1F1_1061-2,-45078.825,-40141.647
４級,F1F1_1062-1,-45157.062,-40115.247
４級,F1F1_1062-2,-45153.981,-40096.569
４級,F1F1_1062-3,-45185.77,-40101.66
４級,F1F1_1070-1,-45202.306,-39872.03
４級,F1F1_1083-1,-45305.152,-39941.527
４級,F1F1_1084-2,-45223.265,-39933.337
４級,F1F1_1085-1,-45286.476,-39972.86
４級,F1F1_1087-1,-45190.708,-39964.122
４級,F1F1_1087-2,-45218.145,-39970.037
４級,F1F1_1088-1,-45183.85,-39998.483
４級,F1F1_1088-2,-45218.692,-39992.324
４級,F1F1_1089-1,-45287.601,-39994.933
４級,F1F1_1089-2,-45317.912,-39984.635
４級,F1F1_1092-1,-45332.669,-39980.969
４級,F1F1_1092-2,-45331.238,-39967.351
４級,F1F1_1092-3,-45347.558,-39961.726
４級,F1F1_1095-1,-45392.072,-40003.372
４級,F1F1_1095-2,-45401.082,-40027.974
４級,F1F1_1101-1,-45544.659,-39910.767
４級,F1F1_1101-2,-45584.518,-39909.403
４級,F1F1_1102-1,-45640.635,-39891.851
４級,F1F1_1103-1,-45646.794,-39848.056
４級,F1F1_1103-2,-45627.84,-39824.94
４級,F1F1_1108-1,-45638.211,-39975.646
４級,F1F1_1110-1,-45693.385,-39941.639
４級,F1F1_1110-2,-45719.935,-39954.051
４級,F1F1_1110-3,-45723.575,-39909.04
４級,F1F1_1110-4,-45767.382,-39920.052
４級,F1F1_1114-1,-45780.928,-39828.195
４級,F1F1_1114-2,-45789.686,-39806.936
４級,F1F1_1115-1,-45722.265,-39846.613
４級,F1F1_1115-2,-45751.153,-39848.735
４級,F1F1_1115-3,-45783.341,-39856.979
４級,F1F1_1119-1,-45671.607,-39795.727
４級,F1F1_1119-2,-45638.211,-39777.851
４級,F1F1_1119-3,-45657.809,-39768.761
４級,F1F1_1119-4,-45673.38,-39758.135
４級,F1F1_1120-1,-45630.44,-39797.001
４級,F1F1_1120-2,-45659.45,-39812.379
４級,F1F1_1121-1,-45606.9,-39764.102
４級,F1F1_1121-2,-45592.9,-39755.007
４級,F1F1_1121-3,-45613.304,-39728.423
４級,F1F1_1121-4,-45635.123,-39723.933
４級,F1F1_1122-1,-45542.399,-39731.043
４級,F1F1_1122-2,-45568.606,-39753.661
４級,F1F1_1124-1,-45524.759,-39892.045
４級,F1F1_1124-2,-45545.117,-39869.302
４級,F1F1_1124-3,-45574.259,-39851.985
４級,F1F1_1124-4,-45578.701,-39830.829
４級,F1F1_1128-2,-45411.326,-39855.059
４級,F1F1_1128-3,-45447.458,-39898.083
４級,F1F1_1129-1,-45411.731,-39931.679
４級,F1F1_1129-2,-45423.982,-39947.206
４級,F1F1_1129-3,-45427.546,-39963.26
４級,F1F1_1133-1,-45257.527,-39737.236
４級,F1F1_1133-2,-45280.946,-39740.256
４級,F1F1_1134-1,-45204.282,-39761.397
４級,F1F1_1139-1,-45269.759,-39629.245
４級,F1F1_1139-2,-45294.648,-39595.023
４級,F1F1_1139-4,-45352.645,-39553.608
４級,F1F1_1141-1,-45287.907,-39694.44
４級,F1F1_1141-2,-45306.378,-39691.146
４級,F1F1_1141-3,-45327.51,-39682.263
４級,F1F1_1141-4,-45351.911,-39681.53
４級,F1F1_1152-1,-45585.556,-39680.302
４級,F1F1_1152-2,-45623.359,-39694.188
４級,F1F1_1153-1,-45610.677,-39639.811
４級,F1F1_1153-2,-45654.325,-39654.21
４級,F1F1_1153-3,-45683.879,-39675.223
４級,F1F1_1153-4,-45720.371,-39683.453
４級,F1F1_1154-1,-45679.122,-39712.463
４級,F1F1_1159-2,-45781.325,-39745.102
４級,F1F1_1159-3,-45808.477,-39766.303
４級,F1F1_1164-2,-45931.525,-39771.787
４級,F1F1_1165-1,-45877.73,-39754.766
４級,F1F1_1165-2,-45905.336,-39737.481
４級,F1F1_1167-2,-45873.508,-39650.464
４級,F1F1_1168-1,-45945.585,-39678.238
４級,F1F1_1169-1,-45974.205,-39704.934
４級,F1F1_1169-2,-46002.575,-39711.411
４級,F1F1_1170-1,-46038.114,-39720.705
４級,F1F1_1170-3,-46043.533,-39686.347
４級,F1F1_1171-1,-46046.817,-39579.321
４級,F1F1_1171-2,-46045.53,-39512.21
４級,F1F1_1172-1,-45988.452,-39620.445
４級,F1F1_1172-2,-46022.407,-39625.075
４級,F1F1_1173-1,-45966.187,-39593.455
４級,F1F1_1173-2,-45954.405,-39563.636
４級,F1F1_1176-1,-45895.78,-39570.624
４級,F1F1_1179-1,-45931.263,-39479.633
４級,F1F1_1183-1,-45992.342,-39456.956
４級,F1F1_1184-1,-46043.964,-39401.825
４級,F1F1_1185-1,-45964.985,-39359.032
４級,F1F1_1186-1,-45996.946,-39269.42
４級,F1F1_1190-1,-45779.478,-39628.15
４級,F1F1_1190-2,-45740.865,-39675.82
４級,F1F1_1191-1,-45848.115,-39609.7
４級,F1F1_1191-2,-45817.653,-39633.777
４級,F1F1_1191-3,-45788.664,-39672.125
４級,F1F1_1191-4,-45795.702,-39688.995
４級,F1F1_1192-2,-45263.082,-39691.53
４級,F1F1_1192-3,-45295.451,-39666.946
４級,F1F1_1192-4,-45318.469,-39643.839
４級,F1F1_1192-5,-45341.269,-39611.244
４級,F1F1_1192-6,-45366.148,-39579.842
４級,F1F1_1196-1,-45495.005,-39690.711
４級,F1F1_1196-2,-45507.811,-39700.235
４級,F1F1_1196-3,-45524.87,-39698.157
４級,F1F1_1196-4,-45536.955,-39675.658
４級,F1F1_1203-1,-45801.555,-39955.09
４級,F1F1_1209-1,-45543.579,-40039.193
４級,F1F1_1209-2,-45564.475,-40026.692
４級,F1F1_1209-3,-45586.624,-40006.152
４級,F1F1_1211-1,-45807.518,-40049.718
４級,F1F1_1211-2,-45836.773,-40056.875
４級,F1F1_1211-3,-45866.174,-40073.957
４級,F1F1_1211-4,-45904.983,-40084.602
４級,F1F1_1222-1,-45270.157,-40139.293
４級,F1F1_1222-2,-45287.182,-40151.856
４級,F1F1_1222-3,-45303.624,-40161.652
４級,F1F1_1222-4,-45312.327,-40180.996
４級,F1F1_1226-1,-45671.222,-40218.691
４級,F1F1_1227-1,-45551.916,-40203.617
４級,F1F1_1228-1,-45488.387,-40146.318
４級,F1F1_1228-2,-45513.152,-40170.522
４級,F1F1_1229-1,-45529.505,-40113.884
４級,F1F1_1230-1,-45482.683,-40114.585
４級,F1F1_1231-1,-45453.388,-40053.678
４級,F1F1_1231-2,-45474.216,-40059.821
４級,F1F1_1231-3,-45483.107,-40075.476
４級,F1F1_1232-1,-45541.102,-40061.61
４級,F1F1_1232-2,-45521.708,-40084.755
４級,F1F1_1233-2,-45478.032,-40036.011
４級,F1F1_1234-1,-45460.528,-40004.478
４級,F1F1_1234-2,-45488.451,-40005.24
４級,F1F1_1236-2,-45383.797,-39966.492
４級,F1F1_1238-1,-45418.052,-39890.046
４級,F1F1_1238-2,-45432.501,-39910.378
４級,F1F1_1238-3,-45471.327,-39917.55
４級,F1F1_1239-1,-45528.914,-39981.701
４級,F1F1_1239-2,-45545.753,-39961.437
４級,F1F1_1239-3,-45571.794,-39946.21
４級,F1F1_1239-4,-45601.019,-39931.039
４級,F1F1_1240-1,-45504.856,-39885.209
４級,F1F1_1240-2,-45508.405,-39858.478
４級,F1F1_1240-3,-45492.629,-39832.514
４級,F1F1_1240-4,-45451.619,-39806.261
４級,F1F1_1240-5,-45416.803,-39789.162
４級,F1F1_1240-6,-45440.942,-39758.004
４級,F1F1_1241-1,-45465.019,-39566.897
４級,F1F1_1241-2,-45405.772,-39550.176
４級,F1F1_1241-3,-45388.635,-39583.067
４級,F1F1_1241-4,-45396.612,-39612.842
４級,F1F1_1241-5,-45435.072,-39624.631
４級,F1F1_1241-6,-45451.682,-39660.816
４級,F1F1_1242-1,-45516.789,-39732.99
４級,F1F1_1242-2,-45548.602,-39758.752
４級,F1F1_1242-3,-45560.366,-39771.886
４級,F1F1_1242-4,-45576.05,-39781.291
４級,F1F1_1242-5,-45593.762,-39785.878
４級,F1F1_1243-2,-45678.519,-39859.764
４級,F1F1_1246-1,-45550.175,-39998.646
４級,F1F1_1246-2,-45582.027,-39958.576
４級,F1F1_1246-3,-45620.648,-39948.069
４級,F1F1_1251-1,-45181.022,-40180.292
４級,F1F1_1252-1,-45159.267,-40125.886
４級,F1F1_1253-1,-45108.539,-40085.005
４級,F1F1_1253-2,-45116.368,-40026.702
４級,F1F1_1253-3,-45140.023,-39966.425
４級,F1F1_1256-1,-45135.005,-39999.888
４級,F1F1_1256-2,-45154.255,-40013.249
４級,F1F1_1257-1,-45155.371,-39801.875
４級,F1F1_1257-2,-45150.325,-39763.782
４級,F1F1_1257-3,-45183.908,-39732.262
４級,F1F1_1257-4,-45233.253,-39705.043
４級,F1F1_1262-1,-45233.682,-39874.762
４級,F1F1_1266-1,-45292.666,-39907.089
４級,F1F1_1267-1,-45331.176,-39873.582
４級,F1F1_1267-2,-45359.133,-39879.634
４級,F1F1_1268-1,-45382.16,-39925.983
４級,F1F1_1268-2,-45382.816,-39953.99
４級,F1F1_1269-1,-45361.929,-39963.164
４級,F1F1_1270-1,-45401.215,-39980.525
４級,F1F1_1270-2,-45426.476,-39979.597
４級,F1F1_1270-3,-45427.39,-39994.497
４級,F1F1_1271-2,-45439.747,-40041.236
４級,F1交_2,-45329.776,-40194.911
４級,F1交_3,-45356.501,-40209.629
４級,F1交_4,-45366.722,-40190.866
４級,F1交_5,-45385.996,-40211.724
４級,F1交_8,-45459.278,-40118.67
４級,F1交_10,-45517.848,-40208.053
４級,F1交_14,-45590.037,-40107.53
４級,F1交_15,-45603.205,-40118.91
４級,F1交_20,-45729.388,-40176.935
４級,F1交_22,-45882.176,-40117.361
４級,F1交_24,-45901.455,-39949.916
４級,F1交_25,-45810.166,-39924.744
４級,F1交_27,-45781.881,-39975.892
４級,F1交_28,-45758.31,-40011.704
４級,F1交_31,-45733.488,-40067.006
４級,F1交_32,-45636.191,-40091.106
４級,F1交_33,-45612.235,-39984.232
４級,F1交_34,-45562.011,-40079.296
４級,F1交_35,-45514.346,-40006.503
４級,F1交_39,-45435.519,-40004.649
４級,F1交_45,-45144.864,-39986.338
４級,F1交_46,-45153.727,-39965.312
４級,F1交_49,-45159.03,-39842.616
４級,F1交_51,-45196.799,-39901.269
４級,F1交_52,-45227.043,-39904.312
４級,F1交_55,-45258.777,-39907.76
４級,F1交_57,-45255.799,-39939.501
４級,F1交_58,-45255.847,-39969.656
４級,F1交_59,-45249.131,-39994.654
４級,F1交_60,-45312.421,-39960.686
４級,F1交_61,-45343.441,-39951.467
４級,F1交_63,-45374.385,-39983.065
４級,F1交_64,-45385.588,-39884.674
４級,F1交_66,-45403.213,-39891.488
４級,F1交_68,-45512.899,-39917.454
４級,F1交_69,-45615.332,-39907.184
４級,F1交_71,-45659.113,-39937.342
４級,F1交_72,-45659.323,-39958.184
４級,F1交_73,-45688.662,-39959.294
４級,F1交_74,-45813.633,-39868.389
４級,F1交_75,-45818.509,-39840.049
４級,F1交_76,-45824.314,-39818.895
４級,F1交_77,-45841.347,-39804.45
４級,F1交_80,-45728.874,-39717.1
４級,F1交_81,-45708.704,-39732.253
４級,F1交_82,-45704.969,-39763.288
４級,F1交_83,-45700.731,-39806.925
４級,F1交_86,-45663.046,-39869.978
４級,F1交_87,-45612.9,-39780.308
４級,F1交_88,-45601.332,-39801.477
４級,F1交_91,-45464.148,-39700.039
４級,F1交_95,-45233.852,-39728.683
４級,F1交_100,-45553.281,-39655.852
４級,F1交_101,-45557.665,-39630.089
４級,F1交_102,-45653.299,-39701.723
４級,F1交_103,-45752.973,-39704.955
４級,F1交_104,-45854.154,-39717.037
４級,F1交_105,-45883.306,-39615.355
４級,F1交_107,-45940.905,-39649.52
４級,F1交_108,-46016.026,-39736.376
４級,F1交_109,-46045.164,-39633.809
４級,F1交_110,-45960.467,-39613.542
４級,F1交_111,-45921.841,-39518.132
４級,F1交_112,-45948.526,-39522.202
４級,F1交_113,-45952.934,-39477.259
４級,F1交_114,-45954.028,-39463.599
４級,F1交_115,-45949.747,-39418.176
４級,F1交_116,-46045.653,-39453.156
４級,F1交_117,-45977.349,-39323.754
４級,F1交_121,-45022.922,-39164.498
４級,F1交_133,-45517.829,-40040.882
４級,F1交_141,-45539.826,-40178.465
４級,F1交_151,-45160.219,-39897.663
４級,F1交_152,-45156.371,-39927.017
４級,F1交_153,-45197.921,-39840.197
４級,F1交_154,-45226.408,-39850.566
４級,F1交_155,-45267.409,-39869.218
４級,F1交_156,-45296.202,-39867.459
４級,G1A1_1001-1,-45065.239,-38144.404
４級,G1A1_1001-2,-45030.122,-38152.564
４級,G1A1_1001-3,-45030.638,-38186.564
４級,G1A1_1001-5,-45085.387,-38335.167
４級,G1A1_1001-6,-44979.058,-38420.81
