,2020年,,,,,,,,,2021年,,,
B1334_,,,,,,,,,,,1,,1
B1434_,,,,,,,,,,,,1,1
B1629_,,,,,,,,1,,,,,1
B1788_,1,,,,,,,,,,,,1
B1793_,1,,,,,,,,,,,,1
B1851_,,,,1,,,,,,,,,1
B1859_,,,,1,,,,,,,,,1
B1895_,,,,,,,,,1,,,,1
B1896_,,,,,,,,,1,,,,1
B1913_,1,,,,,,,,,,,,1
B1915_,1,,,,,,,,,,,,1
B1926_,,,1,,,,,,,,,,1
B1932_,,,,1,,,,,,,,,1
B1934_,,,,1,,,,,,,,,1
B1980_,1,,,,,,,,,,,,1
B2015_,1,,,,,,,,,,,,1
B2044_,,,,,,,,1,,,,,1
B2045_,1,,,,,,,,,,,,1
B2226_,,,,,,,,,1,,,,1
B2270_,,,,,,,,,1,,,,1
B2288_,,,,,,,,,,1,,,1
B2289_,,,,,,,,,,1,,,1
B2291_,,,,,,,,,,1,,,1
B2292_,,,,,,,,,,1,,,1
B2314_,,,,,,1,,,,,,,1
B2330_,,,,1,,,,,,,,,1
B2360_,,,,,,,,,1,,,,1
B2362_,,,,1,,,,,,,,,1
B2363_,,,,1,,,,,,,,,1
B2364_,,,,1,,,,,,,,,1
B2374_,,,,,,,,,,1,,,1
B2375_,,,,,,,,,,1,,,1
B2376_,,,,,,,,,,1,,,1
B2416_,,,,1,,,,,,,,,1
B2420_,,,,1,,,,,,,,,1
B2423_,,,,1,,,,,,,,,1
B2462_,,,,,,,,1,,,,,1
B2472_,,1,,,,,,,,,,,1
B2630_,,,1,,,,,,,,,,1
B2723_,,,,,,,,1,,,,,1
B2839_,,,,,,,,,,1,,,1
B2866_,,,,,,,,,1,,,,1
B2880_,,,1,,,,,,,,,,1
B2999_,,,,,,,,1,,,,,1
B3018_,,,,,,,,,1,,,,1
B3108_,,,,,,,,,1,,,,1
B3250_,,,,,,,,,,1,,,1
B3282_,,,,,,,1,,,,,,1
B3310_,1,,,,,,,,,,,,1
B3334_,,,,,,,1,,,,,,1
B3340_,,,,,,,,,1,,,,1
B3368_,,,,,,,,1,,,,,1
B3377_,,,,,,,,,,,1,,1
B3386_,,,,,,,,,1,,,,1
B3396_,,,,,,,,,1,,,,1
B3405_,,,,,,,,,1,,,,1
B3406_,,,,,,,,,1,,,,1
B3414_,,,,,,,,,1,,,,1
B3424_,,,,,,,1,,,,,,1
B3434_,,,,,,,,,,,1,,1
B3435_,,,,,,,,,1,,,,1
B3436_,,,,,,,,,1,,,,1
B3441_,,,,,,,,,1,,,,1
B3446_,,,,,,,,,1,,,,1
B3448_,,,,,,,,,,,1,,1
B3455_,,,,,,,1,,,,,,1
B3624_,,,,,,,,1,,,,,1
B3630_,,,,1,,,,,,,,,1
B3631_,,,,1,,,,,,,,,1
B3663_,,,,,,,,1,,,,,1
B3664_,,,,,,,,,,,,1,1
B3834_,,,,,,,,,,,1,,1
B3838_,,,,,,,,,,,1,,1
B3839_,,,,,,,,,,,1,,1
B3842_,,,,,,,1,,,,,,1
B3843_,,,,,,,1,,,,,,1
B3846_,,,,,,,,,1,,,,1
B3852_,,,,,,,,,1,,,,1
B3893_,,,,1,,,,,,,,,1
B3895_,,,1,,,,,,,,,,1
B3899_,,,,1,,,,,,,,,1
B3917_,,,,,,,,1,,,,,1
B4037_,1,,,,,,,,,,,,1
B4046_,,,,,,,,1,,,,,1
B4129_,,,,,,,,,,,1,,1
B4179_,,,,,,,,,,,1,,1
B4203_,,,,,,,,,,1,,,1
B4254_,,,1,,,,,,,,,,1
B4266_,,,,,,,,1,,,,,1
B4367_,1,,,,,,,,,,,,1
B4368_,1,,,,,,,,,,,,1
B4369_,1,,,,,,,,,,,,1
B4371_,1,,,,,,,,,,,,1
B4401_,,,,,,1,,,,,,,1
B4412_,,,,,,,,1,,,,,1
B4458_,,,,,1,,,,,,,,1
B4619_,,,,,,,1,,,,,,1
B4667_,,,,1,,,,,,,,,1
B4687_,,,,1,,,,,,,,,1
B4691_,,,,1,,,,,,,,,1
B4696_,,,1,,,,,,,,,,1
B4698_,,,,1,,,,,,,,,1
B4700_,,,,1,,,,,,,,,1
B4774_,,,,1,,,,,,,,,1
B4845_,,,,,,,,,1,,,,1
B5009_,,,,,,,,,,1,,,1
B5084_,,,,,,,,1,,,,,1
B5163_,,,,,,,1,,,,,,1
B5240_,1,,,,,,,,,,,,1
B5258_,,,,,,,,,,1,,,1
B5275_,1,,,,,,,,,,,,1
B5359_,,,,,,,,,1,,,,1
B5426_,,,,,,,,,1,,,,1
B5463_,,,,,,,,,1,,,,1
B5464_,,,,,,,,,1,,,,1
B5465_,,,,,,,,,1,,,,1
B5469_,,,,,,,,,,,1,,1
B5482_,1,,,,,,,,,,,,1
B5507_,,,,,,,,1,,,,,1
B5509_,,,,,,,,1,,,,,1
B5581_,,,,,,,,,,1,,,1
B5590_,,,,,,,,,,,1,,1
B5591_,,,,,,,,,,,1,,1
B5599_,,,,,,,,,1,,,,1
B5642_,,,,,,,,,,1,,,1
B5656_,,,,,,,,,,,1,,1
B5707_,,,,,,,,,1,,,,1
B5708_,,,,,,,,,1,,,,1
B5743_,,,,,,,,,1,,,,1
B5754_,,,,1,,,,,,,,,1
B5759_,,,,1,,,,,,,,,1
B5784_,,,,,,,,,,1,,,1
B5812_,,,,,,,,,,,,1,1
B5856_,,,,,,,,1,,,,,1
B5857_,,,,,,,,1,,,,,1
B6048_,1,,,,,,,,,,,,1
B6077_,,,,,,,,,,,1,,1
B6358_,,,,,1,,,,,,,,1
B6504_,,,,1,,,,,,,,,1
B6528_,,,,,,,,,,,,1,1
B6582_,,,,,,,,,1,,,,1
B6748_,,,,,,,,,1,,,,1
B7065_,,,,,,,,,,,,1,1
B7199_,,,,,,,,,,1,,,1
B7239_,,,,,,,,,,1,,,1
B7274_,1,,,,,,,,,,,,1
B7336_,1,,,,,,,,,,,,1
B7371_,,,,,,,,,,1,,,1
B7382_,1,,,,,,,,,,,,1
B7383_,,,,,,,,,1,,,,1
B7394_,,,,,,,,,,,1,,1
B7438_,1,,,,,,,,,,,,1
B7485_,,,,,,,1,,,,,,1
B7531_,,,,,,,,,,,1,,1
B7580_,,,,,,,,,1,,,,1
B7581_,,,,,,,,,,1,,,1
B7625_,,,,,,,1,,,,,,1
B7743_,,,,,,,,,,1,,,1
C1052_,,,,1,,,,,,,,,1
C1124_,,,,,,,,,,,1,,1
C1146_,,,,,,,1,,,,,,1
C1168_,,1,,,,,,,,,,,1
C1198_,,,,,,,,,,1,,,1
C1458_,,,,,,1,,,,,,,1
C1758_,,,,,,,1,,,,,,1
C1785_,,,,,,,,,,1,,,1
C1858_,,,,,,,,,1,,,,1
C2147_,1,,,,,,,,,,,,1
C2151_,1,,,,,,,,,,,,1
C2156_,,,,,1,,,,,,,,1
C2227_,,,,,,,1,,,,,,1
C2358_,,,,1,,,,,,,,,1
C2465_,,,,,,,1,,,,,,1
C2574_,1,,,,,,,,,,,,1
C2575_,1,,,,,,,,,,,,1
C2741_,,,,,,,,,,,,1,1
C2820_,,,,,,,,,1,,,,1
C2847_,,,,1,,,,,,,,,1
C2924_,,,1,,,,,,,,,,1
C3042_,1,,,,,,,,,,,,1
C3138_,1,,,,,,,,,,,,1
C3275_,,,,,1,,,,,,,,1
C3277_,,,,,,,,,,,,1,1
C3279_,,,,,,,,,,,,1,1
C3363_,,,,,,,,,,,1,,1
C3437_,,,,,,,1,,,,,,1
C3528_,,,,,,,1,,,,,,1
C3534_,,,,,,,,,1,,,,1
C3669_,,,1,,,,,,,,,,1
C3682_,,,,,,,,,,,,1,1
C7022_,,,1,,,,,,,,,,1
C7040_,,,,1,,,,,,,,,1
C7272_,,,,,,,,,,,,1,1
C7308_,,,1,,,,,,,,,,1
C7336_,,,,,1,,,,,,,,1
C7337_,,,,,1,,,,,,,,1
D1059_,,,,,,,,,,1,,,1
D1060_,,,,1,,,,,,,,,1
D1061_,,,,1,,,,,,,,,1
D1062_,,,,1,,,,,,,,,1
D1083_,1,,,,,,,,,,,,1
D1091_,,,,1,,,,,,,,,1
D1119_,,,,,,,,,,1,,,1
D1126_,,,,,,,1,,,,,,1
D1136_,,,,1,,,,,,,,,1
D1159_,,,,1,,,,,,,,,1
D1160_,,,,1,,,,,,,,,1
D1161_,,,,1,,,,,,,,,1
D1162_,,,,1,,,,,,,,,1
D1164_,,,,1,,,,,,,,,1
D1216_,,,,,,,1,,,,,,1
D1262_,,,,,,,,,1,,,,1
D1278_,,,1,,,,,,,,,,1
D1358_,,1,,,,,,,,,,,1
D1406_,,,,,,,,,,1,,,1
D1449_,,,,,,,,,,,,1,1
D1464_,,,,1,,,,,,,,,1
D1488_,,,,1,,,,,,,,,1
D1508_,,1,,,,,,,,,,,1
D1510_,,,1,,,,,,,,,,1
D1516_,1,,,,,,,,,,,,1
D1536_,,,,,,,1,,,,,,1
D1590_,,,,1,,,,,,,,,1
D1630_,,,,,,,,1,,,,,1
D1709_,,,,,,,,,,1,,,1
D1716_,,,,,,,,,,1,,,1
D1758_,,,,,,,,,1,,,,1
D1799_,,,,1,,,,,,,,,1
D1807_,,,,1,,,,,,,,,1
D1808_,,,,1,,,,,,,,,1
D1818_,,,1,,,,,,,,,,1
D1822_,,,,,1,,,,,,,,1
D2012_,1,,,,,,,,,,,,1
D2017_,,,,,,,,,,1,,,1
D2018_,,,,,,,,,,1,,,1
D2027_,,,,,,,1,,,,,,1
D2050_,,,,1,,,,,,,,,1
D2086_,,,,,1,,,,,,,,1
D2117_,,,,1,,,,,,,,,1
D2145_,,,,,,,1,,,,,,1
D2153_,,,,,,,1,,,,,,1
D2157_,,,,,1,,,,,,,,1
D2160_,,,,,,,1,,,,,,1
D2167_,,,1,,,,,,,,,,1
D2239_,,,1,,,,,,,,,,1
D2242_,1,,,,,,,,,,,,1
D2265_,,,,,,,1,,,,,,1
D2285_,1,,,,,,,,,,,,1
D2363_,,,,,1,,,,,,,,1
D2367_,,,,,,,,,,,,1,1
D2385_,1,,,,,,,,,,,,1
D2400_,,,,,1,,,,,,,,1
D2478_,,,,1,,,,,,,,,1
D2499_,,,1,,,,,,,,,,1
D2550_,,,,,1,,,,,,,,1
D2595_,1,,,,,,,,,,,,1
D2625_,,,,1,,,,,,,,,1
D2646_,,,,,,1,,,,,,,1
D2663_,,,,,1,,,,,,,,1
D2691_,,,,1,,,,,,,,,1
D2701_,,,,,1,,,,,,,,1
D2702_,,,,,1,,,,,,,,1
D2703_,,,,1,,,,,,,,,1
D2710_,,,,1,,,,,,,,,1
D2736_,,,,,,,,,,1,,,1
D2737_,,,,,,,,,,1,,,1
D2740_,,,,,,,,,,1,,,1
D2745_,,,,,,,,,1,,,,1
D2756_,,,,,,,,,1,,,,1
D2757_,,,,,,,,,1,,,,1
D2831_,,,,,,,1,,,,,,1
D2849_,,,,1,,,,,,,,,1
D2852_,,,,,1,,,,,,,,1
D2873_,,,,,,,,,1,,,,1
D2878_,,,,1,,,,,,,,,1
D2879_,,,,,,,,,1,,,,1
D2880_,,,,1,,,,,,,,,1
D2881_,,,,1,,,,,,,,,1
D2953_,,,,,1,,,,,,,,1
D3019_,1,,,,,,,,,,,,1
D3042_,1,,,,,,,,,,,,1
D3044_,,,,,1,,,,,,,,1
D3045_,,,,,1,,,,,,,,1
D3088_,1,,,,,,,,,,,,1
D3127_,1,,,,,,,,,,,,1
D3144_,,,,,,,,,,1,,,1
D3258_,,,1,,,,,,,,,,1
D3261_,,,1,,,,,,,,,,1
D3273_,1,,,,,,,,,,,,1
D3274_,,,,,,,,,1,,,,1
D3278_,,,,,,,,,1,,,,1
D3306_,,,,,,,,,1,,,,1
D3310_,,,,,,1,,,,,,,1
D3316_,,,1,,,,,,,,,,1
D3338_,,,,,,,,,,,,1,1
D3371_,,,,,,,,,1,,,,1
D3379_,,,,1,,,,,,,,,1
D3380_,,,,1,,,,,,,,,1
D3381_,,,,,,,,,,1,,,1
D3383_,,,,,,,,,,1,,,1
D3418_,,,,,,,,1,,,,,1
D3451_,,,1,,,,,,,,,,1
D3465_,,,1,,,,,,,,,,1
D3469_,,,1,,,,,,,,,,1
D3470_,,,1,,,,,,,,,,1
D3476_,,,,1,,,,,,,,,1
D3478_,,,,,,,,,1,,,,1
D3568_,,,,1,,,,,,,,,1
D3569_,,,,1,,,,,,,,,1
D3590_,,,,,,,,,,1,,,1
D3619_,,,,,,,,,1,,,,1
D3625_,1,,,,,,,,,,,,1
D3629_,1,,,,,,,,,,,,1
D3708_,,,1,,,,,,,,,,1
D3732_,,,,1,,,,,,,,,1
D3795_,1,,,,,,,,,,,,1
D3837_,,,,1,,,,,,,,,1
D3859_,,,,,,,1,,,,,,1
D3902_,,,,1,,,,,,,,,1
D3910_,,,,,,,1,,,,,,1
D3919_,,,,,1,,,,,,,,1
D3920_,,,,,1,,,,,,,,1
D3933_,,,,1,,,,,,,,,1
D3941_,,,,,1,,,,,,,,1
D3960_,,,,1,,,,,,,,,1
D3962_,,,,1,,,,,,,,,1
D3971_,,,,,,,1,,,,,,1
D3975_,,,,,,,1,,,,,,1
D3976_,,,,,,,1,,,,,,1
D3992_,1,,,,,,,,,,,,1
D3993_,1,,,,,,,,,,,,1
D3994_,1,,,,,,,,,,,,1
D4003_,1,,,,,,,,,,,,1
D4033_,,,,1,,,,,,,,,1
D4034_,,,,1,,,,,,,,,1
D4038_,,,1,,,,,,,,,,1
D4039_,,,1,,,,,,,,,,1
D4058_,,,,,,,,,,1,,,1
D4059_,,,,,,,,,,1,,,1
D4066_,,,,,1,,,,,,,,1
D4068_,,,,,1,,,,,,,,1
D4136_,,,1,,,,,,,,,,1
D4150_,,1,,,,,,,,,,,1
D4174_,,,,,,,,1,,,,,1
D4188_,,,,,,,1,,,,,,1
D4290_,,,,,,,,,1,,,,1
D4291_,,,,,,,,,1,,,,1
D4318_,,,,1,,,,,,,,,1
D4388_,,,,,,,,,,1,,,1
D4391_,,,,,,,,,1,,,,1
D4417_,,,1,,,,,,,,,,1
D4432_,,,,1,,,,,,,,,1
D4433_,,,,1,,,,,,,,,1
D4438_,,,,1,,,,,,,,,1
D4443_,,,,1,,,,,,,,,1
D4446_,,,,1,,,,,,,,,1
D4506_,,,,,,1,,,,,,,1
D4517_,,,,1,,,,,,,,,1
D4546_,,,,1,,,,,,,,,1
D4547_,,,,1,,,,,,,,,1
D4578_,,,,,,,,,1,,,,1
D4592_,,,,1,,,,,,,,,1
D4597_,1,,,,,,,,,,,,1
D4609_,,,,,,,,,1,,,,1
D4618_,,1,,,,,,,,,,,1
D4621_,,,,1,,,,,,,,,1
D4641_,,,,1,,,,,,,,,1
D4667_,,,,1,,,,,,,,,1
D4696_,,,,,,1,,,,,,,1
D4702_,,,,1,,,,,,,,,1
D4771_,,,,,,,1,,,,,,1
D4772_,,,,,,,,,1,,,,1
D4787_,,1,,,,,,,,,,,1
D4788_,,1,,,,,,,,,,,1
D4792_,,1,,,,,,,,,,,1
D4818_,,,,,,,1,,,,,,1
D4823_,,,,,1,,,,,,,,1
D4824_,,,,,1,,,,,,,,1
D4840_,,,,1,,,,,,,,,1
D4856_,,,1,,,,,,,,,,1
D4899_,,,,1,,,,,,,,,1
D4914_,,,,1,,,,,,,,,1
D4916_,,,,1,,,,,,,,,1
D4917_,,,,1,,,,,,,,,1
D4918_,,,,1,,,,,,,,,1
D4956_,,,1,,,,,,,,,,1
D4968_,1,,,,,,,,,,,,1
D5065_,,,,,,,1,,,,,,1
D5070_,,,,1,,,,,,,,,1
D5071_,,,,1,,,,,,,,,1
D5094_,,,,1,,,,,,,,,1
D5183_,,,,1,,,,,,,,,1
D5211_,,,,,,,,,,,,1,1
D5264_,1,,,,,,,,,,,,1
D5268_,,,,,,,1,,,,,,1
D5280_,,,,1,,,,,,,,,1
D5337_,1,,,,,,,,,,,,1
D5364_,1,,,,,,,,,,,,1
D5365_,1,,,,,,,,,,,,1
D5367_,,,,,,,,,,1,,,1
D5383_,,,1,,,,,,,,,,1
D5391_,,,,,,1,,,,,,,1
D5415_,,,,1,,,,,,,,,1
D5419_,,,,1,,,,,,,,,1
D5462_,,,,1,,,,,,,,,1
D5469_,,,,,,,,,1,,,,1
D5475_,,,,,1,,,,,,,,1
D5476_,,,,1,,,,,,,,,1
D5490_,,,,,,,,,,1,,,1
D5568_,,,,,,1,,,,,,,1
D5570_,,,,1,,,,,,,,,1
D5575_,,,,1,,,,,,,,,1
D5609_,,,1,,,,,,,,,,1
D5692_,,,1,,,,,,,,,,1
D5697_,,,1,,,,,,,,,,1
D5701_,,,1,,,,,,,,,,1
D5706_,,,1,,,,,,,,,,1
D5725_,1,,,,,,,,,,,,1
D5728_,,,,,1,,,,,,,,1
D5757_,,,,,1,,,,,,,,1
D7048_,,,,,1,,,,,,,,1
D7101_,1,,,,,,,,,,,,1
D7104_,,,1,,,,,,,,,,1
D7124_,1,,,,,,,,,,,,1
D7161_,,,,,,,,,,1,,,1
D7173_,1,,,,,,,,,,,,1
D7213_,,,,,,,,,,,1,,1
D7217_,,,,,,,,,,1,,,1
D7288_,,,,1,,,,,,,,,1
D7291_,1,,,,,,,,,,,,1
D7311_,,,,,1,,,,,,,,1
D7319_,,,,,,,1,,,,,,1
D7320_,,,,,1,,,,,,,,1
D7339_,,,,,1,,,,,,,,1
D7349_,,,,,,,,,1,,,,1
D7374_,,,,,,,1,,,,,,1
D7398_,1,,,,,,,,,,,,1
D7409_,,,,,,,,,1,,,,1
D7412_,,,,,,,,,,1,,,1
D7414_,,,,,,1,,,,,,,1
D7418_,,,,,,,,1,,,,,1
D7502_,,,,,,,,,,1,,,1
D7538_,,1,,,,,,,,,,,1
D7566_,,,,,,,,,1,,,,1
D7584_,,,,1,,,,,,,,,1
D7585_,,,,,,,,,1,,,,1
D7597_,,,,,,,,,1,,,,1
D7635_,,,1,,,,,,,,,,1
D7718_,,,,,1,,,,,,,,1
D7755_,,,,,,,,1,,,,,1
D7800_,1,,,,,,,,,,,,1
D7833_,,,,,,,,,,,,1,1
D7834_,1,,,,,,,,,,,,1
D7835_,1,,,,,,,,,,,,1
D7837_,,,,1,,,,,,,,,1
D7872_,,,,,,,1,,,,,,1
D7903_,,,,,,,,,,,1,,1
D7925_,,1,,,,,,,,,,,1
D7966_,,,,,1,,,,,,,,1
D7970_,,,,,,,,,1,,,,1
D8018_,,,,,,,,,,,1,,1
D8020_,,,,,,,,,,,1,,1
D8061_,,,,,,,,,,,,1,1
D8068_,,,1,,,,,,,,,,1
DIM-12-20210217,,,,,,,,,,,1,,1
E133_,,,,1,,,,,,,,,1
E160_,,,,,,,,,1,,,,1
E162_,,,,1,,,,,,,,,1
E163_,,,,,,1,,,,,,,1
E168_,,1,,,,,,,,,,,1
E21_,,,,,,,,,1,,,,1
E70_,1,,,,,,,,,,,,1
E79_,,,,,,1,,,,,,,1
E94_,,,,,,,,1,,,,,1
FJC-11-01,,,,,,,1,,,,,,1
FJC-11-03,,,,,,,,,1,,,,1
FJC-13-02,,,,,,,,,,,,1,1
FJC-77-01,,,,,,1,,,,,,,1
FJC-88-04,,1,,,,,,,,,,,1
FN1-11-06,,,,,,,,1,,,,,1
FN1-11-22,,,,,,,,1,,,,,1
FN1-77-01,,,,,,,,,,1,,,1
FN2-11-23,,,,,,,,,,,1,,1
FN3-11-03,,,,,1,,,,,,,,1
FN3-11-09,,,1,,,,,,,,,,1
FN3-11-17,,,,,1,,,,,,,,1
FN3-12-02,,,,,1,,,,,,,,1
FN4-11-03,,,,,,,,,,1,,,1
FN4-11-06,,,,,,,,,,,1,,1
FTC-11-04,,,,,,,,,,,,1,1
FTC-11-16,,,,,,,,1,,,,,1
FTC-20-08,,,,,,1,,,,,,,1
H30.11.9？B,,,,,1,,,,,,,,1
HKC-11-01,,,,,,,,,,,,1,1
HKC-11-03,,,,,,,,,,,,1,1
HKC-11-04,,,,,,1,,,,,,,1
HKC-11-08,,,,,,,,,,,,1,1
HKC-11-30,,,,,,,,1,,,,,1
HKC-20-04,,,,,,,,,,1,,,1
HKC-20-07,,,,,,1,,,,,,,1
HKC-20-17,,,,,,,1,,,,,,1
HKC-77-02,,,,,,,1,,,,,,1
HOC-13-04,,,1,,,,,,,,,,1
HOC-20-44,,,,,,1,,,,,,,1
HOC-20-48,,,,,,,,,,,,1,1
HS1-11-05,,,,,,,,,1,,,,1
HS1-20-05,,,,1,,,,,,,,,1
HYC-88-01,,,,,,,,,,,1,,1
IND-15-02,,,,,,,1,,,,,,1
IND-15-05,,,,,,,1,,,,,,1
IND-20-36,,,,,,,,,,1,,,1
IT1-11-06,,,,,,,,1,,,,,1
IT1-11-53,,1,,,,,,,,,,,1
IT2-11-04,,,1,,,,,,,,,,1
IT2-11-21,,,,,,,,,,1,,,1
IT2-11-51,,,,,1,,,,,,,,1
IT2-11-59,,,,1,,,,,,,,,1
IT2-11-67,,,,,,,,1,,,,,1
IT3-13-04,,,,1,,,,,,,,,1
IT3-15-14,,1,,,,,,,,,,,1
IT3-20-04,1,,,,,,,,,,,,1
IT3-20-05,,,,,,,,,,,1,,1
IT3-20-06,,,,,1,,,,,,,,1
IT3-20-17,,,,1,,,,,,,,,1
IT3-20-26,,,,,,,,1,,,,,1
IT3-20-27,,,,1,,,,,,,,,1
IT3-20-42,,,,,,,,,1,,,,1
IT4-11-09,,,,,,,,,,,1,,1
IT4-11-31,,,,,,,,,,,1,,1
IT4-15-02,,,,,1,,,,,,,,1
IZC-11-07,,,1,,,,,,,,,,1
IZC-20-34,,,,,,,,,1,,,,1
IZC-20-35,,,,,,,,,1,,,,1
IZC-20-39,,,,,,,,,,1,,,1
JHC秋桜,,1,,,,,,,,,,,1
K66_,,,,,1,,,,,,,,1
KG1-11-02,,,,,1,,,,,,,,1
KG2-11-04,,,,,,,,1,,,,,1
KG2-77-01,,,,,,,,,,,,1,1
KI2-11-41,,,,,,1,,,,,,,1
KI2-11-46,,,,,,1,,,,,,,1
KI2-13-02,,,,,,,,,1,,,,1
KI2-20-03,,,,,,,,,1,,,,1
KI3-20-05,,,,,,,,,1,,,,1
KM1-11-08,,1,,,,,,,,,,,1
KM1-11-38,,,,,,,,,,,,1,1
KM1-11-39,,,,,,,,,,1,,,1
KM1-15-25,,1,,,,,,,,,,,1
KM2-11-07,,,,,,,,,1,,,,1
KM2-11-10,,,1,,,,,,,,,,1
KM2-11-25,,1,,,,,,,,,,,1
KM4-11-20,1,,,,,,,,,,,,1
KM4-11-30,,,,1,,,,,,,,,1
KM4-13-301012,,,,,,,,,,1,,,1
KN2-11-16,,,,,,,1,,,,,,1
KN2-11-24,,,1,,,,,,,,,,1
KN3-11-01,,,,,,,,,,1,,,1
KNC-11-06,,,,,,,,,1,,,,1
KNC-11-21,,,,,,,,1,,,,,1
KNC-13-03,,,,,,,,1,,,,,1
KNC-15-03,,,,,,,,1,,,,,1
KNC-20-01,,,,,,,,1,,,,,1
KNC-20-11,,,,,,,,,,,1,,1
KNC-20-12,,,,,,,,,,,1,,1
ME2-11-01,,,1,,,,,,,,,,1
ME2-11-20200608,,,1,,,,,,,,,,1
ME2-13-01,,,,,1,,,,,,,,1
ME2-13-06,,,,,,,,,,,1,,1
ME2-13-10,,,,,,1,,,,,,,1
ME2-20-15,,,,1,,,,,,,,,1
ME3-15-03,,,,,,,,,1,,,,1
ME4-15-13-2,,,,,,,,,,,1,,1
ME5-11-19,,,,,,,,,,,1,,1
ME5-15-22,,,,,,,,,,,1,,1
ME6-11-04,,,,1,,,,,,,,,1
ME6-11-11,,,,,,,,,,,1,,1
ME6-15-12-6,,,,,,,,,1,,,,1
ME6-20-10,,,1,,,,,,,,,,1
ME6-77-20210106,,,,,,,,,,1,,,1
MH1-11-08,,,,,,,,,,1,,,1
MH1-13-07,,,,,,,,,,1,,,1
MH2-11-04,,1,,,,,,,,,,,1
MH2-11-08,,,,1,,,,,,,,,1
MH2-11-21,,,,,,,,,,,1,,1
MH2-15-17,,1,,,,,,,,,,,1
MH2-15-20,,,,,,,,,1,,,,1
MH2-33,,,,,,,,,1,,,,1
MH2-77-01,,,,,,,,,1,,,,1
MH3-11-02,,,,,,,,,,1,,,1
MH3-15-03,,,,,,,,,,1,,,1
MMC-11-10,,,,,,,,1,,,,,1
MMC-11-16,,,,,,1,,,,,,,1
MMC-12-04,,1,,,,,,,,,,,1
MMC-20-04,,,,,,,1,,,,,,1
MMC-20-18,,,,,,,,,,,1,,1
MMC-20-21,,,,,,,,1,,,,,1
MMC-20-27,,,1,,,,,,,,,,1
MS1-11-02,,,,,,1,,,,,,,1
MS1-11-R030107,,,,,,,,,,1,,,1
MS1-99-R30212,,,,,,,,,,,1,,1
MS2-11-24,,,,,,,,,1,,,,1
MT1-11-32,,,,,,,,,,,1,,1
MT1-11-33,,,,,,,,,,,1,,1
MT1-11-39,,,,,,,,,1,,,,1
MT1-15-11-2,,,,,,,,,,,1,,1
MT2-11-08,,,,,,,,,,,1,,1
MT2-11-10,,,,,,,1,,,,,,1
MT2-11-14,,,,,,,,,,,1,,1
MT2-11-16,,,,,,,,,,,1,,1
MT2-11-24,,,,,1,,,,,,,,1
MT2-20-04,,,,,,,1,,,,,,1
MTC-20-102,,,,,,,,,,,1,,1
MTC-20-15,1,,,,,,,,,,,,1
MTC-20-18,,,,,,,,,,1,,,1
ND1-11-01,,,,,,,,,1,,,,1
ND1-13-01,,,,,,,,,,1,,,1
ND1-15-14,,,,,,1,,,,,,,1
ND1-20-08,,1,,,,,,,,,,,1
ND1-20-09,,1,,,,,,,,,,,1
ND1-88-04,,,,,1,,,,,,,,1
ND1-88-20200806,,,,,1,,,,,,,,1
ND2-11-32,,,,,,,,,,1,,,1
ND2-13-03,,,,1,,,,,,,,,1
ND2-13-05,,,,1,,,,,,,,,1
ND2-15-09,1,,,,,,,,,,,,1
ND2-20-110,,,,1,,,,,,,,,1
ND3-13-04,,,,,,,,,1,,,,1
ND3-15-02-1,,,,,,,,,,1,,,1
ND3-15-04,,,,,,,,,1,,,,1
ND3-20-01,,,,,,,,,,1,,,1
ND3-20-106,,,,,,,,,,1,,,1
NIB-11-01,,,,,,,,,,1,,,1
NIB-11-15,,,,,,1,,,,,,,1
NIB-20-08,,,,,,,,,,1,,,1
NJK-11-02,,,1,,,,,,,,,,1
NJK-11-03,1,,,,,,,,,,,,1
NJK-13-02,,,,,,,,,,,1,,1
NJK-15-04,,,1,,,,,,,,,,1
NJK-15-10,,,,1,,,,,,,,,1
NJK-15-12,,,,,,,,,,,,1,1
NJK-20-02,,,,,,,1,,,,,,1
NJK-20-26,,,,,,1,,,,,,,1
NJK-20-64,,1,,,,,,,,,,,1
NJK-20-65,,,,,1,,,,,,,,1
NJK-20-68,,,,,,,,,1,,,,1
NJK-20-69,,,,,,,,,,,,1,1
NJK-20-80,,,,,,,,,,,1,,1
NJK-20-81,,,,1,,,,,,,,,1
NJK-20-85,1,,,,,,,,,,,,1
NMC-11-23,,,,1,,,,,,,,,1
NMC-20-05,,,,,,,,,,,1,,1
NMC-20-07,,,,,,1,,,,,,,1
No.124遺跡,,,,1,,,,,,,,,1
No.153遺跡,,,,,,1,,,,,,,1
No.46遺跡,,,,,,,,,,,1,,1
No.48遺跡,1,,,,,,,,,,,,1
No.70遺跡,,,1,,,,,,,,,,1
No.72遺跡,,,,,1,,,,,,,,1
No.7遺跡,,1,,,,,,,,,,,1
No.81遺跡,,,,,,1,,,,,,,1
No.82遺跡,,,,,,,,,,,1,,1
NR1-11-12,,,,,,,,,,,1,,1
NR1-11-13,,,,,,,,,,,1,,1
NR1-11-31,,,,,,,,,,1,,,1
NR1-12-04,,,,,,,,,,,1,,1
NR1-15-28,,,,,,,,,,,1,,1
NR2-11-06,,,,1,,,,,,,,,1
NR2-12-01,,,,,,,,,,1,,,1
NR2-13-04,,,,1,,,,,,,,,1
